Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Social de Cooperativas (k)
BCO SENFF S.A. - PRUDENCIAL;1000083670;b1;S4;I;2;CURITIBA;PR;44440;14379;0;767;0;0;0;15146;-2996;0;0;0;-5600;-8596;6550;893;31;-78;-4880;-620;0;0;-326;-4980;1570;1;1569;12;0;1581;0
COOPERATIVA DE CRÉDITO DA REGIÃO DO CONTESTADO - CIVIA;10218474;b3S;S5;I;2;SAO BENTO DO SUL;SC;44440;13201;0;1773;0;0;0;14974;-2298;-961;0;0;-3218;-6476;8498;1755;1124;-3978;-5001;-18;0;77;-1331;-7371;1126;-4;1122;0;-319;803;0
COOPERATIVA DE CRÉDITO CREDICOCAPEC;67096909;b3S;S4;I;2;FRANCA;SP;44440;12658;0;2233;0;0;0;14890;-2822;-1471;0;0;-2593;-6885;8005;366;291;-2781;-1817;-16;0;2609;-419;-1767;6238;-71;6167;0;0;6167;0
COOPERATIVA DE CRÉDITO SICREDI PERNAMBUCRED;4146333;b3S;S5;I;2;RECIFE;PE;44440;13337;0;1548;0;0;0;14885;-4312;-888;0;0;-1042;-6241;8644;709;119;-3768;-2756;-7;0;570;-2180;-7314;1329;0;1329;0;-110;1219;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CHAPECOZINHO - SICOOB VALCREDI SUL;2090126;b3S;S5;I;2;PASSOS MAIA;SC;44440;12351;0;2377;0;0;0;14728;-3264;-848;0;0;-2638;-6750;7977;1323;219;-3244;-3518;-87;0;1649;-471;-4129;3849;-259;3589;-10;-300;3279;0
COOPERATIVA DE CRÉDITO CREDIBOM LTDA. - SICOOB CREDIBOM;21670187;b3S;S5;I;2;BOM DESPACHO;MG;44440;11659;0;3033;0;0;0;14692;-3295;-384;0;0;-1330;-5009;9683;2036;1021;-3528;-2917;-145;0;628;-602;-3506;6177;31;6208;-370;-75;5763;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DOS VALES DO TAQUARI E RIO PARDO E REGIÃO DA PRODUÇÃO LTDA;1635462;b3S;S5;I;2;LAJEADO;RS;44440;12200;0;2352;0;0;0;14552;-5275;0;0;0;-472;-5747;8805;1113;201;-3285;-3447;-24;91;22;-192;-5521;3284;-3;3281;-60;0;3221;-609
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SÃO ROQUE DE MINAS LTDA.   SICOOB SAROMCREDI;66402207;b3S;S5;I;2;SAO ROQUE DE MINAS;MG;44440;12704;0;1706;0;0;0;14410;-2996;-359;0;0;-1351;-4706;9704;1868;494;-4763;-3673;-95;0;964;-446;-5651;4053;-5;4048;-68;-366;3614;0
COOPERATIVA DE CRÉDITO SICOOB ALIANÇA;6174009;b3S;S5;I;2;APUCARANA;PR;44440;13188;0;964;0;0;0;14151;-2419;-912;0;0;-2389;-5720;8432;1556;1546;-4388;-3431;-97;0;714;-2195;-6295;2136;-28;2108;-67;-86;1955;-500
UNIPRIME PIONEIRA COOPERATIVA DE CRÉDITO;1286361;b3S;S5;I;2;TOLEDO;PR;44440;12878;0;1216;0;0;0;14095;-3815;0;0;0;-1174;-4989;9106;1475;108;-3802;-2792;-18;0;63;-767;-5733;3373;-219;3154;0;0;3154;-522
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÚNA E REGIÃO LTDA - SICOOB CENTRO-OESTE;66463407;b3S;S5;I;2;ITAUNA;MG;44440;9744;0;4332;0;0;0;14075;-5442;0;0;0;-1250;-6692;7383;1844;1209;-3132;-2906;-132;0;698;-832;-3252;4131;-461;3671;-104;0;3567;-333
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA INTEGRAÇÃO - CRESOL INTEGRAÇÃO;7268499;b3S;S5;I;2;TOLEDO;PR;44440;12942;0;1106;0;0;1;14049;-1616;-4278;0;0;-1344;-7238;6811;2021;1234;-2684;-1701;-2;0;123;-1495;-2505;4306;45;4351;0;-166;4186;0
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA UNIÃO DOS PINHAIS - CRESOL UNIÃO DOS PINHAIS;2446089;b3S;S5;I;2;CORONEL VIVIDA;PR;44440;12781;0;1109;0;0;14;13905;-1837;-3629;0;0;-1783;-7249;6656;1973;952;-2469;-1532;-3;0;140;-1569;-2508;4148;25;4174;0;-444;3730;0
GUIDE INVESTIMENTOS - PRUDENCIAL;1000084837;n2;S4;I;3;SAO PAULO;SP;44440;0;0;9535;4354;0;0;13890;-1298;0;0;0;0;-1298;12591;43513;10176;-28699;-48680;-5535;637;417;-901;-29071;-16479;-1;-16481;3896;-10173;-22758;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAPANEMA;1637949;b3S;S5;I;2;PRESIDENTE PRUDENTE;SP;44440;10065;0;3803;0;0;0;13868;-4117;-282;0;0;-1000;-5399;8469;1409;219;-3563;-2586;-115;0;1569;-2049;-5116;3354;25;3378;-243;-288;2847;-69
STARA FINANCEIRA S.A. - CFI - PRUDENCIAL;1000083711;n1;S5;I;2;NAO-ME-TOQUE;RS;44440;13382;0;379;0;0;0;13761;-1699;-2372;0;0;-1606;-5678;8083;0;4;-641;-420;-522;0;699;0;-881;7203;30;7233;-3989;0;3244;0
SANTINVEST - PRUDENCIAL;1000080446;n1;S5;I;2;FLORIANOPOLIS;SC;44440;13626;0;112;0;0;0;13739;-2480;0;0;0;-1438;-3918;9821;0;2;-1697;-2076;-392;0;1167;-2569;-5564;4257;21;4278;330;-283;4325;0
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO  - SICOOB UNIMAIS;73085573;b3C;S4;I;2;SAO PAULO;SP;44440;223;0;13343;0;0;0;13566;-13192;0;0;0;-105;-13297;269;54;6;-1056;-600;-16;574;1557;-13;506;775;0;775;-9;0;766;0
COOPERATIVA DE CRÉDITO CREDISETE LTDA. - SICOOB CREDISETE;22753982;b3S;S5;I;2;SETE LAGOAS;MG;44440;11406;0;2150;0;0;0;13556;-2647;0;0;0;-2353;-5000;8556;1994;1773;-3596;-3428;-122;0;868;-780;-3291;5265;-46;5219;-317;-195;4707;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PERNAMBUCO - SICOOB PERNAMBUCO;3732359;b3S;S5;I;2;SAO JOSE DO EGITO;PE;44440;12429;0;1006;0;0;0;13435;-1663;-963;0;0;-4049;-6675;6760;2461;1998;-3879;-5121;-129;0;1455;-1043;-4259;2501;-1256;1244;-105;0;1140;-287
COOPERATIVA DE CRÉDITO ORIGINAL - SICOOB ORIGINAL;81292278;b3S;S5;I;2;SAO LOURENCO D'OESTE;SC;44440;9860;0;3398;0;0;0;13258;-3734;-1107;0;0;-832;-5673;7585;2064;141;-3344;-2707;-65;0;344;-620;-4187;3398;30;3428;-78;0;3350;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO ARAGUAIA LTDA.;24830879;b3S;S5;I;2;MINEIROS;GO;44440;8761;0;4313;0;0;71;13145;-1172;-513;0;0;965;-719;12426;546;150;-1815;-1330;-51;0;1034;-522;-1989;10437;0;10437;-123;0;10314;0
COOPERATIVA DE CREDITO COOPLIVRE;49389307;b3S;S5;I;2;CAPIVARI;SP;44440;9991;0;3070;0;0;0;13061;-3319;-262;0;0;2015;-1566;11496;2442;804;-5548;-4498;-62;0;712;-1825;-7975;3521;879;4400;-17;0;4383;-178
COOPERATIVA DE CRÉDITO CREDIFOR LTDA - SICOOB CREDIFOR;41931445;b3S;S5;I;2;FORMIGA;MG;44440;10719;0;2208;0;0;0;12927;-2938;-563;0;0;-1535;-5035;7892;2075;1103;-3762;-3214;-138;0;762;-651;-3825;4066;17;4084;-240;-125;3720;-78
COOPERATIVA DE CRÉDITO CREDINTER LTDA. - SICOOB CREDINTER;24048910;b3S;S5;I;2;GUARANESIA;MG;44440;11269;0;1627;0;0;0;12896;-2280;-1342;0;0;-1356;-4978;7918;2506;1061;-3789;-3695;-168;0;1080;-829;-3833;4085;11;4095;-426;-125;3544;0
ANDBANK - PRUDENCIAL;1000081256;b1;S4;I;3;SAO PAULO;SP;44440;2167;0;7233;2779;644;0;12822;-1522;0;0;0;98;-1424;11398;9457;0;-8795;-16287;-1188;-44;1978;-1831;-16710;-5312;0;-5312;-283;0;-5595;0
COOPERATIVA  DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS UNIRONDÔNIA LTDA;1664968;b3S;S5;I;2;PORTO VELHO;RO;44440;11304;0;1498;0;0;0;12802;-2029;-420;0;0;-2690;-5139;7663;1766;731;-3207;-3192;-143;0;2119;-1071;-2997;4666;22;4689;-356;0;4332;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOVA TRENTO   SICOOB TRENTOCREDI SC;2641969;b3S;S5;I;2;NOVA TRENTO;SC;44440;8912;0;3842;0;0;0;12755;-3262;-21;0;0;-1718;-5001;7754;1212;1604;-3206;-3148;-82;0;1078;-563;-3107;4647;-55;4593;-102;-339;4152;-181
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NORTE DE MATO GROSSO - SICOOB NORTE MT;23623636;b3S;S5;I;2;SINOP;MT;44440;11346;0;1373;0;0;0;12720;-1876;-1161;0;0;-2540;-5578;7142;2094;996;-3550;-3138;-155;0;798;-762;-3717;3425;22;3447;-374;-535;2539;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA GRANDE GOIÂNIA LTDA.;10209619;b3S;S5;I;2;GOIANIA;GO;44440;11223;0;1483;0;0;0;12707;-1941;0;0;0;-4955;-6896;5811;1983;1576;-2753;-3743;-106;0;1272;-884;-2654;3156;147;3303;-309;0;2994;-1183
COOPERATIVA DE CRÉDITO CREDCOOPER LTDA - SICOOB CREDCOOPER;19449602;b3S;S5;I;2;CARATINGA;MG;44440;9740;0;2940;0;0;0;12680;-2311;-1787;0;0;-2695;-6792;5888;2288;835;-2965;-3111;-186;0;1172;-654;-2621;3267;34;3301;-505;-109;2687;-445
COOPERATIVA DE CREDITO CREDIMOTA   SICOOB CREDIMOTA;66788142;b3S;S5;I;2;CANDIDO MOTA;SP;44440;10680;0;1996;0;0;0;12676;-3155;-1013;0;0;-1873;-6040;6636;806;1011;-5128;-4198;-38;0;2957;-467;-5057;1579;23;1602;-48;0;1554;0
FINSOL SCMEPP S.A. - PRUDENCIAL;1000083340;n1;S4;I;3;RECIFE;PE;44440;9365;0;451;2812;0;0;12627;0;-5110;0;0;-2405;-7516;5111;2905;0;-5835;-2398;-593;0;102;-31;-5849;-737;-3;-741;691;0;-50;0
COOPERATIVA DE CRÉDITO CREDIUNA LTDA - SICOOB CREDIUNA;64237530;b3S;S5;I;2;ITAUNA;MG;44440;10064;0;2537;0;0;0;12601;-2272;-799;0;0;-494;-3565;9036;2457;1536;-3025;-3431;-183;0;1070;-346;-1922;7114;129;7243;-564;-69;6610;0
TULLETT PREBON BRASIL S.A. CTVM - PRUDENCIAL;1000082619;n2;S4;I;3;SAO PAULO;SP;44440;652;0;10723;1127;0;0;12502;-1318;-16;0;-167;78;-1423;11079;30629;1190;-25776;-13410;-3120;0;2545;-428;-8371;2708;0;2708;-2592;0;115;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE  LAGOA DA PRATA E REGIÃO LTDA.   SICOOB LAGOACRED GERAIS;1739375;b3S;S5;I;2;LAGOA DA PRATA;MG;44440;10810;0;1551;0;0;0;12361;-2519;-929;0;0;-2040;-5489;6872;2840;237;-3667;-2990;-127;0;818;-1208;-4097;2775;23;2798;-95;-295;2407;-333
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA CENTRO-SUL RS/MS - CRESOL CENTRO-SUL RS/MS;2910987;b3S;S5;I;2;ERECHIM;RS;44440;11327;0;877;0;0;133;12337;-2577;-1961;0;0;-2105;-6643;5694;1535;417;-1870;-1448;1;0;526;-1794;-2635;3059;71;3130;-11;-288;2830;0
HS FINANCEIRA - PRUDENCIAL;1000083522;n1;S4;I;2;DOIS IRMAOS;RS;44440;10546;0;1744;0;0;0;12290;-757;0;0;0;-3960;-4717;7573;70750;936;-6822;-10475;-8417;0;627;-42439;4158;11731;7;11738;-3838;0;7900;0
COOPERATIVA DE CRÉDITO, INVESTIMENTO E SERVIÇOS FINANCEIROS SICOOB UNI SUDESTE;86389236;b3S;S5;I;2;UBA;MG;44440;9810;0;2433;0;0;7;12250;-3173;-102;0;0;-1607;-4882;7368;1760;628;-3076;-3459;-107;0;1072;-959;-4141;3227;16;3243;-189;0;3053;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SANTO ANTÔNIO DO MONTE LTDA.   SICOOB CREDIMONTE;41707258;b3S;S5;I;2;SANTO ANTONIO DO MONTE;MG;44440;10342;0;1902;0;0;0;12244;-2387;-1307;0;0;-3000;-6694;5550;1419;244;-3268;-2812;-112;0;1098;-513;-3945;1605;61;1666;-296;0;1370;0
SANTANA S.A. - CFI - PRUDENCIAL;1000083474;n1;S5;I;2;SAO PAULO;SP;44440;11957;0;244;0;0;0;12201;-2562;0;0;0;-3041;-5603;6598;2292;0;-593;-6734;-641;0;364;-681;-5993;605;112;717;-297;0;420;0
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA DE MINAS GERAIS - CRESOL MINAS GERAIS;8624548;b3S;S5;I;2;MURIAE;MG;44440;10947;0;1170;0;0;25;12142;-1479;-3082;0;0;-1210;-5772;6371;1491;1347;-2759;-2049;-3;0;147;-1926;-3753;2617;0;2617;-2;-334;2281;0
COOPERATIVA DE CRÉDITO POUPANÇA E INVESTIMENTO DA ALTA NOROESTE DE SÃO PAULO - SICREDI ALTA NOROESTE SP;4484490;b3S;S4;I;2;BIRIGUI;SP;44440;10212;0;1861;0;0;0;12073;-3232;-380;0;0;-867;-4479;7594;2411;753;-3723;-2639;-10;0;419;-1423;-4212;3381;144;3525;0;-834;2691;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB UNIMAIS CENTRO LESTE PAULISTA - SICOOB UNIMAIS CENTRO LESTE PAULISTA;1259518;b3S;S5;I;2;RIO CLARO;SP;44440;10973;0;1069;0;0;0;12042;-3172;-133;0;0;-2124;-5430;6612;1548;259;-2926;-2968;-111;0;528;-471;-4141;2471;-400;2070;-77;-122;1872;-387
COOPERATIVA DE CRéDITO CREDICOPE LTDA. - SICOOB CREDICOPE;38588174;b3S;S5;I;2;CONSELHEIRO PENA;MG;44440;10263;0;1750;0;0;0;12013;-2197;-985;0;0;-1733;-4915;7098;2270;1188;-3524;-2968;-196;0;996;-867;-3099;3999;54;4053;-488;-124;3440;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED ELEVA LTDA.;95163002;b3S;S5;I;2;SANTO ANGELO;RS;44440;10220;0;1727;0;0;0;11947;-3763;-430;0;0;-937;-5130;6818;620;494;-2250;-2551;-14;173;29;-32;-3531;3287;-29;3258;-28;0;3230;-178
CENTROCRED CFI - PRUDENCIAL;1000084727;n1;S5;I;2;SANTA CRUZ DO SUL;RS;44440;11319;0;622;0;0;0;11941;-1581;0;0;0;-2458;-4040;7901;0;0;-106;-1324;-524;0;0;-4652;-6605;1296;0;1296;0;0;1296;0
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DO NOROESTE – CRESOL NOROESTE RS/PE/CE;2663426;b3S;S5;I;2;CONSTANTINA;RS;44440;10305;0;1352;0;0;167;11824;-2170;-2627;0;0;-2086;-6882;4941;3242;207;-2172;-1577;-1;0;1;-2169;-2469;2472;-16;2457;0;-149;2307;-431
GAZIN - PRUDENCIAL;1000080824;n1;S4;I;2;DOURADINA;PR;44440;11028;0;767;0;0;0;11795;-972;0;0;0;-1993;-2965;8830;11280;0;-4392;-2518;-1539;0;291;-960;2161;10991;-129;10862;-4235;-26;6602;0
AGENCIA FOMENTO EST RJ S.A. - PRUDENCIAL;1000081139;n1;S4;I;1;RIO DE JANEIRO;RJ;44440;7661;0;3816;152;0;0;11628;0;-1550;0;0;-493;-2043;9585;8094;0;-8007;-1960;-996;0;27;0;-2843;6742;64;6806;-3108;0;3698;0
SICREDI NORTE - COOPERATIVA DE CRÉDITO;83315408;b3S;S5;I;2;BELEM;PA;44440;10049;0;1399;0;0;0;11448;-2339;-972;0;0;-1687;-4998;6450;971;265;-3270;-3170;-3;0;616;-1180;-5769;681;0;681;0;0;681;0
STONEX DTVM - PRUDENCIAL;1000084088;b2;S4;I;3;SAO PAULO;SP;44440;0;0;1895;-1;9510;0;11403;0;0;0;0;0;0;11403;7574;0;-8200;-2819;-1356;0;86;-491;-5207;6196;549;6745;-3257;-2595;893;0
COOPERATIVA DE CRÉDITO SICOOB COOPMIL;62673470;b3S;S4;I;2;SAO PAULO;SP;44440;10776;0;559;0;0;0;11336;-1426;-3;0;0;-2455;-3884;7452;304;787;-5515;-4924;-45;0;1426;-1786;-9753;-2301;0;-2301;0;0;-2301;0
MS BANK S.A. BCO CÂMBIO - PRUDENCIAL;1000081294;b2;S4;I;2;CURITIBA;PR;44440;0;0;1604;1668;8021;0;11292;-4;-185;0;0;0;-189;11103;639;0;-1427;-10480;-611;0;6;0;-11872;-769;0;-769;205;-106;-671;0
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA HORIZONTE - CRESOL HORIZONTE;5277312;b3S;S5;I;2;UNIAO DA VITORIA;PR;44440;10770;0;465;0;0;33;11268;-1049;-3158;0;0;-2915;-7122;4146;1546;1341;-2773;-1872;-5;0;198;-1835;-3399;748;2;749;0;-229;520;0
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA UNIÃO DOS VALES – CRESOL UNIÃO DOS VALES;5231945;b3S;S5;I;2;IVAIPORA;PR;44440;10509;0;574;0;0;148;11232;-994;-2321;0;0;-2053;-5368;5864;1537;949;-2141;-1513;-3;0;122;-1244;-2293;3571;0;3571;0;-233;3338;0
ADVANCED CC LTDA - PRUDENCIAL;1000082004;n2;S5;I;2;SAO PAULO;SP;44440;0;0;11;0;11138;0;11149;0;0;0;0;0;0;11148;5056;0;-5636;-12554;-934;0;867;-182;-13382;-2234;0;-2234;0;0;-2234;0
BECKER FINANCEIRA S.A. - CFI - PRUDENCIAL;1000084507;n1;S5;I;2;CERRO LARGO;RS;44440;10266;0;786;0;1;0;11052;-1448;0;0;0;-2417;-3865;7188;0;966;-440;-2159;-492;0;299;-128;-1954;5234;1;5236;-2785;0;2451;0
COOPERATIVA DE CRÉDITO E CAPTAÇÃO SICOOB UNICIDADES;3047549;b3S;S5;I;2;RIO VERDE;GO;44440;9329;0;1593;0;0;100;11022;-1525;-1192;0;0;-2325;-5042;5979;1556;596;-2824;-2352;-125;0;557;-509;-3101;2878;1;2879;-206;0;2673;0
COOPERATIVA DE CRÉDITO MÚTUO SERRA MAR LTDA. - UNICRED SERRA MAR;86803939;b3S;S5;I;2;RIO DE JANEIRO;RJ;44440;8661;0;2358;0;0;0;11019;-3574;0;0;0;-379;-3953;7065;840;421;-3141;-4501;-24;0;59;-103;-6449;616;-227;389;0;0;389;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI ARACAJU - SICREDI ARACAJU;2923389;b3S;S5;I;2;ARACAJU;SE;44440;8702;0;2291;0;0;0;10993;-3552;-97;0;0;-739;-4388;6605;1340;493;-2563;-1978;-3;0;351;-1259;-3620;2984;19;3003;0;-225;2778;0
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA LIDERANÇA - CRESOL LIDERANÇA;2934201;b3S;S5;I;2;CHOPINZINHO;PR;44440;10026;0;859;0;0;107;10992;-1310;-3286;0;0;-1016;-5612;5381;1646;858;-2535;-2080;-3;0;422;-1488;-3181;2199;1;2200;-17;-319;1864;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE MANAUS;1566038;b3S;S5;I;2;MANAUS;AM;44440;10292;0;649;0;0;0;10941;-1191;0;0;0;-7732;-8923;2018;767;372;-2113;-1595;-65;0;4612;-1136;842;2860;0;2860;-233;0;2627;0
COOPERATIVA DE CRÉDITO CREDISG LTDA. - SICOOB CREDISG;3645752;b3S;S5;I;2;SAO GOTARDO;MG;44440;9291;0;1649;0;0;0;10940;-2250;-1575;0;0;-423;-4247;6693;1115;240;-1310;-1276;-64;0;447;-348;-1195;5497;0;5497;-251;0;5246;-809
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DO PLANALTO SERRA DO RIO GRANDE DO SUL - CRESOL PLANALTO SERRA;5863726;b3S;S5;I;2;SANANDUVA;RS;44440;8927;0;1941;0;0;70;10937;-2037;-1708;0;0;-1390;-5135;5802;1388;1154;-2323;-1353;1;0;2;-2207;-3341;2461;10;2471;0;-93;2378;-223
MIRAE CCTVM LTDA. - PRUDENCIAL;1000082932;n2;S4;I;3;SAO PAULO;SP;44440;19;0;8440;2214;239;0;10913;0;0;0;0;0;0;10913;5017;1847;-3690;-6388;-1217;0;533;-58;-3955;6957;0;6957;-3077;-1050;2830;0
COOPERATIVA DE CRÉDITO DA REGIÃO DE FRONTEIRAS DE RO/MT LTDA. - SICOOB FRONTEIRAS;3612764;b3S;S5;I;2;CACOAL;RO;44440;9931;0;973;0;0;0;10904;-1294;-1103;0;0;-1037;-3434;7469;1197;186;-3227;-2858;-101;0;631;-823;-4995;2474;29;2503;-201;-541;1761;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO E DOS TRANSPORTADORES RODOVIÁRIOS DE VEÍCULOS – SICOOB CREDCEG;7789195;b3S;S5;I;2;SAO BERNARDO DO CAMPO;SP;44440;9342;0;1475;0;0;0;10817;-2465;0;0;0;-2345;-4810;6007;397;353;-1160;-994;-17;0;977;-431;-875;5131;0;5131;-78;0;5053;0
CONFEDERAÇÃO NACIONAL DAS COOPERATIVAS CENTRAIS DE CRÉDITO E ECONOMIA FAMILIAR E SOLIDÁRIA - CRESOL CONFEDERAÇÃO;10398952;b3C;S4;I;2;FLORIANOPOLIS;SC;44440;0;0;10808;0;0;0;10808;-9294;0;0;0;0;-9294;1514;1404;0;-6414;7967;-70;0;124;-324;2687;4201;7;4208;-186;-35;3986;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAPIRANGA - SICOOB CREDITAPIRANGA SC/RS;78483310;b3S;S5;I;2;ITAPIRANGA;SC;44440;7706;0;3083;0;0;0;10790;-3845;-770;0;0;-1258;-5873;4917;881;40;-2996;-2194;-71;0;1203;-298;-3434;1483;6;1488;-111;-607;770;0
COOPERATIVA DE CRÉDITO SICOOB ARACREDI LTDA - SICOOB ARACREDI;68987;b3S;S5;I;2;ARAGUARI;MG;44440;9798;0;850;0;0;0;10648;-1361;-1851;0;0;-2424;-5636;5012;1344;304;-2282;-1854;-109;0;723;-567;-2441;2571;1;2570;-344;-70;2156;0
COOPERATIVA DE CRÉDITO DO RIO GRANDE DO NORTE - SICOOB RIO GRANDE DO NORTE;4138455;b3S;S5;I;2;NATAL;RN;44440;10104;0;539;0;0;0;10643;-1362;-1319;0;0;-2776;-5456;5187;797;307;-2160;-2891;-51;0;827;-1530;-4700;488;22;509;-81;0;429;-156
JBCRED S.A. SCFI - PRUDENCIAL;1000083137;n1;S5;I;2;SAO PAULO;SP;44440;9687;0;887;0;0;0;10575;0;0;0;0;-3755;-3755;6819;0;0;-3069;-3556;-412;0;17;-277;-7297;-478;0;-478;0;0;-478;0
COOPERATIVA DE CRÉDITO CREDIFIEMG LTDA. - SICOOB CREDIFIEMG;7469260;b3S;S5;I;2;BELO HORIZONTE;MG;44440;7440;0;3114;0;0;0;10554;-4818;-753;0;0;-686;-6257;4297;423;356;-1091;-849;-15;0;143;-331;-1364;2933;60;2993;-75;0;2918;0
COOPERATIVA DE CRÉDITO COOCRELIVRE;53935029;b3S;S4;I;2;ORLANDIA;SP;44440;7499;0;3022;0;0;0;10521;-1814;-815;0;0;-311;-2940;7581;325;768;-2616;-1707;-16;0;1052;-459;-2652;4929;134;5063;-32;-236;4796;-189
SINGULARE CTVM - PRUDENCIAL;1000085386;n2;S4;I;2;SAO PAULO;SP;44440;0;0;10488;-1;0;0;10487;-7357;0;0;0;5;-7352;3135;44266;2584;-16114;-20196;-4120;0;467;-2464;4423;7558;0;7558;-3165;-1159;3234;0
SOCIEDADE COOPERATIVA DE CRÉDITO COOPERE LTDA.  - SICOOB COOPERE;73398646;b3S;S5;I;2;VALENTE;BA;44440;9857;0;590;0;0;0;10447;-1396;-444;0;0;-2459;-4299;6148;1446;1636;-2545;-3725;-117;0;674;-1548;-4179;1969;0;1969;-158;0;1811;-407
COOPERATIVA DE CRÉDITO CREDIMATA LTDA. - SICOOB CREDIMATA;1152097;b3S;S5;I;2;VOLTA GRANDE;MG;44440;8482;0;1926;0;0;0;10409;-2048;-336;0;0;-1866;-4250;6158;2236;1768;-4167;-4051;-148;0;1146;-784;-4000;2158;-42;2117;-271;0;1846;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA EMBRAER – COOPEREMB;46642294;b3S;S5;I;2;SAO JOSE DOS CAMPOS;SP;44440;8221;0;2154;0;0;0;10375;-679;0;0;0;-942;-1621;8754;575;3;-1981;-1360;-51;0;451;-370;-2733;6021;-7;6014;-150;0;5864;0
COOPERATIVA DE CRÉDITO RURAL COOPAVEL;76461557;b3S;S5;I;2;CASCAVEL;PR;44440;7520;0;2854;0;0;0;10374;-1971;0;0;0;-404;-2375;7999;141;0;-1907;-787;-7;0;87;-6;-2479;5520;0;5520;0;0;5520;-399
OM DTVM LTDA - PRUDENCIAL;1000084239;n2;S4;I;2;SAO PAULO;SP;44440;0;0;6100;0;4224;0;10323;0;0;0;0;0;0;10323;486;0;-1263;-6765;-509;0;4;0;-8046;2277;0;2277;-1021;0;1256;0
BCO ARBI S.A. - PRUDENCIAL;1000081201;b1;S4;I;2;RIO DE JANEIRO;RJ;44440;4723;0;5388;0;156;0;10266;-5345;-51;0;0;-65;-5461;4805;615;2191;-4174;-4252;-639;-20;3132;-682;-3830;975;0;975;-398;0;577;0
COOPERATIVA DE CRÉDITO UNICRED REGIÃO DOS VALES LTDA. - UNICRED REGIÃO DOS VALES;1796302;b3S;S5;I;2;NOVO HAMBURGO;RS;44440;8987;0;1247;0;0;0;10234;-2955;-137;0;0;-567;-3659;6575;858;430;-3016;-3047;-16;146;15;-108;-4739;1836;-5;1831;-8;0;1823;-180
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO RIO DO PEIXE - SICOOB CREDIRIO SC;78865995;b3S;S5;I;2;JOACABA;SC;44440;6651;0;3563;0;0;8;10222;-3683;-798;0;0;-875;-5356;4866;1047;329;-2413;-2252;-59;0;715;-378;-3010;1856;66;1922;-118;-138;1665;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NOROESTE DO ESTADO DE SÃO PAULO - SICREDI NOROESTE SP;3065046;b3S;S4;I;2;SAO JOSE DO RIO PRETO;SP;44440;8145;0;2014;0;0;0;10160;-2186;-194;0;0;-852;-3231;6929;3074;966;-3505;-3178;-10;0;865;-1404;-3192;3737;1;3738;-2;-794;2942;0
