Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Captações;;;;;;;;;;;;;;;;Instrumentos Derivativos (f);Outras Obrigações (g);Passivo Circulante e Exigível a Longo Prazo (h) = (e) + (f) + (g);Resultados de Exercícios Futuros (i);Patrimônio Líquido (j);Passivo Total (k) = (h) + (i) + (j)
;;;;;;;;;Depósito Total;;;;;;;Obrigações por Operações Compromissadas (b);Recursos de Aceites e Emissão de Títulos;;;;;;Obrigações por Empréstimos e Repasses (d);Captações (e) = (a) + (b) + (c) + (d);;;;;;
;;;;;;;;;Depósitos à Vista (a1);Depósitos de Poupança (a2);Depósitos Interfinanceiros (a3);Depósitos a Prazo (a4);Conta de Pagamento Pré-Paga (a5);Depósitos Outros (a6);Depósito Total (a);;Letras de Crédito Imobiliário (c1);Letras de Crédito do Agronegócio (c2);Letras Financeiras (c3);Obrigações por Títulos e Valores Mobiliários no Exterior (c4);Outros Recursos de Aceites e Emissão de Títulos (c5);Recursos de Aceites e Emissão de Títulos (c);;;;;;;;
BANCO VOITER - PRUDENCIAL;1000080415;b1;S4;I;2;SAO PAULO;SP;44440;120322;0;20870;4227600;0;0;4368792;225590;0;945887;0;0;0;945887;4175;5544444;189656;384426;6118526;2413;446645;6567584
SCANIA - PRUDENCIAL;1000080776;b2;S4;I;3;SAO BERNARDO DO CAMPO;SP;44440;0;0;210224;2059690;0;0;2269915;0;0;0;0;0;0;0;2947731;5217646;0;368704;5586350;52;775416;6361817
OMNI - PRUDENCIAL;1000080460;b1;S4;I;2;SAO PAULO;SP;44440;74746;0;20366;3451572;81429;0;3628113;14486;0;0;788203;0;56391;844594;50157;4537350;0;1207936;5745287;9764;573510;6328561
MIDWAY S.A. - SCFI - PRUDENCIAL;1000083553;n1;S4;I;2;SAO PAULO;SP;44440;0;0;534059;271505;49;0;805612;0;0;0;303499;0;1030812;1334312;0;2139924;0;2909009;5048933;0;1169202;6218136
COOPERATIVA CENTRAL DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;S4;I;2;FRANCISCO BELTRAO;PR;44440;0;0;515332;0;0;0;515332;0;0;0;0;0;0;0;3926722;4442054;0;1531589;5973643;0;234136;6207779
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;S4;I;2;MARINGA;PR;44440;965407;0;156059;2498387;0;8325;3628178;0;0;0;0;0;0;0;18078;3646256;0;1891241;5537497;0;642693;6180190
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;S4;I;2;LUCAS DO RIO VERDE;MT;44440;1027077;525;121015;1698462;0;5381;2852460;0;0;0;0;0;0;0;21958;2874418;0;2306775;5181193;0;933990;6115183
CENTRAL SICOOB UNI DE COOPERATIVAS DE CRÉDITO;4243780;b3C;S4;I;2;GOIANIA;GO;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5607863;5607863;0;186853;5794716
HAITONG - PRUDENCIAL;1000080666;b2;S3;I;3;SAO PAULO;SP;44440;0;0;52127;2469361;0;0;2521488;1652738;0;0;179209;0;0;179209;196183;4549619;48645;494973;5093237;300;572858;5666395
BANCO FIDIS - PRUDENCIAL;1000081751;b2;S4;I;3;BETIM;MG;44440;0;0;352271;2755391;0;0;3107662;0;1155375;0;250883;0;0;1406258;0;4513921;0;135839;4649760;4297;1001724;5655781
INDUSTRIAL DO BRASIL - PRUDENCIAL;1000080477;b1;S4;I;2;SAO PAULO;SP;44440;121076;0;500804;1627470;0;0;2249350;15893;93731;486680;835387;0;0;1415798;1080338;4761379;242;246860;5008480;504;633941;5642925
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;S4;I;2;PALOTINA;PR;44440;588012;0;335959;2272278;0;1935;3198185;0;0;0;0;0;0;0;24030;3222214;0;1677044;4899258;0;538066;5437325
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;S4;I;2;MEDIANEIRA;PR;44440;788225;0;139436;2330101;0;2685;3260447;0;0;0;0;0;0;0;6676;3267124;0;1475183;4742307;0;628795;5371102
COOPERATIVA CENTRAL DE CRÉDITO - AILOS;5463212;b3C;S4;I;2;BLUMENAU;SC;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;413751;413751;0;4274206;4687957;0;501319;5189276
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;S5;I;2;CHAPECO;SC;44440;723063;0;0;2680611;0;3380;3407053;0;217734;251244;0;0;0;468977;18188;3894218;0;560739;4454957;13;611790;5066760
RODOBENS - PRUDENCIAL;1000080855;b1;S4;I;2;SAO PAULO;SP;44440;896;0;205846;1021922;7215;0;1235880;0;79055;122243;861888;0;0;1063186;305679;2604745;21634;1056685;3683063;990;1375713;5059767
BANCO DIGIMAIS - PRUDENCIAL;1000081799;b1;S4;I;3;SAO PAULO;SP;44440;38125;0;0;3706659;0;0;3744784;0;0;0;0;0;0;0;0;3744784;0;897602;4642386;0;344373;4986759
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR/SP;81466286;b3S;S4;I;2;PONTA GROSSA;PR;44440;693852;0;98926;2568051;0;954;3361784;0;0;0;0;0;0;0;7488;3369273;0;999092;4368364;0;426750;4795114
UNIPRIME NORTE DO PARANÁ - COOPERATIVA DE CRÉDITO LTDA;2398976;b3S;S4;I;2;LONDRINA;PR;44440;713983;27243;0;2689826;0;5378;3436430;0;255088;0;14020;0;0;269108;0;3705538;0;250969;3956506;0;711378;4667884
COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES;32428294;b3C;S4;I;2;VITORIA;ES;44440;0;0;0;1271;0;0;1271;0;0;0;0;0;0;0;210566;211837;0;4084971;4296808;0;236169;4532977
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37395399;b3S;S5;I;2;GOIANIA;GO;44440;975493;0;0;2531978;0;1755;3509227;0;11577;119883;0;0;0;131460;0;3640687;0;108860;3749547;0;704025;4453572
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO NORTE DO BRASIL - CENTRAL SICREDI CENTRO NORTE;33667205;b3C;S4;I;2;CUIABA;MT;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4073770;4073770;0;343676;4417446
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DE ESTADOS RIO GRANDE DO SUL, SANTA CATARINA E MINAS GERAIS - SICREDI UNIESTADOS;87780268;b3S;S4;I;2;ERECHIM;RS;44440;539108;0;246983;1724326;0;15350;2525767;0;0;0;0;0;0;0;38507;2564274;0;1240944;3805218;0;428658;4233875
BCO TRIANGULO S.A. - PRUDENCIAL;1000081438;b1;S4;I;2;UBERLANDIA;MG;44440;281467;0;461464;1115267;25060;0;1883257;0;98226;0;528881;0;0;627107;133726;2644091;0;954809;3598900;319;625651;4224870
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91586982;b3S;S4;I;2;NOVA PETROPOLIS;RS;44440;768065;713;59957;2321322;0;10350;3160407;0;0;0;0;0;0;0;777;3161184;0;502544;3663728;0;518266;4181995
REALIZE CFI - PRUDENCIAL;1000084703;n1;S4;I;3;PORTO ALEGRE;RS;44440;0;0;254495;153962;4;0;408460;0;0;0;323434;0;0;323434;51336;783230;0;2596738;3379969;25508;716102;4121579
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E PROFISSIONAIS DA AREA DE SAUDE DO BRASIL LTDA.;42898825;b3S;S5;I;2;BELO HORIZONTE;MG;44440;677692;0;0;2482355;0;29364;3189411;0;0;220243;0;0;0;220243;0;3409654;0;124764;3534418;0;582135;4116553
COOPERATIVA DE CRÉDITO SICREDI SERRANA RS/ES;90608712;b3S;S4;I;2;CARLOS BARBOSA;RS;44440;639560;1389;41210;2101178;0;12000;2795336;0;0;0;0;0;0;0;2662;2797998;0;812470;3610468;0;498665;4109133
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE DA AMAZÔNIA LTDA. - SICOOB CREDISUL.;3632872;b3S;S5;I;2;VILHENA;RO;44440;1272296;0;0;685581;0;73;1957950;0;0;171087;0;0;0;171087;143009;2272046;0;1274873;3546919;0;504773;4051692
BCO CARGILL S.A. - PRUDENCIAL;1000081414;b1;S4;I;3;SAO PAULO;SP;44440;1718;0;0;0;0;0;1718;0;13146;0;0;0;0;13146;2827667;2842530;20146;509811;3372487;0;675419;4047907
COOPERATIVA DE CRéDITO, POUPANçA E INVESTIMENTO UNIãO - SICREDI UNIAO RS/ES;88894548;b3S;S4;I;2;CERRO LARGO;RS;44440;615240;0;196162;1366015;0;10343;2187759;0;0;0;0;0;0;0;3372;2191131;0;1279545;3470676;0;568533;4039209
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;S4;I;2;CAMPO MOURAO;PR;44440;263241;183546;1163364;1294095;0;0;2904247;0;0;0;0;0;0;0;36319;2940567;0;116359;3056926;182;940442;3997550
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PLANALTO – SICREDI PLANALTO RS/MG;88038260;b3S;S4;I;2;CRUZ ALTA;RS;44440;505554;0;19782;1056138;0;2195;1583669;0;0;0;0;0;0;0;15301;1598971;0;1468029;3067000;0;661908;3728908
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO SUL DO MATO GROSSO DO SUL – SICREDI CENTRO-SUL MS;26408161;b3S;S4;I;2;DOURADOS;MS;44440;511352;0;104;1682604;0;1165;2195225;0;0;0;0;0;0;0;1145;2196369;0;847455;3043825;0;653216;3697040
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUDOESTE MT/PA - SICREDI SUDOESTE MT/PA;32995755;b3S;S4;I;2;TANGARA DA SERRA;MT;44440;871311;0;113318;1076633;0;212;2061474;0;0;0;0;0;0;0;12768;2074242;0;1009851;3084092;0;581975;3666068
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE GOIANO;24795049;b3S;S5;I;2;RIO VERDE;GO;44440;594833;0;0;1148361;0;0;1743194;0;0;244914;0;0;0;244914;101950;2090058;0;703549;2793607;0;740817;3534424
RENDIMENTO - PRUDENCIAL;1000080659;b1;S4;I;2;SAO PAULO;SP;44440;204058;0;234399;837850;42237;255483;1574027;32179;12529;0;100673;0;0;113202;126870;1846278;4619;1170840;3021737;410;424829;3446976
BANCO DIGIO - PRUDENCIAL;1000084655;b2;S4;I;3;BARUERI;SP;44440;0;0;0;760789;348899;0;1109688;103694;0;0;0;0;0;0;0;1213382;0;1639621;2853003;0;544523;3397526
COOPERATIVA CENTRAL DE CRÉDITO UNICRED CONEXÃO LTDA - UNICRED CENTRAL CONEXÃO;543968;b3C;S4;I;2;FLORIANOPOLIS;SC;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3238176;3238176;0;144002;3382178
BCO DA CHINA BRASIL S.A. - PRUDENCIAL;1000081816;b1;S4;I;3;SAO PAULO;SP;44440;94029;0;0;1563809;0;3322;1661159;90000;0;290420;0;0;0;290420;801840;2843419;0;80124;2923543;3297;426909;3353749
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NORTE/NORDESTE - CENTRAL SICREDI NORTE/NORDESTE;70119680;b3C;S4;I;2;CABEDELO;PB;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3176544;3176544;0;173955;3350500
GENIAL - PRUDENCIAL;1000080941;b1;S4;I;2;RIO DE JANEIRO;RJ;44440;554619;0;0;284650;0;185932;1025202;627287;634930;0;0;0;0;634930;0;2287419;12944;854839;3155202;0;195047;3350249
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DOS ESTADOS DE MATO GROSSO DO SUL, TOCANTINS E OESTE DA BAHIA - SICREDI UNIÃO MS/TO;24654881;b3S;S4;I;2;CAMPO GRANDE;MS;44440;555383;0;1240;1372021;0;286;1928932;0;0;0;0;0;0;0;19667;1948598;0;1025885;2974483;0;365231;3339714
WILL FINANCEIRA - PRUDENCIAL;1000084600;n1;S4;I;2;SAO PAULO;SP;44440;0;0;0;696756;19276;0;716032;0;0;0;0;0;909632;909632;0;1625665;0;1373319;2998983;0;337621;3336604
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33021064;b3S;S4;I;2;CANARANA;MT;44440;606645;0;16172;520855;0;632;1144304;0;0;0;0;0;0;0;8179;1152483;0;1616649;2769132;0;533993;3303125
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SORRISO - SICREDI CELEIRO MT/RR;26555235;b3S;S4;I;2;SORRISO;MT;44440;993470;0;38082;1123131;0;508;2155190;0;0;0;0;0;0;0;1361;2156552;0;580102;2736654;0;557138;3293792
PAYPAL DO BRASIL SERV. DE PAGAMENTOS - PRUDENCIAL;1000085018;n4;;I;2;SAO PAULO;SP;44440;0;0;0;0;691501;0;691501;0;0;0;0;0;0;0;0;691501;2554;2491306;3185361;0;74233;3259594
PEFISA S.A. - PRUDENCIAL;1000080305;n1;S4;I;2;SAO PAULO;SP;44440;0;0;0;789254;20216;0;809471;0;0;0;0;0;263830;263830;0;1073301;0;1532939;2606240;0;605405;3211645
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NORTE MATO-GROSSENSE E OESTE PARAENSE – SICREDI GRANDES RIOS MT/PA;37442605;b3S;S4;I;2;COLIDER;MT;44440;894318;0;159734;731119;0;74;1785245;0;0;0;0;0;0;0;10490;1795735;0;915123;2710858;0;464965;3175823
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO CERRADO - SICREDI VALE DO CERRADO;32983165;b3S;S4;I;2;CAMPO VERDE;MT;44440;397984;0;279358;636863;0;317;1314522;0;0;0;0;0;0;0;5440;1319962;0;1454890;2774852;0;398529;3173381
INTESA SANPAOLO BRASIL S.A. - PRUDENCIAL;1000084057;b1;S4;I;3;SAO PAULO;SP;44440;30152;0;0;10091;0;0;40243;0;0;0;0;0;0;0;2038709;2078953;20998;38218;2138169;869;960558;3099596
COOPERATIVA DE CRÉDITO LESTE CAPIXABA - SICOOB LESTE CAPIXABA;32430233;b3S;S5;I;2;LINHARES;ES;44440;787582;0;0;1123766;0;921;1912270;0;17230;145640;0;0;0;162870;18855;2093994;0;304582;2398576;200;660385;3059161
BCO CATERPILLAR S.A. - PRUDENCIAL;1000081397;b2;S4;I;3;SAO PAULO;SP;44440;0;0;351444;0;0;0;351444;0;0;0;0;0;0;0;1544761;1896205;4191;127131;2027527;8205;1013224;3048955
BCO ABN AMRO S.A. - PRUDENCIAL;1000081579;b1;S4;I;3;SAO PAULO;SP;44440;0;0;0;687661;0;0;687661;51100;0;0;0;0;0;0;324903;1063664;0;1366679;2430343;20;597091;3027454
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DOS VALES - SICREDI REGIÃO DOS VALES RS;89126130;b3S;S4;I;2;ENCANTADO;RS;44440;342007;0;14538;1712190;0;13949;2082684;0;0;0;0;0;0;0;2287;2084972;0;329284;2414256;0;590361;3004617
COOPERATIVA DE CRÉDITO SICOOB METROPOLITANO;3459850;b3S;S5;I;2;MARINGA;PR;44440;735941;0;0;1398254;0;4071;2138266;0;125470;86711;0;0;0;212181;0;2350447;0;274957;2625404;0;282369;2907773
BANCO IBM S.A. - PRUDENCIAL;1000081689;b2;S4;I;3;RIO DE JANEIRO;RJ;44440;0;0;110479;2055964;0;0;2166443;0;0;0;0;0;0;0;0;2166443;0;238612;2405055;0;452218;2857273
STATE STREET BRASIL - PRUDENCIAL;1000081627;b1;S4;I;3;SAO PAULO;SP;44440;0;0;0;402740;0;0;402740;0;0;0;0;0;0;0;625515;1028255;0;1413864;2442119;0;410234;2852353
AF DESENVOLVE SP S.A. - PRUDENCIAL;1000081153;n1;S4;I;1;SAO PAULO;SP;44440;42;0;0;0;0;0;42;0;0;0;0;0;0;0;1433746;1433788;0;110414;1544202;0;1283433;2827634
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DE MATO GROSSO DO SUL, GOIÁS, DISTRITO FEDERAL E TOCANTINS – CENTRAL SICREDI BRASIL CENTRAL;33737818;b3C;S4;I;2;GOIANIA;GO;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2473638;2473638;0;188330;2661968
BADESUL DESENVOLVIMENTO AF/RS - PRUDENCIAL;1000081029;n1;S4;I;1;PORTO ALEGRE;RS;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1581551;1581551;0;300166;1881717;0;755675;2637392
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;S5;I;2;BRASILIA;DF;44440;0;0;0;1615960;0;195222;1811183;0;0;0;87433;0;0;87433;0;1898615;0;72650;1971266;0;658489;2629754
CENTRAL DAS COOPERATIVAS DE CREDITO UNICOOB - SICOOB CENTRAL UNICOOB;5036532;b3C;S4;I;2;MARINGA;PR;44440;5;0;0;0;0;0;5;0;0;0;0;0;0;0;0;5;0;2465423;2465428;0;149836;2615264
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CELEIRO CENTRO OESTE – SICREDI CELEIRO CENTRO OESTE;3566655;b3S;S4;I;2;SAO GABRIEL DO OESTE;MS;44440;377806;0;8651;813243;0;48;1199748;0;0;0;0;0;0;0;5959;1205706;0;1062662;2268369;0;313194;2581562
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO MIGUEL DO OESTE - SICOOB SÃO MIGUEL SC/PR/RS;81607046;b3S;S5;I;2;SAO MIGUEL D'OESTE;SC;44440;353776;0;0;1173832;0;3677;1531284;0;69188;200153;0;0;0;269340;90615;1891239;0;340136;2231375;30;282530;2513935
AF PARANÁ - PRUDENCIAL;1000081115;n1;S4;I;1;CURITIBA;PR;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;362724;362724;0;184607;547331;0;1955707;2503037
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO ALTO URUGUAI - SICREDI ALTO URUGUAI RS/SC/MG;87733770;b3S;S4;I;2;RODEIO BONITO;RS;44440;229347;0;50533;1182751;0;7697;1470328;0;0;0;0;0;0;0;0;1470328;0;688959;2159287;0;328554;2487841
BMW - PRUDENCIAL;1000080635;n1;S4;I;3;SAO PAULO;SP;44440;0;0;56675;48829;0;0;105504;0;0;0;0;0;0;0;1755188;1860692;25401;71213;1957305;11199;516903;2485407
BR PARTNERS - PRUDENCIAL;1000080934;b2;S4;I;2;SAO PAULO;SP;44440;0;0;0;603287;0;0;603287;1100999;16790;0;38239;0;0;55029;0;1759314;24655;69747;1853716;444;622499;2476660
COOPERATIVA DE CRÉDITO UNICRED VALOR CAPITAL LTDA – UNICRED VALOR CAPITAL;74064502;b3S;S5;I;2;FLORIANOPOLIS;SC;44440;405890;0;0;1631831;0;285;2038007;0;22229;0;10603;0;0;32831;0;2070838;0;61536;2132374;0;326704;2459078
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL RONDONIENSE - SICOOB CREDIP.;2015588;b3S;S5;I;2;PIMENTA BUENO;RO;44440;763332;0;0;671826;0;0;1435158;0;5158;123173;0;0;0;128331;28567;1592056;0;501033;2093089;0;354672;2447761
COOPERATIVA DE CRÉDITO SUL-SERRANA DO ESPÍRITO SANTO;815319;b3S;S5;I;2;VENDA NOVA DO IMIGRANTE;ES;44440;629568;0;0;925169;0;6440;1561177;0;24149;103677;0;0;0;127826;16901;1705904;0;163965;1869869;0;494425;2364294
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DA PRODUÇÃO -  SICREDI REGIÃO DA PRODUÇÃO RS/SC/MG;89468565;b3S;S4;I;2;SARANDI;RS;44440;279317;0;87245;1177904;0;3704;1548171;0;0;0;0;0;0;0;1196;1549366;0;541720;2091086;0;237515;2328602
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DAS REGIÕES CENTRO DO RS E MG – SICREDI REGIÃO CENTRO RS/MG;95594941;b3S;S4;I;2;SANTA MARIA;RS;44440;340042;0;23739;902653;0;8862;1275295;0;0;0;0;0;0;0;31148;1306443;0;569259;1875702;0;372460;2248162
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE DO BRASIL - SICOOB NORTE;3502131;b3C;S4;I;2;PORTO VELHO;RO;44440;2066;0;0;0;0;0;2066;0;0;0;0;0;0;0;10000;12066;0;2088160;2100226;0;106789;2207014
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI EVOLUÇÃO - SICREDI EVOLUÇÃO;35571249;b3S;S5;I;2;JOAO PESSOA;PB;44440;288491;0;2578;1292486;0;0;1583554;0;0;0;0;0;0;0;0;1583554;0;140007;1723561;0;478595;2202157
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CRESOL CENTRAL SC/RS;7202627;b3C;S4;I;2;CHAPECO;SC;44440;36;0;235527;0;0;0;235564;0;0;0;0;0;0;0;967933;1203496;0;913816;2117312;0;67888;2185200
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO AGROEMPRESARIAL - SICREDI AGROEMPRESARIAL PR/SP;79457883;b3S;S4;I;2;MANDAGUARI;PR;44440;276008;0;58907;1157609;0;1743;1494267;0;0;0;0;0;0;0;747;1495014;0;444074;1939088;0;238185;2177273
BNY MELLON - PRUDENCIAL;1000080910;b1;S4;I;3;RIO DE JANEIRO;RJ;44440;149734;0;0;0;0;0;149734;1269662;0;0;0;0;0;0;0;1419397;0;190598;1609994;0;510457;2120451
NEON PAGAMENTOS - PRUDENCIAL;1000085702;n4;;I;2;SAO PAULO;SP;44440;0;0;0;0;321805;0;321805;0;0;0;0;0;0;0;0;321805;4188;1048102;1374096;0;704447;2078543
COOPERATIVA DE CRÉDITO ALIANÇA RS/SC/ES - SICREDI ALIANÇA RS/SC/ES;87795639;b3S;S4;I;2;MARAU;RS;44440;362240;0;69796;838694;0;5533;1276263;0;0;0;0;0;0;0;1598;1277861;0;549204;1827065;0;230184;2057249
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO BRANCO – SICREDI OURO BRANCO RS;87853206;b3S;S4;I;2;TEUTONIA;RS;44440;323928;0;10197;920465;0;9868;1264458;0;0;0;0;0;0;0;2733;1267191;0;439197;1706388;0;321411;2027800
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO ALTOS DA SERRA - SICREDI ALTOS DA SERRA RS/SC;92555150;b3S;S4;I;2;TAPEJARA;RS;44440;346286;0;55296;645628;0;5446;1052657;0;0;0;0;0;0;0;1007;1053664;0;689343;1743007;0;251263;1994270
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIVALES – SICREDI UNIVALES MT/RO;70431630;b3S;S4;I;2;JUINA;MT;44440;478045;0;22939;461581;0;571;963136;0;0;0;0;0;0;0;8874;972011;0;610217;1582228;0;378602;1960830
BCO LUSO BRASILEIRO S.A. - PRUDENCIAL;1000081706;b1;S4;I;2;SAO PAULO;SP;44440;89547;0;0;1359508;0;0;1449055;0;75611;0;68242;0;0;143852;92446;1685353;0;68134;1753487;15;194961;1948462
COOPERATIVA DE CRÉDITO SUL DO ESPÍRITO SANTO - SICOOB SUL;32467086;b3S;S5;I;2;CACHOEIRO DE ITAPEMIRIM;ES;44440;548719;0;0;708953;0;27735;1285407;0;21659;44777;0;0;0;66436;16901;1368744;0;142677;1511421;7;426853;1938282
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO FRONTEIRAS DO PARANÁ, SANTA CATARINA E SÃO PAULO - SICREDI FRONTEIRAS PR/SC/SP;82527557;b3S;S4;I;2;CAPANEMA;PR;44440;356483;0;94345;616265;0;2270;1069363;0;0;0;0;0;0;0;14327;1083690;0;584242;1667932;0;266070;1934003
COOPERATIVA CENTRAL DE CREDITO RURAL COM INTERAÇÃO SOLIDÁRIA   CENTRAL CRESOL SICOPER;21198087;b3C;S4;I;2;PASSO FUNDO;RS;44440;0;0;382560;0;0;0;382560;0;0;0;0;0;0;0;872431;1254992;0;625664;1880655;0;46513;1927169
CENTRAL DE COOPERATIVAS DE ECONOMIA E CRÉDITO MÚTUO DO ESTADO DO RIO GRANDE DO SUL LTDA - UNICRED CENTRAL RS;1634601;b3C;S4;I;2;PORTO ALEGRE;RS;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1765850;1765850;0;120389;1886239
YAMAHA MOTOR - PRUDENCIAL;1000080721;b2;S4;I;3;GUARULHOS;SP;44440;0;0;269381;103783;0;0;373164;0;0;0;581846;0;0;581846;268564;1223574;21539;165496;1410609;3702;456262;1870573
COOPERATIVA DE CREDITO, POUPANÇA E INVESTIMENTO ALIANÇA - SICREDI ALIANÇA PR/SP;79052122;b3S;S4;I;2;MARECHAL CANDIDO RONDON;PR;44440;243050;15;43478;765686;0;756;1052985;0;0;0;0;0;0;0;10310;1063295;0;549676;1612971;0;254054;1867025
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE LAJEADO - SICREDI INTEGRAÇÃO RS/MG;91159764;b3S;S4;I;2;LAJEADO;RS;44440;303475;0;7761;1062129;0;12347;1385713;0;0;0;0;0;0;0;1058;1386771;0;172195;1558966;0;272548;1831515
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO ESSÊNCIA RS/ES – SICREDI ESSÊNCIA;87733077;b3S;S4;I;2;ITAQUI;RS;44440;312396;0;12422;588003;0;10411;923231;0;0;0;0;0;0;0;376;923607;0;468586;1392193;0;423124;1815317
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO PLANALTO CENTRAL - SICREDI PLANALTO CENTRAL;10736214;b3S;S4;I;2;CRISTALINA;GO;44440;276008;0;21190;972282;0;0;1269481;0;0;0;0;0;0;0;5207;1274688;0;342863;1617551;0;188600;1806152
COOPERATIVA DE CRéDITO, POUPANçA E INVESTIMENTO INTERESTADOS - SICREDI INTERESTADOS RS/ES;90497256;b3S;S4;I;2;PELOTAS;RS;44440;376219;0;12778;580474;0;8121;977593;0;0;0;0;0;0;0;13575;991168;0;518397;1509565;0;257412;1766977
CRED-SYSTEM SCD - PRUDENCIAL;1000085441;n1;S5;I;2;BARUERI;SP;44440;0;0;0;0;7;0;7;0;0;0;0;0;0;0;0;7;0;1467098;1467105;0;292090;1759195
