Instituição financeira;Código;TCB;TD;TC;Cidade;UF;Data;Instituição Sujeita à Apuração da Exposição Total;Instituição Sujeita à Apuração do Patrimônio de Referência;Instituição Utiliza Metodologia Simplificada;Exposição Total ou Ativo Total (R$ mil);Total de Ativos Consolidados no Exterior (US$ mil);Data da Última Alteração de Segmento;SR
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO BANRISUL;92935741;b3S;I;2;PORTO ALEGRE;RS;44440;Não;Sim;Sim;67582;NI;;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DO VALE DAS ANTAS LTDA. - UNICRED VALE DAS ANTAS;94243839;b3S;I;2;CASCA;RS;44440;Não;Sim;Sim;138895;NI;;S5
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS DE PORTO ALEGRE LTDA-UNICRED PORTO ALEGRE;94433109;b3S;I;2;PORTO ALEGRE;RS;44440;Não;Sim;Sim;1497883;NI;;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED ELEVA LTDA.;95163002;b3S;I;2;SANTO ANGELO;RS;44440;Não;Sim;Sim;445239;NI;;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FACULDADE DE ENGENHARIA DE ILHA SOLTEIRA - COOPERFEIS;96409263;b3S;I;2;ILHA SOLTEIRA;SP;44440;Não;Sim;Sim;6917;NI;;S5
COOPERATIVA DE ECONOMIA E CREDITO MÚTUO DOS MÉDICOS DO PLANALTO MÉDIO DO RIO GRANDE DO SUL LTDA - CREDIPLAN;97259253;b3S;I;2;PASSO FUNDO;RS;44440;Não;Sim;Sim;301438;NI;;S5
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI INTEGRAÇÃO BAHIA - SICREDI INTEGRAÇÃO BAHIA;97489280;b3S;I;2;ITABUNA;BA;44440;Não;Sim;Sim;184718;NI;;S5
SANTINVEST - PRUDENCIAL;1000080446;n1;I;2;FLORIANOPOLIS;SC;44440;Não;Sim;Sim;285558;NI;;S5
COINVALORES - PRUDENCIAL;1000080707;n2;I;2;SAO PAULO;SP;44440;Não;Sim;Sim;31327;NI;;S5
CPCI - CIA CRED IMOBILIARIO - PRUDENCIAL;1000080972;n1;I;2;PORTO ALEGRE;RS;44440;Não;Sim;Sim;2638;NI;;S5
COBANSA CH S.A. - PRUDENCIAL;1000081878;n1;I;2;GUARULHOS;SP;44440;Não;Sim;Sim;17247;NI;;S5
DASCAM CC LTDA - PRUDENCIAL;1000081964;n2;I;2;SAO PAULO;SP;44440;Não;Sim;Sim;7354;NI;;S5
NUMBER ONE SCC LTDA. - PRUDENCIAL;1000081988;n2;I;2;RIO DE JANEIRO;RJ;44440;Não;Sim;Sim;2924;NI;;S5
ADVANCED CC LTDA - PRUDENCIAL;1000082004;n2;I;2;SAO PAULO;SP;44440;Não;Sim;Sim;70071;NI;;S5
LABOR CC - PRUDENCIAL;1000082073;n2;I;2;RECIFE;PE;44440;Não;Sim;Sim;8966;NI;;S5
NGO ASSOCIADOS CC LTDA. - PRUDENCIAL;1000082152;n2;I;2;SAO PAULO;SP;44440;Não;Sim;Sim;1548;NI;;S5
ICARO CC LTDA - PRUDENCIAL;1000082190;n2;I;2;CURITIBA;PR;44440;Não;Sim;Sim;1156;NI;;S5
GET MONEY CC - PRUDENCIAL;1000082255;n2;I;2;SAO PAULO;SP;44440;Não;Sim;Sim;7495;NI;;S5
CAMBIONET CC LTDA - PRUDENCIAL;1000082286;n2;I;2;PORTO ALEGRE;RS;44440;Não;Sim;Sim;7945;NI;;S5
LUMINA CC - PRUDENCIAL;1000082310;n2;I;2;SALVADOR;BA;44440;Não;Sim;Sim;1465;NI;;S5
CONECTA CC LTDA - PRUDENCIAL;1000082406;n2;I;2;SALVADOR;BA;44440;Não;Sim;Sim;4701;NI;;S5
VIPS CC LTDA. - PRUDENCIAL;1000082444;n2;I;2;SAO PAULO;SP;44440;Não;Sim;Sim;1757;NI;;S5
NUMATUR CC LTDA - PRUDENCIAL;1000082451;n2;I;2;SAO PAULO;SP;44440;Não;Sim;Sim;2081;NI;;S5
EXECUTIVE CC LTDA. - PRUDENCIAL;1000082468;n2;I;2;NOVO HAMBURGO;RS;44440;Não;Sim;Sim;4190;NI;;S5
CREDBRASIL - SCM LTDA - PRUDENCIAL;1000083003;n1;I;2;PAULINIA;SP;44440;Não;Sim;Não;NA;NA;;S5
FIDUCIA SCMEPP LTDA - PRUDENCIAL;1000083010;n1;I;2;SOROCABA;SP;44440;Não;Sim;Não;NA;NA;;S5
SOCIALCRED S/A SCMEPP - PRUDENCIAL;1000083027;n1;I;2;RIO DE JANEIRO;RJ;44440;Não;Sim;Não;NA;NA;;S5
ATLANTA SCM LTDA - PRUDENCIAL;1000083034;n1;I;2;PASSOS;MG;44440;Não;Sim;Não;NA;NA;;S5
FACILICRED SCM LTDA - PRUDENCIAL;1000083041;n1;I;2;CURITIBA;PR;44440;Não;Sim;Não;NA;NA;;S5
ASPECIR SCMEPP LTDA. - PRUDENCIAL;1000083058;n1;I;2;PORTO ALEGRE;RS;44440;Não;Sim;Não;NA;NA;;S5
BOM CRÉDITO SCMEPP LTDA. - PRUDENCIAL;1000083065;n1;I;2;VOLTA REDONDA;RJ;44440;Não;Sim;Não;NA;NA;;S5
HSCM SCMEPP LTDA. - PRUDENCIAL;1000083089;n1;I;2;IBIA;MG;44440;Não;Sim;Não;NA;NA;;S5
BNS SCM LTDA - PRUDENCIAL;1000083096;n1;I;2;JACUTINGA;MG;44440;Não;Sim;Não;NA;NA;;S5
PÓLOCRED SCMEPP LTDA. - PRUDENCIAL;1000083106;n1;I;2;FLORIANOPOLIS;SC;44440;Não;Sim;Não;NA;NA;;S5
CREDILON SCM REG. LONDRINA LTD - PRUDENCIAL;1000083120;n1;I;2;LONDRINA;PR;44440;Não;Sim;Não;NA;NA;;S5
JBCRED S.A. SCFI - PRUDENCIAL;1000083137;n1;I;2;SAO PAULO;SP;44440;Não;Sim;Sim;91952;NI;;S5
CASA CREDITO S.A. SCM - PRUDENCIAL;1000083175;n1;I;2;SAO PAULO;SP;44440;Não;Sim;Não;NA;NA;;S5
RPW SCMEPP - PRUDENCIAL;1000083209;n1;I;2;SAO PAULO;SP;44440;Não;Sim;Não;NA;NA;;S5
CORPORE SCMEPP - PRUDENCIAL;1000083216;n1;I;2;DOURADOS;MS;44440;Não;Sim;Não;NA;NA;;S5
VALOR - PRUDENCIAL;1000083223;n1;I;2;SAO PAULO;SP;44440;Não;Sim;Sim;NA;NA;;S5
SCB CRÉDITO SCMEPP - PRUDENCIAL;1000083230;n1;I;2;FORTALEZA;CE;44440;Não;Sim;Não;NA;NA;;S5
SOCRED S.A. SCM - PRUDENCIAL;1000083247;n1;I;2;BELEM;PA;44440;Não;Sim;Não;NA;NA;;S5
GLOBAL SCM LTDA - PRUDENCIAL;1000083278;n1;I;2;AMERICANA;SP;44440;Não;Sim;Não;NA;NA;;S5
MONEY PLUS SCMEPP LTDA - PRUDENCIAL;1000083292;n1;I;2;SAO PAULO;SP;44440;Não;Sim;Não;NA;NA;;S5
DOURADA SCMEPP LTDA - PRUDENCIAL;1000083302;n1;I;2;LAGOA DOURADA;MG;44440;Não;Sim;Não;NA;NA;;S5
ACCESSCREDITO SCMEPP - PRUDENCIAL;1000083319;n1;I;3;MANAUS;AM;44440;Não;Sim;Não;NA;NA;;S5
CEM SCMEPP - PRUDENCIAL;1000083326;n1;I;2;JAU;SP;44440;Não;Sim;Não;NA;NA;;S5
BMS SCD - PRUDENCIAL;1000083333;n1;I;2;FORTALEZA;CE;44440;Não;Sim;Sim;NA;NA;;S5
CREFAZ SCMEPP LTDA - PRUDENCIAL;1000083357;n1;I;2;MARINGA;PR;44440;Não;Sim;Não;NA;NA;;S5
ECONOMIA CI S.A.-ECONOMISA - PRUDENCIAL;1000083364;n1;I;2;BELO HORIZONTE;MG;44440;Não;Sim;Sim;156690;NI;;S5
FAMILIA PAULISTA CI S.A. - PRUDENCIAL;1000083429;n1;I;2;SANTOS;SP;44440;Não;Sim;Sim;16963;NI;;S5
FINAMAX S.A. CFI - PRUDENCIAL;1000083436;n1;I;2;JUNDIAI;SP;44440;Não;Sim;Sim;306685;NI;;S5
PARATI - CFI S.A. - PRUDENCIAL;1000083443;n1;I;2;VITORIA;ES;44440;Não;Sim;Sim;58199;NI;;S5
NEGRESCO S.A. - CFI - PRUDENCIAL;1000083450;n1;I;2;CURITIBA;PR;44440;Não;Sim;Sim;214433;NI;;S5
FINANSINOS S.A. CFI - PRUDENCIAL;1000083467;n1;I;2;NOVO HAMBURGO;RS;44440;Não;Sim;Sim;11027;NI;;S5
SANTANA S.A. - CFI - PRUDENCIAL;1000083474;n1;I;2;SAO PAULO;SP;44440;Não;Sim;Sim;175275;NI;;S5
GRAZZIOTIN FINANCIADORA SA CFI - PRUDENCIAL;1000083481;n1;I;2;PASSO FUNDO;RS;44440;Não;Sim;Sim;30433;NI;;S5
KREDILIG S.A. - CFI - PRUDENCIAL;1000083498;n1;I;2;BIGUACU;SC;44440;Não;Sim;Sim;370723;NI;;S5
ATRIA S.A. - CFI - PRUDENCIAL;1000083508;n1;I;2;ARAUCARIA;PR;44440;Não;Sim;Sim;81118;NI;;S5
TODESCREDI S/A - CFI - PRUDENCIAL;1000083546;n1;I;2;BENTO GONCALVES;RS;44440;Não;Sim;Sim;334220;NI;;S5
SOCINAL S.A. CFI - PRUDENCIAL;1000083577;n1;I;2;ARARUAMA;RJ;44440;Não;Sim;Sim;218269;NI;;S5
DIRECAO S.A. CFI - PRUDENCIAL;1000083625;n1;I;2;SANTOS;SP;44440;Não;Sim;Sim;47325;NI;;S5
LEBES FINANCEIRA S.A. - CFI - PRUDENCIAL;1000083656;n1;I;2;ELDORADO;RS;44440;Não;Sim;Sim;312390;NI;;S5
BIORC FINANCEIRA - CFI S.A. - PRUDENCIAL;1000083663;n1;I;2;FLORIANOPOLIS;SC;44440;Não;Sim;Sim;71365;NI;;S5
CREDITÁ S.A. CFI - PRUDENCIAL;1000083687;n1;I;2;PORTO ALEGRE;RS;44440;Não;Sim;Sim;92248;NI;;S5
STARA FINANCEIRA S.A. - CFI - PRUDENCIAL;1000083711;n1;I;2;NAO-ME-TOQUE;RS;44440;Não;Sim;Sim;431530;NI;;S5
PENTAGONO S/A DTVM - PRUDENCIAL;1000083773;n2;I;2;RIO DE JANEIRO;RJ;44440;Não;Sim;Sim;7823;NI;;S5
EBADIVAL - E BAGGIO DTVM LTDA - PRUDENCIAL;1000083876;n2;I;2;CURITIBA;PR;44440;Não;Sim;Sim;994;NI;;S5
CAROL DTVM LTDA. - PRUDENCIAL;1000084095;n2;I;2;SAO PAULO;SP;44440;Não;Sim;Sim;13072;NI;;S5
FIDUCIAL DTVM LTDA - PRUDENCIAL;1000084198;n2;I;2;BELO HORIZONTE;MG;44440;Não;Sim;Sim;497;NI;;S5
GDC PART SERV FIDUC DTVM LTDA - PRUDENCIAL;1000084208;n2;I;2;RIO DE JANEIRO;RJ;44440;Não;Sim;Sim;4678;NI;;S5
LAMARA SCD - PRUDENCIAL;1000084394;n1;I;2;FORTALEZA;CE;44440;Não;Sim;Sim;NA;NA;;S5
VNK SCMEPP - PRUDENCIAL;1000084404;n1;I;2;FORTALEZA;CE;44440;Não;Sim;Não;NA;NA;;S5
HR SCMEPP LTDA. - PRUDENCIAL;1000084411;n1;I;2;MACEIO;AL;44440;Não;Sim;Não;NA;NA;;S5
EGONCRED SCMEPP LTDA. - PRUDENCIAL;1000084428;n1;I;2;CAMPINAS;SP;44440;Não;Sim;Não;NA;NA;;S5
CARTOS SCD - PRUDENCIAL;1000084442;n1;I;2;SAO PAULO;SP;44440;Não;Sim;Sim;NA;NA;;S5
BECKER FINANCEIRA S.A. - CFI - PRUDENCIAL;1000084507;n1;I;2;CERRO LARGO;RS;44440;Não;Sim;Sim;181090;NI;;S5
FFA SCMEPP LTDA - PRUDENCIAL;1000084569;n1;I;2;SAO PAULO;SP;44440;Não;Sim;Não;NA;NA;;S5
AVS CORRETORA DE CÂMBIO LTDA - PRUDENCIAL;1000084590;n2;I;2;CURITIBA;PR;44440;Não;Sim;Sim;1533;NI;;S5
FINANCRED SCMEPP LTDA. - PRUDENCIAL;1000084679;n1;I;2;CAMPO GRANDE;MS;44440;Não;Sim;Não;NA;NA;;S5
STONE PAGAMENTOS - PRUDENCIAL;1000084686;n1;I;2;SAO PAULO;SP;44440;Não;Sim;Sim;27635193;NI;;S5
CENTROCRED CFI - PRUDENCIAL;1000084727;n1;I;2;SANTA CRUZ DO SUL;RS;44440;Não;Sim;Sim;137189;NI;;S5
SADOC CC - PRUDENCIAL;1000084758;n2;I;2;FORTALEZA;CE;44440;Não;Sim;Sim;2148;NI;;S5
QI SCD - PRUDENCIAL;1000084882;n1;I;2;SAO PAULO;SP;44440;Não;Sim;Sim;NA;NA;;S5
SCD CREDITAS - PRUDENCIAL;1000084909;n1;I;2;SAO PAULO;SP;44440;Não;Sim;Sim;NA;NA;;S5
LISTO SCD - PRUDENCIAL;1000084930;n1;I;2;SAO PAULO;SP;44440;Não;Sim;Sim;NA;NA;;S5
NEXOOS SEP - PRUDENCIAL;1000084947;n1;I;2;SAO PAULO;SP;44440;Não;Sim;Sim;NA;NA;;S5
FONTECRED SCD - PRUDENCIAL;1000084954;n1;I;2;LAGOA DA PRATA;MG;44440;Não;Sim;Sim;NA;NA;;S5
MOVA SEP - PRUDENCIAL;1000084961;n1;I;2;SAO PAULO;SP;44440;Não;Sim;Sim;NA;NA;;S5
GERENCIANET - PRUDENCIAL;1000084978;n1;I;2;OURO PRETO;MG;44440;Não;Sim;Sim;231751;NI;;S5
BULLLA SEP - PRUDENCIAL;1000084985;n1;I;2;SAO PAULO;SP;44440;Não;Sim;Sim;NA;NA;;S5
TANGER SCD - PRUDENCIAL;1000084992;n1;I;2;LINS;SP;44440;Não;Sim;Sim;NA;NA;;S5
STARCRED SCD - PRUDENCIAL;1000085032;n1;I;2;TAQUARA;RS;44440;Não;Sim;Sim;NA;NA;;S5
BIGCASH SCD - PRUDENCIAL;1000085056;n1;I;2;GOVERNADOR VALADARES;MG;44440;Não;Sim;Sim;NA;NA;;S5
UP.P SEP - PRUDENCIAL;1000085087;n1;I;2;SAO PAULO;SP;44440;Não;Sim;Sim;NA;NA;;S5
BONUSPAGO SCD - PRUDENCIAL;1000085128;n1;I;2;CASCAVEL;PR;44440;Não;Sim;Sim;NA;NA;;S5
PINTOS CFI - PRUDENCIAL;1000085142;n1;I;2;TERESINA;PI;44440;Não;Sim;Sim;13745;NI;;S5
BRCARD SCD - PRUDENCIAL;1000085159;n1;I;2;CALDAS NOVAS;GO;44440;Não;Sim;Sim;NA;NA;;S5
DMCARD SCD - PRUDENCIAL;1000085166;n1;I;2;SAO JOSE DOS CAMPOS;SP;44440;Não;Sim;Sim;NA;NA;;S5
SOLUÇÃO FINANCAS SCD - PRUDENCIAL;1000085214;n1;I;2;BELO HORIZONTE;MG;44440;Não;Sim;Sim;NA;NA;;S5
ZIPDIN SCD - PRUDENCIAL;1000085221;n1;I;2;RIO DE JANEIRO;RJ;44440;Não;Sim;Sim;NA;NA;;S5
SUMUP SCD - PRUDENCIAL;1000085238;n1;I;2;SAO PAULO;SP;44440;Não;Sim;Sim;NA;NA;;S5
MARU SCD - PRUDENCIAL;1000085269;n1;I;2;SAO PAULO;SP;44440;NI;NI;NI;NA;NA;;S5
WORK SCD - PRUDENCIAL;1000085276;n1;I;2;SAO PAULO;SP;44440;Não;Sim;Sim;NA;NA;;S5
EMCASH SERVICOS FINANCEIROS SEP - PRUDENCIAL;1000085283;n1;I;2;BELO HORIZONTE;MG;44440;Não;Sim;Sim;NA;NA;;S5
GERU SCD - PRUDENCIAL;1000085290;n1;I;2;SAO PAULO;SP;44440;Não;Sim;Sim;NA;NA;;S5
CORA SCD - PRUDENCIAL;1000085317;n1;I;3;SAO PAULO;SP;44440;Não;Sim;Sim;NA;NA;;S5
DUFRIO CFI - PRUDENCIAL;1000085324;n1;I;2;PORTO ALEGRE;RS;44440;Não;Sim;Sim;64698;NI;;S5
ACCREDITO SOCIEDADE DE CREDITO DIRETO - PRUDENCIAL;1000085331;n1;I;2;SAO PAULO;SP;44440;Não;Sim;Sim;NA;NA;;S5
MULTICRED SCD - PRUDENCIAL;1000085355;n1;I;2;SALVADOR;BA;44440;Não;Sim;Sim;NA;NA;;S5
ALESTA SOCIEDADE DE CREDITO DIRETO - PRUDENCIAL;1000085379;n1;I;2;JAGUARIUNA;SP;44440;Não;Sim;Sim;NA;NA;;S5
DELCRED SCD - PRUDENCIAL;1000085393;n1;I;2;ARACAJU;SE;44440;Não;Sim;Sim;NA;NA;;S5
CREDIHOME SCD - PRUDENCIAL;1000085403;n1;I;2;SAO PAULO;SP;44440;Não;Sim;Sim;NA;NA;;S5
NUMBRS SCD - PRUDENCIAL;1000085410;n1;I;2;SAO PAULO;SP;44440;Não;Sim;Sim;NA;NA;;S5
CRED-SYSTEM SCD - PRUDENCIAL;1000085441;n1;I;2;BARUERI;SP;44440;Não;Sim;Sim;NA;NA;;S5
CREDIFIT SCD - PRUDENCIAL;1000085465;n1;I;2;SALVADOR;BA;44440;Não;Sim;Sim;NA;NA;;S5
FFCRED SCD - PRUDENCIAL;1000085489;n1;I;2;ERECHIM;RS;44440;Não;Sim;Sim;NA;NA;;S5
GIRO SCD - PRUDENCIAL;1000085496;n1;I;2;CURITIBA;PR;44440;Não;Sim;Sim;NA;NA;;S5
STARK SCD - PRUDENCIAL;1000085513;n1;I;2;SAO PAULO;SP;44440;Não;Sim;Sim;NA;NA;;S5
CF GROUP SEP - PRUDENCIAL;1000085551;n1;I;2;PORTO ALEGRE;RS;44440;Não;Sim;Sim;NA;NA;;S5
RAPIDIUM SCMEPP - PRUDENCIAL;1000085575;n1;I;2;TOLEDO;PR;44440;Não;Sim;Não;NA;NA;;S5
CAPITAL CONSIG SCD - PRUDENCIAL;1000085599;n1;I;2;SAO PAULO;SP;44440;Não;Sim;Sim;NA;NA;;S5
FIDO SEP - PRUDENCIAL;1000085609;n1;I;2;BRASILIA;DF;44440;Não;Sim;Sim;NA;NA;;S5
N26 SCD - PRUDENCIAL;1000085623;n1;I;2;SAO PAULO;SP;44440;Não;Sim;Sim;NA;NA;;S5
OPUS PLATAFORMA DIGITAL SCD - PRUDENCIAL;1000085740;n1;I;2;MARINGA;PR;44440;Não;Sim;Sim;NA;NA;;S5
TENTOS CFI - PRUDENCIAL;1000085788;n1;I;2;IJUI;RS;44440;Não;Sim;Sim;14908;NI;;S5
BARU SCD - PRUDENCIAL;1000085805;n1;I;2;PORTO ALEGRE;RS;44440;Não;Sim;Sim;NA;NA;;S5
BNQI SCD - PRUDENCIAL;1000085829;n1;I;2;SAO PAULO;SP;44440;NI;NI;NI;NI;NI;;S5
TCB - Tipo de Consolidado Bancário;;;;;;;;;;;;;;
b1 - Banco Comercial, Banco Múltiplo com Carteira Comercial ou Caixa Econômica;;;;;;;;;;;10574377467;277391011;;
b1 - Banco Comercial, Banco Múltiplo com Carteira Comercial ou Caixa Econômica;;;;;;;;;;;0,8578;0,9999;;
b2 - Banco Múltiplo sem Carteira Comercial ou Banco de Investimento ou Banco de Câmbio;;;;;;;;;;;173471486;25428;;
b2 - Banco Múltiplo sem Carteira Comercial ou Banco de Investimento ou Banco de Câmbio;;;;;;;;;;;0,0141;0,0001;;
b3S - Cooperativa de Crédito Singulares;;;;;;;;;;;437796906;0;;
b3S - Cooperativa de Crédito Singulares;;;;;;;;;;;0,0355;0;;
b3C - Central e Confederação de Cooperativas de Crédito;;;;;;;;;;;115093760;0;;
b3C - Central e Confederação de Cooperativas de Crédito;;;;;;;;;;;0,0093;0;;
b4 - Banco de Desenvolvimento;;;;;;;;;;;834792839;0;;
b4 - Banco de Desenvolvimento;;;;;;;;;;;0,0677;0;;
n1 - Não Bancário de Crédito;;;;;;;;;;;181840191;0;;
n1 - Não Bancário de Crédito;;;;;;;;;;;0,0148;0;;
n2 - Não Bancário de Mercado de Capitais;;;;;;;;;;;10459877;0;;
n2 - Não Bancário de Mercado de Capitais;;;;;;;;;;;0,0008;0;;
n4 - Instituições de Pagamento;;;;;;;;;;;0;0;;
n4 - Instituições de Pagamento;;;;;;;;;;;0;0;;
SR - Segmento Resolução nº 4.553/2017;;;;;;;;;;;;;;
S1 - Segmento 1;;;;;;;;;;;8527461352;264345184;;
S1 - Segmento 1;;;;;;;;;;;0,6917;0,9529;;
S2 - Segmento 2;;;;;;;;;;;1544337781;7046036;;
S2 - Segmento 2;;;;;;;;;;;0,1253;0,0254;;
S3 - Segmento 3;;;;;;;;;;;1319170551;5892740;;
S3 - Segmento 3;;;;;;;;;;;0,107;0,0212;;
S4 - Segmento 4;;;;;;;;;;;695013871;132480;;
S4 - Segmento 4;;;;;;;;;;;0,0564;0,0005;;
S5 - Segmento 5;;;;;;;;;;;241848972;0;;
S5 - Segmento 5;;;;;;;;;;;0,0196;0;;
TD - Tipo de Consolidação;;;;;;;;;;;;;;
C - Conglomerado;;;;;;;;;;;0;0;;
C - Conglomerado;;;;;;;;;;;0;0;;
I - Instituição independente;;;;;;;;;;;12327832527;277416440;;
I - Instituição independente;;;;;;;;;;;1;1;;
TC - Tipo de Controle;;;;;;;;;;;;;;
1 - Público;;;;;;;;;;;4754388722;38213087;;
1 - Público;;;;;;;;;;;0,3857;0,1377;;
2 - Privado Nacional;;;;;;;;;;;5723008523;189489737;;
2 - Privado Nacional;;;;;;;;;;;0,4642;0,6831;;
3 - Privado com Controle Estrangeiro;;;;;;;;;;;1850435283;49713616;;
3 - Privado com Controle Estrangeiro;;;;;;;;;;;0,1501;0,1792;;
