Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Próprio (k)
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-LITORÂNEA DO ESPÍRITO SANTO;32474884;b3S;;I;2;ALFREDO CHAVES;ES;42430;8417;0;2649;0;0;0;11066;-3618;-398;0;0;-1777;-5792;5273;609;702;-1793;-1913;-48;0;309;-333;-2467;2806;-4;2802;-100;-84;2618;0
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CRÉDITO DO PLANALTO CENTRAL LTDA - SICOOB PLANALTO CENTRAL;692214;b3C;;I;2;BRASILIA;DF;42430;3341;0;7679;0;0;0;11020;-11052;0;0;0;158;-10893;126;2;0;-1557;-940;-9;2300;2931;-317;2409;2536;0;2536;0;0;2535;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAÍBA LTDA.;24799033;b3S;;I;2;QUIRINOPOLIS;GO;42430;9466;0;1483;0;0;0;10950;-1993;-775;0;0;-1570;-4338;6612;161;793;-2897;-2244;-6;0;66;-292;-4419;2193;-198;1995;-7;0;1988;0
BCO GERADOR S.A. - PRUDENCIAL;1000081809;b1;;C;2;RECIFE;PE;42430;9237;0;1794;-223;0;0;10808;-5587;-362;0;0;-2280;-8230;2578;223;216;-1471;-5344;-230;0;907;-4085;-9784;-7207;-1175;-8381;3757;0;-4624;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NOROESTE DO PARANÁ - SICOOB NOROESTE DO PARANÁ;5772229;b3S;;I;2;PARANAVAI;PR;42430;9698;0;1015;0;0;0;10713;-2394;-606;0;0;-3360;-6359;4354;643;825;-2784;-2932;-22;0;226;-579;-4623;-269;-33;-302;-44;0;-345;-771
COOPERATIVA DE POUPANÇA E CRÉDITO DE LIVRE ADMISSÃO DO VALE DO RIO DOCE LTDA. - SICOOB CREDIRIODOCE;25606237;b3S;;I;2;GOVERNADOR VALADARES;MG;42430;7547;0;3162;0;0;0;10710;-3658;-595;0;0;-1296;-5549;5161;673;943;-2774;-2411;-51;0;735;-527;-3412;1749;-22;1727;-101;-22;1604;-600
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DO CREA DOS ESTADOS DE SANTA CATARINA E PARANÁ - CREDCREA;5979692;b3S;;I;2;FLORIANOPOLIS;SC;42430;8391;0;2305;0;0;0;10696;-3576;-691;0;0;-2075;-6342;4354;716;398;-1662;-2332;-7;0;2;-334;-3221;1133;-243;890;0;-130;761;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO PONTAL DO TRIANGULO LTDA - SICOOB CREDIPONTAL;26178533;b3S;;I;2;ITUIUTABA;MG;42430;8343;0;2256;0;0;0;10599;-2810;-2030;0;0;-917;-5757;4842;440;514;-1897;-1336;-73;0;220;-190;-2323;2520;-99;2421;-83;0;2338;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUL DO ESTADO DE SANTA CATARINA   SICREDI SUL SC;3793242;b3S;;I;2;CRICIUMA;SC;42430;8032;0;2467;0;0;0;10499;-3538;-270;0;0;-1303;-5112;5387;1220;768;-2290;-2349;-24;0;174;-1434;-3935;1452;239;1692;-20;0;1671;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CAMPOS DAS VERTENTES LTDA. - SICOOB CREDIVERTENTES;22724710;b3S;;I;2;SAO TIAGO;MG;42430;7786;0;2680;0;0;0;10466;-3908;-534;0;0;-238;-4680;5786;401;910;-2209;-1943;-31;0;573;-202;-2501;3285;8;3293;-80;-188;3025;-296
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE GOIANO;2282709;b3S;;I;2;ANAPOLIS;GO;42430;8919;0;1546;0;0;0;10466;-3376;0;0;0;-1375;-4750;5716;461;633;-2075;-2210;-47;0;2;-335;-3571;2145;-250;1895;0;0;1895;0
CHG-MERIDIAN DO BRASIL AM S.A. - PRUDENCIAL;1000082994;n1;;I;3;BARUERI;SP;42430;0;10357;0;0;0;0;10357;-8;-2832;-6402;0;34;-9208;1148;0;0;-1669;-543;-77;0;2;0;-2287;-1138;3;-1136;0;0;-1136;0
PERNAMBUCRED - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DOS PODERES EXECUTIVO, LEGISLATIVO, JUDICIÁRIO E DO MINISTÉRIO PÚBLICO EM PERNAMBUCO;4146333;b3S;;I;2;RECIFE;PE;42430;9292;0;821;0;0;0;10113;-3560;-991;0;0;-831;-5383;4730;98;168;-1607;-1124;-9;0;127;-521;-2870;1861;0;1861;0;-105;1756;0
COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE E SUL PARANAENSE - SICOOB CREDINORTE;81011686;b3S;;I;2;MAFRA;SC;42430;8491;0;1575;0;0;0;10066;-3522;-847;0;0;-528;-4896;5170;542;755;-1986;-2023;-27;0;100;-208;-2847;2322;-95;2228;-19;0;2209;-354
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE - SICOOB CREDIVALE/SC;86829827;b3S;;I;2;BRACO DO NORTE;SC;42430;6592;0;3324;0;0;0;9916;-4148;-356;0;0;-1462;-5965;3951;441;375;-1513;-1691;-21;0;86;-166;-2489;1463;16;1479;-49;0;1430;-251
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MINEIRO LTDA. - SICOOB CREDICOPA;71297899;b3S;;I;2;PATOS DE MINAS;MG;42430;6874;0;2954;0;0;0;9828;-3236;-299;0;0;-230;-3765;6063;686;255;-1877;-1615;-55;0;63;-117;-2661;3402;-8;3394;-45;0;3349;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO NORTE DO PARANÁ - SICOOB ALIANÇA;6174009;b3S;;I;2;APUCARANA;PR;42430;7354;0;2409;0;0;0;9763;-3696;-296;0;0;-661;-4653;5109;836;871;-1669;-2392;-19;0;112;-734;-2996;2114;-73;2041;-49;0;1992;-638
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO PIRACICABA E DO CIRCUITO DO OURO LTDA. - SICOOB CREDIMEPI;1644264;b3S;;I;2;JOAO MONLEVADE;MG;42430;6805;0;2941;0;0;0;9746;-4020;-184;0;0;-1615;-5819;3927;572;761;-1807;-1878;-35;0;32;-256;-2611;1316;1;1315;-65;-2;1248;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO DO ALTO PARANAPANEMA - SICREDI CAPAL PR/SP;7206072;b3S;;I;2;ARAPOTI;PR;42430;5613;0;4116;0;0;0;9729;-4380;-833;0;0;-1400;-6612;3117;720;449;-2014;-1409;-21;0;234;-910;-2952;165;181;346;-85;0;261;0
AFEAM - PRUDENCIAL;1000081108;n1;;I;1;MANAUS;AM;42430;1071;0;8504;-39;0;0;9536;0;-824;0;0;-943;-1767;7769;7092;79;-6607;-2994;-373;0;11;-132;-2925;4844;-881;3963;-2520;0;1442;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUDESTE PARAENSE - SICREDI CARAJÁS PA;8723661;b3S;;I;2;REDENCAO;PA;42430;8457;0;1062;0;0;0;9519;-1334;-1416;0;0;-8095;-10845;-1326;795;890;-1981;-2648;-20;0;72;-2302;-5195;-6521;-311;-6831;-32;0;-6863;0
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA SAÚDE DAS REGIÕES DO TRIÂNGULO, CIRCUITO DAS ÁGUAS E CENTRO DE MINAS LTDA. - UNICRED MINEIRA;70937271;b3S;;I;2;UBERLANDIA;MG;42430;7196;0;2245;0;0;0;9441;-3826;0;0;0;-479;-4306;5135;494;271;-2239;-2412;-10;0;0;-202;-4098;1038;38;1076;0;0;1076;-45
COOPERATIVA CENTRAL DE CRÉDITO DA BAHIA - SICOOB CENTRAL BA;34148882;b3C;;I;2;SALVADOR;BA;42430;217;0;9199;0;0;0;9416;-8795;0;0;0;-481;-9276;139;1;0;-1446;-533;-7;521;2276;-19;793;932;0;932;0;0;932;0
PARMETAL DTVM LTDA - PRUDENCIAL;1000084019;n2;;I;2;SAO PAULO;SP;42430;0;0;8070;683;632;0;9385;0;0;0;0;0;0;9385;0;0;-1335;-2342;-436;0;0;-252;-4365;5020;-152;4868;-2338;0;2530;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CHAPECOZINHO - SICOOB VALCREDI SUL;2090126;b3S;;I;2;PASSOS MAIA;SC;42430;7574;0;1805;0;0;0;9379;-3200;-627;0;0;-1639;-5466;3913;260;158;-1284;-1750;-13;0;287;-239;-2581;1332;-37;1295;-8;0;1286;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BOM DESPACHO LTDA - SICOOB CREDIBOM;21670187;b3S;;I;2;BOM DESPACHO;MG;42430;6254;0;3090;0;0;0;9344;-4049;-289;0;0;-606;-4945;4399;529;354;-2051;-1525;-43;0;739;-249;-2245;2154;-32;2122;-103;-85;1934;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO ARAGUAIA LTDA.;24830879;b3S;;I;2;MINEIROS;GO;42430;6494;0;2801;0;0;0;9295;-841;-341;0;0;-483;-1665;7631;112;153;-993;-680;-7;0;175;-160;-1400;6231;1;6230;-57;0;6173;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DE MINAS LTDA - SICOOB CREDINOR;21866694;b3S;;I;2;MONTES CLAROS;MG;42430;6209;0;3086;0;0;0;9295;-2981;-1068;0;0;-164;-4213;5082;821;832;-3074;-2270;-53;0;554;-283;-3473;1609;9;1618;-115;0;1503;-251
SENSO CCVM S.A. - PRUDENCIAL;1000082750;n2;;I;2;RIO DE JANEIRO;RJ;42430;0;0;9108;169;0;0;9277;0;-472;0;0;1;-473;8804;123;0;-314;-521;-9;0;6;-26;-740;8065;0;8065;0;0;8065;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAPANEMA;1637949;b3S;;I;2;PRESIDENTE PRUDENTE;SP;42430;7657;0;1589;0;0;0;9246;-3274;-279;0;0;-1395;-4948;4298;121;213;-1835;-1323;-10;0;84;-45;-2796;1503;1;1504;-8;-92;1404;-31
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS TEIXEIRA DE FREITAS LTDA. - SICOOB EXTREMO SUL;2447120;b3S;;I;2;TEIXEIRA DE FREITAS;BA;42430;5384;0;3826;0;0;0;9210;-2146;-216;0;0;-827;-3189;6021;385;427;-1359;-1462;-24;0;182;-166;-2017;4004;3;4007;-30;0;3977;-2036
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DA ALTA MOGIANA;67096909;b3S;;I;2;FRANCA;SP;42430;6356;0;2807;0;0;0;9162;-3003;-1389;0;0;-448;-4840;4322;122;58;-1239;-662;-10;0;585;-34;-1180;3142;6;3148;-23;0;3125;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DAS MATAS DE MINAS LTDA. - SICOOB CREDISUDESTE;22656789;b3S;;I;2;MURIAE;MG;42430;6035;0;3055;0;0;0;9090;-3338;-288;0;0;-1475;-5101;3989;824;774;-3216;-2774;-72;0;758;-379;-4086;-97;10;-87;-116;0;-203;0
ICAP DO BRASIL CTVM LTDA. - PRUDENCIAL;1000082705;n2;;I;3;RIO DE JANEIRO;RJ;42430;222;0;8098;643;0;0;8964;-830;-6;0;0;-41;-877;8086;14982;1951;-13716;-10592;-1741;0;250;-1498;-10361;-2275;1;-2276;0;0;-2276;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS INTEGRANTES DO MINISTÉRIO PÚBLICO NO ESTADO DO RIO DE JANEIRO LIMITADA - SICOOB COOMPERJ;4694278;b3S;;I;2;RIO DE JANEIRO;RJ;42430;2719;0;6214;0;0;0;8933;-6948;0;0;0;-148;-7096;1837;33;13;-826;-676;-8;0;220;-117;-1362;475;0;475;-12;0;463;-236
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DOS VALES DO TAQUARI E RIO PARDO E REGIÃO DA PRODUÇÃO LTDA;1635462;b3S;;I;2;LAJEADO;RS;42430;6773;0;2014;0;0;0;8788;-4390;0;0;0;-253;-4643;4144;281;32;-1218;-1720;-6;0;2;-73;-2702;1442;0;1442;-2;-60;1380;-1012
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SETE LAGOAS LTDA - SICOOB CREDISETE;22753982;b3S;;I;2;SETE LAGOAS;MG;42430;6827;0;1958;0;0;0;8785;-2931;-159;0;0;-1651;-4740;4045;629;749;-2280;-1914;-24;0;318;-284;-2806;1239;0;1239;-63;-72;1104;0
EASYNVEST - TÍTULO CV SA - PRUDENCIAL;1000082877;n2;;I;2;SAO PAULO;SP;42430;80;0;8675;0;0;0;8755;-13;0;0;0;0;-13;8742;746;1870;-2565;-2854;-666;0;172;0;-3295;5447;0;5447;-1708;1;3738;0
COOPERATIVA DE CRÉDITO DO IGUAÇU INTEGRADO - SICOOB INTEGRADO;7122321;b3S;;I;2;PATO BRANCO;PR;42430;7523;0;1198;0;0;0;8721;-2813;-352;0;0;-3005;-6169;2552;579;761;-2128;-2152;-19;0;132;-324;-3153;-601;0;-600;-46;0;-646;-274
C H B - CIA HIPOT. BRASILEIRA - PRUDENCIAL;1000081854;n1;;I;2;NATAL;RN;42430;8869;0;-179;0;0;0;8690;-6923;0;0;0;-1374;-8297;393;991;0;-934;-1646;0;0;288;0;-1302;-909;0;-909;0;0;-909;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DAS MICRO-REGIÕES DE GOIÂNIA E ANÁPOLIS LTDA;2935307;b3S;;I;2;GOIANIA;GO;42430;7311;0;1318;0;0;0;8629;-1595;-83;0;0;1143;-535;8094;257;294;-1174;-946;-6;0;179;-191;-1588;6506;3;6509;-47;0;6461;0
COOPERATIVA REGIONAL DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE MINEIRO E NORDESTE PAULISTA LTDA - SICOOB NOSSO CRÉDITO;22760839;b3S;;I;2;SAO SEBASTIAO DO PARAISO;MG;42430;6931;0;1637;0;0;0;8568;-2955;-776;0;0;356;-3375;5193;325;484;-2023;-1684;-36;0;1225;-351;-2060;3133;-2;3131;-36;-555;2540;0
FACTA S.A. CFI - PRUDENCIAL;1000083704;n1;;I;2;PORTO ALEGRE;RS;42430;8526;0;38;0;0;0;8565;-1712;0;0;0;-939;-2651;5914;0;0;-165;-4289;-325;0;252;-57;-4584;1329;-339;990;-621;0;369;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DA ALTA PAULISTA - SICOOB COCREALPA;59869560;b3S;;I;2;ADAMANTINA;SP;42430;5440;0;3112;0;0;0;8552;-3262;-501;0;0;-1156;-4919;3633;104;92;-1569;-1257;-13;0;108;-18;-2554;1079;22;1101;-30;0;1072;0
MÚLTIPLA CFI S/A - PRUDENCIAL;1000083584;n1;;C;2;ARAXA;MG;42430;7964;0;467;0;0;0;8430;-1827;0;0;0;-1017;-2844;5587;7965;0;-1057;-8073;-1203;0;18;-55;-2406;3181;-83;3098;-1621;0;1477;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOVA TRENTO   SICOOB TRENTOCREDI SC;2641969;b3S;;I;2;NOVA TRENTO;SC;42430;4349;0;3978;0;0;0;8327;-3783;-4;0;0;-466;-4252;4075;414;682;-1544;-1526;-28;0;145;-231;-2089;1986;-2;1984;-45;0;1939;0
COOPERATIVA DE CRÉDITO E INVESTIMENTOS DE LIVRE ADMISSÃO DO VALE DO IVAÍ - SICREDI VALE DO IVAÍ PR;81706616;b3S;;I;2;JANDAIA DO SUL;PR;42430;5947;0;2342;0;0;2;8291;-2574;-379;0;0;-837;-3791;4501;985;615;-2342;-2018;-27;0;310;-1161;-3638;863;10;873;-110;0;763;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE DE MINAS LTDA. - SICOOB CREDICAF;25395435;b3S;;I;2;LAJINHA;MG;42430;6082;0;2167;0;0;0;8249;-2701;-746;0;0;-858;-4305;3943;612;158;-2084;-1829;-51;0;950;-232;-2477;1467;23;1489;-98;-130;1261;-437
UBS - PRUDENCIAL;1000080989;b2;;C;3;SAO PAULO;SP;42430;0;0;8241;-1;0;0;8239;0;0;0;0;0;0;8239;30052;59;-18074;-20283;-3305;0;787;-621;-11384;-3145;0;-3145;-306;0;-3450;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CATARINENSE SICOOB CREDIPLANALTO SC/RS;1389651;b3S;;I;2;PAPANDUVA;SC;42430;5617;0;2565;0;0;0;8182;-3755;-510;0;0;-4;-4268;3914;342;300;-1420;-1153;-23;0;130;-104;-1929;1985;11;1996;-40;0;1956;-383
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ORLÂNDIA;53935029;b3S;;I;2;ORLANDIA;SP;42430;4124;0;4048;0;0;0;8172;-1951;-582;0;0;-82;-2615;5557;142;349;-1217;-889;-11;0;17;-232;-1840;3717;0;3717;-7;-123;3588;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO PARANAÍBA E REGIÃO LTDA.;25387671;b3S;;I;2;PATOS DE MINAS;MG;42430;5616;0;2537;0;0;0;8153;-2642;-418;0;0;-807;-3867;4286;591;494;-2040;-1969;-41;0;670;-199;-2494;1793;-49;1744;-58;-3;1682;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CIRCUITO CAMPOS DAS VERTENTES LTDA - SICOOB COPERMEC;2232383;b3S;;I;2;CLAUDIO;MG;42430;4555;0;3485;0;0;0;8041;-3966;-3;0;0;-144;-4113;3928;480;286;-1584;-975;-27;0;87;-145;-1878;2050;2;2052;-35;-52;1965;0
F D GOLD DTVM LTDA - PRUDENCIAL;1000083993;n2;;I;2;SAO PAULO;SP;42430;0;0;7999;0;0;0;7999;0;0;0;0;0;0;7999;0;0;-431;-5464;-372;0;1;1;-6267;1732;-1;1731;-778;0;953;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAPIRANGA - SICOOB CREDITAPIRANGA SC/RS;78483310;b3S;;I;2;ITAPIRANGA;SC;42430;3538;0;4455;0;0;0;7993;-4377;-357;0;0;-508;-5242;2751;396;22;-1285;-908;-19;0;95;-81;-1781;970;1;971;-43;0;929;0
CREDUNI - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DAS INSTITUIÇÕES PÚBLICAS DE ENSINO SUPERIOR DO ESTADO DA PARAÍBA LTDA.;3428338;b3S;;I;2;CAMPINA GRANDE;PB;42430;7254;0;736;0;0;0;7989;-2327;-318;0;0;-114;-2760;5230;11;22;-1090;-593;-1;1;254;-410;-1806;3424;0;3424;0;0;3424;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE TOLEDO E REGIÃO LTDA. - UNIPRIME PIONEIRA DO PARANÁ;1286361;b3S;;I;2;TOLEDO;PR;42430;6375;0;1581;0;0;0;7956;-3256;-28;0;0;-267;-3550;4405;90;137;-1267;-931;-7;0;51;-68;-1994;2412;-5;2407;0;-67;2339;-647
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DO SECOVI-GO E DOS SERVIDORES PÚBLICOS DO ESTADO DE GOIÁS LTDA;7599206;b3S;;I;2;GOIANIA;GO;42430;5786;0;2103;0;0;0;7889;-2402;0;0;0;-1487;-3889;4000;915;434;-1460;-2650;-15;0;165;-345;-2955;1045;-246;798;0;0;798;0
OCTO CTVM S.A. - PRUDENCIAL;1000082949;n2;;I;2;SAO PAULO;SP;42430;251;0;7560;0;0;0;7810;0;0;0;0;-66;-66;7745;3128;9430;-6591;-7626;-1612;0;908;-260;-2623;5121;0;5121;-2665;-442;2014;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO GOIANO LTDA.;3730508;b3S;;I;2;GOIANIA;GO;42430;6908;0;900;0;0;0;7808;-1356;-630;0;0;-487;-2472;5336;310;149;-1863;-1955;-13;0;52;-603;-3924;1412;-9;1403;-14;0;1388;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA UNIÃO DOS VALES DO PIRANGA E MATIPÓ LTDA.   SICOOB UNIÃO;1060307;b3S;;I;2;RAUL SOARES;MG;42430;6040;0;1697;0;0;0;7737;-2456;-376;0;0;-377;-3209;4529;628;780;-2104;-1783;-42;0;429;-283;-2375;2154;-10;2144;-83;-109;1952;-302
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE GOIÂNIA, SENADOR CANEDO E REGIÕES LTDA. - CREDIGOIÁS;37255049;b3S;;I;2;GOIANIA;GO;42430;6068;0;1627;0;0;0;7695;-232;-215;0;0;-1277;-1724;5971;18;24;-1311;-820;1;0;60;-14;-2043;3927;0;3927;-3;0;3925;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA SECRETARIA DE ESTADO DA FAZENDA DE MINAS GERAIS E ÓRGÃOS OFICIAIS DO ESTADO DE MINAS GERAIS LTDA   SICOOB COOPSEF;16721078;b3S;;I;2;BELO HORIZONTE;MG;42430;5414;0;2271;0;0;0;7684;-2903;0;0;0;57;-2846;4839;17;6;-1799;-848;-12;0;45;-91;-2683;2156;33;2189;-9;0;2180;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO RIO DO PEIXE - SICOOB CREDIRIO SC;78865995;b3S;;I;2;JOACABA;SC;42430;4396;0;3236;0;0;0;7632;-4088;-216;0;0;-439;-4742;2890;428;94;-1063;-1133;-31;0;94;-226;-1836;1053;-7;1046;-72;0;975;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DO VALE DO PARAÍBA - UNICRED VALE DO PARAÍBA;2197569;b3S;;I;2;LORENA;SP;42430;6636;0;948;0;0;0;7584;-3738;-379;0;0;-432;-4550;3034;556;53;-1701;-2013;0;0;108;-5;-3002;32;0;32;0;0;32;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DE PALMEIRA DAS MISSÕES - SICREDI GRANDE PALMEIRA/RS;87789178;b3S;;I;2;PALMEIRA DAS MISSOES;RS;42430;5436;0;2030;0;0;77;7544;-1918;-977;0;0;-1128;-4023;3520;1018;401;-1880;-1201;-22;0;983;-1677;-2379;1141;-6;1136;-39;0;1097;0
COOPERATIVA DE ECONOMIA E CREDITO MÚTUO DOS MÉDICOS DO PLANALTO MÉDIO DO RIO GRANDE DO SUL LTDA - CREDIPLAN;97259253;b3S;;I;2;PASSO FUNDO;RS;42430;4018;0;3480;0;0;0;7497;-5054;0;0;0;-126;-5180;2317;29;0;-372;-452;-2;0;3;-25;-820;1497;1;1498;-8;-73;1417;0
ATIVA S.A. CTCV - PRUDENCIAL;1000082547;n2;;I;2;RIO DE JANEIRO;RJ;42430;36;0;7439;0;0;0;7475;0;0;0;0;0;0;7475;7061;256;-6197;-5719;-954;0;1020;-1673;-6207;1268;-60;1208;-1108;0;100;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO JAMARI - SICOOB VALE DO JAMARI;5203605;b3S;;I;2;BURITIS;RO;42430;6751;0;601;0;0;0;7352;-799;-754;0;0;-1257;-2811;4542;148;434;-1012;-1166;-34;0;416;-250;-1465;3077;0;3077;0;0;3077;-900
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ARIQUEMES LTDA. - CREDISIS CREDIARI;3222753;b3S;;I;2;ARIQUEMES;RO;42430;6566;0;751;0;0;0;7317;-1346;-11;0;0;-390;-1747;5570;79;26;-1335;-534;-7;0;17;-483;-2237;3333;-3;3331;0;0;3331;-1374
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE ARACAJU LTDA - UNICRED ARACAJU;2923389;b3S;;I;2;ARACAJU;SE;42430;6132;0;1177;0;0;0;7309;-2706;0;0;0;-1094;-3800;3509;172;310;-861;-632;-12;1;132;-318;-1207;2301;0;2301;-10;0;2292;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO JOSÉ DO CERRITO - SICOOB CREDICARU SC;694389;b3S;;I;2;SAO JOSE DO CERRITO;SC;42430;5658;0;1635;0;0;1;7295;-1888;-570;0;0;-759;-3217;4078;300;293;-1051;-1155;-20;0;140;-162;-1653;2424;0;2424;-44;0;2381;0
ADVANCED CC LTDA - PRUDENCIAL;1000082004;n2;;I;2;SAO PAULO;SP;42430;0;0;65;0;7208;0;7274;0;0;0;0;33;33;7306;3326;0;-3489;-5670;-672;0;24;-488;-6971;336;0;336;-143;0;192;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO MACHADO   CREDISIS JI-CRED;2309070;b3S;;I;2;JI-PARANA;RO;42430;6427;0;781;0;0;0;7208;-1649;0;0;0;-200;-1849;5359;224;51;-1624;-1466;-12;0;49;-494;-3271;2088;-80;2008;0;0;2008;-702
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO DA REGIÃO CENTRO OESTE PAULISTA - SICREDI CENTRO OESTE SP;4463602;b3S;;I;2;MARILIA;SP;42430;4834;0;2373;0;0;0;7207;-2725;-55;0;0;-1110;-3890;3317;743;586;-1656;-1512;-37;0;108;-1400;-3168;148;-80;68;-35;0;33;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE CARATINGA LTDA.   SICOOB CREDCOOPER;19449602;b3S;;I;2;CARATINGA;MG;42430;5312;0;1847;0;0;0;7159;-2035;-535;0;0;-1805;-4375;2784;472;538;-1821;-1774;-52;0;843;-274;-2068;715;-7;709;-87;-67;554;-444
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE UNAÍ E NOROESTE DE MINAS LTDA. - SICOOB NOROESTE DE MINAS;86564051;b3S;;I;2;UNAI;MG;42430;5986;0;1140;0;0;0;7126;-1283;-781;0;0;-43;-2107;5020;312;221;-1649;-1177;-35;0;424;-588;-2492;2528;14;2541;-53;-57;2432;0
COOPERATIVA CENTRAL DE CREDITO RURAL COM INTERAÇÃO SOLIDÁRIA   CENTRAL CRESOL SICOPER;21198087;b3C;;I;2;PASSO FUNDO;RS;42430;1021;0;6086;0;0;0;7107;-5373;-661;0;0;90;-5944;1163;0;0;-1548;-173;0;0;1974;-1241;-988;174;0;174;0;0;174;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DA REGIÃO DA ALTA MOGIANA   SICOOB CREDIMOGIANA;69346856;b3S;;I;2;FRANCA;SP;42430;5642;0;1438;0;0;0;7081;-2956;-23;0;0;-1129;-4108;2973;155;199;-1379;-1086;-3;0;26;-150;-2237;736;-2;734;-1;-73;660;0
