Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Social de Cooperativas (k)
;;;;;;;;;Receitas de Intermediação Financeira;;;;;;;Despesas de Intermediação Financeira;;;;;;Resultado de Intermediação Financeira (c) = (a) + (b);Rendas de Prestação de Serviços (d1);Rendas de Tarifas Bancárias (d2);Despesas de Pessoal (d3);Despesas Administrativas (d4);Despesas Tributárias (d5);Resultado de Participações (d6);Outras Receitas Operacionais (d7);Outras Despesas Operacionais (d8);Outras Receitas/Despesas  Operacionais (d) = (d1) + (d2) + (d3) + (d4) + (d5) + (d6) + (d7) + (d8);;;;;;;
;;;;;;;;;Rendas de Operações de Crédito (a1);Rendas de Operações de Arrendamento Mercantil (a2);Rendas de Operações com TVM (a3);Rendas de Operações com Instrumentos Financeiros Derivativos (a4);Resultado de Operações de Câmbio (a5);Rendas de Aplicações Compulsórias (a6);Receitas de Intermediação Financeira (a) = (a1) + (a2) + (a3) + (a4) + (a5) + (a6);Despesas de Captação (b1);Despesas de Obrigações por Empréstimos e Repasses (b2);Despesas de Operações de Arrendamento Mercantil (b3);Resultado de Operações de Câmbio (b4);Resultado de Provisão para Créditos de Difícil Liquidação (b5);Despesas de Intermediação Financeira (b) = (b1) + (b2) + (b3) + (b4) + (b5);;;;;;;;;;;;;;;;;
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE JACUTINGA - CRESOL JACUTINGA;2904125;b3S;S5;I;2;JACUTINGA;RS;44075;1894;0;121;0;0;10;2025;-189;-306;0;0;-42;-537;1488;470;29;-691;-386;0;0;0;-565;-1143;345;8;353;0;0;353;0
COOPERATIVA DE CRÉDITO DOS MEDICOS E DEMAIS PROFISSIONAIS DE NIVEL SUPERIOR DA AREA DE SAUDE DE SALVADOR E REGIAO METROPOLITANA LTDA - SICOOB CREDMED;7440317;b3S;S5;I;2;SALVADOR;BA;44075;1918;0;83;0;0;0;2001;-97;0;0;0;-597;-694;1306;174;359;-955;-676;-16;0;224;-135;-1024;282;0;282;-19;0;263;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CAPITÓLIO LTDA   SICOOB CREDICAPI;804046;b3S;S5;I;2;CAPITOLIO;MG;44075;1829;0;159;0;0;0;1988;-194;-89;0;0;-727;-1010;978;403;166;-837;-555;-36;0;144;-211;-926;52;1;54;-47;0;7;0
SERVICOOP - COOPERATIVA DE CRÉDITO DOS SERVIDORES PÚBLICOS ESTADUAIS DO RIO GRANDE DO SUL;3973814;b3S;S5;I;2;PORTO ALEGRE;RS;44075;1887;0;95;0;0;0;1982;-116;0;0;0;-431;-546;1435;285;0;-942;-863;-4;0;0;-128;-1652;-216;0;-216;0;0;-216;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FUNDAÇÃO HOSPITALAR E EMPREGADOS DOS ESTABELECIMENTOS HOSPITALARES DE BELO HORIZONTE, REGIÃO METROPOLITANA E ZONA DA MATA LTDA.- SICOOB CECREF;19402130;b3S;S5;I;2;BELO HORIZONTE;MG;44075;1901;0;76;0;0;0;1977;-107;-33;0;0;110;-30;1948;105;34;-999;-646;-16;0;220;-97;-1399;548;-2;546;-3;0;543;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE POUSO REDONDO - CRESOL POUSO REDONDO;10453077;b3S;S5;I;2;POUSO REDONDO;SC;44075;1922;0;54;0;0;0;1976;-219;-374;0;0;-297;-889;1086;210;121;-438;-260;0;0;65;-374;-676;410;5;415;-2;-31;381;0
UNICRED COSTA DO SOL RJ – COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO LTDA.;39231527;b3S;S5;I;2;MACAE;RJ;44075;1651;0;320;0;0;0;1970;-336;0;0;0;16;-320;1650;183;67;-682;-1073;-5;0;1;-7;-1514;136;50;186;0;0;186;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO D'OESTE DE RONDÔNIA;5597773;b3S;S5;I;2;NOVA BRASILANDIA;RO;44075;1878;0;89;0;0;0;1967;-128;-12;0;0;-310;-450;1517;118;23;-666;-707;0;0;121;-34;-1145;372;-50;322;0;0;322;-49
DOURADA CORRETORA - PRUDENCIAL;1000082224;n2;S4;I;2;CURITIBA;PR;44075;0;0;4;0;1963;0;1967;0;0;0;0;0;0;1967;0;0;-469;-1082;-91;0;0;1;-1644;323;0;323;-118;0;205;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DAS EMPRESAS RANDON;89280960;b3S;S5;I;2;CAXIAS DO SUL;RS;44075;1868;0;89;0;0;0;1957;-6;1;0;0;-509;-516;1441;0;0;-312;-365;-2;0;14;-49;-715;726;-2;724;1;-4;721;-220
ATRIA S.A. - CFI - PRUDENCIAL;1000083508;n1;S5;I;2;ARAUCARIA;PR;44075;1775;0;166;0;0;0;1940;0;0;0;0;524;524;2464;0;12;-90;-260;-89;0;0;-22;-450;2014;5;2020;-592;0;1427;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA JUSTIÇA DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CREDJUS;4894460;b3S;S5;I;2;BELO HORIZONTE;MG;44075;1783;0;149;0;0;0;1932;-172;0;0;0;172;1;1932;66;0;-455;-175;-9;0;0;-43;-616;1316;1;1315;-13;0;1302;-64
COOPERATIVA DE ECONOMIA CRÉDITO MÚTUO MAGISTRADOS MEMBROS SERVIDORES PODER JUDICIÁRIO MINISTÉRIO PÚBLICO DEFENSORIA PÚBLICA PGE PGM  POLÍCIA JUDICIÁRIA OFICIAIS REGISTRADORES CEARÁ SICREDI COOPERJURIS;8041950;b3S;S5;I;2;FORTALEZA;CE;44075;1864;0;63;0;0;0;1927;-172;-263;0;0;101;-335;1592;51;2;-356;-170;0;0;15;-210;-670;923;0;923;0;-13;909;0
COOPERATIVA DE CRÉDITO MÚTUO DOS PROFISSIONAIS DE NÍVEL SUPERIOR DA SAÚDE, ARQUITETOS E URBANISTAS DE SETE LAGOAS E REGIÃO LTDA - UNICRED SETE LAGOAS;71163315;b3S;S5;I;2;SETE LAGOAS;MG;44075;1633;0;290;0;0;0;1923;-332;0;0;0;-4;-336;1587;360;137;-695;-906;-7;21;3;-15;-1102;484;1;486;0;0;486;0
COOPERATIVA DE CREDITO CLASSICA DO ESTADO DO RIO DE JANEIRO - SICOOB EMPRESAS RJ;4120633;b3S;S5;I;2;RIO DE JANEIRO;RJ;44075;1338;0;581;0;0;0;1919;-411;0;0;0;-395;-806;1113;9140;582;-1771;-1701;-828;0;228;-4610;1039;2152;0;2152;-421;0;1731;0
COOPERATIVA DE CRÉDITO DA REGIÃO DO VALE DO RIO GRANDE LTDA. - SICOOB CREDILEITE;86585049;b3S;S5;I;2;UBERABA;MG;44075;1662;0;229;0;0;0;1891;-137;-99;0;0;-225;-461;1430;279;275;-1090;-418;-44;0;141;-67;-925;506;-46;460;-4;0;456;0
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE PINHALZINHO - CRESOL PINHALZINHO;7412987;b3S;S5;I;2;PINHALZINHO;SC;44075;1793;0;77;0;0;12;1882;-163;-320;0;0;-54;-537;1345;240;44;-406;-393;0;0;0;-396;-911;434;50;483;0;0;483;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA NESTLÉ - CREDI NESTLÉ;62562012;b3S;S5;I;2;SAO PAULO;SP;44075;1747;0;125;0;0;0;1872;0;0;0;0;-9;-9;1863;0;0;-461;-301;-2;0;0;0;-764;1100;-3;1096;0;0;1096;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO EMPREENDEDORES - SICREDI EMPREENDEDORES PR;7070495;b3S;S5;I;2;CURITIBA;PR;44075;1546;0;318;0;0;0;1863;-287;-20;0;0;-270;-577;1287;626;313;-817;-581;-3;0;137;-507;-832;454;0;455;0;-65;389;0
CONECTA CC LTDA - PRUDENCIAL;1000082406;n2;S5;I;2;SALVADOR;BA;44075;0;0;0;0;1860;0;1860;0;0;0;0;0;0;1860;618;0;-787;-1227;-146;0;0;0;-1543;317;0;317;0;0;317;0
COOPERATIVA DE CRÉDITO DE RIO RUFINO - SICOOB CREDIUNIÃO;2448839;b3S;S5;I;2;RIO RUFINO;SC;44075;1699;0;156;0;0;0;1855;-187;-131;0;0;328;10;1865;241;115;-633;-496;-23;0;85;-81;-791;1074;-4;1070;-27;0;1044;0
REPOM S.A. - PRUDENCIAL;1000084916;n4;;I;2;BARUERI;SP;44075;0;0;1067;788;0;0;1855;0;0;0;0;-536;-536;1319;34628;0;-3939;-14503;-3187;0;2139;-8269;6868;8186;-12;8174;-2859;-599;4717;0
AGÊNCIA DE FOMENTO MATO GROSSO - PRUDENCIAL;1000081146;n1;S4;I;1;CUIABA;MT;44075;1731;0;108;0;0;0;1839;0;-221;0;0;-1079;-1300;539;3421;106;-2418;2271;-498;0;4;-26;2861;3400;0;3400;0;0;3400;0
GERAL CCVM LTDA - PRUDENCIAL;1000082918;n2;S4;I;2;PORTO ALEGRE;RS;44075;0;0;1833;0;0;0;1833;-12;0;0;0;0;-12;1821;840;0;-433;-1395;-142;0;44;-22;-1109;712;0;712;0;0;712;0
COOPERATIVA DE CRÉDITO SICOOB COOPERBOM LTDA;74026998;b3S;S5;I;2;SALVADOR;BA;44075;1760;0;58;0;0;0;1818;-48;-31;0;0;-411;-490;1328;245;101;-1087;-877;-21;0;59;-107;-1686;-358;0;-358;-5;0;-363;0
BROKER BRASIL CC LTDA. - PRUDENCIAL;1000082372;n2;S4;I;2;SAO PAULO;SP;44075;0;0;85;0;1732;0;1818;0;0;0;0;1;1;1819;1900;0;-1048;-2063;-268;0;1;-2;-1480;339;-41;298;-111;0;186;0
UNIPRIME SUL MS - COOPERATIVA DE CRÉDITO;37554441;b3S;S5;I;2;DOURADOS;MS;44075;1530;0;280;0;0;0;1810;-309;0;0;0;-206;-515;1295;88;52;-728;-624;-3;0;100;-80;-1194;101;-160;-59;0;0;-59;-174
INFINITY CCTVM S.A. - PRUDENCIAL;1000082671;n2;S4;C;2;SAO PAULO;SP;44075;0;0;300;1505;0;0;1805;0;0;0;0;0;0;1805;0;0;-266;-1430;-14;0;0;-9;-1719;87;0;87;0;0;87;0
COOPERATIVA DE CRÉDITO DOS MILITARES E DA SEGURANÇA PÚBLICA NO DISTRITO FEDERAL LTDA. - SICOOB DFMIL;4649337;b3S;S5;I;2;BRASILIA;DF;44075;1721;0;83;0;0;0;1804;-114;-99;0;0;-51;-263;1540;406;66;-693;-608;-17;0;101;-84;-828;712;0;712;-10;0;703;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO BANRISUL;92935741;b3S;S5;I;2;PORTO ALEGRE;RS;44075;1736;0;59;0;0;0;1796;-150;0;0;0;-48;-198;1597;267;0;-1106;-497;-12;0;0;-21;-1369;228;0;228;0;0;228;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS JUÍZES E CARREIRAS PÚBLICAS DO DIREITO DO ESTADO DO RIO GRANDE DO SUL – SICREDI AJURIS RS;3750034;b3S;S4;I;2;PORTO ALEGRE;RS;44075;1209;0;576;0;0;0;1785;-800;1;0;0;-40;-840;944;219;1;-311;-190;-3;0;62;-193;-415;529;0;529;-7;-46;476;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE DORES DO INDAIÁ LTDA. - SICOOB CREDINDAIÁ;71069587;b3S;S5;I;2;DORES DO INDAIA;MG;44075;1648;0;125;0;0;0;1773;-156;-213;0;0;-53;-422;1350;193;57;-551;-427;-15;0;74;-184;-854;496;-17;479;-16;0;464;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DA REGIÃO SUDESTE DE MINAS GERAIS LTDA. - SICOOB CREDISUCESSO;42887133;b3S;S5;I;2;BOM SUCESSO;MG;44075;1509;0;242;0;0;0;1752;-240;-2;0;0;-39;-281;1471;393;448;-1029;-803;-55;0;104;-77;-1019;452;0;452;-18;-69;365;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA CARGILL;68228006;b3S;S5;I;2;SAO PAULO;SP;44075;1684;0;36;0;0;0;1720;-33;0;0;0;-250;-282;1437;37;0;-191;-445;1;0;34;-80;-646;791;-8;783;0;0;783;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DE MARTINHO CAMPOS LTDA - SICOOB CREDIMAC;64480833;b3S;S5;I;2;MARTINHO CAMPOS;MG;44075;1558;0;160;0;0;0;1718;-198;-57;0;0;-426;-681;1037;342;154;-665;-552;-28;0;137;-81;-694;343;184;527;-111;0;416;0
TERRA INVESTIMENTOS DTVM;1000084514;n2;S4;C;2;SAO PAULO;SP;44075;0;0;1668;50;0;0;1718;-198;0;0;0;-1427;-1625;93;14183;6382;-2940;-10808;-1982;0;2278;-95;7017;7111;0;7111;-1087;-2570;3454;0
LEVYCAM CCV LTDA - PRUDENCIAL;1000082592;n2;S4;I;2;SAO PAULO;SP;44075;0;0;0;0;1716;0;1716;0;0;0;0;1;1;1717;840;0;-967;-1328;-161;0;19;-25;-1622;95;0;95;0;0;95;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO BANDEIRANTES – SICREDI BANDEIRANTES SP;4853988;b3S;S5;I;2;SAO CARLOS;SP;44075;1605;0;103;0;0;0;1708;-109;-13;0;0;-259;-381;1327;262;262;-615;-510;1;0;179;-458;-881;446;4;449;0;-55;394;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA GRANDE TERESINA E MICRORREGIÕES DE CAMPO MAIOR, MÉDIO PARNAÍBA, ALTO MÉDIO GURGUEIA, FLORIANO, PICOS E LITORAL PIAUIENSE – SICOOB PIAUÍ;5477038;b3S;S5;I;2;TERESINA;PI;44075;1571;0;133;0;0;0;1704;-202;0;0;0;-168;-370;1334;733;276;-567;-1328;-23;0;300;-101;-710;624;-3;621;-21;0;600;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS INTEGRANTES DA MAGISTRATURA E DO MINISTÉRIO PÚBLICO NO ESTADO DO PARANÁ - SICREDI CREDJURIS;4886317;b3S;S5;I;2;CURITIBA;PR;44075;1225;0;471;0;0;0;1696;-536;0;0;0;10;-526;1170;284;2;-410;-199;-4;0;79;-184;-433;737;0;737;-11;-67;659;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ARAXÁ LTDA - SICOOB COOCREZ;71378426;b3S;S5;I;2;ARAXA;MG;44075;1581;0;113;0;0;2;1695;-128;-13;0;0;-238;-380;1316;128;294;-784;-608;-13;0;55;-35;-962;353;1;354;0;0;354;0
PLANNER - PRUDENCIAL;1000080587;n1;S4;C;2;SAO PAULO;SP;44075;0;0;1637;12;36;0;1684;0;0;0;0;-874;-874;810;20456;4147;-6108;-16818;-2196;0;65;-155;-608;203;0;203;-1754;0;-1552;0
PATAÇÃO DTVM LTDA. - PRUDENCIAL;1000083821;n2;S4;I;2;SOROCABA;SP;44075;0;0;0;0;1682;0;1682;0;0;0;0;0;0;1682;103;0;-106;-1513;-89;0;0;-50;-1656;26;0;26;0;0;26;0
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA CONCÓRDIA - CRESOL CONCÓRDIA;5425526;b3S;S5;I;2;CONCORDIA;SC;44075;1560;0;112;0;0;2;1675;-183;-242;0;0;-61;-486;1189;180;58;-474;-298;0;0;0;-422;-956;233;23;256;0;0;256;0
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE JAGUARUNA – CRESOL JAGUARUNA;5410056;b3S;S5;I;2;JAGUARUNA;SC;44075;1576;0;93;0;0;0;1669;-183;-148;0;0;-79;-410;1259;154;101;-418;-297;0;0;0;-407;-866;393;1;394;0;-14;379;-32
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DAS EMPRESAS, EMPREGADOS E PRESTADORES DE SERVIÇO DAS METALÚRGICAS, SIDERÚRGICAS E INDUSTRIAIS – SICOOB COPESITA;19875244;b3S;S5;I;2;TIMOTEO;MG;44075;1572;0;91;0;0;0;1662;-114;0;0;0;-143;-257;1405;421;84;-655;-812;-33;0;222;-79;-852;553;-21;532;-11;0;522;-17
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE ALFREDO WAGNER - CRESOL ALFREDO WAGNER;5494591;b3S;S5;I;2;ALFREDO WAGNER;SC;44075;1572;0;75;0;0;11;1659;-243;-402;0;0;-255;-900;760;333;92;-512;-226;0;0;80;-403;-636;124;5;129;-2;0;127;0
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE ARATIBA – CRESOL ARATIBA;4565791;b3S;S5;I;2;ARATIBA;RS;44075;1443;0;193;0;0;19;1655;-260;-314;0;0;115;-460;1195;250;106;-489;-217;0;0;0;-437;-787;409;0;409;0;-18;391;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO PODER LEGISLATIVO FEDERAL E DO DISTRITO FEDERAL - SICOOB LEGISLATIVO;3329154;b3S;S5;I;2;BRASILIA;DF;44075;1549;0;91;0;0;0;1640;-164;-68;0;0;-173;-404;1235;56;38;-589;-343;-6;0;87;-165;-922;313;-51;262;0;0;262;0
SICOOB CREDIMONTES - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO REGIONAL DE MONTES CLAROS LTDA;2031139;b3S;S5;I;2;MONTES CLAROS;MG;44075;1455;0;180;0;0;0;1635;-116;-53;0;0;-63;-232;1403;405;356;-989;-722;-13;0;191;-46;-819;584;1;585;-12;0;573;0
COOPERATIVA DE CREDITO CREDLIDER - SICOOB CREDLIDER;5463934;b3S;S5;I;2;VOTUPORANGA;SP;44075;1350;0;280;0;0;0;1630;-213;-137;0;0;-239;-589;1041;174;100;-590;-553;-5;0;236;-75;-713;328;0;328;1;0;327;0
COOPERATIVA DE CRÉDITO RURAL DE IRAÍ DE MINAS LTDA -SICOOB CREDIMIL;71207740;b3S;S5;I;2;IRAI DE MINAS;MG;44075;1193;0;429;0;0;0;1622;-286;-262;0;0;13;-535;1087;49;22;-324;-296;-5;0;184;-16;-386;701;0;701;1;0;700;-70
GREENCRED - COOPERATIVA DE CREDITO DOS MEDICOS, DEMAIS CATEGORIAS AFINS E PROFESSORES DE ENSINO SUPERIOR DE CURITIBA, REGIAO METROPOLITANA E LITORAL;2347114;b3S;S5;I;2;CURITIBA;PR;44075;1363;0;257;0;0;0;1620;-312;0;0;0;-22;-334;1286;0;1;-408;-586;-1;0;0;0;-994;292;-2;290;0;0;290;-61
BCO LA NACION ARGENTINA - PRUDENCIAL;1000081270;b1;S4;I;3;SAO PAULO;SP;44075;563;0;147;0;906;0;1616;-34;-1222;0;0;-1261;-2518;-902;1;14;-1808;-694;-33;0;65;-4;-2460;-3362;204;-3158;0;0;-3158;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE SÃO JOÃO DA BOA VISTA - CREDIVISTA;74248949;b3S;S5;I;2;SAO JOAO DA BOA VISTA;SP;44075;1527;0;84;0;0;0;1611;-142;0;0;0;0;-142;1469;29;5;-549;-523;-1;0;0;0;-1039;430;0;430;1;-42;387;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ARCOS LTDA. - SICOOB ARCOMCREDI;71230338;b3S;S5;I;2;ARCOS;MG;44075;1466;0;127;0;0;0;1593;-155;0;0;0;147;-8;1585;269;260;-629;-511;-12;0;86;-58;-596;989;3;991;-9;0;982;0
COOPERATIVA DE CREDITO , POUPANÇA E INVESTIMENTO DO ESTADO DO PIAUÍ - SICREDI PIAUÍ;3128973;b3S;S5;I;2;TERESINA;PI;44075;1392;0;190;0;0;0;1582;-226;-17;0;0;-152;-395;1187;408;104;-669;-497;1;0;101;-389;-944;243;0;243;0;0;243;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO ALTO RIO GRANDE MG - SICREDI CREDIGRANDE MG;25626490;b3S;S4;I;2;LAVRAS;MG;44075;1506;0;75;0;0;0;1582;-94;-49;0;0;-14;-158;1424;204;171;-657;-581;-3;0;58;-244;-1051;373;11;384;1;-31;352;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MAGISTRADOS DE SÃO PAULO - MAGISCRED;51489318;b3S;S5;I;2;SAO PAULO;SP;44075;1224;0;309;0;0;0;1533;-341;0;0;0;768;427;1960;16;1;-919;-595;-6;0;69;-18;-1452;508;0;508;-3;0;505;0
AGENCIA DE FOMENTO DO RN S.A. - PRUDENCIAL;1000081043;n1;S4;I;1;NATAL;RN;44075;1340;0;181;0;0;0;1520;0;-14;0;0;-503;-517;1004;399;190;-1467;-1043;-151;0;2294;-1021;-799;205;0;205;-58;0;147;0
QI SCD - PRUDENCIAL;1000084882;n1;S5;C;2;SAO PAULO;SP;44075;1206;0;310;0;0;0;1516;0;0;0;0;-9;-9;1507;5086;0;-418;-4424;-855;0;32;-31;-610;896;0;896;-326;0;571;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CIRCUITO DAS ÁGUAS - SICOOB CIRCUITO DAS ÁGUAS;3941182;b3S;S5;I;2;AGUAS DE LINDOIA;SP;44075;1414;0;93;0;0;0;1508;-167;-9;0;0;-238;-414;1093;236;288;-658;-702;-13;0;134;-110;-826;267;34;301;0;0;301;0
COOPERATIVA DE CRÉDITO DOS SERVIDORES DA UNIÃO, EMPRESÁRIOS, PROFISSIONAIS AUTÔNOMOS E LIBERAIS - SICOOB CENTRO NORDESTE;3102185;b3S;S5;I;2;JOAO PESSOA;PB;44075;1450;0;49;0;0;0;1499;-70;0;0;0;-60;-130;1368;381;264;-899;-855;-19;0;85;-48;-1090;278;2;280;-1;-28;250;-97
SICREDI COOMAMP - COOPERATIVA DE CRÉDITO DOS MEMBROS DE INSTITUIÇÕES PÚBLICAS DAS CARREIRAS JURÍDICAS E DOS SERVIDORES PÚBLICOS FEDERAIS, ESTADUAIS E MUNICIPAIS EM SÃO LUÍS/MA E MUNICÍPIOS CIRCUNVIZIN;5545390;b3S;S5;I;2;SAO LUIS;MA;44075;1436;0;60;0;0;0;1496;-112;-83;0;0;-213;-409;1088;80;28;-339;-378;0;0;18;-203;-795;293;0;293;0;-25;268;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE IRINEÓPOLIS - CRESOL IRINEÓPOLIS;9433005;b3S;S5;I;2;IRINEOPOLIS;SC;44075;1466;0;24;0;0;2;1492;-170;-210;0;0;-424;-803;688;164;152;-410;-307;0;0;23;-356;-734;-45;-9;-55;0;-37;-92;0
CAMBIONET CC LTDA - PRUDENCIAL;1000082286;n2;S4;I;2;PORTO ALEGRE;RS;44075;0;0;41;0;1423;0;1464;0;0;0;0;0;0;1464;197;0;-346;-1138;-78;0;0;-163;-1529;-65;1;-64;0;0;-64;0
COOPERATIVA ECONOMIA CRÉDITO MÚTUO SERVIDORES E EMPREGADOS MUNIC PREF MUNIC BELO HORIZONTE BETIM BRUMADINHO CONTAGEM IBIRITÉ NOVA LIMA RIBEIRÃO DAS NEVES SABARÁ SANTA LUZIA VESPASIANO SICOOB CREDISERV;1864151;b3S;S5;I;2;BELO HORIZONTE;MG;44075;1401;0;61;0;0;0;1462;-52;0;0;0;-212;-265;1198;40;1;-518;-456;-4;0;15;-8;-931;266;0;266;1;0;266;-72
AF ESTADO DE PERNAMBUCO S.A. - PRUDENCIAL;1000081177;n1;S4;I;1;RECIFE;PE;44075;1395;0;68;0;0;0;1462;0;-11;0;0;-88;-99;1363;59;299;-1335;-529;-84;0;0;0;-1590;-226;2;-224;0;0;-224;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DO MAGAZINE LUIZA, EMPRESAS CONTROLADAS E COLIGADAS – SICOOB COOPLUIZA;2093154;b3S;S5;I;2;FRANCA;SP;44075;1444;0;5;0;0;0;1449;0;0;0;0;-44;-44;1405;7;0;-169;-231;0;0;0;-3;-396;1009;0;1009;-2;0;1008;-84
VISION S.A. CC - PRUDENCIAL;1000081892;n2;S4;I;2;SAO PAULO;SP;44075;0;0;0;0;1437;0;1437;0;0;0;0;-2;-2;1435;1168;0;-673;-1839;-180;0;16;-1;-1510;-75;0;-75;0;0;-75;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CERES E RIALMA LTDA;9576849;b3S;S5;I;2;CERES;GO;44075;1261;0;173;0;0;0;1434;-94;-99;0;0;-96;-289;1144;219;48;-506;-522;-29;0;148;-43;-685;459;1;459;-5;0;454;0
GOLCRED - PRUDENCIAL;1000080965;n1;S4;C;2;SAO JOSE;SC;44075;1388;0;35;0;0;0;1423;-13;0;0;0;-727;-740;682;2574;42;-867;-1524;-220;0;0;-5;0;682;0;682;-211;0;471;0
VIC DTVM S/A - PRUDENCIAL;1000084002;n2;S4;I;2;RIO DE JANEIRO;RJ;44075;18;0;1465;-61;0;0;1421;0;0;0;0;0;0;1421;55;0;-327;-274;-36;0;0;0;-582;838;0;838;0;0;838;0
SOCICRED SCMEPP LTDA. - PRUDENCIAL;1000083058;n1;S5;I;2;PORTO ALEGRE;RS;44075;1413;0;0;0;0;0;1413;0;0;0;0;-253;-253;1161;0;0;-149;-758;0;0;0;0;-907;254;0;254;-80;0;173;0
COOPERATIVA DE CREDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDARIA DE RIO FORTUNA - CRESOL RIO FORTUNA;7958405;b3S;S5;I;2;RIO FORTUNA;SC;44075;1258;0;140;0;0;3;1401;-200;-108;0;0;-4;-312;1089;127;69;-429;-261;0;0;0;-395;-889;200;15;216;-3;0;212;-28
COOPERATIVA DE CRÉDITO RURAL DOS FORNECEDORES DE CANA DA REGIÃO DE CATANDUVA-COFOCRED;49654502;b3S;S5;I;2;CATANDUVA;SP;44075;1325;0;47;0;0;0;1372;0;0;0;0;741;741;2113;0;0;-314;-160;-2;0;0;-207;-683;1430;0;1430;0;0;1430;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DO GRUPO SÃO MARTINHO   USICRED;2562412;b3S;S5;I;2;PRADOPOLIS;SP;44075;1268;0;100;0;0;0;1368;-20;0;0;0;-62;-82;1286;0;0;-210;-232;-1;0;0;0;-443;843;0;843;0;0;843;0
RB CAPITAL DTVM LTDA. - PRUDENCIAL;1000084174;n2;S4;I;2;SAO PAULO;SP;44075;0;0;1359;0;0;0;1359;0;0;0;0;0;0;1359;2917;54;-861;-2351;-350;0;1;0;-589;770;0;770;-226;0;544;0
COOPERATIVA DE CREDITO DE ITAPAGIPE LTDA - SICOOB ITAPAGIPE;71506513;b3S;S5;I;2;ITAPAGIPE;MG;44075;1069;0;287;0;0;0;1356;-157;-248;0;0;-112;-517;839;254;162;-531;-427;-20;0;58;-76;-579;260;-4;256;-24;-11;221;-27
