Instituição financeira;Código;TCB;TD;TC;Cidade;UF;Data;Instituição Sujeita à Apuração da Exposição Total;Instituição Sujeita à Apuração do Patrimônio de Referência;Instituição Utiliza Metodologia Simplificada;Exposição Total ou Ativo Total (R$ mil);Total de Ativos Consolidados no Exterior (US$ mil);Data da Última Alteração de Segmento;SR
CAMBIONET CC LTDA - PRUDENCIAL;1000082286;n2;I;2;PORTO ALEGRE;RS;44075;Não;Sim;Não;12861;NI;;S4
CONSEGTUR CC - PRUDENCIAL;1000082303;n2;I;2;SAO PAULO;SP;44075;Não;Sim;Não;639;NI;;S4
MEGA CC LTDA. - PRUDENCIAL;1000082327;n2;I;2;RIO CLARO;SP;44075;Não;Sim;Não;1033;NI;;S4
TURCAMBIO CC LTDA. - PRUDENCIAL;1000082334;n2;I;2;GAROPABA;SC;44075;Não;Sim;Não;4515;NI;;S4
CC AÇORIANA LTDA. - PRUDENCIAL;1000082341;n2;I;2;FLORIANOPOLIS;SC;44075;Não;Sim;Não;588;NI;;S4
TURISCAM CC LTDA. - PRUDENCIAL;1000082358;n2;I;2;MACEIO;AL;44075;Não;Sim;Não;494;NI;;S4
AMAZÔNIA CC LTDA. - PRUDENCIAL;1000082365;n2;I;2;MANAUS;AM;44075;Não;Sim;Não;2539;NI;;S4
BROKER BRASIL CC LTDA. - PRUDENCIAL;1000082372;n2;I;2;SAO PAULO;SP;44075;Não;Sim;Não;23120;NI;;S4
SINGRATUR CC LTDA. - PRUDENCIAL;1000082389;n2;I;2;MARINGA;PR;44075;Não;Sim;Não;1174;NI;;S4
UNIÃO ALTERNATIVA CC LTDA. - PRUDENCIAL;1000082396;n2;I;2;PORTO ALEGRE;RS;44075;Não;Sim;Não;7799;NI;;S4
BRX CC LTDA. - PRUDENCIAL;1000082413;n2;I;2;RIO DE JANEIRO;RJ;44075;Não;Sim;Não;3160;NI;;S4
CONEXION CC LTDA. - PRUDENCIAL;1000082420;n2;I;2;RIBEIRAO PRETO;SP;44075;Não;Sim;Não;727;NI;;S4
AMARIL FRANKLIN CTV LTDA - PRUDENCIAL;1000082516;n2;I;2;BELO HORIZONTE;MG;44075;Não;Sim;Não;23671;NI;;S4
ELITE - CCVM LTDA - PRUDENCIAL;1000082530;n2;I;2;RIO DE JANEIRO;RJ;44075;Não;Sim;Não;74232;NI;;S4
ATIVA S.A. CTCV - PRUDENCIAL;1000082547;n2;I;2;RIO DE JANEIRO;RJ;44075;Não;Sim;Não;406850;NI;;S4
LEVYCAM CCV LTDA - PRUDENCIAL;1000082592;n2;I;2;SAO PAULO;SP;44075;Não;Sim;Não;5484;NI;;S4
TULLETT PREBON BRASIL S.A. CTVM - PRUDENCIAL;1000082619;n2;C;3;SAO PAULO;SP;44075;Não;Sim;Não;779474;NI;;S4
LEROSA S.A. CVC - PRUDENCIAL;1000082633;n2;I;2;SAO PAULO;SP;44075;Não;Sim;Não;7131;NI;;S4
SOLIDUS S.A. CCVM - PRUDENCIAL;1000082640;n2;I;2;PORTO ALEGRE;RS;44075;Não;Sim;Não;38767;NI;;S4
PILLA CCVM LTDA - PRUDENCIAL;1000082664;n2;I;2;PORTO ALEGRE;RS;44075;Não;Sim;Não;34608;NI;;S4
INFINITY CCTVM S.A. - PRUDENCIAL;1000082671;n2;C;2;SAO PAULO;SP;44075;Não;Sim;Não;12478;NI;;S4
CODEPE CORRETORA DE VAL. S.A. - PRUDENCIAL;1000082712;n1;C;2;RECIFE;PE;44075;Não;Sim;Não;56522;NI;;S4
SITA SCCVM S.A. - PRUDENCIAL;1000082743;n2;I;2;BELO HORIZONTE;MG;44075;Não;Sim;Não;99140;NI;;S4
SENSO CCVM S.A. - PRUDENCIAL;1000082750;n2;I;2;RIO DE JANEIRO;RJ;44075;Não;Sim;Não;43944;NI;;S4
MUNDINVEST S.A. - CCVM - PRUDENCIAL;1000082774;n2;I;2;BELO HORIZONTE;MG;44075;Não;Sim;Não;27471;NI;;S4
EUROINVEST S/A CCTVM - PRUDENCIAL;1000082781;n2;I;2;RIO DE JANEIRO;RJ;44075;Não;Sim;Não;29150;NI;;S4
LA INVESTIMENTOS CCVM - PRUDENCIAL;1000082798;n2;I;2;SALVADOR;BA;44075;Não;Sim;Não;5235;NI;;S4
NOVINVEST CVM LTDA - PRUDENCIAL;1000082808;n2;I;2;SAO PAULO;SP;44075;Não;Sim;Não;37398;NI;;S4
SLW CVC LTDA - PRUDENCIAL;1000082815;n2;I;2;SAO PAULO;SP;44075;Não;Sim;Não;25581;NI;;S4
CONCORDIA SA CVMC COMMODITIES - PRUDENCIAL;1000082822;n2;I;2;SAO PAULO;SP;44075;Não;Sim;Não;613600;NI;;S4
MAGLIANO S.A. CCVM - PRUDENCIAL;1000082839;n2;I;2;SAO PAULO;SP;44075;Não;Sim;Não;5156;NI;;S4
EASYNVEST - TÍTULO CV SA - PRUDENCIAL;1000082877;n2;I;2;SAO PAULO;SP;44075;Não;Sim;Não;950158;NI;;S4
GERAL CCVM LTDA - PRUDENCIAL;1000082918;n2;I;2;PORTO ALEGRE;RS;44075;Não;Sim;Não;53214;NI;;S4
SOLIDEZ CCTVM LTDA. - PRUDENCIAL;1000082925;n2;I;2;SAO PAULO;SP;44075;Não;Sim;Não;86583;NI;;S4
MIRAE CCTVM LTDA. - PRUDENCIAL;1000082932;n2;I;3;SAO PAULO;SP;44075;Não;Sim;Não;664096;NI;;S4
LEASEPLAN AM S.A. - PRUDENCIAL;1000082963;n1;I;3;BARUERI;SP;44075;Não;Sim;Não;736474;NI;;S4
CSILATINA A.M. S.A. - PRUDENCIAL;1000082970;n1;I;3;BARUERI;SP;44075;Não;Sim;Não;511418;NI;;S4
HP FINANCIAL SERVICES AM S.A - PRUDENCIAL;1000082987;n1;I;3;BARUERI;SP;44075;Não;Sim;Não;1280511;NI;;S4
CHG-MERIDIAN DO BRASIL AM S.A. - PRUDENCIAL;1000082994;n1;I;3;BARUERI;SP;44075;Não;Sim;Não;504685;NI;;S4
FINSOL SCMEPP S.A. - PRUDENCIAL;1000083340;n1;I;3;RECIFE;PE;44075;Não;Sim;Não;NA;NA;;S4
MUTUAL APETRIM CI S/A - PRUDENCIAL;1000083412;n1;I;2;BELO HORIZONTE;MG;44075;Não;Sim;Não;NI;NI;;S4
SAX S.A. CFI - PRUDENCIAL;1000083515;n1;C;2;BARUERI;SP;44075;Não;Sim;Não;893090;NI;;S4
HS FINANCEIRA - PRUDENCIAL;1000083522;n1;C;2;DOIS IRMAOS;RS;44075;Não;Sim;Não;246570;0;;S4
SOROCRED CFI S.A. - PRUDENCIAL;1000083539;n1;C;2;SOROCABA;SP;44075;Não;Sim;Não;632615;NI;;S4
MIDWAY S.A. - SCFI - PRUDENCIAL;1000083553;n1;I;2;SAO PAULO;SP;44075;Não;Sim;Não;6159984;NI;;S4
PORTOCRED S.A. - CFI - PRUDENCIAL;1000083560;n1;I;2;PORTO ALEGRE;RS;44075;Não;Sim;Não;622450;NI;;S4
ESTRELA MINEIRA - PRUDENCIAL;1000083584;n1;C;2;ARAXA;MG;44075;Não;Sim;Não;618732;NI;;S4
CARUANA SCFI - PRUDENCIAL;1000083591;n1;I;2;SAO PAULO;SP;44075;Não;Sim;Não;759568;NI;;S4
BRICKELL S.A. CFI - PRUDENCIAL;1000083601;n1;I;2;SAO PAULO;SP;44075;Não;Sim;Não;328091;NI;;S4
AGORACRED S/A SCFI - PRUDENCIAL;1000083618;n1;I;2;VITORIA;ES;44075;Não;Sim;Não;239151;NI;;S4
CREFISA S.A. CFI - PRUDENCIAL;1000083632;b1;C;2;SAO PAULO;SP;44075;Sim;Sim;Não;6507987;0;;S4
SENFF S.A. - CFI - PRUDENCIAL;1000083670;n1;I;2;CURITIBA;PR;44075;Não;Sim;Não;167507;NI;;S4
AGIBANK - PRUDENCIAL;1000083694;b1;C;2;PORTO ALEGRE;RS;44075;Sim;Sim;Não;2838742;NI;;S4
FACTA S.A. CFI - PRUDENCIAL;1000083704;n1;I;2;PORTO ALEGRE;RS;44075;Não;Sim;Não;1057634;NI;;S4
COLUNA S.A. DTVM - PRUDENCIAL;1000083728;n2;I;2;RIO DE JANEIRO;RJ;44075;Não;Sim;Não;7979;NI;;S4
NOVA FUTURA DTVM LTDA - PRUDENCIAL;1000083759;n2;I;2;SAO PAULO;SP;44075;Não;Sim;Não;190619;NI;;S4
SIMPLIFIC PAVARINI - PRUDENCIAL;1000083766;n2;I;2;RIO DE JANEIRO;RJ;44075;Não;Sim;Não;2257;NI;;S4
DILLON S/A DTVM - PRUDENCIAL;1000083807;n2;I;2;RIO DE JANEIRO;RJ;44075;Não;Sim;Não;11597;NI;;S4
BR-CAPITAL DTVM S.A. - PRUDENCIAL;1000083814;n2;C;2;SAO PAULO;SP;44075;Não;Sim;Não;2410;NI;;S4
PATAÇÃO DTVM LTDA. - PRUDENCIAL;1000083821;n2;I;2;SOROCABA;SP;44075;Não;Sim;Não;1074;NI;;S4
CP & FRIZZO - DTVM LTDA - PRUDENCIAL;1000083838;n2;I;2;SAO PAULO;SP;44075;Não;Sim;Não;825;NI;;S4
DIBRAN DTVM LTDA - PRUDENCIAL;1000083845;n2;I;2;SAO PAULO;SP;44075;Não;Sim;Não;19411;NI;;S4
ORLA DTVM S.A. - PRUDENCIAL;1000083883;n2;I;2;RIO DE JANEIRO;RJ;44075;Não;Sim;Não;2350;NI;;S4
WESTERN ASSET DTVM LTDA. - PRUDENCIAL;1000083900;n2;I;3;SAO PAULO;SP;44075;Não;Sim;Não;118134;NI;;S4
INDIGO INVESTIM DTVM - PRUDENCIAL;1000083924;n2;I;2;SAO PAULO;SP;44075;Não;Sim;Não;12344;NI;;S4
GAVEA DTVM LTDA - PRUDENCIAL;1000083986;n2;I;2;SAO PAULO;SP;44075;Não;Sim;Não;13251;NI;;S4
F D GOLD DTVM LTDA - PRUDENCIAL;1000083993;n2;I;2;SAO PAULO;SP;44075;Não;Sim;Não;122195;NI;;S4
VIC DTVM S/A - PRUDENCIAL;1000084002;n2;I;2;RIO DE JANEIRO;RJ;44075;Não;Sim;Não;194609;NI;;S4
PARMETAL DTVM LTDA - PRUDENCIAL;1000084019;n2;I;2;SAO PAULO;SP;44075;Não;Sim;Não;95515;NI;;S4
SUL AMERICA INVEST DTVM S.A. - PRUDENCIAL;1000084026;n2;I;3;SAO PAULO;SP;44075;Não;Sim;Não;179777;NI;;S4
BGC LIQUIDEZ DTVM LTDA - PRUDENCIAL;1000084033;n2;I;3;RIO DE JANEIRO;RJ;44075;Não;Sim;Não;158231;NI;;S4
OLIVEIRA TRUST DTVM S.A. - PRUDENCIAL;1000084040;n2;C;2;RIO DE JANEIRO;RJ;44075;Não;Sim;Não;56744;NI;;S4
INTESA SANPAOLO BRASIL S.A. - PRUDENCIAL;1000084057;b1;I;3;SAO PAULO;SP;44075;Sim;Sim;Não;1861813;NI;;S4
INTL FCSTONE - PRUDENCIAL;1000084088;b2;C;3;SAO PAULO;SP;44075;Sim;Sim;Não;116103;NI;;S4
RENASCENCA DTVM LTDA - PRUDENCIAL;1000084105;n2;I;2;SAO PAULO;SP;44075;Não;Sim;Não;913512;NI;;S4
LASTRO RDV DTVM LTDA - PRUDENCIAL;1000084129;n2;C;2;ARARAS;SP;44075;Não;Sim;Não;2701;NI;;S4
PACIFIC INVEST DTVM LTDA - PRUDENCIAL;1000084143;n2;I;2;JOACABA;SC;44075;Não;Sim;Não;3143;NI;;S4
DEBONI DTVM LTDA - PRUDENCIAL;1000084150;n2;I;2;CURITIBA;PR;44075;Não;Sim;Não;8098;NI;;S4
RB CAPITAL DTVM LTDA. - PRUDENCIAL;1000084174;n2;I;2;SAO PAULO;SP;44075;Não;Sim;Não;27361;NI;;S4
MOMENTO DTVM LTDA. - PRUDENCIAL;1000084181;n2;I;2;RIO DE JANEIRO;RJ;44075;Não;Sim;Não;2791;NI;;S4
H.COMMCOR DTVM LTDA. - PRUDENCIAL;1000084222;n2;I;2;SAO PAULO;SP;44075;Não;Sim;Não;40720;NI;;S4
OM DTVM LTDA - PRUDENCIAL;1000084239;n2;I;2;SAO PAULO;SP;44075;Não;Sim;Não;40337;NI;;S4
FRAM CAPITAL DTVM S.A. - PRUDENCIAL;1000084253;n2;I;2;SAO PAULO;SP;44075;Não;Sim;Não;15400;NI;;S4
ÓRAMA DTVM S.A. - PRUDENCIAL;1000084260;n2;I;2;RIO DE JANEIRO;RJ;44075;Não;Sim;Não;278770;NI;;S4
BRL TRUST DTVM SA - PRUDENCIAL;1000084277;n2;I;2;SAO PAULO;SP;44075;Não;Sim;Não;70685;NI;;S4
INTRADER DTVM LTDA - PRUDENCIAL;1000084301;n2;C;2;SAO PAULO;SP;44075;Não;Sim;Não;4093;NI;;S4
FUTURAINVEST DTVM - PRUDENCIAL;1000084325;n2;I;2;SAO PAULO;SP;44075;Não;Sim;Não;27919;NI;;S4
BANCO RIBEIRÃO PRETO - PRUDENCIAL;1000084349;b1;I;2;RIBEIRAO PRETO;SP;44075;Sim;Sim;Não;1119185;NI;;S4
MONOPÓLIO CC - PRUDENCIAL;1000084356;n2;I;2;BELEM;PA;44075;Não;Sim;Não;5595;NI;;S4
FRENTE CC LTDA. - PRUDENCIAL;1000084387;n2;I;2;SAO PAULO;SP;44075;Não;Sim;Não;9727;NI;;S4
EURODIVISAS CC LTDA. - PRUDENCIAL;1000084435;n2;I;3;RIO DE JANEIRO;RJ;44075;Não;Sim;Não;19944;NI;;S4
APOGEO DTVM - PRUDENCIAL;1000084459;n2;I;2;RIO DE JANEIRO;RJ;44075;Não;Sim;Não;3276;NI;;S4
BBC LEASING - PRUDENCIAL;1000084480;n1;C;2;SAO PAULO;SP;44075;Não;Sim;Não;392091;NI;;S4
TERRA INVESTIMENTOS DTVM;1000084514;n2;C;2;SAO PAULO;SP;44075;Não;Sim;Não;248964;NI;;S4
GOOD CC - PRUDENCIAL;1000084521;n2;I;2;PORTO ALEGRE;RS;44075;Não;Sim;Não;2468;NI;;S4
VORTX DTVM - PRUDENCIAL;1000084538;n2;I;2;SAO PAULO;SP;44075;Não;Sim;Não;38084;NI;;S4
DEUTSCHE SPARKASSEN LEASING DO BRASIL - PRUDENCIAL;1000084545;b2;I;3;SAO PAULO;SP;44075;Sim;Sim;Não;370484;NI;;S4
SINOSSERRA FINANCEIRA S/A - PRUDENCIAL;1000084552;n1;C;2;NOVO HAMBURGO;RS;44075;Não;Sim;Não;172996;NI;;S4
BANCO KOMATSU DO BRASIL - PRUDENCIAL;1000084576;b2;I;3;SAO PAULO;SP;44075;Sim;Sim;Não;388808;NI;;S4
COMMERZBANK BRASIL - PRUDENCIAL;1000084583;b1;I;3;SAO PAULO;SP;44075;Sim;Sim;Não;1754595;NI;;S4
WILL FINANCEIRA;1000084600;n1;C;2;VITORIA;ES;44075;Não;Sim;Não;2077115;NI;;S4
LIMINE TRUST DTVM  - PRUDENCIAL;1000084617;n2;I;2;SAO PAULO;SP;44075;Não;Sim;Não;1234;NI;;S4
BOCOM - PRUDENCIAL;1000084624;b1;C;3;SALVADOR;BA;44075;Sim;Sim;Não;11882228;695238;;S4
TRINUS CAPITAL DTVM - PRUDENCIAL;1000084631;n2;I;2;GOIANIA;GO;44075;Não;Sim;Não;2168;NI;;S4
SAGITUR CORRETORA DE CÂMBIO LTDA. - PRUDENCIAL;1000084648;n2;I;2;SAO PAULO;SP;44075;Não;Sim;Não;2186;NI;;S4
BANCO DIGIO - PRUDENCIAL;1000084655;b2;I;3;BARUERI;SP;44075;Sim;Sim;Não;2578547;NI;;S4
NU PAGAMENTOS - PRUDENCIAL;1000084693;n1;C;2;SAO PAULO;SP;44075;Não;Sim;Não;40731301;NI;;S4
REALIZE CFI - PRUDENCIAL;1000084703;n1;I;3;PORTO ALEGRE;RS;44075;Não;Sim;Não;3114858;NI;;S4
AL5 S.A. CFI;1000084734;n1;I;2;CUIABA;MT;44075;Não;Sim;Não;120080;NI;;S4
HSBC BI - PRUDENCIAL;1000084741;b1;I;3;SAO PAULO;SP;44075;Sim;Sim;Não;9256985;NI;;S4
IB CCTVM - PRUDENCIAL;1000084765;n2;I;2;SAO PAULO;SP;44075;Não;Sim;Não;5943;NI;;S4
TORO CTVM LTDA - PRUDENCIAL;1000084772;n2;C;2;BELO HORIZONTE;MG;44075;Não;Sim;Não;59316;NI;;S4
TURMA CORRETORA DE CÂMBIO - PRUDENCIAL;1000084796;n2;I;2;URUGUAIANA;RS;44075;Não;Sim;Não;544;NI;;S4
PAGSEGURO;1000084813;b1;C;2;SAO PAULO;SP;44075;Sim;Sim;Não;NI;NI;;S4
GUIDE;1000084837;n2;C;3;SAO PAULO;SP;44075;Não;Sim;Não;1630084;NI;;S4
BANCO C6;1000084844;b1;C;2;SAO PAULO;SP;44075;Sim;Sim;Não;3780499;16720;;S4
IDEAL CTVM;1000084851;n2;I;2;SAO PAULO;SP;44075;Não;Sim;Não;42267;NI;;S4
BANCO PACCAR - PRUDENCIAL;1000084899;b2;I;3;PONTA GROSSA;PR;44075;Sim;Sim;Não;658897;NI;;S4
INTEGRAL ACCESS DTVM - PRUDENCIAL;1000085049;n2;I;2;SAO PAULO;SP;44075;Não;Sim;Não;3973;NI;;S4
VITREO DTVM - PRUDENCIAL;1000085063;n2;I;2;SAO PAULO;SP;44075;Não;Sim;Não;63010;NI;;S4
SIMPALA CFI - PRUDENCIAL;1000085070;n1;C;2;PORTO ALEGRE;RS;44075;Não;Sim;Não;30499;NI;;S4
REAG DTVM - PRUDENCIAL;1000085111;n2;I;2;SAO PAULO;SP;44075;Não;Sim;Não;1271;NI;;S4
MAGNETIS DTVM  - PRUDENCIAL;1000085135;n2;I;3;SAO PAULO;SP;44075;Não;Sim;Não;4602;NI;;S4
ED&F MAN CAPITAL DTVM - PRUDENCIAL;1000085197;n2;I;2;CAMPINAS;SP;44075;Não;Sim;Não;10201;NI;;S4
BANCO XCMG BRASIL;1000085300;b2;I;3;POUSO ALEGRE;MG;44075;Sim;Sim;Não;81639;NI;;S4
SOCOPA - PRUDENCIAL;1000085386;n2;I;2;SAO PAULO;SP;44075;Não;Sim;Não;851208;NI;;S4
CREDIARE (COLOMBO);1000085427;n1;C;2;FARROUPILHA;RS;44075;Não;Sim;Não;633473;NI;;S4
FIDD DTVM - PRUDENCIAL;1000085458;n2;I;2;SAO PAULO;SP;44075;Não;Sim;Não;1117;NI;;S4
COMPANHIA HIPOTECARIA PIRATINI - CHP;1000085520;n1;I;2;PORTO ALEGRE;RS;44075;Não;Sim;Não;63081;NI;;S4
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO TRIÂNGULO MINEIRO E SUDESTE DE GOIÁS LTDA. - SICOOB ARACREDI;68987;b3S;I;2;ARAGUARI;MG;44075;Não;Sim;Sim;255039;NI;;S5
COOPERATIVA DE CRÉDITO UNICRED CENTRO-SUL LTDA – UNICRED CENTRO-SUL;75847;b3S;I;2;CRICIUMA;SC;44075;Não;Sim;Sim;1135766;NI;;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS SOMART LTDA.;129753;b3S;I;2;URUCANIA;MG;44075;Não;Sim;Sim;1328;NI;;S5
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DAS EMPRESAS DE TRANSPORTES COLETIVOS RODOVIÁRIOS DE PASSAGEIROS DO GRANDE RIO LTDA;141155;b3S;I;2;SAO GONCALO;RJ;44075;Não;Sim;Sim;6751;NI;;S5
COOPERATIVA DE CREDITO RURAL SEARA - CREDISEARA;204963;b3S;I;2;SEARA;SC;44075;Não;Sim;Sim;103795;NI;;S5
SICOOB UNIMAIS METROPOLITANA – COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO;259231;b3S;I;2;SANTOS;SP;44075;Não;Sim;Sim;589960;NI;;S5
COOPERATIVA DE CREDITO CREDIAGRO LTDA. - SICOOB CREDIAGRO;429890;b3S;I;2;CAMPOS ALTOS;MG;44075;Não;Sim;Sim;141604;NI;;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO SEMASA - SICOOB CECRESA;512839;b3S;I;2;SANTO ANDRE;SP;44075;Não;Sim;Sim;11037;NI;;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO SUGGAR LTDA.;548980;b3S;I;2;BELO HORIZONTE;MG;44075;Não;Sim;Sim;2122;NI;;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB CREDICARU SC/RS;694389;b3S;I;2;SAO JOSE DO CERRITO;SC;44075;Não;Sim;Sim;485566;NI;;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO PODER EXECUTIVO FEDERAL, DOS SERVIDORES DA SECRETARIA DE SAÚDE E DOS TRABALHADORES EM ENSINO DO DISTRITO FEDERAL LTDA.   SICOOB EXECUTIVO;694877;b3S;I;2;BRASILIA;DF;44075;Não;Sim;Sim;114638;NI;;S5
COOPERATIVA DE CRÉDITO DO NORTE E NOROESTE DE MINAS GERAIS LTDA. - SICOOB CREDIGERAIS;698609;b3S;I;2;PARACATU;MG;44075;Não;Sim;Sim;469757;NI;;S5
COOPERATIVA DE CRÉDITO VALE DO CANOAS - SICOOB/SC CREDICANOAS;707903;b3S;I;2;ABDON BATISTA;SC;44075;Não;Sim;Sim;125047;NI;;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA MORLAN - CRED MORLAN;731320;b3S;I;2;ORLANDIA;SP;44075;Não;Sim;Sim;7674;NI;;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO DISTRITO FEDERAL LTDA. - COOSERVCRED;778858;b3S;I;2;BRASILIA;DF;44075;Não;Sim;Sim;7727;NI;;S5
COOPERATIVA DE CRÉDITO DE VAZANTE LTDA. – SICOOB CREDIVAZ;803287;b3S;I;2;VAZANTE;MG;44075;Não;Sim;Sim;161026;NI;;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CAPITÓLIO LTDA   SICOOB CREDICAPI;804046;b3S;I;2;CAPITOLIO;MG;44075;Não;Sim;Sim;83897;NI;;S5
COOPERATIVA DE CRÉDITO SUL-SERRANA DO ESPÍRITO SANTO;815319;b3S;I;2;VENDA NOVA DO IMIGRANTE;ES;44075;Não;Sim;Sim;1913606;NI;;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BOA ESPERANÇA LTDA. - SICOOB BELCREDI;869687;b3S;I;2;BOA ESPERANCA;MG;44075;Não;Sim;Sim;196382;NI;;S5
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS MUNICIPAIS DE JABOTICABAL - COOPERSERV;881829;b3S;I;2;JABOTICABAL;SP;44075;Não;Sim;Sim;1562;NI;;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MAGNESITA REFRATÁRIOS S.A. LTDA. - CECREM;913314;b3S;I;2;CONTAGEM;MG;44075;Não;Sim;Sim;6146;NI;;S5
COOPERATIVA DE ECONOMIA E CREDITO MUTUO SICOOB COOPERCREDI - SP;915950;b3S;I;2;SAO PAULO;SP;44075;Não;Sim;Sim;91960;NI;;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA PREFEITURA MUNICIPAL DE ORLÂNDIA - CRED SERV;946465;b3S;I;2;ORLANDIA;SP;44075;Não;Sim;Sim;14706;NI;;S5
COOPERATIVA DE CRÉDITO DO SERVIDOR FEDERAL E DE EMPRESAS LTDA. - SICOOB CREDFAZ;952415;b3S;I;2;BRASILIA;DF;44075;Não;Sim;Sim;212679;NI;;S5
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO VALE DO SÃO PATRICIO LTDA.;968602;b3S;I;2;GOIANESIA;GO;44075;Não;Sim;Sim;409726;NI;;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MOSAIC FERTILIZANTES DO BRASIL - COCRESGO LTDA.;968834;b3S;I;2;CATALAO;GO;44075;Não;Sim;Sim;735;NI;;S5
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA PIONEIRA - CRESOL PIONEIRA;971300;b3S;I;2;DOIS VIZINHOS;PR;44075;Não;Sim;Sim;904198;NI;;S5
COOPERATIVA DE CRÉDITO UNICOPER;977212;b3S;I;2;SAO PAULO;SP;44075;Não;Sim;Sim;1231;NI;;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DA REGIÃO METROPOLITANA DE BELÉM - CREDISIS CREDBEM METROPOLITANA;991739;b3S;I;2;BELEM;PA;44075;Não;Sim;Sim;10154;NI;;S5
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE PARA DE MINAS LTDA - SICOOB ASCICRED;1009908;b3S;I;2;PARA DE MINAS;MG;44075;Não;Sim;Sim;322832;NI;;S5
COOPERATIVA DE CRÉDITO UNICRED DESBRAVADORA LTDA - UNICRED DESBRAVADORA;1039011;b3S;I;2;CHAPECO;SC;44075;Não;Sim;Sim;957042;NI;;S5
COOPERATIVA DE CRÉDITO SICOOB UNIDAS;1042487;b3S;I;2;BELEM;PA;44075;Não;Sim;Sim;77504;NI;;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA UNIÃO DOS VALES DO PIRANGA E MATIPÓ LTDA.   SICOOB UNIÃO;1060307;b3S;I;2;RAUL SOARES;MG;44075;Não;Sim;Sim;505572;NI;;S5
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA COMIGO;1062439;b3S;I;2;RIO VERDE;GO;44075;Não;Sim;Sim;20007;NI;;S5
COOPERATIVA DE CRÉDITO RURAL DE ABELARDO LUZ - SULCREDI/CREDILUZ;1073966;b3S;I;2;ABELARDO LUZ;SC;44075;Não;Sim;Sim;149099;NI;;S5
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E CATEGORIAS AFINS-UNICRED NITEROI LTDA;1090027;b3S;I;2;NITEROI;RJ;44075;Não;Sim;Sim;111731;NI;;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA USINA SANTA MARIA - PILONCRED;1107759;b3S;I;2;CERQUILHO;SP;44075;Não;Sim;Sim;3024;NI;;S5
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE E LIVRE ADMISSÃO MINAS - ESPÍRITO SANTO LTDA. - UNICRED MINAS - ES;1110032;b3S;I;2;VITORIA;ES;44075;Não;Sim;Sim;111453;NI;;S5
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DA MATA MINEIRA LTDA - SICOOB CREDIMATA;1152097;b3S;I;2;VOLTA GRANDE;MG;44075;Não;Sim;Sim;282083;NI;;S5
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE CURITIBANOS - CRESOL CURITIBANOS;1155801;b3S;I;2;CURITIBANOS;SC;44075;Não;Sim;Sim;109038;NI;;S5
COOPERATIVA DE CRÉDITO DO DISTRITO FEDERAL E ENTORNO LTDA;1187961;b3S;I;2;BRASILIA;DF;44075;Não;Sim;Sim;300441;NI;;S5
COOPERATIVA DE CRÉDITO DO MÉDIO SUL BAIANO LTDA. – SICOOB COSTA DO DESCOBRIMENTO;1205736;b3S;I;2;ITAMARAJU;BA;44075;Não;Sim;Sim;155408;NI;;S5
