Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Próprio (k)
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE RIO VERDE E REGIÃO LTDA.;9033698;b3S;;I;2;RIO VERDE;GO;42705;3467;0;1396;0;0;0;4863;-1511;0;0;0;17;-1494;3370;186;190;-1156;-1113;-2;0;102;-64;-1857;1513;0;1513;-7;0;1506;-885
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ANÁPOLIS E REGIÃO LTDA;33615055;b3S;;I;2;ANAPOLIS;GO;42705;3546;0;1299;0;0;0;4845;-1237;-161;0;0;-883;-2281;2564;148;255;-1469;-1303;-4;0;148;-84;-2309;255;-17;238;0;0;238;-594
LEVYCAM CCV LTDA - PRUDENCIAL;1000082592;n2;;I;2;SAO PAULO;SP;42705;0;0;0;0;4819;0;4819;0;0;0;0;-1;-1;4818;1728;0;-2681;-3806;-392;0;223;-114;-5044;-226;0;-226;0;0;-226;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE VITOR MEIRELES - CRESOL VITOR MEIRELES;7320890;b3S;;I;2;VITOR MEIRELES;SC;42705;4091;0;726;0;0;0;4817;-1391;-534;0;0;-843;-2768;2049;604;25;-1095;-740;0;0;0;-273;-1480;569;19;589;-12;0;576;-604
COINVALORES - PRUDENCIAL;1000080707;n2;;C;2;SAO PAULO;SP;42705;0;0;4813;-4;0;0;4809;0;0;0;0;0;0;4809;4765;3613;-4832;-7742;-835;0;499;-229;-4761;48;0;48;0;0;48;-950
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CARMO DO CAJURU LTDA. - SICOOB CARMOCREDI;65239402;b3S;;I;2;CARMO DO CAJURU;MG;42705;3107;0;1688;0;0;0;4795;-1887;-51;0;0;-149;-2088;2707;319;539;-1570;-1144;-24;0;167;-173;-1886;821;-1;819;-37;0;783;0
CREDITÁ S.A. CFI - PRUDENCIAL;1000083687;n1;;I;2;PORTO ALEGRE;RS;42705;3619;0;1127;0;0;0;4746;-1282;0;0;0;-1392;-2673;2073;5;62;-870;-944;-147;0;0;-19;-1912;160;0;160;74;0;234;-300
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ESMERALDAS E REGIÃO LTDA - SICOOB CREDIESMERALDAS;68512748;b3S;;I;2;ESMERALDAS;MG;42705;3699;0;1045;0;0;0;4744;-1290;-34;0;0;-1137;-2460;2284;402;936;-1721;-1646;-35;0;276;-378;-2166;118;7;125;-45;0;80;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE MANAUS   SICOOB MANAUS;5580585;b3S;;I;2;MANAUS;AM;42705;4179;0;560;0;0;0;4739;-1352;0;0;0;-3010;-4362;377;302;233;-1174;-1192;-29;0;3;-309;-2166;-1788;9;-1779;-50;0;-1829;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA NESTLÉ - CREDI NESTLÉ;62562012;b3S;;I;2;SAO PAULO;SP;42705;4327;0;400;0;0;0;4727;0;0;0;0;-31;-31;4696;0;0;-1089;-460;-5;0;279;-1;-1276;3420;0;3420;0;-126;3293;-6165
SICREDI PIAUÍ - COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA SAÚDE DAS REGIÕES CENTRO E NORTE DO PIAUÍ;3128973;b3S;;I;2;TERESINA;PI;42705;2023;0;2700;0;0;0;4723;-2547;0;0;0;-101;-2648;2075;27;251;-1065;-697;-48;1;98;-360;-1794;281;0;281;0;0;281;-561
COOPERATIVA DE CRÉDITO SICREDI ALTO SERTÃO PARAIBANO - SICREDI ALTO SERTÃO PARAIBANO;9343038;b3S;;I;2;SOUSA;PB;42705;2506;0;2217;0;0;0;4722;-1882;0;0;0;-32;-1913;2809;82;255;-1157;-765;-2;1;90;-432;-1928;881;0;881;0;0;881;-1232
BCO REP ORIENTAL URUGUAY BCE - PRUDENCIAL;1000081287;b1;;I;3;SAO PAULO;SP;42705;471;0;3885;0;333;0;4689;0;-391;0;0;-192;-583;4107;1;1;-1310;-1635;-255;0;1440;-100;-1859;2248;34;2282;-403;-134;1745;-750
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO NORTE SUL DA BAHIA LTDA.   SICOOB NORTE SUL;2876918;b3S;;I;2;GANDU;BA;42705;4133;0;553;0;0;0;4686;-1134;-77;0;0;-521;-1732;2954;423;1114;-1812;-1783;-24;0;130;-451;-2401;553;80;633;-39;0;594;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO PÃO DE AÇÚCAR;46277273;b3S;;I;2;SAO PAULO;SP;42705;2008;0;2601;0;0;0;4610;0;0;0;0;-4;-4;4606;0;0;-671;0;-17;0;0;-1530;-2218;2388;0;2388;0;0;2388;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DO VALE DAS ANTAS LTDA. - UNICRED VALE DAS ANTAS;94243839;b3S;;I;2;CASCA;RS;42705;3890;0;630;0;0;0;4520;-2006;0;0;0;-1798;-3803;717;79;3;-474;-400;-3;0;8;-45;-832;-116;0;-116;0;0;-116;-937
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE DONA EMMA - CRESOL DONA EMMA;4261151;b3S;;I;2;DONA EMMA;SC;42705;3490;0;997;0;0;0;4487;-1738;-157;0;0;-467;-2362;2125;185;134;-785;-753;0;0;62;-479;-1636;490;-226;263;0;-56;207;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MILITARES, POLÍCIA CIVIL E DA SECRETARIA DA EDUCAÇÃO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB COOPEMG;3269540;b3S;;I;2;BELO HORIZONTE;MG;42705;4066;0;416;0;0;0;4482;-1114;-1013;0;0;-461;-2588;1894;300;68;-1193;-818;-34;0;3;-232;-1906;-13;-7;-19;-24;0;-43;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SCHROEDER - CRESOL SCHROEDER;8387258;b3S;;I;2;SCHROEDER;SC;42705;3005;0;1467;0;0;0;4473;-1660;-269;0;0;-698;-2627;1846;127;339;-829;-761;-2;0;141;-565;-1550;296;-22;274;-9;-37;228;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CAMPOS GERAIS E CAMPO DO MEIO LTDA - SICOOB CREDCAM;71146450;b3S;;I;2;CAMPOS GERAIS;MG;42705;2165;0;2288;0;0;0;4453;-1560;-287;0;0;-92;-1938;2515;243;295;-1133;-813;-17;0;117;-168;-1476;1039;2;1042;-44;-60;938;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE ITAPEJARA D`OESTE - CRESOL ITAPEJARA D`OESTE;4973378;b3S;;I;2;ITAPEJARA D'OESTE;PR;42705;3683;0;766;0;0;0;4449;-739;-912;0;0;-783;-2434;2016;381;204;-472;-857;1;0;95;-437;-1087;929;-37;892;-12;-39;840;-159
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DO ESTADO DE SÃO PAULO - CREDIPAULISTA;3139644;b3S;;I;2;SAO PAULO;SP;42705;3503;0;933;0;0;0;4436;0;0;0;0;-830;-830;3607;0;0;-992;-1196;-4;0;1;-269;-2460;1147;0;1147;0;-132;1015;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DAS ENCOSTAS DA SERRA GERAL - CRESOL ENCOSTAS DA SERRA GERAL;3485130;b3S;;I;2;SANTA ROSA DE LIMA;SC;42705;3153;0;1270;0;0;0;4423;-1715;-146;0;0;-407;-2268;2155;199;77;-962;-823;0;0;0;-248;-1757;398;-22;376;-4;0;372;-318
COOPERATIVA DE CREDITO RURAL ASCOOB SISAL;63229629;b3S;;I;2;SERRINHA;BA;42705;4018;0;402;0;0;0;4420;-908;-110;0;0;-735;-1753;2667;47;413;-1149;-1030;-1;0;31;-510;-2200;467;1;467;-11;0;456;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA UNIVERSIDADE FEDERAL DE VIÇOSA LTDA. - SICOOB UFVCREDI;2794761;b3S;;I;2;VICOSA;MG;42705;3329;0;1055;0;0;0;4384;-1248;0;0;0;-258;-1505;2879;184;21;-617;-1050;-18;0;1;-74;-1552;1327;-5;1322;-12;0;1310;-1654
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PÉROLA DO VALE - SICOOB CREDIPÉROLA;82133182;b3S;;I;2;TIMBO;SC;42705;3448;0;923;0;0;0;4371;-1486;-11;0;0;-494;-1990;2381;263;447;-1220;-1125;-21;0;175;-265;-1745;635;-1;634;-22;0;612;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA EMPRESA BRASILEIRA DE CORREIOS E TELÉGRAFOS DO ESTADO DE MINAS GERAIS LTDA. - SICOOB COOPERCORREIOS;3862898;b3S;;I;2;BELO HORIZONTE;MG;42705;3817;0;498;0;0;0;4315;-1086;0;0;0;-992;-2079;2237;68;254;-659;-713;-22;0;6;-60;-1126;1111;2;1112;-4;-40;1067;-1961
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DAS EMPRESAS RANDON;89280960;b3S;;I;2;CAXIAS DO SUL;RS;42705;3111;0;1189;0;0;0;4300;-115;0;0;0;-504;-619;3681;0;0;-315;-245;0;0;0;-22;-581;3100;-1;3099;-421;-5;2673;-1541
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE LEME - SICOOB CREDIACIL;8795285;b3S;;I;2;LEME;SP;42705;2600;0;1679;0;0;0;4279;-1739;-6;0;0;12;-1733;2546;216;392;-792;-702;-14;0;100;-108;-908;1638;0;1638;-16;-64;1558;-601
SICOOB CREDIMONTES - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO REGIONAL DE MONTES CLAROS LTDA;2031139;b3S;;I;2;MONTES CLAROS;MG;42705;3123;0;1148;0;0;0;4271;-1241;-177;0;0;-621;-2039;2232;430;450;-1557;-1112;-8;0;423;-115;-1489;742;-3;740;-23;0;717;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE IGUATAMA LTDA. - SICOOB CREDITAMA;26359745;b3S;;I;2;IGUATAMA;MG;42705;2768;0;1493;0;0;0;4262;-1199;-242;0;0;-56;-1497;2764;208;182;-1072;-780;-13;0;5;-34;-1505;1259;0;1259;-36;0;1224;-264
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DA REGIAO SUL DE MATO GROSSO - SICOOB SUL;5247312;b3S;;I;2;RONDONOPOLIS;MT;42705;2551;0;1649;0;0;0;4200;-1184;-223;0;0;-514;-1921;2279;522;827;-1108;-1501;-23;0;164;-208;-1327;952;-49;903;-20;0;883;-565
MELHOR CC LTDA. - PRUDENCIAL;1000082279;n2;;I;2;CURITIBA;PR;42705;0;0;0;0;4186;0;4186;0;0;0;0;0;0;4186;0;3;-379;-3305;-195;0;0;1;-3876;310;0;310;-95;0;215;-72
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO PODER LEGISLATIVO FEDERAL E DO DISTRITO FEDERAL - SICOOB LEGISLATIVO;3329154;b3S;;I;2;BRASILIA;DF;42705;3726;0;429;0;0;0;4155;-1176;-1022;0;0;-714;-2912;1243;29;41;-722;-470;-6;0;28;-17;-1117;125;0;126;-5;0;121;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE TIROS E MATUTINA LTDA - SICOOB CREDITIROS;42880617;b3S;;I;2;TIROS;MG;42705;3441;0;712;0;0;0;4152;-930;-446;0;0;24;-1353;2799;264;289;-1015;-697;-20;0;32;-73;-1220;1580;-3;1577;-48;-31;1497;0
SITA SCCVM S.A. - PRUDENCIAL;1000082743;n2;;I;2;BELO HORIZONTE;MG;42705;24;0;1813;2313;0;0;4150;0;0;0;0;0;0;4150;1287;580;-1477;-738;-495;0;3;-4;-845;3305;0;3305;0;0;3305;-2000
BCO FICSA S.A. - PRUDENCIAL;1000081737;b1;;I;2;SAO PAULO;SP;42705;3588;0;540;0;0;0;4128;-2757;0;0;0;-53;-2810;1318;2;0;-1065;-7680;-16;0;126;-2300;-10933;-9615;-291;-9906;0;0;-9906;0
COOPERATIVA DE CRÉDITO RURAL DE OURO   SULCREDI/OURO;7853842;b3S;;I;2;OURO;SC;42705;3473;0;613;0;0;0;4086;-1006;-148;0;0;-1496;-2650;1436;68;185;-608;-691;0;0;271;-406;-1181;255;1;256;-13;0;242;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE MICRO REGIÕES DE GOIÂNIA E ADJACENTES LTDA.;1601342;b3S;;I;2;GOIANIA;GO;42705;3442;0;627;0;0;0;4068;-797;-4;0;0;-1383;-2183;1885;101;216;-884;-941;-7;0;127;-393;-1781;104;-20;84;-5;0;79;-870
COOPERATIVA DE CRÉDITO DA SERRA CATARINENSE – CREDICOMIN;9590601;b3S;;I;2;LAGES;SC;42705;2959;0;1099;0;0;0;4058;-1302;-97;0;0;-687;-2086;1971;353;245;-909;-1056;-4;0;28;-73;-1414;557;-12;545;0;-38;507;-545
COOPERATIVA DE CRÉDITO RURAL ASCOOB ITAPICURU;3921543;b3S;;I;2;SANTALUZ;BA;42705;3620;0;435;0;0;0;4055;-857;-46;0;0;-741;-1644;2412;92;527;-1023;-1348;-3;0;16;-444;-2184;228;-39;189;0;0;189;0
VISION S.A. CC - PRUDENCIAL;1000081892;n2;;I;2;SAO PAULO;SP;42705;0;0;56;0;3997;0;4053;0;0;0;0;-86;-86;3968;2303;1;-1215;-4104;-411;0;6;-13;-3433;534;0;534;-262;0;272;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE GRANDES RIOS - CRESOL GRANDES RIOS;7925729;b3S;;I;2;GRANDES RIOS;PR;42705;3321;0;722;0;0;0;4042;-778;-604;0;0;-939;-2320;1722;170;279;-743;-913;1;0;50;-383;-1542;180;-15;165;-5;-43;116;-71
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE SÃO JOÃO DA BOA VISTA - CREDIVISTA;74248949;b3S;;I;2;SAO JOAO DA BOA VISTA;SP;42705;3276;0;761;0;0;0;4037;-1369;0;0;0;-8;-1377;2660;856;24;-821;-500;-37;0;0;0;-479;2181;0;2181;-263;-58;1860;0
BOA VIAGEM SCC LTDA. - PRUDENCIAL;1000082080;n2;;I;2;RECIFE;PE;42705;0;0;0;0;4034;0;4034;0;0;0;0;0;0;4034;26;0;-1881;-1600;-198;0;80;0;-3574;460;35;495;-177;0;318;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE MINEIRO LTDA.- UNICRED LESTE MINEIRO;1110032;b3S;;I;2;GOVERNADOR VALADARES;MG;42705;2458;0;1565;0;0;0;4023;-1964;0;0;0;-136;-2100;1923;243;106;-958;-829;-9;0;2;-1;-1446;477;1;476;-3;0;473;0
COOPERATIVA DE CREDITO RURAL SEARA - CREDISEARA;204963;b3S;;I;2;SEARA;SC;42705;1709;0;2311;0;0;0;4021;-1957;-205;0;0;-66;-2228;1792;236;18;-541;-495;0;0;0;-175;-958;834;-25;810;-9;0;801;0
NOMINAL DTVM LTDA - PRUDENCIAL;1000083869;n2;;I;2;RIO DE JANEIRO;RJ;42705;0;0;3990;0;0;0;3990;0;0;0;0;0;0;3990;6;0;-443;-2961;-184;0;26;0;-3555;435;0;435;-115;0;320;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA MARGEM ESQUERDA DO URUCUIA E SÃO FRANCISCO LTDA - SICOOB CREDICHAPADA;14046512;b3S;;I;2;CHAPADA GAUCHA;MG;42705;3674;0;304;0;0;7;3984;-231;-776;0;0;-1332;-2339;1645;183;275;-844;-516;-18;0;204;-278;-993;653;1;654;0;0;654;-520
GUITTA CC LTDA - PRUDENCIAL;1000082107;n2;;I;2;SAO PAULO;SP;42705;0;0;128;0;3833;0;3961;0;0;0;0;0;0;3961;4459;0;-1800;-5099;-577;0;3;-6;-3020;941;0;941;-397;0;544;0
GOLCRED - PRUDENCIAL;1000080965;n1;;C;2;SAO JOSE;SC;42705;3280;0;675;0;0;0;3955;-387;0;0;0;-1290;-1677;2279;4145;283;-2479;-1969;-484;0;60;-117;-562;1717;-4;1713;-326;-61;1325;-859
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DO GRUPO BASF;74244344;b3S;;I;2;SAO PAULO;SP;42705;2549;0;1399;0;0;0;3948;0;0;0;0;-357;-357;3591;0;0;-202;-376;0;0;146;-3;-435;3156;0;3156;0;0;3156;-2985
COOPERATIVA DE ECONOMIA E CRÉDITO DOS EMPRESÁRIOS, PROFISSIONAIS DO MERCADO IMOBILIÁRIO E DA CMI / SECOVI - SICOOB SECOVICRED MG;14913919;b3S;;I;2;BELO HORIZONTE;MG;42705;1100;0;2847;0;0;0;3948;-2054;0;0;0;-377;-2431;1516;749;644;-755;-1129;-74;0;111;-150;-606;911;13;923;0;0;923;-569
CONFEDERACAO NACIONAL DAS COOPERATIVAS CENTRAIS DE CREDITO E ECONOMIA FAMILIAR E SOLIDARIA - CONFESOL;10398952;b3C;;I;2;FLORIANOPOLIS;SC;42705;0;0;3940;0;0;0;3940;-3357;0;0;0;0;-3357;583;20;0;-2771;2524;0;0;307;-23;57;640;0;640;0;0;640;0
COOPERATIVA DE ECONOMIA E CRÉDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DE NIVEL SUPERIOR DA AREA DE SAUDE DE SALVADOR E REGIAO METROPOLITANA LTDA - SICOOB CREDMED;7440317;b3S;;I;2;SALVADOR;BA;42705;3038;0;861;0;0;0;3899;-754;0;0;0;-871;-1625;2274;150;669;-1233;-1153;-11;0;394;-98;-1283;991;2;994;-5;0;989;-476
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ASSOCIAÇÃO CONGREGAÇÃO DE SANTA CATARINA;65560658;b3S;;I;2;SAO PAULO;SP;42705;3734;0;163;0;0;0;3896;-65;0;0;0;-374;-439;3458;0;0;-1279;-580;0;0;228;0;-1632;1826;-4;1822;0;0;1822;-2123
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE ARATIBA-CRESOL ARATIBA;4565791;b3S;;I;2;ARATIBA;RS;42705;2341;0;1538;0;0;0;3879;-1616;-215;0;0;-400;-2231;1648;353;0;-664;-447;0;0;0;-137;-896;752;-285;467;-20;0;447;0
COOPERATIVA DE CRÉDITO DO CENTRO OESTE DE GOIAS - SICREDI CENTRO OESTE GO;9576038;b3S;;I;2;GOIANIA;GO;42705;2644;0;1235;0;0;0;3878;-929;0;0;0;-1609;-2538;1341;414;352;-1364;-1287;-16;0;64;-753;-2590;-1249;3544;2295;-7;0;2288;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FUNDAÇÃO HOSPITALAR E EMPREGADOS DOS ESTABELECIMENTOS HOSPITALARES DE BELO HORIZONTE, REGIÃO METROPOLITANA E ZONA DA MATA LTDA. - CECREF;19402130;b3S;;I;2;BELO HORIZONTE;MG;42705;3509;0;362;0;0;0;3872;-951;-388;0;0;-141;-1480;2391;129;64;-1560;-708;-24;0;283;-208;-2023;368;3;371;-14;0;357;0
AF ESTADO DE PERNAMBUCO S.A. - PRUDENCIAL;1000081177;n1;;I;1;RECIFE;PE;42705;1053;0;2813;0;0;0;3867;0;-196;0;0;-2401;-2597;1269;66;46;-1575;-2224;-184;0;10;1;-3861;-2592;-10;-2602;-12;0;-2614;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE TRES BARRAS DO PARANA - CRESOL TRES BARRAS DO PARANA;4273001;b3S;;I;2;TRES BARRAS DO PARANA;PR;42705;2722;0;1141;0;0;0;3863;-955;-735;0;0;-413;-2103;1760;407;244;-726;-919;-3;0;176;-442;-1262;498;-37;461;-13;0;448;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CAPITÓLIO LTDA   SICOOB CREDICAPI;804046;b3S;;I;2;CAPITOLIO;MG;42705;2780;0;1055;0;0;0;3836;-1136;-286;0;0;-512;-1934;1902;527;257;-1191;-794;-26;0;6;-134;-1356;547;2;549;-84;0;465;0
COOPERATIVA DE CREDITO DE SALVADOR - SICREDI SALVADOR;2245493;b3S;;I;2;SALVADOR;BA;42705;2758;0;1067;0;0;0;3825;-160;0;0;0;277;117;3942;33;56;-850;-781;-2;4;249;-265;-1557;2385;8;2393;1;0;2393;-2662
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE RIBEIRÃO PRETO E REGIÃO - SICOOB COOPERAC;8071414;b3S;;I;2;RIBEIRAO PRETO;SP;42705;2888;0;918;0;0;0;3806;-867;0;0;0;-280;-1147;2659;674;486;-1131;-1470;-9;0;34;-98;-1514;1145;22;1167;-22;-89;1056;-314
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MONDELEZ BRASIL, PHILIP MORRIS BRASIL E K&S ALIMENTOS;62795257;b3S;;I;2;SAO PAULO;SP;42705;2410;0;1380;0;0;0;3790;0;0;0;0;-80;-80;3710;17;0;-740;-222;-5;0;284;-12;-678;3032;0;3032;0;-128;2904;-4650
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS  DE NÍVEL SUPERIOR DA SAÚDE DE VITÓRIA LTDA. - UNICRED VITÓRIA;39808449;b3S;;I;2;VITORIA;ES;42705;2341;0;1430;0;0;0;3771;-1358;0;0;0;-40;-1398;2373;222;155;-1018;-1028;-9;0;6;-8;-1679;694;-3;691;0;0;691;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE FREDERICO WESTPHALEN - CRESOL FREDERICO WESTPHALEN;17343510;b3S;;I;2;FREDERICO WESTPHALEN;RS;42705;2756;0;997;0;0;0;3754;-1599;-129;0;0;-327;-2055;1698;139;45;-709;-520;1;0;183;-341;-1203;496;-3;493;-2;-71;420;-291
WALPIRES S.A. CCTVM - PRUDENCIAL;1000082860;n2;;I;2;SAO PAULO;SP;42705;0;0;3746;0;0;0;3746;0;0;0;0;0;0;3746;2388;4605;-939;-14282;-673;0;869;-581;-8614;-4869;-2919;-7787;-6142;0;-13929;0
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA ÁREA DA SAÚDE DE FRANCISCO BELTRÃO-PR E REGIÃO, UNIPRIME FRANCISCO BELTRÃO;2412022;b3S;;I;2;FRANCISCO BELTRAO;PR;42705;1562;0;2173;0;0;0;3735;-2118;-4;0;0;-91;-2213;1522;43;32;-328;-415;-1;0;167;-9;-511;1010;1;1010;1;0;1009;-388
BCO LA NACION ARGENTINA - PRUDENCIAL;1000081270;b1;;I;3;SAO PAULO;SP;42705;781;0;1188;0;1733;0;3702;-179;-976;0;0;-178;-1333;2370;18;20;-3110;-1716;-136;0;77;-191;-5039;-2669;263;-2406;0;0;-2406;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CHOPINZINHO - CRESOL CHOPINZINHO;2511232;b3S;;I;2;CHOPINZINHO;PR;42705;2535;0;1161;0;0;0;3697;-797;-798;0;0;-390;-1985;1712;369;151;-586;-497;-2;0;83;-251;-734;978;70;1048;-15;-47;986;-160
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE RONDONIENSE LTDA. - CREDISIS ROLIMCREDI;3985375;b3S;;I;2;ROLIM DE MOURA;RO;42705;3277;0;403;0;0;0;3680;-753;-9;0;0;-1033;-1795;1886;259;32;-1152;-800;0;0;15;-98;-1744;141;-8;133;0;0;133;-342
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS E PRESTADORES DE SERVIÇO DO GRUPO ARCELORMITTAL - SICOOB COPESITA;19875244;b3S;;I;2;TIMOTEO;MG;42705;2520;0;1124;0;0;0;3645;-1387;0;0;0;-225;-1612;2033;200;85;-782;-788;-21;0;264;-129;-1172;861;2;863;-15;0;848;-325
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SERTÃO DE MINAS GERAIS LTDA. - SICOOB SERTÃO MINAS;1667352;b3S;;I;2;PIRAPORA;MG;42705;2961;0;675;0;0;0;3636;-929;-72;0;0;-117;-1119;2517;298;300;-1233;-880;-29;0;17;-58;-1585;932;-59;873;-11;0;862;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DE MARTINHO CAMPOS LTDA - SICOOB CREDIMAC;64480833;b3S;;I;2;MARTINHO CAMPOS;MG;42705;2583;0;1047;0;0;0;3630;-1307;-112;0;0;-747;-2166;1464;292;234;-1044;-796;-25;0;117;-133;-1355;109;-1;107;-44;0;64;0
COOPERATIVA DE CRÉDITO RURAL DE NOVA BRASILÂNDIA D'OESTE LTDA.;5597773;b3S;;I;2;NOVA BRASILANDIA;RO;42705;3276;0;349;0;0;0;3625;-890;-13;0;0;-116;-1019;2607;121;14;-946;-632;0;0;26;-189;-1608;999;15;1015;0;0;1015;-360
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE RIO CLARO - SICOOB CREDIACIRC;9527069;b3S;;I;2;RIO CLARO;SP;42705;2460;0;1140;0;0;0;3600;-1199;0;0;0;-475;-1674;1926;271;240;-809;-740;-8;0;81;-51;-1018;909;-30;878;-3;-61;814;-587
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CAÇADOR   SICOOB CAÇADOR SC;86791837;b3S;;I;2;CACADOR;SC;42705;2718;0;843;0;0;0;3561;-1433;-75;0;0;-804;-2312;1249;309;453;-609;-790;-9;0;0;-220;-866;383;0;383;-27;0;356;0
AGENCIA DE FOMENTO DO RN S.A. - PRUDENCIAL;1000081043;n1;;I;1;NATAL;RN;42705;1203;0;2345;0;0;0;3548;0;-70;0;0;-624;-694;2854;1175;66;-2901;-1597;-413;0;4617;-1814;-867;1987;-21;1966;-1247;0;719;0
BANCO PORTO REAL DE INVEST.S.A - PRUDENCIAL;1000081359;b2;;I;2;PORTO REAL;RJ;42705;3029;0;506;0;0;0;3535;-241;0;0;0;-321;-561;2974;5;0;-1671;-452;-157;0;0;-104;-2380;595;74;668;-298;0;370;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS INTEGRANTES DO MINISTERIO PUBLICO DO RIO GRANDE DO SUL - SICREDI MP;3662047;b3S;;I;2;PORTO ALEGRE;RS;42705;1596;0;1931;0;0;0;3526;-2363;-39;0;0;7;-2395;1131;32;9;-463;-86;-2;0;114;-210;-606;526;0;525;-3;0;522;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ESTADO DO PARÁ - SICOOB COOESA;83836114;b3S;;I;2;BELEM;PA;42705;3195;0;287;0;0;0;3481;-657;-354;0;0;-485;-1497;1985;266;108;-1333;-1093;-17;0;165;-99;-2004;-20;2;-17;-14;0;-31;0
