Instituição financeira;Código;TCB;TD;TC;Cidade;UF;Data;Instituição Sujeita à Apuração da Exposição Total;Instituição Sujeita à Apuração do Patrimônio de Referência;Instituição Utiliza Metodologia Simplificada;Exposição Total ou Ativo Total (R$ mil);Total de Ativos Consolidados no Exterior (US$ mil);Data da Última Alteração de Segmento;SR
COOPERATIVA DE CRÉDITO UNICRED DESBRAVADORA LTDA - UNICRED DESBRAVADORA;1039011;b3S;I;2;CHAPECO;SC;44256;Não;Sim;Sim;1002762;NI;;S5
COOPERATIVA DE CRÉDITO SICOOB UNIDAS;1042487;b3S;I;2;BELEM;PA;44256;Não;Sim;Sim;81080;NI;;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA UNIÃO DOS VALES DO PIRANGA E MATIPÓ LTDA.   SICOOB UNIÃO;1060307;b3S;I;2;RAUL SOARES;MG;44256;Não;Sim;Sim;573645;NI;;S5
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA COMIGO;1062439;b3S;I;2;RIO VERDE;GO;44256;Não;Sim;Sim;26471;NI;;S5
COOPERATIVA DE CRÉDITO RURAL DE ABELARDO LUZ - SULCREDI/CREDILUZ;1073966;b3S;I;2;ABELARDO LUZ;SC;44256;Não;Sim;Sim;164133;NI;;S5
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E CATEGORIAS AFINS-UNICRED NITEROI LTDA;1090027;b3S;I;2;NITEROI;RJ;44256;Não;Sim;Sim;132875;NI;;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA USINA SANTA MARIA - PILONCRED;1107759;b3S;I;2;CERQUILHO;SP;44256;Não;Sim;Sim;3096;NI;;S5
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE E LIVRE ADMISSÃO MINAS - ESPÍRITO SANTO LTDA. - UNICRED MINAS - ES;1110032;b3S;I;2;VITORIA;ES;44256;Não;Sim;Sim;117608;NI;;S5
COOPERATIVA DE CRÉDITO CREDIMATA LTDA. – SICOOB CREDIMATA;1152097;b3S;I;2;VOLTA GRANDE;MG;44256;Não;Sim;Sim;312698;NI;;S5
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE CURITIBANOS - CRESOL CURITIBANOS;1155801;b3S;I;2;CURITIBANOS;SC;44256;Não;Sim;Sim;114135;NI;;S5
COOPERATIVA DE CRÉDITO DO DISTRITO FEDERAL E ENTORNO LTDA;1187961;b3S;I;2;BRASILIA;DF;44256;Não;Sim;Sim;311424;NI;;S5
COOPERATIVA DE CRÉDITO DO MÉDIO SUL BAIANO LTDA. – SICOOB COSTA DO DESCOBRIMENTO;1205736;b3S;I;2;ITAMARAJU;BA;44256;Não;Sim;Sim;162596;NI;;S5
COOPERATIVA DE CRÉDITO DOS SERVIDORES PÚBLICOS MUNICIPAIS DA GRANDE VITÓRIA/ES;1235921;b3S;I;2;VITORIA;ES;44256;Não;Sim;Sim;17909;NI;;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB UNIMAIS CENTRO LESTE PAULISTA - SICOOB UNIMAIS CENTRO LESTE PAULISTA;1259518;b3S;I;2;RIO CLARO;SP;44256;Não;Sim;Sim;352591;NI;;S5
UNIPRIME PIONEIRA COOPERATIVA DE CRÉDITO;1286361;b3S;I;2;TOLEDO;PR;44256;Não;Sim;Sim;406456;NI;;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ASTRAZENECA DO BRASIL;1288797;b3S;I;2;COTIA;SP;44256;Não;Sim;Sim;13411;NI;;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO ALGAR E EMPREENDEDORES DO TRIÂNGULO MINEIRO LTDA - SICOOB TRIÂNGULO;1296040;b3S;I;2;UBERLANDIA;MG;44256;Não;Sim;Sim;19154;NI;;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS BANCÁRIOS DO TRIÂNGULO LTDA.;1301541;b3S;I;2;UBERLANDIA;MG;44256;Não;Sim;Sim;988;NI;;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS NO ESTADO DO ESPÍRITO SANTO;1330295;b3S;I;2;VITORIA;ES;44256;Não;Sim;Sim;80237;NI;;S5
COOPERATIVA DE CRÉDITO RURAL DE PEQUENOS AGRICULTORES E DA REFORMA AGRÁRIA DO CENTRO OESTE DO PARANÁ - CREHNOR LARANJEIRAS;1330387;b3S;I;2;LARANJEIRAS DO SUL;PR;44256;Não;Sim;Sim;9435;NI;;S5
COOPERATIVA DE CRÉDITO DE SÃO FRANCISCO DE SALES LTDA. – SICOOB CREDISALES;1374196;b3S;I;2;SAO FRANCISCO DE SALES;MG;44256;Não;Sim;Sim;49432;NI;;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CATARINENSE SICOOB CREDIPLANALTO SC/RS;1389651;b3S;I;2;PAPANDUVA;SC;44256;Não;Sim;Sim;607501;NI;;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO COSAN - BARRACRED COSAN;1439107;b3S;I;2;BARRA BONITA;SP;44256;Não;Sim;Sim;152407;NI;;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS MELHORAMENTOS DE SÃO PAULO – COOPERMEL;1504952;b3S;I;2;SAO PAULO;SP;44256;Não;Sim;Sim;6718;NI;;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED IJUÍ LTDA - UNICRED IJUÍ;1526924;b3S;I;2;IJUI;RS;44256;Não;Sim;Sim;161438;NI;;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA COMPANHIA PAULISTA DE TRENS METROPOLITANOS - COOPERTREM;1530136;b3S;I;2;OSASCO;SP;44256;Não;Sim;Sim;8046;NI;;S5
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO EXPRESSO PRINCESA DOS CAMPOS;1551820;b3S;I;2;PONTA GROSSA;PR;44256;Não;Sim;Sim;3509;NI;;S5
SICOOB AC CREDI - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE E NORDESTE MINEIRO LTDA.;1559914;b3S;I;2;GOVERNADOR VALADARES;MG;44256;Não;Sim;Sim;293083;NI;;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE MANAUS;1566038;b3S;I;2;MANAUS;AM;44256;Não;Sim;Sim;192481;NI;;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE, ENGENHARIA, ARQUITETURA, CONTABILIDADE, ADMINISTRAÇÃO, ECONOMIA E EMPRESÁRIOS DE ERECHIM LTDA;1572667;b3S;I;2;ERECHIM;RS;44256;Não;Sim;Sim;267038;NI;;S5
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO SUL DE MINAS LTDA - SICOOB CREDIVASS;1604998;b3S;I;2;SAO GONCALO DO SAPUCAI;MG;44256;Não;Sim;Sim;769286;NI;;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE RIO BRANCO LTDA;1608685;b3S;I;2;RIO BRANCO;AC;44256;Não;Sim;Sim;176778;NI;;S5
COOPERATIVA DE CRÉDITO CREDICAMPINA LTDA. - SICOOB CREDICAMPINA;1609345;b3S;I;2;CAMPINA VERDE;MG;44256;Não;Sim;Sim;122113;NI;;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DOS VALES DO TAQUARI E RIO PARDO E REGIÃO DA PRODUÇÃO LTDA;1635462;b3S;I;2;LAJEADO;RS;44256;Não;Sim;Sim;478047;NI;;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAPANEMA;1637949;b3S;I;2;PRESIDENTE PRUDENTE;SP;44256;Não;Sim;Sim;475707;NI;;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO PIRACICABA E DO CIRCUITO DO OURO LTDA. - SICOOB CREDIMEPI;1644264;b3S;I;2;JOAO MONLEVADE;MG;44256;Não;Sim;Sim;1049912;NI;;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE SÃO SEBASTIÃO DO PARAÍSO LTDA. - SICOOB PARAÍSOCRED;1657678;b3S;I;2;SAO SEBASTIAO DO PARAISO;MG;44256;Não;Sim;Sim;120584;NI;;S5
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;I;2;BRASILIA;DF;44256;Não;Sim;Sim;2570379;NI;;S5
COOPERATIVA  DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS UNIRONDÔNIA LTDA;1664968;b3S;I;2;PORTO VELHO;RO;44256;Não;Sim;Sim;322830;NI;;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SERTÃO DE MINAS GERAIS LTDA. - SICOOB SERTÃO MINAS;1667352;b3S;I;2;PIRAPORA;MG;44256;Não;Sim;Sim;125497;NI;;S5
SICOOB CREDINOVA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE NOVA SERRANA E REGIÃO CENTRO-OESTE LTDA.;1667766;b3S;I;2;NOVA SERRANA;MG;44256;Não;Sim;Sim;359409;NI;;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO SERRANO - SICOOB CREDISERRA SC;1692448;b3S;I;2;URUPEMA;SC;44256;Não;Sim;Sim;134051;NI;;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE GUAXUPÉ LTDA. - SICOOB ACICREDI;1699652;b3S;I;2;GUAXUPE;MG;44256;Não;Sim;Sim;59336;NI;;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UNIÃO DO CENTRO OESTE DE MINAS LTDA - SICOOB CREDESP;1703620;b3S;I;2;BOM DESPACHO;MG;44256;Não;Sim;Sim;240682;NI;;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED REGIÃO DA CAMPANHA LTDA - UNICRED REGIÃO DA CAMPANHA;1705236;b3S;I;2;SANTANA DO LIVRAMENTO;RS;44256;Não;Sim;Sim;276092;NI;;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE TEÓFILO OTONI LTDA.;1709266;b3S;I;2;TEOFILO OTONI;MG;44256;Não;Sim;Sim;48917;NI;;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE GOIÂNIA E MICRORREGIÕES LTDA.;1720488;b3S;I;2;GOIANIA;GO;44256;Não;Sim;Sim;237946;NI;;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO PARANAÍBA, NOROESTE E OESTE DE MINAS LTDA - UNICRED INTEGRAÇÃO DE MINAS;1727929;b3S;I;2;PATOS DE MINAS;MG;44256;Não;Sim;Sim;789348;NI;;S5
UNIPRIME ALLIANCE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO;1736243;b3S;I;2;CASCAVEL;PR;44256;Não;Sim;Sim;734105;NI;;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL E OESTE MINEIRO LTDA. - SICOOB DIVICRED;1736516;b3S;I;2;DIVINOPOLIS;MG;44256;Não;Sim;Sim;744986;NI;;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE  LAGOA DA PRATA E REGIÃO LTDA.   SICOOB LAGOACRED GERAIS;1739375;b3S;I;2;LAGOA DA PRATA;MG;44256;Não;Sim;Sim;396281;NI;;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BELO HORIZONTE E CIDADES POLO DO ESTADO DE MINAS GERAIS LTDA. – SICOOB NOSSACOOP;1760242;b3S;I;2;BELO HORIZONTE;MG;44256;Não;Sim;Sim;544536;NI;;S5
COOPERATIVA DE CRÉDITO UNICRED REGIÃO DOS VALES LTDA. - UNICRED REGIÃO DOS VALES;1796302;b3S;I;2;NOVO HAMBURGO;RS;44256;Não;Sim;Sim;254155;NI;;S5
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES MUNICIPAIS DO SUL FLUMINENSE LTDA.;1819799;b3S;I;2;VOLTA REDONDA;RJ;44256;Não;Sim;Sim;5242;NI;;S5
UNIPRIME DO IGUAÇU - COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO;1848322;b3S;I;2;PATO BRANCO;PR;44256;Não;Sim;Sim;256038;NI;;S5
COOPERATIVA ECONOMIA CRÉDITO MÚTUO SERVIDORES E EMPREGADOS MUNIC  PREFS DE BELO HORIZONTE BETIM BRUMADINHO CONTAGEM IBIRITÉ NOVA LIMA RIBEIRÃO DAS NEVES SABARÁ SANTA LUZIA VESPASIANO SICOOB CREDISERV;1864151;b3S;I;2;BELO HORIZONTE;MG;44256;Não;Sim;Sim;32838;NI;;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DA UNIVERSIDADE FEDERAL DE MINAS GERAIS LTDA. - COOPECREMT-UFMG;1918144;b3S;I;2;BELO HORIZONTE;MG;44256;Não;Sim;Sim;4416;NI;;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA FUNDAÇÃO ZERBINI E DA FUNDAÇÃO FACULDADE DE MEDICINA (FFM) – COOPINCOR;1997612;b3S;I;2;SAO PAULO;SP;44256;Não;Sim;Sim;31288;NI;;S5
COOPERATIVA DE ECONOMIA E CRéDITO MúTUO DOS SERVIDORES DO PODER JUDICIáRIO, DO TRIBUNAL DE CONTAS ESTADUAL E DEMAIS ÓRGãOS PúBLICOS MUNICIPAIS, ESTADUAIS E FEDERAIS NO ESTADO DO RIO DE JANEIRO LTDA. –;2000895;b3S;I;2;RIO DE JANEIRO;RJ;44256;Não;Sim;Sim;181366;NI;;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL RONDONIENSE - SICOOB CREDIP.;2015588;b3S;I;2;PIMENTA BUENO;RO;44256;Não;Sim;Sim;2159898;NI;;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO COLORADO;2024442;b3S;I;2;GUAIRA;SP;44256;Não;Sim;Sim;26992;NI;;S5
COOPERATIVA DE CRÉDITO RURAL ASCOOB COOPERAR;2025743;b3S;I;2;ARACI;BA;44256;Não;Sim;Sim;18257;NI;;S5
SICOOB CREDIMONTES - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO REGIONAL DE MONTES CLAROS LTDA;2031139;b3S;I;2;MONTES CLAROS;MG;44256;Não;Sim;Sim;73292;NI;;S5
COOPERATIVA DE CRÉDITO DO SERTÃO BAIANO LTDA - SICOOB SERTÃO;2057584;b3S;I;2;PINTADAS;BA;44256;Não;Sim;Sim;233440;NI;;S5
COOPERATIVA DE ECONOMIA CRÉDITO MÚTUO – SICOOB CREDSAÚDE;2072790;b3S;I;2;PIRACICABA;SP;44256;Não;Sim;Sim;15047;NI;;S5
COOPERATIVA DE CRÉDITO MÚTUO DOS POLICIAIS FEDERAIS E SERVIDORES DA UNIÃO NO ESPÍRITO SANTO - CREDFEDERAL;2083914;b3S;I;2;VILA VELHA;ES;44256;Não;Sim;Sim;14365;NI;;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CHAPECOZINHO - SICOOB VALCREDI SUL;2090126;b3S;I;2;PASSOS MAIA;SC;44256;Não;Sim;Sim;441124;NI;;S5
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DO MAGAZINE LUIZA, EMPRESAS CONTROLADAS E COLIGADAS – COOPLUIZA;2093154;b3S;I;2;FRANCA;SP;44256;Não;Sim;Sim;25462;NI;;S5
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA PILKINGTON BRASIL;2104058;b3S;I;2;CACAPAVA;SP;44256;Não;Sim;Sim;9320;NI;;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS PÚBLICOS MUNICIPAIS DE ITAPIRA - CREDITA;2115870;b3S;I;2;ITAPIRA;SP;44256;Não;Sim;Sim;10827;NI;;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE RORAIMA LTDA.;2137018;b3S;I;2;BOA VISTA;RR;44256;Não;Sim;Sim;59744;NI;;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL DE RONDÔNIA   SICOOB OUROCREDI;2144899;b3S;I;2;OURO PRETO DO OESTE;RO;44256;Não;Sim;Sim;310907;NI;;S5
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO CENTRO NORDESTE MINEIRO LTDA - SICOOB CREDICENM;2173447;b3S;I;2;GUANHAES;MG;44256;Não;Sim;Sim;328903;NI;;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DE NÍVEL SUPERIOR DA ÁREA DE SAÚDE DE OURINHOS - OURICRED;2179673;b3S;I;2;OURINHOS;SP;44256;Não;Sim;Sim;110530;NI;;S5
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA VIACAO NOSSA SENHORA DO AMPARO LTDA. - COPERFAMP;2192115;b3S;I;2;MARICA;RJ;44256;Não;Sim;Sim;2394;NI;;S5
COOPERATIVA DE CRÉDITO CREDSAOPAULO - SICOOB CREDSAOPAULO;2197569;b3S;I;2;SAO JOSE DOS CAMPOS;SP;44256;Não;Sim;Sim;332289;NI;;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS CONTABILISTAS E CORRETORES DE SEGUROS DA GRANDE BELO HORIZONTE LTDA. - SICOOB CREDITABIL;2217068;b3S;I;2;BELO HORIZONTE;MG;44256;Não;Sim;Sim;46294;NI;;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DOS SUPERMERCADOS RUSSI;2230138;b3S;I;2;JUNDIAI;SP;44256;Não;Sim;Sim;4776;NI;;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO SBF LTDA. - COOPER ATIVA SBF;2232228;b3S;I;2;SAO PAULO;SP;44256;Não;Sim;Sim;10268;NI;;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CIRCUITO CAMPOS DAS VERTENTES LTDA - SICOOB COPERMEC;2232383;b3S;I;2;CLAUDIO;MG;44256;Não;Sim;Sim;730378;NI;;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE DORES DO INDAIÁ LTDA - COOPCREDI;2254376;b3S;I;2;DORES DO INDAIA;MG;44256;Não;Sim;Sim;62337;NI;;S5
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES FEDERAIS NA PARAÍBA - SICOOB COOPERCRET;2275781;b3S;I;2;JOAO PESSOA;PB;44256;Não;Sim;Sim;29815;NI;;S5
COOPERATIVA DE CRÉDITO DO SUDOESTE BAIANO LTDA – SICOOB CREDICONQUISTA;2282165;b3S;I;2;VITORIA DA CONQUISTA;BA;44256;Não;Sim;Sim;131590;NI;;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE GOIANO;2282709;b3S;I;2;ANAPOLIS;GO;44256;Não;Sim;Sim;1134641;NI;;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA UNIVERSIDADE ESTADUAL DE CAMPINAS - COOPERUNICAMP;2285107;b3S;I;2;CAMPINAS;SP;44256;Não;Sim;Sim;26966;NI;;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO MACHADO - CREDISIS JICRED;2309070;b3S;I;2;JI-PARANA;RO;44256;Não;Sim;Sim;501911;NI;;S5
COOPSEBRAM – COOPERATIVA DE ECONOMIA E CRÉDITO LTDA.;2321862;b3S;I;2;MANAUS;AM;44256;Não;Sim;Sim;1186;NI;;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA LTDA   SICOOB COOPEMATA;2335109;b3S;I;2;CATAGUASES;MG;44256;Não;Sim;Sim;1023033;NI;;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CREDIEMBRAPA LTDA - SICOOB.;2338666;b3S;I;2;BRASILIA;DF;44256;Não;Sim;Sim;198131;NI;;S5
GREENCRED - COOPERATIVA DE CREDITO;2347114;b3S;I;2;CURITIBA;PR;44256;Não;Sim;Sim;99769;NI;;S5
COOPERATIVA DE CREDITO POTIGUAR – SICOOB POTIGUAR;2382755;b3S;I;2;NATAL;RN;44256;Não;Sim;Sim;67662;NI;;S5
COOPERATIVA DE CRÉDITO DA GRANDE FLORIANÓPOLIS - ÚNILOS;2405189;b3S;I;2;FLORIANOPOLIS;SC;44256;Não;Sim;Sim;179982;NI;;S5
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA UNIÃO DOS PINHAIS - CRESOL UNIÃO DOS PINHAIS;2446089;b3S;I;2;CORONEL VIVIDA;PR;44256;Não;Sim;Sim;434306;NI;;S5
COOPERATIVA DE CRÉDITO TEIXEIRA DE FREITAS LTDA. – SICOOB EXTREMO SUL;2447120;b3S;I;2;TEIXEIRA DE FREITAS;BA;44256;Não;Sim;Sim;401204;NI;;S5
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO COLEGIO SANTO INACIO - COESI;2447184;b3S;I;2;RIO DE JANEIRO;RJ;44256;Não;Sim;Sim;1626;NI;;S5
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA PROGRESSO - CRESOL PROGRESSO;2448310;b3S;I;2;CASCAVEL;PR;44256;Não;Sim;Sim;324677;NI;;S5
COOPERATIVA DE CRÉDITO DE RIO RUFINO - SICOOB CREDIUNIÃO;2448839;b3S;I;2;RIO RUFINO;SC;44256;Não;Sim;Sim;79732;NI;;S5
COOPERATIVA DE CRÉDITO SICOOB VALE SUL;2466552;b3S;I;2;FRANCISCO BELTRAO;PR;44256;Não;Sim;Sim;924814;NI;;S5
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES ESTATUTARIOS DA ADMINISTRACAO DIRETA DO ESTADO DO ESPIRITO SANTO - COOPFISCO;2475222;b3S;I;2;VITORIA;ES;44256;Não;Sim;Sim;11530;NI;;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO E DOS ADVOGADOS LTDA. - SICOOB CREDIJUR;2480577;b3S;I;2;GOIANIA;GO;44256;Não;Sim;Sim;207996;NI;;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO NOS ESTADOS DE ALAGOAS, SERGIPE E BAHIA - SICOOB LESTE;2493000;b3S;I;2;MACEIO;AL;44256;Não;Sim;Sim;138666;NI;;S5
COOPERATIVA DE CRÉDITO SICOOB CREDCOOP LTDA.;2528151;b3S;I;2;VITORIA DA CONQUISTA;BA;44256;Não;Sim;Sim;61913;NI;;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS DE CERÂMICA - COOPASPACER;2541707;b3S;I;2;SANTA GERTRUDES;SP;44256;Não;Sim;Sim;3566;NI;;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DO GRUPO SÃO MARTINHO   USICRED;2562412;b3S;I;2;PRADOPOLIS;SP;44256;Não;Sim;Sim;101669;NI;;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS URUBICI - SICOOB CREDIARAUCÁRIA/SC;2587492;b3S;I;2;URUBICI;SC;44256;Não;Sim;Sim;226895;NI;;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COLABORADORES DA UNIÃO BRASILEIRA DE EDUCAÇÃO E ENSINO, UNIÃO NORTE BRASILEIRA DE EDUCAÇÃO E CULTURA & UNIÃO BRASILEIRA DE EDUCAÇÃO CATÓLICA LTDA - COOMAR;2588819;b3S;I;2;BELO HORIZONTE;MG;44256;Não;Sim;Sim;14678;NI;;S5
COOPERATIVA DE CRÉDITO DOS MÉDICOS, SERVIDORES PÚBLICOS E EMPRESÁRIOS DO NORDESTE LTDA - UNICRED DO NORDESTE;2602922;b3S;I;2;FEIRA DE SANTANA;BA;44256;Não;Sim;Sim;141430;NI;;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED PONTO CAPITAL - UNICRED PONTO CAPITAL.;2641032;b3S;I;2;SANTA MARIA;RS;44256;Não;Sim;Sim;499560;NI;;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOVA TRENTO   SICOOB TRENTOCREDI SC;2641969;b3S;I;2;NOVA TRENTO;SC;44256;Não;Sim;Sim;489100;NI;;S5
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DO NOROESTE – CRESOL NOROESTE RS/PE/CE;2663426;b3S;I;2;CONSTANTINA;RS;44256;Não;Sim;Sim;472519;NI;;S5
COOPERATIVA DE CRÉDITO DE SERVIDORES PÚBLICOS COOPERPLAN LTDA. - SICOOB COOPERPLAN;2674113;b3S;I;2;BRASILIA;DF;44256;Não;Sim;Sim;34606;NI;;S5
COOPSERJ - COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DO PODER EXECUTIVO DO ESTADO DO RIO DE JANEIRO LTDA.;2723075;b3S;I;2;RIO DE JANEIRO;RJ;44256;Não;Sim;Sim;2244;NI;;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA FUNDAÇÃO ARTHUR BERNARDES LTDA. - COOFAB;2738981;b3S;I;2;VICOSA;MG;44256;Não;Sim;Sim;1394;NI;;S5
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE SAO JOAQUIM-CRESOL SÃO JOAQUIM;2766672;b3S;I;2;SAO JOAQUIM;SC;44256;Não;Sim;Sim;109791;NI;;S5
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO GRUPO HELIO ALONSO-COOPERHA-LTDA;2786691;b3S;I;2;RIO DE JANEIRO;RJ;44256;Não;Sim;Sim;622;NI;;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA UNIVERSIDADE FEDERAL DE VIÇOSA LTDA. - SICOOB UFVCREDI;2794761;b3S;I;2;VICOSA;MG;44256;Não;Sim;Sim;76502;NI;;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MERCK SHARP & DOHME FARMACÊUTICA - COOPERMSD;2814832;b3S;I;2;SAO PAULO;SP;44256;Não;Sim;Sim;13506;NI;;S5
