Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Captações;;;;;;;;;;;;;;;;Instrumentos Derivativos (f);Outras Obrigações (g);Passivo Circulante e Exigível a Longo Prazo (h) = (e) + (f) + (g);Resultados de Exercícios Futuros (i);Patrimônio Líquido (j);Passivo Total (k) = (h) + (i) + (j)
;;;;;;;;;Depósito Total;;;;;;;Obrigações por Operações Compromissadas (b);Recursos de Aceites e Emissão de Títulos;;;;;;Obrigações por Empréstimos e Repasses (d);Captações (e) = (a) + (b) + (c) + (d);;;;;;
;;;;;;;;;Depósitos à Vista (a1);Depósitos de Poupança (a2);Depósitos Interfinanceiros (a3);Depósitos a Prazo (a4);Conta de Pagamento Pré-Paga (a5);Depósitos Outros (a6);Depósito Total (a);;Letras de Crédito Imobiliário (c1);Letras de Crédito do Agronegócio (c2);Letras Financeiras (c3);Obrigações por Títulos e Valores Mobiliários no Exterior (c4);Outros Recursos de Aceites e Emissão de Títulos (c5);Recursos de Aceites e Emissão de Títulos (c);;;;;;;;
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DE INSTITUICOES FINANCEIRAS PUBLICAS NO ESTADO DO ESPIRITO SANTO - CREDBRASIL-ES;2869663;b3S;S5;I;2;VITORIA;ES;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;897;897;0;2844;3741
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DE ESTABELECIMENTOS HOSPITALARES DO SUL DO ESTADO DO ESPIRITO SANTO - SULCRED;31746993;b3S;S5;I;2;CACHOEIRO DE ITAPEMIRIM;ES;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;209;209;0;3519;3728
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DOS LABORATORIOS B.BRAUN LTDA;30586895;b3S;S5;I;2;SAO GONCALO;RJ;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;166;166;0;3489;3656
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS DE CERÂMICA - COOPASPACER;2541707;b3S;S5;I;2;SANTA GERTRUDES;SP;44256;0;0;0;1248;0;0;1248;0;0;0;0;0;0;0;0;1248;0;285;1534;0;2032;3566
ACCIÓN MICROFINANÇAS SCMEPP - PRUDENCIAL;1000083319;n1;S5;I;3;MANAUS;AM;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;399;399;0;374;773;80;2671;3523
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO EXPRESSO PRINCESA DOS CAMPOS;1551820;b3S;S5;I;2;PONTA GROSSA;PR;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;49;0;3460;3509
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ACUMENT BRASIL;45068632;b3S;S5;I;2;ATIBAIA;SP;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;184;184;0;3323;3507
INTEGRAL ACCESS DTVM - PRUDENCIAL;1000085049;n2;S4;I;2;SAO PAULO;SP;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;11;0;3484;3495
NUMBER ONE SCC LTDA. - PRUDENCIAL;1000081988;n2;S5;I;2;RIO DE JANEIRO;RJ;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;751;751;0;2647;3398
FONTECRED SCD - PRUDENCIAL;1000084954;n1;S5;I;2;LAGOA DA PRATA;MG;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;312;312;0;3014;3326
DECYSEO CC LTDA. - PRUDENCIAL;1000082248;n2;S4;I;2;SAO PAULO;SP;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2397;2397;0;918;3315
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS EM EMPRESAS ADMINISTRADORAS DE AEROPORTOS - AEROCRED;5292849;b3S;S5;I;2;GUARULHOS;SP;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78;78;0;3209;3287
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE OLIVEIRA DOS BREJINHOS - CRESOL OLIVEIRA DOS BREJINHOS;5428587;b3S;S5;I;2;OLIVEIRA DOS BREJINHOS;BA;44256;209;0;0;2018;0;0;2227;0;0;0;0;0;0;0;0;2227;0;387;2614;0;647;3262
MAGLIANO S.A. CCVM - PRUDENCIAL;1000082839;n2;S4;I;2;SAO PAULO;SP;44256;0;0;0;0;0;27;27;0;0;0;0;0;0;0;0;27;0;247;274;0;2961;3235
STARK SCD;1000085513;n1;S5;I;2;SAO PAULO;SP;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3225;3225
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DOS CORREIOS NOS ESTADOS DO RIO GRANDE DO SUL, SANTA CATARINA E PARANÁ - CREDCORREIOS;87956355;b3S;S5;I;2;PORTO ALEGRE;RS;44256;58;0;0;0;0;0;58;0;0;0;0;0;0;0;0;58;0;421;479;0;2717;3196
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA SELENE;72952138;b3S;S5;I;2;CERQUILHO;SP;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;214;214;0;2979;3192
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COLABORADORES DA COOPEDER LTDA - COOPCREDER;21130869;b3S;S5;I;2;BELO HORIZONTE;MG;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;454;454;0;2704;3158
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA USINA SANTA MARIA - PILONCRED;1107759;b3S;S5;I;2;CERQUILHO;SP;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;186;186;0;2909;3096
COOPERATIVA DE CRÉDITO DOS FUNCIONÁRIOS DA PERPART, DO IPA E DA ADAGRO - COOPEMATER;11356599;b3S;S5;I;2;RECIFE;PE;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;170;170;0;2862;3032
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA JOLIMODE ROUPAS E EMPRESAS COLIGADAS LTDA;28244622;b3S;S5;I;2;RIO DE JANEIRO;RJ;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;197;197;0;2734;2930
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA NAKATA;9128022;b3S;S5;I;2;OSASCO;SP;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;37;0;2892;2929
LASTRO RDV DTVM LTDA - PRUDENCIAL;1000084129;n2;S4;C;2;ARARAS;SP;44256;0;0;0;0;0;52;52;0;0;0;0;0;0;0;0;52;0;290;342;0;2558;2900
DOURADA CORRETORA - PRUDENCIAL;1000082224;n2;S4;I;2;CURITIBA;PR;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;664;664;0;2168;2832
BIGCASH SCD - PRUDENCIAL;1000085056;n1;S5;I;2;GOVERNADOR VALADARES;MG;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77;77;0;2728;2805
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DAS EMPRESAS DO GRUPO INDORAMA NO BRASIL;62605290;b3S;S5;I;2;POCOS DE CALDAS;MG;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;153;153;0;2590;2743
BR-CAPITAL DTVM S.A. - PRUDENCIAL;1000083814;n2;S4;C;2;SAO PAULO;SP;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;344;344;0;2397;2741
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO E EMPREGADOS EM ESTABELECIMENTOS PRIVADOS DE ENSINO DO MUNICÍPIO DO RIO DE JANEIRO LTDA.;42445122;b3S;S5;I;2;RIO DE JANEIRO;RJ;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;504;504;0;2237;2740
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA EMPRESA SUPERMERCADOS JAU SERVE - COOPERJS;3400651;b3S;S5;I;2;JAU;SP;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;101;101;0;2626;2727
MOMENTO DTVM LTDA. - PRUDENCIAL;1000084181;n2;S4;I;2;RIO DE JANEIRO;RJ;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;606;606;0;2077;2683
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA FIEP, SESI, SENAI, IEL E COND EDIFÍCIO AGOSTINHO VELLOSO DA SILVEIRA (CEAVS) - CREDFISP LTDA.;5747018;b3S;S5;I;2;CAMPINA GRANDE;PB;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;380;380;0;2300;2680
PACIFIC INVEST DTVM LTDA - PRUDENCIAL;1000084143;n2;S4;I;2;JOACABA;SC;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;770;770;0;1897;2667
VIPS CC LTDA. - PRUDENCIAL;1000082444;n2;S5;I;2;SAO PAULO;SP;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1117;1117;0;1539;2656
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DO COLEGIO PEDRO II;2910387;b3S;S5;I;2;RIO DE JANEIRO;RJ;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;151;151;0;2498;2649
BRX CC LTDA. - PRUDENCIAL;1000082413;n2;S4;I;2;RIO DE JANEIRO;RJ;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1325;1325;0;1253;2579
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA UERJ LTDA. - COOPUERJ;28885036;b3S;S5;I;2;RIO DE JANEIRO;RJ;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;363;363;0;2202;2566
SIMPLIFIC PAVARINI - PRUDENCIAL;1000083766;n2;S4;I;2;RIO DE JANEIRO;RJ;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;580;580;0;1948;2527
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ASSEMBLÉIA LEGISLATIVA DO ESTADO DA PARAÍBA LTDA. -  COOPERLEGIS;41146382;b3S;S5;I;2;JOAO PESSOA;PB;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;316;316;0;2206;2522
ARC CORRETORA CAMBIO S.A. - PRUDENCIAL;1000082066;n2;S4;I;2;SANTOS;SP;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;812;812;0;1690;2503
GOOD CC - PRUDENCIAL;1000084521;n2;S4;I;2;PORTO ALEGRE;RS;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;441;441;0;1974;2415
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA VIACAO NOSSA SENHORA DO AMPARO LTDA. - COPERFAMP;2192115;b3S;S5;I;2;MARICA;RJ;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;321;321;0;2073;2394
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO SUGGAR LTDA.;548980;b3S;S5;I;2;BELO HORIZONTE;MG;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83;83;0;2301;2384
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA POLÍCIA MILITAR DO ESTADO DE SÃO PAULO DA REGIÃO CENTRO-OESTE PAULISTA - CREDMIL;4152107;b3S;S5;I;2;BAURU;SP;44256;0;0;0;385;0;0;385;0;0;0;0;0;0;0;188;573;0;313;887;0;1469;2355
CPCI - COMPANHIA DE CREDITO IMOBILIARIO S/A;1000080972;n1;S4;I;2;PORTO ALEGRE;RS;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;546;546;0;1362;1908;0;426;2334
REAG DTVM - PRUDENCIAL;1000085111;n2;S4;I;2;SAO PAULO;SP;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1098;1098;0;1170;2268
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA BECTON DICKINSON INDÚSTRIAS CIRÚRGICAS LTDA., LTDA.;21597133;b3S;S5;I;2;JUIZ DE FORA;MG;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;150;0;2095;2245
COOPSERJ - COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DO PODER EXECUTIVO DO ESTADO DO RIO DE JANEIRO LTDA.;2723075;b3S;S5;I;2;RIO DE JANEIRO;RJ;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1588;1588;0;656;2244
SADOC CC - PRUDENCIAL;1000084758;n2;S5;I;2;FORTALEZA;CE;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;140;140;0;2085;2225
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO PARAMOUNT;88183173;b3S;S5;I;2;SAPUCAIA DO SUL;RS;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;114;114;0;2094;2207
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS TRABALHADORES EM CONSELHOS DE FISCALIZACAO PROFISSIONAL NO MUNICIPIO DO RIO DE JANEIRO LTDA.;2850075;b3S;S5;I;2;RIO DE JANEIRO;RJ;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;163;163;0;2040;2202
AMAZÔNIA CC LTDA. - PRUDENCIAL;1000082365;n2;S4;I;2;MANAUS;AM;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;512;512;0;1671;2183
NUMATUR CC LTDA - PRUDENCIAL;1000082451;n2;S5;I;2;SAO PAULO;SP;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;22;0;2120;2142
EUROINVEST S/A CCTVM - PRUDENCIAL;1000082781;n2;S4;I;2;RIO DE JANEIRO;RJ;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72;72;0;1987;2059
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA PROLEC GE BRASIL TRANSMISSÃO DE ENERGIA S.A.;88043187;b3S;S5;I;2;CANOAS;RS;44256;0;0;0;295;0;0;295;0;0;0;0;0;0;0;0;295;0;88;383;0;1669;2053
BRCARD SCD - PRUDENCIAL;1000085159;n1;S5;I;2;CALDAS NOVAS;GO;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;22;0;2003;2025
FINCAPITAL SCD;1000085403;n1;S5;I;2;SAO PAULO;SP;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;23;0;1996;2019
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DA CBA ITAPISSUMA E EMPREGADOS DE EMPRESAS PRESTADORA DE SERVIÇOS INDUSTRIAIS, NO ESTADO DE PERNAMBUCO – CREDCOOPE;8931800;b3S;S5;I;2;ITAPISSUMA;PE;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86;86;0;1920;2006
LAMARA SCD - PRUDENCIAL;1000084394;n1;S5;I;2;FORTALEZA;CE;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;448;448;0;1547;1994
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA GKN DO BRASIL LTDA;5331882;b3S;S5;I;2;PORTO ALEGRE;RS;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54;54;0;1914;1968
FINANCRED SCMEPP LTDA. - PRUDENCIAL;1000084679;n1;S5;I;2;CAMPO GRANDE;MS;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;212;212;0;1673;1885
CREDIFIT SCD;1000085465;n1;S5;I;2;SALVADOR;BA;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;126;126;0;1742;1867
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO SEBRAE BAHIA LTDA.;5658367;b3S;S5;I;2;SALVADOR;BA;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;138;138;0;1709;1848
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVENTUÁRIOS DA CIMENTO TUPI S.A. E EMPRESAS COLIGADAS LTDA. - TUPICRED;19551787;b3S;S5;I;2;CARANDAI;MG;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;46;0;1794;1840
SOL CC - PRUDENCIAL;1000082097;n2;S4;I;2;NATAL;RN;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86;86;0;621;707;0;1090;1796
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO GRUPO USINA PAINEIRAS LTDA - CRED-PAN;27140946;b3S;S5;I;2;ITAPEMIRIM;ES;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120;120;0;1616;1736
EXIM CC LTDA - PRUDENCIAL;1000082217;n2;S4;I;2;PORTO ALEGRE;RS;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1273;1273;0;454;1728
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS MUNICIPAIS DE JABOTICABAL - COOPERSERV;881829;b3S;S5;I;2;JABOTICABAL;SP;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;206;206;0;1433;1639
COOPERATIVA DE CRÉDITO DOS FUNCIONÁRIOS DO GRUPO PPG;3657230;b3S;S5;I;2;SUMARE;SP;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;38;0;1595;1633
STARCRED SCD - PRUDENCIAL;1000085032;n1;S5;I;2;TAQUARA;RS;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;27;0;1600;1627
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO COLEGIO SANTO INACIO - COESI;2447184;b3S;S5;I;2;RIO DE JANEIRO;RJ;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;196;196;0;1429;1626
GLOBAL SCM LTDA - PRUDENCIAL;1000083278;n1;S5;I;2;AMERICANA;SP;44256;0;0;0;0;2;0;2;0;0;0;0;0;0;0;222;224;0;106;331;0;1287;1618
PATAÇÃO DTVM LTDA. - PRUDENCIAL;1000083821;n2;S4;I;2;SOROCABA;SP;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;948;948;0;669;1617
NGO ASSOCIADOS CC LTDA. - PRUDENCIAL;1000082152;n2;S5;I;2;SAO PAULO;SP;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;453;453;0;1148;1601
ATLANTA SCM LTDA - PRUDENCIAL;1000083034;n1;S5;I;2;PASSOS;MG;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;9;0;1586;1596
WORK SCD;1000085276;n1;S5;I;2;SAO PAULO;SP;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;225;225;0;1356;1581
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DA CIA DE ELETRICIDADE DO ESTADO DO RJ CREDICERJ LTDA;30138226;b3S;S5;I;2;NITEROI;RJ;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;401;401;0;1157;1558
COOPERASA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONARIOS DAS EMPRESAS DA AGUIA PARTICIPAÇÕES;5296712;b3S;S5;I;2;PONTA GROSSA;PR;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;0;1542;1548
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS NAS INDUSTRIAS QUIMICAS, FARMACEUTICAS E SIMILARES DA REGIAO METROPOLITANA DO RIO DE JANEIRO LTDA;5424088;b3S;S5;I;2;SAO GONCALO;RJ;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;121;121;0;1386;1507
AVS CORRETORA DE CÂMBIO - PRUDENICAL;1000084590;n2;S5;I;2;CURITIBA;PR;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;271;271;0;1229;1500
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA GERDAU S/A-UNIDADE MOGI DAS CRUZES;52575206;b3S;S5;I;2;MOGI DAS CRUZES;SP;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;23;0;1466;1489
DMCARD SCD - PRUDENCIAL;1000085166;n1;S5;I;2;SAO JOSE DOS CAMPOS;SP;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;58;0;1418;1477
COOPERATIVA DE CRÉDITO MÚTUO DOS TRABALHADORES DO SISTEMA FINANCEIRO DE CURITIBA E REGIÃO - COOPCREFI;6942423;b3S;S5;I;2;CURITIBA;PR;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;210;210;0;1256;1466
HEMERA DTVM - PRUDENCIAL;1000085685;n2;S4;I;2;CURITIBA;PR;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;23;0;1439;1462
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS SOMART LTDA.;129753;b3S;S5;I;2;URUCANIA;MG;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;96;96;0;1362;1458
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA UNIFI - CREDIUNIFI;3685335;b3S;S5;I;2;SAO PAULO;SP;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;146;146;0;1279;1425
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA FUNDAÇÃO ARTHUR BERNARDES LTDA. - COOFAB;2738981;b3S;S5;I;2;VICOSA;MG;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;115;115;0;1279;1394
LUMINA CC - PRUDENCIAL;1000082310;n2;S5;I;2;SALVADOR;BA;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;172;172;0;1214;1386
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO VOTORANTIM LIMITADA.;75174953;b3S;S5;I;2;RIO BRANCO DO SUL;PR;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;45;0;1335;1379
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS TRABALHADORES DO GRUPO EMPRESARIAL ITATIAIA LTDA. - COOPERITA;20177390;b3S;S5;I;2;UBA;MG;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;49;0;1319;1368
SAGITUR CORRETORA DE CÂMBIO LTDA. - PRUDENCIAL;1000084648;n2;S4;I;2;SAO PAULO;SP;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1005;1005;0;303;1308
COOPESA-COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA COESA TRANSPORTES E EMPRESAS COLIGADAS LTDA;68848563;b3S;S5;I;2;SAO GONCALO;RJ;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;169;169;0;1138;1307
ZIPDIN SCD;1000085221;n1;S5;I;2;RIO DE JANEIRO;RJ;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;0;1269;1275
LIMINE TRUST DTVM  - PRUDENCIAL;1000084617;n2;S4;I;2;SAO PAULO;SP;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;296;296;0;951;1247
VNK SCMEPP - PRUDENCIAL;1000084404;n1;S5;I;2;FORTALEZA;CE;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;222;222;0;1004;1226
GIRO SCD;1000085496;n1;S5;I;2;CURITIBA;PR;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1200;1200
BULLLA SEP - PRUDENCIAL;1000084985;n1;S5;I;2;SAO PAULO;SP;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;59;0;1140;1199
COOPSEBRAM – COOPERATIVA DE ECONOMIA E CRÉDITO LTDA.;2321862;b3S;S5;I;2;MANAUS;AM;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;56;0;1131;1186
COOPERATIVA DE CRÉDITO DE CAPITAL E EMPRÉSTIMO DOS EMPREGADOS CELETISTAS DE COOPERATIVAS DOS ESTADOS DE SÃO PAULO E MINAS GERAIS - COCREUNI;57987273;b3S;S5;I;2;RIBEIRAO PRETO;SP;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;250;250;0;924;1175
COOPERATIVA DE CRÉDITO UNICOPER;977212;b3S;S5;I;2;SAO PAULO;SP;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;33;0;1100;1133
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS DE DIVERSÕES DO ESTADO DE SÃO PAULO;68314921;b3S;S5;I;2;SAO PAULO;SP;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;189;189;0;918;1106
EMCASH SERVICOS FINANCEIROS SEP;1000085283;n1;S5;I;2;BELO HORIZONTE;MG;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;38;0;1059;1096
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA FMC LTDA;42258376;b3S;S5;I;2;RIO DE JANEIRO;RJ;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;93;93;0;996;1089
ONNIX CC LTDA. - PRUDENCIAL;1000082011;n2;S4;I;2;PORTO ALEGRE;RS;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;226;226;0;839;1066
ICARO CC LTDA - PRUDENCIAL;1000082190;n2;S5;I;2;CURITIBA;PR;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;147;147;0;902;1049
COOPERATIVA DE CRÉDITO DE SERVIDORES DA UESC - UESCOOP;10548608;b3S;S5;I;2;ILHEUS;BA;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63;63;0;960;1023
SINGRATUR CC LTDA. - PRUDENCIAL;1000082389;n2;S4;I;2;MARINGA;PR;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;107;107;0;908;1015
GERU SCD;1000085290;n1;S5;I;2;SAO PAULO;SP;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1001;1001
