Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;a1;a2;a3;a4;a5;a6;a;b1;b2;b3;b4;b5;b;c;d1;d2;d3;d4;d5;d6;d7;d8;d;e;f;g;h;i;j;k
AGK CORRETORA DE CAMBIO S.A.;250699;n2;S4;I;2;SAO PAULO;SP;01/06/2021;0;0;0;0;7386;0;7386;0;0;0;0;0;0;7386;3973;0;-2725;-7269;-736;0;0;-261;-7018;369;0;369;0;0;369;0
COOPERATIVA DE CREDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDARIA DAS ENCOSTAS DA SERRA GERAL – CRESOL ENCOSTAS DA SERRA GERAL;3485130;b3S;S5;I;2;SANTA ROSA DE LIMA;SC;01/06/2021;6636;0;725;0;0;22;7383;-1088;-674;0;0;-486;-2248;5135;725;179;-1973;-1113;1;0;1;-1937;-4120;1015;66;1081;0;0;1081;0
SICREDI CARIRI - COOPERATIVA DE CRÉDITO DA REGIÃO DO CARIRI;86913993;b3S;S5;I;2;JUAZEIRO DO NORTE;CE;01/06/2021;6516;0;796;0;0;0;7312;-1236;-26;0;0;-1237;-2498;4813;995;458;-2253;-1715;-4;0;343;-1399;-3575;1238;2;1240;0;0;1240;0
CENTRAL DAS COOPERATIVAS DE CRÉDITO DO NORDESTE - SICOOB CENTRAL NE;70116611;b3C;S4;I;2;JOAO PESSOA;PB;01/06/2021;1374;0;5919;0;0;0;7293;-6207;0;0;0;6;-6201;1092;3;0;-3822;-689;-15;178;3700;-2;-647;444;0;444;-1;0;443;-443
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE HUMAITÁ - CRESOL HUMAITÁ;5983995;b3S;S5;I;2;HUMAITA;RS;01/06/2021;6792;0;380;0;0;25;7196;-1211;-1068;0;0;-284;-2563;4634;901;509;-2170;-1401;1;0;377;-1289;-3073;1561;34;1595;0;-69;1526;0
COOPERATIVA DE CRÉDITO SICOOB UNIDAS;1042487;b3S;S5;I;2;BELEM;PA;01/06/2021;7011;0;167;0;0;0;7178;-381;-291;0;0;-2219;-2891;4287;1670;1786;-2778;-3944;-133;0;1352;-1676;-3724;563;-15;549;-224;0;324;0
VIC-DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S/A;14388516;n2;S4;I;2;RIO DE JANEIRO;RJ;01/06/2021;88;0;7464;-411;0;0;7141;0;0;0;0;0;0;7141;152;0;-739;-572;-67;0;0;0;-1226;5915;0;5915;0;0;5915;0
COOPERATIVA DE CRÉDITO CREDIALP LTDA - SICOOB CREDIALP;25353939;b3S;S5;I;2;ALPINOPOLIS;MG;01/06/2021;6555;0;455;0;0;0;7010;-733;-918;0;0;-1259;-2910;4100;1029;731;-3232;-2264;-76;0;542;-232;-3503;597;-13;584;-113;0;471;0
COOPERATIVA DE CRÉDITO COOPCRED;53623781;b3S;S5;I;2;VALPARAISO;SP;01/06/2021;6149;0;798;0;0;0;6947;-801;-224;0;0;-1472;-2497;4451;803;622;-3323;-2540;-29;0;1913;-528;-3083;1367;-13;1355;-9;-3;1342;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED IJUÍ LTDA - UNICRED IJUÍ;1526924;b3S;S5;I;2;IJUI;RS;01/06/2021;5930;0;952;0;0;0;6882;-1263;0;0;0;-14;-1276;5605;500;101;-1723;-2079;-16;94;21;-14;-3116;2489;0;2489;-7;0;2482;-660
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SERTÃO DE MINAS GERAIS LTDA. - SICOOB SERTÃO MINAS;1667352;b3S;S5;I;2;PIRAPORA;MG;01/06/2021;6361;0;485;0;0;0;6846;-433;-498;0;0;-2155;-3087;3759;1410;653;-2170;-1774;-136;0;736;-550;-1831;1928;50;1978;-175;0;1802;0
CREDISIS SUDOESTE/RO - COOPERATIVA DE CRÉDITO E INVESTIMENTO DO SUDOESTE DE RONDÔNIA LTDA.;3985375;b3S;S5;I;2;ROLIM DE MOURA;RO;01/06/2021;6622;0;214;0;0;0;6837;-498;-77;0;0;-1269;-1843;4993;731;64;-2125;-2712;0;0;262;-599;-4379;614;-7;607;-2;0;605;-168
COOPERATIVA DE CRÉDITO SACRAMENTO LTDA - SICOOB SACRAMENTO;71154256;b3S;S5;I;2;SACRAMENTO;MG;01/06/2021;6129;0;675;0;0;0;6803;-748;-928;0;0;-288;-1964;4840;1034;522;-1804;-1198;-90;0;637;-243;-1142;3697;29;3727;-193;0;3533;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SANTA CRUZ DAS PALMEIRAS E REGIÃO;6910457;b3S;S5;I;2;SANTA CRUZ DAS PALMEIRAS;SP;01/06/2021;5867;0;891;0;0;0;6759;-1066;-14;0;0;-2054;-3134;3625;990;804;-2602;-2663;-84;0;719;-450;-3287;339;-16;323;0;0;323;0
COOPERATIVA DE CRÉDITO DO SUDOESTE BAIANO LTDA – SICOOB CREDICONQUISTA;2282165;b3S;S5;I;2;VITORIA DA CONQUISTA;BA;01/06/2021;5871;0;883;0;0;0;6755;-660;-15;0;0;-1282;-1957;4798;1831;1323;-2922;-3097;-81;0;904;-606;-2648;2150;-26;2124;-109;0;2015;0
COOPERATIVA DE CRÉDITO RURAL DE SÃO MIGUEL DO OESTE - SULCREDI/SÃO MIGUEL;8253539;b3S;S5;I;2;SAO MIGUEL D'OESTE;SC;01/06/2021;6567;0;66;0;0;0;6634;-1932;-656;0;0;-2768;-5355;1278;49;252;-1784;-2227;0;0;812;-692;-3590;-2312;-29;-2341;-1;0;-2342;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE GUARANI DAS MISSÕES - CRESOL GUARANI DAS MISSÕES;8488377;b3S;S5;I;2;GUARANI DAS MISSOES;RS;01/06/2021;6349;0;274;0;0;8;6632;-696;-1141;0;0;-866;-2703;3929;1087;527;-1996;-1299;0;0;333;-1496;-2843;1086;19;1105;-12;-52;1041;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO ATACADÃO;52046299;b3S;S5;I;2;SAO PAULO;SP;01/06/2021;6069;0;494;0;0;0;6563;0;0;0;0;-10;-10;6553;1;0;-605;-433;-6;0;1;-18;-1060;5492;0;5492;0;0;5492;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO VALE DO GORUTUBA LTDA - SICOOB CREDIVAG;25404542;b3S;S5;I;2;JANAUBA;MG;01/06/2021;5597;0;898;0;0;0;6495;-620;-630;0;0;-797;-2048;4448;1373;1173;-3401;-2134;-102;0;667;-540;-2964;1483;4;1487;-148;0;1339;0
COOPERATIVA DE CRÉDITO DOS INTEGRANTES DO MINISTÉRIO PÚBLICO E DO PODER JUDICIÁRIO NOS ESTADOS DO AMAPÁ E CEARÁ E LIVRE ADMISSÃO NO ESTADO DO PARÁ - SICOOB COIMPPA;84156470;b3S;S5;I;2;BELEM;PA;01/06/2021;6041;0;423;0;0;0;6464;-297;0;0;0;-986;-1283;5181;519;129;-2185;-1165;-40;0;591;-636;-2789;2393;-5;2388;-17;0;2371;0
COOPERATIVA DE CRÉDITO CREDIESMERALDAS LTDA. - SICOOB CREDIESMERALDAS;68512748;b3S;S5;I;2;ESMERALDAS;MG;01/06/2021;5790;0;659;0;0;0;6449;-644;0;0;0;-1120;-1764;4684;1615;1954;-3278;-3510;-147;0;1294;-637;-2710;1974;222;2197;-352;0;1845;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA MEIO OESTE - CRESOL MEIO OESTE;7946451;b3S;S5;I;2;TANGARA;SC;01/06/2021;6088;0;340;0;0;11;6438;-1111;-803;0;0;-407;-2320;4118;942;411;-2001;-1012;1;0;307;-1176;-2529;1589;70;1659;-17;-50;1593;0
GRAZZIOTIN FINANCIADORA S/A - CRÉDITO, FINANCIAMENTO E INVESTIMENTOS;6339468;n1;S5;I;2;PASSO FUNDO;RS;01/06/2021;6352;0;25;0;0;0;6376;-205;0;0;0;191;-15;6362;0;274;-926;-631;-299;0;28;-91;-1646;4716;-1;4715;-1538;0;3177;0
ELITE CORRETORA DE CÂMBIO E VALORES MOBILIÁRIOS LTDA;28048783;n2;S4;I;2;RIO DE JANEIRO;RJ;01/06/2021;0;0;6345;0;0;0;6345;-7;0;0;0;3;-4;6341;11190;7542;-5286;-14957;-1655;0;76;-49;-3138;3204;-3;3200;-707;-210;2283;0
PLANNER;51341;n1;S4;C;2;SAO PAULO;SP;01/06/2021;0;0;5887;6;435;0;6328;0;0;0;0;-1400;-1400;4928;56057;9223;-15517;-40251;-5834;0;1027;-1642;3064;7992;0;7992;-1832;0;6160;0
MERCADO CRÉDITO SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;37679449;n1;S4;I;2;OSASCO;SP;01/06/2021;97;0;6220;0;0;0;6317;-5504;0;0;0;-252;-5756;562;0;0;0;-843;0;0;0;-223;-1067;-505;0;-505;211;0;-294;0
COOPERATIVA DE CRéDITO CREDIVAZ LTDA. - SICOOB CREDIVAZ;803287;b3S;S5;I;2;VAZANTE;MG;01/06/2021;5582;0;731;0;0;0;6314;-907;-588;0;0;-128;-1624;4690;1282;744;-2615;-1853;-130;0;505;-215;-2282;2408;229;2637;-292;0;2345;0
NOVINVEST CORRETORA DE VALORES MOBILIARIOS LTDA.;43060029;n2;S4;I;2;SAO PAULO;SP;01/06/2021;10;0;5830;429;0;0;6269;0;0;0;0;0;0;6269;414;827;-1950;-3580;-512;0;7;-503;-5297;973;0;973;-120;0;852;0
COOPERATIVA DE CREDITO DOS PROFISSIONAIS DE SAUDE DO TRIANGULO MINEIRO E SUL DE MINAS LTDA.-UNICRED PROGRESSO;71432926;b3S;S5;I;2;UBERABA;MG;01/06/2021;4489;0;1762;0;0;0;6251;-1624;0;0;0;-166;-1790;4461;693;428;-2575;-2636;-12;129;8;-20;-3986;475;9;484;0;0;484;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CARMO DO RIO CLARO LTDA - SICOOB CREDICARMO;25743311;b3S;S5;I;2;CARMO DO RIO CLARO;MG;01/06/2021;5563;0;670;0;0;0;6233;-581;-638;0;0;-969;-2188;4045;943;426;-1659;-1106;-88;0;700;-154;-938;3106;0;3106;-190;-91;2826;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO SICOOB COOPERCREDI - SP;915950;b3S;S5;I;2;SAO PAULO;SP;01/06/2021;6107;0;124;0;0;0;6231;-272;-22;0;0;-977;-1272;4960;385;263;-2961;-2175;-41;0;394;-271;-4407;553;-6;547;0;0;547;0
CREDISIS - CENTRAL DE COOPERATIVAS DE CRÉDITO LTDA.;4632856;b3C;S4;I;2;JI-PARANA;RO;01/06/2021;737;0;5495;0;0;0;6231;-4780;0;0;0;-83;-4863;1369;192;1;-5562;-5817;0;0;12105;0;919;2287;-47;2240;1;0;2239;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE CURITIBANOS - CRESOL CURITIBANOS;1155801;b3S;S5;I;2;CURITIBANOS;SC;01/06/2021;5913;0;266;0;0;35;6213;-711;-1159;0;0;-566;-2436;3777;864;484;-1770;-899;1;0;123;-1015;-2213;1564;9;1572;0;-75;1497;0
FC FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;36583700;n1;S4;I;2;SAO PAULO;SP;01/06/2021;5890;0;311;0;0;0;6201;-627;0;0;0;-1794;-2421;3780;0;1206;-3895;-4994;-377;0;28;-2316;-10347;-6566;0;-6566;2810;0;-3757;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E CATEGORIAS AFINS-UNICRED NITEROI LTDA;1090027;b3S;S5;I;2;NITEROI;RJ;01/06/2021;5245;0;941;0;0;0;6186;-916;0;0;0;-213;-1129;5057;513;99;-2208;-3086;-14;0;33;-81;-4743;314;588;902;-30;0;871;-210
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PALMEIRAS E REGIÃO LTDA.;37631058;b3S;S5;I;2;PALMEIRAS DE GOIAS;GO;01/06/2021;5349;0;836;0;0;0;6185;-554;-750;0;0;-363;-1668;4517;768;89;-1500;-1976;-41;0;639;-252;-2273;2244;-6;2238;-81;0;2157;-561
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE VITOR MEIRELES - CRESOL VITOR MEIRELES;7320890;b3S;S5;I;2;VITOR MEIRELES;SC;01/06/2021;5683;0;475;0;0;1;6159;-490;-559;0;0;-557;-1606;4553;351;398;-1277;-582;0;0;1;-1296;-2405;2149;115;2264;-1;0;2263;0
COOPERATIVA DE CREDITO POTIGUAR - SICOOB POTIGUAR;2382755;b3S;S5;I;2;NATAL;RN;01/06/2021;5935;0;199;0;0;0;6134;-386;-69;0;0;-318;-773;5361;1039;432;-2471;-1920;-38;0;434;-410;-2933;2428;2;2430;-28;0;2402;-141
COOPERATIVA DE CRÉDITO CREDINORTE LTDA. - SICOOB CREDINORTE;64276058;b3S;S5;I;2;NANUQUE;MG;01/06/2021;5145;0;976;0;0;0;6121;-760;-171;0;0;-399;-1331;4790;1612;704;-2592;-2020;-137;0;566;-226;-2093;2696;13;2709;-208;0;2501;-226
COOPERATIVA DE CRéDITO DE TIROS E MATUTINA LTDA.- SICOOB CREDITIROS;42880617;b3S;S5;I;2;TIROS;MG;01/06/2021;5516;0;584;0;0;0;6100;-555;-1313;0;0;164;-1704;4396;999;608;-1927;-964;-85;0;272;-148;-1246;3150;0;3151;-186;-68;2896;0
COOPERATIVA DE CRÉDITO SICOOB IPÊ - SICOOB IPÊ;24610065;b3S;S5;I;2;CAMPO GRANDE;MS;01/06/2021;5898;0;201;0;0;0;6100;-853;-223;0;0;-1298;-2374;3725;502;512;-2071;-1763;-35;0;261;-584;-3178;548;0;548;-29;-379;139;0
ATRIA S.A.- CRÉDITO, FINANCIAMENTO E INVESTIMENTO;5956581;n1;S5;I;2;ARAUCARIA;PR;01/06/2021;5873;0;202;0;0;0;6075;0;0;0;0;910;910;6984;0;30;-208;-649;-278;0;1;-22;-1127;5857;86;5943;-2009;0;3934;0
COLUNA S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS;460065;n2;S4;I;2;RIO DE JANEIRO;RJ;01/06/2021;0;0;5997;0;0;0;5997;0;0;0;-4;0;-4;5993;0;0;-1197;-2885;-279;0;66;-399;-4694;1299;0;1299;-477;0;822;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA MAXION - CREDMAXION;58290800;b3S;S5;I;2;CRUZEIRO;SP;01/06/2021;5698;0;287;0;0;0;5986;0;0;0;0;-19;-19;5967;1;0;-731;-350;-4;0;0;0;-1084;4883;0;4883;0;-94;4789;-1096
COOPERATIVA DE CREDITO RURAL SEARA - CREDISEARA;204963;b3S;S5;I;2;SEARA;SC;01/06/2021;5375;0;566;0;0;0;5941;-513;-206;0;0;-1039;-1758;4183;242;100;-1152;-2041;0;0;83;-194;-2961;1222;11;1233;-49;0;1184;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO SERRANO - SICOOB CREDISERRA SC;1692448;b3S;S5;I;2;URUPEMA;SC;01/06/2021;5299;0;631;0;0;6;5937;-743;-578;0;0;-88;-1409;4528;505;411;-2223;-1688;-44;0;629;-495;-2905;1623;-59;1564;0;0;1564;0
UBS;51877;b2;S4;C;3;SAO PAULO;SP;01/06/2021;0;0;5908;0;0;0;5908;0;0;0;0;0;0;5908;287663;39;-61658;-120305;-28265;0;5973;-4040;79407;85314;-14;85300;-32596;0;52705;0
COOPERATIVA DE CREDITO CREDIAGRO LTDA. - SICOOB CREDIAGRO;429890;b3S;S5;I;2;CAMPOS ALTOS;MG;01/06/2021;4986;0;828;0;0;0;5815;-747;-503;0;0;-661;-1912;3903;737;309;-1887;-1194;-65;0;433;-441;-2109;1794;-1054;740;-113;0;627;-243
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA CONFIANÇA – CRESOL CONFIANÇA;7252614;b3S;S5;I;2;PAIM FILHO;RS;01/06/2021;5358;0;349;0;0;97;5804;-654;-1659;0;0;-282;-2595;3209;1126;258;-1038;-584;0;0;73;-966;-1132;2077;-7;2069;-4;-87;1978;0
COOPERATIVA DE CRéDITO DE LIVRE ADMISSãO SICOOB CREDIACIL;8795285;b3S;S5;I;2;LEME;SP;01/06/2021;4929;0;864;0;0;0;5793;-1187;0;0;0;-176;-1362;4431;1328;906;-2220;-2042;-88;0;207;-319;-2229;2202;132;2334;-108;0;2226;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BOA ESPERANÇA LTDA. - SICOOB BELCREDI;869687;b3S;S5;I;2;BOA ESPERANCA;MG;01/06/2021;4939;0;789;0;0;0;5728;-1236;-524;0;0;-647;-2407;3321;664;314;-1831;-1140;-57;0;573;-285;-1762;1559;0;1559;-109;0;1450;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MARANHENSE - SICOOB OESTE MARANHENSE;9424988;b3S;S5;I;2;ACAILANDIA;MA;01/06/2021;5259;0;437;0;0;0;5696;-259;-155;0;0;-859;-1273;4423;1042;1169;-2050;-2403;-93;0;397;-339;-2275;2147;13;2160;-91;-20;2048;-114
UNICRED REGIONAL NORTE LAGOS - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO REGIONAL NORTE LAGOS LTDA;4445917;b3S;S5;I;2;CAMPOS DOS GOYTACAZES;RJ;01/06/2021;4902;0;720;0;0;0;5621;-865;0;0;0;-50;-915;4706;976;463;-2108;-3509;-34;0;35;-12;-4189;518;34;552;-3;0;549;0
COOPERATIVA DE CRÉDITO VALE DO CANOAS - SICOOB/SC CREDICANOAS;707903;b3S;S5;I;2;ABDON BATISTA;SC;01/06/2021;4555;0;874;0;0;81;5509;-995;-313;0;0;159;-1148;4361;414;334;-2062;-1747;-42;0;326;-195;-2972;1389;17;1406;-23;0;1383;-208
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAJUBÁ LTDA - SICOOB SUL DE MINAS;4079285;b3S;S5;I;2;ITAJUBA;MG;01/06/2021;4884;0;543;0;0;0;5427;-758;0;0;0;-992;-1750;3677;745;826;-1959;-2081;-65;0;394;-161;-2301;1376;3;1379;-26;-95;1259;0
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE JACUTINGA - CRESOL JACUTINGA;2904125;b3S;S5;I;2;JACUTINGA;RS;01/06/2021;5050;0;338;0;0;38;5426;-434;-722;0;0;82;-1074;4352;810;56;-1432;-970;0;0;0;-1261;-2796;1556;94;1650;0;-55;1595;0
COOPERATIVA DE CRÉDITO DA REGIÃO DO VALE DO RIO GRANDE LTDA. - SICOOB CREDILEITE;86585049;b3S;S5;I;2;UBERABA;MG;01/06/2021;4664;0;748;0;0;0;5412;-501;-210;0;0;-1090;-1801;3611;855;554;-2380;-935;-115;0;419;-179;-1781;1830;-59;1771;-107;0;1665;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE WITMARSUM - CRESOL WITMARSUM;7465539;b3S;S5;I;2;WITMARSUM;SC;01/06/2021;5083;0;284;0;0;28;5395;-787;-993;0;0;-72;-1853;3543;664;335;-1430;-797;1;0;103;-1026;-2152;1391;22;1413;-9;-55;1349;0
TERRA;52113;n2;S4;C;2;SAO PAULO;SP;01/06/2021;0;0;4926;438;0;0;5363;-1012;0;0;0;-12073;-13085;-7721;27253;10976;-9100;-22973;-3711;0;4644;-1651;5438;-2283;-419;-2702;3078;-5612;-5236;0
COOPERATIVA DE CREDITO E ECONOMIA COM INTERACAO SOLIDARIA DE CHAPECO - CRESOL CHAPECO;4281182;b3S;S5;I;2;CHAPECO;SC;01/06/2021;5010;0;338;0;0;12;5361;-457;-1066;0;0;-1045;-2569;2792;726;104;-1415;-1069;0;0;1;-995;-2649;143;102;244;-3;0;241;0
COOPERATIVA DE CRÉDITO SICOOBMAIS  LTDA. – SICOOBMAIS;26359745;b3S;S5;I;2;IGUATAMA;MG;01/06/2021;4988;0;367;0;0;0;5355;-505;-293;0;0;-441;-1238;4116;1003;431;-1705;-1751;-48;0;337;-275;-2008;2108;-5;2103;-102;0;2002;-70
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS MILITARES ESTADUAIS DO RIO GRANDE DO SUL – SICREDI MIL RS;3212823;b3S;S4;I;2;PORTO ALEGRE;RS;01/06/2021;4936;0;407;0;0;0;5343;-805;-2;0;0;-589;-1396;3946;742;135;-1381;-1137;-7;0;296;-1151;-2503;1444;0;1443;-11;-173;1260;0
BANCO XCMG BRASIL S.A.;36658769;b2;S4;I;3;POUSO ALEGRE;MG;01/06/2021;4895;0;423;0;0;0;5318;-235;0;0;0;-1095;-1330;3988;0;77;-2177;-1191;-244;0;0;-28;-3562;426;0;426;-698;0;-272;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE LIVRE ADMISSÃO DE ARARAQUARA E REGIÃO - SICOOB;53236808;b3S;S5;I;2;ARARAQUARA;SP;01/06/2021;4539;0;775;0;0;0;5314;-694;0;0;0;-1184;-1877;3437;1292;640;-2831;-2512;-53;0;713;-475;-3226;211;0;211;0;0;211;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA PLANALTO SERRANO – CRESOL PLANALTO SERRANO;2766672;b3S;S5;I;2;SAO JOAQUIM;SC;01/06/2021;4965;0;304;0;0;18;5288;-618;-910;0;0;-338;-1866;3422;827;452;-1821;-901;0;0;70;-872;-2245;1177;-24;1153;-8;-85;1060;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE E LIVRE ADMISSÃO MINAS - ESPÍRITO SANTO LTDA. - UNICRED MINAS - ES;1110032;b3S;S5;I;2;VITORIA;ES;01/06/2021;4716;0;570;0;0;0;5285;-762;0;0;0;-251;-1013;4272;910;428;-2443;-2869;-19;121;13;-70;-3931;341;-71;270;0;0;270;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO FEMSA BRASIL;43488782;b3S;S5;I;2;SAO PAULO;SP;01/06/2021;5137;0;144;0;0;0;5280;0;0;0;0;-272;-272;5008;0;0;-1207;-582;-13;0;18;-38;-1820;3188;4;3192;0;0;3192;-748
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO – SICOOB COOPERAC;8071414;b3S;S5;I;2;RIBEIRAO PRETO;SP;01/06/2021;4113;0;1166;0;0;0;5279;-839;0;0;0;-461;-1300;3979;1885;479;-2857;-3094;-46;0;512;-143;-3265;713;10;724;0;0;724;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA ÁREA NOTARIAL E REGISTRAL - COOPNORE;7714057;b3S;S5;I;2;PORTO ALEGRE;RS;01/06/2021;4309;0;963;0;0;0;5272;-705;0;0;0;-442;-1147;4125;2134;17;-1827;-3688;-5;-1;229;-44;-3184;941;-57;884;0;0;884;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ESTADO DO PARÁ - SICOOB COOESA;83836114;b3S;S5;I;2;BELEM;PA;01/06/2021;4920;0;302;0;0;0;5222;-366;-30;0;0;-694;-1089;4132;977;845;-2019;-2569;-45;0;526;-493;-2777;1355;5;1360;-39;0;1321;0
MERCADOPAGO.COM REPRESENTACOES LTDA.;10573521;n4;S4;I;2;OSASCO;SP;01/06/2021;0;0;31956;-26738;0;0;5219;0;-15467;0;-4155;0;-19622;-14403;3407652;0;-244005;-376351;-390082;0;55844;-2499169;-46111;-60514;0;-60514;12659;0;-47855;0
COOPERATIVA DE CRéDITO CREDIBAM LTDA. – SICOOB CREDIBAM;66259110;b3S;S5;I;2;BAMBUI;MG;01/06/2021;4210;0;964;0;0;0;5174;-731;-155;0;0;276;-610;4564;1113;208;-2003;-1649;-84;0;689;-232;-1957;2607;-4;2603;-136;-73;2394;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DO VALE DAS ANTAS LTDA. - UNICRED VALE DAS ANTAS;94243839;b3S;S5;I;2;CASCA;RS;01/06/2021;4826;0;341;0;0;0;5167;-1087;0;0;0;-56;-1143;4024;200;7;-1166;-785;-7;0;26;-30;-1755;2270;1;2271;-6;0;2265;0
COOPERATIVA DE CRÉDITO CREDICAMPINA LTDA. - SICOOB CREDICAMPINA;1609345;b3S;S5;I;2;CAMPINA VERDE;MG;01/06/2021;4663;0;498;0;0;0;5161;-597;-645;0;0;-348;-1590;3571;1285;341;-1828;-1176;-118;0;256;-132;-1372;2200;1;2201;-245;-55;1901;0
CAROL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;62237649;n2;S5;I;2;SAO PAULO;SP;01/06/2021;0;0;5147;0;0;0;5147;0;0;0;0;0;0;5147;6;0;-418;-1582;-298;0;0;0;-2293;2854;-80;2774;-1243;0;1531;0
COOPERATIVA DE CREDITO RURAL ASCOOB SISAL;63229629;b3S;S5;I;2;SERRINHA;BA;01/06/2021;4666;0;459;0;0;0;5125;-791;-37;0;0;-927;-1755;3370;462;875;-2569;-1787;-1;0;27;-2413;-5405;-2036;19;-2016;-2;0;-2018;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA COOP - COOPERATIVA DE CONSUMO E DOS EMPREGADOS DO SUPER MERCADO ZONA SUL S/A;47074323;b3S;S5;I;2;SANTO ANDRE;SP;01/06/2021;4944;0;163;0;0;0;5107;-205;0;0;0;-757;-962;4145;860;803;-2676;-2805;-29;0;1596;-272;-2523;1621;-23;1598;0;-80;1518;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA ÁREA DE SAÚDE DE NÍVEL SUPERIOR DE JUIZ DE FORA LTDA. - UNICRED JUIZ DE FORA;71479653;b3S;S5;I;2;JUIZ DE FORA;MG;01/06/2021;4638;0;461;0;0;0;5099;-994;0;0;0;152;-842;4257;430;217;-1817;-2461;-31;85;10;-70;-3636;620;2;623;0;0;623;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS NO ESTADO DO ESPÍRITO SANTO;1330295;b3S;S5;I;2;VITORIA;ES;01/06/2021;4548;0;479;0;0;0;5027;-593;0;0;0;-878;-1471;3556;587;1;-1984;-2189;-42;0;476;-350;-3501;55;0;56;-13;0;43;0
COOPERATIVA DE CRÉDITO E INVESTIMENTOS DO ACRE - SICOOB ACRE;3528402;b3S;S5;I;2;RIO BRANCO;AC;01/06/2021;4884;0;132;0;0;0;5016;-189;-147;0;0;-2912;-3248;1768;1133;576;-1912;-2699;-138;0;4444;-974;431;2199;-1;2198;-220;0;1978;-214
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, DEMAIS PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DE CRUZ ALTA LTDA - SICOOB CRUZ ALTA;73326449;b3S;S5;I;2;CRUZ ALTA;RS;01/06/2021;4732;0;271;0;0;0;5003;-699;-74;0;0;-308;-1080;3923;261;476;-2185;-1536;-25;0;577;-606;-3039;884;-37;847;-2;0;844;0
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE XAVANTINA - CRESOL XAVANTINA;8055016;b3S;S5;I;2;XAVANTINA;SC;01/06/2021;4223;0;652;0;0;95;4970;-668;-847;0;0;-315;-1830;3140;539;98;-864;-788;0;0;1;-1049;-2063;1077;100;1177;0;-82;1095;0
