Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Social de Cooperativas (k)
;;;;;;;;;Receitas de Intermediação Financeira;;;;;;;Despesas de Intermediação Financeira;;;;;;Resultado de Intermediação Financeira (c) = (a) + (b);Rendas de Prestação de Serviços (d1);Rendas de Tarifas Bancárias (d2);Despesas de Pessoal (d3);Despesas Administrativas (d4);Despesas Tributárias (d5);Resultado de Participações (d6);Outras Receitas Operacionais (d7);Outras Despesas Operacionais (d8);Outras Receitas/Despesas  Operacionais (d) = (d1) + (d2) + (d3) + (d4) + (d5) + (d6) + (d7) + (d8);;;;;;;
;;;;;;;;;Rendas de Operações de Crédito (a1);Rendas de Operações de Arrendamento Mercantil (a2);Rendas de Operações com TVM (a3);Rendas de Operações com Instrumentos Financeiros Derivativos (a4);Resultado de Operações de Câmbio (a5);Rendas de Aplicações Compulsórias (a6);Receitas de Intermediação Financeira (a) = (a1) + (a2) + (a3) + (a4) + (a5) + (a6);Despesas de Captação (b1);Despesas de Obrigações por Empréstimos e Repasses (b2);Despesas de Operações de Arrendamento Mercantil (b3);Resultado de Operações de Câmbio (b4);Resultado de Provisão para Créditos de Difícil Liquidação (b5);Despesas de Intermediação Financeira (b) = (b1) + (b2) + (b3) + (b4) + (b5);;;;;;;;;;;;;;;;;
HP FINANCIAL SERVICES AM S.A - PRUDENCIAL;1000082987;n1;S4;I;3;BARUERI;SP;43525;102;201342;0;0;0;0;201444;0;-11852;-165474;0;-9350;-186676;14768;0;0;0;-6602;-4318;0;1114;-317;-10123;4645;2331;6976;-3894;0;3082;0
JOHN DEERE - PRUDENCIAL;1000080343;b1;S3;C;3;INDAIATUBA;SP;43525;190004;0;2589;0;0;0;192594;-1359;-80383;0;0;-25440;-107182;85412;11753;100;-9191;-8528;-5224;0;257;-151;-10983;74428;230;74658;-29845;-1634;43178;0
SOFISA - PRUDENCIAL;1000080271;b1;S4;C;2;SAO PAULO;SP;43525;119726;0;39395;3267;15516;0;177903;-73830;-3355;0;0;-1590;-78775;99128;607;9660;-20246;-31291;-5926;-311;18464;-21208;-50253;48875;935;49810;-11534;-7323;30953;0
SOCIETE GENERALE - PRUDENCIAL;1000080264;b1;S3;C;3;SAO PAULO;SP;43525;23113;101430;143530;-91159;0;0;176914;-12611;-5426;-85282;-82956;4644;-181630;-4716;2610;10;-42952;-23830;-6589;0;167702;-11664;85287;80571;101;80672;-27186;0;53486;0
INTER - PRUDENCIAL;1000080996;b1;S4;C;2;BELO HORIZONTE;MG;43525;142192;0;32172;342;111;0;174818;-53472;-435;0;0;-22298;-76205;98613;14955;3092;-32149;-68255;-6468;3053;7509;-14317;-92578;6034;-2222;3812;8271;0;12083;0
ING - PRUDENCIAL;1000080501;b1;S3;C;3;SAO PAULO;SP;43525;10867;0;109269;53469;0;0;173606;-37235;-37174;0;-61415;1847;-133976;39629;16209;0;-12628;-16840;-3288;0;6936;-3233;-12845;26784;89;26873;-10609;-377;15887;0
BANCO CBSS - PRUDENCIAL;1000084655;b2;S4;I;3;BARUERI;SP;43525;167034;0;2989;0;0;0;170023;-15180;0;0;-9;-57233;-72422;97601;11836;8280;-8439;-71568;-9752;0;19856;-33745;-83532;14069;0;14069;-6058;-1521;6490;0
BCO DO EST. DE SE S.A. - PRUDENCIAL;1000081634;b1;S4;C;1;ARACAJU;SE;43525;127203;0;32770;-2;0;3460;163431;-52628;-992;0;0;-9633;-63253;100178;12895;18905;-43626;-42640;-9098;3328;3408;-9282;-66111;34067;417;34484;-13028;-2072;19383;0
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL E SUDESTE - CENTRAL SICREDI SUL/SUDESTE;87437687;b3C;S3;I;2;PORTO ALEGRE;RS;43525;15;0;162033;0;0;0;162048;-157928;0;0;0;10;-157918;4130;0;0;-4490;73449;0;0;124;-73225;-4142;-12;22;10;-4;0;6;0
BCO DES. DE MG S.A. - PRUDENCIAL;1000081328;b4;S3;I;1;BELO HORIZONTE;MG;43525;163649;0;-355;-1482;0;0;161812;-7651;-56274;0;-34;-36701;-100660;61152;4345;3962;-25027;-8303;-4608;0;2815;-28229;-55045;6107;-3721;2386;-1474;-43;869;0
BCO FIBRA S.A. - PRUDENCIAL;1000081483;b1;S3;C;2;SAO PAULO;SP;43525;93917;0;28774;30032;4632;0;157356;-100567;-6252;0;0;-4862;-111681;45675;5979;1119;-25915;-15146;-2221;170;4917;-8047;-39145;6530;-592;5938;-2863;0;3075;0
BCO DE LAGE LANDEN BRASIL S.A. - PRUDENCIAL;1000081421;b2;S4;I;3;PORTO ALEGRE;RS;43525;114151;38393;3645;0;0;0;156188;-1837;-50056;-27645;0;-9761;-89299;66889;0;164;-13558;-19289;-4210;270;10663;-4846;-30806;36083;0;36083;-14180;0;21903;0
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;S4;I;2;BEBEDOURO;SP;43525;115206;0;39369;0;0;0;154575;-39884;-11274;0;0;-21618;-72776;81799;9053;498;-24803;-21093;-866;0;5053;-5252;-37411;44388;33;44420;-1961;-2001;40458;0
APE POUPEX - PRUDENCIAL;1000081184;n1;S3;I;2;BRASILIA;DF;43525;59397;0;76577;0;0;14625;150598;-91101;0;0;0;-3309;-94409;56189;0;1340;-31385;-8214;-2982;0;960;-4319;-44599;11591;17;11607;0;0;11607;0
GOLDMAN SACHS - PRUDENCIAL;1000080714;b2;S3;C;3;SAO PAULO;SP;43525;6275;0;181494;-53108;12747;0;147408;-14909;-56026;0;0;3624;-67310;80098;91641;0;-80000;-27147;-13841;0;15590;-13681;-27438;52660;0;52660;-24510;0;28151;0
REALIZE CFI - PRUDENCIAL;1000084703;n1;S4;I;3;PORTO ALEGRE;RS;43525;141151;0;3473;2487;0;0;147111;-2541;-9983;0;0;-62094;-74618;72493;14689;26358;-3889;-29481;-9927;0;5497;-5204;-1956;70536;0;70536;-28188;0;42349;0
PINE - PRUDENCIAL;1000080374;b1;S3;C;2;SAO PAULO;SP;43525;75675;0;51203;5031;12551;0;144459;-133917;-7975;0;0;30037;-111855;32604;8187;606;-20697;-23449;-8601;-1204;13324;-44510;-76345;-43740;17287;-26454;-4776;-9516;-40747;0
CREDIT AGRICOLE - PRUDENCIAL;1000080491;b1;S3;C;3;SAO PAULO;SP;43525;34514;0;66288;33377;0;0;134178;-8081;-62654;0;-4074;12;-74798;59381;13817;70;-21790;-11205;-3232;-260;45420;-81035;-58215;1166;0;1166;-1183;-205;-223;0
BOCOM - PRUDENCIAL;1000084624;b1;S4;C;3;SALVADOR;BA;43525;76375;0;34513;1245;17751;0;129884;-62465;-58543;0;0;-2677;-123685;6199;14133;3641;-22037;-15083;-4103;0;53578;-9522;20607;26807;0;26807;-10076;-2150;14581;0
BCO TRIANGULO S.A. - PRUDENCIAL;1000081438;b1;S4;C;2;UBERLANDIA;MG;43525;114042;0;10282;0;0;0;124324;-22385;-2810;0;0;-46525;-71720;52604;22609;30522;-44563;-50216;-9645;1557;19632;-10046;-40150;12454;-394;12060;-1213;-5193;5654;0
BANCO FIDIS - PRUDENCIAL;1000081751;b2;S4;I;3;BETIM;MG;43525;111944;0;7503;-336;0;0;119112;-54904;-2;0;0;3570;-51335;67777;10812;0;-5222;-10547;-3738;0;6857;-6111;-7949;59827;-1870;57957;-22755;-1338;33865;0
RENDIMENTO - PRUDENCIAL;1000080659;b1;S4;C;2;SAO PAULO;SP;43525;40283;0;14711;3595;59652;0;118241;-17723;-2586;0;0;-3161;-23470;94771;22779;4311;-43374;-32955;-7426;0;13191;-29454;-72928;21843;-9;21833;-8789;-1422;11623;0
VOLVO - PRUDENCIAL;1000080769;b2;S4;C;3;CURITIBA;PR;43525;106045;9231;1482;0;0;0;116757;-72;-43976;-6596;0;-3316;-53960;62797;22463;1335;-9529;-19812;-6048;-317;2997;-2898;-11809;50988;271;51259;-19854;-660;30745;0
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL;1000081720;b1;S3;C;3;SAO PAULO;SP;43525;18675;0;72364;6310;11521;0;108870;-32592;-45350;0;0;152;-77789;31081;8059;5;-15740;-9715;-4842;0;7797;-1794;-16230;14852;13;14864;-6119;-586;8159;0
COOPERATIVA CENTRAL DE CRÉDITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CENTRAL SC/RS;80160260;b3C;S4;I;2;FLORIANOPOLIS;SC;43525;11098;0;96922;0;0;62;108083;-102352;-4212;0;0;-2087;-108651;-568;35;0;-4719;-4719;-27;0;10608;-34;1143;575;28;603;-21;-339;243;0
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS ESTADOS DO PARANÁ, SÃO PAULO E RIO DE JANEIRO - CENTRAL SICREDI PR/SP/RJ;80230774;b3C;S3;I;2;CURITIBA;PR;43525;2441;0;105014;0;0;0;107455;-104813;0;0;0;1;-104813;2642;0;0;-5175;58221;0;0;263;-55947;-2638;5;-5;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;S4;I;2;MARINGA;PR;43525;95146;0;11151;0;0;14;106311;-18442;-11396;0;0;-18263;-48102;58209;24283;7393;-28837;-32448;-773;0;3441;-16303;-43245;14964;-136;14829;-2059;0;12770;0
DACASA FINANCEIRA - PRUDENCIAL;1000081005;n1;S4;C;2;VITORIA;ES;43525;99528;0;3822;0;0;0;103350;-18537;0;0;0;-68101;-86638;16712;8880;6273;-9585;-42597;-6113;0;26018;-7554;-24679;-7967;-5;-7971;2506;-471;-5937;0
SOCOPA - PRUDENCIAL;1000080381;b1;S4;C;2;SAO PAULO;SP;43525;18452;0;32808;3458;45950;0;100667;-37649;-3668;0;0;-938;-42255;58413;37544;14872;-34510;-47644;-7534;0;7649;-6052;-35675;22738;105;22843;-7695;-5586;9561;0
SAX S.A. CFI - PRUDENCIAL;1000083515;n1;S4;C;2;BARUERI;SP;43525;98636;0;1030;0;0;0;99666;-5363;-36144;0;0;-51959;-93466;6200;1785;22291;-7621;-23927;-4702;0;43378;-8782;22423;28623;176;28799;-13713;0;15086;0
INDUSTRIAL DO BRASIL - PRUDENCIAL;1000080477;b1;S4;C;2;SAO PAULO;SP;43525;69340;0;25388;495;0;0;95224;-33204;-14436;0;-1429;-1117;-50187;45037;2872;1768;-13198;-7247;-3236;79;0;-12;-18974;26063;-46;26017;-7281;0;18736;0
ICBC DO BRASIL BM S.A. - PRUDENCIAL;1000081830;b1;S4;I;3;SAO PAULO;SP;43525;14347;0;9449;-1408;72065;0;94453;-8591;-73267;0;0;-638;-82497;11956;1339;11;-5300;-2796;-556;0;1163;-6292;-12430;-474;0;-474;-388;0;-862;0
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;S4;I;2;BELO HORIZONTE;MG;43525;3261;0;90735;0;0;0;93996;-88104;-2949;0;0;21;-91033;2963;375;0;-7522;-4720;-36;6946;12205;-781;6467;9430;0;9430;-77;-212;9141;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;S4;I;2;MEDIANEIRA;PR;43525;81099;0;10584;0;0;36;91719;-17771;-6557;0;0;-13188;-37516;54203;20934;6497;-25208;-23448;-624;0;3633;-14740;-32956;21247;32;21278;-1809;0;19470;0
BEXS - PRUDENCIAL;1000080862;b2;S4;C;2;SAO PAULO;SP;43525;0;0;1525;-44;87037;0;88518;0;0;0;0;0;0;88518;3;11;-5329;-58367;-4155;0;904;-147;-67080;21438;0;21438;-8416;-377;12645;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;S5;I;2;BRASILIA;DF;43525;74514;0;11957;0;0;0;86471;-27807;-122;0;0;-17583;-45513;40959;0;0;-11676;-6758;-62;0;3540;-892;-15847;25112;-65;25047;0;0;25047;-3347
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;b3S;S4;I;2;SERTAOZINHO;SP;43525;74195;0;12132;0;0;0;86326;-26078;-11728;0;0;-20116;-57923;28403;3523;1132;-11421;-12335;-167;0;5482;-6332;-20119;8285;-20;8265;-595;0;7669;0
NU PAGAMENTOS - PRUDENCIAL;1000084693;n4;;I;2;SAO PAULO;SP;43709;16617;0;66420;1378;0;0;84415;-7253;-3794;0;-1630;-264963;-277641;-193226;163616;19027;-75808;-155657;-33961;0;304212;-95269;126159;-67067;602;-66465;15881;0;-50585;0
MÁXIMA - PRUDENCIAL;1000080367;b1;S4;C;2;RIO DE JANEIRO;RJ;43525;54118;0;23402;-8937;14339;0;82922;-54412;0;0;0;2468;-51944;30978;835;640;-10193;-25967;-2013;216;8757;-642;-28367;2611;385;2996;-1994;-399;603;0
SCOTIABANK BRASIL - PRUDENCIAL;1000081452;b1;S4;I;3;SAO PAULO;SP;43525;45262;0;47545;-11018;0;0;81789;-9470;-52059;0;-6150;-187;-67865;13925;4078;0;-13991;-5349;-3238;0;23513;-4081;932;14856;0;14856;-5897;0;8959;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37395399;b3S;S5;I;2;GOIANIA;GO;43525;67663;0;14073;0;0;0;81736;-23017;-1557;0;0;-23529;-48102;33634;3369;3553;-14172;-15425;-314;0;2375;-2065;-22680;10954;1488;12441;-1372;0;11070;-5520
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;S4;I;2;PALOTINA;PR;43525;69484;0;12020;0;0;20;81525;-16779;-7410;0;0;-18021;-42209;39315;16173;6685;-23471;-25690;-429;0;2974;-12423;-36182;3134;-92;3042;-725;0;2317;0
BCO CATERPILLAR S.A. - PRUDENCIAL;1000081397;b2;S4;C;3;SAO PAULO;SP;43525;74695;6228;3;-511;0;0;80415;-4634;-32672;-4458;0;-5335;-47098;33316;595;370;-8984;-7524;-2319;0;22539;-7271;-2594;30723;427;31150;-14803;0;16347;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;S5;I;2;CHAPECO;SC;43525;67901;0;12073;0;0;12;79986;-19741;-1965;0;0;-18058;-39764;40222;5724;7769;-15464;-16649;-346;0;6110;-4801;-17657;22565;-290;22275;-536;-1085;20653;-977
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;S4;I;2;LUCAS DO RIO VERDE;MT;43525;70372;0;9238;0;0;0;79609;-11170;-11745;0;0;-11378;-34293;45317;15094;3912;-15164;-14077;-427;0;3610;-10018;-17069;28247;5720;33968;-1422;0;32546;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91586982;b3S;S4;I;2;NOVA PETROPOLIS;RS;43525;57556;0;20802;0;0;0;78358;-22318;-1935;0;0;-10411;-34665;43694;12762;6362;-18436;-14956;-381;0;2554;-11541;-23636;20057;-322;19735;-923;0;18812;0
DEUTSCHE - PRUDENCIAL;1000080532;b1;S3;C;3;SAO PAULO;SP;43525;22554;0;46624;-19722;28680;0;78137;-23000;-11923;0;0;1559;-33364;44772;21439;121;-26227;-17409;-3305;0;177023;-171119;-19477;25295;-4;25291;-10107;0;15184;0
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;S4;I;2;BELO HORIZONTE;MG;43525;2325;0;75121;0;0;0;77446;-76460;0;0;0;-469;-76929;518;0;0;-2811;-2265;-16;1715;2823;-17;-571;-54;-11;-65;0;-87;-151;0
SCANIA - PRUDENCIAL;1000080776;b2;S4;C;3;SAO BERNARDO DO CAMPO;SP;43525;70705;3685;1257;0;0;0;75647;-8234;-34299;-2495;0;-3257;-48285;27362;33629;1043;-9735;-20836;-1605;831;1242;-837;3733;31096;38;31134;-10601;-437;20096;0
BCO A.J. RENNER S.A. - PRUDENCIAL;1000081799;b1;S4;C;2;PORTO ALEGRE;RS;43525;65694;0;5860;0;0;0;71554;-26333;0;0;0;-13619;-39951;31603;7570;7857;-9429;-17695;-701;-50;368;-181;-12261;19342;0;19342;-7886;0;11456;0
BCO CARGILL S.A. - PRUDENCIAL;1000081414;b1;S4;I;3;SAO PAULO;SP;43525;28765;0;7378;10073;24354;0;70571;-9623;-22944;0;0;20440;-12127;58444;0;0;-808;-2744;-3109;0;1044;-4189;-9806;48639;0;48639;-19447;0;29192;0
UNIPRIME NORTE DO PARANÁ - COOPERATIVA DE CRÉDITO LTDA;2398976;b3S;S4;I;2;LONDRINA;PR;43525;45347;0;24586;0;0;0;69933;-21158;-11;0;0;-4861;-26029;43903;3667;2504;-14432;-6964;0;0;1291;-3540;-17474;26429;-602;25827;-21;0;25806;-9163
MIZUHO - PRUDENCIAL;1000080697;b1;S4;C;3;SAO PAULO;SP;43525;7080;0;54573;3953;3799;0;69405;-34517;-11508;0;0;305;-45720;23684;21845;4;-13083;-6753;-1348;0;1382;-9029;-6981;16703;0;16703;-6327;-846;9530;0
FACTA S.A. CFI - PRUDENCIAL;1000083704;n1;S4;I;2;PORTO ALEGRE;RS;43525;68580;0;347;0;0;0;68927;-6474;0;0;0;-10259;-16734;52194;0;0;-511;-18030;-2458;0;27;-8188;-29160;23034;-24;23010;-2409;0;20601;0
BANCO SEMEAR - PRUDENCIAL;1000081380;b1;S4;I;2;BELO HORIZONTE;MG;43525;62960;0;5320;0;0;0;68280;-16406;0;0;0;-5865;-22271;46009;522;842;-4432;-39509;-2736;0;5905;-6034;-45441;568;123;691;-265;-84;341;0
PORTOCRED S.A. - CFI - PRUDENCIAL;1000083560;n1;S4;I;2;PORTO ALEGRE;RS;43525;67152;0;953;0;0;0;68105;-6870;0;0;0;-23258;-30128;37977;2133;3903;-11259;-20359;-2974;0;609;-3727;-31673;6304;0;6304;-2367;-1212;2725;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88894548;b3S;S4;I;2;CERRO LARGO;RS;43525;55678;0;9807;0;0;12;65497;-11949;-5820;0;0;-5008;-22776;42721;15715;4940;-18880;-11962;-475;0;2403;-10467;-18725;23996;-645;23351;-1725;0;21626;0
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;b3C;S4;I;2;RIBEIRAO PRETO;SP;43525;0;0;64501;0;0;0;64501;-61224;0;0;0;0;-61224;3277;0;0;-1279;-482;-8;1975;145;-1156;-804;2474;0;2474;0;0;2474;0
BANCO TOPÁZIO S.A. - PRUDENCIAL;1000081517;b1;S4;I;2;PORTO ALEGRE;RS;43525;56825;0;4280;0;2964;0;64069;-19922;0;0;0;-11591;-31513;32556;22132;1938;-5749;-50552;-4367;0;859;-313;-36051;-3494;147;-3347;-1244;0;-4591;0
BS2 - PRUDENCIAL;1000080422;b1;S4;C;2;BELO HORIZONTE;MG;43525;13002;0;25652;4846;19103;0;62603;-61055;-96;0;0;-13;-61164;1438;7367;1216;-19314;-46038;-5303;214;68375;-7614;-1097;342;-222;120;1347;-2854;-1387;0
LEASEPLAN AM S.A. - PRUDENCIAL;1000082963;n1;S4;I;3;BARUERI;SP;43525;0;62399;60;0;0;0;62459;0;-8251;-33813;0;-321;-42386;20073;1167;0;-4565;-2714;-1038;0;1332;-128;-5946;14127;0;14127;-6123;0;8004;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO SUL DO MATO GROSSO DO SUL – SICREDI CENTRO-SUL MS;26408161;b3S;S4;I;2;DOURADOS;MS;43525;52898;0;8279;0;0;1;61179;-8204;-7220;0;0;-3637;-19061;42118;10828;4419;-14038;-10061;-375;0;1669;-7652;-15212;26907;-34;26873;-1003;0;25870;0
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E PROFISSIONAIS DA AREA DE SAUDE DO BRASIL LTDA.;42898825;b3S;S5;I;2;BELO HORIZONTE;MG;43525;38252;0;22860;0;0;0;61112;-27205;-2;0;0;-4719;-31926;29186;4469;2195;-9669;-10544;-252;0;3599;-2776;-12977;16209;4;16213;0;-600;15613;0
YAMAHA MOTOR - PRUDENCIAL;1000080721;b2;S4;C;3;GUARULHOS;SP;43525;63438;0;969;-3749;0;0;60658;-10646;-9682;0;0;-19360;-39688;20970;24528;6904;-11605;-40961;-6364;0;32720;-5920;-698;20272;-350;19922;-7866;0;12055;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE CARLOS BARBOSA - SICREDI SERRANA RS;90608712;b3S;S4;I;2;CARLOS BARBOSA;RS;43525;44937;0;14651;0;0;1;59588;-17228;-3065;0;0;-4483;-24776;34812;13082;3089;-13341;-9303;-391;0;2043;-8130;-12951;21860;-1;21859;-1547;0;20312;0
COOPERATIVA CENTRAL DE CRÉDITO - AILOS;5463212;b3C;S4;I;2;BLUMENAU;SC;43525;3719;0;54380;0;0;0;58098;-55161;-2911;0;0;-6;-58078;21;0;0;-13731;13933;-74;0;0;-148;-21;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR/SP;81466286;b3S;S4;I;2;PONTA GROSSA;PR;43525;47379;0;10083;0;0;0;57462;-13213;-7076;0;0;-5192;-25481;31981;11767;3930;-13288;-13469;-337;0;2415;-7467;-16448;15532;1;15533;-1208;0;14325;0
BADESUL DESENVOLVIMENTO AF/RS - PRUDENCIAL;1000081029;n1;S4;I;1;PORTO ALEGRE;RS;43525;44223;0;10928;0;0;0;55151;0;-19736;0;0;-15713;-35449;19702;2191;377;-8188;-3490;-1591;0;1080;-3899;-13520;6182;37;6219;-2463;0;3756;0
BCO LUSO BRASILEIRO S.A. - PRUDENCIAL;1000081706;b1;S4;I;2;SAO PAULO;SP;43525;41777;0;6010;-583;7030;0;54233;-22146;-1992;0;0;-4402;-28540;25693;793;5;-7067;-4577;-1681;0;804;-3124;-14847;10847;-763;10084;-4377;0;5707;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUDOESTE MT/PA - SICREDI SUDOESTE MT/PA;32995755;b3S;S4;I;2;TANGARA DA SERRA;MT;43525;47656;0;5904;0;0;0;53560;-7291;-5085;0;0;-6356;-18732;34828;10880;3800;-10594;-11146;-344;0;2473;-9029;-13959;20869;132;21001;-932;0;20069;0
ESTRELA MINEIRA - PRUDENCIAL;1000083584;n1;S4;C;2;ARAXA;MG;43525;52254;0;922;0;0;0;53177;-5090;-25;0;0;-14749;-19863;33313;8503;554;-1545;-22182;-3162;0;3;-1518;-19346;13967;-4;13963;-4787;0;9176;0
BCO ABN AMRO S.A. - PRUDENCIAL;1000081579;b1;S4;I;3;SAO PAULO;SP;43525;9209;0;22125;159;21531;0;53025;-10333;-24990;0;0;986;-34337;18687;19246;0;-15684;-5488;-2936;0;7230;-7929;-5561;13126;13;13139;-4952;-649;7538;0
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO NORTE DO BRASIL - CENTRAL SICREDI CENTRO NORTE;33667205;b3C;S4;I;2;CUIABA;MT;43525;2428;0;49647;0;0;0;52075;-49471;0;0;0;5;-49466;2609;0;0;-5058;27228;0;0;384;-25139;-2585;24;-24;0;1;0;1;0
COOPERATIVA DE CRÉDITO LESTE CAPIXABA - SICOOB LESTE CAPIXABA;32430233;b3S;S5;I;2;LINHARES;ES;43525;42619;0;9350;0;0;0;51969;-10869;-2984;0;0;-7270;-21123;30846;5098;3754;-4652;-7748;-289;0;3098;-4591;-5331;25515;-3;25512;0;-384;25128;-3398
RODOBENS - PRUDENCIAL;1000080855;b1;S4;C;2;SAO PAULO;SP;43525;24662;22973;9226;-5135;0;0;51726;-10618;-3851;-14684;0;-12160;-41313;10413;107714;894;-15309;-48520;-12929;8191;18023;-12962;45102;55515;1028;56543;-12985;-2400;41158;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DE ESTADOS RIO GRANDE DO SUL, SANTA CATARINA E MINAS GERAIS - SICREDI UNIESTADOS;87780268;b3S;S4;I;2;ERECHIM;RS;43525;43642;0;7972;0;0;4;51618;-12046;-3967;0;0;-6170;-22182;29436;12146;2019;-13811;-9968;-359;0;1995;-7732;-15710;13726;-62;13664;-1339;0;12325;0
AF PARANÁ - PRUDENCIAL;1000081115;n1;S4;I;1;CURITIBA;PR;43525;35840;0;13114;0;0;0;48953;0;-4636;0;0;-3708;-8344;40609;441;371;-7313;-5629;-2040;0;2606;-974;-12539;28071;0;28071;-9856;0;18214;0
COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES;32428294;b3C;S4;I;2;VITORIA;ES;43525;4546;0;44395;0;0;0;48941;-43011;-3997;0;0;81;-46926;2015;60;0;-2687;-2552;-18;0;4905;-994;-1287;728;6;734;0;-154;580;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DOS VALES - SICREDI REGIÃO DOS VALES RS;89126130;b3S;S4;I;2;ENCANTADO;RS;43525;26745;0;21898;0;0;0;48643;-17549;-1117;0;0;-3335;-22002;26642;7035;1507;-9464;-3551;-188;0;9419;-10826;-6069;20573;-192;20381;-716;0;19665;0
BCO MODAL S.A. - PRUDENCIAL;1000081658;b1;S4;C;2;RIO DE JANEIRO;RJ;43525;7382;0;33039;-3175;11022;0;48268;-34677;0;0;0;-79;-34756;13512;37266;3;-13680;-30305;-3757;58;1305;-1829;-10939;2573;4;2577;-499;-12;2066;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PLANALTO – SICREDI PLANALTO RS/MG;88038260;b3S;S4;I;2;CRUZ ALTA;RS;43525;38190;0;9889;0;0;8;48087;-8912;-7829;0;0;-9769;-26510;21578;6407;2160;-7604;-2381;-192;0;1288;-4607;-4930;16647;6;16653;-1004;0;15650;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI EVOLUÇÃO - SICREDI EVOLUÇÃO;35571249;b3S;S5;I;2;JOAO PESSOA;PB;43525;39765;0;7868;0;0;0;47633;-9841;0;0;0;490;-9351;38283;1341;1078;-6743;-3784;-51;0;1761;-18999;-25397;12886;51;12937;-135;0;12802;0
CHG-MERIDIAN DO BRASIL AM S.A. - PRUDENCIAL;1000082994;n1;S4;I;3;BARUERI;SP;43525;7181;40264;0;173;0;0;47617;-247;-8562;-28522;0;350;-36981;10637;0;0;-2398;-872;-1623;0;305;-163;-4751;5885;453;6338;-210;0;6128;0
