Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o)
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA DANA;50654300;b3S;;I;2;OSASCO;SP;41244;NA;NA;3238;37;3276;2774;0;0;0;0;0;0;2774;NA;NA%;NA%;1,1806;NA%;0,002
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE SOROCABA E REGIÃO - SICOOB COOPERASO;10175348;b3S;;I;2;SOROCABA;SP;41244;NA;NA;684;28;713;2756;0;0;0;0;0;0;2756;NA;NA%;NA%;0,2586;NA%;0,0813
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA ALCATEL-LUCENT BRASIL;62781232;b3S;;I;2;SAO PAULO;SP;41244;NA;NA;3816;0;3816;2750;0;0;0;0;0;0;2750;NA;NA%;NA%;1,3879;NA%;0,0002
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COLABORADORES DO GRUPO EMPRESARIAL A COSTA LTDA.;20062766;b3S;;I;2;VISCONDE DO RIO BRANCO;MG;41244;NA;NA;2592;0;2592;2743;0;0;0;0;0;0;2743;NA;NA%;NA%;0,9449;NA%;0,0045
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DOS SUPERMERCADOS RUSSI;2230138;b3S;;I;2;JUNDIAI;SP;41244;NA;NA;3232;0;3232;2739;0;0;0;0;0;0;2739;NA;NA%;NA%;1,1799;NA%;0,0005
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PEQUENOS E MICROS EMPRESÁRIOS E MICROEMPREENDEDORES DA REGIÃO METROPOLITANA DE PORTO ALEGRE LTDA - COOPESA;6975532;b3S;;I;2;PORTO ALEGRE;RS;41244;NA;NA;1125;0;1125;2714;0;0;0;0;0;0;2714;NA;NA%;NA%;0,4145;NA%;0,038
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DA ALIANÇA DOS  MÉDICOS E DEMAIS PROFISSIONAIS DA ÁREA DA SAÚDE DE AVARÉ - ALCRED AVARÉ;1478780;b3S;;I;2;AVARE;SP;41244;NA;NA;561;0;561;2687;0;0;0;0;0;0;2687;NA;NA%;NA%;0,2089;NA%;0,0058
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUDOESTE DA BAHIA LTDA. - SICOOB SUDOESTE;2558287;b3S;;I;2;BRUMADO;BA;41244;NA;NA;1842;0;1733;2647;0;0;0;0;0;0;2647;NA;NA%;NA%;0,6549;NA%;0,0426
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA VALE FERTILIZANTES DE UBERABA - COPERURA LTDA.;17607375;b3S;;I;2;UBERABA;MG;41244;NA;NA;2684;0;2684;2637;0;0;0;0;0;0;2637;NA;NA%;NA%;1,018;NA%;0,0102
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MONSANTO;59133793;b3S;;I;2;SAO PAULO;SP;41244;NA;NA;3721;0;3721;2622;0;0;0;0;0;0;2622;NA;NA%;NA%;1,4193;NA%;0,0005
UNIVERSICRED COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DA ASOEC - ASSOCIACAO SALGADO DE OLIVEIRA;7042196;b3S;;I;2;NITEROI;RJ;41244;NA;NA;530;0;530;2607;0;0;0;0;0;0;2607;NA;NA%;NA%;0,2035;NA%;0,0236
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO EXPRESSO PRINCESA DOS CAMPOS;1551820;b3S;;I;2;PONTA GROSSA;PR;41244;NA;NA;3028;0;3028;2599;0;0;0;0;0;0;2599;NA;NA%;NA%;1,1651;NA%;0,0022
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MAGNESITA REFRATÁRIOS S.A. LTDA. - CECREM;913314;b3S;;I;2;CONTAGEM;MG;41244;NA;NA;3700;0;3700;2588;0;0;0;0;0;0;2588;NA;NA%;NA%;1,4295;NA%;0,0048
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA AFFINIA;9128022;b3S;;I;2;OSASCO;SP;41244;NA;NA;3050;0;3050;2525;0;0;0;0;0;0;2525;NA;NA%;NA%;1,2079;NA%;0,0003
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA RICLAN;6077760;b3S;;I;2;RIO CLARO;SP;41244;NA;NA;2840;0;2835;2522;0;0;0;0;0;0;2522;NA;NA%;NA%;1,1241;NA%;0,0024
CIBRASEC - DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;5313386;n2;;I;2;SAO PAULO;SP;41244;NA;NA;2071;0;2071;2098;0;0;65;0;65;345;2507;NA;NA%;NA%;0,8261;NA%;0,0003
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ASSEMBLÉIA LEGISLATIVA DO ESTADO DA PARAÍBA LTDA. -  COOPERLEGIS;41146382;b3S;;I;2;JOAO PESSOA;PB;41244;NA;NA;2807;0;2807;2501;0;0;0;0;0;0;2501;NA;NA%;NA%;1,1226;NA%;0,0143
COOPERATIVA DE CRÉDITO POPULAR DE GRAVATÁ - SICOOB COOPERCRÉDITO;10350684;b3S;;I;2;GRAVATA;PE;41244;NA;NA;672;0;672;2487;0;0;0;0;0;0;2487;NA;NA%;NA%;0,2701;NA%;0,0617
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COLABORADORES DA COOPEDER LTDA. - CREDER;21130869;b3S;;I;2;BELO HORIZONTE;MG;41244;NA;NA;2813;0;2813;2477;0;0;0;0;0;0;2477;NA;NA%;NA%;1,1356;NA%;0,0543
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DE MACAPÁ E SANTANA - SICOOB CREDEMPRESAS-AP;13517050;b3S;;I;2;MACAPA;AP;41244;NA;NA;897;0;897;2460;0;0;0;0;0;0;2460;NA;NA%;NA%;0,3647;NA%;0,181
ASM ASSET MANAGEMENT DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S/A;2678955;n2;;I;2;RIO DE JANEIRO;RJ;41244;NA;NA;959;0;959;238;0;0;0;0;0;2200;2437;NA;NA%;NA%;0,3933;NA%;0,0507
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ELGIN;45045671;b3S;;I;2;MOGI DAS CRUZES;SP;41244;NA;NA;3121;10;3131;2409;0;0;0;0;0;0;2409;NA;NA%;NA%;1,2994;NA%;0,001
COOPESTADO - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS NA REGIÃO METROPOLITANA DO ESTADO DO RIO DE JANEIRO LIMITADA;4995006;b3S;;I;2;RIO DE JANEIRO;RJ;41244;NA;NA;1970;0;1970;2393;0;0;0;0;0;0;2393;NA;NA%;NA%;0,8233;NA%;0,0272
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS INTEGRANTES DO MINISTÉRIO PÚBLICO, PODER JUDICIÁRIO, DEFENSORIA PÚBLICA E POLÍCIA CIVIL NO ESTADO DA BAHIA - SICOOB COOMPEB;4892098;b3S;;I;2;SALVADOR;BA;41244;NA;NA;961;0;961;2391;0;0;0;0;0;0;2391;NA;NA%;NA%;0,402;NA%;0,1543
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DO MINISTÉRIO DA SAÚDE EM MACEIÓ - SAUDECRED;5728016;b3S;;I;2;MACEIO;AL;41244;NA;NA;1525;0;1525;2372;0;0;0;0;0;0;2372;NA;NA%;NA%;0,6428;NA%;0,0232
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DA ALIANÇA DOS PROFISSIONAIS DA ÁREA DE SAÚDE DA REGIÃO DE SÃO ROQUE - SICOOB ALCOOP SÃO ROQUE;4093627;b3S;;I;2;SAO ROQUE;SP;41244;NA;NA;1164;8;1172;2366;0;0;0;0;0;0;2366;NA;NA%;NA%;0,4951;NA%;0,0059
COOPERATIVA DE CRÉDITO RURAL DA AGRICULTURA FAMILIAR DOS TRABALHADORES E TRABALHADORAS RURAIS DE JARU - CREDITAG/JARU/RO;10514580;b3S;;I;2;JARU;RO;41244;NA;NA;498;0;498;2352;0;0;0;0;0;0;2352;NA;NA%;NA%;0,2117;NA%;0,0669
GDC PARTNERS SERVIÇOS FIDUCIÁRIOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;10749264;n2;;I;2;RIO DE JANEIRO;RJ;41244;NA;NA;600;0;600;157;0;0;0;0;0;2177;2334;NA;NA%;NA%;0,257;NA%;0,0689
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO RÁPIDO LUXO CAMPINAS;2312896;b3S;;I;2;VALINHOS;SP;41244;NA;NA;2365;0;2365;2326;0;0;0;0;0;0;2326;NA;NA%;NA%;1,0166;NA%;0,0075
COOPERATIVA DE CREDITO RURAL COM INTERAÇÃO SOLIDARIA DE TOMBOS-CRESOL TOMBOS;7208637;b3S;;I;2;TOMBOS;MG;41244;NA;NA;667;0;667;2310;0;0;0;0;0;0;2310;NA;NA%;NA%;0,2887;NA%;0,0855
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DOS LABORATORIOS B.BRAUN LTDA;30586895;b3S;;I;2;SAO GONCALO;RJ;41244;NA;NA;2952;0;2952;2303;0;0;0;0;0;0;2303;NA;NA%;NA%;1,2819;NA%;0,0057
FLUXO CORRETORA DE CÂMBIO S.A.;34562942;n2;;I;2;BARUERI;SP;41244;NA;NA;640;0;640;19;0;0;0;0;0;2259;2279;NA;NA%;NA%;0,2807;NA%;0,028
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA MAXION LTDA.;44378586;b3S;;I;2;CONTAGEM;MG;41244;NA;NA;2602;0;2602;2266;0;0;0;0;0;0;2266;NA;NA%;NA%;1,148;NA%;0,0006
CREDICORES - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA ÁREA DE SEGUROS DO ESPÍRITO SANTO;2996857;b3S;;I;2;VITORIA;ES;41244;NA;NA;856;0;856;2262;0;0;0;0;0;0;2265;NA;NA%;NA%;0,3778;NA%;0,0617
COOPERASA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONARIOS DAS EMPRESAS DA AGUIA PARTICIPAÇÕES;5296712;b3S;;I;2;PONTA GROSSA;PR;41244;NA;NA;2532;4;2536;2259;0;0;0;0;0;0;2259;NA;NA%;NA%;1,1226;NA%;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES PUBLICOS MUNICIPAIS DE PORTO ALEGRE;3990888;b3S;;I;2;PORTO ALEGRE;RS;41244;NA;NA;741;0;514;2257;0;0;0;0;0;0;2257;NA;NA%;NA%;0,2275;NA%;0,8064
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA FIAÇÃO ALPINA - COOPERALPINA;55319370;b3S;;I;2;VOTORANTIM;SP;41244;NA;NA;3164;0;3163;2236;0;0;0;0;0;0;2236;NA;NA%;NA%;1,4148;NA%;0,0005
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DA SEGURANÇA PÚBLICA DE SÃO PAULO - CREDIAFAM;4804353;b3S;;I;2;SAO PAULO;SP;41244;NA;NA;3060;0;3060;2226;0;0;0;0;0;0;2226;NA;NA%;NA%;1,3745;NA%;0,0046
COOPERATIVA DE CRÉDITO RURAL HORIZONTES NOVOS DE IJUÍ - CREHNOR NOROESTE;7268732;b3S;;I;2;IJUI;RS;41244;NA;NA;1069;0;1069;2211;0;0;0;0;0;0;2211;NA;NA%;NA%;0,4833;NA%;0,1146
COOPERATIVA DE CRÉDITO RURAL DA AGRICULTURA       FAMILIAR DOS TRABALHADORES E TRABALHADORAS RURAIS DE JI-PARANÁ.;10520232;b3S;;I;2;JI-PARANA;RO;41244;NA;NA;417;0;417;2200;0;0;0;0;0;0;2200;NA;NA%;NA%;0,1895;NA%;0,0979
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ACUMENT BRASIL;45068632;b3S;;I;2;ATIBAIA;SP;41244;NA;NA;2827;0;2827;2180;0;0;0;0;0;0;2180;NA;NA%;NA%;1,2963;NA%;0,004
COOPERATIVA DE ECONOMIA E CRÉDITO DOS EMPREGADOS DA PETROBRÁS - PETROCRED;953908;b3S;;I;2;SAO PAULO;SP;41244;NA;NA;483;0;483;2132;0;0;0;0;0;0;2132;NA;NA%;NA%;0,2264;NA%;0,0035
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DO EXTREMO NORTE DO ESPÍRITO SANTO ? CRESOL EXTREMO NORTE ES;7642803;b3S;;I;2;NOVA VENECIA;ES;41244;NA;NA;471;0;471;2120;0;0;0;0;0;0;2120;NA;NA%;NA%;0,2223;NA%;0,0135
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS - SICOOB CREDIBAMA;2895102;b3S;;I;2;BRASILIA;DF;41244;NA;NA;2013;0;2013;2097;0;0;0;0;0;0;2097;NA;NA%;NA%;0,9603;NA%;0,03
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COMERCIANTES DE DEPÓSITO DE MATERIAIS DE CONSTRUÇÃO DE CONTAGEM LTDA. - COOPERACIC;1663367;b3S;;I;2;CONTAGEM;MG;41244;NA;NA;744;0;744;2084;0;0;0;0;0;0;2084;NA;NA%;NA%;0,3569;NA%;0,025
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA UNIVERSIDADE ESTADUAL DO SUDOESTE DA BAHIA (UESB) - CREDIUESB;3606488;b3S;;I;2;VITORIA DA CONQUISTA;BA;41244;NA;NA;487;0;487;2082;0;0;0;0;0;0;2082;NA;NA%;NA%;0,2337;NA%;0,0384
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS E SERVIDORES PÚBLICOS DO ESTADO DE MATO GROSSO DO SUL - COCRESUL;24610065;b3S;;I;2;CAMPO GRANDE;MS;41244;NA;NA;1005;0;1005;2070;0;0;0;0;0;0;2070;NA;NA%;NA%;0,4856;NA%;0,0749
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA CNC SESC SENAC LTDA.;30304919;b3S;;I;2;RIO DE JANEIRO;RJ;41244;NA;NA;2202;0;2202;2045;0;0;0;0;0;0;2045;NA;NA%;NA%;1,0768;NA%;0,0068
COOPERATIVA DE CRÉDITO RURAL DA AGRICULTURA FAMILIAR DOS TRABALHADORES E TRABALHADORAS RURAIS DE MINISTRO ANDREAZZA - CREDITAG/ANDREAZZA/RO;10514648;b3S;;I;2;MINISTRO ANDREAZZA;RO;41244;NA;NA;479;0;479;2042;0;0;0;0;0;0;2042;NA;NA%;NA%;0,2347;NA%;0,0753
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS FEDERAIS DA REGIÃO METROPOLITANA DE BELÉM DO PARÁ - SICOOB FEDERAL PARÁ;83316810;b3S;;I;2;BELEM;PA;41244;NA;NA;1753;0;1753;2029;0;0;0;0;0;0;2029;NA;NA%;NA%;0,8641;NA%;0,1102
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS ADVOGADOS DO ESTADO DO RIO DE JANEIRO LTDA.;7755335;b3S;;I;2;RIO DE JANEIRO;RJ;41244;NA;NA;788;0;788;2028;0;0;0;0;0;0;2028;NA;NA%;NA%;0,3883;NA%;0,0064
COOPERATIVA DE CRÉDITO RURAL DE PEQUENOS AGRICULTORES E DA REFORMA AGRÁRIA DO CENTRO OESTE DO PARANÁ - CREHNOR LARANJEIRAS;1330387;b3S;;I;2;LARANJEIRAS DO SUL;PR;41244;NA;NA;664;0;664;2006;0;0;0;0;0;0;2006;NA;NA%;NA%;0,3308;NA%;0,0612
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA UNESP - COOPUNESP;69136075;b3S;;I;2;RIO CLARO;SP;41244;NA;NA;1892;0;1885;2002;0;0;0;0;0;0;2002;NA;NA%;NA%;0,9416;NA%;0,0053
FOCO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;329598;n2;;I;2;RIO DE JANEIRO;RJ;41244;NA;NA;833;0;833;793;0;0;0;0;0;1201;1995;NA;NA%;NA%;0,4176;NA%;0,1027
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE LENÇÓIS PAULISTA - SICOOB CRED-ACILPA;9004796;b3S;;I;2;LENCOIS PAULISTA;SP;41244;NA;NA;1199;0;1199;1991;0;0;0;0;0;0;1991;NA;NA%;NA%;0,602;NA%;0,042
TURCÂMBIO - CORRETORA DE CÂMBIO LTDA.;15482499;n2;;I;2;GAROPABA;SC;41244;NA;NA;804;0;804;22;1389;0;0;0;1389;574;1985;NA;NA%;NA%;0,4052;NA%;0,0159
COOPERATIVA DE CRÉDITO RURAL DO AGRESTE ALAGOANO - COOPERAGRE;8482873;b3S;;I;2;IGACI;AL;41244;NA;NA;485;0;485;1937;0;0;0;0;0;0;1937;NA;NA%;NA%;0,2503;NA%;0,0893
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE PRESIDENTE VENCESLAU - SICOOB CREDIACIPREV;8937938;b3S;;I;2;PRESIDENTE VENCESLAU;SP;41244;NA;NA;715;0;715;1921;0;0;0;0;0;0;1921;NA;NA%;NA%;0,3722;NA%;0,0635
COOPERATIVA DE CRÉDITO RURAL DO SERTÃO ALAGOANO - COCREAL;7564184;b3S;;I;2;PAO DE ACUCAR;AL;41244;NA;NA;621;0;621;1912;0;0;0;0;0;0;1912;NA;NA%;NA%;0,325;NA%;0,027
CP & FRIZZO - DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;62264924;n2;;I;2;SAO PAULO;SP;41244;NA;NA;1369;0;1369;691;0;0;0;0;0;1188;1879;NA;NA%;NA%;0,7285;NA%;0,0145
GUILTON S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO;96234646;n1;;I;2;AMERICANA;SP;41244;NA;NA;7004;0;7004;1879;0;0;0;0;0;0;1879;NA;NA%;NA%;3,7282;NA%;0,2673
PATACÃO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;59615005;n2;;I;2;SOROCABA;SP;41244;NA;NA;1081;-48;1016;314;331;0;0;133;464;1062;1840;NA;NA%;NA%;0,552;NA%;0,1753
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS DA BELGO BEKAERT ARAMES DO ESTADO DE SÃO PAULO;62041603;b3S;;I;2;OSASCO;SP;41244;NA;NA;1506;0;1506;1840;0;0;0;0;0;0;1840;NA;NA%;NA%;0,8186;NA%;0,0007
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA GKN DO BRASIL LTDA;5331882;b3S;;I;2;PORTO ALEGRE;RS;41244;NA;NA;2275;0;2275;1835;0;0;0;0;0;0;1835;NA;NA%;NA%;1,2397;NA%;0,0012
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA SUPERINTENDÊNCIA REGIONAL DO TRABALHO E EMPREGO E DA ADVOCACIA GERAL DA UNIÃO NO ESTADO DO PARÁ - CREDMISTRA;83329979;b3S;;I;2;BELEM;PA;41244;NA;NA;1689;0;1689;1692;0;0;0;0;0;0;1821;NA;NA%;NA%;0,9277;NA%;0,0429
EBADIVAL - E. BAGGIO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;89784367;n2;;I;2;CURITIBA;PR;41244;NA;NA;1224;0;1224;150;628;0;0;0;629;1001;1779;NA;NA%;NA%;0,6879;NA%;0,0077
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA INFRAERO - AEROCRED;5292849;b3S;;I;2;GUARULHOS;SP;41244;NA;NA;1896;0;1896;1758;0;0;0;0;0;0;1758;NA;NA%;NA%;1,078;NA%;0,0062
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DAS EMPRESAS DO GRUPPO M&G NO BRASIL;62605290;b3S;;I;2;POCOS DE CALDAS;MG;41244;NA;NA;2333;17;2350;1757;0;0;0;0;0;0;1757;NA;NA%;NA%;1,3373;NA%;0,0024
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DA CMI SECOVI-MG - SECOVICRED;14913919;b3S;;I;2;BELO HORIZONTE;MG;41244;NA;NA;1837;0;1837;1755;0;0;0;0;0;0;1755;NA;NA%;NA%;1,0465;NA%;0,0758
LUCCA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;11846241;n2;;I;2;SAO PAULO;SP;41244;NA;NA;585;0;585;599;0;0;0;0;0;1154;1753;NA;NA%;NA%;0,3337;NA%;0
UNICREF - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA UNIMED DE MANAUS LTDA.;34503581;b3S;;I;2;MANAUS;AM;41244;NA;NA;1770;0;1770;1730;0;0;0;0;0;0;1730;NA;NA%;NA%;1,0235;NA%;0,0064
INTL FCSTONE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;62090873;n2;;I;2;SAO PAULO;SP;41244;NA;NA;1110;0;1110;147;0;0;0;0;0;1559;1706;NA;NA%;NA%;0,6508;NA%;0,0051
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS DE DIVERSÕES DO ESTADO DE SÃO PAULO;68314921;b3S;;I;2;SAO PAULO;SP;41244;NA;NA;2065;0;2065;1682;0;0;0;0;0;0;1682;NA;NA%;NA%;1,2274;NA%;0,0029
COOPERATIVA DE CRÉDITO MÚTUO DOS TRABALHADORES DO SETOR AEROESPACIAL DE SÃO JOSE DOS CAMPOS - COSAE;8227676;b3S;;I;2;SAO JOSE DOS CAMPOS;SP;41244;NA;NA;1531;0;1531;1677;0;0;0;0;0;0;1677;NA;NA%;NA%;0,9131;NA%;0,0337
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DE ESTABELECIMENTOS HOSPITALARES DO SUL DO ESTADO DO ESPIRITO SANTO - SULCRED;31746993;b3S;;I;2;CACHOEIRO DE ITAPEMIRIM;ES;41244;NA;NA;1434;0;1434;1658;0;0;0;0;0;0;1658;NA;NA%;NA%;0,8647;NA%;0,0212
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS INDÚSTRIAS UNILEVER DO BRASIL;53272365;b3S;;I;2;VALINHOS;SP;41244;NA;NA;2525;0;2507;1637;0;0;0;0;0;0;1637;NA;NA%;NA%;1,531;NA%;0,0028
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA CENTRAIS ELETRICAS DO PARÁ - COECELPA;1120042;b3S;;I;2;BELEM;PA;41244;NA;NA;2573;0;2573;1620;0;0;0;0;0;0;1620;NA;NA%;NA%;1,5879;NA%;0,1007
COOPSEBRAE - COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO SEBRAE/PB, SEBRAE/RN E SESC, SENAC E SENAR EM JOÃO PESSOA;41219353;b3S;;I;2;JOAO PESSOA;PB;41244;NA;NA;1658;0;1644;1619;0;0;0;0;0;0;1619;NA;NA%;NA%;1,0156;NA%;0,0175
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DO COLEGIO PEDRO II;2910387;b3S;;I;2;RIO DE JANEIRO;RJ;41244;NA;NA;1824;0;1824;1597;0;0;0;0;0;0;1597;NA;NA%;NA%;1,1424;NA%;0,0155
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ANDORINHA - COFASA;64761471;b3S;;I;2;PRESIDENTE PRUDENTE;SP;41244;NA;NA;2388;0;2388;1596;0;0;0;0;0;0;1596;NA;NA%;NA%;1,4958;NA%;0,0012
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA NOVELIS DO BRASIL LTDA. - COOPA;23069867;b3S;;I;2;OURO PRETO;MG;41244;NA;NA;2069;0;2069;1588;0;0;0;0;0;0;1588;NA;NA%;NA%;1,303;NA%;0,0068
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA ALCOA ALUMÍNIO S/A E EMPRESAS SUBSIDIÁRIAS NO ESTADO DE MINAS GERAIS LTDA. - CREDIAL;18625152;b3S;;I;2;POCOS DE CALDAS;MG;41244;NA;NA;1799;0;1799;1581;0;0;0;0;0;0;1581;NA;NA%;NA%;1,1379;NA%;0,0038
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO ALCOA EM PERNAMBUCO;8931800;b3S;;I;2;ITAPISSUMA;PE;41244;NA;NA;2179;0;2179;1578;0;0;0;0;0;0;1578;NA;NA%;NA%;1,3807;NA%;0,0035
KRAUS - SOCIEDADE CORRETORA DE CÂMBIO LTDA.;34266668;n2;;I;2;RIO DE JANEIRO;RJ;41244;NA;NA;518;0;518;107;482;0;0;0;482;982;1570;NA;NA%;NA%;0,3298;NA%;0,0384
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA DANA INDÚSTRIAS;91018408;b3S;;I;2;GRAVATAI;RS;41244;NA;NA;1719;0;1719;1547;0;0;0;0;0;0;1547;NA;NA%;NA%;1,1111;NA%;0,0054
COOPERATIVA DE CREDITO RURAL ASCOOB CREDIMONTE;5602448;b3S;;I;2;JACOBINA;BA;41244;NA;NA;-81;0;-109;1541;0;0;0;0;0;0;1541;NA;NA%;NA%;-0,0708;NA%;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES MUNICIPAIS DO SUL FLUMINENSE LTDA.;1819799;b3S;;I;2;VOLTA REDONDA;RJ;41244;NA;NA;1986;0;1986;1531;0;0;0;0;0;0;1531;NA;NA%;NA%;1,2976;NA%;0,0027
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DA UNIÃO NO PARANÁ E EM SANTA CATARINA - FEDERALCRED SUL;13782900;b3S;;I;2;CURITIBA;PR;41244;NA;NA;164;0;164;1524;0;0;0;0;0;0;1524;NA;NA%;NA%;0,1077;NA%;0,4339
ÁTICO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;14425205;n2;;I;2;RIO DE JANEIRO;RJ;41244;NA;NA;646;0;646;2;0;0;468;0;468;1048;1518;NA;NA%;NA%;0,4252;NA%;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE BEBEDOURO - COOCRESB.;5969937;b3S;;I;2;BEBEDOURO;SP;41244;NA;NA;1016;0;1016;1495;0;0;0;0;0;0;1495;NA;NA%;NA%;0,68;NA%;0,0053
