Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;a1;a2;a3;a4;a5;a6;a;b1;b2;b3;b4;b5;b;c;d1;d2;d3;d4;d5;d6;d7;d8;d;e;f;g;h;i;j;k
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE MANGUEIRINHA - CRESOL MANGUEIRINHA;2961072;b3S;;I;2;MANGUEIRINHA;PR;01/06/2014;595;0;123;0;0;0;719;-83;-177;0;0;-100;-360;359;110;34;-161;-131;0;0;11;-84;-222;137;7;144;0;-8;136;-25
COOPERATIVA DE CRÉDITO MÚTUO DOS MICRO E PEQUENOS EMPRESÁRIOS E MICROEMPREENDEDORES DO GRANDE ABC- SICOOB CREDIACISA;7946216;b3S;;I;2;SANTO ANDRE;SP;01/06/2014;470;0;249;0;0;0;718;-236;0;0;0;4;-231;487;36;76;-218;-217;0;0;0;-6;-329;158;0;158;-3;0;156;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE PORTO LUCENA - CRESOL PORTO LUCENA;9051765;b3S;;I;2;PORTO LUCENA;RS;01/06/2014;599;0;119;0;0;0;718;-209;-70;0;0;-425;-704;14;153;3;-174;-172;-3;0;77;-65;-180;-167;-16;-183;0;0;-183;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DE JABOTICABAL - COPERMED JABOTICABAL;2159014;b3S;;I;2;JABOTICABAL;SP;01/06/2014;433;0;284;0;0;0;718;-236;0;0;0;29;-208;510;42;36;-295;-145;-3;0;0;-86;-451;59;0;59;-5;0;54;0
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DE MACAPÁ E SANTANA - SICOOB CREDEMPRESAS-AP;13517050;b3S;;I;2;MACAPA;AP;01/06/2014;681;0;37;0;0;0;717;-105;1;0;0;-50;-155;562;125;124;-228;-383;-3;0;3;-22;-384;178;2;180;-7;0;172;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE AGROLÂNDIA - CRESOL AGROLÂNDIA;9280638;b3S;;I;2;AGROLANDIA;SC;01/06/2014;651;0;64;0;0;0;714;-103;-99;0;0;-69;-271;443;34;47;-190;-206;0;0;25;-100;-391;52;0;52;0;-4;48;0
NOMINAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;76637263;n2;;I;2;RIO DE JANEIRO;RJ;01/06/2014;0;0;713;0;0;0;713;0;0;0;0;0;0;713;8;0;-326;-641;-31;0;32;0;-959;-246;0;-246;0;0;-246;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE MARCELINO RAMOS-CRESOL MARCELINO RAMOS;5211129;b3S;;I;2;MARCELINO RAMOS;RS;01/06/2014;442;0;268;0;0;0;710;-249;-43;0;0;-35;-327;384;59;5;-172;-148;1;0;32;-73;-297;86;4;91;0;0;90;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS ESTADUAIS DA PARAÍBA - CREDS LTDA.;3373150;b3S;;I;2;JOAO PESSOA;PB;01/06/2014;658;0;40;0;0;0;698;-77;-63;0;0;-171;-312;387;108;70;-156;-388;-7;0;0;-20;-393;-6;0;-6;-7;-16;-29;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA SKF E COLIGADAS;49091119;b3S;;I;2;CAJAMAR;SP;01/06/2014;694;0;3;0;0;0;697;0;-2;0;0;-39;-42;655;0;0;-32;-143;0;0;0;0;-175;481;0;481;0;0;481;0
EXECUTIVE CORRETORA DE CÂMBIO LTDA.;19086249;n2;;I;2;NOVO HAMBURGO;RS;01/06/2014;0;0;0;0;696;0;696;0;0;0;0;0;0;696;6;0;-59;-451;-33;0;0;-1;-538;158;0;158;-57;0;101;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE SANTA MARIA-CRESOL SANTA MARIA;5220232;b3S;;I;2;SANTA MARIA;RS;01/06/2014;582;0;113;0;0;0;695;-177;-93;0;0;-239;-510;185;102;5;-235;-291;-1;0;12;-52;-461;-276;-2;-278;0;0;-278;0
MONEY PLUS SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E A EMPRESA DE PEQUENO PORTE LTDA.;11581339;n1;;I;2;SAO PAULO;SP;01/06/2014;695;0;0;0;0;0;695;0;0;0;0;-9;-9;686;0;0;-73;-129;-28;0;5;-119;-343;342;-3;339;-129;0;211;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DE PRODUTOS ROCHE QUIMICOS E FARMACEUTICOS S.A., LTDA;42123000;b3S;;I;2;RIO DE JANEIRO;RJ;01/06/2014;619;0;75;0;0;0;695;0;0;0;0;-4;-4;691;0;0;-220;-63;-1;0;32;0;-253;438;0;438;0;0;438;-304
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SÃO JOÃO DO ITAPERIÚ   CRESOL SÃO JOÃO DO ITAPERIÚ;13059232;b3S;;I;2;SAO JOAO DO ITAPERIU;SC;01/06/2014;550;0;141;0;0;0;692;-167;-87;0;0;-56;-311;381;16;38;-134;-120;0;0;182;-156;-175;206;0;206;0;-6;200;-16
CECM SERV MIN PLANEJAMENTO, ORÇAMENTO E GESTÃO, EDUCAÇÃO, DESENV INDÚSTRIA COMÉRCIO EXTERIOR, INTEGRAÇÃO NACIONAL, COMUNICAÇÕES, CIDADES, DESENV SOCIAL COMBATE FOME E PRES REPUBLICA SICOOB COOPERPLAN;2674113;b3S;;I;2;BRASILIA;DF;01/06/2014;634;0;57;0;0;0;690;-63;-16;0;0;-112;-191;500;16;77;-193;-307;-2;26;3;-9;-389;110;-1;109;-2;0;107;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA BOMBRIL;57038408;b3S;;I;2;SAO BERNARDO DO CAMPO;SP;01/06/2014;647;0;36;0;0;0;683;0;0;0;0;-11;-11;672;0;0;-425;-73;-3;0;10;0;-490;181;0;181;0;-31;150;1
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS MUNICIPAIS EM JOÃO MONLEVADE LTDA.;18310649;b3S;;I;2;JOAO MONLEVADE;MG;01/06/2014;642;0;38;0;0;0;680;0;0;0;0;-7;-7;672;3;0;-178;-116;1;0;0;1;-292;380;3;383;-7;0;376;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE SANTO ANTONIO DO SUDOESTE - CRESOL SANTO ANTONIO DO SUDOESTE;4649750;b3S;;I;2;SANTO ANTONIO DO SUDOESTE;PR;01/06/2014;529;0;144;0;0;0;673;-83;-136;0;0;-19;-237;436;67;48;-194;-161;0;0;57;-131;-314;122;4;127;0;-9;117;-37
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA NOVELIS;57545436;b3S;;I;2;SANTO ANDRE;SP;01/06/2014;668;0;3;0;0;0;671;0;0;0;0;-54;-54;617;3;0;-174;-81;1;0;0;0;-253;364;0;364;0;0;364;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS SIDERÚRGICAS, METALÚRGICAS E ELETRO-MECÂNICAS DE JOÃO MONLEVADE LTDA. - SICOOB CREDIBELGO;24235459;b3S;;I;2;JOAO MONLEVADE;MG;01/06/2014;644;0;27;0;0;0;670;-2;0;0;0;-21;-23;648;0;0;-234;-194;0;0;41;-1;-388;259;-66;194;0;0;194;0
PRIME S/A CORRETORA DE CAMBIO E VALORES;36092302;n2;;I;2;RIO DE JANEIRO;RJ;01/06/2014;0;0;666;0;0;0;666;0;0;0;0;-609;-609;57;34;0;-685;1100;-113;0;0;-6;330;387;21;409;-117;0;291;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS ENGENHEIROS, ARQUITETOS, AGRÔNOMOS E AFINS DO ESTADO DO RIO GRANDE DO SUL;9187555;b3S;;I;2;PORTO ALEGRE;RS;01/06/2014;644;0;21;0;0;0;665;-178;0;0;0;-84;-262;403;73;0;-220;-215;0;0;1;-5;-366;37;0;37;-2;0;35;0
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS FERROVIÁRIAS NO ESTADO DE SÃO PAULO;53932869;b3S;;I;2;OSASCO;SP;01/06/2014;577;0;87;0;0;0;663;0;0;0;0;37;37;700;0;0;-182;-132;1;0;1;0;-314;386;0;386;0;-25;361;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE CAPANEMA - CRESOL CAPANEMA;1201006;b3S;;I;2;CAPANEMA;PR;01/06/2014;442;0;221;0;0;0;662;-171;-114;0;0;-10;-294;368;77;37;-123;-163;0;0;14;-100;-258;110;5;115;0;-6;109;0
COOPERATIVA DE CREDITO RURAL COM INTERAÇÃO SOLIDARIA DE TOMBOS-CRESOL TOMBOS;7208637;b3S;;I;2;TOMBOS;MG;01/06/2014;589;0;70;0;0;0;659;-88;-78;0;0;-131;-297;362;40;67;-274;-216;0;0;55;-93;-422;-60;0;-60;0;0;-60;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SÃO JOÃO DA URTIGA - CRESOL SÃO JOÃO DA URTIGA;7542211;b3S;;I;2;SAO JOAO DA URTIGA;RS;01/06/2014;486;0;173;0;0;0;659;-177;-35;0;0;-29;-240;418;41;3;-125;-120;-1;0;19;-51;-235;184;4;187;0;0;187;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SANTA LÚCIA - CRESOL SANTA LÚCIA;7268499;b3S;;I;2;SANTA LUCIA;PR;01/06/2014;433;0;225;0;0;0;659;-119;-160;0;0;-184;-463;196;136;58;-207;-169;0;0;118;-79;-144;52;0;51;0;-10;41;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO CORPO DE BOMBEIROS MILITAR DO ESTADO DO PARÁ LTDA. - SICOOB BOMBEIROS;2202150;b3S;;I;2;BELEM;PA;01/06/2014;650;0;8;0;0;0;658;0;-139;0;0;-126;-266;392;82;22;-327;-315;-9;0;0;-62;-609;-217;-6;-223;0;0;-223;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DE ÓRGAOS GESTORES DE RECURSOS HÍDRICOS DO ESTADO DE SÃO PAULO - COOPERHIDRO;53800488;b3S;;I;2;SAO PAULO;SP;01/06/2014;602;0;55;0;0;0;657;-80;0;0;0;-40;-120;538;0;0;-225;-143;-1;0;0;-5;-374;164;0;164;0;0;164;0
COOPERATIVA DE CRÉDITO RURAL SENHOR DO BONFIM LTDA. - SICOOB BONFIM;4317316;b3S;;I;2;SENHOR DO BONFIM;BA;01/06/2014;547;0;106;0;0;0;653;-90;-25;0;0;-87;-201;451;88;220;-313;-379;-5;0;109;-49;-329;123;0;123;-8;0;115;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA ÁREA DE SAÚDE DE PIRACICABA E REGIÃO;2072790;b3S;;I;2;PIRACICABA;SP;01/06/2014;404;0;246;0;0;0;651;-231;0;0;0;-7;-238;413;38;34;-135;-198;-2;0;9;-5;-260;153;0;153;-9;0;144;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO DISTRITO FEDERAL LTDA. - COOSERVCRED;778858;b3S;;I;2;BRASILIA;DF;01/06/2014;632;0;15;0;0;0;647;-44;0;0;0;-4;-47;600;15;0;-186;-142;0;0;12;0;-301;300;11;310;0;0;310;0
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA PERPART E DO IPA - COOPEMATER;11356599;b3S;;I;2;RECIFE;PE;01/06/2014;641;0;2;0;0;0;643;0;-13;0;0;-292;-304;339;35;0;-240;-165;-2;0;0;-12;-385;-46;4;-42;-2;-5;-49;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FABRICANTES DE CALÇADOS DE SAPIRANGA LTDA.;5841967;b3S;;I;2;SAPIRANGA;RS;01/06/2014;634;0;8;0;0;0;642;-49;0;0;0;-151;-200;443;100;0;-79;-129;-1;0;2;-90;-197;245;1;244;-2;0;242;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE SALGADO FILHO - CRESOL SALGADO FILHO;4611476;b3S;;I;2;SALGADO FILHO;PR;01/06/2014;538;0;100;0;0;0;639;-114;-139;0;0;-222;-475;164;58;29;-180;-155;0;0;51;-122;-319;-156;-12;-168;0;0;-168;-37
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE ENÉAS MARQUES - CRESOL ENÉAS MARQUES;8812388;b3S;;I;2;ENEAS MARQUES;PR;01/06/2014;529;0;106;0;0;0;635;-90;-106;0;0;2;-194;441;54;35;-135;-128;1;0;12;-86;-249;192;0;192;0;-6;185;-23
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA PILKINGTON BRASIL;2104058;b3S;;I;2;CACAPAVA;SP;01/06/2014;580;0;52;0;0;0;632;0;0;0;0;-1;-1;631;0;0;-101;-101;0;0;0;0;-202;429;0;429;0;0;429;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE RIO BRANCO DO SUL - CRESOL RIO BRANCO DO SUL;10512171;b3S;;I;2;RIO BRANCO DO SUL;PR;01/06/2014;551;0;81;0;0;0;632;-60;-65;0;0;-281;-406;226;28;49;-91;-117;0;0;10;-129;-251;-26;0;-26;0;0;-26;0
MACRO CORRETORA DE CAMBIO E VALORES MOBILIARIOS LTDA;15219389;n2;;I;2;SALVADOR;BA;01/06/2014;0;0;0;0;631;0;631;0;0;0;0;-130;-130;501;422;0;-152;-856;-54;0;256;1;-385;116;3;120;0;0;120;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO SISTEMA FIERGS-CRESUL;92675578;b3S;;I;2;PORTO ALEGRE;RS;01/06/2014;586;0;44;0;0;0;630;-1;0;0;0;0;-1;629;0;0;-90;-81;1;0;0;0;-171;458;0;458;-10;0;448;0
PETRA;51688;b1;;C;2;CURITIBA;PR;01/06/2014;0;0;626;0;0;0;626;-2;0;0;0;0;-2;624;15300;1004;-8200;-5659;-1605;0;19;-470;389;1012;18;1031;-485;0;545;0
COOPERATIVA DE CRÉDITO MÚTUO DOS CORRETORES DE SEGUROS DO ESTADO DE SÃO PAULO - SICOOB CREDICOR/SP;8030602;b3S;;I;2;SAO PAULO;SP;01/06/2014;418;0;208;0;0;0;625;-132;0;0;0;-67;-199;427;88;82;-182;-190;-7;0;0;-3;-212;214;0;214;-19;0;196;0
COOPERATIVA DE CRÉDITO DOS METALÚRGICOS DO ABC - CREDABC;5740092;b3S;;I;2;SAO BERNARDO DO CAMPO;SP;01/06/2014;538;0;87;0;0;0;625;-46;0;0;0;0;-46;579;0;0;0;-22;0;0;0;0;-22;556;0;556;0;0;556;-83
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO ABC - COOPER 7;4414354;b3S;;I;2;SAO BERNARDO DO CAMPO;SP;01/06/2014;624;0;0;0;0;0;624;0;-3;0;0;-4;-7;618;0;0;-30;-58;0;0;0;0;-89;529;0;529;0;0;529;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE UNIÃO DOS PLANALTOS - CRESOL UNIÃO DOS PLANALTOS;8597482;b3S;;I;2;LAPA;PR;01/06/2014;365;0;258;0;0;0;623;-146;-110;0;0;-150;-405;218;63;46;-172;-160;0;0;20;-93;-297;-79;0;-79;0;0;-79;-23
PATACÃO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;59615005;n2;;I;2;SOROCABA;SP;01/06/2014;0;0;6;0;613;0;619;0;0;0;0;0;0;619;33;0;-143;-338;-33;0;12;0;-468;151;-18;133;-44;0;89;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO HOSPITAL VERA CRUZ E VERA CRUZ ASSOCIAÇÃO DE SAÚDE;44588366;b3S;;I;2;CAMPINAS;SP;01/06/2014;533;0;83;0;0;0;616;0;0;0;0;12;12;628;0;0;-118;-123;1;0;5;-1;-238;390;5;395;-1;0;393;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA INDÚSTRIA E COMÉRCIO DOS RAMOS METALÚRGICO, ELETROMECÂNICO E QUÍMICO DE SOROCABA;49060635;b3S;;I;2;SOROCABA;SP;01/06/2014;536;0;75;0;0;0;611;-9;0;0;0;-24;-33;578;49;0;-299;-153;-3;0;5;-17;-419;159;0;159;-3;-5;152;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS ADVOGADOS DO ESTADO DO RIO DE JANEIRO LTDA.;7755335;b3S;;I;2;RIO DE JANEIRO;RJ;01/06/2014;389;0;215;0;0;0;604;-95;0;0;0;-150;-245;359;83;100;-311;-335;-1;0;0;-11;-475;-116;0;-116;0;0;-116;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA CIA AÇUCAREIRA VALE DO ROSÁRIO - COOPERVALE;44958981;b3S;;I;2;MORRO AGUDO;SP;01/06/2014;599;0;3;0;0;0;602;0;-12;0;0;-39;-51;552;0;0;-169;-96;-1;0;7;1;-261;291;-7;284;0;0;284;-303
AGENCIA DE FOMENTO DO ESTADO DE RORAIMA S.A. - AFERR;3058464;n1;;I;1;BOA VISTA;RR;01/06/2014;3;0;587;0;0;0;590;0;0;0;0;-1;-1;589;10;0;-1614;-358;-29;0;0;-19;-2009;-1421;1726;305;-124;0;182;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO JOHN F. KENNEDY LTDA;33735192;b3S;;I;2;RIO DE JANEIRO;RJ;01/06/2014;569;0;20;0;0;0;590;-53;0;0;0;0;-53;536;0;0;-173;-105;1;0;19;0;-259;277;24;301;-2;0;299;-245
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE ITABIRA LTDA. - COSEMI;16651002;b3S;;I;2;ITABIRA;MG;01/06/2014;582;0;8;0;0;0;589;-11;0;0;0;-145;-156;433;63;0;-273;-230;-4;0;83;-7;-368;65;-2;63;0;0;63;0
JGP DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;14035129;n2;;I;2;RIO DE JANEIRO;RJ;01/06/2014;0;0;587;0;0;0;587;0;0;0;0;0;0;587;25242;0;-1710;-1479;-1707;0;90;-11;20424;21011;0;21011;-8070;-845;12095;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DO MINISTÉRIO DA SAÚDE EM MACEIÓ - SAUDECRED;5728016;b3S;;I;2;MACEIO;AL;01/06/2014;562;0;23;0;0;0;585;-42;-9;0;0;-26;-76;509;36;20;-173;-269;-4;0;20;-1;-372;137;0;137;-4;0;132;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA TICKET SERVIÇOS COMÉRCIO E ADMINISTRAÇÃO;57440521;b3S;;I;2;SAO PAULO;SP;01/06/2014;285;0;299;0;0;0;584;0;0;0;0;-25;-25;559;0;0;-216;-142;-1;0;0;0;-359;200;0;200;0;0;200;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MILITARES E SERVIDORES PÚBLICOS DO VALE DO IGUAÇU - CREDIMILSUL;5462911;b3S;;I;2;PORTO UNIAO;SC;01/06/2014;525;0;58;0;0;0;583;-78;-93;0;0;-215;-386;197;30;38;-143;-214;1;0;6;-8;-291;-94;0;-94;0;0;-94;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE BOA VENTURA DE SÃO ROQUE - CRESOL BOA VENTURA DE SÃO ROQUE;6115743;b3S;;I;2;BOA VENTURA DE SAO ROQUE;PR;01/06/2014;471;0;112;0;0;0;582;-57;-164;0;0;-107;-328;255;102;32;-212;-161;1;0;75;-148;-312;-57;1;-57;0;0;-57;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS  EMPREGADOS DA ELETRONORTE LTDA - ELETROCRED;1042487;b3S;;I;2;BELEM;PA;01/06/2014;376;0;195;0;0;0;571;-74;0;0;0;-51;-126;446;31;0;-252;-163;-4;0;26;-49;-410;36;0;35;-2;0;33;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE LENÇÓIS PAULISTA - SICOOB CRED-ACILPA;9004796;b3S;;I;2;LENCOIS PAULISTA;SP;01/06/2014;494;0;75;0;0;0;570;-59;0;0;0;-49;-108;462;61;153;-220;-277;-2;0;0;-14;-298;163;0;163;-1;0;162;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO SBF LTDA. - COOPER ATIVA SBF;2232228;b3S;;I;2;SAO PAULO;SP;01/06/2014;536;0;32;0;0;0;568;0;0;0;0;-197;-198;370;0;0;-77;-211;0;0;0;0;-288;83;0;83;0;0;83;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DE CHAPECÓ E REGIÃO - CRESOL CREDI CHAPECÓ;4769421;b3S;;I;2;CHAPECO;SC;01/06/2014;494;0;73;0;0;0;566;-176;-27;0;0;-41;-244;323;363;0;-322;-301;0;0;0;-96;-356;-33;0;-33;0;0;-33;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE POÇOS DE CALDAS LTDA. - COOPOÇOS;41791005;b3S;;I;2;POCOS DE CALDAS;MG;01/06/2014;546;0;20;0;0;0;566;-29;-13;0;0;-42;-84;482;1;0;-211;-148;1;0;69;-6;-295;187;-4;182;0;0;182;0
POLO CORRETORA DE CÂMBIO LTDA.;17902616;n2;;I;2;PORTO ALEGRE;RS;01/06/2014;0;0;0;0;565;0;565;0;0;0;0;0;0;565;9;0;-53;-262;-27;0;0;-1;-334;231;-13;219;-81;0;137;0
COOPERATIVA DE CRÉDITO MÚTUO DOS POLICIAIS FEDERAIS E SERVIDORES DA UNIÃO NO ESPÍRITO SANTO - CREDFEDERAL;2083914;b3S;;I;2;VILA VELHA;ES;01/06/2014;542;0;21;0;0;0;563;-131;0;0;0;-54;-185;378;11;0;-181;-79;-2;0;0;-9;-260;118;5;123;-2;0;121;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE MINISTRO ANDREAZZA   CRESOL ANDREAZZA;10514648;b3S;;I;2;MINISTRO ANDREAZZA;RO;01/06/2014;517;0;44;0;0;0;561;-66;-40;0;0;-103;-209;351;3;34;-151;-117;0;0;17;-91;-306;45;0;45;0;-6;39;-31
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SÃO JOÃO - CRESOL SÃO JOÃO;7557462;b3S;;I;2;SAO JOAO;PR;01/06/2014;454;0;106;0;0;0;560;-124;-81;0;0;-214;-419;141;57;34;-131;-128;0;0;12;-69;-225;-84;0;-84;0;-1;-86;-26
EBADIVAL - E. BAGGIO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;89784367;n2;;I;2;CURITIBA;PR;01/06/2014;0;0;165;0;391;0;556;0;0;0;0;0;0;556;1;0;-154;-266;-26;0;0;0;-445;111;9;120;-26;0;94;-33
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS MUNICIPAIS DA REGIÃO METROPOLITANA DE BELÉM LTDA.;991739;b3S;;I;2;BELEM;PA;01/06/2014;538;0;18;0;0;0;556;0;-17;0;0;-44;-62;494;23;0;-176;-127;-2;0;13;-46;-315;179;0;179;-3;0;176;-115
COOPERATIVA DE CRÉDITO RURAL DA AGRICULTURA FAMILIAR E ECONOMIA SOLIDÁRIA DE ORIZONA - GO;4490531;b3S;;I;2;ORIZONA;GO;01/06/2014;478;0;76;0;0;0;554;-104;0;0;0;127;23;577;8;2;-149;-81;0;0;6;-46;-261;316;0;316;0;0;316;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES NAS INDÚSTRIAS DE EXTRAÇÃO DE FERRO E METAIS BÁSICOS DA REGIÃO DE CONGONHAS LTDA. - COOFERSE;71384697;b3S;;I;2;CONGONHAS;MG;01/06/2014;417;0;130;0;0;0;547;0;0;0;0;-17;-17;530;0;0;-57;-124;0;0;14;-7;-175;356;0;356;0;0;356;0
TURISCAM CORRETORA DE CÂMBIO LTDA.;16789470;n2;;I;2;MACEIO;AL;01/06/2014;0;0;1;0;545;0;546;0;0;0;0;0;0;546;0;0;-115;-532;-26;0;10;0;-663;-117;0;-117;0;0;-117;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE PRESIDENTE VENCESLAU - SICOOB CREDIACIPREV;8937938;b3S;;I;2;PRESIDENTE VENCESLAU;SP;01/06/2014;447;0;97;0;0;0;544;-54;0;0;0;-3;-57;487;25;78;-181;-212;-2;0;2;-9;-298;189;0;189;-3;0;187;0
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DA COMPANHIA INDUSTRIAL CATAGUASES E DA BAUMINAS LTDA. - COOPECIC;19495266;b3S;;I;2;CATAGUASES;MG;01/06/2014;541;0;0;0;0;0;541;0;0;0;0;-38;-38;503;24;0;-153;-126;1;0;36;-2;-222;280;0;281;-2;0;278;-68
CREDJUST - COOPERATIVA DE CRÉDITO MÚTUO DOS INTEGRANTES DA JUSTIÇA DO TRABALHO DA 13ª REGIÃO LTDA.;4608925;b3S;;I;2;JOAO PESSOA;PB;01/06/2014;535;0;0;0;0;0;535;-69;0;0;0;1;-69;465;10;0;-203;-54;0;0;9;0;-237;228;0;228;0;0;228;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE NOVA ESPERANÇA DO SUDOESTE - CRESOL NOVA ESPERANÇA DO SUDOESTE;7926510;b3S;;I;2;NOVA ESPERANCA DO SUDOESTE;PR;01/06/2014;423;0;110;0;0;0;533;-81;-108;0;0;-51;-240;292;53;40;-160;-147;0;0;37;-104;-281;11;2;13;0;-7;6;0
COOPERATIVA DE CRÉDITO RURAL HORIZONTES NOVOS DE BARÃO DE COTEGIPE - CREHNOR NORTE;5996245;b3S;;I;2;BARAO DE COTEGIPE;RS;01/06/2014;398;0;134;0;0;0;532;-172;0;0;0;-80;-252;280;185;125;-145;-222;0;0;5;-132;-183;97;0;97;0;0;97;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DAS EMPRESAS DE TRANSPORTES COLETIVOS RODOVIÁRIOS DE PASSAGEIROS DO GRANDE RIO LTDA;141155;b3S;;I;2;SAO GONCALO;RJ;01/06/2014;509;0;22;0;0;0;531;0;0;0;0;-18;-18;512;0;0;-273;-280;-3;0;58;0;-497;15;0;15;0;0;15;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO FLEURY;71965313;b3S;;I;2;SAO PAULO;SP;01/06/2014;475;0;54;0;0;0;530;0;0;0;0;129;128;658;0;0;-103;-100;0;0;0;1;-204;454;0;454;0;0;454;0
NUMATUR CORRETORA DE CÂMBIO LTDA.;18145784;n2;;I;2;SAO PAULO;SP;01/06/2014;0;0;47;0;479;0;526;0;0;0;0;0;0;526;18;0;-57;-124;-26;0;0;0;-189;337;0;337;-123;0;214;0
