Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Captações;;;;;;;;;;;;;;;;Instrumentos Derivativos (f);Outras Obrigações (g);Passivo Circulante e Exigível a Longo Prazo (h) = (e) + (f) + (g);Resultados de Exercícios Futuros (i);Patrimônio Líquido (j);Passivo Total (k) = (h) + (i) + (j)
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PETROLEIROS NO ESTADO DE MINAS GERAIS LTDA. - COPETRO;26758433;b3S;S5;I;2;BELO HORIZONTE;MG;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;349;349;0;19736;20084
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA COMPANHIA BRASILEIRA DE ALUMÍNIO;54335401;b3S;S5;I;2;ALUMINIO;SP;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;805;805;0;19183;19988
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO OWENS-ILLINOIS DO BRASIL;43182278;b3S;S5;I;2;SAO PAULO;SP;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;613;613;0;19103;19716
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DE ELEVADORES ATLAS;43730498;b3S;S5;I;2;SAO PAULO;SP;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1455;1455;0;17917;19372
EXIM CC LTDA - PRUDENCIAL;1000082217;n2;S4;I;2;PORTO ALEGRE;RS;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19077;19077;0;181;19259
BROKER BRASIL CC LTDA. - PRUDENCIAL;1000082372;n2;S4;I;2;SAO PAULO;SP;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15137;15137;0;4008;19144
RB CAPITAL DTVM LTDA. - PRUDENCIAL;1000084174;n2;S4;I;2;SAO PAULO;SP;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6499;6499;0;12614;19114
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DO MAGAZINE LUIZA, EMPRESAS CONTROLADAS E COLIGADAS – SICOOB COOPLUIZA;2093154;b3S;S5;I;2;FRANCA;SP;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1453;1453;0;17533;18986
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO ALGAR E EMPREENDEDORES DO TRIÂNGULO MINEIRO LTDA - SICOOB TRIÂNGULO;1296040;b3S;S5;I;2;UBERLANDIA;MG;43983;5621;0;0;3269;0;0;8890;0;0;0;0;0;0;0;0;8890;0;2641;11530;0;7400;18930
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS COLABORADORES DA SG INDUSTRIA E COMERCIO DE MATERIAIS DE CONSTRUCAO, VIDROS E AFINS;61039038;b3S;S5;I;2;SAO PAULO;SP;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1671;1671;0;17163;18834
COOPERATIVA DE CREDITO CLASSICA DOS FUNCIONARIOS E PRESTADORES DE SERVIÇOS DAS EMPRESAS LIGADAS AO GRUPO EUCATUR LTDA. - EUCRED;21110927;b3S;S5;I;2;JI-PARANA;RO;43983;6108;0;0;7022;0;0;13130;0;0;0;0;0;0;0;0;13130;0;988;14118;1;4503;18622
BCO INDUSCRED DE INVESTIM. S/A - PRUDENCIAL;1000081342;b2;S4;I;2;SAO PAULO;SP;43983;0;0;0;600;0;0;600;0;0;0;0;0;0;0;0;600;0;117;717;0;17780;18497
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DA ASSEMBLEIA LEGISLATIVA DO ESTADO DE SÃO PAULO - COOPERALESP;4791645;b3S;S5;I;2;SAO PAULO;SP;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;581;581;0;17841;18421
COOPERATIVA DE CREDITO RURAL DE IBIAM - SULCREDI/IBIAM;8240446;b3S;S5;I;2;IBIAM;SC;43983;1540;0;0;11831;0;0;13371;0;0;0;0;0;0;0;1323;14694;0;204;14898;0;3430;18328
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA VILLARES METALS;53846242;b3S;S5;I;2;SUMARE;SP;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;359;359;0;17831;18190
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO SICOOB CRED-ACILPA;9004796;b3S;S5;I;2;LENCOIS PAULISTA;SP;43983;6287;0;0;4790;0;0;11077;0;0;0;0;0;0;0;0;11077;0;817;11894;0;5878;17772
FUTURAINVEST DTVM - PRUDENCIAL;1000084325;n2;S4;I;2;SAO PAULO;SP;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14045;14045;0;3564;17609
COOPERATIVA DE CRÉDITO E INVESTIMENTO SICOOB INDEPENDÊNCIA - SICOOB INDEPENDÊNCIA;4306351;b3S;S5;I;2;SAO PAULO;SP;43983;1553;0;0;6275;0;0;7828;0;0;0;0;0;0;0;0;7828;0;7345;15173;0;2141;17314
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA TAKATA-PETRI;47944277;b3S;S5;I;2;JUNDIAI;SP;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;698;698;0;16512;17211
COOPERATIVA DE CRÉDITO E INVESTIMENTO DOS EMPREGADOS E SERVIDORES DA SECRETARIA ESTADUAL DE LOGÍSTICA E TRANSPORTES E ÓRGÃOS SUBORDINADOS DO ESTADO DE SÃO PAULO - SICOOB COOPTRANSP;66555665;b3S;S5;I;2;SAO PAULO;SP;43983;1056;0;0;4711;0;0;5767;0;0;0;0;0;0;0;0;5767;0;652;6420;0;10780;17199
COOPERATIVA DE CRÉDITO DOS SERVIDORES PÚBLICOS MUNICIPAIS DA GRANDE VITÓRIA/ES;1235921;b3S;S5;I;2;VITORIA;ES;43983;159;0;0;0;0;0;159;0;0;0;0;0;0;0;0;159;0;1448;1607;0;15571;17178
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MINERACÃO RIO DO NORTE S/A, EM PORTO TROMBETAS LIMITADA -  CREDNORTE;4998845;b3S;S5;I;2;ORIXIMINA;PA;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1338;1338;0;15708;17046
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA AÇO MINAS GERAIS S.A. - AÇOMINAS E EMPRESAS SUBSIDIÁRIAS EM OURO BRANCO LTDA. - COOPAÇO;17314501;b3S;S5;I;2;OURO BRANCO;MG;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2226;2226;0;14488;16714
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA TEKSID DO BRASIL LTDA., E NEMAK ALUMÍNIO DO BRASIL LTDA.;4249235;b3S;S5;I;2;BETIM;MG;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;486;486;0;16224;16710
COBANSA CH S.A. - PRUDENCIAL;1000081878;n1;S5;I;2;GUARULHOS;SP;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;13;0;13205;13218;0;3486;16704
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DO PODER EXECUTIVO FEDERAL NO ESTADO DO ESPÍRITO SANTO - COOPSEFES;3639902;b3S;S5;I;2;VITORIA;ES;43983;244;0;0;1872;0;0;2116;0;0;0;0;0;0;0;0;2116;0;923;3039;0;13416;16455
PÓLOCRED SCMEPP LTDA. - PRUDENCIAL;1000083106;n1;S5;I;2;FLORIANOPOLIS;SC;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;150;0;15171;15321;0;934;16255
TREVISO CC S.A. - PRUDENCIAL;1000081885;n2;S4;I;2;SAO PAULO;SP;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10303;10303;0;5947;16250
COOPERATIVA DE CRÉDITO SICOOB CREDMETAL;3535065;b3S;S5;I;2;OSASCO;SP;43983;805;0;0;2487;0;0;3291;0;0;0;0;0;0;0;0;3291;0;1384;4675;0;11573;16248
COPERCRED - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS ZILLO LORENZETTI;58022195;b3S;S5;I;2;LENCOIS PAULISTA;SP;43983;551;0;0;1906;0;0;2457;0;0;0;0;0;0;0;0;2457;0;681;3138;0;12989;16127
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO GRUPO BAYER LTDA;73631483;b3S;S5;I;2;BELFORD ROXO;RJ;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1844;1844;0;14173;16017
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COLABORADORES DA CEBRACE;53184438;b3S;S5;I;2;JACAREI;SP;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;235;235;0;15751;15986
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA RHODIA PAULINIA;46058731;b3S;S5;I;2;PAULINIA;SP;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;310;310;0;15442;15753
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS TRABALHADORES PORTUARIOS DA GRANDE VITORIA - CREDESTIVA.;3844699;b3S;S5;I;2;VITORIA;ES;43983;858;0;0;973;0;0;1832;0;0;0;0;0;0;0;0;1832;0;1205;3037;0;12538;15574
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES PUBLICOS DE PINHÃO - CRESERV-PINHÃO;4831810;b3S;S5;I;2;PINHAO;PR;43983;1361;0;0;8170;0;0;9532;0;0;0;0;0;0;0;0;9532;0;600;10131;0;5412;15543
COOPERATIVA DE CRÉDITO RURAL ASCOOB COOPERAR;2025743;b3S;S5;I;2;ARACI;BA;43983;2990;0;0;9912;0;0;12902;0;0;0;0;0;0;0;731;13633;0;785;14418;0;1107;15524
BANCO VIPAL - PRUDENCIAL;1000081531;b2;S4;I;2;PORTO ALEGRE;RS;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;230;230;0;14943;15173
CAMBIONET CC LTDA - PRUDENCIAL;1000082286;n2;S4;I;2;PORTO ALEGRE;RS;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7275;7275;0;7715;14991
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS MUNICIPAIS EM JOÃO MONLEVADE LTDA. - COPREMON;18310649;b3S;S5;I;2;JOAO MONLEVADE;MG;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1300;1300;0;13669;14969
PINTOS CFI - PRUDENCIAL;1000085142;n1;S5;I;2;TERESINA;PI;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;42;0;14804;14845
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DE CHOCOLATES GAROTO LTDA. - CREDI-GAROTO;30949267;b3S;S5;I;2;VILA VELHA;ES;43983;512;0;0;11205;0;0;11717;0;0;0;0;0;0;0;0;11717;0;573;12290;0;2523;14813
PIAUÍ FOMENTO - PRUDENCIAL;1000081160;n1;S4;I;1;TERESINA;PI;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4601;4601;0;1942;6542;0;8216;14758
INTERCAM CC LTDA - PRUDENCIAL;1000081926;n2;S4;I;2;SAO PAULO;SP;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9333;9333;0;5234;14567
COOPERATIVA DE CREDITO RURAL DE GUACUI - CREDIGUAÇUÍ;32422628;b3S;S5;I;2;GUACUI;ES;43983;2102;0;0;3455;0;0;5556;0;0;0;0;0;0;0;0;5556;0;824;6381;0;8119;14499
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MEMBROS DO MINISTÉRIO PÚBLICO DE SÃO PAULO - PROMOCRED;4478231;b3S;S5;I;2;SAO PAULO;SP;43983;262;0;0;3663;0;0;3925;0;0;0;0;0;0;0;0;3925;0;1383;5308;0;9064;14372
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA PREFEITURA MUNICIPAL DE ORLÂNDIA - CRED SERV;946465;b3S;S5;I;2;ORLANDIA;SP;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;197;197;0;14092;14290
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO ABC - COOPER 7;4414354;b3S;S5;I;2;SAO BERNARDO DO CAMPO;SP;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1784;1784;0;12127;13911
COOPERATIVA DE ECONOMIA CRÉDITO MÚTUO – SICOOB CREDSAÚDE;2072790;b3S;S5;I;2;PIRACICABA;SP;43983;2450;0;0;8288;0;84;10823;0;0;0;0;0;0;0;0;10823;0;439;11262;0;2630;13892
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ASTRAZENECA DO BRASIL;1288797;b3S;S5;I;2;COTIA;SP;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;309;309;0;13572;13880
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COLABORADORES DO GRUPO EMPRESARIAL A COSTA LTDA.;20062766;b3S;S5;I;2;VISCONDE DO RIO BRANCO;MG;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;903;903;0;12941;13844
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS DO GRUPO ECONÔMICO RHODIA - CREDIRHODIA;57563728;b3S;S5;I;2;SANTO ANDRE;SP;43983;122;0;0;3579;0;0;3701;0;0;0;0;0;0;0;0;3701;0;107;3808;0;9977;13785
FRENTE CC LTDA. - PRUDENCIAL;1000084387;n2;S4;I;2;SAO PAULO;SP;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21195;21195;0;-7434;13761
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COLABORADORES DA UNIÃO BRASILEIRA DE EDUCAÇÃO E ENSINO, UNIÃO NORTE BRASILEIRA DE EDUCAÇÃO E CULTURA & UNIÃO BRASILEIRA DE EDUCAÇÃO CATÓLICA LTDA - COOMAR;2588819;b3S;S5;I;2;BELO HORIZONTE;MG;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1218;1218;0;12496;13714
NOSSA TERRA COOPERATIVA DE CRÉDITO DOS EMPREGADOS DAS EMPRESAS DE AGRONEGÓCIO E AFINS;49204605;b3S;S5;I;2;CAJATI;SP;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;312;312;0;13351;13664
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS CONTROLADAS E COLIGADAS DA USINA SANTA ADELIA - USAGRO;68969625;b3S;S5;I;2;JABOTICABAL;SP;43983;208;0;0;118;0;0;326;0;0;0;0;0;0;0;0;326;0;722;1048;0;12229;13277
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA TICKET SERVIÇOS COMÉRCIO E ADMINISTRAÇÃO;57440521;b3S;S5;I;2;SAO PAULO;SP;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3904;3904;0;9318;13222
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MERCK SHARP & DOHME FARMACÊUTICA - COOPERMSD;2814832;b3S;S5;I;2;SAO PAULO;SP;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;236;236;0;12955;13191
COOPERATIVA DE CREDITO DOS SERVIDORES DA UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;27302181;b3S;S5;I;2;VITORIA;ES;43983;473;0;0;989;0;0;1462;0;0;0;0;0;0;0;0;1462;0;2652;4115;0;9021;13136
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA INTERNATIONAL INDÚSTRIA AUTOMOTIVA DA AMÉRICA DO SUL;59620708;b3S;S5;I;2;SAO PAULO;SP;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71;71;0;13064;13134
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA CEMIG E DAS INDÚSTRIAS METALÚRGICAS E DE MATERIAL ELÉTRICO E DOS SERVIDORES PÚBLICOS MUNICIPAIS DE JUIZ DE FORA LTDA. - SICOOB CECREMEC;17502881;b3S;S5;I;2;BELO HORIZONTE;MG;43983;1112;0;0;1389;0;39;2540;0;0;0;0;0;0;0;2009;4549;0;1420;5969;0;7165;13134
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DE ELEVADORES ATLAS SCHINDLER LTDA.;42107706;b3S;S5;I;2;RIO DE JANEIRO;RJ;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;426;426;0;12690;13116
AG. FOMENTO AMAPA S.A. - PRUDENCIAL;1000081098;n1;S4;I;1;MACAPA;AP;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2517;2517;0;10538;13055
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COLABORADORES DA VALE S.A. - LTDA. - SICOOB CREDIVALE;20961629;b3S;S5;I;2;ITABIRA;MG;43983;2065;0;0;3356;0;0;5421;0;0;0;0;0;0;0;0;5421;0;1417;6838;0;6109;12947
COOPERATIVA DE CRÉDITO MÚTUO DE SERVIDORES PÚBLICOS DO ESTADO DE SÃO PAULO - CREDIFISCO;4546162;b3S;S5;I;2;SAO PAULO;SP;43983;87;0;0;4862;0;0;4949;0;0;0;0;0;0;0;0;4949;0;1138;6087;0;6825;12913
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ABRIL;43438662;b3S;S5;I;2;SAO PAULO;SP;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1883;1883;0;10939;12822
COOPERATIVA DE CRÉDITO MÚTUO DOS POLICIAIS FEDERAIS E SERVIDORES DA UNIÃO NO ESPÍRITO SANTO - CREDFEDERAL;2083914;b3S;S5;I;2;VILA VELHA;ES;43983;966;0;0;6511;0;242;7719;0;0;0;0;0;0;0;0;7719;0;819;8539;0;4281;12820
DILLON S/A DTVM - PRUDENCIAL;1000083807;n2;S4;I;2;RIO DE JANEIRO;RJ;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4064;4064;0;8745;12809
FINANSINOS S.A. CFI - PRUDENCIAL;1000083467;n1;S5;I;2;NOVO HAMBURGO;RS;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;561;561;0;12046;12607
COOPERATIVA DE ECONOMIA E CREDITO MUTUO JOHN F. KENNEDY LTDA;33735192;b3S;S5;I;2;RIO DE JANEIRO;RJ;43983;0;0;0;6381;0;0;6381;0;0;0;0;0;0;0;0;6381;0;687;7068;0;5514;12582
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS METALÚRGICAS DE MATÃO - METALCOOPERCRED;53505681;b3S;S5;I;2;MATAO;SP;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;918;918;0;11535;12453
FRAM CAPITAL DTVM S.A. - PRUDENCIAL;1000084253;n2;S4;I;2;SAO PAULO;SP;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77;77;0;9568;9646;0;2461;12106
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA NOVELIS;57545436;b3S;S5;I;2;SANTO ANDRE;SP;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;504;504;0;11565;12069
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES ESTATUTARIOS DA ADMINISTRACAO DIRETA DO ESTADO DO ESPIRITO SANTO - COOPFISCO;2475222;b3S;S5;I;2;VITORIA;ES;43983;1153;0;0;2730;0;0;3884;0;0;0;0;0;0;0;0;3884;0;1095;4978;0;7086;12064
CASA CREDITO S.A. SCM - PRUDENCIAL;1000083175;n1;S5;I;2;SAO PAULO;SP;43983;0;0;0;0;5489;0;5489;0;0;0;0;0;0;0;5007;10496;0;222;10717;0;1311;12029
SOCICRED SCMEPP LTDA. - PRUDENCIAL;1000083058;n1;S5;I;2;PORTO ALEGRE;RS;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3207;3207;0;8773;11980
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA SKF E COLIGADAS;49091119;b3S;S5;I;2;CAJAMAR;SP;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;141;141;0;11826;11967
FOURTRADE COR. DE CAMBIO LTDA - PRUDENCIAL;1000081957;n2;S4;I;2;RIO DE JANEIRO;RJ;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9173;9173;0;2656;11829
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA CIA AÇUCAREIRA VALE DO ROSÁRIO - COOPERVALE;44958981;b3S;S5;I;2;MORRO AGUDO;SP;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;938;938;0;10677;11614
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA BOMBRIL;57038408;b3S;S5;I;2;SAO BERNARDO DO CAMPO;SP;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;526;526;0;10967;11492
INDIGO INVESTIM DTVM - PRUDENCIAL;1000083924;n2;S4;I;2;SAO PAULO;SP;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4021;4021;0;7381;11402
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO SISTEMA FIERGS - CRESUL;92675578;b3S;S5;I;2;PORTO ALEGRE;RS;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;263;263;0;10995;11258
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO COMOLATTI - SÃO PAULO;47196084;b3S;S5;I;2;SAO PAULO;SP;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;902;902;0;10353;11255
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO SEMASA - SICOOB CECRESA;512839;b3S;S5;I;2;SANTO ANDRE;SP;43983;190;0;0;1837;0;0;2027;0;0;0;0;0;0;0;450;2478;0;514;2992;0;8202;11194
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO AVIBRAS;43268960;b3S;S5;I;2;JACAREI;SP;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;325;325;0;10823;11148
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES NAS INDÚSTRIAS DE EXTRAÇÃO DE FERRO E METAIS BÁSICOS DA REGIÃO DE CONGONHAS LTDA. - COOFERSE;71384697;b3S;S5;I;2;CONGONHAS;MG;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;406;406;0;10406;10812
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA CONFAB;59305565;b3S;S5;I;2;PINDAMONHANGABA;SP;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;706;706;0;10044;10750
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA EATON;73077398;b3S;S5;I;2;VALINHOS;SP;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;629;629;0;10052;10681
CREDJUST - COOPERATIVA DE CRÉDITO MÚTUO DOS INTEGRANTES DA JUSTIÇA DO TRABALHO DA 13ª REGIÃO LTDA.;4608925;b3S;S5;I;2;JOAO PESSOA;PB;43983;142;0;0;3081;0;0;3223;0;0;0;0;0;0;0;0;3223;0;870;4093;0;6519;10613
COOPERATIVA DE CRÉDITO DOS SERVIDORES PÚBLICOS MUNICIPAIS DE TIMÓTEO LTDA. - COOPERTIM;20833976;b3S;S5;I;2;TIMOTEO;MG;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;809;809;0;9794;10603
GAVEA DTVM LTDA - PRUDENCIAL;1000083986;n2;S4;I;2;SAO PAULO;SP;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3853;3853;0;6572;10425
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS PÚBLICOS MUNICIPAIS DE ITAPIRA - CREDITA;2115870;b3S;S5;I;2;ITAPIRA;SP;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;324;324;0;9931;10256
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO SBF LTDA. - COOPER ATIVA SBF;2232228;b3S;S5;I;2;SAO PAULO;SP;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1706;1706;0;8384;10089
PARATI - CFI S.A. - PRUDENCIAL;1000083443;n1;S5;I;2;VITORIA;ES;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;452;452;0;9515;9967
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO FLEURY;71965313;b3S;S5;I;2;SAO PAULO;SP;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;289;289;0;9587;9876
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA COMLURB LTDA;29341260;b3S;S5;I;2;RIO DE JANEIRO;RJ;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;541;541;0;9316;9856
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE POÇOS DE CALDAS LTDA. - COOPOÇOS;41791005;b3S;S5;I;2;POCOS DE CALDAS;MG;43983;0;0;0;994;0;0;994;0;0;0;0;0;0;0;0;994;0;1760;2755;0;7007;9762
ZANON CFI;1000085324;n1;S5;I;2;PORTO ALEGRE;RS;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;179;179;0;9522;9701
OPPORTUNITY - PRUDENCIAL;1000080518;n2;S4;I;2;RIO DE JANEIRO;RJ;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3332;3332;0;6369;9701
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DA REGIÃO METROPOLITANA DE BELÉM - CREDISIS CREDBEM METROPOLITANA;991739;b3S;S5;I;2;BELEM;PA;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;686;686;0;8978;9664
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA PILKINGTON BRASIL;2104058;b3S;S5;I;2;CACAPAVA;SP;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;482;482;0;9006;9488
