Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total Geral;Prefixado;TR / TBF;TJLP;TLP;Libor;Outras Taxas Pós-Fixadas;Carteira ativa com indexador CDI;SELIC;Outras Taxas Flutuantes;IGPM;IPCA;IPCC;Outros Índices de Preço;Outros Indexadores;TCR pré;TCR pós;TRFC pré;TRFC pós;Total não Individualizado;Total Exterior
COOPERATIVA DE CRÉDITO RURAL ASCOOB COOPEC - ASCOOB COOPEC;9244973;b3S;I;2;S5;9;POCO VERDE;SE;01/12/2020;2017;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COLABORADORES DA COOPEDER LTDA - COOPCREDER;21130869;b3S;I;2;S5;9;BELO HORIZONTE;MG;01/12/2020;1989;1988;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA TICKET SERVIÇOS COMÉRCIO E ADMINISTRAÇÃO;57440521;b3S;I;2;S5;9;SAO PAULO;SP;01/12/2020;1963;1954;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO LORENZETTI;44905255;b3S;I;2;S5;9;SAO PAULO;SP;01/12/2020;1945;1942;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DOS LABORATORIOS B.BRAUN LTDA;30586895;b3S;I;2;S5;9;SAO GONCALO;RJ;01/12/2020;1803;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS DE CERÂMICA - COOPASPACER;2541707;b3S;I;2;S5;9;SANTA GERTRUDES;SP;01/12/2020;1800;1799;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA POLÍCIA MILITAR DO ESTADO DE SÃO PAULO DA REGIÃO CENTRO-OESTE PAULISTA - CREDMIL;4152107;b3S;I;2;S5;9;BAURU;SP;01/12/2020;1765;1765;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FINANCRED - SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E A EMPRESA DE PEQUENO PORTE LTDA.;27348513;n1;I;2;S5;10;CAMPO GRANDE;MS;01/12/2020;1760;1760;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA SELENE;72952138;b3S;I;2;S5;9;CERQUILHO;SP;01/12/2020;1743;0;1742;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
ATIVA INVESTIMENTOS S.A. CORRETORA DE TÍTULOS, CÂMBIO E VALORES;33775974;n2;I;2;S4;15;RIO DE JANEIRO;RJ;01/12/2020;1686;1686;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES MUNICIPAIS DO SUL FLUMINENSE LTDA.;1819799;b3S;I;2;S5;9;VOLTA REDONDA;RJ;01/12/2020;1683;1682;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE OLIVEIRA DOS BREJINHOS - CRESOL OLIVEIRA DOS BREJINHOS;5428587;b3S;I;2;S5;9;OLIVEIRA DOS BREJINHOS;BA;01/12/2020;1609;1606;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA PROLEC GE BRASIL TRANSMISSÃO DE ENERGIA S.A.;88043187;b3S;I;2;S5;9;CANOAS;RS;01/12/2020;1592;1588;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO GRUPO MAUA LTDA;5048575;b3S;I;2;S5;9;SAO GONCALO;RJ;01/12/2020;1566;1554;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA PRODAM/SP - CREDIPRODAM;67031757;b3S;I;2;S5;9;SAO PAULO;SP;01/12/2020;1559;1559;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA VIACAO NOSSA SENHORA DO AMPARO LTDA. - COPERFAMP;2192115;b3S;I;2;S5;9;MARICA;RJ;01/12/2020;1539;1538;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
CENTRAL DAS COOPERATIVAS DE CREDITO UNICOOB - SICOOB CENTRAL UNICOOB;5036532;b3C;I;2;S4;9;MARINGA;PR;01/12/2020;1522;0;0;0;0;0;0;0;1522;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO E EMPREGADOS EM ESTABELECIMENTOS PRIVADOS DE ENSINO DO MUNICÍPIO DO RIO DE JANEIRO LTDA.;42445122;b3S;I;2;S5;9;RIO DE JANEIRO;RJ;01/12/2020;1503;1499;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0
COOPERASA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONARIOS DAS EMPRESAS DA AGUIA PARTICIPAÇÕES;5296712;b3S;I;2;S5;9;PONTA GROSSA;PR;01/12/2020;1498;0;1496;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA GKN DO BRASIL LTDA;5331882;b3S;I;2;S5;9;PORTO ALEGRE;RS;01/12/2020;1478;0;1477;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DOS CORREIOS NOS ESTADOS DO RIO GRANDE DO SUL, SANTA CATARINA E PARANÁ - CREDCORREIOS;87956355;b3S;I;2;S5;9;PORTO ALEGRE;RS;01/12/2020;1428;1426;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS MUNICIPAIS DE JABOTICABAL - COOPERSERV;881829;b3S;I;2;S5;9;JABOTICABAL;SP;01/12/2020;1425;1424;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA COMPANHIA PAULISTA DE TRENS METROPOLITANOS - COOPERTREM;1530136;b3S;I;2;S5;9;OSASCO;SP;01/12/2020;1382;1382;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RPW SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE S.A.;6249129;n1;I;2;S5;10;SAO PAULO;SP;01/12/2020;1375;1365;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS EM EMPRESAS ADMINISTRADORAS DE AEROPORTOS - AEROCRED;5292849;b3S;I;2;S5;9;GUARULHOS;SP;01/12/2020;1347;0;0;0;0;0;0;0;0;0;0;0;0;0;1347;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DAS EMPRESAS DO GRUPO INDORAMA NO BRASIL;62605290;b3S;I;2;S5;9;POCOS DE CALDAS;MG;01/12/2020;1344;1343;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVENTUÁRIOS DA CIMENTO TUPI S.A. E EMPRESAS COLIGADAS LTDA. - TUPICRED;19551787;b3S;I;2;S5;9;CARANDAI;MG;01/12/2020;1313;1313;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA UERJ LTDA. - COOPUERJ;28885036;b3S;I;2;S5;9;RIO DE JANEIRO;RJ;01/12/2020;1311;1311;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
GLOBAL FINANÇAS SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE LTDA.;11165756;n1;I;2;S5;10;AMERICANA;SP;01/12/2020;1277;1277;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA FIEP, SESI, SENAI, IEL E COND EDIFÍCIO AGOSTINHO VELLOSO DA SILVEIRA (CEAVS) - CREDFISP LTDA.;5747018;b3S;I;2;S5;9;CAMPINA GRANDE;PB;01/12/2020;1236;1235;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
TANGER SOCIEDADE DE CRÉDITO DIRETO S.A.;34846868;n1;I;2;S5;43;LINS;SP;01/12/2020;1172;1171;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MEMBROS DO MINISTÉRIO PÚBLICO DE SÃO PAULO - PROMOCRED;4478231;b3S;I;2;S5;9;SAO PAULO;SP;01/12/2020;1157;1157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DO COLEGIO PEDRO II;2910387;b3S;I;2;S5;9;RIO DE JANEIRO;RJ;01/12/2020;1145;1145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CASA DO CRÉDITO S.A. SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR;5442029;n1;I;2;S5;10;SAO PAULO;SP;01/12/2020;1130;1130;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO SUGGAR LTDA.;548980;b3S;I;2;S5;9;BELO HORIZONTE;MG;01/12/2020;1121;1120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS INSTITUIÇÕES DE ENSINO SUPERIOR DO SUL DE MINAS LTDA. - CREDFENAS;2414044;b3S;I;2;S5;9;ALFENAS;MG;01/12/2020;1092;1091;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO SEBRAE BAHIA LTDA.;5658367;b3S;I;2;S5;9;SALVADOR;BA;01/12/2020;1050;1050;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DA REGIÃO METROPOLITANA DE PORTO ALEGRE - COOPESA;6975532;b3S;I;2;S5;9;PORTO ALEGRE;RS;01/12/2020;1049;1049;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO COLEGIO SANTO INACIO - COESI;2447184;b3S;I;2;S5;9;RIO DE JANEIRO;RJ;01/12/2020;1044;1044;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CONFEDERAÇÃO NACIONAL DAS COOPERATIVAS CENTRAIS DE CRÉDITO E ECONOMIA FAMILIAR E SOLIDÁRIA – CRESOL CONFEDERAÇÃO;10398952;b3C;I;2;S4;9;FLORIANOPOLIS;SC;01/12/2020;1040;1040;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DAS INDÚSTRIAS DO PAPEL, PAPELÃO E CORTIÇA DE OTACÍLIO COSTA, LAGES E CORREA PINTO - PAPELCREDI;6369729;b3S;I;2;S5;9;OTACILIO COSTA;SC;01/12/2020;1030;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;1030;NI;NI;NI;NI;0;0
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DO IRB-BRASIL RE LTDA.;42153585;b3S;I;2;S5;9;RIO DE JANEIRO;RJ;01/12/2020;1026;1026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA FUNDAÇÃO ARTHUR BERNARDES LTDA. - COOFAB;2738981;b3S;I;2;S5;9;VICOSA;MG;01/12/2020;1026;56;970;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO VOTORANTIM LIMITADA.;75174953;b3S;I;2;S5;9;RIO BRANCO DO SUL;PR;01/12/2020;1022;0;0;0;0;0;1022;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ATLANTA SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR LTDA;4772908;n1;I;2;S5;10;PASSOS;MG;01/12/2020;997;997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO PARAMOUNT;88183173;b3S;I;2;S5;9;SAPUCAIA DO SUL;RS;01/12/2020;988;987;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DOS FUNCIONÁRIOS DO GRUPO PPG;3657230;b3S;I;2;S5;9;SUMARE;SP;01/12/2020;970;0;970;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO VIPAL S.A.;9526594;b2;I;2;S4;8;PORTO ALEGRE;RS;01/12/2020;953;953;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA JOLIMODE ROUPAS E EMPRESAS COLIGADAS LTDA;28244622;b3S;I;2;S5;9;RIO DE JANEIRO;RJ;01/12/2020;938;935;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA ASCAR/EMATER-RS LTDA-CRESAL;90278987;b3S;I;2;S5;9;PORTO ALEGRE;RS;01/12/2020;937;937;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO MÚTUO DOS TRABALHADORES DO SISTEMA FINANCEIRO DE CURITIBA E REGIÃO - COOPCREFI;6942423;b3S;I;2;S5;9;CURITIBA;PR;01/12/2020;928;928;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA EMPRESA SUPERMERCADOS JAU SERVE - COOPERJS;3400651;b3S;I;2;S5;9;JAU;SP;01/12/2020;925;920;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA UNIFI - CREDIUNIFI;3685335;b3S;I;2;S5;9;SAO PAULO;SP;01/12/2020;908;0;908;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DA CBA ITAPISSUMA E EMPREGADOS DE EMPRESAS PRESTADORA DE SERVIÇOS INDUSTRIAIS, NO ESTADO DE PERNAMBUCO – CREDCOOPE;8931800;b3S;I;2;S5;9;ITAPISSUMA;PE;01/12/2020;899;898;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
AGENCIA DE FOMENTO DO ESTADO DE RORAIMA S/A;3058464;n1;I;1;S4;30;BOA VISTA;RR;01/12/2020;896;895;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;0;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DA CIA DE ELETRICIDADE DO ESTADO DO RJ CREDICERJ LTDA;30138226;b3S;I;2;S5;9;NITEROI;RJ;01/12/2020;854;854;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS TRABALHADORES EM CONSELHOS DE FISCALIZACAO PROFISSIONAL NO MUNICIPIO DO RIO DE JANEIRO LTDA.;2850075;b3S;I;2;S5;9;RIO DE JANEIRO;RJ;01/12/2020;848;847;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA USINA SANTA MARIA - PILONCRED;1107759;b3S;I;2;S5;9;CERQUILHO;SP;01/12/2020;814;0;813;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA BECTON DICKINSON INDÚSTRIAS CIRÚRGICAS LTDA., LTDA.;21597133;b3S;I;2;S5;9;JUIZ DE FORA;MG;01/12/2020;799;798;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
CORPORE SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E ÀS EMPRESAS DE PEQUENO PORTE LTDA.;7327045;n1;I;2;S5;10;DOURADOS;MS;01/12/2020;790;790;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
EASYNVEST - TÍTULO CORRETORA DE VALORES SA;62169875;n2;I;2;S4;15;SAO PAULO;SP;01/12/2020;758;758;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPSEBRAM – COOPERATIVA DE ECONOMIA E CRÉDITO LTDA.;2321862;b3S;I;2;S5;9;MANAUS;AM;01/12/2020;753;752;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS TRABALHADORES DO GRUPO EMPRESARIAL ITATIAIA LTDA. - COOPERITA;20177390;b3S;I;2;S5;9;UBA;MG;01/12/2020;737;736;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
COOPERATIVA DE CRÉDITO RURAL DO AGRESTE ALAGOANO - COOPERAGRE;8482873;b3S;I;2;S5;9;IGACI;AL;01/12/2020;705;0;0;1;0;0;0;0;0;0;0;0;0;0;702;0;0;0;0;2;0
COOPESA-COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA COESA TRANSPORTES E EMPRESAS COLIGADAS LTDA;68848563;b3S;I;2;S5;9;SAO GONCALO;RJ;01/12/2020;704;704;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS DE DIVERSÕES DO ESTADO DE SÃO PAULO;68314921;b3S;I;2;S5;9;SAO PAULO;SP;01/12/2020;701;701;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
COOPSERJ - COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DO PODER EXECUTIVO DO ESTADO DO RIO DE JANEIRO LTDA.;2723075;b3S;I;2;S5;9;RIO DE JANEIRO;RJ;01/12/2020;693;693;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA PREFEITURA MUNICIPAL DE VOTORANTIM;52137361;b3S;I;2;S5;9;VOTORANTIM;SP;01/12/2020;685;684;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA FMC LTDA;42258376;b3S;I;2;S5;9;RIO DE JANEIRO;RJ;01/12/2020;676;676;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS NAS INDUSTRIAS QUIMICAS, FARMACEUTICAS E SIMILARES DA REGIAO METROPOLITANA DO RIO DE JANEIRO LTDA;5424088;b3S;I;2;S5;9;SAO GONCALO;RJ;01/12/2020;643;643;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA CENTRAL DE CRÉDITO DA AGRICULTURA FAMILIAR E ECONOMIA SOLIDÁRIA - ASCOOB CENTRAL;10013534;b3C;I;2;S4;9;SERRINHA;BA;01/12/2020;638;0;0;0;0;0;0;0;0;0;0;0;0;0;638;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE SERVIDORES DA UESC - UESCOOP;10548608;b3S;I;2;S5;9;ILHEUS;BA;01/12/2020;623;622;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MOSAIC FERTILIZANTES DO BRASIL - COCRESGO LTDA.;968834;b3S;I;2;S5;9;CATALAO;GO;01/12/2020;616;615;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
STARCRED SOCIEDADE DE CRÉDITO DIRETO S.A.;35911258;n1;I;2;S5;43;TAQUARA;RS;01/12/2020;611;611;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO BANESPA DE BOTUCATU E CIDADES LIMÍTROFES;3219207;b3S;I;2;S5;9;BOTUCATU;SP;01/12/2020;568;568;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BIGCASH SOCIEDADE DE CREDITO DIRETO S.A.;36452762;n1;I;2;S5;43;GOVERNADOR VALADARES;MG;01/12/2020;566;562;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0
COOPERATIVA DE ECONOMIA E CREDITO MÚTUO DOS PROFESSORES ESTADUAIS DA REGIÃO METROPOLITANA DE PORTO ALEGRE - EDUCREDI;5419025;b3S;I;2;S5;9;PORTO ALEGRE;RS;01/12/2020;543;542;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PINTOS S.A. CREDITO, FINANCIAMENTO E INVESTIMENTO;35274306;n1;I;2;S5;14;TERESINA;PI;01/12/2020;540;540;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA GERDAU S/A-UNIDADE MOGI DAS CRUZES;52575206;b3S;I;2;S5;9;MOGI DAS CRUZES;SP;01/12/2020;529;529;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO UNICOPER;977212;b3S;I;2;S5;9;SAO PAULO;SP;01/12/2020;527;0;525;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
COOPERATIVA DE CRÉDITO DE CAPITAL E EMPRÉSTIMO DOS EMPREGADOS CELETISTAS DE COOPERATIVAS DOS ESTADOS DE SÃO PAULO E MINAS GERAIS - COCREUNI;57987273;b3S;I;2;S5;9;RIBEIRAO PRETO;SP;01/12/2020;521;521;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA INDÚSTRIA DE PAPÉIS SUDESTE LTDA . - CREDESTE;18340695;b3S;I;2;S5;9;JUIZ DE FORA;MG;01/12/2020;505;503;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO GRUPO USINA PAINEIRAS LTDA - CRED-PAN;27140946;b3S;I;2;S5;9;ITAPEMIRIM;ES;01/12/2020;494;494;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FACILICRED SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR LTDA;4849745;n1;I;2;S5;10;CURITIBA;PR;01/12/2020;490;490;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LAMARA SOCIEDADE DE CRÉDITO DIRETO S.A.;19324634;n1;I;2;S5;43;FORTALEZA;CE;01/12/2020;487;485;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS SOMART LTDA.;129753;b3S;I;2;S5;9;URUCANIA;MG;01/12/2020;484;479;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DAS INDÚSTRIAS METALÚRGICAS DE PORTO ALEGRE E GRANDE PORTO ALEGRE;90560434;b3S;I;2;S5;9;CACHOEIRINHA;RS;01/12/2020;467;466;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO GRUPO JOSE NEFFA LTDA;29985421;b3S;I;2;S5;9;VITORIA;ES;01/12/2020;464;463;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO GRUPO PROGRESSO LTDA - PROCRED;2931166;b3S;I;2;S5;9;TRES RIOS;RJ;01/12/2020;456;454;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO GRUPO HELIO ALONSO-COOPERHA-LTDA;2786691;b3S;I;2;S5;9;RIO DE JANEIRO;RJ;01/12/2020;446;444;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
ACCREDITO - SOCIEDADE DE CRÉDITO DIRETO S.A.;37715993;n1;I;2;S5;43;SAO PAULO;SP;01/12/2020;440;440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS BANCÁRIOS DE BELO HORIZONTE E REGIÃO METROPOLITANA LTDA. - COOPEB;71502181;b3S;I;2;S5;9;BELO HORIZONTE;MG;01/12/2020;428;428;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
HR SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE LTDA.;20158571;n1;I;2;S5;10;MACEIO;AL;01/12/2020;422;421;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
