Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;a1;a2;a3;a4;a5;a6;a;b1;b2;b3;b4;b5;b;c;d1;d2;d3;d4;d5;d6;d7;d8;d;e;f;g;h;i;j;k
COOPERATIVA DE CREDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE TENENTE PORTELA - CRESOL TENENTE PORTELA;4622657;b3S;S5;I;2;TENENTE PORTELA;RS;01/06/2017;4959;0;963;0;0;0;5922;-1900;-367;0;0;-616;-2883;3039;296;412;-1573;-1439;0;0;499;-951;-2756;283;-6;276;0;0;276;0
SPINELLI S.A. CORRETORA DE VALORES MOBILIARIOS E CAMBIO;61739629;n2;S4;I;2;SAO PAULO;SP;01/06/2017;94;0;5826;-2;0;0;5917;0;0;0;0;42;42;5960;2401;2538;-5083;-8285;-755;0;1052;-569;-8701;-2742;0;-2742;0;0;-2742;0
NOVA FUTURA CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;4257795;n2;S4;I;2;SAO PAULO;SP;01/06/2017;0;0;5354;548;0;0;5902;0;0;0;0;0;0;5902;7613;3575;-3944;-9000;-1400;0;424;-158;-2890;3012;0;3012;-1015;-714;1283;0
COOPERATIVA DE CRÉDITO VALE DO CANOAS - SICOOB/SC CREDICANOAS;707903;b3S;S5;I;2;ABDON BATISTA;SC;01/06/2017;4463;0;1425;0;0;0;5888;-1960;-210;0;0;-390;-2560;3328;173;179;-1385;-1147;-15;0;122;-73;-2147;1181;100;1281;-55;0;1226;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CARMO DO RIO CLARO LTDA - SICOOB CREDICARMO;25743311;b3S;S5;I;2;CARMO DO RIO CLARO;MG;01/06/2017;3617;0;2269;0;0;0;5886;-1714;-623;0;0;-1359;-3696;2190;345;246;-1021;-705;-31;0;1697;-146;386;2576;-32;2544;-62;-36;2446;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CRUZ MACHADO - CRESOL CRUZ MACHADO;5277312;b3S;S5;I;2;CRUZ MACHADO;PR;01/06/2017;5383;0;484;0;0;0;5867;-733;-1120;0;0;-953;-2806;3061;390;383;-1132;-1400;-7;0;131;-415;-2051;1010;-22;988;-14;0;974;0
UM INVESTIMENTOS S/A CORRETORA DE TITULOS E VALORES MOBILIARIOS;33968066;n2;S4;I;2;RIO DE JANEIRO;RJ;01/06/2017;0;0;5756;101;0;0;5857;0;0;0;0;-9;-9;5848;2857;0;-2480;-7086;-247;0;476;-197;-6677;-828;0;-828;0;0;-828;0
COOPERATIVA DE CREDITO DO PLANALTO SUL - SICOOB CREDISSERRANA;3033469;b3S;S5;I;2;LAGES;SC;01/06/2017;4749;0;1048;0;0;0;5797;-1537;-311;0;0;-533;-2382;3415;347;865;-1707;-1764;-23;0;253;-284;-2312;1103;-11;1092;-12;0;1080;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO SERRANO - SICOOB CREDISERRA SC;1692448;b3S;S5;I;2;URUPEMA;SC;01/06/2017;4393;0;1398;0;0;0;5791;-1755;-662;0;0;-311;-2729;3062;213;208;-1209;-1406;-22;0;187;-89;-2118;945;-32;913;-12;0;900;0
COOPERATIVA DE CREDITO CLASSICA DO ESTADO DO RIO DE JANEIRO - SICOOB EMPRESAS RJ;4120633;b3S;S5;I;2;RIO DE JANEIRO;RJ;01/06/2017;3492;0;2291;0;0;0;5783;-1680;0;0;0;-1230;-2909;2873;599;673;-1829;-2228;-31;0;465;-99;-2451;422;20;442;-76;0;366;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA CEPLAC LTDA. ? SICOOB COOPEC;32615247;b3S;S5;I;2;ILHEUS;BA;01/06/2017;4701;0;1031;0;0;0;5732;-982;0;0;0;156;-826;4906;32;181;-632;-1877;-6;0;33;-361;-2628;2277;0;2277;-2;0;2275;-720
PLANNER;51341;n1;S4;C;2;SAO PAULO;SP;01/06/2017;0;0;5747;-25;0;0;5721;0;0;0;0;-256;-256;5465;21910;4964;-8695;-22002;-2534;-38;307;-664;-6752;-1287;0;-1287;1;-472;-1760;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, DEMAIS PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DE CRUZ ALTA LTDA.;73326449;b3S;S5;I;2;CRUZ ALTA;RS;01/06/2017;5058;0;596;0;0;0;5654;-1778;0;0;0;-182;-1960;3694;260;119;-1384;-1423;0;0;9;-45;-2465;1229;5;1234;1;0;1233;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE GRANDES RIOS - CRESOL GRANDES RIOS;7925729;b3S;S5;I;2;GRANDES RIOS;PR;01/06/2017;4930;0;705;0;0;0;5635;-844;-884;0;0;-1131;-2859;2776;288;402;-1102;-1398;-6;0;156;-445;-2105;672;-25;647;-10;0;637;-89
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO BANRISUL;92935741;b3S;S5;I;2;PORTO ALEGRE;RS;01/06/2017;4419;0;1209;0;0;0;5628;-1850;0;0;0;-181;-2031;3597;588;0;-1710;-1187;-75;0;0;-47;-2431;1166;6;1172;0;0;1172;-758
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, SERVIDORES PÚBLICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DA BAHIA LTDA. - UNICRED DA BAHIA;2602922;b3S;S5;I;2;FEIRA DE SANTANA;BA;01/06/2017;4202;0;1425;0;0;0;5627;-1620;0;0;0;-397;-2017;3610;520;149;-1688;-2184;-14;0;16;-14;-3215;395;3;397;0;0;397;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DO GRUPO SÃO MARTINHO   USICRED;2562412;b3S;S5;I;2;PRADOPOLIS;SP;01/06/2017;4217;0;1401;0;0;0;5618;-186;0;0;0;-45;-231;5387;0;0;-425;-337;-2;0;7;0;-757;4630;0;4630;0;0;4630;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BAMBUÍ LTDA. - SICOOB CREDIBAM;66259110;b3S;S5;I;2;BAMBUI;MG;01/06/2017;3263;0;2346;0;0;0;5609;-1999;-172;0;0;-472;-2643;2966;460;253;-1609;-1213;-36;0;399;-119;-1866;1101;-7;1094;-49;-59;986;0
AGK CORRETORA DE CAMBIO S.A.;250699;n2;S4;I;2;SAO PAULO;SP;01/06/2017;0;0;0;0;5556;0;5556;0;0;0;0;0;0;5556;2429;0;-1947;-5241;-508;0;0;-151;-5418;138;0;138;0;0;138;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE SÃO SEBASTIÃO DO PARAÍSO LTDA. - SICOOB PARAÍSOCRED;1657678;b3S;S5;I;2;SAO SEBASTIAO DO PARAISO;MG;01/06/2017;3785;0;1759;0;0;0;5544;-2219;0;0;0;-977;-3196;2347;361;234;-1346;-1185;-33;0;202;-157;-1923;424;-2;422;-12;0;410;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MILITARES, POLÍCIA CIVIL E DA SECRETARIA DA EDUCAÇÃO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB COOPEMG;3269540;b3S;S5;I;2;BELO HORIZONTE;MG;01/06/2017;5026;0;492;0;0;0;5518;-1278;-1206;0;0;-709;-3193;2325;405;82;-1307;-919;-43;0;168;-342;-1957;369;-16;353;-13;0;339;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE GUARAMIRIM - CREVISC;10143743;b3S;S5;I;2;GUARAMIRIM;SC;01/06/2017;4653;0;849;0;0;0;5502;-1097;-452;0;0;-1103;-2652;2850;398;187;-938;-1143;-3;0;25;-324;-1798;1051;0;1051;0;-46;1005;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA CIDADE DE GOIÂNIA E ENTORNO LTDA.;97360804;b3S;S5;I;2;GOIANIA;GO;01/06/2017;4624;0;874;0;0;0;5498;-1435;0;0;0;-772;-2208;3290;416;455;-1892;-1588;-29;0;385;-280;-2533;757;-8;750;-24;0;726;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CASCAVEL - CRESOL CASCAVEL;2448310;b3S;S5;I;2;CASCAVEL;PR;01/06/2017;4585;0;910;0;0;0;5496;-824;-1604;0;0;-2307;-4735;760;818;344;-1481;-1495;-10;0;210;-537;-2151;-1391;-3;-1394;-15;-3;-1411;0
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DA GRANDE DOURADOS - SICOOB DOURADOS;10319386;b3S;S5;I;2;DOURADOS;MS;01/06/2017;4638;0;835;0;0;0;5473;-1655;-118;0;0;-766;-2540;2933;435;536;-1172;-1618;-18;0;212;-216;-1842;1091;-1;1090;-24;-68;998;0
COOPERATIVA DE CRÉDITO MÚTUO DOS PROFISSIONAIS DE NÍVEL SUPERIOR DA SAÚDE, ARQUITETOS E URBANISTAS DE SETE LAGOAS E REGIÃO LTDA - UNICRED SETE LAGOAS;71163315;b3S;S5;I;2;SETE LAGOAS;MG;01/06/2017;3809;0;1662;0;0;0;5471;-2187;0;0;0;-406;-2593;2878;576;112;-1058;-1548;-12;0;1;-8;-1937;941;2;943;0;0;943;0
BROKER BRASIL CORRETORA DE CÂMBIO LTDA.;16944141;n2;S4;I;2;SAO PAULO;SP;01/06/2017;0;0;270;0;5195;0;5464;0;0;0;0;68;68;5532;4445;0;-1787;-6559;-686;0;71;-6;-4522;1010;0;1010;-430;0;580;0
BRX CORRETORA DE CÂMBIO LTDA.;17904906;n2;S4;I;2;RIO DE JANEIRO;RJ;01/06/2017;0;0;2;0;5433;0;5435;0;0;0;0;0;0;5435;392;0;-670;-721;-310;0;53;-4167;-5424;11;0;11;-7;0;4;0
SENSO CORRETORA DE CAMBIO E VALORES MOBILIARIOS S.A;17352220;n2;S4;I;2;RIO DE JANEIRO;RJ;01/06/2017;0;0;5433;0;0;0;5433;0;-126;0;0;-3;-128;5304;422;0;-886;-1161;-29;0;220;-1526;-2960;2344;0;2344;1422;-441;3325;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE VITOR MEIRELES - CRESOL VITOR MEIRELES;7320890;b3S;S5;I;2;VITOR MEIRELES;SC;01/06/2017;4596;0;826;0;0;0;5422;-1322;-648;0;0;-1200;-3170;2252;515;36;-1113;-758;0;0;0;-358;-1677;574;21;596;0;0;596;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO RIO GRANDE LTDA. - SICOOB UBERABA;25683475;b3S;S5;I;2;UBERABA;MG;01/06/2017;3663;0;1757;0;0;0;5420;-1202;-304;0;0;-822;-2329;3092;761;777;-1822;-1285;-87;0;519;-190;-1327;1765;7;1772;-48;-71;1653;-180
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MARANHENSE - SICOOB OESTE MARANHENSE;9424988;b3S;S5;I;2;ACAILANDIA;MA;01/06/2017;5115;0;285;0;0;0;5400;-775;-7;0;0;-2381;-3163;2237;444;768;-2000;-1985;-33;0;212;-120;-2713;-476;35;-441;-28;0;-470;0
COOPERATIVA DE CRÉDITO COGEM;44401800;b3S;S5;I;2;SAO BERNARDO DO CAMPO;SP;01/06/2017;4725;0;664;0;0;0;5389;0;0;0;0;-155;-155;5235;0;0;-687;-414;-35;0;0;1;-1136;4099;-1;4097;-37;0;4061;-3023
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BOA ESPERANÇA LTDA. - SICOOB BELCREDI;869687;b3S;S5;I;2;BOA ESPERANCA;MG;01/06/2017;2299;0;3086;0;0;0;5385;-2538;-760;0;0;-178;-3476;1909;243;216;-1133;-855;-17;0;1372;-118;-292;1617;0;1617;-28;0;1590;0
COOPERATIVA DE CRÉDITO DOS FUNCIONÁRIOS DO GRUPO WALMART LTDA. – SICOOB COOPERBOM;74026998;b3S;S5;I;2;SALVADOR;BA;01/06/2017;5149;0;223;0;0;0;5372;-244;-401;0;0;-863;-1507;3865;173;72;-1828;-1395;-25;0;205;-187;-2985;880;0;880;-14;0;866;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DO VALE EUROPEU - CRESOL VALE EUROPEU;8297831;b3S;S5;I;2;BOTUVERA;SC;01/06/2017;2731;0;2629;0;0;0;5360;-2621;-301;0;0;-798;-3719;1641;137;376;-1011;-985;-7;0;151;-206;-1545;96;39;135;-6;-2;127;-126
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO-OESTE DE MINAS LTDA - SICOOB CREDICARMOMINAS;71238232;b3S;S5;I;2;CARMOPOLIS DE MINAS;MG;01/06/2017;3124;0;2201;0;0;0;5325;-1852;-271;0;0;-120;-2243;3082;433;497;-1217;-1303;-28;0;248;-186;-1556;1526;5;1532;-30;-40;1462;-219
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS INTEGRANTES DAS CARREIRAS JURÍDICAS E DOS SERVENTUÁRIOS DE ÓRGÃOS DA JUSTIÇA E AFINS, NO ESTADO DE RONDÔNIA   SICOOB CREDJURD;4751713;b3S;S5;I;2;PORTO VELHO;RO;01/06/2017;4206;0;1107;0;0;0;5313;-266;0;0;0;-141;-407;4906;94;24;-615;-725;-15;0;248;-85;-1074;3832;0;3832;-13;0;3820;-679
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS NO ESTADO DO ESPÍRITO SANTO;1330295;b3S;S5;I;2;VITORIA;ES;01/06/2017;4082;0;1217;0;0;0;5299;-1442;0;0;0;-64;-1506;3793;200;1;-1741;-1733;-18;0;383;-142;-3050;743;-21;722;0;0;722;0
TORRE CORRETORA DE CÂMBIO LTDA;57582264;n2;S4;I;2;SAO PAULO;SP;01/06/2017;0;0;0;0;5291;0;5291;0;0;0;0;0;0;5291;244;0;-1578;-1568;-268;0;237;-2017;-4950;341;0;341;-95;0;246;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CURVELO LTDA. - SICOOB CREDICENTRO;21682737;b3S;S5;I;2;CURVELO;MG;01/06/2017;3911;0;1374;0;0;0;5285;-1460;-337;0;0;-2593;-4390;895;564;928;-2607;-2097;-40;0;303;-740;-3689;-2794;-91;-2885;-9;0;-2895;0
AMARIL FRANKLIN CORRETORA DE TÍTULOS E VALORES LTDA;17312661;n2;S4;I;2;BELO HORIZONTE;MG;01/06/2017;0;0;5088;0;169;0;5257;0;0;0;0;0;0;5257;550;679;-1345;-1527;0;0;20;0;-1622;3635;0;3635;-1539;0;2096;-93
DIRECAO S.A. CREDITO, FINANCIAMENTO E INVESTIMENTO;58158387;n1;S4;I;2;SANTOS;SP;01/06/2017;2828;0;2417;0;0;0;5245;0;0;0;0;-4220;-4220;1025;0;0;-781;-865;-214;0;120;-10;-1750;-725;0;-725;-1330;-20;-2075;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUL CATARINENSE - ACENTRA;3427097;b3S;S5;I;2;CRICIUMA;SC;01/06/2017;4123;0;1027;0;0;0;5149;-1460;-2;0;0;-1208;-2669;2480;495;230;-1177;-1088;-5;0;5;-333;-1873;607;-4;603;0;-44;560;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇAO SOLIDÁRIA DO VALE DAS ARAUCÁRIAS - CRESOL VALE DAS ARAUCÁRIAS;2483330;b3S;S5;I;2;TURVO;PR;01/06/2017;4696;0;439;0;0;0;5135;-473;-1125;0;0;-2833;-4431;704;342;497;-1307;-1377;-8;0;135;-645;-2363;-1659;-27;-1686;-5;-4;-1695;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUDOESTE BAIANO LTDA - SICOOB CREDICONQUISTA;2282165;b3S;S5;I;2;VITORIA DA CONQUISTA;BA;01/06/2017;4205;0;924;0;0;0;5129;-760;-97;0;0;-1373;-2229;2900;653;603;-1937;-1632;-24;0;322;-156;-2171;730;0;730;-18;0;711;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE RIO VERDE E REGIÃO LTDA.;9033698;b3S;S5;I;2;RIO VERDE;GO;01/06/2017;3954;0;1174;0;0;0;5129;-1392;-37;0;0;-347;-1776;3353;211;206;-1253;-1326;-4;0;102;-81;-2145;1207;0;1207;-8;0;1199;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE ITAPEJARA D`OESTE - CRESOL ITAPEJARA D`OESTE;4973378;b3S;S5;I;2;ITAPEJARA D'OESTE;PR;01/06/2017;4468;0;643;0;0;0;5111;-685;-1210;0;0;-1105;-3000;2111;584;229;-569;-978;-3;0;142;-529;-1124;987;-17;969;-6;-1;962;-189
BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.;6373777;n2;S4;I;2;RECIFE;PE;01/06/2017;0;0;0;0;5099;0;5099;0;0;0;0;0;0;5099;37;0;-1654;-2019;-241;0;0;1;-3878;1221;43;1264;-557;0;707;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CARMO DO CAJURU LTDA. - SICOOB CARMOCREDI;65239402;b3S;S5;I;2;CARMO DO CAJURU;MG;01/06/2017;3529;0;1571;0;0;0;5099;-1786;-54;0;0;-108;-1948;3151;388;554;-1683;-1348;-32;0;395;-197;-1923;1228;6;1234;-41;0;1192;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DA REGIÃO CENTRO PAULISTA - SICOOB UNIMAIS CENTRO PAULISTA;71988653;b3S;S5;I;2;SAO CARLOS;SP;01/06/2017;2691;0;2350;0;0;0;5040;-2637;-8;0;0;-132;-2777;2264;220;144;-1401;-2135;-14;0;47;-71;-3209;-945;0;-945;0;0;-945;0
COOPERATIVA DE CRÉDITO RURAL DOS PRODUTORES AGRÍCOLAS E PECUÁRIOS DA MÉDIA SOROCABANA - CREDICANA;44373041;b3S;S5;I;2;ASSIS;SP;01/06/2017;1506;0;3523;0;0;0;5029;-3276;-285;0;0;-24;-3586;1444;6;49;-642;-449;-5;0;79;0;-961;482;38;520;-134;0;387;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS INTEGRANTES DA BRIGADA MILITAR DO RIO GRANDE DO SUL - SICREDI MIL RS;3212823;b3S;S5;I;2;PORTO ALEGRE;RS;01/06/2017;3680;0;1282;0;0;0;4963;-1683;-28;0;0;-213;-1923;3039;389;49;-1077;-614;-17;0;231;-784;-1823;1216;-48;1168;-52;0;1116;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO ATACADÃO;52046299;b3S;S5;I;2;SAO PAULO;SP;01/06/2017;4338;0;610;0;0;0;4949;0;0;0;0;-500;-500;4449;7;0;-293;-408;-3;0;19;-25;-703;3745;19;3764;-6;0;3759;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PALMEIRAS E REGIÃO LTDA.;37631058;b3S;S5;I;2;PALMEIRAS DE GOIAS;GO;01/06/2017;3764;0;1182;0;0;0;4945;-640;-179;0;0;54;-765;4181;363;75;-890;-977;-4;0;271;-195;-1357;2824;17;2841;0;0;2841;-1205
BANCO INBURSA DE INVESTIMENTOS S.A.;4866275;b2;S4;I;3;SAO PAULO;SP;01/06/2017;903;0;4012;0;0;0;4915;-392;0;0;0;39;-353;4561;0;0;-6905;-3026;-229;0;213;-630;-10578;-6017;194;-5822;0;0;-5822;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ANÁPOLIS E REGIÃO LTDA;33615055;b3S;S5;I;2;ANAPOLIS;GO;01/06/2017;3680;0;1233;0;0;0;4913;-1272;-152;0;0;50;-1375;3538;179;289;-1699;-1378;-5;0;113;-160;-2661;877;-741;136;0;0;136;0
WALPIRES S.A. CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS;61769790;n2;S4;I;2;SAO PAULO;SP;01/06/2017;0;0;4883;0;0;0;4883;0;0;0;0;0;0;4883;3041;4817;-907;-11945;-445;0;2621;-1238;-4057;826;19;845;6679;0;7524;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DE NÍVEL SUPERIOR DA ÁREA DE SAÚDE DE OURINHOS - OURICRED;2179673;b3S;S5;I;2;OURINHOS;SP;01/06/2017;2979;0;1898;0;0;0;4877;-2364;0;0;0;-197;-2561;2316;189;80;-778;-533;-14;22;9;-265;-1289;1027;1;1028;0;0;1028;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA NESTLÉ - CREDI NESTLÉ;62562012;b3S;S5;I;2;SAO PAULO;SP;01/06/2017;4291;0;501;0;0;0;4792;0;0;0;0;-11;-11;4781;0;0;-1140;-499;-6;0;7;0;-1638;3143;1;3144;0;-13;3130;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO NORTE SUL DA BAHIA LTDA.   SICOOB NORTE SUL;2876918;b3S;S5;I;2;GANDU;BA;01/06/2017;4222;0;535;0;0;0;4757;-1071;-41;0;0;-639;-1750;3007;610;1094;-1944;-1871;-49;0;268;-424;-2316;691;0;691;-31;0;660;0
CM CAPITAL MARKETS;51248;n2;S4;C;3;SAO PAULO;SP;01/06/2017;0;0;4812;-126;0;0;4686;0;0;0;0;0;0;4686;21477;1778;-13956;-10865;-2438;0;15;-24;-4013;673;-10;663;0;-4294;-3631;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SACRAMENTO LTDA. - SICOOB SACRAMENTO;71154256;b3S;S5;I;2;SACRAMENTO;MG;01/06/2017;3340;0;1338;0;0;0;4677;-1295;-246;0;0;-2156;-3696;981;132;210;-698;-608;-12;0;289;-82;-769;212;-27;185;-8;0;177;0
COOPERATIVA DE CRÉDITO RURAL DOS FORNECEDORES DE CANA DA REGIÃO DE CATANDUVA-COFOCRED;49654502;b3S;S5;I;2;CATANDUVA;SP;01/06/2017;3855;0;811;0;0;0;4666;0;0;0;0;-378;-378;4288;0;0;-691;-611;-5;0;1218;0;-90;4198;0;4198;0;0;4198;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA UNIVERSIDADE FEDERAL DE VIÇOSA LTDA. - SICOOB UFVCREDI;2794761;b3S;S5;I;2;VICOSA;MG;01/06/2017;3618;0;1026;0;0;0;4644;-1202;0;0;0;-219;-1421;3223;213;22;-696;-1081;-20;0;97;-56;-1521;1702;1;1703;-10;0;1693;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PÉROLA DO VALE - SICOOB CREDIPÉROLA;82133182;b3S;S5;I;2;TIMBO;SC;01/06/2017;3803;0;813;0;0;0;4616;-1354;-5;0;0;-187;-1545;3071;248;464;-1504;-1059;-23;0;214;-165;-1825;1246;-38;1209;-6;0;1202;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SCHROEDER - CRESOL SCHROEDER;8387258;b3S;S5;I;2;SCHROEDER;SC;01/06/2017;3132;0;1451;0;0;0;4582;-1621;-347;0;0;-1227;-3194;1388;158;369;-985;-892;-6;0;320;-720;-1757;-369;2;-367;-3;1;-371;0
COOPERATIVA DE CREDITO DE ITAPAGIPE LTDA - SICOOB ITAPAGIPE;71506513;b3S;S5;I;2;ITAPAGIPE;MG;01/06/2017;2609;0;1965;0;0;0;4575;-988;-496;0;0;-361;-1845;2730;241;252;-897;-701;-20;0;398;-252;-978;1751;1;1753;-25;-27;1700;-467
SICREDI PIAUÍ - COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA SAÚDE DAS REGIÕES CENTRO E NORTE DO PIAUÍ;3128973;b3S;S5;I;2;TERESINA;PI;01/06/2017;2226;0;2341;0;0;0;4567;-2320;0;0;0;-110;-2430;2137;29;263;-1078;-733;-43;2;90;-440;-1910;227;0;227;0;0;227;0
CONFEDERACAO NACIONAL DAS COOPERATIVAS CENTRAIS DE CREDITO E ECONOMIA FAMILIAR E SOLIDARIA - CONFESOL;10398952;b3C;S4;I;2;FLORIANOPOLIS;SC;01/06/2017;0;0;4560;0;0;0;4560;-4034;0;0;0;0;-4034;525;29;0;-3228;2921;0;0;0;-26;-303;222;0;222;0;0;222;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE TIROS E MATUTINA LTDA - SICOOB CREDITIROS;42880617;b3S;S5;I;2;TIROS;MG;01/06/2017;3675;0;866;0;0;0;4541;-920;-561;0;0;-300;-1781;2760;320;311;-1202;-683;-26;0;98;-80;-1262;1498;1;1497;-47;-27;1423;0
COOPERATIVA DE CRÉDITO SICREDI ALTO SERTÃO PARAIBANO - SICREDI ALTO SERTÃO PARAIBANO;9343038;b3S;S5;I;2;SOUSA;PB;01/06/2017;2323;0;2204;0;0;0;4526;-1670;0;0;0;-347;-2017;2509;90;274;-1080;-820;-1;2;81;-441;-1895;614;0;614;0;0;614;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE LEME - SICOOB CREDIACIL;8795285;b3S;S5;I;2;LEME;SP;01/06/2017;2802;0;1683;0;0;0;4485;-1719;1;0;0;-158;-1877;2608;297;423;-807;-853;-19;0;99;-254;-1115;1494;8;1502;-31;0;1471;0
SICOOB CREDIMONTES - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO REGIONAL DE MONTES CLAROS LTDA;2031139;b3S;S5;I;2;MONTES CLAROS;MG;01/06/2017;3432;0;1023;0;0;0;4455;-1041;-148;0;0;-218;-1407;3048;542;547;-1796;-1057;-14;0;247;-149;-1681;1368;-6;1361;-13;0;1348;0
COOPERATIVA DE CREDITO RURAL ASCOOB SISAL;63229629;b3S;S5;I;2;SERRINHA;BA;01/06/2017;4092;0;353;0;0;0;4445;-879;-109;0;0;-1169;-2157;2288;141;462;-1250;-1225;-1;0;25;-521;-2369;-80;1;-81;0;0;-81;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DA REGIÃO SUDESTE DE MINAS GERAIS LTDA. - SICOOB CREDISUCESSO;42887133;b3S;S5;I;2;BOM SUCESSO;MG;01/06/2017;3035;0;1409;0;0;0;4444;-1391;-118;0;0;-154;-1664;2780;464;710;-1675;-1471;-70;0;264;-236;-2014;766;2;768;-16;-70;682;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ESMERALDAS E REGIÃO LTDA - SICOOB CREDIESMERALDAS;68512748;b3S;S5;I;2;ESMERALDAS;MG;01/06/2017;3203;0;1179;0;0;0;4382;-1173;-5;0;0;-1818;-2997;1385;515;1031;-1850;-1731;-50;0;520;-449;-2014;-628;2;-626;-55;0;-682;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DO VALE DAS ANTAS LTDA. - UNICRED VALE DAS ANTAS;94243839;b3S;S5;I;2;CASCA;RS;01/06/2017;3738;0;637;0;0;0;4375;-1787;0;0;0;-73;-1860;2515;88;2;-487;-469;-3;0;26;-23;-867;1649;0;1649;0;0;1649;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DAS EMPRESAS RANDON;89280960;b3S;S5;I;2;CAXIAS DO SUL;RS;01/06/2017;3345;0;1022;0;0;0;4367;-86;0;0;0;-355;-441;3926;0;0;-317;-259;0;0;0;-12;-587;3339;0;3338;-360;-5;2974;-1333
