Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Próprio (k)
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DO DISTRITO FEDERAL LTDA - SICOOB EMPRESARIAL;5856736;b3S;;I;2;BRASILIA;DF;42064;1647;0;1908;0;0;0;3555;-1518;-191;0;0;135;-1574;1981;118;83;-582;-736;-7;228;13;-12;-895;1086;-55;1031;0;0;1031;-247
PARMETAL DTVM LTDA - PRUDENCIAL;1000084019;n2;;I;2;SAO PAULO;SP;42064;0;0;5031;-2664;1185;0;3552;0;0;0;0;0;0;3552;0;0;-859;-1362;-165;0;0;-122;-2508;1044;-4;1040;-435;0;605;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E CATEGORIAS AFINS-UNICRED NITEROI LTDA;1090027;b3S;;I;2;NITEROI;RJ;42064;2603;0;924;0;0;0;3527;-1094;0;0;0;-494;-1588;1939;65;21;-945;-892;0;0;0;-32;-1783;156;0;156;0;0;156;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE DIVINÓPOLIS LTDA - SICOOB CREDIVERDE;25528753;b3S;;I;2;DIVINOPOLIS;MG;42064;2392;0;1120;0;0;0;3512;-1031;-27;0;0;96;-962;2550;425;392;-987;-887;-27;0;187;-107;-1006;1544;2;1546;-71;-74;1401;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE ERECHIM - CRESOL ERECHIM;2910987;b3S;;I;2;ERECHIM;RS;42064;2869;0;634;0;0;0;3502;-1168;-221;0;0;-6;-1395;2107;128;16;-374;-350;1;0;44;-83;-619;1488;-14;1474;0;0;1474;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA EMBRAPA E DOS SERVIDORES DO MINISTÉRIO DO MEIO AMBIENTE E ÓRGÃOS VINCULADOS LTDA. - SICOOB AGROAMBIENTAL;2338666;b3S;;I;2;BRASILIA;DF;42064;3194;0;288;0;0;0;3482;-744;-127;0;0;-66;-936;2546;77;61;-957;-649;-11;154;6;-3;-1322;1224;0;1224;-7;0;1217;-511
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CONSTANTINA-CRESOL CONSTANTINA.;2663426;b3S;;I;2;CONSTANTINA;RS;42064;2788;0;684;0;0;0;3472;-937;-423;0;0;-550;-1909;1563;259;25;-647;-536;0;0;0;-209;-1109;454;3;457;0;0;457;0
BCO CEDULA S.A. - PRUDENCIAL;1000081469;b1;;I;2;RIO DE JANEIRO;RJ;42064;3151;583;-1431;1169;0;0;3471;-1938;0;-214;0;-3724;-5876;-2405;0;24;-582;-1037;-177;0;293;-659;-2137;-4543;25;-4518;0;0;-4518;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CAMPOS DA MANTIQUEIRA LTDA. - SICOOB CREDICAMPO;21661202;b3S;;I;2;ENTRE RIOS DE MINAS;MG;42064;2398;0;1060;0;0;0;3457;-1115;-64;0;0;-83;-1262;2195;322;416;-1232;-1054;-23;0;257;-145;-1459;737;-18;718;-33;-70;616;-192
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NORDESTE DE MINAS GERAIS E SUL DA BAHIA LTDA - SICOOB CREDINORTE;64276058;b3S;;I;2;NANUQUE;MG;42064;2827;0;611;0;0;0;3438;-693;-218;0;0;-107;-1018;2420;207;265;-891;-676;-22;0;102;-83;-1098;1322;-1;1321;-32;0;1289;-206
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO OESTE DE MINAS GERAIS LTDA. - SICOOB CREDIOESTE;25420696;b3S;;I;2;ABAETE;MG;42064;2852;0;580;0;0;0;3432;-861;-175;0;0;-723;-1759;1672;404;351;-1364;-811;-27;0;185;-64;-1325;347;2;349;-43;-50;256;0
DIRECAO S.A. CFI - PRUDENCIAL;1000083625;n1;;I;2;SANTOS;SP;42064;2368;0;1021;0;0;0;3389;0;1;0;0;161;161;3549;0;0;-435;-370;-180;0;378;-57;-664;2885;79;2965;-999;-24;1942;0
BCO FICSA S.A. - PRUDENCIAL;1000081737;b1;;I;2;SAO PAULO;SP;42064;3104;0;904;-620;0;0;3389;-5461;0;0;0;-3635;-9096;-5707;5;0;-1440;-8054;0;0;54;-1037;-10473;-16180;-143;-16324;14284;0;-2039;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CURVELO LTDA. - SICOOB CREDICENTRO;21682737;b3S;;I;2;CURVELO;MG;42064;2877;0;501;0;0;0;3379;-604;-87;0;0;-225;-916;2462;247;336;-1269;-730;-17;0;92;-243;-1584;878;20;898;-34;0;864;-400
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS JUIZES DO RIO GRANDE DO SUL - SICREDI AJURIS;3750034;b3S;;I;2;PORTO ALEGRE;RS;42064;1303;0;2070;0;0;0;3373;-2496;-28;0;0;99;-2425;949;113;4;-216;-88;-5;0;98;-170;-264;684;0;685;-42;0;643;0
TURMALINA CC S.A. - PRUDENCIAL;1000082255;n2;;I;2;SAO PAULO;SP;42064;0;0;27;0;3318;0;3344;0;0;0;0;0;0;3344;143;0;-937;-1954;-169;0;1;-2;-2919;426;0;426;-180;0;246;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO PODER EXECUTIVO FEDERAL, DOS SERVIDORES DA SECRETARIA DE SAÚDE E DOS TRABALHADORES EM ENSINO DO DISTRITO FEDERAL LTDA.   SICOOB EXECUTIVO;694877;b3S;;I;2;BRASILIA;DF;42064;2961;0;378;0;0;0;3339;-670;-302;0;0;-1352;-2324;1015;192;154;-1111;-1200;-13;139;29;-13;-1823;-808;-2;-810;-6;0;-816;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ITURAMA LTDA. - SICOOB CREDIRAMA;3412878;b3S;;I;2;ITURAMA;MG;42064;2677;0;656;0;0;0;3333;-757;-188;0;0;-953;-1899;1434;176;170;-915;-779;-22;0;698;-49;-721;714;1;713;-22;0;691;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO SÃO FRANCISCO LTDA.;41805003;b3S;;I;2;PIUMHI;MG;42064;2571;0;761;0;0;0;3332;-969;-242;0;0;-639;-1850;1482;252;135;-1027;-640;-24;0;29;-38;-1313;169;13;182;-45;0;137;-117
BCO INBURSA INV S.A. - PRUDENCIAL;1000081335;b2;;C;3;SAO PAULO;SP;42064;0;0;3321;0;0;0;3321;0;0;0;0;0;0;3321;0;0;-11842;-2840;-155;0;341;-273;-14770;-11449;23;-11426;0;0;-11426;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL DO ESTADO DE SÃO PAULO - SICREDI CENTRO PAULISTA SP;3974280;b3S;;I;2;BAURU;SP;42064;2456;0;854;0;0;0;3310;-1008;-25;0;0;-399;-1432;1878;331;189;-880;-682;-11;0;132;-614;-1535;343;-4;339;-44;0;295;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO TRIÂNGULO MINEIRO E SUDESTE DE GOIÁS LTDA. - SICOOB ARACREDI;68987;b3S;;I;2;ARAGUARI;MG;42064;2723;0;584;0;0;0;3307;-704;-576;0;0;-601;-1881;1426;135;123;-654;-580;-10;0;633;-91;-444;981;-7;974;-17;-112;845;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA JOHNSON & JOHNSON;45691128;b3S;;I;2;SAO JOSE DOS CAMPOS;SP;42064;2319;0;983;0;0;0;3302;0;0;0;0;-299;-299;3003;0;0;-423;-240;-2;0;487;-339;-517;2486;0;2486;0;-38;2447;-1654
BBVA BRASIL BI S.A. - PRUDENCIAL;1000081366;b2;;I;3;SAO PAULO;SP;42064;0;0;3271;0;0;0;3271;0;0;0;-125;0;-125;3145;0;0;-2786;-733;-152;0;71;0;-3599;-454;1362;908;-357;0;551;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SANTA CRUZ DAS PALMEIRAS E REGIÃO;6910457;b3S;;I;2;SANTA CRUZ DAS PALMEIRAS;SP;42064;2743;0;525;0;0;0;3268;-1369;0;0;0;-1205;-2574;693;48;104;-698;-591;-6;0;3;-8;-1150;-456;-2;-458;0;0;-458;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE UMUARAMA - SICOOB ARENITO;7026923;b3S;;I;2;UMUARAMA;PR;42064;2585;0;674;0;0;0;3259;-1025;-73;0;0;-751;-1850;1410;309;386;-772;-1123;-13;0;0;-176;-1388;21;-50;-28;-3;0;-31;-187
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE, EMPRESÁRIOS, PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DAS REGIÕES SERRANAS E DO MÉDIO VALE DO PARAÍBA;71698674;b3S;;I;2;TAUBATE;SP;42064;2171;0;1085;0;0;0;3256;-1055;0;0;0;-107;-1162;2094;152;52;-796;-797;0;0;0;1;-1390;704;1;703;-4;-80;619;-207
COOPERATIVA DE CRÉDITO RURAL DE PORTO VELHO LTDA. - SICOOB PORTOCREDI;4544165;b3S;;I;2;PORTO VELHO;RO;42064;2101;0;1151;0;0;0;3252;-589;-122;0;0;-653;-1365;1887;124;543;-941;-1035;-4;0;34;-67;-1347;540;-6;534;0;0;534;-452
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DO PODER JUDICIARIO DO ESTADO DO RIO DE JANEIRO LTDA.;2000895;b3S;;I;2;RIO DE JANEIRO;RJ;42064;2835;0;397;0;0;0;3232;-706;-52;0;0;62;-696;2536;73;28;-798;-502;-8;0;86;-145;-1267;1269;0;1269;-8;0;1262;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE CAMPINA GRANDE E REGIÃO - SICOOB CGCRED;11907520;b3S;;I;2;CAMPINA GRANDE;PB;42064;2640;0;585;0;0;0;3224;-715;0;0;0;-417;-1131;2093;178;353;-609;-741;-9;0;1;-52;-880;1213;2;1216;-13;0;1203;-114
ANDBANK - PRUDENCIAL;1000081256;b1;;C;3;SAO PAULO;SP;42064;342;0;2879;0;0;0;3222;-2118;0;0;0;-2700;-4817;-1596;1912;4;-1999;-4634;-219;0;720;-2386;-6603;-8199;-4395;-12594;23138;-51;10492;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE MONTE CARMELO E REGIÃO LTDA - SICOOB MONTECREDI;71392047;b3S;;I;2;MONTE CARMELO;MG;42064;1403;0;1816;0;0;0;3220;-1580;-296;0;0;-117;-1994;1226;154;39;-453;-337;-12;0;746;-78;60;1286;0;1286;-28;-14;1244;-168
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DA REGIÃO DO IGUAÇU - UNIPRIME DO IGUAÇU;1848322;b3S;;I;2;PATO BRANCO;PR;42064;2234;0;922;0;0;0;3155;-1599;-30;0;0;30;-1599;1557;78;26;-531;-374;-2;0;14;-3;-793;764;0;764;-3;0;762;-196
AGK CC S.A. - PRUDENCIAL;1000082035;n2;;I;2;SAO PAULO;SP;42064;0;0;0;0;3144;0;3144;0;0;0;0;0;0;3144;1521;0;-843;-2860;-298;0;0;-295;-2774;371;0;371;0;0;371;0
F D GOLD DTVM LTDA - PRUDENCIAL;1000083993;n2;;I;2;SAO PAULO;SP;42064;0;0;3142;0;0;0;3142;0;0;0;0;0;0;3142;0;0;-406;-1965;-146;0;0;-2;-2518;624;0;624;-246;0;378;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NOROESTE DE MINAS GERAIS LTDA.   SICOOB CREDIPINHO;71154876;b3S;;I;2;JOAO PINHEIRO;MG;42064;2798;0;335;0;0;0;3133;-487;-443;0;0;165;-765;2368;237;132;-975;-780;-17;0;112;-161;-1453;915;-28;887;-14;0;873;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL DE RONDÔNIA   SICOOB OUROCREDI;2144899;b3S;;I;2;OURO PRETO DO OESTE;RO;42064;2709;0;405;0;0;0;3115;-349;-275;0;0;-543;-1167;1947;176;295;-991;-806;-15;0;0;-8;-1349;598;10;608;0;0;608;-213
UNICRED DE NOVA FRIBURGO - COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DE SAUDE DE NOVA FRIBURGO LTDA;918800;b3S;;I;2;NOVA FRIBURGO;RJ;42064;1816;0;1222;0;0;0;3038;-1493;0;0;0;-236;-1729;1310;52;35;-760;-646;-6;0;1;-25;-1350;-40;-5;-44;0;0;-44;-202
INTESA SANPAOLO BRASIL S.A. - PRUDENCIAL;1000084057;n2;;I;3;SAO PAULO;SP;42064;0;0;3024;0;0;0;3024;0;0;0;0;0;0;3024;0;0;0;-1256;-141;0;0;0;-1397;1627;0;1627;-442;0;1185;0
BROKER BRASIL CC LTDA. - PRUDENCIAL;1000082372;n2;;I;2;SAO PAULO;SP;42064;0;0;0;0;3008;0;3008;0;0;0;0;10;10;3018;1580;0;-910;-2921;-292;0;2;-8;-2549;470;0;470;-182;0;287;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO VALE DO GORUTUBA LTDA - SICOOB CREDIVAG;25404542;b3S;;I;2;JANAUBA;MG;42064;2297;0;688;0;0;0;2985;-461;-219;0;0;-79;-758;2226;201;476;-919;-736;-14;0;145;-82;-930;1297;2;1299;-29;-24;1246;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA ÁREA DE SAÚDE E EMPRESÁRIOS DA REGIÃO DOS CAMPOS GERAIS LTDA.;3234384;b3S;;I;2;PONTA GROSSA;PR;42064;1963;0;1005;0;0;0;2968;-1371;-19;0;0;-3;-1392;1576;14;48;-493;-515;-5;0;26;-13;-939;637;2;639;-1;-19;619;-523
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA ÁREA NOTARIAL E REGISTRAL DO RIO GRANDE DO SUL E SANTA CATARINA;7714057;b3S;;I;2;PORTO ALEGRE;RS;42064;2113;0;844;0;0;0;2958;-628;0;0;0;-162;-790;2168;424;0;-484;-859;0;0;0;-12;-931;1237;0;1237;-1;0;1236;-111
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO SÃO FRANCISCO LTDA. - UNICRED VALE DO SÃO FRANCISCO;4237413;b3S;;I;2;PETROLINA;PE;42064;2630;0;318;0;0;0;2948;-621;0;0;0;-604;-1225;1723;165;141;-621;-321;-3;0;46;-180;-773;950;1;950;0;-46;904;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE LIVRE ADMISSÃO DA REGIÃO SUL DA BAHIA - UNICRED REGIÃO SUL DA BAHIA;97489280;b3S;;I;2;ITABUNA;BA;42064;1876;0;1061;0;0;0;2937;-785;0;0;0;50;-735;2202;44;120;-663;-314;-3;0;82;-223;-957;1245;1;1246;0;-33;1213;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DE DOURADOS - UNIPRIME DOURADOS;37554441;b3S;;I;2;DOURADOS;MS;42064;1830;0;1100;0;0;0;2930;-1016;0;0;0;-72;-1088;1842;18;18;-399;-234;-64;0;21;-8;-647;1195;0;1195;-6;-33;1157;-371
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE SÃO PAULO E MAUÁ - SICOOB COOPERCREDI-SP;915950;b3S;;I;2;SAO PAULO;SP;42064;2723;0;203;0;0;0;2926;-59;0;0;0;-100;-159;2767;72;23;-787;-532;-4;0;1;-260;-1487;1280;0;1280;-4;0;1276;-13
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA SAUDE DE IJUI LTDA;1526924;b3S;;I;2;IJUI;RS;42064;1669;0;1253;0;0;0;2922;-1414;0;0;0;0;-1414;1508;44;34;-304;-405;0;0;0;-7;-638;870;0;870;-9;-30;832;-480
COOPERATIVA DE CRÉDITO MÚTUO DOS PROFISSIONAIS DA ÁREA DA SAÚDE DA GRANDE SÃO PAULO - SICREDI GRANDE SÃO PAULO SP;4306351;b3S;;I;2;SAO PAULO;SP;42064;1925;0;992;0;0;0;2917;-1294;-17;0;0;-359;-1670;1247;227;103;-784;-519;-16;0;133;-572;-1428;-180;0;-180;-15;0;-195;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO E MÉDIO SÃO FRANCISCO LTDA - SICOOB SÃO FRANCISCO.;912488;b3S;;I;2;MORADA NOVA DE MINAS;MG;42064;2497;0;416;0;0;0;2913;-603;-438;0;0;-856;-1897;1016;172;296;-897;-708;-34;0;12;-65;-1224;-208;1;-209;-3;0;-211;0
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DO GRUPO VALLOUREC NO BRASIL - COOVALL LTDA.;64293582;b3S;;I;2;BELO HORIZONTE;MG;42064;2748;0;161;0;0;0;2909;0;0;0;0;-2;-2;2906;0;0;-295;-187;0;0;134;0;-347;2559;0;2559;-51;0;2507;-2041
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE RIO CLARO E REGIÃO LTDA. - UNICRED RIO CLARO E REGIÃO;1259518;b3S;;I;2;RIO CLARO;SP;42064;1818;0;1078;0;0;0;2897;-1151;0;0;0;17;-1134;1763;262;51;-790;-808;0;0;0;-9;-1294;469;3;472;0;0;472;-168
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE POTIGUAR - UNICRED MOSSORÓ;70027388;b3S;;I;2;MOSSORO;RN;42064;2440;0;449;0;0;0;2889;-692;0;0;0;-793;-1484;1405;117;168;-686;-372;-4;0;40;-191;-928;477;1;478;0;0;478;0
GREENCRED COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO  DOS MÉDICOS, DEMAIS CATEGORIAS AFINS E PROFESSORES DE ENSINO SUPERIOR DE CURITIBA, REGIÃO METROPOLITANA E LITORAL;2347114;b3S;;I;2;CURITIBA;PR;42064;1411;0;1474;0;0;0;2885;-1115;0;0;0;-380;-1495;1389;0;0;-241;-391;1;0;0;0;-633;756;0;756;-179;0;577;-248
COOPERATIVA CENTRAL DE CRÉDITO NOROESTE BRASILEIRO LTDA.;4632856;b3C;;I;2;JI-PARANA;RO;42064;119;0;2753;0;0;0;2872;-1950;0;0;0;3;-1947;925;369;0;-976;-949;-5;0;610;0;-952;-27;-28;-55;0;0;-55;0
BCO ARBI S.A. - PRUDENCIAL;1000081201;b1;;I;2;RIO DE JANEIRO;RJ;42064;2160;0;705;0;0;0;2865;-1921;0;0;0;-241;-2162;703;14;55;-1528;-1220;-71;77;479;-281;-2474;-1772;0;-1772;0;0;-1772;0
COOPERATIVA DE CRÉDITO RURAL DE GUARANI LTDA - SICOOB GUARANICREDI;26014175;b3S;;I;2;GUARANI;MG;42064;1959;0;899;0;0;0;2857;-1199;-77;0;0;67;-1209;1648;160;41;-756;-722;-9;0;104;-68;-1250;399;41;440;-36;0;404;0
COOPERATIVA DE CRÉDITO RURAL DE ABELARDO LUZ - SULCREDI/CREDILUZ;1073966;b3S;;I;2;ABELARDO LUZ;SC;42064;2335;0;503;0;0;0;2838;-628;-148;0;0;-145;-921;1916;67;15;-765;-639;0;0;109;-693;-1906;10;0;10;-24;0;-14;0
CREDITÁ S.A. CFI - PRUDENCIAL;1000083687;n1;;I;2;PORTO ALEGRE;RS;42064;2646;0;189;0;0;0;2834;-740;0;0;0;-1504;-2244;590;25;12;-439;-323;-126;0;0;-3;-854;-264;-14;-277;118;0;-159;0
CM CAPITAL MARKETS - PRUDENCIAL;1000080549;n2;;C;3;SAO PAULO;SP;42064;0;0;2611;221;0;0;2833;0;0;0;0;0;0;2833;6721;116;-4546;-4901;-827;0;20;-7;-3422;-590;19;-571;-24;-1078;-1673;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DA SAÚDE DE PRESIDENTE PRUDENTE E REGIÃO - UNIPRIME OESTE PAULISTA;74220948;b3S;;I;2;PRESIDENTE PRUDENTE;SP;42064;1088;0;1736;0;0;0;2824;-1814;0;0;0;-44;-1858;965;8;99;-414;-236;-3;0;0;-67;-614;351;11;362;1;-30;332;0
TULLETT PREBON BRASIL S.A. CTVM - PRUDENCIAL;1000082619;n2;;I;2;SAO PAULO;SP;42064;0;0;2390;433;0;0;2823;0;0;0;0;0;0;2823;8089;23;-5499;-3790;-915;0;13;-4;-2082;740;0;740;-223;-116;401;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UNIÃO DO CENTRO OESTE DE MINAS LTDA;1703620;b3S;;I;2;BOM DESPACHO;MG;42064;2397;0;389;0;0;0;2786;-893;-81;0;0;-132;-1106;1680;265;197;-829;-759;-14;0;6;-40;-1173;507;0;507;-14;0;493;-129
COOPERATIVA DE CRÉDITO MÚTUO E INVESTIMENTO DOS INTEGRANTES DA MAGISTRATURA E DO MINISTÉRIO PÚBLICO NO ESTADO DO PARANÁ - SICREDI CREDJURIS;4886317;b3S;;I;2;CURITIBA;PR;42064;899;0;1883;0;0;0;2782;-2221;-12;0;0;-15;-2248;534;114;2;-229;-134;-6;0;45;-162;-369;166;0;166;-24;0;142;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS ENGENHEIROS DE BELO HORIZONTE E REGIÃO METROPOLITANA DE BELO HORIZONTE LTDA. - SICOOB ENGECRED;2606305;b3S;;I;2;BELO HORIZONTE;MG;42064;1695;0;1084;0;0;0;2779;-1218;0;0;0;-232;-1449;1330;48;170;-573;-347;-15;0;2;-36;-752;578;-2;576;0;0;576;-234
COOPERATIVA DE CRÉDITO DOS FORNECEDORES DE CANA E AGROPECUARISTAS DA REGIÃO OESTE PAULISTA - SICOOB COOPCRED;53623781;b3S;;I;2;VALPARAISO;SP;42064;2399;0;349;0;0;0;2748;-414;-130;0;0;-381;-925;1823;127;92;-1000;-522;-7;0;14;-15;-1310;512;0;512;-8;0;504;0
STARA FINANCEIRA S.A. - CFI - PRUDENCIAL;1000083711;n1;;I;2;NAO-ME-TOQUE;RS;42064;2554;0;183;0;0;0;2736;-372;0;0;0;0;-372;2364;0;0;-202;-193;-115;0;83;1;-428;1937;23;1960;-754;0;1206;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA MAXION - CREDMAXION;58290800;b3S;;I;2;CRUZEIRO;SP;42064;2473;0;237;0;0;0;2710;1;0;0;0;-94;-95;2615;0;0;-190;-111;-72;0;1;0;-373;2243;-1;2241;0;-26;2215;-1249
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO LESTE DA BACIA DO RIO DOCE LTDA   SICOOB CREDILESTE;5158093;b3S;;I;2;CARATINGA;MG;42064;2167;0;528;0;0;0;2694;-701;0;0;0;-908;-1609;1085;126;93;-512;-617;-11;0;0;-22;-944;141;1;142;-5;0;137;-223
UNICRED COSTA DO SOL RJ - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DE SAÚDE DA COSTA DO SOL LTDA.;39231527;b3S;;I;2;MACAE;RJ;42064;2260;0;433;0;0;0;2694;-788;0;0;0;-120;-908;1786;71;39;-689;-732;0;0;0;-16;-1327;459;8;467;0;0;467;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO OESTE MINEIRO LTDA.   SICOOB UNIÃO CENTRO OESTE;26072728;b3S;;I;2;ARCOS;MG;42064;2090;0;576;0;0;0;2667;-641;-98;0;0;-314;-1053;1614;246;237;-824;-554;-15;0;123;-67;-854;760;5;765;-37;-5;722;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MAGISTRADOS DE SÃO PAULO - MAGISCRED;51489318;b3S;;I;2;SAO PAULO;SP;42064;1736;0;915;0;0;0;2652;-1237;0;0;0;-4;-1241;1411;6;7;-550;-606;-3;0;0;0;-1148;263;0;263;-17;-132;114;0
COOPERATIVA DE CRÉDITO DOS INTEGRANTES DO PODER JUDICIÁRIO E DAS INSTITUIÇÕES JURÍDICAS DA UNIÃO EM MINAS GERAIS LTDA.   SICOOB COOPJUS;25363615;b3S;;I;2;BELO HORIZONTE;MG;42064;2234;0;411;0;0;0;2645;-833;0;0;0;-63;-896;1749;6;0;-470;-376;-3;0;0;-42;-885;864;2;866;-2;0;864;-368
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DA SAÚDE E PROFISSIONAIS LIBERAIS DA REGIÃO DA FRONTEIRA LTDA - UNICRED REGIÃO DA FRONTEIRA;1705236;b3S;;I;2;SANTANA DO LIVRAMENTO;RS;42064;2172;0;469;0;0;0;2642;-1009;-3;0;0;-84;-1097;1545;76;28;-439;-663;1;0;0;-8;-1006;539;1;540;-2;0;538;-124
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CAMPOS ALTOS LTDA - SICOOB CREDIAGRO;429890;b3S;;I;2;CAMPOS ALTOS;MG;42064;2066;0;576;0;0;0;2642;-612;-335;0;0;-517;-1464;1178;326;91;-474;-385;-7;0;691;-83;159;1337;-3;1334;-16;0;1318;-301
WESTERN ASSET DTVM LTDA. - PRUDENCIAL;1000083900;n2;;I;3;SAO PAULO;SP;42064;0;0;2779;-145;0;0;2634;0;0;0;0;0;0;2634;13944;3888;-10744;-5947;-1159;0;0;-16;-34;2600;289;2889;-1120;0;1769;0
UNICRED CARIRI - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS  MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DA REGIÃO DO CARIRI;86913993;b3S;;I;2;JUAZEIRO DO NORTE;CE;42064;1689;0;922;0;0;0;2611;-905;0;0;0;-147;-1052;1559;47;144;-641;-405;-3;0;57;-241;-1042;517;1;517;0;-7;510;0
EASYNVEST - TÍTULO CV SA - PRUDENCIAL;1000082877;n2;;I;2;SAO PAULO;SP;42064;99;0;2510;0;0;0;2609;-8;0;0;0;0;-8;2601;171;1017;-1652;-2146;-236;0;36;1;-2811;-210;0;-210;0;0;-210;0
SENSO CCVM S.A. - PRUDENCIAL;1000082750;n2;;I;2;RIO DE JANEIRO;RJ;42064;0;0;2606;0;0;0;2606;0;0;0;0;17;17;2623;226;0;-231;-470;-16;0;4;-12;-500;2123;0;2123;0;0;2123;0
COOPERATIVA CENTRAL DE CREDITO RURAL COM INTERAÇÃO SOLIDÁRIA   CENTRAL CRESOL SICOPER;21198087;b3C;;I;2;PASSO FUNDO;RS;42064;472;0;2123;0;0;0;2595;-1821;-51;0;0;-97;-1969;626;0;0;-1115;-375;0;0;1827;-954;-616;9;0;9;0;0;9;0
