Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Social de Cooperativas (k)
PIAUÍ FOMENTO - PRUDENCIAL;1000081160;n1;S4;I;1;TERESINA;PI;43800;599;0;134;0;0;0;733;0;0;0;0;-165;-165;568;10;31;-881;-601;-35;0;11;-15;-1479;-912;0;-912;0;0;-912;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA TICKET SERVIÇOS COMÉRCIO E ADMINISTRAÇÃO;57440521;b3S;S5;I;2;SAO PAULO;SP;43800;471;0;261;0;0;0;732;0;0;0;0;-3;-3;730;0;0;-346;-204;-2;0;23;0;-529;201;0;201;0;0;201;-409
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COLABORADORES DO GRUPO EMPRESARIAL A COSTA LTDA.;20062766;b3S;S5;I;2;VISCONDE DO RIO BRANCO;MG;43800;650;0;78;0;0;0;729;0;0;0;0;-22;-22;706;0;0;-235;-104;-5;0;16;-2;-331;376;0;376;-9;0;367;-546
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO COMOLATTI - SÃO PAULO;47196084;b3S;S5;I;2;SAO PAULO;SP;43800;628;0;91;0;0;0;718;0;0;0;0;-8;-8;711;0;0;0;-85;0;0;0;0;-85;625;0;625;0;0;625;-241
CC AÇORIANA LTDA. - PRUDENCIAL;1000082341;n2;S4;I;2;FLORIANOPOLIS;SC;43800;0;0;1;0;707;0;707;0;0;0;0;0;0;707;0;13;-191;-450;-34;0;0;0;-662;46;0;46;-16;0;30;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA CONFAB;59305565;b3S;S5;I;2;PINDAMONHANGABA;SP;43800;604;0;100;0;0;0;704;0;0;0;0;-4;-4;701;0;0;-228;-130;-2;0;28;0;-331;370;0;370;0;0;370;-582
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA SECRETARIA DE DEFESA SOCIAL DO ESTADO DE MINAS GERAIS LTDA. - COOPSESP;5746715;b3S;S5;I;2;BELO HORIZONTE;MG;43800;604;0;98;0;0;0;703;-32;0;0;0;-52;-84;619;7;0;-333;-258;-1;0;0;-4;-589;30;0;30;0;0;30;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA OWENS CORNING FIBERGLAS AMÉRICA DO SUL;48172860;b3S;S5;I;2;RIO CLARO;SP;43800;669;0;31;0;0;0;700;-98;0;0;0;-192;-290;410;0;0;0;-275;0;0;12;-6;-269;141;0;141;0;0;141;-190
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DA COMPANHIA INDUSTRIAL CATAGUASES E DA BAUMINAS LTDA. - SICOOB COOPECIC;19495266;b3S;S5;I;2;CATAGUASES;MG;43800;680;0;14;0;0;0;694;-1;-7;0;0;-69;-77;617;28;0;-333;-243;-3;0;1;-52;-602;14;22;37;1;0;38;-65
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA EATON;73077398;b3S;S5;I;2;VALINHOS;SP;43800;671;0;20;0;0;0;691;0;0;0;0;44;44;734;0;0;-196;-280;-1;0;25;0;-452;282;0;282;0;-22;261;-391
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO HOSPITAL VERA CRUZ E VERA CRUZ ASSOCIAÇÃO DE SAÚDE;44588366;b3S;S5;I;2;CAMPINAS;SP;43800;606;0;82;0;0;0;689;0;0;0;0;-39;-39;650;92;0;-235;-346;-12;0;50;-7;-457;193;-6;187;0;0;187;-366
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES PUBLICOS MUNICIPAIS DE PORTO ALEGRE;3990888;b3S;S5;I;2;PORTO ALEGRE;RS;43800;675;0;0;0;0;0;675;-3;0;0;0;-171;-174;501;4;0;-305;-249;0;0;0;0;-550;-49;-214;-263;0;0;-263;0
BCO INDUSCRED DE INVESTIM. S/A - PRUDENCIAL;1000081342;b2;S4;I;2;SAO PAULO;SP;43800;283;0;387;0;0;0;669;-30;0;0;0;1044;1014;1683;0;0;-411;-1188;-35;0;1;0;-1634;50;112;161;0;0;161;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO CECREB;67087569;b3S;S5;I;2;SAO PAULO;SP;43800;654;0;0;0;0;0;654;0;0;0;0;-11239;-11239;-10585;0;0;-294;-128;-2;0;18;0;-407;-10991;0;-10991;0;0;-10991;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS SIDERÚRGICAS, METALÚRGICAS E ELETRO-MECÂNICAS DE JOÃO MONLEVADE LTDA. - CREDIBELGO;24235459;b3S;S5;I;2;JOAO MONLEVADE;MG;43800;650;0;2;0;0;0;652;-6;-9;0;0;-167;-182;469;0;0;-303;-324;0;0;77;-5;-554;-84;20;-64;0;0;-64;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO FLEURY;71965313;b3S;S5;I;2;SAO PAULO;SP;43800;544;0;106;0;0;0;650;0;0;0;0;-15;-15;635;0;0;-187;-196;1;0;25;0;-359;276;0;276;0;0;276;-525
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MEMBROS DO MINISTÉRIO PÚBLICO DE SÃO PAULO - PROMOCRED;4478231;b3S;S5;I;2;SAO PAULO;SP;43800;402;0;245;0;0;0;647;-167;0;0;0;5;-162;485;0;0;-419;-356;-2;0;0;-92;-869;-384;11;-373;0;0;-373;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS EM INSTITUIÇÕES DO SISTEMA FINANCEIRO NAS REGIÕES DE SÃO PAULO E CAMPINAS (SP) - CREDISCOOP;3674133;b3S;S5;I;2;SAO PAULO;SP;43800;612;0;31;0;0;0;643;-104;0;0;0;-169;-272;370;0;0;-274;-297;1;0;5;-5;-571;-201;0;-201;0;-9;-209;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA FACULDADE DE CIÊNCIAS AGRÁRIAS E VETERINÁRIAS - CAMPUS DE JABOTICABAL/SP - SICOOB COOPERFAC;57259525;b3S;S5;I;2;JABOTICABAL;SP;43800;641;0;1;0;0;0;642;0;0;0;0;-7;-8;634;6;0;-248;-387;-1;0;12;-18;-636;-2;0;-2;-2;-7;-10;-105
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA SAINT-GOBAIN DO BRASIL PRODUTOS INDUSTRIAIS E PARA CONSTRUÇÃO - DIVISÃO VIDRO PLANO;48140925;b3S;S5;I;2;MAUA;SP;43800;613;0;25;0;0;0;638;0;0;0;0;-32;-32;606;0;0;-98;-190;1;0;13;-2;-277;329;0;329;0;-9;320;-339
BCO FICSA S.A. - PRUDENCIAL;1000081737;b1;S4;I;2;SAO PAULO;SP;43800;529;0;86;0;0;0;615;-4;0;0;0;-33;-37;578;1;0;-1017;-5340;-4;0;10;-2362;-8711;-8133;1;-8132;-14284;0;-22416;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA POLÍCIA MILITAR DO ESTADO DE SÃO PAULO DA REGIÃO CENTRO-OESTE PAULISTA - CREDMIL;4152107;b3S;S5;I;2;BAURU;SP;43800;592;0;15;0;0;0;607;-18;0;0;0;-20;-37;570;0;0;-240;-249;1;0;103;-10;-396;174;0;174;0;-16;158;-57
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS PÚBLICOS DO PODER JUDICIÁRIO DA CAPITAL DO ESTADO DE SÃO PAULO - JUDCRED;7651495;b3S;S5;I;2;SAO PAULO;SP;43800;580;0;13;0;0;0;593;0;-51;0;0;-52;-103;489;59;0;-109;-390;1;0;81;-22;-381;108;0;108;0;0;108;-74
COOPERATIVA DE CRÉDITO, POUPANÇA E SERVIÇOS FINANCEIROS DO CENTRO OESTE;5491616;b3S;S5;I;2;MINEIROS;GO;43800;576;0;9;0;0;0;585;-53;0;0;0;10;-43;542;0;61;-218;-257;0;0;72;-60;-403;139;0;139;-2;0;137;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS MELHORAMENTOS DE SÃO PAULO;1504952;b3S;S5;I;2;SAO PAULO;SP;43800;502;0;83;0;0;0;585;0;0;0;0;-7;-7;577;0;0;-264;-150;0;0;24;0;-390;187;0;187;0;0;187;-429
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA GERDAU S.A. - UNIDADE PINDAMONHANGABA;60219045;b3S;S5;I;2;PINDAMONHANGABA;SP;43800;422;0;156;0;0;0;578;0;0;0;0;18;18;596;1;0;-302;-183;-2;0;58;0;-427;170;0;170;0;-4;166;-300
EBADIVAL - E BAGGIO DTVM LTDA - PRUDENCIAL;1000083876;n2;S4;I;2;CURITIBA;PR;43800;0;0;203;0;374;0;577;0;0;0;0;0;0;577;38;0;-203;-334;-29;0;0;0;-529;48;0;48;0;0;48;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA MORLAN - CRED MORLAN;731320;b3S;S5;I;2;ORLANDIA;SP;43800;562;0;12;0;0;0;574;0;0;0;0;-29;-29;546;0;0;0;-107;0;0;1;1;-107;439;0;439;0;0;439;-348
VNK SCMEPP - PRUDENCIAL;1000084404;n1;S5;I;2;FORTALEZA;CE;43800;554;0;11;0;0;0;565;0;0;0;0;-132;-132;433;0;0;0;-201;-26;0;1;0;-226;207;0;207;-55;0;152;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA COMLURB LTDA;29341260;b3S;S5;I;2;RIO DE JANEIRO;RJ;43800;523;0;41;0;0;0;564;0;0;0;0;-406;-406;158;0;0;-430;-324;-1;0;388;0;-368;-211;5;-206;0;0;-206;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE BEBEDOURO - COOCRESB.;5969937;b3S;S5;I;2;BEBEDOURO;SP;43800;531;0;16;0;0;0;547;-25;-29;0;0;-25;-79;468;12;0;-214;-253;-2;0;7;-6;-456;12;0;12;0;0;12;-31
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA JOLIMODE ROUPAS E EMPRESAS COLIGADAS LTDA;28244622;b3S;S5;I;2;RIO DE JANEIRO;RJ;43800;490;0;56;0;0;0;546;0;0;0;0;1;1;546;0;0;-233;-72;-8;0;0;-2;-315;232;2;234;0;0;234;-268
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA RICLAN;6077760;b3S;S5;I;2;RIO CLARO;SP;43800;494;0;32;0;0;0;525;-16;0;0;0;2;-13;512;0;0;-6;-222;-1;0;5;-7;-232;280;0;280;-5;0;275;-256
HSCM SCMEPP LTDA. - PRUDENCIAL;1000083089;n1;S5;I;2;IBIA;MG;43800;510;0;15;0;0;0;525;0;0;0;0;74;74;599;0;45;-73;-74;-26;0;0;-6;-134;465;0;465;-123;0;342;0
FINANSINOS S.A. CFI - PRUDENCIAL;1000083467;n1;S5;I;2;NOVO HAMBURGO;RS;43800;270;0;254;0;0;0;524;0;0;0;0;-12;-12;512;0;3;-718;-528;-19;0;7;0;-1255;-743;0;-743;0;0;-743;0
COOPERATIVA DE CRÉDITO RURAL DO SERTÃO ALAGOANO ASCOOB COCREAL;7564184;b3S;S5;I;2;PAO DE ACUCAR;AL;43800;501;0;6;0;0;0;507;-16;-33;0;0;-57;-105;401;22;84;-184;-138;0;0;5;-83;-296;106;0;106;0;0;106;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS INDÚSTRIAS UNILEVER DO BRASIL;53272365;b3S;S5;I;2;VALINHOS;SP;43800;479;0;27;0;0;0;506;0;0;0;0;-44;-44;462;0;0;-232;-106;-1;0;4;0;-335;127;0;127;0;-21;106;-179
HR SCMEPP LTDA. - PRUDENCIAL;1000084411;n1;S5;I;2;MACEIO;AL;43800;493;0;8;0;0;0;502;0;-4;0;0;-187;-191;311;0;0;-121;-211;-23;0;22;0;-334;-23;0;-23;-7;0;-30;0
COOPSEBRAE - COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO SEBRAE/PB, SEBRAE/RN E SESC, SENAC E SENAR EM JOÃO PESSOA;41219353;b3S;S5;I;2;JOAO PESSOA;PB;43800;422;0;77;0;0;0;498;-47;0;0;0;-26;-72;426;16;0;-129;-193;-1;0;0;-3;-311;115;-1;114;1;0;113;-73
EUROINVEST S/A CCTVM - PRUDENCIAL;1000082781;n2;S5;I;2;RIO DE JANEIRO;RJ;43800;0;0;497;0;0;0;497;0;0;0;0;0;0;497;81;0;-15;-74;-22;0;10;-30;-50;447;0;447;-192;0;256;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MAGNESITA REFRATÁRIOS S.A. LTDA. - CECREM;913314;b3S;S5;I;2;CONTAGEM;MG;43800;407;0;87;0;0;0;494;0;0;0;0;3;3;497;1;0;-235;-97;-1;0;2;-2;-332;165;0;165;0;0;165;-231
BRL TRUST DTVM SA - PRUDENCIAL;1000084277;n2;S4;I;2;SAO PAULO;SP;43800;0;0;492;0;0;0;492;0;0;0;0;-50;-50;442;22423;0;-5622;-7856;-1668;0;10;0;7288;7730;0;7730;-1784;-3115;2831;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO ALIANÇA - COOPERNITRO;52935442;b3S;S5;I;2;SAO PAULO;SP;43800;473;0;17;0;0;0;489;0;0;0;0;-12;-12;477;0;0;-169;-301;0;0;16;0;-454;23;0;23;0;-8;15;-166
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS APOSENTADOS, PENSIONISTAS E IDOSOS LIGADOS AO SINDICATO NACIONAL DOS APOSENTADOS, PENSIONISTAS E IDOSOS DA FORÇA SINDICAL - SICOOB COOPERNAPI;16564240;b3S;S5;I;2;SAO PAULO;SP;43800;419;0;69;0;0;0;488;-33;0;0;0;-11;-44;444;28;39;-159;-400;-3;0;13;-22;-504;-60;0;-60;-7;0;-67;0
GLOBAL SCM LTDA - PRUDENCIAL;1000083278;n1;S5;I;2;AMERICANA;SP;43800;486;0;0;0;0;0;486;0;-39;0;0;-281;-319;166;95;29;-5;-300;-27;0;10;-14;-213;-46;0;-46;1;0;-47;0
COOPERATIVA CENTRAL DE CRÉDITO DA AGRICULTURA FAMILIAR E ECONOMIA SOLIDÁRIA - ASCOOB CENTRAL;10013534;b3C;S4;I;2;SERRINHA;BA;43800;9;0;474;0;0;0;484;-445;0;0;0;-2;-447;36;0;0;-617;-291;0;0;985;-16;61;98;32;130;0;0;130;0
SCD CREDITAS - PRUDENCIAL;1000084909;n1;S5;I;2;SAO PAULO;SP;43800;325;0;147;0;0;0;472;0;0;0;0;-20;-20;451;719;0;-1198;-1185;-125;0;3;-1;-1787;-1335;0;-1335;0;0;-1335;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS PLASCAR;17411307;b3S;S5;I;2;JUNDIAI;SP;43800;461;0;4;0;0;0;465;0;0;0;0;22;22;487;0;0;0;-150;0;0;10;0;-140;347;0;347;0;0;347;-350
SINGRATUR CC LTDA. - PRUDENCIAL;1000082389;n2;S4;I;2;MARINGA;PR;43800;0;0;2;0;441;0;443;0;0;0;0;0;0;443;0;0;-242;-186;-24;0;30;-16;-438;5;1;6;-17;0;-11;0
FIDUCIA SCMEPP LTDA - PRUDENCIAL;1000083010;n1;S5;I;2;BELO HORIZONTE;MG;43800;422;0;11;0;0;0;432;0;0;0;0;2;2;434;1;22;-76;-112;-23;0;2;-3;-188;246;29;275;-57;0;218;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO EXPRESSO PRINCESA DOS CAMPOS;1551820;b3S;S5;I;2;PONTA GROSSA;PR;43800;427;0;5;0;0;0;432;0;0;0;0;-17;-17;415;0;0;-83;-83;0;0;0;0;-166;249;0;249;0;0;249;-250
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DE INSTITUICOES FINANCEIRAS PUBLICAS NO ESTADO DO ESPIRITO SANTO - CREDBRASIL-ES;2869663;b3S;S5;I;2;VITORIA;ES;43800;398;0;33;0;0;0;431;0;0;0;0;-102;-102;329;0;0;-173;-98;-2;0;4;-5;-274;55;0;55;-2;0;52;-102
COOPERATIVA DE CRÉDITO DOS FUNCIONÁRIOS DA PERPART, DO IPA E DA ADAGRO - COOPEMATER;11356599;b3S;S5;I;2;RECIFE;PE;43800;419;0;9;0;0;0;427;0;0;0;0;-3;-3;424;0;0;-238;-153;1;0;0;-4;-396;28;2;31;-1;0;29;0
CREDEXTRA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA REALMAR DISTRIBUIDORA LTDA;4899135;b3S;S5;I;2;SERRA;ES;43800;409;0;14;0;0;0;423;0;0;0;0;0;0;423;0;0;-122;-112;1;0;41;-2;-196;227;-1;226;0;0;225;-149
NUMATUR CC LTDA - PRUDENCIAL;1000082451;n2;S5;I;2;SAO PAULO;SP;43800;0;0;35;0;385;0;420;0;0;0;0;0;0;420;23;0;-186;-231;-22;0;0;0;-415;4;0;4;-1;0;3;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS EM EMPRESAS ADMINISTRADORAS DE AEROPORTOS - AEROCRED;5292849;b3S;S5;I;2;GUARULHOS;SP;43800;393;0;17;0;0;0;410;0;0;0;0;-23;-23;387;0;0;-110;-113;-14;0;0;0;-237;150;0;150;0;0;150;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DOS CORREIOS NOS ESTADOS DO RIO GRANDE DO SUL, SANTA CATARINA E PARANÁ - CREDCORREIOS;87956355;b3S;S5;I;2;PORTO ALEGRE;RS;43800;384;0;25;0;0;0;408;-5;0;0;0;-12;-17;391;58;0;-295;-218;0;0;62;-4;-397;-5;0;-5;0;0;-5;0
COOPESTADO - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS NA REGIÃO METROPOLITANA DO ESTADO DO RIO DE JANEIRO LIMITADA;4995006;b3S;S5;I;2;RIO DE JANEIRO;RJ;43800;365;0;41;0;0;0;406;0;0;0;0;-16;-16;390;0;0;-428;-122;1;0;285;0;-266;124;0;124;-2;0;121;-64
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA COMPANHIA PAULISTA DE TRENS METROPOLITANOS - COOPERTREM;1530136;b3S;S5;I;2;OSASCO;SP;43800;234;0;168;0;0;0;402;0;0;0;0;-1;-1;401;0;0;-112;-165;1;0;27;0;-250;151;0;151;0;-4;147;-333
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ASSEMBLÉIA LEGISLATIVA DO ESTADO DA PARAÍBA LTDA. -  COOPERLEGIS;41146382;b3S;S5;I;2;JOAO PESSOA;PB;43800;402;0;0;0;0;0;402;0;0;0;0;58;58;460;0;0;-235;-106;1;0;0;-2;-343;117;-177;-60;0;0;-60;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FACULDADE DE ENGENHARIA DE ILHA SOLTEIRA - COOPERFEIS;96409263;b3S;S5;I;2;ILHA SOLTEIRA;SP;43800;371;0;30;0;0;0;400;0;0;0;0;0;0;400;0;0;-100;-175;1;0;18;0;-258;142;0;142;0;-9;134;-222
IDEAL CTVM;1000084851;n2;S4;I;2;SAO PAULO;SP;43800;0;0;385;0;0;0;385;0;0;0;0;0;0;385;19850;0;-3134;-5500;-1933;0;0;0;9283;9668;0;9668;-3083;-828;5757;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO GERDAU - AÇOS FINOS PIRATINI;88952130;b3S;S5;I;2;CHARQUEADAS;RS;43800;311;0;74;0;0;0;385;0;0;0;0;20;20;405;0;0;-84;-94;0;0;0;0;-178;227;0;227;0;0;227;-68
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO GRUPO MAUA LTDA;5048575;b3S;S5;I;2;SAO GONCALO;RJ;43800;306;0;71;0;0;0;377;0;0;0;0;-7;-7;370;3;0;-77;-98;0;0;2;-14;-184;186;0;186;-12;0;174;-205
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ELGIN;45045671;b3S;S5;I;2;MOGI DAS CRUZES;SP;43800;334;0;36;0;0;0;371;0;0;0;0;-19;-19;352;0;0;-4;-131;0;0;0;0;-136;216;0;216;0;0;216;-242
COOPERATIVA DE CRÉDITO RURAL ASCOOB COOPEC - ASCOOB COOPEC;9244973;b3S;S5;I;2;POCO VERDE;SE;43800;360;0;5;0;0;0;365;-14;-16;0;0;-20;-50;315;10;73;-103;-90;0;0;7;-65;-169;146;0;146;0;0;146;-29
INTRADER DTVM LTDA - PRUDENCIAL;1000084301;n2;S4;I;2;SAO PAULO;SP;43800;0;0;365;0;0;0;365;0;0;0;0;-4;-4;360;4580;0;-1555;-2020;-319;0;116;-258;544;904;0;904;-395;0;509;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MOSAIC FERTILIZANTES DE UBERABA - COPERURA LTDA.;17607375;b3S;S5;I;2;UBERABA;MG;43800;344;0;20;0;0;0;364;0;0;0;0;0;0;364;8;0;-137;-91;-2;0;0;0;-222;142;0;142;-1;0;141;-85
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA CAMDA-COCREALPA - CREDI-CAMDA;5165103;b3S;S5;I;2;ADAMANTINA;SP;43800;288;0;73;0;0;0;361;0;0;0;0;0;0;360;132;0;-57;-143;0;0;53;0;-15;345;0;345;-42;0;303;-125
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA RECKITT BENCKISER;44223196;b3S;S5;I;2;SAO PAULO;SP;43800;336;0;23;0;0;0;359;0;0;0;0;-2;-2;357;0;0;0;-182;-1;0;1;0;-183;175;0;175;-1;0;173;-121
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA FIAÇÃO ALPINA - COOPERALPINA;55319370;b3S;S5;I;2;MORUNGABA;SP;43800;330;0;28;0;0;0;358;0;0;0;0;4;4;362;0;0;-2;-151;0;0;12;0;-141;221;0;221;0;0;221;-197
COOPERATIVA DE CRÉDITO DOS PLANTADORES DE CANA DA REGIÃO DE LENÇÓIS PAULISTA;50848910;b3S;S5;I;2;LENCOIS PAULISTA;SP;43800;179;0;179;0;0;0;357;0;0;0;0;86;86;443;0;0;-220;-202;-2;0;14;1;-411;33;0;33;0;0;33;0
EGONCRED SCMEPP LTDA. - PRUDENCIAL;1000084428;n1;S5;I;2;CAMPINAS;SP;43800;357;0;0;0;0;0;357;0;-3;0;0;-161;-163;193;0;0;-20;-182;-17;0;0;-1;-220;-26;5;-22;-32;0;-54;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS MUNICIPAIS DE JABOTICABAL - COOPERSERV;881829;b3S;S5;I;2;JABOTICABAL;SP;43800;349;0;0;0;0;0;349;0;0;0;0;25;25;375;13;0;-33;-153;0;0;59;0;-113;262;0;262;0;0;262;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DOS LABORATORIOS B.BRAUN LTDA;30586895;b3S;S5;I;2;SAO GONCALO;RJ;43800;311;0;32;0;0;0;342;0;0;0;0;0;0;343;0;0;-103;-58;0;0;0;0;-161;181;0;181;0;0;181;-19
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ANDORINHA - COFASA;64761471;b3S;S5;I;2;PRESIDENTE PRUDENTE;SP;43800;326;0;13;0;0;0;339;0;0;0;0;0;0;339;0;0;-182;-128;1;0;10;0;-301;38;0;38;0;0;38;-28
MEGA CC LTDA. - PRUDENCIAL;1000082327;n2;S4;I;2;RIO CLARO;SP;43800;0;0;15;0;321;0;337;0;0;0;0;0;0;337;17;0;-86;-201;-17;0;0;0;-287;50;0;50;-15;0;35;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA PRODAM/SP - CREDIPRODAM;67031757;b3S;S5;I;2;SAO PAULO;SP;43800;218;0;105;0;0;0;323;0;0;0;0;-28;-28;295;0;0;-59;-149;0;0;29;0;-179;115;0;115;0;0;115;-222
SLW CVC LTDA - PRUDENCIAL;1000082815;n2;S4;I;2;SAO PAULO;SP;43800;0;0;149;0;173;0;322;0;0;0;0;-2;-2;321;5552;12;-2899;-3918;-494;0;7851;-3389;2714;3035;0;3035;0;0;3035;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS DE CERÂMICA - COOPASPACER;2541707;b3S;S5;I;2;SANTA GERTRUDES;SP;43800;301;0;14;0;0;0;315;-57;0;0;0;-58;-115;200;0;0;0;-129;0;0;7;-3;-125;75;0;75;0;0;75;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS ITAÚ;43446335;b3S;S5;I;2;SAO PAULO;SP;43800;260;0;53;0;0;0;314;0;0;0;0;-7;-7;307;0;0;-12;-176;0;0;0;0;-188;119;0;119;0;0;119;-297
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA SELENE;72952138;b3S;S5;I;2;CERQUILHO;SP;43800;292;0;21;0;0;0;313;0;0;0;0;-18;-18;295;0;0;0;-112;0;0;8;-65;-170;124;0;124;0;0;124;-148
COBANSA CH S.A. - PRUDENCIAL;1000081878;n1;S5;I;2;GUARULHOS;SP;43800;0;0;313;0;0;0;313;0;-230;0;0;0;-230;83;1114;0;-119;-400;-112;0;15;-246;251;334;0;334;-76;0;258;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ACUMENT BRASIL;45068632;b3S;S5;I;2;ATIBAIA;SP;43800;293;0;16;0;0;0;309;0;0;0;0;-25;-25;284;0;0;-162;-102;-1;0;0;0;-265;19;0;19;0;0;19;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA CNC SESC E SENAC ADMINISTRAÇÕES NACIONAIS LTDA;30304919;b3S;S5;I;2;RIO DE JANEIRO;RJ;43800;302;0;0;0;0;0;302;0;0;0;0;-87;-87;215;1;0;-122;-217;0;0;0;-3;-342;-127;16;-111;0;0;-111;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DA CIA DE ELETRICIDADE DO ESTADO DO RJ CREDICERJ LTDA;30138226;b3S;S5;I;2;NITEROI;RJ;43800;301;0;0;0;0;0;301;0;0;0;0;-16;-16;285;0;0;-199;-110;1;0;80;-17;-247;39;6;45;0;0;45;0
