Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Captações;;;;;;;;;;;;;;;;Instrumentos Derivativos (f);Outras Obrigações (g);Passivo Circulante e Exigível a Longo Prazo (h) = (e) + (f) + (g);Resultados de Exercícios Futuros (i);Patrimônio Líquido (j);Passivo Total (k) = (h) + (i) + (j)
COOPERATIVA DE CREDITO RURAL DE GUACUI - CREDIGUAÇUÍ;32422628;b3S;S5;I;2;GUACUI;ES;44166;2525;0;0;4081;0;0;6607;0;0;0;0;0;0;0;0;6607;0;1027;7634;0;8120;15754
CASA CREDITO S.A. SCM - PRUDENCIAL;1000083175;n1;S5;I;2;SAO PAULO;SP;44166;0;0;0;0;7308;0;7308;0;0;0;0;0;0;0;5038;12346;0;257;12603;0;3072;15674
LISTO SCD - PRUDENCIAL;1000084930;n1;S5;I;2;SAO PAULO;SP;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6569;6569;0;9064;15633
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COLABORADORES DA VALE S.A LTDA. – SICOOB CREDIVALE;20961629;b3S;S5;I;2;ITABIRA;MG;44166;3345;0;0;4403;0;0;7748;0;0;0;0;0;0;0;0;7748;0;1536;9284;0;6154;15438
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA PREFEITURA MUNICIPAL DE ORLÂNDIA - CRED SERV;946465;b3S;S5;I;2;ORLANDIA;SP;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;300;300;0;393;693;0;14725;15418
COPERCRED - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS ZILLO LORENZETTI;58022195;b3S;S5;I;2;LENCOIS PAULISTA;SP;44166;283;0;0;1834;0;0;2118;0;0;0;0;0;0;0;0;2118;0;608;2726;0;12583;15309
INTERCAM CC LTDA - PRUDENCIAL;1000081926;n2;S4;I;2;SAO PAULO;SP;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8589;8589;0;6619;15208
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS MUNICIPAIS EM JOÃO MONLEVADE LTDA. - COPREMON;18310649;b3S;S5;I;2;JOAO MONLEVADE;MG;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1470;1470;0;13680;15150
COOPERATIVA DE ECONOMIA CRÉDITO MÚTUO – SICOOB CREDSAÚDE;2072790;b3S;S5;I;2;PIRACICABA;SP;44166;2713;0;0;8838;0;85;11637;0;0;0;0;0;0;0;0;11637;0;559;12195;0;2699;14894
COOPERATIVA DE CRÉDITO E INVESTIMENTO DOS EMPREGADOS E SERVIDORES DA SECRETARIA ESTADUAL DE LOGÍSTICA E TRANSPORTES E ÓRGÃOS SUBORDINADOS DO ESTADO DE SÃO PAULO - SICOOB COOPTRANSP;66555665;b3S;S5;I;2;SAO PAULO;SP;44166;908;0;0;4158;0;0;5066;0;0;0;0;0;0;0;0;5066;0;659;5725;0;9093;14818
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COLABORADORES DO GRUPO EMPRESARIAL A COSTA LTDA.;20062766;b3S;S5;I;2;VISCONDE DO RIO BRANCO;MG;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1389;1389;0;13398;14788
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DO PODER EXECUTIVO FEDERAL NO ESTADO DO ESPÍRITO SANTO - COOPSEFES;3639902;b3S;S5;I;2;VITORIA;ES;44166;233;0;0;1326;0;0;1559;0;0;0;0;0;0;0;0;1559;0;1124;2683;0;12084;14767
BANCO VIPAL - PRUDENCIAL;1000081531;b2;S4;I;2;PORTO ALEGRE;RS;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;353;353;0;14404;14757
INDIGO INVESTIM DTVM - PRUDENCIAL;1000083924;n2;S4;I;2;SAO PAULO;SP;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4841;4841;0;9792;14633
COOPERATIVA DE CRÉDITO E INVESTIMENTO SICOOB INDEPENDÊNCIA - SICOOB INDEPENDÊNCIA;4306351;b3S;S5;I;2;SAO PAULO;SP;44166;1722;0;0;5088;0;0;6811;0;0;0;0;0;0;0;0;6811;0;5990;12801;0;1784;14585
PINTOS CFI - PRUDENCIAL;1000085142;n1;S5;I;2;TERESINA;PI;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73;73;0;14483;14556
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ASTRAZENECA DO BRASIL;1288797;b3S;S5;I;2;COTIA;SP;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;688;688;0;13592;14280
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COLABORADORES DA UNIÃO BRASILEIRA DE EDUCAÇÃO E ENSINO, UNIÃO NORTE BRASILEIRA DE EDUCAÇÃO E CULTURA & UNIÃO BRASILEIRA DE EDUCAÇÃO CATÓLICA LTDA - COOMAR;2588819;b3S;S5;I;2;BELO HORIZONTE;MG;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1374;1374;0;12885;14259
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA INTERNATIONAL INDÚSTRIA AUTOMOTIVA DA AMÉRICA DO SUL;59620708;b3S;S5;I;2;SAO PAULO;SP;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;424;424;0;13779;14203
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DE ELEVADORES ATLAS SCHINDLER LTDA.;42107706;b3S;S5;I;2;RIO DE JANEIRO;RJ;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;583;583;0;13492;14075
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DE CHOCOLATES GAROTO LTDA. - CREDI-GAROTO;30949267;b3S;S5;I;2;VILA VELHA;ES;44166;552;0;0;10263;0;0;10815;0;0;0;0;0;0;0;1;10816;0;652;11468;0;2547;14015
GAVEA DTVM LTDA - PRUDENCIAL;1000083986;n2;S4;I;2;SAO PAULO;SP;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2256;2256;0;11610;13866
COOPERATIVA DE CRÉDITO MÚTUO DOS POLICIAIS FEDERAIS E SERVIDORES DA UNIÃO NO ESPÍRITO SANTO - CREDFEDERAL;2083914;b3S;S5;I;2;VILA VELHA;ES;44166;466;0;0;7527;0;245;8238;0;0;0;0;0;0;0;0;8238;0;707;8944;0;4728;13672
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS METALÚRGICAS DE MATÃO - METALCOOPERCRED;53505681;b3S;S5;I;2;MATAO;SP;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1067;1067;0;12582;13649
SOCICRED SCMEPP LTDA. - PRUDENCIAL;1000083058;n1;S5;I;2;PORTO ALEGRE;RS;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4606;4606;0;9021;13627
DILLON S/A DTVM - PRUDENCIAL;1000083807;n2;S4;I;2;RIO DE JANEIRO;RJ;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3980;3980;0;9597;13576
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA CEMIG E DAS INDÚSTRIAS METALÚRGICAS E DE MATERIAL ELÉTRICO E DOS SERVIDORES PÚBLICOS MUNICIPAIS DE JUIZ DE FORA LTDA. - SICOOB CECREMEC;17502881;b3S;S5;I;2;BELO HORIZONTE;MG;44166;1292;0;0;1717;0;39;3048;0;0;0;0;0;0;0;1805;4852;0;1474;6327;0;7227;13553
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS CONTROLADAS E COLIGADAS DA USINA SANTA ADELIA - USAGRO;68969625;b3S;S5;I;2;JABOTICABAL;SP;44166;255;0;0;273;0;0;528;0;0;0;0;0;0;0;0;528;0;895;1423;0;11962;13386
COOPERATIVA DE CREDITO DOS SERVIDORES DA UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;27302181;b3S;S5;I;2;VITORIA;ES;44166;545;0;0;1048;0;0;1593;0;0;0;0;0;0;0;0;1593;0;2693;4286;0;9042;13328
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MERCK SHARP & DOHME FARMACÊUTICA - COOPERMSD;2814832;b3S;S5;I;2;SAO PAULO;SP;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;184;184;0;13097;13280
NOSSA TERRA COOPERATIVA DE CRÉDITO DOS EMPREGADOS DAS EMPRESAS DE AGRONEGÓCIO E AFINS;49204605;b3S;S5;I;2;CAJATI;SP;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;735;735;0;12479;13214
COOPERATIVA DE ECONOMIA E CREDITO MUTUO JOHN F. KENNEDY LTDA;33735192;b3S;S5;I;2;RIO DE JANEIRO;RJ;44166;0;0;0;7229;0;0;7229;0;0;0;0;0;0;0;0;7229;0;404;7633;0;5578;13211
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ABRIL;43438662;b3S;S5;I;2;SAO PAULO;SP;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1403;1403;0;11248;12651
INFINITY CCTVM S.A. - PRUDENCIAL;1000082671;n2;S4;C;2;SAO PAULO;SP;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;342;9561;9903;0;2700;12603
ED&F MAN CAPITAL DTVM - PRUDENCIAL;1000085197;n2;S4;I;2;CAMPINAS;SP;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2674;2674;0;9919;12593
COOPERATIVA DE CRÉDITO MÚTUO DE SERVIDORES PÚBLICOS DO ESTADO DE SÃO PAULO - CREDIFISCO;4546162;b3S;S5;I;2;SAO PAULO;SP;44166;594;0;0;4485;0;0;5079;0;0;0;0;0;0;0;0;5079;0;1336;6416;0;6168;12583
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA TICKET SERVIÇOS COMÉRCIO E ADMINISTRAÇÃO;57440521;b3S;S5;I;2;SAO PAULO;SP;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3895;3895;0;8579;12473
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA NOVELIS;57545436;b3S;S5;I;2;SANTO ANDRE;SP;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;777;777;0;11666;12443
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA SKF E COLIGADAS;49091119;b3S;S5;I;2;CAJAMAR;SP;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;157;157;0;12283;12441
CAROL DTVM LTDA. - PRUDENCIAL;1000084095;n2;S5;I;2;SAO PAULO;SP;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6263;6263;0;5803;12066
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO SISTEMA FIERGS - CRESUL;92675578;b3S;S5;I;2;PORTO ALEGRE;RS;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;462;462;0;11499;11961
COOPERATIVA DE CRÉDITO MÚTUO DO GRUPO ABC - COOPER 7;4414354;b3S;S5;I;2;SAO BERNARDO DO CAMPO;SP;44166;79;0;0;0;0;0;79;0;0;0;0;0;0;0;0;79;0;1343;1422;0;10507;11929
BROKER BRASIL CC LTDA. - PRUDENCIAL;1000082372;n2;S4;I;2;SAO PAULO;SP;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7408;7408;0;4374;11782
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA BOMBRIL;57038408;b3S;S5;I;2;SAO BERNARDO DO CAMPO;SP;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1314;1314;0;10400;11714
FINANSINOS S.A. CFI - PRUDENCIAL;1000083467;n1;S5;I;2;NOVO HAMBURGO;RS;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;525;525;0;11051;11576
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES ESTATUTARIOS DA ADMINISTRACAO DIRETA DO ESTADO DO ESPIRITO SANTO - COOPFISCO;2475222;b3S;S5;I;2;VITORIA;ES;44166;1340;0;0;2076;0;0;3417;0;0;0;0;0;0;0;0;3417;0;1074;4491;0;7035;11526
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO COMOLATTI - SÃO PAULO;47196084;b3S;S5;I;2;SAO PAULO;SP;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1103;1103;0;10335;11439
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA CIA AÇUCAREIRA VALE DO ROSÁRIO - COOPERVALE;44958981;b3S;S5;I;2;MORRO AGUDO;SP;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;771;771;0;10608;11379
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MEMBROS DO MINISTÉRIO PÚBLICO DE SÃO PAULO - PROMOCRED;4478231;b3S;S5;I;2;SAO PAULO;SP;44166;233;0;0;1679;0;0;1912;0;0;0;0;0;0;0;0;1912;0;903;2815;0;8535;11350
CAMBIONET CC LTDA - PRUDENCIAL;1000082286;n2;S4;I;2;PORTO ALEGRE;RS;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5656;5656;0;5602;11258
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO MUNICIPIO DE SANTO ANDRÉ - SP – SICOOB CECRESA;512839;b3S;S5;I;2;SANTO ANDRE;SP;44166;308;0;0;1447;0;0;1755;0;0;0;0;0;0;0;400;2155;0;542;2697;0;8454;11151
LA INVESTIMENTOS CCVM - PRUDENCIAL;1000082798;n2;S4;I;2;SALVADOR;BA;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8351;8351;0;2505;10856
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS PÚBLICOS MUNICIPAIS DE ITAPIRA - CREDITA;2115870;b3S;S5;I;2;ITAPIRA;SP;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;528;528;0;10261;10788
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES NAS INDÚSTRIAS DE EXTRAÇÃO DE FERRO E METAIS BÁSICOS DA REGIÃO DE CONGONHAS LTDA. - COOFERSE;71384697;b3S;S5;I;2;CONGONHAS;MG;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;621;621;0;10167;10788
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA EATON;73077398;b3S;S5;I;2;VALINHOS;SP;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;663;663;0;9919;10582
COOPERATIVA DE CRÉDITO DOS SERVIDORES PÚBLICOS MUNICIPAIS DE TIMÓTEO LTDA. - COOPERTIM;20833976;b3S;S5;I;2;TIMOTEO;MG;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;802;802;0;9726;10528
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO SBF LTDA. - COOPER ATIVA SBF;2232228;b3S;S5;I;2;SAO PAULO;SP;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1975;1975;0;8549;10523
COOPERATIVA DE CRÉDITO RURAL DE PEQUENOS AGRICULTORES E DA REFORMA AGRÁRIA DO CENTRO OESTE DO PARANÁ - CREHNOR LARANJEIRAS;1330387;b3S;S5;I;2;LARANJEIRAS DO SUL;PR;44166;3479;0;0;6108;0;0;9587;0;0;0;0;0;0;0;0;9587;0;42;9630;0;765;10394
CREDJUST - COOPERATIVA DE CRÉDITO MÚTUO DOS INTEGRANTES DA JUSTIÇA DO TRABALHO DA 13ª REGIÃO LTDA.;4608925;b3S;S5;I;2;JOAO PESSOA;PB;44166;168;0;0;2792;0;0;2960;0;0;0;0;0;0;0;0;2960;0;813;3773;0;6588;10361
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO AVIBRAS - COOPER AVIBRAS;43268960;b3S;S5;I;2;JACAREI;SP;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;637;637;0;9659;10296
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DA REGIÃO METROPOLITANA DE BELÉM - CREDISIS CREDBEM METROPOLITANA;991739;b3S;S5;I;2;BELEM;PA;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1115;1115;0;9156;10271
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO FLEURY;71965313;b3S;S5;I;2;SAO PAULO;SP;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;590;590;0;9589;10179
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA COMLURB LTDA;29341260;b3S;S5;I;2;RIO DE JANEIRO;RJ;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;535;535;0;9625;10160
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO LORENZETTI;44905255;b3S;S5;I;2;SAO PAULO;SP;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;764;764;0;9369;10133
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE POÇOS DE CALDAS LTDA. - COOPOÇOS;41791005;b3S;S5;I;2;POCOS DE CALDAS;MG;44166;0;0;0;850;0;0;850;0;0;0;0;0;0;0;0;850;0;1664;2514;0;7430;9944
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA PILKINGTON BRASIL;2104058;b3S;S5;I;2;CACAPAVA;SP;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;394;394;0;9311;9705
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE ITABIRA LTDA. - SICOOB COSEMI;16651002;b3S;S5;I;2;ITABIRA;MG;44166;1;0;0;1638;0;0;1639;0;0;0;0;0;0;0;0;1639;0;1193;2832;0;6864;9696
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA CONFAB;59305565;b3S;S5;I;2;PINDAMONHANGABA;SP;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;526;526;0;9106;9632
CREFAZ SCMEPP LTDA - PRUDENCIAL;1000083357;n1;S5;I;2;MARINGA;PR;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3854;3854;0;5479;9334
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA SAMARCO MINERAÇÃO S.A. LTDA - CREDISAM;20622809;b3S;S5;I;2;BELO HORIZONTE;MG;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;885;885;0;8442;9327
PENTAGONO S/A DTVM - PRUDENCIAL;1000083773;n2;S5;I;2;RIO DE JANEIRO;RJ;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4196;4196;0;5084;9280
SCD CREDITAS - PRUDENCIAL;1000084909;n1;S5;I;2;SAO PAULO;SP;44166;0;0;0;0;240;0;240;0;0;0;0;0;0;0;0;240;0;2623;2863;0;6414;9277
UNIÃO ALTERNATIVA CC LTDA. - PRUDENCIAL;1000082396;n2;S4;I;2;PORTO ALEGRE;RS;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5392;5392;0;3829;9221
COLUNA S.A. DTVM - PRUDENCIAL;1000083728;n2;S4;I;2;RIO DE JANEIRO;RJ;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2084;2084;0;6940;9024
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS APOSENTADOS, PENSIONISTAS E IDOSOS LIGADOS AO SINDICATO NACIONAL DOS APOSENTADOS, PENSIONISTAS E IDOSOS DA FORÇA SINDICAL - SICOOB COOPERNAPI;16564240;b3S;S5;I;2;SAO PAULO;SP;44166;1993;0;0;3157;0;0;5150;0;0;0;0;0;0;0;0;5150;0;2655;7805;0;1140;8945
COOPERATIVA DE CRÉDITO RURAL DOS PLANTADORES DE CANA DA REGIÃO DE IGARAPAVA;52623311;b3S;S5;I;2;IGARAPAVA;SP;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1151;1151;0;7690;8840
SOCIALCRED S/A SCMEPP - PRUDENCIAL;1000083027;n1;S5;I;2;RIO DE JANEIRO;RJ;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120;120;0;8641;8761
LABOR CC - PRUDENCIAL;1000082073;n2;S5;I;2;RECIFE;PE;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2268;2268;0;6436;8704
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA SECRETARIA DE DEFESA SOCIAL DO ESTADO DE MINAS GERAIS LTDA. - COOPSESP;5746715;b3S;S5;I;2;BELO HORIZONTE;MG;44166;0;0;0;1191;0;0;1191;0;0;0;0;0;0;0;0;1191;0;620;1810;0;6825;8636
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA COMPANHIA PAULISTA DE TRENS METROPOLITANOS - COOPERTREM;1530136;b3S;S5;I;2;OSASCO;SP;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;183;183;0;8375;8558
TURMALINA CC S.A. - PRUDENCIAL;1000082255;n2;S5;I;2;SAO PAULO;SP;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1015;1015;0;7405;8420
TURCAMBIO CC LTDA. - PRUDENCIAL;1000082334;n2;S4;I;2;GAROPABA;SC;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5209;5209;0;3194;8402
SOCRED S.A. SCM - PRUDENCIAL;1000083247;n1;S5;I;2;BELEM;PA;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4299;4299;0;159;4459;0;3941;8399
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FABRICANTES DE CALÇADOS DE SAPIRANGA LTDA.;5841967;b3S;S5;I;2;SAPIRANGA;RS;44166;2251;0;0;2162;0;0;4414;0;0;0;0;0;0;0;0;4414;0;469;4882;0;3427;8309
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS LTDA;42100982;b3S;S5;I;2;RIO DE JANEIRO;RJ;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;187;187;0;8032;8219
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DA SEGURANÇA PÚBLICA DE SÃO PAULO - CREDIAFAM;4804353;b3S;S5;I;2;SAO PAULO;SP;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;379;379;0;7651;8030
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA MORLAN - CRED MORLAN;731320;b3S;S5;I;2;ORLANDIA;SP;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;273;273;0;7700;7973
FOURTRADE COR. DE CAMBIO LTDA - PRUDENCIAL;1000081957;n2;S4;I;2;RIO DE JANEIRO;RJ;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4874;4874;0;3038;7912
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS FERROVIÁRIAS NO ESTADO DE SÃO PAULO;53932869;b3S;S5;I;2;OSASCO;SP;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;372;372;0;7461;7833
LEROSA S.A. CVC - PRUDENCIAL;1000082633;n2;S4;I;2;SAO PAULO;SP;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5946;5946;0;1821;7767
COOPERATIVA DE CRÉDITO DOS BANCÁRIOS DE SÃO PAULO E MUNICÍPIOS LIMÍTROFES;3422007;b3S;S5;I;2;SAO PAULO;SP;44166;0;0;0;4089;0;0;4089;0;0;0;0;0;0;0;0;4089;0;238;4327;0;3383;7710
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO DISTRITO FEDERAL LTDA. - COOSERVCRED;778858;b3S;S5;I;2;BRASILIA;DF;44166;0;0;0;1848;0;0;1848;0;0;0;0;0;0;0;0;1848;0;862;2710;0;4961;7671
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO TELEFÔNICA;57598120;b3S;S5;I;2;SAO PAULO;SP;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;183;183;0;7389;7572
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS PLASCAR;17411307;b3S;S5;I;2;JUNDIAI;SP;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;407;407;0;7135;7542
AG. FOMENTO ESTADO DE RORAIMA - PRUDENCIAL;1000081036;n1;S4;I;1;BOA VISTA;RR;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;714;714;0;6813;7527
CRETOVALE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DA VALE;28145589;b3S;S5;I;2;VITORIA;ES;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1355;1355;0;6012;7368
CAPTALYS DTVM;1000085544;n2;S4;I;2;SAO PAULO;SP;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;375;375;0;6922;7297
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA FACULDADE DE CIÊNCIAS AGRÁRIAS E VETERINÁRIAS - CAMPUS DE JABOTICABAL/SP - COOPERFAC;57259525;b3S;S5;I;2;JABOTICABAL;SP;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;418;418;0;6854;7272
COOPERATIVA DE CRÉDITO, POUPANÇA E SERVIÇOS FINANCEIROS DO CENTRO OESTE;5491616;b3S;S5;I;2;MINEIROS;GO;44166;1169;0;0;4139;0;0;5308;0;0;0;0;0;0;0;0;5308;0;99;5407;0;1847;7254
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DE ÓRGAOS GESTORES DE RECURSOS HÍDRICOS DO ESTADO DE SÃO PAULO - COOPERHIDRO;53800488;b3S;S5;I;2;SAO PAULO;SP;44166;0;0;0;1226;0;0;1226;0;0;0;0;0;0;0;0;1226;0;711;1937;0;5264;7201
