Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Social de Cooperativas (k)
ECONOMIA CI S.A.-ECONOMISA - PRUDENCIAL;1000083364;n1;S5;I;2;BELO HORIZONTE;MG;44166;2007;0;945;0;0;2668;5619;0;-1814;0;0;-156;-1970;3649;8;35;-308;-3469;-105;0;2;-14;-3852;-203;39;-164;0;0;-164;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PALMEIRAS E REGIÃO LTDA.;37631058;b3S;S5;I;2;PALMEIRAS DE GOIAS;GO;44166;4740;0;591;0;0;205;5535;-355;-610;0;0;-182;-1147;4388;711;99;-1304;-1660;-34;0;526;-146;-1809;2578;0;2578;-53;0;2526;-405
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO SERRANO - SICOOB CREDISERRA SC;1692448;b3S;S5;I;2;URUPEMA;SC;44166;5016;0;515;0;0;3;5533;-539;-538;0;0;-87;-1163;4370;1265;441;-2107;-1652;-120;0;769;-226;-1630;2740;-34;2706;-197;0;2509;0
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DE SAÚDE DO TRIÂNGULO MINEIRO E SUL DE MINAS LTDA.;71432926;b3S;S5;I;2;UBERABA;MG;44166;3986;0;1534;0;0;0;5521;-1237;0;0;0;55;-1183;4338;663;413;-2574;-2194;-13;116;36;-22;-3574;764;10;774;0;0;774;0
UNICRED REGIONAL NORTE LAGOS - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO REGIONAL NORTE LAGOS LTDA;4445917;b3S;S5;I;2;CAMPOS DOS GOYTACAZES;RJ;44166;4689;0;798;0;0;0;5487;-789;0;0;0;21;-767;4720;931;464;-2093;-2901;-32;0;6;-24;-3649;1070;-5;1066;0;0;1066;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MARANHENSE - SICOOB OESTE MARANHENSE;9424988;b3S;S5;I;2;ACAILANDIA;MA;44166;4963;0;481;0;0;0;5444;-247;-160;0;0;-440;-847;4597;967;1264;-2080;-2377;-85;0;607;-262;-1965;2631;-330;2301;0;0;2301;-344
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS NO ESTADO DO ESPÍRITO SANTO;1330295;b3S;S5;I;2;VITORIA;ES;44166;5047;0;371;0;0;0;5418;-539;-75;0;0;207;-407;5012;614;1;-2217;-2091;-38;0;503;-219;-3446;1565;28;1593;-8;0;1586;-492
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CAMPOS GERAIS E CAMPO DO MEIO LTDA - SICOOB CREDCAM;71146450;b3S;S5;I;2;CAMPOS GERAIS;MG;44166;4770;0;623;0;0;0;5393;-483;-655;0;0;169;-969;4424;798;476;-1568;-1091;-61;0;582;-191;-1055;3369;14;3383;-188;-103;3093;0
COOPERATIVA DE CRÉDITO NORTE SUL DA BAHIA LTDA - SICOOB NORTE SUL;2876918;b3S;S5;I;2;GANDU;BA;44166;5115;0;262;0;0;0;5377;-476;0;0;0;-660;-1137;4241;1677;1130;-2419;-2831;-131;0;613;-888;-2850;1391;0;1391;-88;0;1302;-275
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BOA ESPERANÇA LTDA. - SICOOB BELCREDI;869687;b3S;S5;I;2;BOA ESPERANCA;MG;44166;4605;0;759;0;0;0;5364;-866;-788;0;0;-47;-1701;3663;930;377;-1534;-1095;-83;0;591;-229;-1042;2621;1;2622;-196;0;2426;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE WITMARSUM - CRESOL WITMARSUM;7465539;b3S;S5;I;2;WITMARSUM;SC;44166;5157;0;184;0;0;4;5344;-678;-976;0;0;-34;-1688;3656;650;222;-1294;-735;0;0;52;-1128;-2233;1424;-172;1251;-2;-88;1161;-369
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE E LIVRE ADMISSÃO MINAS - ESPÍRITO SANTO LTDA. - UNICRED MINAS - ES;1110032;b3S;S5;I;2;VITORIA;ES;44166;4836;0;502;0;0;0;5338;-598;0;0;0;-464;-1062;4276;749;392;-2534;-2478;-18;122;82;-83;-3768;507;3;510;0;0;510;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAJUBÁ LTDA - SICOOB SUL DE MINAS;4079285;b3S;S5;I;2;ITAJUBA;MG;44166;4832;0;460;0;0;0;5292;-593;0;0;0;-910;-1502;3789;780;924;-1776;-2025;-65;0;325;-214;-2051;1739;-48;1690;-30;-107;1553;-134
UBS - PRUDENCIAL;1000080989;b2;S4;C;3;SAO PAULO;SP;44166;0;0;5289;0;0;0;5289;0;0;0;0;0;0;5289;118723;55;-44624;-55119;-12235;0;5573;-3213;9161;14450;0;14450;6162;0;20612;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SERTÃO DE MINAS GERAIS LTDA. - SICOOB SERTÃO MINAS;1667352;b3S;S5;I;2;PIRAPORA;MG;44166;4910;0;318;0;0;0;5228;-366;-198;0;0;-1404;-1968;3260;1031;684;-2043;-1485;-105;0;552;-362;-1729;1531;-98;1433;-145;0;1288;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE LEME - SICOOB CREDIACIL;8795285;b3S;S5;I;2;LEME;SP;44166;4661;0;543;0;0;0;5204;-848;0;0;0;204;-644;4560;959;695;-1851;-1958;-54;0;294;-389;-2303;2256;-115;2141;-34;-225;1883;-181
COOPERATIVA DE CREDITO E ECONOMIA COM INTERACAO SOLIDARIA DE CHAPECO - CRESOL CHAPECO;4281182;b3S;S5;I;2;CHAPECO;SC;44166;4960;0;212;0;0;7;5179;-342;-901;0;0;-189;-1432;3748;571;118;-1213;-951;0;0;0;-963;-2438;1310;-20;1290;-1;-77;1211;-244
COOPERATIVA DE CRÉDITO E INVESTIMENTOS DO ACRE - SICOOB ACRE;3528402;b3S;S5;I;2;RIO BRANCO;AC;44166;5030;0;121;0;0;0;5151;-291;-46;0;0;-416;-754;4397;1073;601;-1653;-2687;-144;0;2464;-1452;-1799;2598;0;2598;37;0;2635;-164
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NORDESTE DE MINAS GERAIS E SUL DA BAHIA LTDA - SICOOB CREDINORTE;64276058;b3S;S5;I;2;NANUQUE;MG;44166;4575;0;575;0;0;0;5150;-537;-289;0;0;-277;-1103;4047;1317;577;-2610;-1867;-116;0;505;-178;-2373;1674;28;1702;-152;0;1550;-215
COOPERATIVA DE CREDITO CREDIAGRO LTDA. - SICOOB CREDIAGRO;429890;b3S;S5;I;2;CAMPOS ALTOS;MG;44166;4483;0;667;0;0;0;5149;-453;-719;0;0;1700;529;5678;903;287;-1797;-1094;-81;0;775;-292;-1298;4380;-3;4377;-189;0;4188;-296
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE GUARANI DAS MISSÕES - CRESOL GUARANI DAS MISSÕES;8488377;b3S;S5;I;2;GUARANI DAS MISSOES;RS;44166;5010;0;125;0;0;13;5149;-561;-951;0;0;-330;-1842;3307;1190;524;-1951;-1412;0;0;525;-1174;-2297;1010;60;1070;1;-80;989;-184
COOPERATIVA DE CRÉDITO VALE DO CANOAS - SICOOB/SC CREDICANOAS;707903;b3S;S5;I;2;ABDON BATISTA;SC;44166;4442;0;670;0;0;18;5130;-772;-266;0;0;-754;-1792;3338;825;308;-1987;-1513;-83;0;311;-179;-2317;1021;8;1029;13;0;1043;-176
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE LIVRE ADMISSÃO DE ARARAQUARA E REGIÃO - SICOOB;53236808;b3S;S5;I;2;ARARAQUARA;SP;44166;4560;0;564;0;0;0;5124;-549;0;0;0;-866;-1415;3708;1335;921;-2554;-2324;-47;0;744;-266;-2192;1516;-112;1405;0;-110;1295;-345
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CARMO DO RIO CLARO LTDA - SICOOB CREDICARMO;25743311;b3S;S5;I;2;CARMO DO RIO CLARO;MG;44166;4456;0;667;0;0;0;5123;-458;-867;0;0;-45;-1370;3753;1058;408;-1510;-841;-95;0;850;-185;-316;3438;0;3438;-238;-67;3133;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE HUMAITÁ - CRESOL HUMAITÁ;5983995;b3S;S5;I;2;HUMAITA;RS;44166;4918;0;193;0;0;6;5117;-860;-716;0;0;223;-1352;3765;726;396;-1499;-1138;0;0;529;-1074;-2060;1705;96;1801;0;-125;1676;-166
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DO VALE DAS ANTAS LTDA. - UNICRED VALE DAS ANTAS;94243839;b3S;S5;I;2;CASCA;RS;44166;4841;0;274;0;0;0;5115;-680;0;0;0;-191;-871;4244;158;11;-973;-694;-5;0;8;-17;-1513;2731;-13;2718;0;-304;2414;-330
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA ÁREA NOTARIAL E REGISTRAL - COOPNORE;7714057;b3S;S5;I;2;PORTO ALEGRE;RS;44166;4341;0;769;0;0;0;5110;-542;0;0;0;-725;-1267;3843;2237;15;-1866;-3520;-6;0;167;-283;-3257;587;10;597;0;0;597;0
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DO GRUPO VALLOUREC NO BRASIL - COOVALL LTDA.;64293582;b3S;S5;I;2;BELO HORIZONTE;MG;44166;5036;0;60;0;0;0;5096;0;0;0;0;-261;-261;4835;0;0;-654;-259;0;0;46;-240;-1107;3727;0;3727;0;0;3727;-898
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE SAO JOAQUIM-CRESOL SÃO JOAQUIM;2766672;b3S;S5;I;2;SAO JOAQUIM;SC;44166;4862;0;198;0;0;11;5071;-503;-772;0;0;289;-985;4086;833;437;-1630;-984;0;0;11;-1225;-2559;1527;41;1568;-6;-149;1413;-288
COOPERATIVA DE CRÉDITO COGEM;44401800;b3S;S5;I;2;SAO BERNARDO DO CAMPO;SP;44166;4779;0;286;0;0;0;5065;0;0;0;0;-757;-757;4308;0;0;-1139;-701;-19;0;2;-30;-1887;2421;0;2421;-9;0;2412;-721
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO FEMSA BRASIL;43488782;b3S;S5;I;2;SAO PAULO;SP;44166;4979;0;69;0;0;0;5048;0;0;0;0;-297;-297;4752;0;0;-1147;-588;-11;0;3;-44;-1788;2964;-3;2960;-25;0;2935;-504
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA UNIVERSIDADE FEDERAL DE VIÇOSA LTDA. - SICOOB UFVCREDI;2794761;b3S;S5;I;2;VICOSA;MG;44166;4688;0;343;0;0;0;5031;-399;0;0;0;-128;-527;4504;334;54;-987;-1563;-30;0;130;-156;-2216;2287;10;2297;11;0;2308;-598
UNIPRIME CAMPOS GERAIS - COOPERATIVA DE CRÉDITO LTDA.;3234384;b3S;S5;I;2;PONTA GROSSA;PR;44166;4397;0;618;0;0;0;5016;-1010;0;0;0;-846;-1856;3160;647;343;-1939;-1886;-9;0;210;-356;-2989;171;-27;144;0;0;144;-247
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE VITOR MEIRELES - CRESOL VITOR MEIRELES;7320890;b3S;S5;I;2;VITOR MEIRELES;SC;44166;4664;0;348;0;0;1;5013;-415;-579;0;0;-2134;-3128;1885;327;404;-1308;-591;0;0;1;-878;-2045;-160;208;47;0;0;47;0
COOPERATIVA DE CRÉDITO E INVESTIMENTOS DE RONDÔNIA – SICOOB CREDJURD;4751713;b3S;S5;I;2;PORTO VELHO;RO;44166;4523;0;489;0;0;0;5013;-81;0;0;0;-549;-630;4382;359;75;-1419;-1131;-31;0;413;-135;-1869;2514;0;2514;31;0;2545;-175
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA COOP - COOPERATIVA DE CONSUMO E DOS EMPREGADOS DO SUPER MERCADO ZONA SUL S/A;47074323;b3S;S5;I;2;SANTO ANDRE;SP;44166;4874;0;119;0;0;0;4993;-138;-39;0;0;-742;-919;4074;731;803;-2563;-2751;-28;0;1413;-175;-2569;1505;-2;1503;0;-113;1390;-307
CREDISIS - CENTRAL DE COOPERATIVAS DE CRÉDITO LTDA.;4632856;b3C;S4;I;2;JI-PARANA;RO;44166;623;0;4355;0;0;0;4978;-4424;0;0;0;-53;-4478;500;275;1;-4938;-3812;0;0;7447;0;-1027;-527;-4;-531;-1;0;-532;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, DEMAIS PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DE CRUZ ALTA LTDA - SICOOB CRUZ ALTA;73326449;b3S;S5;I;2;CRUZ ALTA;RS;44166;4673;0;271;0;0;0;4944;-558;-62;0;0;-371;-991;3954;236;453;-2013;-1521;-18;0;573;-321;-2612;1342;0;1342;28;0;1370;-210
ATRIA S.A. - CFI - PRUDENCIAL;1000083508;n1;S5;I;2;ARAUCARIA;PR;44166;4648;0;295;0;0;0;4943;0;0;0;0;1050;1050;5992;0;29;-185;-771;-210;0;0;-63;-1201;4791;7;4798;-637;0;4161;0
ACESSO SOLUÇÕES DE PAGAMENTO - PRUDENCIAL;1000084806;n4;;I;2;SAO PAULO;SP;44166;0;0;4923;0;0;0;4923;0;-752;0;0;0;-752;4172;46364;66;-28525;-32508;-5480;-505;8655;-15041;-26975;-22803;-191;-22994;6485;0;-16509;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS MILITARES ESTADUAIS DO RIO GRANDE DO SUL – SICREDI MIL RS;3212823;b3S;S4;I;2;PORTO ALEGRE;RS;44166;4616;0;305;0;0;0;4921;-528;0;0;0;-553;-1081;3839;699;179;-1497;-1107;-7;0;368;-1095;-2459;1380;0;1380;0;-140;1240;-119
COOPERATIVA DE CRÉDITO RURAL ASCOOB ITAPICURU - ASCOOB ITAPICURU.;3921543;b3S;S5;I;2;SANTALUZ;BA;44166;4723;0;195;0;0;0;4917;-558;-13;0;0;-589;-1161;3757;359;774;-1652;-1347;1;0;37;-1757;-3587;170;5;175;-2;0;173;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERV DA SEC  DE E  DA SEG  PUB  E DA DEFESA SOCIAL DO E DO RN E DOS TRAB  SINDICALIZADOS DA AREA DE SAUDE E AFINS NA REG  MET  DE NATAL - SICOOB POTIGUAR;2382755;b3S;S5;I;2;NATAL;RN;44166;4795;0;120;0;0;0;4916;-213;-9;0;0;-834;-1056;3860;1067;579;-1866;-1729;-37;0;406;-215;-1795;2065;-35;2030;-15;-133;1883;-225
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MILITARES ESTADUAIS DE SANTA CATARINA - CREDPOM;4572960;b3S;S5;I;2;FLORIANOPOLIS;SC;44166;4658;0;256;0;0;0;4914;-454;-165;0;0;-114;-733;4181;974;100;-1774;-1493;-69;0;227;-391;-2426;1755;-59;1696;0;-8;1687;-57
SCD CREDITAS - PRUDENCIAL;1000084909;n1;S5;I;2;SAO PAULO;SP;44166;4885;0;11;0;0;0;4896;0;0;0;0;-35;-35;4861;6137;0;-1605;-8526;-1081;0;5;-34;-5104;-243;0;-243;0;0;-243;0
COOPERATIVA DE CRÉDITO SICREDI ALTO SERTÃO PARAIBANO - SICREDI ALTO SERTÃO PARAIBANO;9343038;b3S;S5;I;2;SOUSA;PB;44166;4406;0;442;0;0;0;4848;-455;-120;0;0;-27;-603;4245;539;350;-1427;-1091;-2;0;182;-855;-2304;1941;2;1943;0;0;1943;-672
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CAPARAÓ LTDA. - SICOOB SAÚDE;71261184;b3S;S5;I;2;CARATINGA;MG;44166;4480;0;366;0;0;0;4846;-521;0;0;0;-1513;-2033;2813;712;212;-1282;-1084;-65;0;248;-134;-1393;1420;0;1420;-85;-40;1295;-193
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ESTADO DO PARÁ - SICOOB COOESA;83836114;b3S;S5;I;2;BELEM;PA;44166;4388;0;449;0;0;0;4837;-345;0;0;0;-434;-779;4058;891;704;-1950;-2171;-39;0;370;-585;-2780;1278;-15;1263;21;0;1284;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BAMBUÍ LTDA. - SICOOB CREDIBAM;66259110;b3S;S5;I;2;BAMBUI;MG;44166;4085;0;712;0;0;0;4797;-560;-159;0;0;-910;-1629;3168;947;246;-1902;-1583;-77;0;808;-312;-1872;1296;9;1305;-125;-64;1117;0
COOPERATIVA DE CRÉDITO CREDICAMPINA LTDA. - SICOOB CREDICAMPINA;1609345;b3S;S5;I;2;CAMPINA VERDE;MG;44166;4517;0;262;0;0;0;4778;-373;-626;0;0;599;-400;4378;662;353;-1790;-1091;-60;0;361;-223;-1788;2590;3;2593;-120;-49;2424;0
VIC DTVM S/A - PRUDENCIAL;1000084002;n2;S4;I;2;RIO DE JANEIRO;RJ;44166;45;0;5837;-1160;0;0;4722;0;0;0;0;0;0;4722;130;0;-671;-526;-105;0;0;0;-1172;3550;0;3550;0;0;3550;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO – SICOOB COOPERAC;8071414;b3S;S5;I;2;RIBEIRAO PRETO;SP;44166;3909;0;755;0;0;0;4664;-569;0;0;0;-677;-1247;3417;1876;628;-2689;-2853;-46;0;512;-131;-2704;713;17;730;-37;-263;430;-54
COOPERATIVA DE CREDITO RURAL SEARA - CREDISEARA;204963;b3S;S5;I;2;SEARA;SC;44166;4161;0;484;0;0;0;4645;-440;-239;0;0;-1;-681;3965;186;89;-1120;-1386;0;0;134;-113;-2210;1755;-46;1709;-57;0;1652;-258
COOPERATIVA DE CRÉDITO SICOOBMAIS  LTDA. – SICOOBMAIS;26359745;b3S;S5;I;2;IGUATAMA;MG;44166;4310;0;333;0;0;0;4643;-364;-142;0;0;-145;-651;3991;875;362;-1528;-1430;-44;0;297;-187;-1655;2336;-1;2335;-98;0;2237;-143
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO SICOOB METALCRED;4833655;b3S;S5;I;2;SAO PAULO;SP;44166;4552;0;69;0;0;0;4621;-17;-3;0;0;-1726;-1746;2875;178;190;-2191;-1466;-13;0;1070;-163;-2395;480;0;480;0;-164;316;-520
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA ÁREA DE SAÚDE DE NÍVEL SUPERIOR DE JUIZ DE FORA LTDA. - UNICRED JUIZ DE FORA;71479653;b3S;S5;I;2;JUIZ DE FORA;MG;44166;4164;0;439;0;0;0;4602;-798;0;0;0;-193;-991;3611;412;196;-1707;-2058;-28;76;17;-23;-3116;495;2;497;0;0;497;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA MARGEM ESQUERDA DO URUCUIA E SÃO FRANCISCO LTDA - SICOOB CREDICHAPADA;14046512;b3S;S5;I;2;CHAPADA GAUCHA;MG;44166;4137;0;216;0;0;213;4566;-172;-371;0;0;-2670;-3213;1353;723;710;-1505;-1772;-73;0;589;-641;-1968;-615;-4;-620;-65;0;-685;-246
COOPERATIVA DE CRÉDITO MÚTUO DOS POLICIAIS FEDERAIS E SERVIDORES DA UNIÃO NO CEARÁ E LIVRE ADMISSÃO NAS MESORREGIÕES METROPOLITANA DE FORTALEZA E SUL CEARENSE - SICOOB CEARÁ;3620772;b3S;S5;I;2;FORTALEZA;CE;44166;4298;0;164;0;0;0;4462;-423;0;0;0;-666;-1090;3372;865;527;-1400;-1865;-31;0;555;-204;-1553;1819;10;1830;-5;-91;1734;-337
CREDI SHOP S.A. - PRUDENCIAL;1000084923;n4;;I;2;TERESINA;PI;44166;4422;0;0;0;0;0;4422;0;0;0;0;6922;6922;11344;59102;0;-16397;-15514;-19565;0;5204;-3415;9415;20759;0;20759;0;0;20759;0
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE GETÚLIO VARGAS - CRESOL GETÚLIO VARGAS;5241145;b3S;S5;I;2;GETULIO VARGAS;RS;44166;4141;0;218;0;0;31;4389;-378;-609;0;0;-453;-1440;2949;553;124;-923;-805;0;0;0;-744;-1795;1154;-165;989;0;-104;885;-199
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE SARANDI-CRESOL SARANDI;5220243;b3S;S5;I;2;SARANDI;RS;44166;4250;0;119;0;0;3;4373;-543;-450;0;0;-1920;-2913;1460;570;380;-1272;-1010;0;0;247;-1253;-2337;-877;-7;-884;0;-78;-962;0
COOPERATIVA DE CRÉDITO SICOOB COOPEMAR LTDA;4174720;b3S;S5;I;2;MAIRI;BA;44166;3761;0;606;0;0;0;4367;-409;0;0;0;-656;-1065;3302;1230;1415;-2173;-2712;-91;0;294;-313;-2351;951;0;951;-66;0;885;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE APIÚNA - CRESOL APIÚNA;7215632;b3S;S5;I;2;APIUNA;SC;44166;4262;0;96;0;0;2;4360;-430;-748;0;0;-329;-1506;2853;577;352;-1217;-850;0;0;160;-1146;-2124;729;65;794;0;-93;701;-188
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DE NÍVEL SUPERIOR DA ÁREA DE SAÚDE DE OURINHOS - OURICRED;2179673;b3S;S5;I;2;OURINHOS;SP;44166;3669;0;663;0;0;0;4332;-714;0;0;0;-680;-1394;2937;473;48;-1610;-1170;-34;0;270;-160;-2182;755;-43;712;-2;-129;581;-290
SITA SCCVM S.A. - PRUDENCIAL;1000082743;n2;S4;I;2;BELO HORIZONTE;MG;44166;0;0;1560;2730;0;0;4290;0;0;0;0;0;0;4290;1736;1352;-1451;-737;-412;0;0;-1982;-1492;2798;0;2798;-128;0;2670;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PIRACANJUBA LTDA;5222094;b3S;S5;I;2;PIRACANJUBA;GO;44166;3922;0;347;0;0;0;4269;-297;-502;0;0;-528;-1328;2941;655;188;-1088;-1133;-65;0;363;-285;-1366;1575;-30;1545;-149;0;1396;-303
VR - PRUDENCIAL;1000080408;b1;S4;C;2;SAO PAULO;SP;44166;0;0;4254;0;0;0;4254;-4671;0;0;0;0;-4671;-417;3185;874;-1346;-4126;-170;0;1104;-1250;-1728;-2145;-3;-2148;304;-151;-1994;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO SICOOB SANTA;65560658;b3S;S5;I;2;SAO PAULO;SP;44166;4184;0;52;0;0;0;4236;-26;0;0;0;-1226;-1253;2983;123;97;-2124;-1041;-19;0;241;-254;-2976;7;-34;-27;0;0;-27;-604
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE JACUTINGA - CRESOL JACUTINGA;2904125;b3S;S5;I;2;JACUTINGA;RS;44166;3945;0;245;0;0;30;4220;-358;-679;0;0;-344;-1381;2839;940;56;-1421;-806;0;0;0;-1032;-2261;578;91;669;0;0;669;0
DOURADA CORRETORA - PRUDENCIAL;1000082224;n2;S4;I;2;CURITIBA;PR;44166;0;0;8;0;4189;0;4197;0;0;0;0;0;0;4197;0;0;-1009;-2416;-195;0;0;1;-3621;576;0;576;-140;0;436;0
COOPERATIVA DE CRÉDITO SICOOB CREDCOOP LTDA.;2528151;b3S;S5;I;2;VITORIA DA CONQUISTA;BA;44166;4104;0;85;0;0;0;4189;-132;-195;0;0;-1102;-1429;2761;401;314;-1472;-1368;-21;0;385;-455;-2214;546;0;546;1;0;547;0
PLANNER - PRUDENCIAL;1000080587;n1;S4;C;2;SAO PAULO;SP;44166;0;0;3994;77;115;0;4186;0;0;0;0;-2214;-2214;1972;46621;8485;-12923;-34855;-4950;0;99;-1585;894;2866;-191;2675;-3632;0;-957;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE GUAXUPÉ LTDA. - SICOOB ACICREDI;1699652;b3S;S5;I;2;GUAXUPE;MG;44166;3922;0;245;0;0;0;4167;-250;-47;0;0;-925;-1222;2946;610;468;-1624;-1578;-56;0;260;-314;-2234;711;-2;710;-58;0;652;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA CEPLAC LTDA. - SICOOB COOPEC;32615247;b3S;S5;I;2;ILHEUS;BA;44166;4050;0;112;0;0;0;4162;-218;0;0;0;41;-177;3985;130;106;-1576;-2024;-17;0;261;-385;-3505;480;0;480;0;0;480;-47
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE XAVANTINA - CRESOL XAVANTINA;8055016;b3S;S5;I;2;XAVANTINA;SC;44166;3627;0;480;0;0;33;4140;-499;-810;0;0;140;-1168;2972;516;130;-787;-814;0;0;3;-1185;-2136;836;150;986;0;-112;874;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO D'OESTE DE RONDÔNIA;5597773;b3S;S5;I;2;NOVA BRASILANDIA;RO;44166;3943;0;153;0;0;0;4096;-257;-24;0;0;-787;-1068;3028;246;43;-1372;-1443;0;0;242;-67;-2351;676;-59;617;0;0;617;-94
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE POUSO REDONDO - CRESOL POUSO REDONDO;10453077;b3S;S5;I;2;POUSO REDONDO;SC;44166;3949;0;116;0;0;1;4065;-420;-783;0;0;-486;-1689;2377;459;245;-852;-549;0;0;76;-787;-1409;968;-5;963;-4;-96;863;-146
COOPERATIVA DE CRÉDITO DOS MEDICOS E DEMAIS PROFISSIONAIS DE NIVEL SUPERIOR DA AREA DE SAUDE DE SALVADOR E REGIAO METROPOLITANA LTDA - SICOOB CREDMED;7440317;b3S;S5;I;2;SALVADOR;BA;44166;3906;0;156;0;0;0;4062;-189;0;0;0;-1146;-1335;2727;389;726;-1926;-1334;-36;0;441;-363;-2102;625;0;625;-35;0;590;0
BROKER BRASIL CC LTDA. - PRUDENCIAL;1000082372;n2;S4;I;2;SAO PAULO;SP;44166;0;0;65;0;3968;0;4033;0;0;0;0;1;1;4034;4024;0;-2134;-4501;-576;0;3;-6;-3191;842;-41;801;-306;0;495;0
COOPERATIVA DE ECONOMIA E CRÉDITO DOS EMPREGADOS DOS CORREIOS LTDA. - SICOOB COOPERCORREIOS;3862898;b3S;S5;I;2;BELO HORIZONTE;MG;44166;3634;0;392;0;0;0;4026;-344;0;0;0;-1347;-1692;2334;321;409;-1269;-1213;-15;0;289;-152;-1629;705;0;705;11;0;716;-490
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE JARAGUÁ DO SUL E REGIÃO - SICOOB CEJASCRED;12384953;b3S;S5;I;2;JARAGUA DO SUL;SC;44166;3449;0;558;0;0;0;4008;-528;-1;0;0;-1326;-1855;2152;505;618;-1145;-1247;-32;0;691;-175;-785;1368;5;1373;32;-126;1279;-270
