Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o)
COOPERATIVA DE CRÉDITO SICREDI ALTO SERTÃO PARAIBANO - SICREDI ALTO SERTÃO PARAIBANO;9343038;b3S;S5;I;2;SOUSA;PB;42979;14872;0;14872;0;14872;27758;NA;NA;NA;NA;NA;NA;27758;0;0,5358;0,5358;0,5358;NI%;0,0446
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ESTADO DO PARÁ - SICOOB COOESA;83836114;b3S;S5;I;2;BELEM;PA;42979;10915;0;10915;0;10915;27603;NA;NA;NA;NA;NA;NA;27603;0;0,3954;0,3954;0,3954;NI%;0,0996
COOPERATIVA DE CREDITO RURAL COM INTERAÇÃO SOLIDARIA DE TOMBOS-CRESOL TOMBOS;7208637;b3S;S5;I;2;TOMBOS;MG;42979;6293;0;6293;0;6293;27517;NA;NA;NA;NA;NA;NA;27517;0;0,2287;0,2287;0,2287;NI%;0,0439
AMAGGI CFI - PRUDENCIAL;1000084734;n1;S4;I;2;CUIABA;MT;42979;15038;0;15038;0;15038;3354;0;0;0;0;0;24119;27473;0;0,5474;0,5474;0,5474;NI%;0,0159
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE MANGUEIRINHA - CRESOL MANGUEIRINHA;2961072;b3S;S5;I;2;MANGUEIRINHA;PR;42979;6126;0;6126;0;6126;27306;NA;NA;NA;NA;NA;NA;27306;0;0,2243;0,2243;0,2243;NI%;0,0712
GERAL CCVM LTDA - PRUDENCIAL;1000082918;n2;S4;I;2;PORTO ALEGRE;RS;42979;9995;0;9995;0;9995;9573;0;0;3;4430;4432;13252;27257;0;0,3667;0,3667;0,3667;NI%;0,2033
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SERTÃO DE MINAS GERAIS LTDA. - SICOOB SERTÃO MINAS;1667352;b3S;S5;I;2;PIRAPORA;MG;42979;7115;0;7115;0;7115;27225;NA;NA;NA;NA;NA;NA;27225;0;0,2613;0,2613;0,2613;NI%;0,2151
FINANSINOS S.A. CFI - PRUDENCIAL;1000083467;n1;S4;I;2;NOVO HAMBURGO;RS;42979;14112;0;14112;0;14112;21056;0;0;0;0;0;6141;27197;0;0,5189;0,5189;0,5189;NI%;0,0854
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS FEDERAIS DE UBERLÂNDIA LTDA.;65308447;b3S;S5;I;2;UBERLANDIA;MG;42979;18517;0;18517;0;18517;27140;NA;NA;NA;NA;NA;NA;27140;0;0,6823;0,6823;0,6823;NI%;0,0603
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS E PRESTADORES DE SERVIÇO DO GRUPO ARCELORMITTAL - SICOOB COPESITA;19875244;b3S;S5;I;2;TIMOTEO;MG;42979;14196;0;14196;0;14196;26612;NA;NA;NA;NA;NA;NA;26612;0;0,5335;0,5335;0,5335;NI%;0,1058
SICREDI PIAUÍ - COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA SAÚDE DAS REGIÕES CENTRO E NORTE DO PIAUÍ;3128973;b3S;S5;I;2;TERESINA;PI;42979;9871;0;9871;0;9871;26578;NA;NA;NA;NA;NA;NA;26578;0;0,3714;0,3714;0,3714;NI%;0,1754
COOPERATIVA DE CREDITO CLASSICA DO ESTADO DO RIO DE JANEIRO - SICOOB EMPRESAS RJ;4120633;b3S;S5;I;2;RIO DE JANEIRO;RJ;42979;12104;0;12104;0;12104;26509;NA;NA;NA;NA;NA;NA;26509;0;0,4566;0,4566;0,4566;NI%;0,0877
COOPERATIVA DE CREDITO DE SALVADOR - SICREDI SALVADOR;2245493;b3S;S5;I;2;SALVADOR;BA;42979;24996;0;24996;0;24996;26421;NA;NA;NA;NA;NA;NA;26421;0;0,9461;0,9461;0,9461;NI%;0,0053
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA CONCORDIA- CRESOL CONCÓRDIA;5425526;b3S;S5;I;2;CONCORDIA;SC;42979;5111;0;5111;0;5111;26384;NA;NA;NA;NA;NA;NA;26384;0;0,1937;0,1937;0,1937;NI%;0,0484
COOPERATIVA DE CRÉDITO RURAL DE SÃO MIGUEL DO OESTE - SULCREDI/SÃO MIGUEL;8253539;b3S;S5;I;2;SAO MIGUEL D'OESTE;SC;42979;4251;0;4251;0;4251;26357;NA;NA;NA;NA;NA;NA;26357;0;0,1613;0,1613;0,1613;NI%;0,1871
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA GRANDE GOIÂNIA LTDA.;10209619;b3S;S5;I;2;GOIANIA;GO;42979;13124;0;13124;0;13124;25991;NA;NA;NA;NA;NA;NA;25991;0;0,5049;0,5049;0,5049;NI%;0,0296
COOPERATIVA DE CRÉDITO RURAL ASCOOB ITAPICURU;3921543;b3S;S5;I;2;SANTALUZ;BA;42979;4107;0;4107;0;4107;25789;NA;NA;NA;NA;NA;NA;25789;0;0,1592;0,1592;0,1592;NI%;0,1411
RIO BRAVO INV. DTVM LTDA - PRUDENCIAL;1000084136;n2;S4;I;2;SAO PAULO;SP;42979;4272;0;4272;0;4272;2514;0;0;1;0;1;23238;25753;0;0,1659;0,1659;0,1659;NI%;0,0928
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS E PRESTADORES DE SERVIÇOS DA COCRED-COPERCANA-CANAOESTE - SICOOB CRED COPERCANA;64739121;b3S;S5;I;2;SERTAOZINHO;SP;42979;14836;0;14836;0;14836;25732;NA;NA;NA;NA;NA;NA;25732;0;0,5765;0,5765;0,5765;NI%;0,0306
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CORONEL MARTINS-CRESOL PEDRA BRANCA;5070112;b3S;S5;I;2;CORONEL MARTINS;SC;42979;7869;0;7869;0;7869;25597;NA;NA;NA;NA;NA;NA;25597;0;0,3074;0,3074;0,3074;NI%;0,0565
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE RONDONIENSE LTDA. - CREDISIS ROLIMCREDI;3985375;b3S;S5;I;2;ROLIM DE MOURA;RO;42979;9631;0;9631;0;9631;25441;NA;NA;NA;NA;NA;NA;25441;0;0,3786;0,3786;0,3786;NI%;0,0814
SLW CVC LTDA - PRUDENCIAL;1000082815;n2;S4;I;2;SAO PAULO;SP;42979;2346;0;2346;0;2346;1479;765;0;1041;84;1890;21982;25351;0;0,0925;0,0925;0,0925;NI%;0,1227
COOPERATIVA DE CRÉDITO MÚTUO DOS POLICIAIS FEDERAIS E SERVIDORES DA UNIÃO NO CEARÁ - SICOOB CEARÁ;3620772;b3S;S5;I;2;FORTALEZA;CE;42979;9751;0;9751;0;9751;25275;NA;NA;NA;NA;NA;NA;25275;0;0,3858;0,3858;0,3858;NI%;0,0164
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAJUBÁ LTDA - SICOOB SUL DE MINAS;4079285;b3S;S5;I;2;ITAJUBA;MG;42979;5547;0;5547;0;5547;25124;NA;NA;NA;NA;NA;NA;25124;0;0,2208;0,2208;0,2208;NI%;0,0875
COOPERATIVA DE CRÉDITO SICREDI MOSSORÓ - SICREDI MOSSORÓ;70027388;b3S;S5;I;2;MOSSORO;RN;42979;6974;0;6974;0;6974;25106;NA;NA;NA;NA;NA;NA;25106;0;0,2778;0,2778;0,2778;NI%;0,0893
COOPERÁGUIA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO ÁGUIA BRANCA;27171974;b3S;S5;I;2;CARIACICA;ES;42979;26328;0;26328;0;26328;25054;NA;NA;NA;NA;NA;NA;25054;0;1,0509;1,0509;1,0509;NI%;0,0004
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS METALÚRGICOS DA GRANDE SÃO PAULO - SICOOB METALCRED;4833655;b3S;S5;I;2;SAO PAULO;SP;42979;24440;0;24440;0;24440;24971;NA;NA;NA;NA;NA;NA;24971;0;0,9787;0,9787;0,9787;NI%;0,0144
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE SALTO DO LONTRA - CRESOL SALTO DO LONTRA;5135542;b3S;S5;I;2;SALTO DO LONTRA;PR;42979;5491;0;5491;0;5491;24967;NA;NA;NA;NA;NA;NA;24967;0;0,2199;0,2199;0,2199;NI%;0,0905
SOL CC - PRUDENCIAL;1000082097;n2;S4;I;2;NATAL;RN;42979;5245;0;5245;0;5245;6206;5374;0;1552;0;6926;11828;24960;0;0,2102;0,2102;0,2102;NI%;0,4539
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE RENASCENÇA - CRESOL RENASCENÇA;4350225;b3S;S5;I;2;RENASCENCA;PR;42979;6602;0;6602;0;6602;24908;NA;NA;NA;NA;NA;NA;24908;0;0,2651;0,2651;0,2651;NI%;0,0519
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE TANGARÁ - CRESOL TANGARÁ;7946451;b3S;S5;I;2;TANGARA;SC;42979;4785;0;4785;0;4785;24757;NA;NA;NA;NA;NA;NA;24757;0;0,1933;0,1933;0,1933;NI%;0,1153
GRAZZIOTIN FINANCIADORA SA CFI - PRUDENCIAL;1000083481;n1;S4;I;2;PASSO FUNDO;RS;42979;21082;0;21082;0;21082;18799;0;0;699;0;699;5199;24697;0;0,8536;0,8536;0,8536;NI%;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO PODER LEGISLATIVO FEDERAL E DO DISTRITO FEDERAL - SICOOB LEGISLATIVO;3329154;b3S;S5;I;2;BRASILIA;DF;42979;4080;0;4080;0;4080;24411;NA;NA;NA;NA;NA;NA;24411;0;0,1671;0,1671;0,1671;NI%;0,0455
LEVYCAM CCV LTDA - PRUDENCIAL;1000082592;n2;S4;I;2;SAO PAULO;SP;42979;2066;0;2066;0;2066;2658;49;0;0;0;49;21648;24355;0;0,0848;0,0848;0,0848;NI%;0,0132
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PIRACANJUBA LTDA;5222094;b3S;S5;I;2;PIRACANJUBA;GO;42979;10974;0;10974;0;10974;24329;NA;NA;NA;NA;NA;NA;24329;0;0,4511;0,4511;0,4511;NI%;0,0826
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO OESTE DE GOIÁS – SICREDI CENTRO OESTE GO;9576038;b3S;S5;I;2;GOIANIA;GO;42979;4188;0;4188;0;4188;24258;NA;NA;NA;NA;NA;NA;24258;0;0,1726;0,1726;0,1726;NI%;0,5637
COOPERATIVA DE CRÉDITO E INVESTIMENTOS DO ACRE - SICOOB ACRE;3528402;b3S;S5;I;2;RIO BRANCO;AC;42979;13599;0;13599;0;13599;24130;NA;NA;NA;NA;NA;NA;24130;0;0,5636;0,5636;0,5636;NI%;0,0485
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS MUNICIPAIS DE SÃO BERNARDO DO CAMPO - CREDIABC;3612679;b3S;S5;I;2;SAO BERNARDO DO CAMPO;SP;42979;22635;0;22635;0;22635;24044;NA;NA;NA;NA;NA;NA;24044;0;0,9414;0,9414;0,9414;NI%;0,1016
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE JAGUARUNA-CRESOL JAGUARUNA;5410056;b3S;S5;I;2;JAGUARUNA;SC;42979;4467;0;4467;0;4467;23932;NA;NA;NA;NA;NA;NA;23932;0;0,1867;0,1867;0,1867;NI%;0,073
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA SAÚDE DA REGIÃO DE CARATINGA, MANHUAÇU E CARANGOLA LTDA. - SICOOB PROFISSIONAIS DA SAÚDE;71261184;b3S;S5;I;2;CARATINGA;MG;42979;6233;0;6233;0;6233;23864;NA;NA;NA;NA;NA;NA;23864;0;0,2612;0,2612;0,2612;NI%;0,0532
PENTAGONO S/A DTVM - PRUDENCIAL;1000083773;n2;S4;I;2;RIO DE JANEIRO;RJ;42979;2498;0;2498;0;2498;1303;0;0;0;0;0;22422;23726;0;0,1053;0,1053;0,1053;NI%;0,2284
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE PINHALZINHO - CRESOL PINHALZINHO;7412987;b3S;S5;I;2;PINHALZINHO;SC;42979;4833;0;4833;0;4833;23612;NA;NA;NA;NA;NA;NA;23612;0;0,2047;0,2047;0,2047;NI%;0,0872
ALBATROSS CCV S.A - PRUDENCIAL;1000082499;n2;S4;I;2;SAO PAULO;SP;42979;6631;0;6631;0;6631;940;3542;0;2;0;3545;19090;23575;0;0,2813;0,2813;0,2813;NI%;0,0182
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE MICRO REGIÕES DE GOIÂNIA E ADJACENTES LTDA.;1601342;b3S;S5;I;2;GOIANIA;GO;42979;12177;0;12177;0;12177;23570;NA;NA;NA;NA;NA;NA;23570;0;0,5167;0,5167;0,5167;NI%;0,0377
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS  DE NÍVEL SUPERIOR DA SAÚDE DE VITÓRIA LTDA. - UNICRED VITÓRIA;39808449;b3S;S5;I;2;VITORIA;ES;42979;9380;0;9380;0;9380;23516;NA;NA;NA;NA;NA;NA;23516;0;0,3989;0,3989;0,3989;NI%;0,0301
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE QUILOMBO -  CRESOL QUILOMBO;73254757;b3S;S5;I;2;QUILOMBO;SC;42979;5946;0;5946;0;5946;23408;NA;NA;NA;NA;NA;NA;23408;0;0,254;0,254;0,254;NI%;0,0622
DASCAM CC LTDA - PRUDENCIAL;1000081964;n2;S4;I;2;SAO PAULO;SP;42979;2575;0;2575;0;2575;1121;0;0;9681;0;9681;12561;23364;0;0,1102;0,1102;0,1102;NI%;0,0639
H.COMMCOR DTVM LTDA. - PRUDENCIAL;1000084222;n2;S4;I;2;SAO PAULO;SP;42979;10667;0;10667;0;10667;2735;345;0;3;0;347;20234;23316;0;0,4575;0,4575;0,4575;NI%;0,0573
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE FORMOSA DO SUL-CRESOL FORMOSA;5269976;b3S;S5;I;2;FORMOSA DO SUL;SC;42979;5658;0;5658;0;5658;23047;NA;NA;NA;NA;NA;NA;23047;0;0,2455;0,2455;0,2455;NI%;0,1167
APOGEO DTVM - PRUDENCIAL;1000084459;n2;S4;I;2;RIO DE JANEIRO;RJ;42979;9285;0;9285;0;9285;1921;0;0;45;0;45;21057;23023;0;0,4033;0,4033;0,4033;NI%;0,0149
COOPERATIVA DE CRÉDITO DOS MEDICOS E DEMAIS PROFISSIONAIS DE NIVEL SUPERIOR DA AREA DE SAUDE DE SALVADOR E REGIAO METROPOLITANA LTDA - SICOOB CREDMED;7440317;b3S;S5;I;2;SALVADOR;BA;42979;11493;0;11493;0;11493;23009;NA;NA;NA;NA;NA;NA;23009;0;0,4995;0,4995;0,4995;NI%;0,0758
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES PÚBLICOS ESTADUAIS DO RIO GRANDE DO SUL EM PORTO ALEGRE E GRANDE PORTO ALEGRE;3973814;b3S;S5;I;2;PORTO ALEGRE;RS;42979;12829;0;12829;0;12829;22967;NA;NA;NA;NA;NA;NA;22967;0;0,5586;0,5586;0,5586;NI%;0,1172
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CERES E RIALMA LTDA;9576849;b3S;S5;I;2;CERES;GO;42979;12458;0;12458;0;12458;22827;NA;NA;NA;NA;NA;NA;22827;0;0,5457;0,5457;0,5457;NI%;0,0595
INFINITY CCTVM S.A. - PRUDENCIAL;1000082671;n2;S4;I;2;SAO PAULO;SP;42979;3540;0;3540;0;3540;1869;0;0;9508;1366;10874;9860;22603;0;0,1566;0,1566;0,1566;NI%;0,0288
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA SAÚDE, DA EDUCAÇÃO, PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DO NORTE PAULISTA - SICOOB UNIMAIS NORTE PAULISTA;2250781;b3S;S5;I;2;BEBEDOURO;SP;42979;4819;0;4819;0;4819;22579;NA;NA;NA;NA;NA;NA;22579;0;0,2134;0,2134;0,2134;NI%;0,1863
FOURTRADE COR. DE CAMBIO LTDA - PRUDENCIAL;1000081957;n2;S4;I;2;RIO DE JANEIRO;RJ;42979;3154;0;3154;0;3154;2164;1406;0;0;0;1406;18872;22442;0;0,1406;0,1406;0,1406;NI%;0,069
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SÃO JOÃO - CRESOL SÃO JOÃO;7557462;b3S;S5;I;2;SAO JOAO;PR;42979;4969;0;4969;0;4969;22310;NA;NA;NA;NA;NA;NA;22310;0;0,2227;0,2227;0,2227;NI%;0,058
NSG CAPITAL - PRUDENCIAL;1000080752;n2;S4;C;2;RIO DE JANEIRO;RJ;42979;-4283;0;-4283;0;-4283;1837;0;0;0;0;0;20372;22209;0;-0,1929;-0,1929;-0,1929;NI%;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ERICSSON;48718183;b3S;S5;I;2;SAO PAULO;SP;42979;24903;0;24903;0;24903;22179;NA;NA;NA;NA;NA;NA;22179;0;1,1229;1,1229;1,1229;NI%;0,0005
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SÃO FRANCISCO DE SALES LTDA.- SICOOB CREDICOOPERTRIL;1374196;b3S;S5;I;2;SAO FRANCISCO DE SALES;MG;42979;10265;0;10265;0;10265;22157;NA;NA;NA;NA;NA;NA;22157;0;0,4633;0,4633;0,4633;NI%;0,0217
COOPERUFPA  - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS FEDERAIS E ESTADUAIS E DAS ENTIDADES DE ENSINO COM SEUS RESPECTIVOS FUNCIONÁRIOS NO ESTADO DO PARÁ;83325811;b3S;S5;I;2;BELEM;PA;42979;20478;0;20478;0;20478;22099;NA;NA;NA;NA;NA;NA;22099;0;0,9267;0,9267;0,9267;NI%;0,0077
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ASSOCIAÇÃO CONGREGAÇÃO DE SANTA CATARINA;65560658;b3S;S5;I;2;SAO PAULO;SP;42979;28595;0;28595;0;28595;22083;NA;NA;NA;NA;NA;NA;22083;0;1,2949;1,2949;1,2949;NI%;0,0067
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE LIVRE ADMISSÃO DE ARARAQUARA E REGIÃO - SICOOB;53236808;b3S;S5;I;2;ARARAQUARA;SP;42979;5448;0;5448;0;5448;22063;NA;NA;NA;NA;NA;NA;22063;0;0,2469;0,2469;0,2469;NI%;0,0658
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE DIONISIO CERQUEIRA-CRESOL DIONÍSIO CERQUEIRA;2844024;b3S;S5;I;2;DIONISIO CERQUEIRA;SC;42979;5623;0;5623;0;5623;22035;NA;NA;NA;NA;NA;NA;22035;0;0,2552;0,2552;0,2552;NI%;0,0846
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE DORES DO INDAIÁ LTDA. - SICOOB CREDINDAIÁ;71069587;b3S;S5;I;2;DORES DO INDAIA;MG;42979;8410;0;8410;0;8410;21961;NA;NA;NA;NA;NA;NA;21961;0;0,3829;0,3829;0,3829;NI%;0,0146
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA NOROESTE - CRESOL NOROESTE;11453724;b3S;S5;I;2;ALTO PARANA;PR;42979;4296;0;4296;0;4296;21781;NA;NA;NA;NA;NA;NA;21781;0;0,1972;0,1972;0,1972;NI%;0,0809
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE UNIÃO DOS PLANALTOS - CRESOL UNIÃO DOS PLANALTOS;8597482;b3S;S5;I;2;LAPA;PR;42979;3919;0;3919;0;3919;21548;NA;NA;NA;NA;NA;NA;21548;0;0,1819;0,1819;0,1819;NI%;0,0466
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE PRUDENTÓPOLIS - CRESOL PRUDENTÓPOLIS;6126780;b3S;S5;I;2;PRUDENTOPOLIS;PR;42979;3742;0;3742;0;3742;21503;NA;NA;NA;NA;NA;NA;21503;0;0,174;0,174;0,174;NI%;0,0958
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE RIO CRIXÁS LTDA.;7108146;b3S;S5;I;2;CRIXAS;GO;42979;10685;0;10685;0;10685;21362;NA;NA;NA;NA;NA;NA;21362;0;0,5002;0,5002;0,5002;NI%;0,1433
BOA VIAGEM SCC LTDA. - PRUDENCIAL;1000082080;n2;S4;I;2;RECIFE;PE;42979;2641;0;2641;0;2641;1117;7517;0;0;0;7517;12714;21349;0;0,1237;0,1237;0,1237;NI%;0,3752
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE PORTO XAVIER-CRESOL PORTO XAVIER;5442759;b3S;S5;I;2;PORTO XAVIER;RS;42979;5053;0;5053;0;5053;21222;NA;NA;NA;NA;NA;NA;21222;0;0,2381;0,2381;0,2381;NI%;0,0808
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ABRIL;43438662;b3S;S5;I;2;SAO PAULO;SP;42979;26491;0;26491;0;26491;21221;NA;NA;NA;NA;NA;NA;21221;0;1,2484;1,2484;1,2484;NI%;0,0007
MAGLIANO S.A. CCVM - PRUDENCIAL;1000082839;n2;S4;I;2;SAO PAULO;SP;42979;15390;0;15390;0;15390;7018;0;0;9;0;9;14176;21203;0;0,7259;0,7259;0,7259;NI%;0,0334
COOPERATIVA DE CRÉDITO DE GUAPÉ LTDA - SICOOB CREDIGUAPÉ;71009237;b3S;S5;I;2;GUAPE;MG;42979;6345;0;6345;0;6345;21155;NA;NA;NA;NA;NA;NA;21155;0;0,2999;0,2999;0,2999;NI%;0,0596
SICREDI COOMAMP - COOPERATIVA DE CRÉDITO DOS MEMBROS DE INSTITUIÇÕES PÚBLICAS DAS CARREIRAS JURÍDICAS E DOS SERVIDORES PÚBLICOS FEDERAIS, ESTADUAIS E MUNICIPAIS EM SÃO LUÍS/MA E MUNICÍPIOS CIRCUNVIZIN;5545390;b3S;S5;I;2;SAO LUIS;MA;42979;10967;0;10967;0;10967;20733;NA;NA;NA;NA;NA;NA;20733;0;0,529;0,529;0,529;NI%;0,0146
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS PROFISSIONAIS MÉDICOS E DA SAÚDE DE CURITIBA E REGIÃO METROPOLITANA - SICREDI MEDICRED PR;2924977;b3S;S4;I;2;CURITIBA;PR;42979;5874;0;5874;0;5874;17901;0;0;0;0;0;2806;20706;40309;0,2837;0,2837;0,2837;0,1457;0,0334
COOPERATIVA DE CRÉDITO DE MAIRI LTDA. – SICOOB COOPEMAR;4174720;b3S;S5;I;2;MAIRI;BA;42979;6354;0;6354;0;6354;20522;NA;NA;NA;NA;NA;NA;20522;0;0,3096;0,3096;0,3096;NI%;0,2909
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA CARGILL;68228006;b3S;S5;I;2;SAO PAULO;SP;42979;20505;0;20505;0;20505;20521;NA;NA;NA;NA;NA;NA;20521;0;0,9992;0,9992;0,9992;NI%;0,0016
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE DORES DO INDAIÁ LTDA - COOPCREDI;2254376;b3S;S5;I;2;DORES DO INDAIA;MG;42979;8327;0;8327;0;8327;20271;NA;NA;NA;NA;NA;NA;20271;0;0,4108;0,4108;0,4108;NI%;0,3064
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE AMERICANA, LIMEIRA E REGIÃO - SICOOB ACICRED;9579249;b3S;S5;I;2;AMERICANA;SP;42979;5551;0;5551;0;5551;20258;NA;NA;NA;NA;NA;NA;20258;0;0,274;0,274;0,274;NI%;0,0287
CAROL DTVM LTDA. - PRUDENCIAL;1000084095;n2;S4;I;2;SAO PAULO;SP;42979;2566;0;2566;0;2566;1468;1571;0;3124;0;4695;13966;20129;0;0,1275;0,1275;0,1275;NI%;0,0016
COOPERATIVA DE CRÉDITO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE VITÓRIA DA CONQUISTA;2833202;b3S;S5;I;2;VITORIA DA CONQUISTA;BA;42979;11027;0;11027;0;11027;19915;NA;NA;NA;NA;NA;NA;19915;0;0,5537;0,5537;0,5537;NI%;0,0066
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE MANAUS   SICOOB MANAUS;5580585;b3S;S5;I;2;MANAUS;AM;42979;2040;0;2040;0;2040;19819;NA;NA;NA;NA;NA;NA;19819;0;0,103;0,103;0,103;NI%;0,1478
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS INTEGRANTES DO MINISTERIO PUBLICO DO RIO GRANDE DO SUL - SICREDI MP;3662047;b3S;S5;I;2;PORTO ALEGRE;RS;42979;7086;0;7086;0;7086;19768;NA;NA;NA;NA;NA;NA;19768;0;0,3585;0,3585;0,3585;NI%;0,0052
COOPERATIVA DE CRÉDITO RURAL DOS PLANTADORES DE CANA DE ALAGOAS;12272183;b3S;S5;I;2;MACEIO;AL;42979;14456;0;14456;0;14456;19716;NA;NA;NA;NA;NA;NA;19716;0;0,7332;0,7332;0,7332;NI%;0,052
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE VIRMOND - CRESOL VIRMOND;4663561;b3S;S5;I;2;VIRMOND;PR;42979;5523;0;5523;0;5523;19637;NA;NA;NA;NA;NA;NA;19637;0;0,2812;0,2812;0,2812;NI%;0,03
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DO MINISTERIO DA EDUCAÇÃO EM SÃO PAULO - COOPEMESP;73092827;b3S;S5;I;2;SAO PAULO;SP;42979;17271;0;17271;0;17271;19622;NA;NA;NA;NA;NA;NA;19622;0;0,8802;0,8802;0,8802;NI%;0,0029
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE POUSO REDONDO - CRESOL POUSO REDONDO;10453077;b3S;S5;I;2;POUSO REDONDO;SC;42979;4301;0;4301;0;4301;19607;NA;NA;NA;NA;NA;NA;19607;0;0,2194;0,2194;0,2194;NI%;0,0622
DEBONI DTVM LTDA - PRUDENCIAL;1000084150;n2;S4;I;2;CURITIBA;PR;42979;3278;0;3278;0;3278;612;10239;0;0;0;10239;8748;19599;0;0,1672;0,1672;0,1672;NI%;0,0599
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE ENÉAS MARQUES - CRESOL ENÉAS MARQUES;8812388;b3S;S5;I;2;ENEAS MARQUES;PR;42979;4860;0;4860;0;4860;19545;NA;NA;NA;NA;NA;NA;19545;0;0,2487;0,2487;0,2487;NI%;0,0614
