Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o)
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE FORMOSA DO SUL-CRESOL FORMOSA;5269976;b3S;;I;2;FORMOSA DO SUL;SC;42248;4140;0;4140;0;4140;18765;NA;NA;NA;NA;NA;NA;18765;NA;0,2206;0,2206;0,2206;NA%;0,1405
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE MICRO REGIÕES DE GOIÂNIA E ADJACENTES LTDA.;1601342;b3S;;I;2;GOIANIA;GO;42248;10764;0;10764;0;10764;18756;NA;NA;NA;NA;NA;NA;18756;NA;0,5739;0,5739;0,5739;NA%;0,0102
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE JAGUARUNA-CRESOL JAGUARUNA;5410056;b3S;;I;2;JAGUARUNA;SC;42248;3553;0;3553;0;3553;18706;NA;NA;NA;NA;NA;NA;18706;NA;0,1899;0,1899;0,1899;NA%;0,108
COOPERUFPA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO MINISTÉRIO DA EDUCAÇÃO NO ESTADO DO PARÁ;83325811;b3S;;I;2;BELEM;PA;42248;16619;0;16619;0;16619;18630;NA;NA;NA;NA;NA;NA;18630;NA;0,8921;0,8921;0,8921;NA%;0,0145
AG. FOMENTO AMAPA S.A. - PRUDENCIAL;1000081098;n1;;I;1;MACAPA;AP;42248;27345;0;27345;0;27345;13159;0;0;4899;0;4899;482;18540;NA;1,475;1,475;1,475;NA%;0,0113
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE ÁGUAS DE CHAPECÓ - CRESOL ÁGUAS DE CHAPECÓ;7514202;b3S;;I;2;AGUAS DE CHAPECO;SC;42248;2787;0;2787;0;2787;18514;NA;NA;NA;NA;NA;NA;18514;NA;0,1505;0,1505;0,1505;NA%;0,0727
GERAL CCVM LTDA - PRUDENCIAL;1000082918;n2;;I;2;PORTO ALEGRE;RS;42248;12274;0;12274;0;12274;8256;0;0;4;549;553;9659;18468;NA;0,6646;0,6646;0,6646;NA%;0,1498
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE LONDRINA - CRESOL LONDRINA;7211698;b3S;;I;2;LONDRINA;PR;42248;2637;0;2637;0;2637;18441;NA;NA;NA;NA;NA;NA;18441;NA;0,143;0,143;0,143;NA%;0,1634
COR SOUZA BARROS CT S.A. - PRUDENCIAL;1000082626;n2;;I;2;SAO PAULO;SP;42248;15336;0;15336;0;15336;696;0;0;3;43;47;17637;18379;NA;0,8344;0,8344;0,8344;NA%;0,0394
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE RIO CRIXÁS LTDA.;7108146;b3S;;I;2;CRIXAS;GO;42248;9365;0;9365;0;9365;18301;NA;NA;NA;NA;NA;NA;18301;NA;0,5117;0,5117;0,5117;NA%;0,177
EASYNVEST - TÍTULO CV SA - PRUDENCIAL;1000082877;n2;;I;2;SAO PAULO;SP;42248;14124;0;14124;0;14124;1821;0;0;477;0;477;15914;18212;NA;0,7755;0,7755;0,7755;NA%;0,0727
COOPERATIVA DE CRÉDITO MÚTUO DOS PROFISSIONAIS MÉDICOS E DA SAÚDE DE CURITIBA E REGIÃO METROPOLITANA - SICREDI MEDICRED PR;2924977;b3S;;I;2;CURITIBA;PR;42248;3787;0;3787;0;3787;16232;0;0;0;0;0;1890;18122;NA;0,209;0,209;0,209;NA%;0,078
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS  EMPREGADOS DA ELETRONORTE LTDA - ELETROCRED;1042487;b3S;;I;2;BELEM;PA;42248;20938;0;20938;0;20938;18089;NA;NA;NA;NA;NA;NA;18089;NA;1,1575;1,1575;1,1575;NA%;0,0822
COOPERATIVA DE CRÉDITO DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DE LAGES   CREDICOMIN;9590601;b3S;;I;2;LAGES;SC;42248;5350;0;5350;0;5350;17899;NA;NA;NA;NA;NA;NA;17899;NA;0,2989;0,2989;0,2989;NA%;0,1201
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DA ÁREA DE INFORMÁTICA, VESTUÁRIO EM GERAL E PEQ EMPRESÁRIOS MICROEMPRESÁRIOS MICROEMPREENDEDORES REGIÃO METROPOLITANA RIO DE JANEIRO - SICOOB EMPRESAS RJ;4120633;b3S;;I;2;RIO DE JANEIRO;RJ;42248;9028;0;9028;0;9028;17869;NA;NA;NA;NA;NA;NA;17869;NA;0,5053;0,5053;0,5053;NA%;0,0939
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO WALMART LTDA. - SICOOB COOPERBOM;74026998;b3S;;I;2;SALVADOR;BA;42248;12603;0;12603;0;12603;17831;NA;NA;NA;NA;NA;NA;17831;NA;0,7068;0,7068;0,7068;NA%;0,0337
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SÃO FRANCISCO DE SALES LTDA.- SICOOB CREDICOOPERTRIL;1374196;b3S;;I;2;SAO FRANCISCO DE SALES;MG;42248;8126;0;8126;0;8126;17685;NA;NA;NA;NA;NA;NA;17685;NA;0,4595;0,4595;0,4595;NA%;0,0321
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS  DE NÍVEL SUPERIOR DA SAÚDE DE VITÓRIA LTDA. - UNICRED VITÓRIA;39808449;b3S;;I;2;VITORIA;ES;42248;6973;0;6973;0;6973;17681;NA;NA;NA;NA;NA;NA;17681;NA;0,3944;0,3944;0,3944;NA%;0,0255
COOPERATIVA DE CRÉDITO RURAL ASCOOB ITAPICURU;3921543;b3S;;I;2;SANTALUZ;BA;42248;4276;0;4276;0;4276;17608;NA;NA;NA;NA;NA;NA;17608;NA;0,2428;0,2428;0,2428;NA%;0,1305
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DA GRANDE DOURADOS - SICOOB DOURADOS;10319386;b3S;;I;2;DOURADOS;MS;42248;3446;0;3446;0;3446;17603;NA;NA;NA;NA;NA;NA;17603;NA;0,1958;0,1958;0,1958;NA%;0,1211
COOPERATIVA DE ECONOMIA E CRÉDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DE NIVEL SUPERIOR DA AREA DE SAUDE DE SALVADOR E REGIAO METROPOLITANA LTDA - SICOOB CREDMED;7440317;b3S;;I;2;SALVADOR;BA;42248;6450;0;6450;0;6450;17509;NA;NA;NA;NA;NA;NA;17509;NA;0,3684;0,3684;0,3684;NA%;0,0732
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE RIBEIRÃO PRETO E REGIÃO - SICOOB COOPERAC;8071414;b3S;;I;2;RIBEIRAO PRETO;SP;42248;4156;0;4156;0;4156;17468;NA;NA;NA;NA;NA;NA;17468;NA;0,2379;0,2379;0,2379;NA%;0,035
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA ÁREA DA SAÚDE DE FRANCISCO BELTRÃO-PR E REGIÃO, UNIPRIME FRANCISCO BELTRÃO;2412022;b3S;;I;2;FRANCISCO BELTRAO;PR;42248;6640;0;6640;0;6640;17465;NA;NA;NA;NA;NA;NA;17465;NA;0,3802;0,3802;0,3802;NA%;0,0196
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE RONDONIENSE LTDA. - CREDISIS ROLIMCREDI;3985375;b3S;;I;2;ROLIM DE MOURA;RO;42248;7572;0;7572;0;7572;17429;NA;NA;NA;NA;NA;NA;17429;NA;0,4345;0,4345;0,4345;NA%;0,069
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SÃO JOÃO - CRESOL SÃO JOÃO;7557462;b3S;;I;2;SAO JOAO;PR;42248;3068;0;3068;0;3068;17413;NA;NA;NA;NA;NA;NA;17413;NA;0,1762;0,1762;0,1762;NA%;0,2619
COOPERATIVA DE CRÉDITO RURAL DE SÃO VICENTE DE MINAS LTDA. - SICOOB CREDISAVI;86476199;b3S;;I;2;SAO VICENTE DE MINAS;MG;42248;4758;0;4758;0;4758;17379;NA;NA;NA;NA;NA;NA;17379;NA;0,2738;0,2738;0,2738;NA%;0,0619
BIORC FINANCEIRA - CFI S.A. - PRUDENCIAL;1000083663;n1;;I;2;FLORIANOPOLIS;SC;42248;6243;0;6243;0;6243;11337;0;0;0;0;0;5985;17322;NA;0,3604;0,3604;0,3604;NA%;0,0042
PENTAGONO S/A DTVM - PRUDENCIAL;1000083773;n2;;I;2;RIO DE JANEIRO;RJ;42248;2065;0;2065;0;2065;2666;0;0;0;0;0;14631;17297;NA;0,1194;0,1194;0,1194;NA%;0,3152
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SCHROEDER - CRESOL SCHROEDER;8387258;b3S;;I;2;SCHROEDER;SC;42248;5068;0;5068;0;5068;17257;NA;NA;NA;NA;NA;NA;17257;NA;0,2937;0,2937;0,2937;NA%;0,0696
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS INTEGRANTES DO MINISTERIO PUBLICO DO RIO GRANDE DO SUL - SICREDI MP;3662047;b3S;;I;2;PORTO ALEGRE;RS;42248;6085;0;6085;0;6085;17240;NA;NA;NA;NA;NA;NA;17240;NA;0,353;0,353;0,353;NA%;0,0107
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE ÁUREA - CRESOL ÁUREA;2904138;b3S;;I;2;AUREA;RS;42248;3138;0;3138;0;3138;17218;NA;NA;NA;NA;NA;NA;17218;NA;0,1822;0,1822;0,1822;NA%;0,0673
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE VIRMOND - CRESOL VIRMOND;4663561;b3S;;I;2;VIRMOND;PR;42248;3692;0;3692;0;3692;17197;NA;NA;NA;NA;NA;NA;17197;NA;0,2147;0,2147;0,2147;NA%;0,0565
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO SERVIDORES PÚBLICOS ESTADUAIS REGIÃO METROP BELÉM E SANTARÉM E EMPREGADOS CIAS ECONOMIA MISTA E FUNDAÇÕES DA PREFEITURA MUNICIPAL DE BELÉM LTDA. - SICOOB COOESA;83836114;b3S;;I;2;BELEM;PA;42248;9735;0;9735;0;9735;17111;NA;NA;NA;NA;NA;NA;17111;NA;0,5689;0,5689;0,5689;NA%;0,087
COOPERATIVA DE CREDITO RURAL DE RIO RUFINO - SICOOB/SC CREDIUNIÃO;2448839;b3S;;I;2;RIO RUFINO;SC;42248;3534;0;3534;0;3534;17101;NA;NA;NA;NA;NA;NA;17101;NA;0,2066;0,2066;0,2066;NA%;0,0877
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE SALTO DO LONTRA - CRESOL SALTO DO LONTRA;5135542;b3S;;I;2;SALTO DO LONTRA;PR;42248;3628;0;3628;0;3628;17043;NA;NA;NA;NA;NA;NA;17043;NA;0,2129;0,2129;0,2129;NA%;0,1286
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE JARAGUÁ DO SUL E REGIÃO - SICOOB CEJASCRED;12384953;b3S;;I;2;JARAGUA DO SUL;SC;42248;3746;0;3746;0;3746;17020;NA;NA;NA;NA;NA;NA;17020;NA;0,2201;0,2201;0,2201;NA%;0,0489
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA CÂNDIDO DE ABREU - CRESOL CÂNDIDO DE ABREU;6100881;b3S;;I;2;CANDIDO DE ABREU;PR;42248;3197;0;3197;0;3197;16931;NA;NA;NA;NA;NA;NA;16931;NA;0,1888;0,1888;0,1888;NA%;0,0747
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA SAÚDE, DA EDUCAÇÃO, PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DO NORTE PAULISTA LTDA. - UNICRED NORTE PAULISTA;2250781;b3S;;I;2;BEBEDOURO;SP;42248;4857;0;4857;0;4857;16920;NA;NA;NA;NA;NA;NA;16920;NA;0,287;0,287;0,287;NA%;0,0825
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO FEMSA BRASIL;43488782;b3S;;I;2;SAO PAULO;SP;42248;17662;0;17662;0;17662;16900;NA;NA;NA;NA;NA;NA;16900;NA;1,0451;1,0451;1,0451;NA%;0,0098
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE GUARANIAÇU - CRESOL GUARANIAÇU;5121687;b3S;;I;2;GUARANIACU;PR;42248;3694;0;3694;0;3694;16889;NA;NA;NA;NA;NA;NA;16889;NA;0,2187;0,2187;0,2187;NA%;0,05
HOYA CVC LTDA. - PRUDENCIAL;1000082578;n2;;I;2;RIO DE JANEIRO;RJ;42248;10180;0;10180;0;10180;5287;0;0;0;0;0;11508;16795;NA;0,6061;0,6061;0,6061;NA%;0,0304
SOLIDUS S.A. CCVM - PRUDENCIAL;1000082640;n2;;I;2;PORTO ALEGRE;RS;42248;11696;0;11696;0;11696;3656;0;0;9;1876;1885;11216;16757;NA;0,698;0,698;0,698;NA%;0,008
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SÃO MIGUEL DO IGUAÇU - CRESOL SÃO MIGUEL DO IGUAÇU;11969853;b3S;;I;2;SAO MIGUEL DO IGUACU;PR;42248;3050;0;3050;0;3050;16715;NA;NA;NA;NA;NA;NA;16715;NA;0,1825;0,1825;0,1825;NA%;0,0726
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA SAÚDE DA REGIÃO DE CARATINGA, MANHUAÇU E CARANGOLA LTDA. - SICOOB PROFISSIONAIS DA SAÚDE;71261184;b3S;;I;2;CARATINGA;MG;42248;3854;0;3854;0;3854;16643;NA;NA;NA;NA;NA;NA;16643;NA;0,2316;0,2316;0,2316;NA%;0,0747
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE PRANCHITA - CRESOL PRANCHITA;3190530;b3S;;I;2;PRANCHITA;PR;42248;2741;0;2741;0;2741;16509;NA;NA;NA;NA;NA;NA;16509;NA;0,166;0,166;0,166;NA%;0,0996
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DA QUARTA COLONIA - CRESOL QUARTA COLONIA;11300087;b3S;;I;2;FAXINAL DO SOTURNO;RS;42248;1136;0;1136;0;1136;16496;NA;NA;NA;NA;NA;NA;16496;NA;0,0689;0,0689;0,0689;NA%;0,2972
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS DO GRUPO ZEMA LTDA.;71378426;b3S;;I;2;ARAXA;MG;42248;16505;0;16505;0;16505;16393;NA;NA;NA;NA;NA;NA;16393;NA;1,0068;1,0068;1,0068;NA%;0,0699
CAMBIONET CC LTDA - PRUDENCIAL;1000082286;n2;;I;2;PORTO ALEGRE;RS;42248;4933;0;4933;0;4933;1446;12277;0;0;0;12277;2609;16332;NA;0,3021;0,3021;0,3021;NA%;0,1159
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE RENASCENÇA - CRESOL RENASCENÇA;4350225;b3S;;I;2;RENASCENCA;PR;42248;3746;0;3746;0;3746;16316;NA;NA;NA;NA;NA;NA;16316;NA;0,2296;0,2296;0,2296;NA%;0,1021
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA SERRA GERAL DE MINAS LTDA. - SICOOB CREDIGERAIS;2804469;b3S;;I;2;JANAUBA;MG;42248;5515;0;5515;0;5515;16257;NA;NA;NA;NA;NA;NA;16257;NA;0,3392;0,3392;0,3392;NA%;0,1245
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE DORES DO INDAIÁ LTDA. - SICOOB CREDINDAIÁ;71069587;b3S;;I;2;DORES DO INDAIA;MG;42248;7155;0;7155;0;7155;16252;NA;NA;NA;NA;NA;NA;16252;NA;0,4402;0,4402;0,4402;NA%;0,0156
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE AMPERE - CRESOL AMPERE;3066193;b3S;;I;2;AMPERE;PR;42248;4015;0;4015;0;4015;16124;NA;NA;NA;NA;NA;NA;16124;NA;0,249;0,249;0,249;NA%;0,0641
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS METALÚRGICOS DA GRANDE SÃO PAULO - SICOOB METALCRED;4833655;b3S;;I;2;SAO PAULO;SP;42248;13574;0;13574;0;13574;16090;NA;NA;NA;NA;NA;NA;16090;NA;0,8436;0,8436;0,8436;NA%;0,0188
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE TEÓFILO OTONI LTDA.;1709266;b3S;;I;2;TEOFILO OTONI;MG;42248;4843;0;4843;0;4843;16004;NA;NA;NA;NA;NA;NA;16004;NA;0,3026;0,3026;0,3026;NA%;0,026
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS FEDERAIS DE UBERLÂNDIA LTDA.;65308447;b3S;;I;2;UBERLANDIA;MG;42248;15508;0;15508;0;15508;15993;NA;NA;NA;NA;NA;NA;15993;NA;0,9697;0,9697;0,9697;NA%;0,0792
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS E PRESTADORES DE SERVIÇOS DA COCRED-COPERCANA-CANAOESTE - SICOOB CRED COPERCANA;64739121;b3S;;I;2;SERTAOZINHO;SP;42248;9420;0;9420;0;9420;15966;NA;NA;NA;NA;NA;NA;15966;NA;0,59;0,59;0,59;NA%;0,054
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DAS FORÇAS ARMADAS, DO CORPO DE BOMBEIROS E POLÍCIA MILITAR DO DISTRITO FEDERAL LTDA. - SICOOB CABECRED;4649337;b3S;;I;2;BRASILIA;DF;42248;2411;0;2411;0;2411;15938;NA;NA;NA;NA;NA;NA;15938;NA;0,1513;0,1513;0,1513;NA%;0,0486
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE QUILOMBO -  CRESOL QUILOMBO;73254757;b3S;;I;2;QUILOMBO;SC;42248;4479;0;4479;0;4479;15885;NA;NA;NA;NA;NA;NA;15885;NA;0,282;0,282;0,282;NA%;0,0548
PIAUÍ FOMENTO - PRUDENCIAL;1000081160;n1;;I;1;TERESINA;PI;42248;13107;0;13107;0;13107;13334;0;0;0;0;0;2489;15823;NA;0,8283;0,8283;0,8283;NA%;0,0014
COOPERATIVA DE CRÉDITO RURAL DO EXTREMO OESTE DE SÃO PAULO;5463934;b3S;;I;2;VOTUPORANGA;SP;42248;8475;0;8475;0;8475;15787;NA;NA;NA;NA;NA;NA;15787;NA;0,5368;0,5368;0,5368;NA%;0,1765
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE FERVEDOURO - CRESOL FERVEDOURO;8624548;b3S;;I;2;FERVEDOURO;MG;42248;2881;0;2881;0;2881;15717;NA;NA;NA;NA;NA;NA;15717;NA;0,1833;0,1833;0,1833;NA%;0,1152
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE PORTO XAVIER-CRESOL PORTO XAVIER;5442759;b3S;;I;2;PORTO XAVIER;RS;42248;3487;0;3487;0;3487;15669;NA;NA;NA;NA;NA;NA;15669;NA;0,2225;0,2225;0,2225;NA%;0,1324
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE RIO FORTUNA - CRESOL RIO FORTUNA;7958405;b3S;;I;2;RIO FORTUNA;SC;42248;3022;0;3022;0;3022;15657;NA;NA;NA;NA;NA;NA;15657;NA;0,193;0,193;0,193;NA%;0,0579
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DA UNIÃO NO NORDESTE;3102185;b3S;;I;2;JOAO PESSOA;PB;42248;9689;0;9689;0;9689;15650;NA;NA;NA;NA;NA;NA;15650;NA;0,6191;0,6191;0,6191;NA%;0,0423
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CERRO AZUL - CRESOL CERRO AZUL;5326643;b3S;;I;2;CERRO AZUL;PR;42248;3327;0;3327;0;3327;15596;NA;NA;NA;NA;NA;NA;15596;NA;0,2133;0,2133;0,2133;NA%;0,0975
DEBONI DTVM LTDA - PRUDENCIAL;1000084150;n2;;I;2;CURITIBA;PR;42248;3589;0;3589;0;3589;756;9679;0;0;0;9679;5055;15490;NA;0,2317;0,2317;0,2317;NA%;0,0594
COOMAMP COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO MEMBROS DE INSTITUIÇÕES PÚBLICAS CARREIRAS JURÍDICAS E SERVIDORES PÚBLICOS FEDERAIS, ESTADUAIS E MUNICIPAIS EM SÃO LUIS/MA E MUNICÍPIOS CIRCUNVIZINHOS;5545390;b3S;;I;2;SAO LUIS;MA;42248;8599;0;8599;0;8599;15404;NA;NA;NA;NA;NA;NA;15404;NA;0,5582;0,5582;0,5582;NA%;0,0199
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DO MINISTERIO DA EDUCAÇÃO EM SÃO PAULO - COOPEMESP;73092827;b3S;;I;2;SAO PAULO;SP;42248;15810;0;15810;0;15810;15362;NA;NA;NA;NA;NA;NA;15362;NA;1,0292;1,0292;1,0292;NA%;0,0042
BECKER FINANCEIRA S.A. - CFI;1000084507;n1;;I;2;CERRO LARGO;RS;42248;5267;0;5267;0;5267;7019;0;0;0;0;0;8272;15291;NA;0,3444;0,3444;0,3444;NA%;0,006
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MAGISTRADOS, MEMBROS DO MINISTÉRIO PÚBLICO, DEFENSORES PÚBLICOS E SERVIDORES DO PODER JUDICIÁRIO NO ESTADO DO CEARÁ - COOPERJURIS;8041950;b3S;;I;2;FORTALEZA;CE;42248;5176;0;5176;0;5176;15245;NA;NA;NA;NA;NA;NA;15245;NA;0,3395;0,3395;0,3395;NA%;0,0084
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SERTÃO DE MINAS GERAIS LTDA. - SICOOB SERTÃO MINAS;1667352;b3S;;I;2;PIRAPORA;MG;42248;5025;0;5025;0;5025;15238;NA;NA;NA;NA;NA;NA;15238;NA;0,3298;0,3298;0,3298;NA%;0,2469
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES PÚBLICOS ESTADUAIS DO RIO GRANDE DO SUL EM PORTO ALEGRE E GRANDE PORTO ALEGRE;3973814;b3S;;I;2;PORTO ALEGRE;RS;42248;8221;0;8221;0;8221;15202;NA;NA;NA;NA;NA;NA;15202;NA;0,5408;0,5408;0,5408;NA%;0,0575
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE SANTO ANTONIO DO SUDOESTE - CRESOL SANTO ANTONIO DO SUDOESTE;4649750;b3S;;I;2;SANTO ANTONIO DO SUDOESTE;PR;42248;3871;0;3871;0;3871;15110;NA;NA;NA;NA;NA;NA;15110;NA;0,2562;0,2562;0,2562;NA%;0,0671
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE IVAIPORA - CRESOL IVAIPORA;5231945;b3S;;I;2;IVAIPORA;PR;42248;2612;0;2612;0;2612;15044;NA;NA;NA;NA;NA;NA;15044;NA;0,1736;0,1736;0,1736;NA%;0,0932
COOPERATIVA DE CRÉDITO RURAL DOS PRODUTORES DE LEITE DO VALE DO RIO GRANDE LTDA - SICOOB CREDILEITE;86585049;b3S;;I;2;UBERABA;MG;42248;5431;0;5431;0;5431;15022;NA;NA;NA;NA;NA;NA;15022;NA;0,3615;0,3615;0,3615;NA%;0,1516
INTL FCSTONE DTVM LTDA. - PRUDENCIAL;1000084088;n2;;I;3;SAO PAULO;SP;42248;10574;0;10574;0;10574;6663;0;0;0;0;0;8349;15011;NA;0,7044;0,7044;0,7044;NA%;0,001
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE MEDIANEIRA - CRESOL MEDIANEIRA;8850098;b3S;;I;2;MEDIANEIRA;PR;42248;1872;0;1872;0;1872;14999;NA;NA;NA;NA;NA;NA;14999;NA;0,1248;0,1248;0,1248;NA%;0,1129
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE DIONISIO CERQUEIRA-CRESOL DIONÍSIO CERQUEIRA;2844024;b3S;;I;2;DIONISIO CERQUEIRA;SC;42248;3946;0;3946;0;3946;14989;NA;NA;NA;NA;NA;NA;14989;NA;0,2633;0,2633;0,2633;NA%;0,0734
COOPERATIVA DE CRÉDITO RURAL DE SÃO MIGUEL DO OESTE - SULCREDI/SÃO MIGUEL;8253539;b3S;;I;2;SAO MIGUEL D'OESTE;SC;42248;2639;0;2639;0;2639;14859;NA;NA;NA;NA;NA;NA;14859;NA;0,1776;0,1776;0,1776;NA%;0,1817
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE LIVRE ADMISSÃO DE ARARAQUARA E REGIÃO - SICOOB;53236808;b3S;;I;2;ARARAQUARA;SP;42248;6891;0;6891;0;6891;14855;NA;NA;NA;NA;NA;NA;14855;NA;0,4639;0,4639;0,4639;NA%;0,0354
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CAMPO NOVO-CRESOL CAMPO NOVO;4599400;b3S;;I;2;CAMPO NOVO;RS;42248;803;0;803;0;803;14808;NA;NA;NA;NA;NA;NA;14808;NA;0,0542;0,0542;0,0542;NA%;0,2962
COOPERATIVA DE CRÉDITO RURAL DOS PLANTADORES DE CANA DE ALAGOAS;12272183;b3S;;I;2;MACEIO;AL;42248;10314;0;10314;0;10314;14804;NA;NA;NA;NA;NA;NA;14804;NA;0,6967;0,6967;0,6967;NA%;0,0829
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE RIO CLARO - SICOOB CREDIACIRC;9527069;b3S;;I;2;RIO CLARO;SP;42248;5965;0;5965;0;5965;14730;NA;NA;NA;NA;NA;NA;14730;NA;0,4049;0,4049;0,4049;NA%;0,0146
COOPERATIVA DE CRÉDITO MÚTUO E SERVIÇOS FINANCEIROS DOS EMPREGADOS DO SISTEMA FINANCEIRO E DOS CONTABILISTAS NO ESTADO DO PARANÁ;5097757;b3S;;I;2;CURITIBA;PR;42248;9130;0;9130;0;9130;14717;NA;NA;NA;NA;NA;NA;14717;NA;0,6204;0,6204;0,6204;NA%;0,0553
COOPERATIVA DE CRÉDITO RURAL DE GUAPÉ LTDA - SICOOB CREDIGUAPÉ;71009237;b3S;;I;2;GUAPE;MG;42248;5014;0;5014;0;5014;14685;NA;NA;NA;NA;NA;NA;14685;NA;0,3414;0,3414;0,3414;NA%;0,0837
COOPERATIVA DE CRÉDITO MÚTUO DOS POLICIAIS FEDERAIS E SERVIDORES DA UNIÃO NO CEARÁ - FEDERALCRED;3620772;b3S;;I;2;FORTALEZA;CE;42248;6906;0;6906;0;6906;14680;NA;NA;NA;NA;NA;NA;14680;NA;0,4705;0,4705;0,4705;NA%;0,0151
