Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Próprio (k)
COOPERATIVA CENTRAL DE CREDITO DE SANTA CATARINA-SICOOB CENTRAL SC;80160260;b3C;;I;2;FLORIANOPOLIS;SC;42248;967;0;112366;0;0;1088;114421;-112869;-1231;0;0;-108;-114209;212;14;0;-3115;-2990;-19;0;6108;-210;-212;0;0;0;0;0;0;0
DACASA FINANCEIRA - PRUDENCIAL;1000081005;n1;;C;2;VITORIA;ES;42248;83626;0;27885;-364;0;0;111147;-50596;0;0;0;-56176;-106773;4374;8010;6764;-4330;-43154;-4978;0;50430;-5321;7422;11796;16;11813;-11359;0;454;0
BARCLAYS - PRUDENCIAL;1000080817;b1;;C;3;SAO PAULO;SP;42248;0;0;105370;-20101;24131;0;109400;-81672;0;0;0;0;-81672;27728;23851;0;-25117;-12499;-5049;0;25789;-6556;420;28147;-5283;22864;-5387;0;17477;0
VOLVO - PRUDENCIAL;1000080769;b2;;C;3;CURITIBA;PR;42248;83238;8396;11469;0;0;0;103103;-2753;-29815;-7227;0;-55302;-95098;8006;11597;2110;-10243;-23466;-4549;569;3209;-2139;-22911;-14905;-259;-15164;13993;-619;-1790;0
BCO MODAL S.A. - PRUDENCIAL;1000081658;b1;;C;2;RIO DE JANEIRO;RJ;42248;21199;0;38947;35285;6487;0;101917;-47161;-28981;0;0;-3365;-79507;22410;14862;1057;-8360;-10017;-2220;-205;4719;-13846;-14011;8400;11;8411;384;-81;8714;0
SOCOPA - PRUDENCIAL;1000080381;b1;;C;2;SAO PAULO;SP;42248;16808;0;36494;-69039;116224;0;100487;-51185;-11403;0;0;-1339;-63926;36561;18845;7821;-17574;-24294;-4338;-64;1326;-5210;-23488;13073;165;13238;3876;-1442;15672;0
RODOBENS - PRUDENCIAL;1000080855;b1;;C;2;SAO PAULO;SP;42248;50407;16979;28017;1486;6;0;96894;-30066;-4676;-11481;0;-18733;-64956;31937;105855;611;-17732;-45085;-12940;3384;10194;-14928;29359;61297;0;61297;-2718;-4221;54358;-37973
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;;I;2;BELO HORIZONTE;MG;42248;1861;0;91960;0;0;0;93821;-91444;0;0;0;155;-91289;2532;1;0;-2583;-1080;-15;3173;2507;-34;1968;4500;0;4500;0;0;4500;0
PSA FINANCE - PRUDENCIAL;1000080594;b2;;C;3;SAO PAULO;SP;42248;58204;2976;26521;4569;0;0;92272;-38496;-6124;-2836;0;-4610;-52065;40206;1605;4783;-6602;-6335;-2711;0;0;-2310;-11569;28637;-445;28192;204;-594;27803;-10597
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;;I;2;BRASILIA;DF;42248;69728;0;16095;0;0;0;85823;-43663;-115;0;0;-8519;-52297;33526;0;0;-8547;-6151;-43;0;425;-941;-15258;18269;-2;18267;0;0;18267;-4471
AGIPLAN FINANCEIRA S.A. - CFI - PRUDENCIAL;1000083694;n1;;C;2;;;42248;74291;0;6987;-1797;2332;0;81813;-8644;0;0;0;-22913;-31557;50255;1456;2616;-5012;-24733;-3705;0;26;-184;-29535;20720;-53;20667;-8119;0;12549;0
STANDARD CHARTERED BI S.A. - PRUDENCIAL;1000081373;b2;;I;3;SAO PAULO;SP;42248;0;0;35069;46726;0;0;81795;-29339;-682;0;-20595;0;-50616;31179;12698;0;-11093;-6192;-2054;0;0;-4883;-11525;19654;0;19654;-8532;0;11122;0
COOPERATIVA CENTRAL DE CRÉDITO DO CENTRO NORTE DO BRASIL   CENTRAL SICREDI CENTRO NORTE;33667205;b3C;;I;2;CUIABA;MT;42248;2040;0;78013;0;0;0;80052;-77645;0;0;0;0;-77645;2407;0;0;-4033;20097;0;1;338;-18824;-2423;-16;16;0;0;0;0;0
BCO COMMERCIAL INV. TRUST S.A. - PRUDENCIAL;1000081476;b2;;I;3;BARUERI;SP;42248;342;74554;3432;759;0;0;79086;-6543;-2766;-49928;0;592;-58645;20442;3;0;-7198;-4374;-1115;0;9986;-4998;-7697;12745;98;12842;-4039;-592;8211;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;;I;2;MARINGA;PR;42248;58353;0;18731;14;0;17;77114;-23419;-5520;0;0;-14361;-43299;33814;10822;4505;-16211;-19673;-322;0;2834;-7540;-25585;8230;-134;8096;-1669;0;6427;0
BCO DA CHINA BRASIL S.A. - PRUDENCIAL;1000081816;b1;;I;3;SAO PAULO;SP;42248;8123;0;19410;45451;0;0;72984;-11240;-28601;0;-42152;-2286;-84279;-11295;184;11;-4986;-3853;-14;0;0;-3;-8660;-19956;68;-19888;0;0;-19888;0
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71328769;b3S;;I;2;SERTAOZINHO;SP;42248;51261;0;23207;-1778;0;0;72690;-33464;-13148;0;0;-5673;-52286;20405;674;692;-7351;-6611;-45;0;9333;-5655;-8964;11441;-125;11316;-39;0;11277;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PIONEIRA DA SERRA GAÚCHA   SICREDI PIONEIRA RS;91586982;b3S;;I;2;NOVA PETROPOLIS;RS;42248;41680;0;29764;0;0;0;71444;-32656;-1549;0;0;-11481;-45687;25758;6340;4246;-11906;-9034;-170;0;1786;-7168;-15906;9852;421;10272;-936;0;9336;0
CONFIDENCE - PRUDENCIAL;1000080783;b2;;C;2;BARUERI;SP;42248;0;0;1081;-4457;74573;0;71197;0;0;0;0;0;0;71197;1118;0;-16631;-28734;-2907;0;44811;-63396;-65740;5458;-744;4714;-2184;-165;2365;0
BCO FORD S.A. - PRUDENCIAL;1000081782;b2;;I;3;SAO PAULO;SP;42248;53284;0;16962;0;0;0;70246;-47671;0;0;0;-578;-48249;21997;0;0;-419;-4415;-1017;0;920;-831;-5762;16235;0;16235;-5823;0;10412;0
CSILATINA A.M. S.A. - PRUDENCIAL;1000082970;n1;;I;3;BARUERI;SP;42248;0;40776;24;28326;0;0;69126;0;-4001;-26654;0;329;-30326;38801;0;0;-3544;-1580;-475;0;10320;-41744;-37024;1777;-103;1674;-215;0;1459;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;;I;2;MEDIANEIRA;PR;42248;46296;0;17421;0;0;13;63730;-21014;-3858;0;0;-11501;-36373;27356;9047;3318;-12250;-11901;-236;0;2253;-7279;-17048;10308;51;10359;-1265;0;9094;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88894548;b3S;;I;2;CERRO LARGO;RS;42248;47042;0;16258;0;0;23;63323;-19030;-3511;0;0;-13310;-35851;27472;7606;3174;-12927;-8205;-181;0;1484;-8139;-17186;10286;526;10812;-1169;0;9643;0
BPN BRASIL BM S.A. - PRUDENCIAL;1000081490;b1;;I;3;SAO PAULO;SP;42248;15330;0;2809;30685;8888;0;57712;-2576;-46210;0;0;-8217;-57003;709;146;142;-2371;-2557;-184;0;1389;-106;-3541;-2831;264;-2567;0;0;-2567;0
BCO A.J. RENNER S.A. - PRUDENCIAL;1000081799;b1;;C;2;PORTO ALEGRE;RS;42248;54117;0;1859;0;0;0;55976;-25442;0;0;0;-9872;-35314;20662;2875;4333;-6851;-12223;-2053;323;19;0;-13577;7085;8;7093;-2542;0;4551;0
UNIPRIME NORTE DO PARANA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES E EMPRESÁRIOS LTDA.;2398976;b3S;;I;2;LONDRINA;PR;42248;31775;0;24083;0;0;0;55858;-22118;-229;0;0;-3494;-25840;30017;457;576;-8382;-5160;0;0;36;-395;-12869;17148;2;17150;-6;-360;16784;-12312
YAMAHA MOTOR - PRUDENCIAL;1000080721;b2;;C;3;GUARULHOS;SP;42248;40229;0;4564;10362;0;0;55156;-10833;-19417;0;0;-10604;-40853;14302;19765;4955;-6556;-18157;-3988;1059;15294;-5524;6848;21150;-642;20508;-8407;0;12101;0
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE MINAS GERAIS LTDA.;42898825;b3S;;I;2;BELO HORIZONTE;MG;42248;21655;0;33011;0;0;0;54666;-32309;0;0;0;-1182;-33491;21175;1432;1211;-6520;-7407;-113;0;756;-738;-11380;9794;7;9802;-237;0;9565;-3882
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37395399;b3S;;I;2;GOIANIA;GO;42248;43669;0;10634;0;0;0;54302;-20297;1;0;0;-4957;-25255;29047;1231;1104;-7387;-4994;-113;0;296;-314;-10177;18870;51;18921;-197;0;18724;-6357
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;;I;2;CAMPO MOURAO;PR;42248;23386;0;30208;0;0;0;53595;-16317;-10609;0;0;-4158;-31084;22511;405;1035;-3816;-551;-39;0;4141;-145;1029;23540;27;23567;-696;0;22872;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;;I;2;CHAPECO;SC;42248;39042;0;13367;0;0;0;52409;-19730;-1540;0;0;-11842;-33112;19297;1004;3011;-5552;-4704;-74;0;104;-5866;-12077;7220;-296;6924;-36;0;6887;-500
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SORRISO - SICREDI CELEIRO DO MT;26555235;b3S;;I;2;SORRISO;MT;42248;34421;0;17805;0;0;0;52226;-10209;-17267;0;0;-7752;-35227;16999;5540;1131;-5709;-3856;-169;0;971;-3206;-5298;11700;-9;11692;-1076;0;10616;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;;I;2;PALOTINA;PR;42248;34889;0;16569;0;0;6;51464;-15659;-4349;0;0;-8399;-28406;23057;6245;3506;-10535;-9944;-173;0;2114;-5012;-13799;9258;-63;9196;-879;0;8316;0
BCO LUSO BRASILEIRO S.A. - PRUDENCIAL;1000081706;b1;;I;2;SAO PAULO;SP;42248;33361;0;3577;283;13976;0;51197;-18875;-13383;0;0;-25415;-57673;-6476;656;15;-6356;-4253;-1012;0;1017;-5598;-15531;-22007;184;-21824;40791;0;18967;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CARLOS BARBOSA - SICREDI SERRANA RS;90608712;b3S;;I;2;CARLOS BARBOSA;RS;42248;28545;0;22016;0;0;0;50561;-22990;-2482;0;0;-6241;-31714;18847;5748;1642;-7968;-5692;-155;0;1783;-4814;-9455;9392;-20;9372;-1028;0;8344;0
BANCO SEMEAR - PRUDENCIAL;1000081380;b1;;I;2;BELO HORIZONTE;MG;42248;45143;0;5304;0;0;0;50447;-21232;0;0;0;-17948;-39180;11267;1625;2077;-2463;-11617;-1978;-5;6518;-3463;-9306;1961;-3;1958;9784;0;11742;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DOS VALES - SICREDI REGIÃO DOS VALES RS;89126130;b3S;;I;2;ENCANTADO;RS;42248;20317;0;29930;0;0;0;50247;-23699;-1286;0;0;-4378;-29363;20884;4071;887;-6982;-2350;-89;0;864;-2862;-6461;14424;-491;13933;-872;0;13061;0
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE/NORDESTE - UNICRED CENTRAL NORTE/NORDESTE;70119680;b3C;;I;2;CABEDELO;PB;42248;3911;0;45218;0;0;0;49129;-45218;0;0;0;3;-45215;3914;95;0;-3673;4101;-9;0;12;-528;-2;3913;0;3912;1;-97;3814;-3803
BCO CLASSICO S.A. - PRUDENCIAL;1000081665;b1;;C;2;RIO DE JANEIRO;RJ;42248;2245;0;46715;0;0;0;48960;-10;-12;0;0;0;-22;48938;1;0;-132;-2108;0;0;48;0;-2190;46748;1498;48246;-7347;0;40898;0
AF PARANÁ - PRUDENCIAL;1000081115;n1;;I;1;CURITIBA;PR;42248;24989;0;23886;0;0;0;48875;0;-1476;0;0;-10694;-12170;36704;318;231;-5902;-7719;-2262;0;417;-564;-15482;21223;0;21223;-11921;0;9301;0
SAX S.A. CFI - PRUDENCIAL;1000083515;n1;;I;2;BARUERI;SP;42248;47621;0;1044;0;0;0;48665;-3344;0;0;0;-22243;-25587;23078;1671;3498;-1232;-11238;-2478;0;1;-290;-10068;13010;0;13010;-7069;0;5942;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CERRADO - SICREDI VALE DO CERRADO;32983165;b3S;;I;2;CAMPO VERDE;MT;42248;44956;0;3254;0;0;0;48209;-2821;-27910;0;0;-5318;-36049;12161;2492;657;-3220;-2743;-68;0;626;-4272;-6528;5633;17;5650;-281;0;5368;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO CENTRO SUL DO MATO GROSSO DO SUL - SICREDI CENTRO-SUL MS;26408161;b3S;;I;2;DOURADOS;MS;42248;33608;0;11492;0;0;4;45104;-10464;-3494;0;0;-17322;-31280;13824;4541;3329;-8088;-6084;-154;0;2522;-4574;-8509;5315;7;5322;-876;0;4446;0
COOPERATIVA CENTRAL DE CRÉDITO URBANO - CECRED;5463212;b3C;;I;2;BLUMENAU;SC;42248;4528;0;39302;0;0;0;43830;-43129;-384;0;0;-317;-43830;0;0;0;-8803;8861;-45;0;0;-13;0;0;0;0;0;0;0;0
AF DESENVOLVE SP S.A. - PRUDENCIAL;1000081153;n1;;I;1;SAO PAULO;SP;42248;32498;0;10844;0;0;0;43341;0;-5332;0;0;-11088;-16420;26921;0;1258;-7928;-2926;-1992;0;1579;-222;-10230;16691;0;16691;-3991;-651;12050;-7451
SCANIA - PRUDENCIAL;1000080776;b2;;C;3;SAO BERNARDO DO CAMPO;SP;42248;32661;1624;9018;0;0;0;43302;-2989;-14036;-1480;0;-11702;-30207;13095;24956;481;-7006;-22744;-998;762;59;-1209;-5700;7395;-1175;6220;3834;-328;9725;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO LESTE CAPIXABA - SICOOB LESTE CAPIXABA;32430233;b3S;;I;2;LINHARES;ES;42248;35879;0;6983;0;0;0;42862;-11179;-2784;0;0;-2630;-16593;26269;1721;2195;-3887;-3993;-74;0;912;-1307;-4433;21836;-54;21782;-159;-62;21561;0
OURINVEST - PRUDENCIAL;1000081012;b2;;C;2;SAO PAULO;SP;42248;1747;0;10675;-31219;61341;0;42544;-8731;-15022;0;0;-1061;-24814;17730;1599;480;-8426;-8505;-1150;0;1593;-40;-14449;3280;0;3280;-1159;0;2122;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA ÁREA DA SAÚDE, PROFESSORES, CONTABILISTAS E EMPRESÁRIOS DA GRANDE FLORIANÓPOLIS LTDA. - UNICRED FLORIANÓPOLIS;74064502;b3S;;I;2;FLORIANOPOLIS;SC;42248;27811;0;13688;0;0;0;41500;-20156;0;0;0;623;-19532;21968;2096;258;-4480;-6330;-47;0;0;-2956;-11458;10509;-115;10394;-14;0;10380;-4612
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO CENTRO DO RGS - SICREDI REGIÃO CENTRO;95594941;b3S;;I;2;SANTA MARIA;RS;42248;28236;0;12710;0;0;5;40951;-13173;-3958;0;0;-11483;-28614;12337;4832;1970;-7778;-5162;-153;0;1560;-4216;-8948;3389;16;3405;-882;0;2523;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PLANALTO   SICREDI PLANALTO RS/SC;88038260;b3S;;I;2;CRUZ ALTA;RS;42248;27834;0;12824;0;0;54;40712;-10383;-4323;0;0;-13130;-27836;12876;3828;1291;-6179;-3268;-84;0;1858;-3009;-5565;7311;1506;8817;-718;0;8098;0
FATOR - PRUDENCIAL;1000080350;b1;;C;2;SAO PAULO;SP;42248;3777;0;36731;12;0;0;40520;-37306;0;0;0;-7985;-45291;-4771;12137;0;-16328;-9459;-1004;-1340;556;-80;-15518;-20289;-21;-20311;1556;-531;-19286;0
BCO GUANABARA S.A. - PRUDENCIAL;1000081672;b1;;I;2;RIO DE JANEIRO;RJ;42248;15269;130;24566;0;0;0;39965;-29081;-668;-113;0;-402;-30265;9700;186;227;-2925;-1855;-487;0;57;0;-4797;4903;-429;4474;-888;0;3586;-1765
LEASEPLAN AM S.A. - PRUDENCIAL;1000082963;n1;;I;3;BARUERI;SP;42248;0;39581;13;0;0;0;39594;0;-5689;-22649;0;165;-28174;11420;934;0;-2850;-4905;-767;0;402;-60;-7245;4174;21;4195;-1564;0;2631;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DO RIO GRANDE DO SUL E OESTE DE SANTA CATARINA - SICREDI NORTE RS/SC;87780268;b3S;;I;2;ERECHIM;RS;42248;28730;0;10686;0;0;11;39427;-14569;-2460;0;0;-6071;-23100;16328;5027;1608;-8117;-5290;-142;0;941;-4618;-10591;5737;107;5844;-834;0;5010;0
CENTRAL DAS COOPERATIVAS DE CREDITO UNICOOB - SICOOB CENTRAL UNICOOB;5036532;b3C;;I;2;MARINGA;PR;42248;846;0;38557;0;0;0;39403;-37425;0;0;0;-3;-37428;1975;1;0;-4427;-2671;-46;-104;5586;-386;-2046;-71;0;-72;-276;0;-348;0
UNICRED JOÃO PESSOA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE JOÃO PESSOA LTDA.;35571249;b3S;;I;2;JOAO PESSOA;PB;42248;31144;0;6874;0;0;0;38018;-15741;0;0;0;-5445;-21186;16832;366;706;-3009;-1586;-29;0;871;-4028;-6708;10124;0;10124;-20;-262;9842;-6542
BCO LA PROVINCIA B AIRES BCE - PRUDENCIAL;1000081263;b1;;I;3;SAO PAULO;SP;42248;1489;0;4345;21910;9763;0;37507;-31;-17474;0;0;-72;-17576;19931;0;0;-1012;-915;-933;0;19;-18;-2860;17071;0;17071;-6051;0;11020;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NORTE MATO-GROSSENSE - SICREDI NORTE MT;37442605;b3S;;I;2;COLIDER;MT;42248;31064;0;6110;0;0;0;37174;-4796;-6364;0;0;-6156;-17316;19858;4144;2351;-6771;-5473;-143;0;332;-3879;-9438;10420;201;10621;-611;0;10010;0
COOPERATIVA DE POUPANÇA E CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE MARINGÁ - SICOOB METROPOLITANO;3459850;b3S;;I;2;MARINGA;PR;42248;26730;0;9889;0;0;0;36619;-15581;-538;0;0;-3554;-19673;16946;3216;2115;-7013;-7648;-148;0;13;-1852;-11317;5628;7;5635;-373;0;5262;-2319
COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES;32428294;b3C;;I;2;VITORIA;ES;42248;3138;0;33371;0;0;0;36509;-32447;-1521;0;0;-19;-33988;2521;55;0;-2162;-1595;-15;0;3219;-997;-1496;1025;0;1024;0;-131;893;0
BRASIL PLURAL - PRUDENCIAL;1000080941;b1;;C;2;RIO DE JANEIRO;RJ;42248;5606;0;20152;9351;1174;0;36283;-19889;-151;0;0;-1235;-21276;15007;31120;317;-11785;-15313;-3395;0;621;-3147;-1582;13425;-3;13422;-2405;-2386;8631;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS CELEIRO CENTRO OESTE - SICREDI CELEIRO CENTRO OESTE;3566655;b3S;;I;2;SAO GABRIEL DO OESTE;MS;42248;31933;0;4127;0;0;0;36060;-3115;-19126;0;0;-2355;-24597;11464;2162;926;-4000;-2502;-54;0;412;-3378;-6435;5029;201;5230;-324;0;4906;0
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DAS UNICRED'S DE SANTA CATARINA LTDA.- UNICRED CENTRAL SC;543968;b3C;;I;2;FLORIANOPOLIS;SC;42248;0;0;36031;0;0;0;36031;-34132;0;0;0;0;-34132;1899;327;27;-2190;751;-14;0;0;0;-1098;801;-22;778;0;0;778;0
BCO ABN AMRO S.A. - PRUDENCIAL;1000081579;b1;;I;3;SAO PAULO;SP;42248;0;0;23624;0;12400;0;36024;-1445;-9191;0;0;-58039;-68674;-32650;7875;0;-10598;-5938;-1595;0;15003;-58;4688;-27962;-2;-27964;17507;0;-10458;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-SERRANA DO ESPÍRITO SANTO;815319;b3S;;I;2;VENDA NOVA DO IMIGRANTE;ES;42248;29544;0;6278;0;0;0;35822;-12083;-1720;0;0;-4975;-18777;17045;1356;2044;-5245;-4188;-77;0;747;-551;-5914;11131;-11;11119;-155;-156;10808;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33021064;b3S;;I;2;CANARANA;MT;42248;26648;0;8685;0;0;0;35333;-4006;-11461;0;0;-6176;-21644;13689;3958;1117;-6127;-2953;-112;0;229;-3070;-6959;6730;-28;6702;-585;0;6117;0
UNIPRIME CENTRAL - CENTRAL INTERESTADUAL DE COOPERATIVAS DE CREDITO LTDA.;3046391;b3C;;I;2;LONDRINA;PR;42248;331;0;34712;0;0;0;35042;-33935;-331;0;0;0;-34266;776;0;0;-1004;-1039;-5;-96;1373;-5;-776;0;0;0;0;0;0;0
BCO KEB DO BRASIL SA - PRUDENCIAL;1000081232;b1;;I;3;SAO PAULO;SP;42248;26877;0;6673;0;1370;0;34919;-3819;-23926;0;0;0;-27744;7175;69;0;-1483;-837;-351;0;146;-129;-2585;4590;138;4728;-2013;0;2715;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR/SP;81466286;b3S;;I;2;PONTA GROSSA;PR;42248;23283;0;11601;0;0;0;34884;-13487;-1763;0;0;-5369;-20618;14266;4587;1521;-6508;-5188;-107;0;796;-3210;-8108;6158;12;6170;-634;0;5536;0
COOPERATIVA CENTRAL DE CRÉDITO DE GOIÁS LTDA;33416108;b3C;;I;2;GOIANIA;GO;42248;322;0;34529;0;0;0;34851;-33706;0;0;0;12;-33694;1157;20;0;-1535;-723;-2;1200;2214;0;1173;2330;0;2330;-5;0;2325;-2058
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PAMPA GAÚCHO - SICREDI PAMPA GAÚCHO;87733077;b3S;;I;2;ITAQUI;RS;42248;25829;0;8830;0;0;0;34659;-7807;-3628;0;0;-5249;-16683;17976;2943;909;-5051;-3343;-90;0;1493;-2581;-5719;12257;4;12261;-706;0;11555;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUDOESTE DE MATO GROSSO - SICREDI SUDOESTE MT;32995755;b3S;;I;2;TANGARA DA SERRA;MT;42248;26649;0;6873;0;0;0;33522;-6682;-4160;0;0;-9617;-20459;13063;4292;1400;-5916;-4790;-129;0;1310;-5275;-9108;3955;10;3965;-762;0;3203;0
MÁXIMA - PRUDENCIAL;1000080367;b1;;C;2;RIO DE JANEIRO;RJ;42248;15659;0;7113;-5676;16389;0;33486;-30377;0;0;0;-4087;-34464;-978;861;7;-5647;-13120;-964;5974;3974;-523;-9438;-10416;0;-10416;11241;0;825;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS DE PORTO ALEGRE LTDA-UNICRED PORTO ALEGRE;94433109;b3S;;I;2;PORTO ALEGRE;RS;42248;21292;0;11881;0;0;0;33173;-17443;0;0;0;-1487;-18930;14243;981;263;-3779;-4385;-39;0;0;-132;-7091;7152;0;7152;1;-305;6846;-2017
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO JURUENA - SICREDI UNIVALES MT/RO;70431630;b3S;;I;2;JUINA;MT;42248;27762;0;5320;0;0;0;33083;-3473;-3594;0;0;-9266;-16334;16749;3815;2795;-7310;-5666;-129;0;1302;-4334;-9527;7222;273;7495;-661;0;6834;0
BCO TRICURY S.A. - PRUDENCIAL;1000081696;b2;;I;2;SAO PAULO;SP;42248;18050;0;14411;0;0;0;32461;-19714;0;0;0;-7858;-27572;4889;79;123;-2041;-1121;-605;385;52;-30;-3157;1731;7;1738;1660;0;3398;0
NEGRESCO S.A. - CFI - PRUDENCIAL;1000083450;n1;;I;2;CURITIBA;PR;42248;31519;0;697;0;0;0;32216;-4419;0;0;0;-16210;-20629;11587;1149;0;-355;-10131;-1298;0;828;-2290;-12097;-510;0;-510;201;0;-309;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO MIGUEL DO OESTE - SICOOB SÃO MIGUEL SC;81607046;b3S;;I;2;SAO MIGUEL D'OESTE;SC;42248;24781;0;7269;0;0;4;32054;-13292;-1585;0;0;1941;-12935;19119;2333;1080;-4953;-2380;-70;0;418;-6032;-9605;9514;-6;9507;-363;0;9144;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA SAÚDE, CONTABILISTAS, PROFESSORES E EMPRESÁRIOS DO LITORAL E NORTE CATARINENSE LTDA;74114042;b3S;;I;2;ITAJAI;SC;42248;26598;0;5073;0;0;0;31671;-15098;0;0;0;-6135;-21233;10438;2108;376;-4997;-5400;-68;0;54;-154;-8081;2357;-71;2286;-118;0;2168;-2798
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL DO ESPÍRITO SANTO - SICOOB SUL;32467086;b3S;;I;2;CACHOEIRO DE ITAPEMIRIM;ES;42248;24821;0;6817;0;0;0;31638;-9545;-1559;0;0;-2733;-13836;17801;1085;1612;-3187;-2917;-63;0;486;-595;-3578;14223;-13;14210;-139;-98;13973;0
AF DO ESTADO DE SC S.A. - PRUDENCIAL;1000081074;n1;;I;1;FLORIANOPOLIS;SC;42248;20489;0;11108;0;0;0;31597;0;-6212;0;0;-9649;-15862;15735;0;603;-9497;-4084;-1201;0;1;-227;-14404;1331;622;1953;-5537;0;-3584;0
COOPERATIVA CENTRAL DE CRÉDITO DE MATO GROSSO DO SUL, GOIÁS, DISTRITO FEDERAL E TOCANTINS - CENTRAL SICREDI BRASIL CENTRAL;33737818;b3C;;I;2;GOIANIA;GO;42248;271;0;31189;0;0;0;31460;-31173;0;0;0;31;-31142;317;0;0;-2378;8652;-2;0;527;-7142;-342;-25;25;0;0;0;0;0
