Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Captações;;;;;;;;;;;;;;;;Instrumentos Derivativos (f);Outras Obrigações (g);Passivo Circulante e Exigível a Longo Prazo (h) = (e) + (f) + (g);Resultados de Exercícios Futuros (i);Patrimônio Líquido (j);Passivo Total (k) = (h) + (i) + (j)
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA GRANDE GOIÂNIA LTDA.;10209619;b3S;S5;I;2;GOIANIA;GO;44348;128456;0;0;131756;0;0;260212;0;942;302;0;0;0;1244;9;261465;0;8509;269974;0;109158;379132
COOPERATIVA DE CRÉDITO DA REGIÃO DO SUDOESTE DO PARANÁ - EVOLUA;10311218;b3S;S5;I;2;FRANCISCO BELTRAO;PR;44348;53938;0;0;123446;0;0;177384;0;0;0;0;0;0;0;80376;257759;0;44498;302258;0;72013;374271
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO CENTRO NORDESTE MINEIRO LTDA - SICOOB CREDICENM;2173447;b3S;S5;I;2;GUANHAES;MG;44348;85641;0;0;228390;0;0;314031;0;0;10543;0;0;0;10543;0;324574;0;8766;333339;0;40864;374203
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO E DOS TRANSPORTADORES RODOVIÁRIOS DE VEÍCULOS – SICOOB CREDCEG;7789195;b3S;S5;I;2;SAO BERNARDO DO CAMPO;SP;44348;75665;0;0;197838;0;13;273516;0;0;0;0;0;0;0;0;273516;0;6163;279679;10;83595;363285
SICOOB CREDINOVA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE NOVA SERRANA E REGIÃO CENTRO-OESTE LTDA.;1667766;b3S;S5;I;2;NOVA SERRANA;MG;44348;110977;0;0;174898;0;0;285875;0;16288;0;0;0;0;16288;0;302163;0;9434;311596;0;51203;362799
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE PARA DE MINAS LTDA - SICOOB ASCICRED;1009908;b3S;S5;I;2;PARA DE MINAS;MG;44348;105754;0;0;203410;0;80;309245;0;0;0;0;0;0;0;0;309245;0;8995;318240;0;43601;361841
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB UNIMAIS CENTRO LESTE PAULISTA - SICOOB UNIMAIS CENTRO LESTE PAULISTA;1259518;b3S;S5;I;2;RIO CLARO;SP;44348;80818;0;0;204412;0;6404;291635;0;18781;0;0;0;0;18781;0;310416;0;8190;318606;0;42786;361392
COOPERATIVA DE CRÉDITO DA REGIÃO DO CONTESTADO - CIVIA;10218474;b3S;S5;I;2;SAO BENTO DO SUL;SC;44348;79539;0;0;168719;0;0;248258;0;0;0;0;0;0;0;39577;287835;0;24709;312544;0;48671;361215
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO MEIO OESTE CATARINENSE - SICOOB CREDIMOC SC;80959638;b3S;S5;I;2;XANXERE;SC;44348;101306;0;0;190032;0;446;291784;0;0;7027;0;0;0;7027;3619;302430;0;18953;321384;0;33199;354583
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL DE RONDÔNIA   SICOOB OUROCREDI;2144899;b3S;S5;I;2;OURO PRETO DO OESTE;RO;44348;155837;0;0;19286;0;0;175123;0;0;5088;0;0;0;5088;0;180211;0;113864;294075;0;58491;352567
TERRA INVESTIMENTOS DTVM;1000084514;n2;S4;C;2;SAO PAULO;SP;44348;0;0;0;0;0;136144;136144;138629;0;0;0;0;0;0;0;274773;1064;41802;317639;0;33999;351638
KREDILIG S.A. - CFI - PRUDENCIAL;1000083498;n1;S5;I;2;BIGUACU;SC;44348;0;0;0;3509;0;0;3509;0;0;0;0;0;99108;99108;0;102617;0;83251;185868;0;164999;350867
COOPERATIVA DE CRÉDITO E CAPTAÇÃO SICOOB UNICIDADES;3047549;b3S;S5;I;2;RIO VERDE;GO;44348;86033;0;0;108804;0;0;194838;0;3818;17641;0;0;0;21459;0;216297;0;71140;287437;0;61549;348986
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA OESTE CATARINENSE - CRESOL OESTE CATARINENSE;3965737;b3S;S5;I;2;XAXIM;SC;44348;17481;36;0;104082;0;0;121599;0;0;0;0;0;0;0;5994;127593;0;184577;312171;0;36517;348688
STARA FINANCEIRA S.A. - CFI - PRUDENCIAL;1000083711;n1;S5;I;2;NAO-ME-TOQUE;RS;44348;0;0;12023;0;0;0;12023;0;0;0;0;0;85169;85169;158698;255889;0;6225;262114;0;85599;347713
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS CAMPOS NOVOS - SICOOB CAMPOS NOVOS;78862083;b3S;S5;I;2;CAMPOS NOVOS;SC;44348;68044;0;0;134194;0;605;202843;0;0;17828;0;0;0;17828;2749;223420;0;72043;295463;0;52226;347688
COOPERATIVA DE CRÉDITO CREDIMATA LTDA. – SICOOB CREDIMATA;1152097;b3S;S5;I;2;VOLTA GRANDE;MG;44348;93390;0;0;156991;0;157;250537;0;229;13395;0;0;0;13625;0;264162;0;35919;300081;0;45534;345615
COOPERATIVA DE CRÉDITO CREDSAOPAULO - SICOOB CREDSAOPAULO;2197569;b3S;S5;I;2;SAO JOSE DOS CAMPOS;SP;44348;77167;0;0;223464;0;2202;302833;0;0;0;0;0;0;0;0;302833;0;5500;308333;0;37245;345578
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO BRF - CREDIBRF;82096447;b3S;S5;I;2;CURITIBA;PR;44348;1953;0;0;175458;0;0;177411;0;0;0;0;0;0;0;0;177411;0;9947;187359;0;158035;345393
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE  PARÁ DE MINAS LTDA - SICOOB CREDIRURAL;25387713;b3S;S5;I;2;PARA DE MINAS;MG;44348;92027;0;0;201617;0;1834;295478;0;0;0;0;0;0;0;0;295478;0;8437;303916;0;40941;344857
COOPERATIVA DE CRÉDITO SICOOB ARACREDI LTDA - SICOOB ARACREDI;68987;b3S;S5;I;2;ARAGUARI;MG;44348;71066;0;0;93741;0;0;164808;0;0;13899;0;0;0;13899;0;178707;0;114701;293408;0;48175;341583
COOPERATIVA DE CRÉDITO DOS INTEGRANTES DO PODER JUDICIÁRIO E DO MINISTÉRIO PÚBLICO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB JUS-MP;3519240;b3S;S5;I;2;BELO HORIZONTE;MG;44348;30720;0;0;244568;0;0;275288;0;0;0;0;0;0;0;0;275288;0;3035;278323;0;62629;340952
CREDIALIANÇA COOPERATIVA DE CRÉDITO RURAL;78157146;b3S;S5;I;2;ROLANDIA;PR;44348;69407;0;36124;184634;0;0;290165;0;0;0;0;0;0;0;0;290165;0;7128;297293;0;42788;340081
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE FRUTAL LTDA.   SICOOB FRUTAL;71419600;b3S;S5;I;2;FRUTAL;MG;44348;131898;0;0;89588;0;0;221486;0;0;16383;0;0;0;16383;0;237868;0;27273;265141;0;71695;336836
COOPERATIVA DE CRÉDITO CREDIJEQUITINHONHA LTDA. – SICOOB CREDIJEQUITINHONHA;71243034;b3S;S5;I;2;CAPELINHA;MG;44348;78428;0;0;149586;0;0;228015;0;2142;2869;0;0;0;5010;39;233064;0;46218;279282;0;57013;336295
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO MUCURI LTDA. - SICOOB CREDIVALE;25387655;b3S;S5;I;2;TEOFILO OTONI;MG;44348;112837;0;0;149384;0;0;262221;0;378;2788;0;0;0;3167;0;265388;0;15231;280619;0;55183;335801
COOPERATIVA DE CRÉDITO DOS SERVIDORES MILITARES, POLÍCIA CIVIL E DA SECRETARIA DE EDUCAÇÃO DO ESTADO DE MINAS GERAIS LTDA – SICOOB COOPEMG;3269540;b3S;S5;I;2;BELO HORIZONTE;MG;44348;21429;0;0;161089;0;7;182525;0;0;0;0;0;0;0;95519;278044;0;6844;284888;0;50281;335169
COOPERATIVA  DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS UNIRONDÔNIA LTDA;1664968;b3S;S5;I;2;PORTO VELHO;RO;44348;89027;0;0;156239;0;0;245267;0;11;7500;0;0;0;7511;0;252777;0;35455;288233;0;46616;334848
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA PROGRESSO - CRESOL PROGRESSO;2448310;b3S;S5;I;2;CASCAVEL;PR;44348;22801;226;0;94396;0;0;117423;0;0;0;0;0;0;0;22900;140323;0;161312;301635;0;32373;334008
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PERNAMBUCO - SICOOB PERNAMBUCO;3732359;b3S;S5;I;2;SAO JOSE DO EGITO;PE;44348;86869;0;0;114188;0;41;201098;0;1800;2800;0;0;0;4599;65996;271694;0;13134;284828;0;48096;332924
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DA REGIÃO DA ALTA MOGIANA - SICOOB CREDIMOGIANA;69346856;b3S;S5;I;2;FRANCA;SP;44348;89785;0;0;180389;0;1366;271540;0;4662;0;0;0;0;4662;0;276202;0;9118;285320;0;46344;331664
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO VALE DO AÇO LTDA - SICOOB VALE DO AÇO;19869338;b3S;S5;I;2;IPATINGA;MG;44348;98231;0;0;151411;0;906;250548;0;0;0;0;0;0;0;0;250548;0;15060;265607;0;65164;330772
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO LTDA. – SICOOB CREDIJUSTRA;37079720;b3S;S5;I;2;BRASILIA;DF;44348;43165;0;0;215213;0;0;258379;0;0;0;0;0;0;0;9115;267493;0;6379;273873;0;55862;329734
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE POMPÉU LTDA. - SICOOB CREDIPÉU;66262643;b3S;S5;I;2;POMPEU;MG;44348;80390;0;0;116068;0;0;196457;0;360;28151;0;0;0;28510;0;224967;0;52453;277421;0;50657;328078
COOPERATIVA DE CRÉDITO DO DISTRITO FEDERAL E ENTORNO LTDA;1187961;b3S;S5;I;2;BRASILIA;DF;44348;111662;0;0;107103;0;0;218765;0;334;25731;0;0;0;26065;16489;261319;0;16351;277670;0;49148;326818
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA HORIZONTE - CRESOL HORIZONTE;5277312;b3S;S5;I;2;UNIAO DA VITORIA;PR;44348;32118;210;0;95318;0;0;127646;0;0;0;0;0;0;0;23223;150869;0;128609;279478;0;45118;324596
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS INTEGRANTES DO MINISTÉRIO PÚBLICO E DA DEFENSORIA PÚBLICA NO ESTADO DO RIO DE JANEIRO LIMITADA. - SICOOB COMPERJ;4694278;b3S;S5;I;2;RIO DE JANEIRO;RJ;44348;14869;0;0;255333;0;0;270202;0;0;0;0;0;0;0;0;270202;0;3818;274019;0;49712;323731
BGC LIQUIDEZ DTVM LTDA - PRUDENCIAL;1000084033;n2;S4;I;3;RIO DE JANEIRO;RJ;44348;0;0;0;0;0;0;0;119991;0;0;0;0;0;0;30000;149991;0;111244;261235;0;60467;321702
COOPERATIVA DE CRÉDITO CREDILUZ LTDA. - SICOOB CREDILUZ;25536764;b3S;S5;I;2;LUZ;MG;44348;59938;0;0;144307;0;0;204245;0;684;26752;0;0;0;27436;5160;236841;0;49236;286077;0;35281;321357
TODESCREDI S/A - CFI - PRUDENCIAL;1000083546;n1;S5;I;2;BENTO GONCALVES;RS;44348;0;0;0;0;0;0;0;0;0;0;0;0;249524;249524;0;249524;0;7324;256848;0;62477;319324
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NOROESTE DO ESTADO DE SÃO PAULO - SICREDI NOROESTE SP;3065046;b3S;S4;I;2;SAO JOSE DO RIO PRETO;SP;44348;86364;0;2946;152605;0;124;242038;0;0;0;0;0;0;0;3165;245203;0;33442;278645;0;40072;318718
SICREDI NORTE - COOPERATIVA DE CRÉDITO;83315408;b3S;S5;I;2;BELEM;PA;44348;48013;0;10200;119476;0;3037;180726;0;0;0;0;0;0;0;74283;255009;0;21424;276433;0;42123;318556
COOPERATIVA DE CRÉDITO SICOOB CRED-ACIF;4013172;b3S;S5;I;2;FRANCA;SP;44348;89923;0;0;179938;0;0;269861;0;0;16008;0;0;0;16008;0;285869;0;5109;290978;0;26994;317972
IUGU IP;1000085434;n4;;I;2;SAO PAULO;SP;44348;0;0;0;0;101229;0;101229;0;0;0;0;0;0;0;5021;106250;0;147580;253831;76;62610;316517
COBUCCIO SCD - PRUDENCIAL;1000085173;n1;S4;C;2;MONTE BELO;MG;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14880;14880;0;247120;262000;6982;46894;315875
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO LESTE DA BACIA DO RIO DOCE LTDA   SICOOB CREDILESTE;5158093;b3S;S5;I;2;CARATINGA;MG;44348;71286;0;0;139794;0;0;211080;0;0;0;0;0;0;0;43404;254484;0;5815;260299;0;54789;315089
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE ARARAQUARA E REGIÃO - SICREDI CENTRO NORTE SP;73113243;b3S;S4;I;2;ARARAQUARA;SP;44348;63820;0;3971;174445;0;21;242256;0;0;0;0;0;0;0;526;242782;0;33268;276050;0;37608;313658
SOCIEDADE COOPERATIVA DE CRÉDITO COOPERE LTDA.  - SICOOB COOPERE;73398646;b3S;S5;I;2;VALENTE;BA;44348;68152;0;0;117707;0;461;186320;0;0;5072;0;0;0;5072;22277;213668;0;31635;245303;0;66962;312265
SICREDI CREDUNI - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERV DAS INST PÚBLICAS DE ENSINO SUPERIOR DO ESTADO DA PARAÍBA E DAS DEMAIS INSTITUIÇÕES E ÓRGÃOS PÚBLICOS NO ESTADO DA PARAIBA LTDA.;3428338;b3S;S5;I;2;CAMPINA GRANDE;PB;44348;8552;0;0;195634;0;122;204308;0;0;0;0;0;0;0;19592;223899;0;15640;239540;0;71524;311064
LEBES FINANCEIRA S.A. - CFI - PRUDENCIAL;1000083656;n1;S5;I;2;ELDORADO;RS;44348;0;0;0;209911;0;0;209911;0;0;0;0;0;2778;2778;0;212689;0;14281;226969;0;81467;308436
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO SÃO FRANCISCO LTDA.;41805003;b3S;S5;I;2;PIUMHI;MG;44348;48664;0;0;121119;0;0;169782;0;13997;12298;0;0;0;26295;12670;208747;0;57562;266309;15;39355;305678
AGENCIA FOMENTO GOIAS - PRUDENCIAL;1000081050;n1;S4;C;1;GOIANIA;GO;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;93879;93879;0;11955;105835;0;198125;303959
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA UNIÃO DOS VALES – CRESOL UNIÃO DOS VALES;5231945;b3S;S5;I;2;IVAIPORA;PR;44348;43698;484;0;90141;0;0;134324;0;0;0;0;0;0;0;8702;143026;0;112391;255417;0;48427;303845
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED REGIÃO DA CAMPANHA LTDA - UNICRED REGIÃO DA CAMPANHA;1705236;b3S;S5;I;2;SANTANA DO LIVRAMENTO;RS;44348;45813;0;0;205791;0;94;251697;0;0;0;0;0;0;0;0;251697;0;7715;259412;0;43655;303067
SICOOB AC CREDI - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE E NORDESTE MINEIRO LTDA.;1559914;b3S;S5;I;2;GOVERNADOR VALADARES;MG;44348;104112;0;0;119599;0;1037;224747;0;0;0;0;0;0;0;18978;243725;0;11354;255078;0;47533;302612
COOPERATIVA DE CRÉDITO UNICRED REGIÃO DOS VALES LTDA. - UNICRED REGIÃO DOS VALES;1796302;b3S;S5;I;2;NOVO HAMBURGO;RS;44348;35205;0;0;173446;0;98;208749;0;36840;0;1149;0;0;37989;10022;256761;0;9865;266626;0;33981;300607
QUERO-QUERO - PRUDENCIAL;1000080831;n1;S4;I;2;SANTO CRISTO;RS;44348;0;0;0;3896;2;0;3898;0;0;0;65015;0;179350;244365;0;248263;0;11999;260262;0;40143;300405
FINAMAX S.A. CFI - PRUDENCIAL;1000083436;n1;S5;I;2;JUNDIAI;SP;44348;0;0;0;141405;0;0;141405;0;0;0;0;0;88135;88135;0;229540;0;4967;234507;0;65625;300132
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO TOCANTINS LTDA;26960328;b3S;S5;I;2;PARAISO DO NORTE DO TOCANTINS;TO;44348;128330;0;0;88069;0;0;216400;0;0;5966;0;0;0;5966;2580;224946;0;24722;249667;0;44951;294619
COOPERATIVA DE ECONOMIA E CREDITO MÚTUO DOS MÉDICOS DO PLANALTO MÉDIO DO RIO GRANDE DO SUL LTDA - CREDIPLAN;97259253;b3S;S5;I;2;PASSO FUNDO;RS;44348;53922;0;0;207476;0;0;261398;0;0;0;0;0;0;0;0;261398;0;4152;265550;0;24915;290464
VIC DTVM S/A - PRUDENCIAL;1000084002;n2;S4;I;2;RIO DE JANEIRO;RJ;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6486;113427;119912;0;170184;290096
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE GOIÂNIA E MICRORREGIÕES LTDA.;1720488;b3S;S5;I;2;GOIANIA;GO;44348;114462;0;0;101137;0;0;215600;0;874;0;0;0;0;874;528;217002;0;12904;229906;0;57266;287172
COOPERATIVA DE CRÉDITO DA REGIÃO DE FRONTEIRAS DE RO/MT LTDA. - SICOOB FRONTEIRAS;3612764;b3S;S5;I;2;CACOAL;RO;44348;69778;0;0;90881;0;0;160658;0;0;4626;0;0;0;4626;19491;184775;0;50019;234794;0;51347;286141
AFEAM - PRUDENCIAL;1000081108;n1;S4;I;1;MANAUS;AM;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14500;14500;0;168609;183109;0;101722;284830
HS FINANCEIRA - PRUDENCIAL;1000083522;n1;S4;C;2;DOIS IRMAOS;RS;44348;0;0;0;0;0;0;0;0;0;0;0;0;42548;42548;0;42548;0;53187;95735;1467;186930;284132
SANTINVEST - PRUDENCIAL;1000080446;n1;S5;I;2;FLORIANOPOLIS;SC;44348;0;0;0;76698;0;0;76698;0;0;0;0;0;66547;66547;0;143245;0;7164;150409;0;129202;279611
COOPERATIVA DE CREDITO, POUPANCA E INVESTIMENTO DO RIO DE JANEIRO - SICREDI RIO RJ;72128440;b3S;S4;I;2;RIO DE JANEIRO;RJ;44348;43263;0;4623;148156;0;0;196042;0;0;0;0;0;0;0;288;196329;0;19675;216004;0;63363;279366
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE, ENGENHARIA, ARQUITETURA, CONTABILIDADE, ADMINISTRAÇÃO, ECONOMIA E EMPRESÁRIOS DE ERECHIM LTDA;1572667;b3S;S5;I;2;ERECHIM;RS;44348;22603;0;0;191601;0;2;214207;0;20371;0;7450;0;0;27820;0;242027;0;4048;246075;0;32344;278419
AGORACRED S/A SCFI - PRUDENCIAL;1000083618;n1;S4;I;2;VITORIA;ES;44348;0;0;0;0;0;0;0;0;0;0;0;0;199683;199683;0;199683;0;15945;215628;0;62300;277927
BCO INBURSA S.A. - PRUDENCIAL;1000081335;b1;S4;I;3;SAO PAULO;SP;44348;47;0;50117;116850;0;0;167014;0;0;0;15048;0;0;15048;0;182062;0;6760;188822;0;88313;277135
COOPERATIVA DE CRéDITO COM INTERAçãO SOLIDáRIA DO RIO GRANDE DO SUL - CRESOL RIO GRANDE DO SUL;6139650;b3S;S5;I;2;BENTO GONCALVES;RS;44348;26061;1049;0;96322;0;0;123433;0;0;0;0;0;0;0;13423;136855;0;112063;248918;0;27075;275993
COOPERATIVA DE CRÉDITO CREDIRAMA LTDA - SICOOB CREDIRAMA;3412878;b3S;S5;I;2;ITURAMA;MG;44348;73162;0;0;62383;0;18;135563;0;0;8827;0;0;0;8827;27915;172305;0;50317;222622;0;52937;275559
SICOOB CREDIGOIÁS COOPERATIVA DE CRÉDITO LTDA.;37255049;b3S;S5;I;2;GOIANIA;GO;44348;98247;0;0;24725;0;0;122972;0;0;18483;0;0;0;18483;0;141454;0;45297;186752;0;88055;274807
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO MÉDIO OESTE - SICOOB MÉDIO OESTE;7318874;b3S;S5;I;2;ASSIS CHATEAUBRIAND;PR;44348;43474;0;0;122498;0;7;165980;0;0;6385;0;0;0;6385;583;172948;0;64350;237297;0;37391;274689
UNIPRIME DO IGUAÇU - COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO;1848322;b3S;S5;I;2;PATO BRANCO;PR;44348;31205;3160;0;179604;0;3054;217023;0;9101;0;9488;0;0;18589;0;235612;0;3942;239554;0;31633;271187
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO ALTO SÃO FRANCISCO LTDA. - SICOOB CREDIPRATA;26178111;b3S;S5;I;2;LAGOA DA PRATA;MG;44348;67280;0;0;98748;0;1384;167412;0;0;13467;0;0;0;13467;17565;198443;0;30444;228887;0;41436;270323
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PITANGUI, PAPAGAIOS, MARAVILHAS E REGIÃO LTDA. - SICOOB CREDICOOP;41931221;b3S;S5;I;2;PITANGUI;MG;44348;77484;0;0;131199;0;0;208683;0;0;0;0;0;0;0;0;208683;0;22720;231403;0;37579;268982
COOPERATIVA DE CRÉDITO DA REGIÃO CENTRAL DE MINAS LTDA. – SICOOB UNIÃO CENTRAL;22749014;b3S;S5;I;2;PARAOPEBA;MG;44348;86970;0;0;106512;0;0;193482;0;0;4270;0;0;0;4270;0;197752;0;27689;225441;0;41675;267116
CREDISAN COOPERATIVA DE CRÉDITO;62109566;b3S;S5;I;2;SAO JOAO DA BOA VISTA;SP;44348;55658;0;506;151831;0;0;207996;0;0;0;0;0;0;0;0;207996;0;22685;230681;0;36175;266855
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE DIVINÓPOLIS LTDA - SICOOB CREDIVERDE;25528753;b3S;S5;I;2;DIVINOPOLIS;MG;44348;92876;0;0;120333;0;594;213803;0;0;0;0;0;0;0;0;213803;0;10427;224230;0;40680;264910
PLANNER - PRUDENCIAL;1000080587;n1;S4;C;2;SAO PAULO;SP;44348;0;0;0;0;0;178053;178053;0;0;0;0;0;0;0;0;178053;0;55104;233157;0;31598;264755
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO RIO GRANDE LTDA. - SICOOB UBERABA;25683475;b3S;S5;I;2;UBERABA;MG;44348;77676;0;0;106342;0;0;184018;0;2480;9496;0;0;0;11976;0;195994;0;32731;228725;0;35781;264506
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UNIÃO DO CENTRO OESTE DE MINAS LTDA - SICOOB CREDESP;1703620;b3S;S5;I;2;BOM DESPACHO;MG;44348;59236;0;0;125899;0;0;185135;0;0;0;0;0;0;0;38950;224085;0;8029;232114;0;31421;263535
COOPERATIVA DE CRÉDITO CREDICAMPO LTDA.- SICOOB CREDICAMPO;21661202;b3S;S5;I;2;ENTRE RIOS DE MINAS;MG;44348;86109;0;0;123889;0;505;210503;0;0;2085;0;0;0;2085;0;212588;0;10966;223554;0;39644;263198
COOPERATIVA DE CRÉDITO DA REGIÃO E COLAR METROPOLITANO DO VALE DO AÇO LTDA. - SICOOB COSMIPA;17361536;b3S;S5;I;2;IPATINGA;MG;44348;35020;0;0;118257;0;41;153318;0;0;0;0;0;0;0;33267;186585;0;6697;193281;0;69510;262792
COOPERATIVA DE CRÉDITO DO RIO GRANDE DO NORTE - SICOOB RIO GRANDE DO NORTE;4138455;b3S;S5;I;2;NATAL;RN;44348;28817;0;0;94643;0;123;123582;0;0;0;0;0;0;0;41245;164828;0;51687;216515;0;45697;262212
VERDE ADMINISTRADORA DE CARTõES - PRUDENCIAL;1000085678;n4;;I;2;CACHOEIRINHA;RS;44348;0;0;0;0;565;0;565;0;0;0;0;0;0;0;0;565;0;200031;200596;0;61465;262061
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ESTADO DO RIO DE JANEIRO - SICOOB FLUMINENSE;2931668;b3S;S5;I;2;CAMPOS DOS GOYTACAZES;RJ;44348;59885;0;0;111193;0;536;171614;0;4113;4491;0;0;0;8604;9857;190075;0;23366;213440;0;47588;261028
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SANTO CRISTO - CRESOL SANTO CRISTO;6031727;b3S;S5;I;2;SANTO CRISTO;RS;44348;28596;3211;0;135640;0;0;167447;0;0;0;0;0;0;0;0;167447;0;59932;227378;0;30496;257874
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE RUBIATABA E REGIAO LTDA;73422792;b3S;S5;I;2;RUBIATABA;GO;44348;93455;0;0;69744;0;0;163199;0;0;10824;0;0;0;10824;9033;183056;0;30922;213978;0;43835;257812
COOPERATIVA DE CRÉDITO SICOOB COOPMIL;62673470;b3S;S4;I;2;SAO PAULO;SP;44348;7044;0;0;102697;0;0;109741;0;0;0;0;0;0;0;0;109741;0;11565;121306;0;136328;257634
COOPERATIVA DE CRÉDITO DO CENTRO SUL MINEIRO LTDA. - SICOOB CENTRO SUL MINEIRO;71238232;b3S;S5;I;2;CARMOPOLIS DE MINAS;MG;44348;87237;0;0;108965;0;0;196202;0;0;10815;0;0;0;10815;0;207016;0;16339;223355;0;31644;255000
NOVA FUTURA DTVM LTDA - PRUDENCIAL;1000083759;n2;S4;I;2;SAO PAULO;SP;44348;0;0;0;0;0;159140;159140;0;0;0;0;0;0;0;0;159140;0;59658;218798;0;34146;252944
COOPERATIVA DE CRÉDITO CREDIOESTE LTDA. - SICOOB CREDIOESTE;25420696;b3S;S5;I;2;ABAETE;MG;44348;98468;0;0;87369;0;124;185961;0;60;4078;0;0;0;4138;0;190099;0;26693;216793;0;34923;251715
COOPERATIVA DE CRÉDITO GUARANICREDI LTDA. - SICOOB GUARANICREDI;26014175;b3S;S5;I;2;GUARANI;MG;44348;79419;0;0;131145;0;0;210564;0;0;11054;0;0;0;11054;0;221619;0;7040;228658;0;21184;249842
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA TRIUNFO - CRESOL TRIUNFO;8560508;b3S;S5;I;2;SAO JOAO DO TRIUNFO;PR;44348;28757;121;0;64620;0;0;93498;0;0;0;0;0;0;0;0;93498;0;122800;216297;0;32938;249235
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA GERAÇÕES – CRESOL GERAÇÕES;4622657;b3S;S5;I;2;TENENTE PORTELA;RS;44348;23044;295;0;102552;0;0;125891;0;0;0;0;0;0;0;20469;146360;0;68111;214471;0;34572;249043
COOPERATIVA DE CRéDITO COPERSUL LTDA – SICOOB COPERSUL;18966739;b3S;S5;I;2;TRES PONTAS;MG;44348;68169;0;0;88125;0;0;156294;0;0;16939;0;0;0;16939;0;173233;0;38414;211647;0;31892;243539
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS URUBICI - SICOOB CREDIARAUCÁRIA/SC;2587492;b3S;S5;I;2;URUBICI;SC;44348;61969;0;0;119313;0;0;181282;0;0;9634;0;0;0;9634;964;191880;0;21948;213828;0;29568;243396
