Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Próprio (k)
;;;;;;;;;Receitas de Intermediação Financeira;;;;;;;Despesas de Intermediação Financeira;;;;;;Resultado de Intermediação Financeira (c) = (a) + (b);Rendas de Prestação de Serviços (d1);Rendas de Tarifas Bancárias (d2);Despesas de Pessoal (d3);Despesas Administrativas (d4);Despesas Tributárias (d5);Resultado de Participações (d6);Outras Receitas Operacionais (d7);Outras Despesas Operacionais (d8);Outras Receitas/Despesas  Operacionais (d) = (d1) + (d2) + (d3) + (d4) + (d5) + (d6) + (d7) + (d8);;;;;;;
;;;;;;;;;Rendas de Operações de Crédito (a1);Rendas de Operações de Arrendamento Mercantil (a2);Rendas de Operações com TVM (a3);Rendas de Operações com Instrumentos Financeiros Derivativos (a4);Resultado de Operações de Câmbio (a5);Rendas de Aplicações Compulsórias (a6);Receitas de Intermediação Financeira (a) = (a1) + (a2) + (a3) + (a4) + (a5) + (a6);Despesas de Captação (b1);Despesas de Obrigações por Empréstimos e Repasses (b2);Despesas de Operações de Arrendamento Mercantil (b3);Resultado de Operações de Câmbio (b4);Resultado de Provisão para Créditos de Difícil Liquidação (b5);Despesas de Intermediação Financeira (b) = (b1) + (b2) + (b3) + (b4) + (b5);;;;;;;;;;;;;;;;;
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA SAÚDE, PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DE RIO CLARO LTDA   UNICRED RIO CLARO;1259518;b3S;;I;2;RIO CLARO;SP;41334;1678;0;378;0;0;0;2056;-496;0;0;0;-170;-666;1390;100;21;-515;-414;-3;0;0;-3;-814;576;54;630;-15;0;614;-72
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE SÃO PAULO - SICOOB COOPERCREDI-SP;915950;b3S;;I;2;SAO PAULO;SP;41334;1853;0;171;0;0;0;2025;-20;0;0;0;-352;-372;1652;6;19;-674;-610;0;0;0;-49;-1308;344;0;344;-2;0;342;-5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE FRANCISCO BELTRÃO - SICOOB CRESUD;2466552;b3S;;I;2;FRANCISCO BELTRAO;PR;41334;1865;0;157;0;0;0;2022;-394;-43;0;0;-82;-520;1502;191;166;-679;-747;-6;0;0;-53;-1129;373;-1;372;-8;0;363;-73
LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.;50579044;n2;;I;2;SAO PAULO;SP;41334;0;0;0;0;2008;0;2009;0;0;0;0;0;0;2009;863;0;-939;-1738;-180;0;60;-21;-1955;54;-148;-94;0;0;-94;0
CENTRAL DAS COOPERATIVAS DE CREDITO MUTUO DO RIO GRANDE DO SUL;3618104;b3C;;I;2;PORTO ALEGRE;RS;41334;7;0;1989;0;0;0;1996;-1829;0;0;0;4;-1825;171;0;0;-388;202;0;0;0;-3;-189;-19;0;-19;0;0;-19;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DA REGIÃO SUL DA BAHIA - UNICRED REGIÃO SUL DA BAHIA;97489280;b3S;;I;2;ITABUNA;BA;41334;1503;0;493;0;0;0;1996;-383;0;0;0;35;-348;1648;34;83;-539;-263;-2;0;69;-149;-767;881;0;882;0;-25;857;-312
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO OESTE MINEIRO LTDA.   SICOOB UNIÃO CENTRO OESTE;26072728;b3S;;I;2;ARCOS;MG;41334;1747;0;229;0;0;0;1976;-293;-95;0;0;-307;-694;1281;197;157;-590;-488;-12;0;23;-119;-832;449;3;452;-30;0;422;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE, ENGENHARIA, ARQUITETURA, CONTABILIDADE, ADMINISTRAÇÃO E ECONOMIA DE ERECHIM LTDA.;1572667;b3S;;I;2;ERECHIM;RS;41334;1644;0;329;0;0;0;1973;-758;0;0;0;-44;-802;1171;38;18;-260;-286;-2;0;0;-2;-495;676;-15;661;-8;0;653;-115
COOPERATIVA DE CRÉDITO DOS INTEGRANTES DO PODER JUDICIÁRIO DA UNIÃO E MPU EM MINAS GERAIS LTDA. - SICOOB COOPJUS;25363615;b3S;;I;2;BELO HORIZONTE;MG;41334;1632;0;341;0;0;0;1972;-469;0;0;0;94;-374;1598;0;0;-369;-210;-2;0;3;-18;-595;1003;0;1003;0;0;1003;-322
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE DIVINÓPOLIS LTDA - SICOOB CREDIVERDE;25528753;b3S;;I;2;DIVINOPOLIS;MG;41334;1518;0;446;0;0;0;1964;-378;-24;0;0;-286;-688;1276;218;231;-761;-604;-29;0;16;-103;-1033;244;5;249;-21;-62;166;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DAS REGIÕES SERRANAS E DO MÉDIO VALE DO PARAÍBA;71698674;b3S;;I;2;TAUBATE;SP;41334;1458;0;500;0;0;0;1958;-408;0;0;0;66;-341;1617;25;18;-551;-486;0;0;0;-42;-1035;581;4;586;-1;-13;571;-27
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NOROESTE DE MINAS GERAIS LTDA.   SICOOB CREDIPINHO;71154876;b3S;;I;2;JOAO PINHEIRO;MG;41334;1865;0;87;0;0;0;1952;-198;-224;0;0;-142;-564;1388;148;80;-726;-515;-14;0;0;-48;-1075;313;1;312;-18;0;294;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE PARA DE MINAS LTDA - SICOOB ASCICRED;1009908;b3S;;I;2;PARA DE MINAS;MG;41334;1565;0;356;0;0;0;1921;-344;0;0;0;1;-345;1576;273;275;-683;-650;-14;0;0;-39;-839;737;-1;736;-13;0;723;0
COOPERATIVA DE CRÉDITO RURAL DE PARÁ DE MINAS LTDA - SICOOB CREDIRURAL;25387713;b3S;;I;2;PARA DE MINAS;MG;41334;893;0;1018;0;0;0;1911;-757;-23;0;0;35;-745;1165;108;43;-516;-396;-8;0;0;-57;-825;340;0;339;-17;0;322;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO MÉDIO SUL BAIANO LTDA. - SICOOB COSTA DO DESCOBRIMENTO;1205736;b3S;;I;2;ITAMARAJU;BA;41334;1802;0;95;0;0;0;1897;-85;-69;0;0;-768;-922;975;125;174;-664;-557;-13;0;0;-58;-993;-18;99;81;-13;0;68;0
BRASIL PLURAL;51839;b1;;C;2;RIO DE JANEIRO;RJ;41334;145;0;1751;-47;46;0;1895;-2268;-3;0;0;0;-2271;-375;5475;174;-4267;-4174;-593;0;55;-29;-3360;-3735;0;-3735;-2;-845;-4582;0
COOPERATIVA DE CRÉDITO DE MONTE CARMELO E REGIÃO LTDA. - SICOOB MONTECREDI;71392047;b3S;;I;2;MONTE CARMELO;MG;41334;1260;0;623;0;0;0;1883;-547;-103;0;0;-133;-783;1100;111;2;-270;-256;-11;0;3;-36;-458;642;0;642;-8;0;634;-68
BANCO CR2 S/A;3532415;b1;;I;2;RIO DE JANEIRO;RJ;41334;1372;0;512;-5;0;0;1879;-585;0;0;0;-1068;-1653;226;2;25;-1841;-1068;-7;0;2;-17;-2903;-2677;0;-2677;0;0;-2677;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS JUIZES DO RIO GRANDE DO SUL - SICREDI AJURIS;3750034;b3S;;I;2;PORTO ALEGRE;RS;41334;1063;0;817;0;0;0;1879;-1018;-13;0;0;-97;-1129;751;89;5;-207;-127;-4;0;46;-184;-384;367;0;367;-19;0;348;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO SÃO FRANCISCO LTDA.;41805003;b3S;;I;2;PIUMHI;MG;41334;1670;0;198;0;0;0;1869;-264;-161;0;0;-211;-636;1233;115;92;-727;-574;-11;0;1;-25;-1128;105;1;106;1;0;106;-50
COOPERATIVA DE CRÉDITO RURAL DE ABELARDO LUZ - SULCREDI/CREDILUZ;1073966;b3S;;I;2;ABELARDO LUZ;SC;41334;1662;0;207;0;0;0;1869;-501;-224;0;0;-354;-1079;790;13;12;-431;-366;0;0;47;-56;-780;9;1;10;-6;0;4;0
BANCO PORTO REAL DE INVESTIMENTOS S.A;40429946;b2;;I;2;PORTO REAL;RJ;41334;1767;0;90;0;0;0;1857;-493;-10;0;0;15;-487;1370;6;0;-540;-141;-65;0;3;-12;-748;622;-11;610;-161;0;450;0
COOPERATIVA DE CRÉDITO DOS MICROS E PEQUENOS EMPRESÁRIOS DO VALE DO ITAJAÍ - CONCREDI;2781986;b3S;;I;2;BLUMENAU;SC;41334;1351;0;504;0;0;0;1855;-718;0;0;0;-286;-1004;851;151;0;-471;-470;-2;0;7;-43;-827;24;0;24;0;-16;8;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO E MÉDIO SÃO FRANCISCO LTDA - SICOOB SÃO FRANCISCO.;912488;b3S;;I;2;MORADA NOVA DE MINAS;MG;41334;1650;0;199;0;0;0;1849;-230;-436;0;0;-81;-748;1102;109;323;-677;-551;-25;0;4;-84;-901;201;11;212;-7;0;206;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA ÁREA DE SAÚDE DA BAHIA LTDA.   UNICRED DA BAHIA;2602922;b3S;;I;2;FEIRA DE SANTANA;BA;41334;1653;0;193;0;0;0;1846;-297;0;0;0;-271;-568;1278;107;30;-619;-718;-5;0;7;-18;-1216;62;-7;54;-1;0;53;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA V&M DO BRASIL S.A. - COOMANN LTDA.;64293582;b3S;;I;2;BELO HORIZONTE;MG;41334;1794;0;50;0;0;0;1845;0;0;0;0;15;15;1860;0;0;-229;-202;0;0;178;0;-253;1607;0;1607;0;0;1607;-900
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE  LAGOA DA PRATA E REGIÃO LTDA.   SICOOB LAGOACRED GERAIS;1739375;b3S;;I;2;LAGOA DA PRATA;MG;41334;1695;0;147;0;0;0;1842;-368;-22;0;0;-307;-696;1145;505;349;-854;-637;-14;0;0;-32;-683;462;0;462;-3;0;460;-95
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS ADVOGADOS DE SANTA CATARINA - OABCRED;5861932;b3S;;I;2;FLORIANOPOLIS;SC;41334;1477;0;365;0;0;0;1842;-516;1;0;0;-56;-572;1269;268;199;-730;-733;-18;0;0;-63;-1076;193;10;203;0;0;203;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO IGUAÇU - SICOOB VALE DO IGUAÇU;1480754;b3S;;I;2;DOIS VIZINHOS;PR;41334;1674;0;163;0;0;0;1837;-319;-17;0;0;-87;-423;1414;270;215;-735;-814;-15;0;0;-87;-1166;248;1;250;-16;0;234;-75
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL DO ESTADO DE SÃO PAULO - SICREDI CENTRO PAULISTA SP;3974280;b3S;;I;2;BAURU;SP;41334;1248;0;586;0;0;0;1834;-604;-4;0;0;-710;-1317;517;223;49;-570;-381;-8;0;121;-354;-920;-403;0;-403;-22;0;-425;0
BANCO BRACCE S.A.;48795256;b1;;I;3;SAO PAULO;SP;41334;537;0;1296;0;0;0;1833;-1780;0;0;0;-41;-1821;12;914;1;-1337;-1772;-110;0;516;-264;-2053;-2041;39;-2001;0;0;-2001;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE ERECHIM - CRESOL ERECHIM;2910987;b3S;;I;2;ERECHIM;RS;41334;1475;0;356;0;0;0;1831;-604;-197;0;0;181;-620;1211;209;14;-231;-305;0;0;0;-94;-407;803;-16;787;0;0;787;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS, PROFISSIONAIS DA SAUDE E DEMAIS PROFISSIONAIS LIBERAIS DO VALE DO SINOS LTDA;1796302;b3S;;I;2;NOVO HAMBURGO;RS;41334;1477;0;343;0;0;0;1821;-466;0;0;0;-75;-541;1280;136;44;-464;-489;-4;0;0;-1;-779;501;0;501;-14;-21;466;-100
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NORDESTE DE MINAS GERAIS E SUL DA BAHIA LTDA - SICOOB CREDINORTE;64276058;b3S;;I;2;NANUQUE;MG;41334;1613;0;194;0;0;0;1808;-223;-140;0;0;93;-270;1538;100;133;-604;-562;-11;0;11;-39;-972;566;1;567;-7;0;560;-79
BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.;6373777;n2;;I;2;RECIFE;PE;41334;0;0;0;0;1807;0;1807;0;0;0;0;0;0;1807;3;0;-325;-947;-84;0;1;-21;-1373;434;0;434;-173;0;261;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO OESTE DE RONDÔNIA - SICOOB;5203605;b3S;;I;2;BURITIS;RO;41334;1693;0;114;0;0;0;1806;-60;-113;0;0;-262;-435;1371;44;221;-401;-492;-3;0;2;-94;-723;648;4;652;0;0;652;-143
COOPERATIVA DE CRÉDITO RURAL DE GUARANI LTDA - SICOOB GUARANICREDI;26014175;b3S;;I;2;GUARANI;MG;41334;1637;0;168;0;0;0;1804;-332;-31;0;0;-135;-497;1307;106;32;-571;-474;-6;0;0;-31;-943;364;14;377;-17;0;360;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DO PODER JUDICIARIO DO ESTADO DE MATO GROSSO - CREDIJUD;3326437;b3S;;I;2;CUIABA;MT;41334;1700;0;92;0;0;0;1792;-67;-129;0;0;4;-192;1601;128;81;-608;-522;-13;0;93;-19;-860;741;-3;738;-15;0;723;0
BRASCAN;50885;b1;;C;3;RIO DE JANEIRO;RJ;41334;181;0;1611;0;0;0;1792;-218;0;0;0;313;95;1887;417;0;-3923;-1746;-32;0;4821;-4136;-4599;-2712;-5;-2717;-13;0;-2730;0
COOPERATIVA DE CRÉDITO DE LUZ LTDA. - SICOOB CREDILUZ;25536764;b3S;;I;2;LUZ;MG;41334;1647;0;136;0;0;0;1784;-231;-250;0;0;-972;-1453;331;95;131;-571;-390;-12;0;3;-68;-812;-482;-6;-488;-11;0;-498;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PARAOPEBA LTDA. - SICOOB CREDIPARAOPEBA;22749014;b3S;;I;2;PARAOPEBA;MG;41334;1447;0;334;0;0;0;1781;-337;-94;0;0;-477;-908;873;160;188;-567;-483;-10;0;5;-67;-774;99;-11;89;-14;0;74;-56
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE UMUARAMA   SICOOB ARENITO;7026923;b3S;;I;2;UMUARAMA;PR;41334;1652;0;119;0;0;0;1771;-278;-6;0;0;-485;-769;1002;156;171;-502;-678;-7;0;0;-52;-913;90;0;89;-10;0;80;-75
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE AJURICABA - SICREDI AJURICABA RS;93136471;b3S;;I;2;AJURICABA;RS;41334;1475;0;273;0;0;17;1766;-224;-179;0;0;-187;-590;1175;260;91;-493;-257;-5;0;81;-372;-695;480;56;536;-26;0;510;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO VALE DO GORUTUBA LTDA - SICOOB CREDIVAG;25404542;b3S;;I;2;JANAUBA;MG;41334;1483;0;282;0;0;0;1764;-194;-138;0;0;-95;-428;1337;109;325;-671;-536;-5;0;4;-78;-852;485;0;485;-10;0;475;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS, BANCÁRIOS E ECONOMIÁRIOS DO ESTADO DE SANTA CATARINA - SICOOB CREDISC;3419786;b3S;;I;2;FLORIANOPOLIS;SC;41334;1503;0;255;0;0;0;1758;-418;-18;0;0;-40;-477;1281;108;38;-583;-583;-10;0;0;-76;-1106;175;1;176;0;0;176;-20
SOL CORRETORA DE CÂMBIO LTDA.;8520517;n2;;I;2;NATAL;RN;41334;0;0;0;0;1756;0;1756;0;0;0;0;0;0;1756;82;0;-454;-670;0;0;0;0;-1043;713;0;713;0;0;713;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS INTEGRANTES DO  MINISTÉRIO PÚBLICO E DO PODER JUDICIÁRIO DO ESTADO DO PARÁ LTDA - COIMPPA;84156470;b3S;;I;2;BELEM;PA;41334;1602;0;148;0;0;0;1750;-353;0;0;0;-211;-563;1187;50;4;-382;-170;-8;0;3;-116;-619;568;0;568;-28;0;541;0
PREVIBANK S.A. DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS;6917793;n2;;I;2;FORTALEZA;CE;41334;0;0;-49;1;1798;0;1750;0;0;0;0;0;0;1750;217;0;-334;-839;-82;0;8;-2;-1032;718;0;718;-204;0;514;0
BBVA BRASIL BANCO DE INVESTIMENTO S.A.;45283173;b2;;I;3;SAO PAULO;SP;41334;0;0;1747;0;0;0;1747;0;0;0;1;0;1;1747;0;0;-1945;-581;-81;0;59;-11;-2559;-812;0;-812;0;0;-812;0
UBS BRASIL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;2819125;n2;;I;2;SAO PAULO;SP;41334;0;0;1740;5;0;0;1745;0;0;0;0;0;0;1745;30754;361;-14058;-12651;-3092;0;157;-523;948;2693;0;2693;-1392;0;1301;0
COOPERATIVA DE CREDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE TENENTE PORTELA - CRESOL TENENTE PORTELA;4622657;b3S;;I;2;TENENTE PORTELA;RS;41334;1561;0;166;0;0;0;1727;-355;-239;0;0;-545;-1140;587;307;13;-339;-308;0;0;0;-179;-507;80;-11;70;0;0;69;0
COOPERATIVA DE CREDITO RURAL DE ARAGUARI LTDA. - SICOOB ARACREDI;68987;b3S;;I;2;ARAGUARI;MG;41334;1488;0;238;0;0;0;1726;-187;-219;0;0;-462;-868;858;189;44;-556;-570;-19;0;10;-37;-939;-81;32;-50;-40;0;-90;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MAGISTRADOS DE SÃO PAULO - MAGISCRED;51489318;b3S;;I;2;SAO PAULO;SP;41334;1312;0;409;0;0;0;1720;-588;0;0;0;-420;-1008;712;1;16;-543;-545;-3;0;0;0;-1074;-362;0;-362;-40;0;-402;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO LESTE DA BACIA DO RIO DOCE LTDA ? SICOOB CREDILESTE;5158093;b3S;;I;2;CARATINGA;MG;41334;1596;0;116;0;0;0;1712;-174;-12;0;0;-539;-725;986;68;47;-376;-298;-8;0;0;-16;-583;403;25;428;-6;0;423;-187
CONCÓRDIA S.A. CORRETORA DE VALORES MOBILIÁRIOS, CÂMBIO E COMMODITIES;52904364;n2;;I;2;SAO PAULO;SP;41334;0;0;1757;-49;0;0;1707;-323;0;0;0;0;-323;1384;10276;1181;-3581;-8165;-900;0;988;-45;-246;1138;1;1137;-446;0;691;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DA SAÚDE DE PRESIDENTE PRUDENTE E REGIÃO - UNIPRIME OESTE PAULISTA;74220948;b3S;;I;2;PRESIDENTE PRUDENTE;SP;41334;879;0;813;0;0;0;1692;-808;0;0;0;-80;-888;804;8;71;-354;-252;-6;0;0;-111;-644;160;9;168;-3;0;166;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE SANTA MARIA LTDA;2641032;b3S;;I;2;SANTA MARIA;RS;41334;1161;0;529;0;0;0;1690;-631;1;0;0;-111;-743;948;65;48;-445;-487;-3;0;0;-11;-833;115;0;115;-9;0;106;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE POTIGUAR - UNICRED MOSSORÓ;70027388;b3S;;I;2;MOSSORO;RN;41334;1586;0;88;0;0;0;1674;-202;-52;0;0;-52;-306;1368;72;118;-640;-335;-2;0;23;-120;-882;486;-3;483;0;0;483;-95
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO PROFISSIONAIS ÁREA DA SAÚDE PEQ EMPRESÁRIOS MICROEMPRESÁRIOS MICROEMPREENDEDORES REGIÃO GRANDE FLORIANÓPOLIS VALE DO ITAJAÍ VALE DO ITAPOCÚ SICOOB MULTICREDI SC;2883398;b3S;;I;2;BLUMENAU;SC;41334;1513;0;154;0;0;0;1666;-287;-2;0;0;-268;-556;1110;81;102;-359;-576;-4;0;73;-29;-711;398;0;398;0;0;398;0
OCTO CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;13434335;n2;;I;2;SAO PAULO;SP;41334;85;0;1576;0;0;0;1661;0;0;0;0;-24;-24;1637;444;3436;-1469;-4205;-452;0;32;-70;-2284;-647;0;-647;0;-144;-792;0
GRACO CORRETORA DE CAMBIO S.A.;65982589;n2;;I;2;POA;SP;41334;0;0;0;0;1654;0;1654;0;0;0;0;0;0;1654;621;0;-514;-1535;-126;0;36;-13;-1531;123;0;123;-43;0;80;0
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DE JI-PARANÁ/RO - EMPRECRED;8044854;b3S;;I;2;JI-PARANA;RO;41334;1475;0;180;0;0;0;1654;-215;-33;0;0;-369;-617;1038;124;161;-566;-433;-10;0;36;-59;-746;292;0;292;-9;0;282;-118
BANCO DE LA PROVINCIA DE BUENOS AIRES;44189447;b1;;I;3;SAO PAULO;SP;41334;26;0;1791;-260;93;0;1649;-2;-450;0;0;27;-425;1224;0;0;-769;-686;-109;0;1131;-3;-435;789;0;789;-297;0;492;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DE DOURADOS - UNIPRIME DOURADOS;37554441;b3S;;I;2;DOURADOS;MS;41334;1096;0;540;0;0;0;1636;-467;0;0;0;-101;-568;1069;12;14;-323;-240;1;0;18;-13;-533;536;-3;533;-3;-23;507;-174
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SANANDUVA - CRESOL SANANDUVA;5863726;b3S;;I;2;SANANDUVA;RS;41334;1359;0;269;0;0;0;1628;-460;-236;0;0;-510;-1206;422;41;11;-330;-307;0;0;206;-101;-479;-57;-2;-59;0;0;-59;0
BNY MELLON;51808;b1;;C;3;RIO DE JANEIRO;RJ;41334;0;0;1625;0;0;0;1625;0;0;0;0;-372;-373;1252;45679;5;-18907;-15780;-3242;903;2070;-1456;9272;10524;-29;10495;-2685;-6777;1033;0
UNICRED CARIRI - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS  MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DA REGIÃO DO CARIRI LTDA.;86913993;b3S;;I;2;JUAZEIRO DO NORTE;CE;41334;1320;0;305;0;0;0;1625;-336;0;0;0;31;-305;1320;44;102;-550;-406;-2;0;47;-159;-923;396;0;396;0;0;396;-227
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL DE RONDÔNIA   SICOOB OUROCREDI;2144899;b3S;;I;2;OURO PRETO DO OESTE;RO;41334;1536;0;87;0;0;0;1623;-62;-214;0;0;-74;-351;1273;44;115;-508;-343;-5;0;0;-32;-729;544;0;544;0;0;544;-65
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BAMBUÍ LTDA. - SICOOB CREDIBAM;66259110;b3S;;I;2;BAMBUI;MG;41334;1447;0;174;0;0;0;1621;-182;-80;0;0;-407;-669;953;139;84;-497;-383;-12;0;9;-40;-701;252;1;253;-19;-23;211;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UNIÃO DO CENTRO OESTE DE MINAS LTDA;1703620;b3S;;I;2;BOM DESPACHO;MG;41334;1447;0;164;0;0;0;1611;-268;-70;0;0;-68;-406;1205;136;101;-500;-473;-10;0;3;-29;-771;434;-8;426;-6;0;420;-15
UNICRED PORTO VELHO - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE PORTO VELHO E REGIÃO NORTE DE RONDÔNIA LTDA.;1664968;b3S;;I;2;PORTO VELHO;RO;41334;1276;0;321;0;0;0;1596;-348;0;0;0;-137;-485;1111;119;20;-412;-376;-2;0;0;-21;-671;441;0;441;-2;0;439;-96
WESTERN ASSET MANAGEMENT COMPANY DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LIMITADA;7437241;n2;;I;3;SAO PAULO;SP;41334;0;0;1328;266;0;0;1594;0;0;0;0;0;0;1594;16927;5293;-9331;-3778;-1143;0;124;-14;8078;9672;-95;9577;-3798;0;5779;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS NO ESTADO DO ESPÍRITO SANTO - COOPJUD;1330295;b3S;;I;2;VITORIA;ES;41334;1441;0;151;0;0;0;1592;-221;-54;0;0;-35;-310;1282;17;1;-520;-353;-9;0;143;-340;-1061;221;-1;220;-5;0;215;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DE NÍVEL SUPERIOR DA ÁREA DE SAÚDE  DE GUARULHOS - UNICRED DE GUARULHOS;2250794;b3S;;I;2;GUARULHOS;SP;41334;1055;0;532;0;0;0;1586;-472;0;0;0;-243;-715;871;1;0;-258;-285;0;0;0;0;-542;329;8;337;0;0;337;-179
COOPCRED-COOPERATIVA DE CRÉDITO DOS FORNECEDORES DE CANA E AGROPECUARISTAS DA REGIÃO OESTE PAULISTA;53623781;b3S;;I;2;VALPARAISO;SP;41334;1289;0;288;0;0;0;1577;-203;-93;0;0;-331;-627;950;36;37;-920;-392;-3;0;0;-39;-1281;-331;11;-320;-1;0;-322;0
UNICRED COSTA DO SOL RJ - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DE SAÚDE DA COSTA DO SOL LTDA.;39231527;b3S;;I;2;MACAE;RJ;41334;1376;0;189;0;0;0;1564;-325;0;0;0;-112;-437;1127;57;4;-533;-455;0;0;6;-25;-947;180;0;180;0;0;180;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO SOTURNO - SICREDI VALE DO SOTURNO;87788394;b3S;;I;2;FAXINAL DO SOTURNO;RS;41334;1092;0;467;0;0;0;1559;-378;-204;0;0;-1033;-1615;-56;341;51;-421;-260;-4;0;81;-286;-498;-554;2;-553;-29;0;-582;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DO SUDESTE PAULISTA LTDA. - UNICRED SUDESTE PAULISTA;5608957;b3S;;I;2;SOROCABA;SP;41334;1321;0;234;0;0;0;1555;-363;0;0;0;-101;-464;1091;44;28;-516;-416;-2;0;27;-22;-857;234;45;278;-13;0;266;0
