Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;a1;a2;a3;a4;a5;a6;a;b1;b2;b3;b4;b5;b;c;d1;d2;d3;d4;d5;d6;d7;d8;d;e;f;g;h;i;j;k
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA HELIBRAS - HELICOOP;41790809;b3S;;I;2;ITAJUBA;MG;01/03/2014;99;0;0;0;0;0;99;0;0;0;0;-1;-1;97;0;0;-24;-17;0;0;0;0;-42;56;0;56;0;-3;53;0
CORPAL SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E ÀS EMPRESAS DE PEQUENO PORTE LTDA.;7327045;n1;;I;2;DOURADOS;MS;01/03/2014;99;0;0;0;0;0;99;0;0;0;0;-124;-124;-25;0;13;-34;-69;-5;0;0;-3;-99;-124;0;-124;-4;0;-128;0
UNICREF - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA UNIMED DE MANAUS LTDA.;34503581;b3S;;I;2;MANAUS;AM;01/03/2014;97;0;0;0;0;0;97;0;0;0;0;-8;-8;89;13;0;-52;-45;0;0;0;-3;-86;3;-11;-8;0;0;-8;0
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DAS EMPRESAS DO GRUPPO M&G NO BRASIL;62605290;b3S;;I;2;POCOS DE CALDAS;MG;01/03/2014;88;0;9;0;0;0;97;0;0;0;0;1;1;98;0;0;-29;-13;-3;0;0;0;-45;53;0;52;-3;0;50;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO PARAMOUNT;88183173;b3S;;I;2;SAPUCAIA DO SUL;RS;01/03/2014;87;0;9;0;0;0;97;0;0;0;0;1;1;98;0;0;-31;-17;0;0;0;-1;-50;48;0;48;-1;0;47;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA ALCOA ALUMÍNIO S/A E EMPRESAS SUBSIDIÁRIAS EM POÇOS DE CALDAS LTDA. - CREDIAL;18625152;b3S;;I;2;POCOS DE CALDAS;MG;01/03/2014;92;0;4;0;0;0;96;0;-1;0;0;1;0;96;0;0;-22;-25;0;0;3;-4;-47;49;0;49;0;0;49;0
MEGA CORRETORA DE CÂMBIO LTDA.;15077393;n2;;I;2;RIO CLARO;SP;01/03/2014;0;0;7;0;89;0;96;0;0;0;0;0;0;96;0;0;-6;-32;-4;0;0;0;-41;54;0;54;-16;0;38;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO SISTEMA S DE PERNAMBUCO E DO SEBRAE DE ALAGOAS - COOPESPE;2039597;b3S;;I;2;RECIFE;PE;01/03/2014;78;0;18;0;0;0;96;-23;0;0;0;-6;-29;66;13;0;-17;-62;-1;0;0;-2;-70;-3;0;-3;1;-2;-6;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DO PODER JUDICIARIO FEDERAL E MINISTÉRIO PÚBLICO DA UNIÃO NO ESTADO DE MATO GROSSO - COOPERJUS;2234924;b3S;;I;2;CUIABA;MT;01/03/2014;71;0;24;0;0;0;95;-8;0;0;0;9;1;95;18;3;-37;-41;0;0;0;0;-57;38;5;43;0;0;43;0
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA FIEP, SESI, SENAI E IEL - CREDFISP LTDA.;5747018;b3S;;I;2;CAMPINA GRANDE;PB;01/03/2014;92;0;3;0;0;0;94;0;0;0;0;-22;-22;72;0;0;-17;-18;0;0;0;0;-35;37;-15;22;0;0;22;0
HSCM - SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE LTDA.;7693858;n1;;I;2;IBIA;MG;01/03/2014;87;0;7;0;0;0;94;0;0;0;0;-4;-4;90;0;7;-11;-15;-5;0;0;0;-23;67;0;67;-21;0;45;0
GBM BRASIL - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.;9391874;n2;;I;3;SAO PAULO;SP;01/03/2014;0;0;93;0;0;0;93;0;0;0;0;0;0;93;1242;0;-1318;-807;-20;0;1;-64;-967;-874;0;-874;0;0;-874;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS DE DIVERSÕES DO ESTADO DE SÃO PAULO;68314921;b3S;;I;2;SAO PAULO;SP;01/03/2014;80;0;12;0;0;0;93;0;0;0;0;-3;-3;90;0;0;0;-48;0;0;0;-9;-57;33;0;33;0;0;33;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE MARILENA - CRESOL MARILENA;11212010;b3S;;I;2;MARILENA;PR;01/03/2014;74;0;19;0;0;0;92;-9;-18;0;0;-84;-111;-19;7;12;-29;-34;0;0;5;-19;-59;-77;0;-77;0;1;-78;0
SAFDIÉ DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;5389174;n2;;I;2;SAO PAULO;SP;01/03/2014;0;0;92;0;0;0;92;0;0;0;0;0;0;92;29;0;-598;-1696;-7;0;0;1;-2272;-2180;4;-2176;0;0;-2176;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA ELEKTRO;56396682;b3S;;I;2;RIO CLARO;SP;01/03/2014;92;0;0;0;0;0;92;-2;-11;0;0;-6;-20;72;0;0;-17;-48;0;0;13;0;-52;19;0;19;0;0;19;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES PUBLICOS MUNICIPAIS DE PORTO ALEGRE;3990888;b3S;;I;2;PORTO ALEGRE;RS;01/03/2014;90;0;0;0;0;0;90;0;0;0;0;86;86;176;0;0;-73;-124;0;0;0;0;-197;-21;120;99;0;0;99;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA INFRAERO - AEROCRED;5292849;b3S;;I;2;GUARULHOS;SP;01/03/2014;74;0;14;0;0;0;88;0;0;0;0;-30;-30;59;0;0;-38;-40;1;0;0;0;-78;-20;0;-20;0;0;-20;0
CREDIX FINANCIAL S.A. SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE;11608711;n1;;I;2;RIO DE JANEIRO;RJ;01/03/2014;86;0;2;0;0;0;88;0;0;0;0;-35;-35;53;15;0;-10;-174;-5;0;0;0;-174;-121;0;-121;0;0;-121;0
COOPERATIVA DE CRÉDITO RURAL DA AGRICULTURA FAMILIAR E ECONOMIA SOLIDÁRIA DE SILVÂNIA-GO;8178439;b3S;;I;2;SILVANIA;GO;01/03/2014;85;0;3;0;0;0;88;-10;0;0;0;-81;-91;-3;0;0;-33;-28;0;0;7;-12;-66;-69;0;-69;0;0;-69;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO COLEGIO SANTO INACIO - COESI;2447184;b3S;;I;2;RIO DE JANEIRO;RJ;01/03/2014;86;0;2;0;0;0;88;0;0;0;0;-38;-38;50;0;0;0;-25;0;0;0;0;-25;25;0;25;0;0;24;-13
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE ALTO PARANÁ - CRESOL ALTO PARANÁ;11453724;b3S;;I;2;ALTO PARANA;PR;01/03/2014;57;0;30;0;0;0;88;-21;-14;0;0;-6;-41;47;7;10;-33;-35;0;0;6;-14;-59;-12;0;-12;0;0;-12;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS CONTABILISTAS,  ADMINISTRADORES E ECONOMISTAS DE MACEIÓ/AL, CONTCRED MACEIÓ;3056109;b3S;;I;2;MACEIO;AL;01/03/2014;80;0;8;0;0;0;88;-10;0;0;0;-44;-54;34;17;6;-44;-54;1;0;1;0;-76;-42;0;-42;0;0;-42;0
GÁVEA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;7253654;n2;;I;2;RIO DE JANEIRO;RJ;01/03/2014;0;0;87;0;0;0;87;0;0;0;0;0;0;87;2034;0;-385;-352;-139;0;1;0;1158;1246;0;1246;-96;-969;180;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA FUNDACAO EDUCACIONAL DE BARRETOS - COOPERFEB;2846074;b3S;;I;2;BARRETOS;SP;01/03/2014;78;0;8;0;0;0;86;0;0;0;0;1;1;88;0;0;-18;-36;0;0;0;0;-55;33;0;33;0;0;33;0
CREDEXTRA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA REALMAR DISTRIBUIDORA LTDA;4899135;b3S;;I;2;VITORIA;ES;01/03/2014;81;0;4;0;0;0;86;0;0;0;0;-15;-15;71;3;0;-29;-30;0;0;15;0;-41;30;0;30;0;0;30;0
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA CAMDA-COCREALPA - CREDI-CAMDA;5165103;b3S;;I;2;ADAMANTINA;SP;01/03/2014;64;0;20;0;0;0;85;0;0;0;0;0;0;84;6;0;-10;-25;0;0;0;0;-28;56;30;86;0;0;86;-38
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE PARANACITY - CRESOL PARANACITY;11346312;b3S;;I;2;PARANACITY;PR;01/03/2014;71;0;14;0;0;0;85;-9;-9;0;0;-108;-125;-41;2;10;-31;-35;0;0;1;-27;-80;-121;0;-121;0;0;-121;0
SINGRATUR CORRETORA DE CÂMBIO LTDA;16854999;n2;;I;2;MARINGA;PR;01/03/2014;0;0;0;0;82;0;82;0;0;0;0;0;0;82;0;0;-15;-16;-5;0;0;-2;-37;45;0;45;-33;0;12;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES SINDICALIZADOS DA ÁREA DE SAÚDE E AFINS NA REGIÃO METROPOLITANA DE NATAL   SICOOB SINDICRED RN;17442343;b3S;;I;2;NATAL;RN;01/03/2014;70;0;12;0;0;0;82;-12;0;0;0;-5;-17;65;11;55;-59;-70;1;0;0;-3;-68;-3;0;-3;0;0;-3;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA DANA INDÚSTRIAS;91018408;b3S;;I;2;GRAVATAI;RS;01/03/2014;80;0;1;0;0;0;81;0;0;0;0;3;3;84;0;0;-22;-11;0;0;0;0;-33;51;0;51;0;0;51;0
LÚMINA CORRETORA DE CÂMBIO LTDA.;15122605;n2;;I;2;SALVADOR;BA;01/03/2014;0;0;2;0;78;0;80;0;0;0;0;0;0;80;0;0;-24;-55;-4;0;0;0;-83;-3;0;-3;-4;0;-6;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS CIAS DE ECONOMIA MISTA E FUNDAÇÕES DA PREFEITURA MUNICIPAL DE BELÉM - COOPERCO;83321554;b3S;;I;2;BELEM;PA;01/03/2014;78;0;2;0;0;0;80;0;1;0;0;0;0;79;10;0;-27;-36;1;0;0;-2;-55;24;0;24;1;0;23;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA MAXION LTDA.;44378586;b3S;;I;2;CONTAGEM;MG;01/03/2014;79;0;0;0;0;0;79;0;0;0;0;0;0;79;0;0;-25;-19;0;0;3;0;-42;37;0;37;0;0;37;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DO ALTO DO VALE DO TAQUARI - CRESOL ALTOCREDI;7356021;b3S;;I;2;ILOPOLIS;RS;01/03/2014;71;0;8;0;0;0;79;-15;-13;0;0;-29;-57;22;11;0;-26;-31;0;0;0;-10;-56;-35;0;-35;0;0;-35;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA CORREIAS MERCÚRIO;67607564;b3S;;I;2;JUNDIAI;SP;01/03/2014;61;0;16;0;0;0;76;0;0;0;0;-3;-3;73;0;0;-18;-41;0;0;4;0;-56;17;0;17;0;0;17;0
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DO GRUPO COPERSUCAR E CTC - UNICOPER;977212;b3S;;I;2;SAO PAULO;SP;01/03/2014;73;0;3;0;0;0;76;0;0;0;0;-8;-8;68;0;0;0;-58;0;0;0;0;-58;10;0;10;0;0;10;0
CREDILON SOCIEDADE DE CREDITO AO MICROEMPREENDEDOR DA REGIAO DE LONDRINA LTDA;4223451;n1;;I;2;LONDRINA;PR;01/03/2014;75;0;0;0;0;0;75;0;-30;0;0;-9;-39;37;3;0;-25;-38;-2;0;0;0;-61;-25;0;-25;0;0;-25;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE NOVA ESPERANÇA - CRESOL NOVA ESPERANÇA;11369294;b3S;;I;2;NOVA ESPERANCA;PR;01/03/2014;63;0;13;0;0;0;75;-10;-7;0;0;-43;-61;15;2;12;-28;-38;0;0;4;-19;-67;-52;0;-52;0;-2;-54;0
COOPERATIVA DE CRÉDITO RURAL DO AGRESTE ALAGOANO - COOPERAGRE;8482873;b3S;;I;2;IGACI;AL;01/03/2014;58;0;17;0;0;0;75;-7;-15;0;0;-4;-26;48;0;0;-28;-29;0;0;0;0;-57;-8;0;-8;0;0;-9;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DAS INDÚSTRIAS DO PAPEL, PAPELÃO E CORTIÇA DE OTACÍLIO COSTA, LAGES E CORREA PINTO - PAPELCREDI;6369729;b3S;;I;2;OTACILIO COSTA;SC;01/03/2014;70;0;4;0;0;0;74;-23;0;0;0;-2;-25;49;0;0;-17;-24;1;0;5;0;-36;13;0;13;0;0;13;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA UERJ LTDA. - COOPUERJ;28885036;b3S;;I;2;RIO DE JANEIRO;RJ;01/03/2014;68;0;7;0;0;0;74;0;0;0;0;-14;-14;60;0;0;-84;-54;1;0;77;-2;-63;-3;0;-3;-5;0;-8;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE PORTAL DO SERTÃO - SICOOB PORTAL;18374394;b3S;;I;2;FEIRA DE SANTANA;BA;01/03/2014;48;0;26;0;0;0;74;-12;0;0;0;-9;-21;53;17;19;-63;-101;1;0;148;-4;16;70;0;70;1;0;69;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA SUL CAPIXABA - CRESOL SUL CAPIXABA;7707311;b3S;;I;2;MUQUI;ES;01/03/2014;68;0;6;0;0;0;74;-11;-8;0;0;-9;-28;46;2;6;-20;-47;-2;0;2;-6;-65;-19;0;-19;0;0;-19;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES EM SANEAMENTO BÁSICO NO ESTADO DO ESPÍRITO SANTO - CECMESB-ES;27418557;b3S;;I;2;VITORIA;ES;01/03/2014;71;0;2;0;0;0;74;0;0;0;0;-11;-11;62;0;1;-35;-34;0;0;18;0;-50;13;0;13;0;0;13;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO SUGGAR LTDA.;548980;b3S;;I;2;BELO HORIZONTE;MG;01/03/2014;73;0;0;0;0;0;73;-3;0;0;0;0;-3;70;3;0;-8;-23;0;0;0;0;-28;42;0;42;0;0;41;-14
ONNIX CORRETORA DE CÂMBIO LTDA.;7333726;n2;;I;2;PORTO ALEGRE;RS;01/03/2014;0;0;0;0;72;0;72;0;0;0;0;0;0;72;409;0;-230;-105;-43;0;0;0;32;104;0;104;-35;-120;-52;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA EATON LTDA.;43553049;b3S;;I;2;SAO JOSE DOS CAMPOS;SP;01/03/2014;71;0;0;0;0;0;71;0;0;0;0;0;0;71;0;0;-10;-21;0;0;0;0;-32;39;0;39;0;0;39;1
PENTAGONO S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS;17343682;n2;;I;2;RIO DE JANEIRO;RJ;01/03/2014;0;0;70;0;0;0;70;0;0;0;0;0;0;70;2485;0;-175;-539;-228;0;0;0;1543;1613;0;1613;-612;0;1001;-12
FUTURA SOCIEDADE DE CREDITO AO MICROEMPREENDEDOR LTDA.;6039009;n1;;I;2;JOAO PESSOA;PB;01/03/2014;67;0;0;0;0;0;67;0;0;0;0;13;13;81;0;2;0;-13;0;0;0;-2;-14;67;0;67;-16;0;51;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO GRUPO MAUA LTDA;5048575;b3S;;I;2;SAO GONCALO;RJ;01/03/2014;60;0;7;0;0;0;67;0;0;0;0;3;3;70;5;0;-23;-29;0;0;0;-4;-51;19;0;19;-4;0;15;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DOS DIÁRIOS E EMISSORAS ASSOCIADOS DE BELO HORIZONTE LTDA.;17415654;b3S;;I;2;BELO HORIZONTE;MG;01/03/2014;59;0;7;0;0;0;66;0;0;0;0;-48;-48;19;0;0;-81;-36;1;0;0;0;-117;-99;0;-99;0;0;-99;0
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA EDITORA GLOBO - CREDGLOBO;1380386;b3S;;I;2;SAO PAULO;SP;01/03/2014;51;0;15;0;0;0;66;0;0;0;0;0;0;66;0;0;-55;-16;0;0;0;1;-72;-6;0;-6;0;0;-6;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS TRABALHADORES DO GRUPO EMPRESARIAL ITATIAIA LTDA. - COOPERITA;20177390;b3S;;I;2;UBA;MG;01/03/2014;66;0;0;0;0;0;66;0;0;0;0;8;8;74;0;0;-13;-18;0;0;0;0;-31;43;0;43;0;0;43;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO GARDÊNIA LTDA. - COOPERGARDÊNIA;1499278;b3S;;I;2;POUSO ALEGRE;MG;01/03/2014;65;0;0;0;0;0;65;0;0;0;0;-10;-10;56;0;0;-21;-26;0;0;2;0;-45;10;0;10;0;0;10;0
COOPERATIVA DE CRÉDITO RURAL DOS PLANTADORES DE CANA DA REGIÃO DE IGARAPAVA;52623311;b3S;;I;2;IGARAPAVA;SP;01/03/2014;65;0;0;0;0;0;65;0;0;0;0;-39;-39;26;0;0;-26;-37;-4;0;51;0;-16;10;0;10;0;0;10;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS INSTITUIÇÕES DE SERVIÇO SOCIAL AUTÔNOMOEM MANAUS LTDA.;2321862;b3S;;I;2;MANAUS;AM;01/03/2014;64;0;0;0;0;0;64;0;0;0;0;0;0;64;4;0;-34;-12;0;0;0;0;-42;22;0;22;0;0;22;-24
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA CENTRAIS ELETRICAS DO PARÁ - COECELPA;1120042;b3S;;I;2;BELEM;PA;01/03/2014;21;0;44;0;0;0;64;0;0;0;0;0;0;64;50;0;-37;-73;-2;0;1;1;-62;3;0;3;0;0;3;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE IBAITI - CRESOL IBAITI;11239236;b3S;;I;2;IBAITI;PR;01/03/2014;47;0;17;0;0;0;64;-7;-13;0;0;-3;-23;42;4;8;-27;-33;0;0;5;-13;-56;-15;0;-15;0;0;-15;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MABE CAMPINAS ELETRODOMÉSTICOS LTDA.;44589760;b3S;;I;2;CAMPINAS;SP;01/03/2014;60;0;4;0;0;0;64;0;0;0;0;-13;-13;51;0;0;-8;-23;0;0;0;0;-31;20;0;20;0;0;20;0
APEAL - CREDITO IMOBILIARIO S/A;12719654;n1;;I;2;MACEIO;AL;01/03/2014;29;0;5;0;0;30;64;0;0;0;0;191;191;255;60;0;-30;-59;-7;0;0;1;-37;218;8;226;0;0;226;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DA FABRIMAR S.A. INDUSTRIA E COMERCIO LTDA;42240382;b3S;;I;2;RIO DE JANEIRO;RJ;01/03/2014;58;0;6;0;0;0;63;0;0;0;0;-1;-1;62;0;0;0;-30;0;0;13;0;-17;45;0;45;0;0;45;-28
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DA ESTÂNCIA TURÍSTICA DE RIBEIRÃO PIRES - CREDIRP;4587402;b3S;;I;2;RIBEIRAO PIRES;SP;01/03/2014;59;0;3;0;0;0;63;0;0;0;0;0;0;63;0;0;0;-7;0;0;0;-13;-21;42;0;42;0;0;42;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE ZANETTINI BAROSSI;52218849;b3S;;I;2;SAO PAULO;SP;01/03/2014;56;0;6;0;0;0;62;0;0;0;0;4;4;66;0;0;-30;-25;0;0;0;0;-56;11;0;11;0;0;11;0
COOPERATIVA DE CRÉDITO RURAL DE ECONOMIA SOLIDÁRIA DE OLIVEIRA DOS BREJINHOS - ECOSOL/OLIVEIRA DOS BREJINHOS;5428587;b3S;;I;2;OLIVEIRA DOS BREJINHOS;BA;01/03/2014;60;0;2;0;0;0;61;-14;0;0;0;-6;-21;41;0;0;-15;-14;0;0;0;-6;-35;6;0;6;0;0;6;0
COOPERATIVA DE CRÉDITO MÚTUO DOS DISTRIBUIDORES DE BEBIDAS DO ESTADO DE SÃO PAULO - SICOOB CREDIBESP;7753938;b3S;;I;2;SAO PAULO;SP;01/03/2014;55;0;5;0;0;0;61;0;0;0;0;-25;-25;35;0;0;-8;-50;0;0;0;0;-59;-24;0;-24;0;0;-24;0
EUROINVEST S.A. CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS;34190991;n2;;I;2;RIO DE JANEIRO;RJ;01/03/2014;0;0;59;0;0;0;59;0;0;0;0;0;0;59;82;0;-6;-30;-7;0;1;-5;36;95;0;95;0;0;95;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA UNIVERSIDADE FEDERAL FLUMINENSE LTDA;29283884;b3S;;I;2;NITEROI;RJ;01/03/2014;59;0;0;0;0;0;59;-6;0;0;0;-4;-10;49;308;0;-350;-64;-13;0;81;0;-39;10;0;10;0;0;10;0
COOPERJUS - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO PODER JUDICIÁRIO FEDERAL E MINISTÉRIO PÚBLICO DA UNIÃO NO ESTADO DO PARÁ.;83332700;b3S;;I;2;BELEM;PA;01/03/2014;59;0;0;0;0;0;59;0;0;0;0;8;8;67;0;0;-49;-28;0;0;0;0;-77;-10;0;-10;0;0;-10;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA ALSTOM;88043187;b3S;;I;2;CANOAS;RS;01/03/2014;58;0;1;0;0;0;59;-5;-7;0;0;-2;-13;46;0;0;-16;-26;0;0;10;0;-32;13;0;13;0;0;13;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE ARAPONGA - CRESOL ARAPONGA;7016503;b3S;;I;2;ARAPONGA;MG;01/03/2014;46;0;12;0;0;0;58;-10;-9;0;0;-11;-29;29;2;6;-22;-23;0;0;16;-6;-28;1;0;1;0;0;1;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DOS ORGAOS E ENTIDADES DA AREA DE CIENCIA E   TECNOLOGIA;2145770;b3S;;I;2;RIO DE JANEIRO;RJ;01/03/2014;54;0;3;0;0;0;58;0;0;0;0;2;2;60;2;0;-45;-22;0;0;2;0;-62;-3;0;-3;0;0;-3;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA USINA SANTA MARIA - PILONCRED;1107759;b3S;;I;2;CERQUILHO;SP;01/03/2014;33;0;24;0;0;0;57;0;0;0;0;0;0;57;0;0;0;-22;0;0;0;0;-22;36;0;36;0;0;36;0
COOPERATIVA DE CRÉDITO RURAL DA AGRICULTURA FAMILIAR E ECONOMIA SOLIDÁRIA DE RIO VERDE;5370947;b3S;;I;2;RIO VERDE;GO;01/03/2014;39;0;18;0;0;0;57;-2;0;0;0;-4;-7;51;0;9;-15;-17;0;0;8;-3;-19;32;0;32;0;0;32;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA BECTON DICKINSON INDÚSTRIAS CIRÚRGICAS LTDA., LTDA.;21597133;b3S;;I;2;JUIZ DE FORA;MG;01/03/2014;51;0;6;0;0;0;57;0;0;0;0;1;1;56;0;0;-31;-17;0;0;0;0;-48;8;0;8;0;0;8;0
INTL FCSTONE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;62090873;n2;;I;2;SAO PAULO;SP;01/03/2014;0;0;56;0;0;0;56;0;0;0;0;0;0;56;179;0;-389;-194;-20;0;0;0;-425;-369;0;-369;0;-140;-509;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO METALAC - COOPERMETA;65594772;b3S;;I;2;SOROCABA;SP;01/03/2014;39;0;18;0;0;0;56;0;0;0;0;1;1;55;0;0;-28;-22;0;0;0;0;-49;6;0;6;0;0;6;0
KRAUS - SOCIEDADE CORRETORA DE CÂMBIO LTDA.;34266668;n2;;I;2;RIO DE JANEIRO;RJ;01/03/2014;0;0;0;0;56;0;56;0;0;0;0;0;0;56;90;0;-63;-110;-12;0;0;0;-94;-38;0;-38;0;0;-38;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA FUNDAÇÃO PARA O DESENVOLVIMENTO DA EDUCAÇÃO;64764129;b3S;;I;2;SAO PAULO;SP;01/03/2014;43;0;13;0;0;0;56;0;0;0;0;-10;-10;45;0;0;0;-37;0;0;0;-2;-38;7;0;7;0;0;7;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO SEBRAE BAHIA - COOPSOL;5658367;b3S;;I;2;SALVADOR;BA;01/03/2014;55;0;0;0;0;0;55;0;0;0;0;-3;-3;51;2;0;-10;-17;0;0;0;0;-24;27;0;27;0;0;27;-19
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DO MAGAZINE LUIZA, EMPRESAS CONTROLADAS E COLIGADAS - COOPMAIALUIZA.;2093154;b3S;;I;2;JOAO PESSOA;PB;01/03/2014;45;0;9;0;0;0;54;0;0;0;0;-3;-3;52;0;0;-9;-28;0;0;0;1;-38;14;0;14;0;0;14;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS MUNICIPAIS DE JABOTICABAL - COOPERSERV;881829;b3S;;I;2;JABOTICABAL;SP;01/03/2014;53;0;0;0;0;0;53;0;-1;0;0;-18;-19;34;0;0;-6;-37;0;0;13;0;-30;4;0;4;0;0;4;0
SOROCABA CRÉDITO SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E A EMPRESA DE PEQUENO PORTE LTDA.;8430732;n1;;I;2;SOROCABA;SP;01/03/2014;53;0;0;0;0;0;53;0;0;0;0;-56;-56;-3;0;2;-3;-15;-2;0;0;-22;-40;-44;0;-44;0;0;-44;0
ÓRAMA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;13293225;n2;;I;2;RIO DE JANEIRO;RJ;01/03/2014;0;0;52;0;0;0;52;0;0;0;0;0;0;52;170;0;-501;-417;-10;0;0;0;-758;-706;0;-706;0;0;-706;0
