Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Próprio (k)
;;;;;;;;;Receitas de Intermediação Financeira;;;;;;;Despesas de Intermediação Financeira;;;;;;Resultado de Intermediação Financeira (c) = (a) + (b);Rendas de Prestação de Serviços (d1);Rendas de Tarifas Bancárias (d2);Despesas de Pessoal (d3);Despesas Administrativas (d4);Despesas Tributárias (d5);Resultado de Participações (d6);Outras Receitas Operacionais (d7);Outras Despesas Operacionais (d8);Outras Receitas/Despesas  Operacionais (d) = (d1) + (d2) + (d3) + (d4) + (d5) + (d6) + (d7) + (d8);;;;;;;
;;;;;;;;;Rendas de Operações de Crédito (a1);Rendas de Operações de Arrendamento Mercantil (a2);Rendas de Operações com TVM (a3);Rendas de Operações com Instrumentos Financeiros Derivativos (a4);Resultado de Operações de Câmbio (a5);Rendas de Aplicações Compulsórias (a6);Receitas de Intermediação Financeira (a) = (a1) + (a2) + (a3) + (a4) + (a5) + (a6);Despesas de Captação (b1);Despesas de Obrigações por Empréstimos e Repasses (b2);Despesas de Operações de Arrendamento Mercantil (b3);Resultado de Operações de Câmbio (b4);Resultado de Provisão para Créditos de Difícil Liquidação (b5);Despesas de Intermediação Financeira (b) = (b1) + (b2) + (b3) + (b4) + (b5);;;;;;;;;;;;;;;;;
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SERTÃO BAIANO LTDA   SICOOB SERTÃO;2057584;b3S;S5;I;2;PINTADAS;BA;42795;6325;0;942;0;0;0;7266;-1366;-58;0;0;-2320;-3744;3522;418;879;-1891;-2070;-33;0;301;-332;-2726;796;0;796;-24;0;772;-205
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CONSELHEIRO PENA E REGIÃO LTDA. - SICOOB CREDICOPE;38588174;b3S;S5;I;2;CONSELHEIRO PENA;MG;42795;4620;0;2639;0;0;0;7259;-2630;-191;0;0;-691;-3512;3747;387;439;-1991;-1758;-40;0;525;-356;-2793;954;5;959;-32;0;927;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DO VALE DO PARAIBA, LITORAL NORTE PAULISTA E SERRA DA MANTIQUEIRA - CRESSEM;54190525;b3S;S5;I;2;SAO JOSE DOS CAMPOS;SP;42795;5838;0;1387;0;0;0;7225;-231;0;0;0;185;-46;7179;0;155;-731;-674;-8;0;0;0;-1258;5921;21;5942;-15;0;5927;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE GOIÂNIA, SENADOR CANEDO E REGIÕES LTDA. - CREDIGOIÁS;37255049;b3S;S5;I;2;GOIANIA;GO;42795;5736;0;1488;0;0;0;7224;-251;-290;0;0;-8014;-8556;-1332;23;33;-1511;-622;1;0;0;-18;-2096;-3428;0;-3428;-2;0;-3430;-2
LECCA - PRUDENCIAL;1000080680;n1;S4;C;2;RIO DE JANEIRO;RJ;42795;5655;0;1545;0;0;0;7200;-2803;0;0;0;-332;-3135;4065;29;291;-13;-2776;-215;0;32;-290;-2943;1122;0;1122;-470;0;652;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO SERV MEMBROS JUSTIÇA TRABALHO MPT TERRITÓRIO NACIONAL PODER JUDICIÁRIO FEDERAL MPU PA SC TSE  STM DF BOMBEIROS PA-SICOOB CREDIJUSTRA;37079720;b3S;S5;I;2;BRASILIA;DF;42795;6236;0;949;0;0;0;7185;-2736;-450;0;0;-488;-3674;3511;141;41;-1379;-1516;-15;0;946;-135;-1916;1595;-2;1593;-12;0;1581;0
AGENCIA FOMENTO GOIAS - PRUDENCIAL;1000081050;n1;S4;I;1;GOIANIA;GO;42795;4923;0;2241;0;0;0;7164;0;-666;0;0;-2072;-2738;4426;2291;77;-4050;-985;-521;0;766;-2;-2424;2003;-11;1992;-1831;0;160;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SANTO ANTÔNIO DO MONTE LTDA.   SICOOB CREDIMONTE;41707258;b3S;S5;I;2;SANTO ANTONIO DO MONTE;MG;42795;4878;0;2279;0;0;0;7156;-2571;-351;0;0;-1369;-4291;2865;598;87;-1691;-1429;-52;0;435;-136;-2187;677;545;1223;-339;0;884;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PATROCÍNIO E REGIÃO LTDA. - SICOOB COOPACREDI;65229254;b3S;S5;I;2;PATROCINIO;MG;42795;5211;0;1929;0;0;0;7140;-1811;-1199;0;0;-590;-3601;3539;353;381;-1421;-1118;-36;0;2454;-153;460;3999;-26;3973;-44;-102;3828;-289
SICOOB CREDINOVA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE NOVA SERRANA E REGIÃO CENTRO-OESTE LTDA.;1667766;b3S;S5;I;2;NOVA SERRANA;MG;42795;4001;0;3099;0;0;0;7101;-3024;0;0;0;-142;-3166;3935;1031;513;-1481;-2132;-13;0;60;-115;-2137;1797;-8;1790;-4;0;1785;-858
CENTRAL DAS COOPERATIVAS DE CREDITO MUTUO DO RIO GRANDE DO SUL;3618104;b3C;S4;I;2;PORTO ALEGRE;RS;42795;13;0;7058;0;0;0;7071;-6804;0;0;0;35;-6769;302;0;0;-582;385;0;0;10;-6;-193;109;0;109;0;0;109;0
TODESCREDI S/A - CFI - PRUDENCIAL;1000083546;n1;S4;I;2;BENTO GONCALVES;RS;42795;7066;0;0;0;0;0;7066;-2212;0;0;0;-2122;-4334;2732;11;0;-463;-512;-212;0;34;-310;-1452;1279;0;1279;-677;-7;595;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO MUCURI LTDA. - SICOOB CREDIVALE;25387655;b3S;S5;I;2;TEOFILO OTONI;MG;42795;4025;0;3038;0;0;0;7063;-2430;-97;0;0;-747;-3275;3789;868;867;-2341;-1969;-70;0;449;-194;-2391;1397;-23;1374;-90;0;1285;-388
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS E SERVIDORES DA SABESP E EM EMPRESAS DE SANEAMENTO AMBIENTAL DO ESTADO DE SÃO PAULO - CECRES;54603022;b3S;S5;I;2;SAO PAULO;SP;42795;5251;0;1733;0;0;0;6984;-309;0;0;0;-610;-919;6066;13;0;-1639;-1443;-9;0;129;-15;-2963;3102;0;3102;0;0;3102;0
MULTIMONEY CC LTDA. - PRUDENCIAL;1000082262;n2;S4;I;2;SAO PAULO;SP;42795;0;0;0;6;6878;0;6884;0;0;0;0;5;5;6889;537;0;-2664;-4182;-374;0;14;-20;-6688;201;0;201;-91;0;110;0
COOPERATIVA DE CRÉDITO DE PRODUTORES RURAIS E DE LIVRE ADMISSÃO DO TRIÂNGULO LTDA    SICOOB CREDITRIL;41669227;b3S;S5;I;2;UBERLANDIA;MG;42795;2768;0;4097;0;0;0;6865;-3035;-535;0;0;-248;-3819;3046;471;385;-2034;-1146;-48;0;334;-100;-2137;909;21;930;-19;-71;840;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE FRUTAL LTDA.   SICOOB FRUTAL;71419600;b3S;S5;I;2;FRUTAL;MG;42795;5128;0;1734;0;0;0;6862;-1213;-609;0;0;-1975;-3797;3065;408;409;-1671;-1253;-31;0;536;-386;-1988;1077;0;1077;-72;-45;959;-556
SICREDI BELEM - COOPERATIVA DE CRÉDITO;83315408;b3S;S5;I;2;BELEM;PA;42795;4837;0;2008;0;0;0;6845;-2945;0;0;0;-3050;-5995;850;58;186;-1296;-597;-2;1;126;-495;-2020;-1169;0;-1169;0;0;-1169;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA REGIÃO DOS VALES DO SINOS, PARANHANA E CAÍ LTDA - UNICRED REGIÃO DOS VALES;1796302;b3S;S5;I;2;NOVO HAMBURGO;RS;42795;4631;0;2209;0;0;0;6841;-3197;0;0;0;-331;-3529;3312;741;152;-1323;-1782;-16;0;14;-19;-2234;1078;1;1077;-45;0;1032;-210
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE MANAUS - SICOOB UNIAM;1566038;b3S;S5;I;2;MANAUS;AM;42795;5995;0;817;0;0;0;6813;-1202;0;0;0;-2493;-3695;3118;498;157;-1470;-1042;-23;0;162;-182;-1899;1219;7;1226;-68;0;1158;-458
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO NORDESTE DE MINAS GERAIS LTDA - SICOOB CARLOS CHAGAS;41753500;b3S;S5;I;2;CARLOS CHAGAS;MG;42795;4687;0;2081;0;0;0;6768;-2148;-437;0;0;-212;-2797;3971;296;118;-1424;-1114;-30;0;386;-155;-1923;2048;2;2050;-46;-60;1944;-567
CODEPE CORRETORA DE VAL. S.A. - PRUDENCIAL;1000082712;n2;S4;I;2;RECIFE;PE;42795;0;0;2616;263;3868;0;6746;0;0;0;0;0;0;6746;308;0;-937;-3336;-334;0;0;0;-4298;2448;11;2459;-529;0;1930;-508
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE PARA DE MINAS LTDA - SICOOB ASCICRED;1009908;b3S;S5;I;2;PARA DE MINAS;MG;42795;3618;0;3118;0;0;0;6736;-2938;0;0;0;-355;-3293;3443;555;513;-1343;-1221;-44;0;116;-100;-1525;1918;1;1917;-21;0;1896;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO VALE DO AÇO LTDA - SICOOB VALE DO AÇO;19869338;b3S;S5;I;2;IPATINGA;MG;42795;4223;0;2507;0;0;0;6730;-2588;-4;0;0;-450;-3042;3688;765;651;-2426;-2076;-45;0;316;-189;-3004;684;77;761;-77;0;683;0
BCO LA PROVINCIA B AIRES BCE - PRUDENCIAL;1000081263;b1;S4;I;3;SAO PAULO;SP;42795;268;0;2979;-396;3878;0;6728;-8;-603;0;0;496;-115;6613;0;0;-960;-795;-117;0;1839;-5447;-5480;1133;0;1133;-192;0;941;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ARAXÁ LTDA. - SICOOB CREDIARA;66398496;b3S;S5;I;2;ARAXA;MG;42795;4463;0;2248;0;0;0;6711;-1968;-528;0;0;-292;-2789;3922;507;607;-1847;-1555;-49;0;845;-220;-1713;2208;-19;2190;-64;-77;2048;0
COOPERATIVA DE CRÉDITO DO NORDESTE E CENTROS NORTE E SUL DA BAHIA LTDA. - SICOOB COOPERE;73398646;b3S;S5;I;2;VALENTE;BA;42795;5229;0;1376;0;0;0;6605;-1291;-60;0;0;-1668;-3019;3586;502;1222;-1452;-2414;-31;0;275;-585;-2483;1103;0;1102;-42;0;1061;0
COOPERATIVA DE CRÉDITO DOS INTEGRANTES DO PODER JUDICIÁRIO E DO MINISTÉRIO PÚBLICO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB JUS-MP;3519240;b3S;S5;I;2;BELO HORIZONTE;MG;42795;3942;0;2626;0;0;0;6568;-3297;0;0;0;-776;-4073;2495;133;20;-846;-607;-18;0;138;-134;-1313;1182;-1;1181;-6;0;1174;0
CREDIALIANÇA COOPERATIVA DE CRÉDITO RURAL;78157146;b3S;S5;I;2;ROLANDIA;PR;42795;2848;0;3685;0;0;0;6534;-2451;-943;0;0;-315;-3709;2825;222;188;-1818;-1034;-71;0;1539;-969;-1944;881;0;881;-145;0;736;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO ALTO E MEDIO JEQUITINHONHA LTDA - SICOOB CREDIJEQUITINHONHA;71243034;b3S;S5;I;2;CAPELINHA;MG;42795;4678;0;1784;0;0;0;6462;-1723;-355;0;0;-179;-2257;4205;647;502;-1759;-1338;-33;0;390;-259;-1849;2356;-2;2354;-56;-129;2169;-566
VR - PRUDENCIAL;1000080408;b1;S4;C;2;BARUERI;SP;42795;0;0;6459;0;0;0;6459;-3378;0;0;0;0;-3378;3081;2;13;-1335;-984;-144;0;136;-577;-2889;193;-2;190;-244;0;-54;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO MEIO OESTE CATARINENSE - SICOOB CREDIMOC SC;80959638;b3S;S5;I;2;XANXERE;SC;42795;4074;0;2351;0;0;0;6425;-3220;-212;0;0;-344;-3776;2649;300;445;-1521;-1394;-14;0;107;-70;-2147;502;-18;485;-6;0;478;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE FORMIGA LTDA - SICOOB CREDIFOR;41931445;b3S;S5;I;2;FORMIGA;MG;42795;5029;0;1378;0;0;0;6407;-1885;-431;0;0;-1394;-3710;2698;443;506;-1680;-1428;-27;0;462;-333;-2059;639;10;648;-27;-2;620;0
COOPERATIVA DE CRÉDITO DA REGIÃO DO CONTESTADO - SCRCRED;10218474;b3S;S5;I;2;SAO BENTO DO SUL;SC;42795;4851;0;1479;0;0;0;6329;-1712;-596;0;0;-2252;-4560;1769;636;317;-1087;-1449;-5;0;4;-480;-2064;-294;1;-295;0;-76;-371;0
COOPERATIVA DE CRÉDITO DO SERVIDOR FEDERAL LTDA   SICOOB CREDFAZ SERVIDOR FEDERAL;952415;b3S;S5;I;2;BRASILIA;DF;42795;5961;0;338;0;0;0;6299;-372;-579;0;0;-379;-1330;4969;68;54;-981;-1075;-11;0;829;-58;-1173;3795;0;3795;-3;0;3792;-1498
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE ARARAQUARA E REGIÃO - SICREDI CENTRO NORTE SP;73113243;b3S;S5;I;2;ARARAQUARA;SP;42795;3691;0;2605;0;0;0;6296;-2775;-29;0;0;-368;-3172;3124;675;326;-1752;-1251;-22;0;209;-667;-2481;643;36;678;-69;0;610;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DA ZONA DA MATA MINEIRA E SUL DO ESPÍRITO SANTO;86389236;b3S;S5;I;2;UBA;MG;42795;3761;0;2497;0;0;0;6257;-2775;0;0;0;-853;-3629;2629;481;207;-1246;-1150;-23;0;10;-74;-1794;834;4;838;-20;0;819;-220
COOPERATIVA DE CRÉDITO SICREDI CENTRO PERNAMBUCANA;41255225;b3S;S5;I;2;CARUARU;PE;42795;4949;0;1288;0;0;0;6236;-1814;0;0;0;-653;-2467;3770;165;255;-1185;-909;-4;3;158;-435;-1952;1818;0;1818;0;0;1818;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DA MATA MINEIRA LTDA - SICOOB CREDIMATA;1152097;b3S;S5;I;2;VOLTA GRANDE;MG;42795;3606;0;2608;0;0;0;6215;-2181;-211;0;0;-141;-2533;3682;593;956;-2618;-1733;-46;0;711;-426;-2563;1119;16;1135;-64;0;1071;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FEDERAÇÃO DO COMÉRCIO, SESC E SENAC DE SÃO PAULO;62928320;b3S;S5;I;2;SAO PAULO;SP;42795;5735;0;465;0;0;0;6199;0;0;0;0;-142;-142;6057;0;0;-282;-195;-44;0;82;-4;-443;5614;0;5614;-133;0;5481;-184
SICOOB NOSSACOOP - COOPERATIVA DE ECONOMIA E CRÉDITO DOS EMPREGADOS DAS INSTITUIÇÕES DE ENSINO E PESQUISA E DE SERVIDORES PÚBLICOS DE MINAS GERAIS LTDA.;1760242;b3S;S5;I;2;BELO HORIZONTE;MG;42795;5239;0;917;0;0;0;6156;-2250;-347;0;0;-4;-2601;3555;247;98;-1424;-1276;-35;0;179;-211;-2422;1134;-8;1126;-16;-169;941;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DE CÂNDIDO MOTA E REGIÃO.;66788142;b3S;S5;I;2;CANDIDO MOTA;SP;42795;4091;0;2039;0;0;11;6141;-1462;-708;0;0;-566;-2736;3404;350;199;-1851;-1357;-22;0;268;-152;-2567;837;5;842;-44;0;798;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DO DISTRITO FEDERAL LTDA - SICOOB EMPRESARIAL;5856736;b3S;S5;I;2;BRASILIA;DF;42795;3278;0;2853;0;0;0;6131;-2641;-331;0;0;-746;-3718;2413;294;271;-1099;-1157;-22;0;1766;-5;48;2461;-8;2453;-21;0;2432;-552
COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE - ACREDICOOP;3461243;b3S;S5;I;2;JOINVILLE;SC;42795;5250;0;845;0;0;0;6095;-1221;-763;0;0;-1604;-3588;2507;551;366;-1267;-1653;-5;0;15;-412;-2405;101;-16;85;0;-86;-1;0
SICOOB AC CREDI - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE E NORDESTE MINEIRO LTDA.;1559914;b3S;S5;I;2;GOVERNADOR VALADARES;MG;42795;4316;0;1712;0;0;0;6029;-2128;0;0;0;-464;-2592;3437;575;427;-2137;-1686;-52;0;138;-116;-2851;586;16;601;-30;0;571;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE  LAGOA DA PRATA E REGIÃO LTDA.   SICOOB LAGOACRED GERAIS;1739375;b3S;S5;I;2;LAGOA DA PRATA;MG;42795;4433;0;1567;0;0;0;6000;-2444;1;0;0;-388;-2833;3168;968;604;-2216;-1395;-37;0;229;-83;-1928;1240;7;1247;-18;-137;1091;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PARAÍSO DO TOCANTINS E REGIÃO LTDA;26960328;b3S;S5;I;2;PARAISO DO NORTE DO TOCANTINS;TO;42795;5202;0;777;0;0;0;5979;-1096;-362;0;0;-1783;-3241;2738;422;167;-1451;-1598;-51;0;15;-170;-2667;71;1;71;-28;0;44;0
SICREDI CREDSUPER - COOPERATIVA DE CRÉDITO SICREDI CREDSUPER;4138455;b3S;S5;I;2;NATAL;RN;42795;5611;0;238;0;0;0;5849;-929;-1465;0;0;1040;-1354;4495;146;129;-782;-985;-4;8;82;-919;-2325;2170;0;2170;0;0;2170;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CREDIEMBRAPA LTDA - SICOOB.;2338666;b3S;S5;I;2;BRASILIA;DF;42795;5139;0;636;0;0;0;5775;-1636;-296;0;0;-582;-2513;3262;186;243;-1754;-1466;-22;0;594;-25;-2244;1018;1;1019;-9;0;1009;-826
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE UMUARAMA - SICOOB ARENITO;7026923;b3S;S5;I;2;UMUARAMA;PR;42795;3676;0;2086;0;0;0;5762;-2324;-265;0;0;-934;-3524;2238;523;611;-1289;-1554;-20;0;165;-341;-1906;332;2;335;-34;0;301;-146
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DO PODER JUDICIARIO DO ESTADO DE MATO GROSSO - SICOOB CREDIJUD;3326437;b3S;S5;I;2;CUIABA;MT;42795;4988;0;751;0;0;0;5739;-998;-189;0;0;-738;-1925;3814;567;674;-2292;-2519;-52;0;683;-247;-3187;628;9;636;-45;-192;399;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO CENTRO LESTE DE RONDÔNIA LTDA - CREDISIS LESTE;3612764;b3S;S5;I;2;CACOAL;RO;42795;5245;0;469;0;0;0;5714;-1418;-7;0;0;-506;-1932;3782;172;21;-1187;-853;0;0;41;-35;-1841;1941;5;1946;0;0;1946;-450
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MAGISTRADOS, MEMBROS DO MINISTÉRIO PÚBLICO E PROFISSIONAIS DO DIREITO CATARINENSES LTDA - COOMARCA;4355489;b3S;S5;I;2;FLORIANOPOLIS;SC;42795;2747;0;2957;0;0;0;5704;-3499;0;0;0;87;-3412;2292;366;23;-740;-1147;-12;0;9;-19;-1519;773;3;775;-6;0;770;-369
COOPERATIVA DE CRÉDITO DO DISTRITO FEDERAL E ENTORNO LTDA. - SICOOB;1187961;b3S;S5;I;2;BRASILIA;DF;42795;4058;0;1638;0;0;8;5703;-1327;-857;0;0;-759;-2943;2760;477;256;-1927;-1506;-49;0;1271;-6;-1483;1276;59;1336;-63;0;1272;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DAS REGIÕES SUDOESTE, SUL E OESTE DE GOIÁS;3047549;b3S;S5;I;2;RIO VERDE;GO;42795;4349;0;1281;0;0;0;5630;-1530;-48;0;0;-373;-1951;3679;218;367;-1399;-1346;-24;0;0;-207;-2391;1288;0;1288;-21;0;1267;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO DA ALTA NOROESTE DE SÃO PAULO - SICREDI ALTA NOROESTE SP;4484490;b3S;S5;I;2;BIRIGUI;SP;42795;4586;0;992;0;0;0;5578;-1624;-21;0;0;-99;-1745;3833;789;335;-1250;-1226;-14;0;113;-1047;-2299;1534;8;1542;-16;0;1526;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE  PARÁ DE MINAS LTDA - SICOOB CREDIRURAL;25387713;b3S;S5;I;2;PARA DE MINAS;MG;42795;1631;0;3935;0;0;0;5566;-3005;-37;0;0;-222;-3265;2301;238;235;-927;-662;-18;0;18;-43;-1159;1142;-2;1140;-9;0;1131;0
COOPERATIVA DE CRÉDITO DO OESTE MINEIRO E REGIÃO METROPOLITANA DE BELO HORIZONTE LTDA. - SICOOB CREDIOESTE;25420696;b3S;S5;I;2;ABAETE;MG;42795;4494;0;1065;0;0;0;5559;-1353;-440;0;0;-569;-2363;3196;608;529;-2264;-1335;-35;0;315;-354;-2536;660;-115;545;0;-81;464;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO TRIÂNGULO MINEIRO E SUDESTE DE GOIÁS LTDA. - SICOOB ARACREDI;68987;b3S;S5;I;2;ARAGUARI;MG;42795;4604;0;898;0;0;0;5502;-1110;-1286;0;0;-730;-3126;2376;288;185;-1162;-836;-26;0;1369;-153;-335;2040;-39;2001;-73;0;1928;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED REGIÃO DA CAMPANHA LTDA - UNICRED REGIÃO DA CAMPANHA;1705236;b3S;S5;I;2;SANTANA DO LIVRAMENTO;RS;42795;4882;0;616;0;0;0;5498;-2165;0;0;0;-544;-2709;2789;257;28;-545;-882;-6;0;10;-22;-1160;1629;0;1629;-15;0;1615;-278
BCO ARBI S.A. - PRUDENCIAL;1000081201;b1;S4;I;2;RIO DE JANEIRO;RJ;42795;3471;0;2003;0;0;0;5474;-4431;0;0;0;-364;-4794;680;30;164;-1640;-871;-150;77;1861;-368;-897;-217;0;-217;-15;0;-232;0
COOPERATIVA DE POUPANCA E CRÉDITO MÚTUO DOS EMPRESÁRIOS E PROFISSIONAIS LIBERAIS DO OESTE PAULISTA - SICOOB PAULISTA;10262276;b3S;S5;I;2;PRESIDENTE PRUDENTE;SP;42795;4543;0;908;0;0;0;5450;-1399;-65;0;0;-1148;-2613;2837;682;1006;-2066;-2070;-41;0;201;-194;-2483;354;0;354;-16;0;338;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS JUIZES DO RIO GRANDE DO SUL - SICREDI AJURIS;3750034;b3S;S5;I;2;PORTO ALEGRE;RS;42795;1496;0;3926;0;0;0;5422;-4328;-26;0;0;-176;-4530;892;194;3;-270;-166;-9;0;133;-189;-304;588;0;588;-55;0;533;0
UNIPRIME CAMPOS GERAIS - COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA ÁREA DE SAÚDE E EMPRESÁRIOS DA REGIÃO DOS CAMPOS GERAIS LTDA.;3234384;b3S;S5;I;2;PONTA GROSSA;PR;42795;2512;0;2882;0;0;0;5395;-3138;-8;0;0;-101;-3247;2148;62;107;-751;-796;-4;0;55;-46;-1373;775;10;785;-4;-36;745;-822
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO COSAN - BARRACRED COSAN;1439107;b3S;S5;I;2;BARRA BONITA;SP;42795;4405;0;981;0;0;0;5386;0;0;0;0;-197;-197;5190;180;0;-845;-476;-60;0;0;0;-1201;3988;-185;3803;-406;0;3397;-2762
BCO CEDULA S.A. - PRUDENCIAL;1000081469;b1;S4;I;2;RIO DE JANEIRO;RJ;42795;2013;324;2401;646;0;0;5383;-2749;0;-214;0;-8476;-11439;-6056;0;11;-408;-1000;-696;0;268;-1464;-3290;-9346;222;-9124;-38;0;-9162;0
BNY MELLON - PRUDENCIAL;1000080910;b1;S4;C;3;RIO DE JANEIRO;RJ;42795;0;0;5379;0;0;0;5379;-17;0;0;0;-102;-120;5260;39461;604;-32479;-13445;-3134;186;4339;-2615;-7083;-1824;-124;-1947;-2309;0;-4257;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CONSTANTINA-CRESOL CONSTANTINA.;2663426;b3S;S5;I;2;CONSTANTINA;RS;42795;3614;0;1669;0;0;0;5283;-1693;-851;0;0;-1680;-4224;1059;376;33;-731;-736;0;0;2;-617;-1674;-615;10;-605;0;0;-605;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DE ARARAS E REGIÃO - SICOOB UNIMAIS ANHANGUERA;2647564;b3S;S5;I;2;ARARAS;SP;42795;4217;0;1024;0;0;0;5241;-2275;-16;0;0;-5500;-7791;-2550;243;143;-1351;-2275;-9;0;232;-62;-3079;-5629;1;-5628;0;0;-5628;0
F D GOLD DTVM LTDA - PRUDENCIAL;1000083993;n2;S4;I;2;SAO PAULO;SP;42795;0;0;5219;0;0;0;5219;0;0;0;0;0;0;5219;0;0;-468;-2476;-244;0;18;0;-3170;2049;0;2049;-645;0;1403;0
SICREDI JURISCRED - COOPERATIVA DE CRÉDITO DOS MEMBROS DO PODER JUDICIÁRIO, DO MINISTÉRIO PÚBLICO, DA ADVOCACIA, DE ÓRGÃOS JURÍDICOS E DE SERVIDORES PÚBLICOS ESTADUAIS E MUNICIPAIS EM ALAGOAS;4179861;b3S;S5;I;2;MACEIO;AL;42795;3554;0;1660;0;0;0;5214;-1768;0;0;0;-136;-1904;3310;101;118;-882;-489;-19;4;143;-583;-1606;1704;-9;1695;0;-90;1605;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DO SUL DE MINAS LTDA. - UNICRED SUL DE MINAS;71418784;b3S;S5;I;2;VARGINHA;MG;42795;2983;0;2223;0;0;0;5206;-2576;0;0;0;-143;-2719;2487;453;247;-1079;-1334;-8;0;6;-19;-1735;752;5;757;-1;0;756;-140
COOPERATIVA DE CRÉDITO DOS SERVIDORES DOS PODERES LEGISLATIVOS DO ESTADO DE MINAS GERAIS E DO SEU ÓRGÃO AUXILIAR LTDA. - SICOOB COFAL;21797311;b3S;S5;I;2;BELO HORIZONTE;MG;42795;3364;0;1831;0;0;0;5195;-2579;0;0;0;-45;-2624;2571;118;141;-1035;-630;-24;0;104;-41;-1367;1204;1;1205;-6;0;1199;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO SÃO FRANCISCO LTDA.;41805003;b3S;S5;I;2;PIUMHI;MG;42795;3442;0;1727;0;0;0;5169;-1988;-271;0;0;-355;-2614;2555;329;167;-1436;-1078;-33;0;155;-59;-1955;600;16;616;-21;0;596;0
