Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total Geral;Prefixado;TR / TBF;TJLP;TLP;Libor;Outras Taxas Pós-Fixadas;Carteira ativa com indexador CDI;SELIC;Outras Taxas Flutuantes;IGPM;IPCA;IPCC;Outros Índices de Preço;Outros Indexadores;TCR pré;TCR pós;TRFC pré;TRFC pós;Total não Individualizado;Total Exterior
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SORRISO - SICREDI CELEIRO MT/RR;26555235;b3S;I;2;S4;9;SORRISO;MT;mar/21;1.490.877;1.206.102;0;0;15;0;20.346;186.921;77.486;0;0;0;0;0;0;0;0;0;0;7;0
BANCO YAMAHA MOTOR DO BRASIL S.A.;10371492;b2;I;3;S4;8;GUARULHOS;SP;mar/21;1.409.095;1.409.092;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CELEIRO CENTRO OESTE – SICREDI CELEIRO CENTRO OESTE;3566655;b3S;I;2;S4;9;SAO GABRIEL DO OESTE;MS;mar/21;1.384.173;1.027.822;0;0;0;0;127.037;214.298;15.000;0;0;0;0;0;0;0;0;0;0;16;0
AGÊNCIA DE FOMENTO DO PARANÁ S.A.;3584906;n1;I;1;S4;30;CURITIBA;PR;mar/21;1.356.456;193.000;0;754.396;69.421;0;22.581;0;78.616;0;0;238.438;0;0;0;0;0;0;0;3;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO MIGUEL DO OESTE - SICOOB SÃO MIGUEL SC;81607046;b3S;I;2;S5;9;SAO MIGUEL D'OESTE;SC;mar/21;1.330.325;866.388;0;1.708;0;0;0;284.191;178.021;0;0;0;0;0;0;0;0;0;0;17;0
COOPERATIVA DE CRÉDITO SUL-SERRANA DO ESPÍRITO SANTO;815319;b3S;I;2;S5;9;VENDA NOVA DO IMIGRANTE;ES;mar/21;1.315.199;498.924;1.635;0;0;0;0;760.749;53.871;0;0;0;0;0;0;0;0;0;0;20;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL RONDONIENSE - SICOOB CREDIP.;2015588;b3S;I;2;S5;9;PIMENTA BUENO;RO;mar/21;1.308.271;1.091.264;8.407;1;0;0;0;183.517;25.061;0;0;0;0;0;0;0;0;0;0;22;0
HP FINANCIAL SERVICES ARRENDAMENTO MERCANTIL S.A.;97406706;n1;I;3;S4;19;BARUERI;SP;mar/21;1.286.317;1.040.123;0;0;0;0;0;233.360;0;0;0;0;0;0;12.833;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DA PRODUÇÃO -  SICREDI REGIÃO DA PRODUÇÃO RS/SC/MG;89468565;b3S;I;2;S4;9;SARANDI;RS;mar/21;1.276.321;467.375;25.975;132;0;0;0;765.206;17.627;0;0;0;0;0;0;0;0;0;0;5;0
BANCO LUSO BRASILEIRO S.A.;59118133;b1;I;2;S4;8;SAO PAULO;SP;mar/21;1.240.068;390.895;729;0;0;0;0;753.911;0;0;13.378;0;0;75;81.080;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO FRONTEIRAS DO PARANÁ, SANTA CATARINA E SÃO PAULO - SICREDI FRONTEIRAS PR/SC/SP;82527557;b3S;I;2;S4;9;CAPANEMA;PR;mar/21;1.197.885;673.686;108.848;0;0;0;0;388.687;26.655;0;0;0;0;0;0;0;0;0;0;9;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI EVOLUÇÃO - SICREDI EVOLUÇÃO;35571249;b3S;I;2;S5;9;JOAO PESSOA;PB;mar/21;1.185.378;1.044.544;12.490;0;0;0;0;106.709;21.632;0;0;0;0;0;0;0;0;0;0;3;0
BANCO HSBC S.A.;53518684;b1;I;3;S4;8;SAO PAULO;SP;mar/21;1.181.117;673.583;0;0;0;0;0;210.484;0;0;0;0;0;0;297.049;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO ALTOS DA SERRA - SICREDI ALTOS DA SERRA RS/SC;92555150;b3S;I;2;S4;9;TAPEJARA;RS;mar/21;1.172.819;640.933;56.767;0;0;0;0;452.864;22.198;0;0;0;0;51;0;0;0;0;0;6;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO AGROEMPRESARIAL - SICREDI AGROEMPRESARIAL PR/SP;79457883;b3S;I;2;S4;9;MANDAGUARI;PR;mar/21;1.169.991;836.016;58.101;0;0;0;5.822;246.428;23.609;0;0;0;0;0;0;0;0;0;0;15;0
BANCO DA CHINA BRASIL S.A.;10690848;b1;I;3;S4;8;SAO PAULO;SP;mar/21;1.169.883;87.103;0;0;0;0;0;546.258;0;0;0;0;0;0;536.521;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DAS REGIÕES CENTRO DO RS E MG – SICREDI REGIÃO CENTRO RS/MG;95594941;b3S;I;2;S4;9;SANTA MARIA;RS;mar/21;1.166.161;602.885;28.602;0;0;0;0;497.349;37.088;0;0;0;0;228;0;0;0;0;0;8;0
NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO;74828799;b1;I;3;S4;8;PORTO ALEGRE;RS;mar/21;1.134.867;1.078.643;3.377;0;0;0;0;32.709;0;907;0;0;0;0;19.201;0;0;0;0;29;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO BRANCO – SICREDI OURO BRANCO RS;87853206;b3S;I;2;S4;9;TEUTONIA;RS;mar/21;1.100.216;333.900;132.972;0;0;0;0;605.179;28.160;0;0;0;0;0;0;0;0;0;0;4;0
COOPERATIVA DE CREDITO, POUPANÇA E INVESTIMENTO ALIANÇA - SICREDI ALIANÇA PR/SP;79052122;b3S;I;2;S4;9;MARECHAL CANDIDO RONDON;PR;mar/21;1.083.492;735.611;120.481;0;0;0;0;207.288;20.106;0;0;0;0;0;0;0;0;0;0;6;0
BOFA MERRILL LYNCH;51255;b1;C;3;S3;199;SAO PAULO;SP;mar/21;1.073.681;9.906;0;0;0;0;0;1.063.775;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DO TRIÂNGULO MINEIRO E SÃO FRANCISCO LTDA. - SICOOB ARACOOP;3320525;b3S;I;2;S5;9;ARAGUARI;MG;mar/21;1.072.276;778.305;549;0;0;0;0;243.472;49.945;0;0;0;0;0;0;0;0;0;0;4;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DOS VALES - SICREDI REGIÃO DOS VALES RS;89126130;b3S;I;2;S4;9;ENCANTADO;RS;mar/21;1.060.719;306.515;56.754;0;0;0;0;656.363;41.078;0;0;0;0;0;0;0;0;0;0;9;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIVALES – SICREDI UNIVALES MT/RO;70431630;b3S;I;2;S4;9;JUINA;MT;mar/21;1.057.335;711.646;134.573;0;3;0;0;204.587;6.513;0;0;0;0;0;0;0;0;0;0;14;0
COOPERATIVA DE CRÉDITO SICOOB OURO VERDE;5582619;b3S;I;2;S5;9;LONDRINA;PR;mar/21;1.050.858;764.142;1.026;0;0;0;0;215.550;70.135;0;0;0;0;0;0;0;0;0;0;5;0
COOPERATIVA DE CRÉDITO ALIANÇA RS/SC/ES - SICREDI ALIANÇA RS/SC/ES;87795639;b3S;I;2;S4;9;MARAU;RS;mar/21;1.027.798;507.197;49.569;162;0;0;0;434.136;36.729;0;0;0;0;0;0;0;0;0;0;5;0
FACTA FINANCEIRA S.A. - CRÉDITO FINANCIAMENTO E INVESTIMENTO;15581638;n1;I;2;S4;14;PORTO ALEGRE;RS;mar/21;1.010.367;1.010.304;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63;0
COOPERATIVA DE CRÉDITO SUL DO ESPÍRITO SANTO - SICOOB SUL;32467086;b3S;I;2;S5;9;CACHOEIRO DE ITAPEMIRIM;ES;mar/21;1.007.298;599.553;6.077;0;0;0;0;352.433;49.224;0;0;0;0;0;0;0;0;0;0;9;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO ESSÊNCIA RS/ES – SICREDI ESSÊNCIA;87733077;b3S;I;2;S4;9;ITAQUI;RS;mar/21;1.000.713;480.292;35.203;0;0;0;0;456.228;28.982;0;0;0;0;0;0;0;0;0;0;8;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO BOTUCARAÍ – SICREDI BOTUCARAÍ RS/MG;87900601;b3S;I;2;S4;9;SOLEDADE;RS;mar/21;993.289;484.046;7.576;0;3;0;0;482.703;18.955;0;0;0;0;0;0;0;0;0;0;5;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE CAMPO GRANDE E REGIÃO - SICREDI CAMPO GRANDE MS;3042597;b3S;I;2;S4;9;CAMPO GRANDE;MS;mar/21;985.013;954.275;0;0;65;0;0;9.812;20.852;0;0;0;0;0;0;0;0;0;0;8;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO INTEGRAÇÃO DE ESTADOS DO RIO GRANDE DO SUL E SANTA CATARINA - SICREDI INTEGRAÇÃO DE ESTADOS RS/SC;87781530;b3S;I;2;S4;9;PASSO FUNDO;RS;mar/21;962.036;386.311;15.471;0;6;0;0;541.554;18.690;0;0;0;0;0;0;0;0;0;0;4;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE IBIRAIARAS – SICREDI IBIRAIARAS RS/MG;89990501;b3S;I;2;S4;9;IBIRAIARAS;RS;mar/21;961.174;368.273;61.698;0;0;0;0;498.740;32.459;0;0;0;0;0;0;0;0;0;0;4;0
COOPERATIVA DE CREDITO, POUPANCA E INVESTIMENTO IGUACU - SICREDI IGUACU PR/SC/SP;84974278;b3S;I;2;S4;9;SAO JOAO;PR;mar/21;945.142;502.319;48.489;151;11;0;0;371.258;22.905;0;0;0;0;0;0;0;0;0;0;11;0
RENDIMENTO;51468;b1;C;2;S4;199;SAO PAULO;SP;mar/21;930.324;211.606;0;24.053;0;0;0;510.524;96.890;0;0;0;0;0;87.251;0;0;0;0;1;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO REGIÕES DAS CULTURAS – SICREDI DAS CULTURAS RS/MG;90729369;b3S;I;2;S4;9;IJUI;RS;mar/21;926.106;671.976;15.734;0;11;0;0;217.995;18.107;0;0;0;0;2.280;0;0;0;0;0;5;0
COOPERATIVA DE CRÉDITO INTEGRAÇÃO ROTA DAS TERRAS – SICREDI INTEGRAÇÃO ROTA DAS TERRAS RS/MG;87510475;b3S;I;2;S4;9;TAPERA;RS;mar/21;892.160;605.800;11.938;28;0;0;0;253.970;19.757;0;0;0;0;662;0;0;0;0;0;4;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NOROESTE RS – SICREDI NOROESTE RS;89049738;b3S;I;2;S4;9;TRES DE MAIO;RS;mar/21;889.783;491.582;24.089;0;1;0;0;338.700;35.407;0;0;0;0;0;0;0;0;0;0;4;0
BANCO PACCAR S.A.;28517628;b2;I;3;S4;8;PONTA GROSSA;PR;mar/21;883.372;883.372;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO UNICRED VALOR CAPITAL LTDA – UNICRED VALOR CAPITAL;74064502;b3S;I;2;S5;9;FLORIANOPOLIS;SC;mar/21;873.446;281.465;10.462;0;0;0;0;581.520;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO RAÍZES – SICREDI RAÍZES RS/SC/MG;88099247;b3S;I;2;S4;9;CAMPO NOVO;RS;mar/21;866.956;399.752;2.022;0;0;0;0;443.211;21.592;0;0;0;0;372;0;0;0;0;0;8;0
BANCO RANDON S.A.;11476673;b2;I;2;S4;8;CAXIAS DO SUL;RS;mar/21;865.560;657.440;0;5.034;74.156;0;0;24.771;104.158;0;0;0;0;0;0;0;0;0;0;1;0
COOPERATIVA DE CRéDITO, POUPANçA E INVESTIMENTO INTERESTADOS - SICREDI INTERESTADOS RS/ES;90497256;b3S;I;2;S4;9;PELOTAS;RS;mar/21;863.239;599.327;5.519;0;0;0;0;234.586;23.801;0;0;0;0;0;0;0;0;0;0;7;0
BARIGUI;51774;b2;C;2;S4;198;CURITIBA;PR;mar/21;859.778;294.912;986;0;0;0;87.734;0;0;0;130.501;344.087;0;1.400;0;0;0;0;0;157;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NOROESTE DE MATO GROSSO, ACRE E AMAZONAS - SICREDI BIOMAS;33022690;b3S;I;2;S4;9;ARAPUTANGA;MT;mar/21;854.520;679.582;48.921;0;69;0;0;110.648;15.296;0;0;0;0;0;0;0;0;0;0;4;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NORTE E NORDESTE DE SANTA CATARINA - SICREDI NORTE SC;2843443;b3S;I;2;S4;9;JOINVILLE;SC;mar/21;839.101;361.276;11.022;1.124;31;0;0;440.287;25.356;0;0;0;0;0;0;0;0;0;0;5;0
AGÊNCIA DE FOMENTO DO ESTADO DE SANTA CATARINA S.A.-BADESC;82937293;n1;I;1;S4;30;FLORIANOPOLIS;SC;mar/21;829.258;254.611;0;131.689;34.400;0;775;0;393.352;0;13.267;0;0;1.164;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO ALTO URUGUAI CATARINENSE – SICOOB CREDIAUC;78840071;b3S;I;2;S5;9;CONCORDIA;SC;mar/21;820.347;374.128;7.154;0;0;0;0;423.268;15.792;0;0;0;0;0;0;0;0;0;0;5;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE LAJEADO - SICREDI INTEGRAÇÃO RS/MG;91159764;b3S;I;2;S4;9;LAJEADO;RS;mar/21;816.617;238.804;40.996;0;0;0;0;511.110;25.703;0;0;0;0;0;0;0;0;0;0;4;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SUL RIOGRANDENSE - SICREDI UNIÃO METROPOLITANA RS;92796564;b3S;I;2;S4;9;PORTO ALEGRE;RS;mar/21;814.150;379.389;2.497;0;3;0;0;414.869;17.386;0;0;0;0;0;0;0;0;0;0;6;0
COOPERATIVA DE CREDITO COM INTERACAO SOLIDARIA PIONEIRA - CRESOL PIONEIRA;971300;b3S;I;2;S5;9;DOIS VIZINHOS;PR;mar/21;812.800;652.843;0;1.882;0;0;0;141.347;3.237;0;0;13.472;0;0;0;0;0;0;0;19;0
COOPERATIVA DE CREDITO CENTRO-SERRANA DO ESPIRITO SANTO - SICOOB CENTRO-SERRANO;31804966;b3S;I;2;S5;9;SANTA MARIA DE JETIBA;ES;mar/21;807.836;363.672;728;0;0;0;0;392.044;51.369;0;0;0;0;0;0;0;0;0;0;21;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PROGRESSO - SICREDI PROGRESSO PR/SP;76059997;b3S;I;2;S4;9;TOLEDO;PR;mar/21;801.447;432.252;85.285;0;0;0;0;263.689;20.216;0;0;0;0;0;0;0;0;0;0;4;0
COOPERATIVA DE CREDITO, POUPANÇA E INVESTIMENTO PARQUE DAS ARAUCARIAS - SICREDI PARQUE DAS ARAUCARIAS PR/SC/SP;82065285;b3S;I;2;S4;9;MARIOPOLIS;PR;mar/21;795.078;509.209;93.560;0;6;0;0;176.293;16.004;0;0;0;0;0;0;0;0;0;0;6;0
COOPERATIVA DE CRÉDITO UNICRED UNIÃO LTDA - UNICRED UNIÃO;74114042;b3S;I;2;S5;9;ITAJAI;SC;mar/21;794.034;364.506;0;0;0;0;0;429.528;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS DE PORTO ALEGRE LTDA-UNICRED PORTO ALEGRE;94433109;b3S;I;2;S5;9;PORTO ALEGRE;RS;mar/21;782.679;129.217;0;0;0;0;0;653.461;0;0;0;0;0;0;0;0;0;0;0;1;0
BANCO TOPÁZIO S.A.;7679404;b1;I;3;S4;8;PORTO ALEGRE;RS;mar/21;778.163;742.832;0;0;0;0;0;30.839;0;0;0;0;0;0;0;0;0;0;0;4.491;0
COOPERATIVA DE CRÉDITO DO VALE DO ITAJAÍ E LITORAL CATARINENSE – SICREDI VALE LITORAL SC;10348181;b3S;I;2;S4;9;ITAPEMA;SC;mar/21;772.742;452.883;5.280;0;0;0;0;290.070;24.504;0;0;0;0;0;0;0;0;0;0;6;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE GOIANO;2282709;b3S;I;2;S5;9;ANAPOLIS;GO;mar/21;753.162;623.610;23;0;0;0;0;113.515;16.013;0;0;0;0;0;0;0;0;0;0;2;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO CANOINHAS - SICOOB CREDICANOINHAS/SC;78834975;b3S;I;2;S5;9;CANOINHAS;SC;mar/21;751.892;529.336;82;0;0;0;0;156.336;66.134;0;0;0;0;0;0;0;0;0;0;4;0
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28145829;b4;I;1;S4;5;VITORIA;ES;mar/21;745.723;457.422;9.822;3.319;0;0;273.353;0;0;0;0;1.807;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO VALE DO RIO PARDO - SICREDI VALE DO RIO PARDO RS;95424891;b3S;I;2;S4;9;SANTA CRUZ DO SUL;RS;mar/21;736.396;366.430;29.335;0;0;0;0;319.789;20.791;0;0;0;0;47;0;0;0;0;0;3;0
HAITONG;51482;b2;C;3;S3;198;SAO PAULO;SP;mar/21;729.551;62.053;0;55.512;165.398;0;0;328.844;0;0;0;1.614;0;0;0;0;0;0;0;0;116.129
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED INTEGRAÇÃO LTDA.;73750424;b3S;I;2;S5;9;CAXIAS DO SUL;RS;mar/21;728.198;42.280;0;0;0;0;0;685.918;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO SICOOB VALE SUL;2466552;b3S;I;2;S5;9;FRANCISCO BELTRAO;PR;mar/21;727.846;503.213;146;0;0;0;0;205.686;18.795;0;0;0;0;0;0;0;0;0;0;6;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO PLANALTO CENTRAL - SICREDI PLANALTO CENTRAL;10736214;b3S;I;2;S4;9;CRISTALINA;GO;mar/21;725.177;551.445;0;0;0;0;8.625;150.312;14.789;0;0;0;0;0;0;0;0;0;0;7;0
BANCO MONEO S.A.;7441209;b2;I;2;S4;8;CAXIAS DO SUL;RS;mar/21;719.763;587.021;0;58.101;63.417;0;0;211;11.013;0;0;0;0;0;0;0;0;0;0;0;0
BANCO SOROCRED S.A. - BANCO MÚLTIPLO;4814563;b1;I;2;S4;8;SOROCABA;SP;mar/21;715.329;712.604;0;0;0;0;0;1.452;0;0;0;0;0;0;0;0;0;0;0;1.273;0
COOPERATIVA DE CRÉDITO SICOOB ENGECRED LTDA.;4388688;b3S;I;2;S5;9;GOIANIA;GO;mar/21;707.303;326.039;1.284;0;0;0;0;356.595;23.385;0;0;0;0;0;0;0;0;0;0;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA LTDA   SICOOB COOPEMATA;2335109;b3S;I;2;S5;9;CATAGUASES;MG;mar/21;705.906;309.744;0;0;0;0;0;380.401;15.756;0;0;0;0;0;0;0;0;0;0;5;0
SICREDI EXPANSÃO – COOPERATIVA DE CRÉDITO;41180092;b3S;I;2;S5;9;MACEIO;AL;mar/21;704.944;447.674;0;0;0;0;0;238.288;18.979;0;0;0;0;0;0;0;0;0;0;3;0
COOPERATIVA DE CRÉDITO POUPANÇA E INVESTIMENTO PANTANAL DO MATO GROSSO DO SUL - SICREDI PANTANAL MS;26408187;b3S;I;2;S4;9;MARACAJU;MS;mar/21;703.726;580.853;0;0;3;0;1.696;108.749;12.420;0;0;0;0;0;0;0;0;0;0;4;0
COOPERATIVA DE CRÉDITO DE CASCAVEL E REGIÃO - SICOOB CREDICAPITAL;4529074;b3S;I;2;S5;9;CASCAVEL;PR;mar/21;703.241;414.919;875;0;0;0;0;266.960;20.484;0;0;0;0;0;0;0;0;0;0;3;0
COOPERATIVA DE CRÉDITO CREDIVAR LTDA. - SICOOB CREDIVAR;25798596;b3S;I;2;S5;9;VARGINHA;MG;mar/21;696.636;559.196;0;0;0;0;0;100.568;36.868;0;0;0;0;0;0;0;0;0;0;3;0
GRUPO BONSUCESSO - BS2;52034;b1;C;2;S3;199;BELO HORIZONTE;MG;mar/21;694.957;241.080;0;0;0;0;0;246.883;0;0;0;202.555;0;0;0;0;0;0;0;100;4.340
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL DO ESTADO DE SANTA CATARINA – SICREDI SUL SC;3793242;b3S;I;2;S4;9;CRICIUMA;SC;mar/21;693.753;326.540;36.833;0;9;0;0;306.968;23.401;0;0;0;0;0;0;0;0;0;0;2;0
CARUANA S.A. - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9313766;n1;I;2;S4;14;SAO PAULO;SP;mar/21;690.462;618.710;0;0;0;0;0;71.718;0;0;0;0;0;0;0;0;0;0;0;34;0
COOPERATIVA DE CRÉDITO DE EMPRESÁRIOS - SICOOB/TRANSCREDI;4247370;b3S;I;2;S5;9;CONCORDIA;SC;mar/21;684.142;191.681;0;0;0;0;0;479.167;13.293;0;0;0;0;0;0;0;0;0;0;1;0
COOPERATIVA DE CRÉDITO CENTRO LESTE - SICREDI CENTRO LESTE RS;88471024;b3S;I;2;S4;9;CACHOEIRA DO SUL;RS;mar/21;679.659;288.381;51.806;0;37;0;0;333.089;6.343;0;0;0;0;0;0;0;0;0;0;4;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL DE MATO GROSSO – SICREDI SUL MT;26549311;b3S;I;2;S4;9;RONDONOPOLIS;MT;mar/21;671.588;539.300;38.357;0;0;0;0;58.334;35.590;0;0;0;0;0;0;0;0;0;0;7;0
GENIAL;51839;b1;C;2;S4;199;RIO DE JANEIRO;RJ;mar/21;660.028;4.194;0;0;0;0;0;655.826;0;0;0;0;0;0;0;0;0;0;0;7;0
COOPERATIVA DE CRÉDITO DA REGIÃO MERIDIONAL DO BRASIL - SICOOB UNICOOB MERIDIONAL;5392810;b3S;I;2;S5;9;TOLEDO;PR;mar/21;656.928;445.902;0;0;0;0;0;188.402;22.579;0;0;0;0;0;0;0;0;0;0;46;0
COOPERATIVA DE CREDITO DO ALTO PARANAIBA E REGIÃO LTDA. - SICOOB CREDIPATOS;25387671;b3S;I;2;S5;9;PATOS DE MINAS;MG;mar/21;656.885;397.444;12.571;0;0;0;0;207.671;39.198;0;0;0;0;0;0;0;0;0;0;1;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CENTRO SUL - SICREDI CENTRO SUL PR/SC/RJ;78907607;b3S;I;2;S4;9;PRUDENTOPOLIS;PR;mar/21;656.179;482.227;87.159;0;0;0;0;62.831;23.955;0;0;0;0;0;0;0;0;0;0;6;0
COOPERATIVA DE CRÉDITO UNICRED CENTRO-SUL LTDA – UNICRED CENTRO-SUL;75847;b3S;I;2;S5;9;CRICIUMA;SC;mar/21;655.739;101.953;24.230;0;0;0;0;529.555;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO SUL - SICOOB SUL;5888589;b3S;I;2;S5;9;CURITIBA;PR;mar/21;646.916;381.374;415;0;0;0;0;221.684;43.439;0;0;0;0;0;0;0;0;0;0;4;0
DESENBAHIA - AGENCIA DE FOMENTO DO ESTADO DA BAHIA S.A.;15163587;n1;I;1;S4;30;SALVADOR;BA;mar/21;645.604;138.310;0;507.187;0;0;0;0;0;0;0;0;0;0;99;0;0;0;0;8;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO ENCOSTA SUPERIOR DO NORDESTE RS – SICREDI NORDESTE RS;95213211;b3S;I;2;S4;9;ROLANTE;RS;mar/21;634.238;229.152;24.777;0;5;0;0;372.693;7.604;0;0;0;0;0;0;0;0;0;0;7;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE ESPUMOSO – SICREDI ESPUMOSO RS/MG;87900411;b3S;I;2;S4;9;ESPUMOSO;RS;mar/21;620.484;397.803;3.169;0;0;0;0;208.223;11.286;0;0;0;0;0;0;0;0;0;0;2;0
ZEMA CRÉDITO, FINANCIAMENTO E INVESTIMENTO S/A;5351887;n1;I;2;S4;14;ARAXA;MG;mar/21;605.884;602.538;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.345;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO PONTAL DO TRIANGULO LTDA - SICOOB CREDIPONTAL;26178533;b3S;I;2;S5;9;ITUIUTABA;MG;mar/21;604.940;369.311;891;0;0;0;0;212.837;21.899;0;0;0;0;0;0;0;0;0;0;2;0
COOPERATIVA DE CRÉDITO NORTE DO ESPÍRITO SANTO - SICOOB NORTE;31815293;b3S;I;2;S5;9;SAO GABRIEL DA PALHA;ES;mar/21;603.708;336.548;718;0;0;0;0;231.980;34.454;0;0;0;0;0;0;0;0;0;0;8;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO PIRACICABA E DO CIRCUITO DO OURO LTDA. - SICOOB CREDIMEPI;1644264;b3S;I;2;S5;9;JOAO MONLEVADE;MG;mar/21;603.274;324.570;0;0;0;0;0;236.908;41.793;0;0;0;0;0;0;0;0;0;0;2;0
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;I;2;S4;9;BELO HORIZONTE;MG;mar/21;603.171;0;0;0;0;0;164;603.006;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA AREA DE SAUDE DO ESTADO DE SAO PAULO LTDA    UNICRED DO ESTADO DE SAO PAULO;71884498;b3S;I;2;S5;9;CAMPINAS;SP;mar/21;600.325;49.969;38;0;0;0;0;550.318;0;0;0;0;0;0;0;0;0;0;0;0;0
CREDIARE S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;5676026;n1;I;2;S4;14;FARROUPILHA;RS;mar/21;600.202;598.806;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.396;0
BANCO GUANABARA S.A.;31880826;b1;I;2;S4;8;RIO DE JANEIRO;RJ;mar/21;596.345;248.044;0;0;0;0;0;348.301;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS AURIVERDE   SICOOB CREDIAL/SC;78858107;b3S;I;2;S5;9;CUNHA PORA;SC;mar/21;588.492;232.908;130.750;0;0;0;0;214.601;10.228;0;0;0;0;0;0;0;0;0;0;5;0
INDUSVAL;50531;b1;C;2;S4;199;SAO PAULO;SP;mar/21;585.137;288.500;0;0;0;0;0;241.841;0;0;8.628;1.326;0;0;44.841;0;0;0;0;0;0
