Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Jurídica;Micro;Pequena;Média;Grande;Total não Individualizado Pessoa Jurídica;Total Exterior Pessoa Jurídica;
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MONSANTO;59133793;b3S;I;2;;9;SAO PAULO;SP;01/06/2012;0;0;0;0;0;0;0;
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA USIPARTS;59301762;b3S;I;2;;9;POUSO ALEGRE;MG;01/06/2012;0;0;0;0;0;0;0;
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA INTERNATIONAL INDÚSTRIA AUTOMOTIVA DA AMÉRICA DO SUL;59620708;b3S;I;2;;9;SAO PAULO;SP;01/06/2012;0;0;0;0;0;0;0;
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA GERDAU S.A. - UNIDADE PINDAMONHANGABA;60219045;b3S;I;2;;9;PINDAMONHANGABA;SP;01/06/2012;0;0;0;0;0;0;0;
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COLABORADORES DO GRUPO SAINT GOBAIN;61039038;b3S;I;2;;9;SAO PAULO;SP;01/06/2012;0;0;0;0;0;0;0;
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS DE REDUTORES DE TRANSMISSÃO DO ESTADO DE SÃO PAULO - COOPER-PTI;62035456;b3S;I;2;;9;SAO PAULO;SP;01/06/2012;0;0;0;0;0;0;0;
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS DA BELGO BEKAERT ARAMES DO ESTADO DE SÃO PAULO;62041603;b3S;I;2;;9;OSASCO;SP;01/06/2012;0;0;0;0;0;0;0;
TITULO CORRETORA DE VALORES S.A.;62169875;n2;I;2;;15;SAO PAULO;SP;01/06/2012;0;0;0;0;0;0;0;
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA COPLANA - CREDICOPLANA;62239819;b3S;I;2;;9;GUARIBA;SP;01/06/2012;0;0;0;0;0;0;0;
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE BRINQUEDOS BANDEIRANTE;62278809;b3S;I;2;;9;FERRAZ DE VASCONCELOS;SP;01/06/2012;0;0;0;0;0;0;0;
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO SCHAEFFLER;62284385;b3S;I;2;;9;SOROCABA;SP;01/06/2012;0;0;0;0;0;0;0;
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DAS EMPRESAS DO GRUPPO M&G NO BRASIL;62605290;b3S;I;2;;9;POCOS DE CALDAS;MG;01/06/2012;0;0;0;0;0;0;0;
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS POLICIAIS MILITARES E SERVIDORES DA SECRETARIA DOS NEGÓCIOS DA SEGURANÇA PÚBLICA DO ESTADO DE SÃO PAULO;62673470;b3S;I;2;;9;SAO PAULO;SP;01/06/2012;0;0;0;0;0;0;0;
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA SPIRAX SARCO IND. E COM.;62781158;b3S;I;2;;9;COTIA;SP;01/06/2012;0;0;0;0;0;0;0;
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA ALCATEL-LUCENT BRASIL;62781232;b3S;I;2;;9;SAO PAULO;SP;01/06/2012;0;0;0;0;0;0;0;
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA KRAFT FOODS BRASIL, PHILIP MORRIS BRASIL E K&S ALIMENTOS;62795257;b3S;I;2;;9;SAO PAULO;SP;01/06/2012;0;0;0;0;0;0;0;
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FEDERAÇÃO DO COMÉRCIO, SESC E SENAC DE SÃO PAULO;62928320;b3S;I;2;;9;SAO PAULO;SP;01/06/2012;0;0;0;0;0;0;0;
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA V&M DO BRASIL S.A. - COOMANN LTDA.;64293582;b3S;I;2;;9;BELO HORIZONTE;MG;01/06/2012;0;0;0;0;0;0;0;
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS E PRESTADORES DE SERVIÇOS DA COCRED-COPERCANA-CANAOESTE - SICOOB CRED COPERCANA;64739121;b3S;I;2;;9;SERTAOZINHO;SP;01/06/2012;0;0;0;0;0;0;0;
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ANDORINHA - COFASA;64761471;b3S;I;2;;9;PRESIDENTE PRUDENTE;SP;01/06/2012;0;0;0;0;0;0;0;
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA FUNDAÇÃO PARA O DESENVOLVIMENTO DA EDUCAÇÃO;64764129;b3S;I;2;;9;SAO PAULO;SP;01/06/2012;0;0;0;0;0;0;0;
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS FEDERAIS DE UBERLÂNDIA LTDA.;65308447;b3S;I;2;;9;UBERLANDIA;MG;01/06/2012;0;0;0;0;0;0;0;
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ASSOCIAÇÃO CONGREGAÇÃO DE SANTA CATARINA;65560658;b3S;I;2;;9;SAO PAULO;SP;01/06/2012;0;0;0;0;0;0;0;
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO METALAC - COOPERMETA;65594772;b3S;I;2;;9;SOROCABA;SP;01/06/2012;0;0;0;0;0;0;0;
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS E SERVIDORES DA DERSA, SECRETARIA DE ESTADO DOS NEGOCIOS DOS TRANSPORTES E ÓRGAOS SUBORDINADOS DO ESTADO DE SÃO PAULO - COOPTRANSP;66555665;b3S;I;2;;9;SAO PAULO;SP;01/06/2012;0;0;0;0;0;0;0;
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA PRODAM/SP - CREDIPRODAM;67031757;b3S;I;2;;9;SAO PAULO;SP;01/06/2012;0;0;0;0;0;0;0;
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO CONGLOMERADO BATTISTELLA;67087569;b3S;I;3;;9;SAO PAULO;SP;01/06/2012;0;0;0;0;0;0;0;
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA TETRA PAK;67341487;b3S;I;2;;9;MONTE MOR;SP;01/06/2012;0;0;0;0;0;0;0;
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA CORREIAS MERCÚRIO;67607564;b3S;I;2;;9;JUNDIAI;SP;01/06/2012;0;0;0;0;0;0;0;
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA VOLKSWAGEN DO BRASIL E CONCESSIONÁRIAS VW;67645887;b3S;I;2;;9;SAO BERNARDO DO CAMPO;SP;01/06/2012;0;0;0;0;0;0;0;
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DA CIA. DE PROCESSAMENTO DE DADOS DO ESTADO DE SÃO PAULO - CREDIPRODESP;67915868;b3S;I;2;;9;TABOAO DA SERRA;SP;01/06/2012;0;0;0;0;0;0;0;
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA CARGILL;68228006;b3S;I;2;;9;SAO PAULO;SP;01/06/2012;0;0;0;0;0;0;0;
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS DE DIVERSÕES DO ESTADO DE SÃO PAULO;68314921;b3S;I;2;;9;SAO PAULO;SP;01/06/2012;0;0;0;0;0;0;0;
COOPESA-COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA COESA TRANSPORTES E EMPRESAS COLIGADAS LTDA;68848563;b3S;I;2;;9;SAO GONCALO;RJ;01/06/2012;0;0;0;0;0;0;0;
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA UNESP - COOPUNESP;69136075;b3S;I;2;;9;RIO CLARO;SP;01/06/2012;0;0;0;0;0;0;0;
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO PODER EXECUTIVO FEDERAL NO MUNICÍPIO DE JOÃO PESSOA LTDA. - CREDISERV;70106869;b3S;I;2;;9;JOAO PESSOA;PB;01/06/2012;0;0;0;0;0;0;0;
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS FEDERAIS DO MUNICÍPIO DE UBERABA E SUAS FUNDAÇÕES - SICOOB - CREDIMED LTDA.;71336432;b3S;I;2;;9;UBERABA;MG;01/06/2012;0;0;0;0;0;0;0;
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS DO GRUPO ZEMA LTDA.;71378426;b3S;I;2;;9;ARAXA;MG;01/06/2012;0;0;0;0;0;0;0;
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES NAS INDÚSTRIAS DE EXTRAÇÃO DE FERRO E METAIS BÁSICOS DA REGIÃO DE CONGONHAS LTDA. - COOFERSE;71384697;b3S;I;2;;9;CONGONHAS;MG;01/06/2012;0;0;0;0;0;0;0;
COOPERATIVA DE CRÉDITO RURAL DE ALTEROSA LTDA - SICOOB COOPEROSA;71437123;b3S;I;2;;9;ALTEROSA;MG;01/06/2012;0;0;0;0;0;0;0;
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS BANCÁRIOS DE BELO HORIZONTE E REGIÃO METROPOLITANA LTDA. - COOPEB;71502181;b3S;I;2;;9;BELO HORIZONTE;MG;01/06/2012;0;0;0;0;0;0;0;
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA DRIVEWAY;71799308;b3S;I;2;;9;SAO PAULO;SP;01/06/2012;0;0;0;0;0;0;0;
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO FLEURY;71965313;b3S;I;2;;9;SAO PAULO;SP;01/06/2012;0;0;0;0;0;0;0;
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA EATON DE VALINHOS;73077398;b3S;I;2;;9;VALINHOS;SP;01/06/2012;0;0;0;0;0;0;0;
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DO MINISTERIO DA EDUCAÇÃO EM SÃO PAULO - COOPEMESP;73092827;b3S;I;2;;9;SAO PAULO;SP;01/06/2012;0;0;0;0;0;0;0;
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA BORCOL;73156218;b3S;I;2;;9;SOROCABA;SP;01/06/2012;0;0;0;0;0;0;0;
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO GRUPO BAYER LTDA;73631483;b3S;I;2;;9;BELFORD ROXO;RJ;01/06/2012;0;0;0;0;0;0;0;
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO WALMART LTDA. - SICOOB COOPERBOM;74026998;b3S;I;2;;9;SALVADOR;BA;01/06/2012;0;0;0;0;0;0;0;
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DO GRUPO BASF;74244344;b3S;I;2;;9;SAO PAULO;SP;01/06/2012;0;0;0;0;0;0;0;
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE SÃO JOÃO DA BOA VISTA - CREDIVISTA;74248949;b3S;I;2;;9;SAO JOAO DA BOA VISTA;SP;01/06/2012;0;0;0;0;0;0;0;
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO MONTECITRUS;74256983;b3S;I;2;;9;MONTE AZUL PAULISTA;SP;01/06/2012;0;0;0;0;0;0;0;
TOV CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA;74451022;n2;I;2;;15;POCOS DE CALDAS;MG;01/06/2012;0;0;0;0;0;0;0;
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO VOTORANTIM LIMITADA.;75174953;b3S;I;2;;9;RIO BRANCO DO SUL;PR;01/06/2012;0;0;0;0;0;0;0;
COOPERATIVA DE CREDITO RURAL DE PORECATU;78420262;b3S;I;2;;9;PORECATU;PR;01/06/2012;0;0;0;0;0;0;0;
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA SADIA - SICREDI COOFATO;80403306;b3S;I;2;;9;TOLEDO;PR;01/06/2012;0;0;0;0;0;0;0;
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO BRF - CREDIBRF;82096447;b3S;I;2;;9;VIDEIRA;SC;01/06/2012;0;0;0;0;0;0;0;
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS CIAS DE ECONOMIA MISTA E FUNDAÇÕES DA PREFEITURA MUNICIPAL DE BELÉM - COOPERCO;83321554;b3S;I;2;;9;BELEM;PA;01/06/2012;0;0;0;0;0;0;0;
COOPERUFPA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO MINISTÉRIO DA EDUCAÇÃO NO ESTADO DO PARÁ;83325811;b3S;I;2;;9;BELEM;PA;01/06/2012;0;0;0;0;0;0;0;
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA SUPERINTENDÊNCIA REGIONAL DE BELÉM DA COMPANHIA DE PESQUISA DE RECURSOS MINERAIS LTDA.;83327486;b3S;I;2;;9;BELEM;PA;01/06/2012;0;0;0;0;0;0;0;
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA SUPERINTENDÊNCIA REGIONAL DO TRABALHO E EMPREGO E DA ADVOCACIA GERAL DA UNIÃO NO ESTADO DO PARÁ - CREDMISTRA;83329979;b3S;I;2;;9;BELEM;PA;01/06/2012;0;0;0;0;0;0;0;
COOPERJUS - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO PODER JUDICIÁRIO FEDERAL E MINISTÉRIO PÚBLICO DA UNIÃO NO ESTADO DO PARÁ.;83332700;b3S;I;2;;9;BELEM;PA;01/06/2012;0;0;0;0;0;0;0;
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DOS MINISTÉRIOS DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO, DO DESENVOLVIMENTO AGRÁRIO E DO MEIO AMBIENTE NA REGIÃO METROPOLITANA DE BELÉM LIMITADA;83347294;b3S;I;2;;9;BELEM;PA;01/06/2012;0;0;0;0;0;0;0;
COOPERDADOS  - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA EMPRESA DE PROCESSAMENTO DE DADOS DO ESTADO DO PARÁ LTDA.;83383042;b3S;I;2;;9;BELEM;PA;01/06/2012;0;0;0;0;0;0;0;
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO IBGE NO ESTADO DO PARÁ LTDA COIPA.;83838813;b3S;I;2;;9;BELEM;PA;01/06/2012;0;0;0;0;0;0;0;
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS INTEGRANTES DO  MINISTÉRIO PÚBLICO E DO PODER JUDICIÁRIO DO ESTADO DO PARÁ LTDA - COIMPPA;84156470;b3S;I;2;;9;BELEM;PA;01/06/2012;0;0;0;0;0;0;0;
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA COELBA - SICOOB COPELBA;86784089;b3S;I;2;;9;SALVADOR;BA;01/06/2012;0;0;0;0;0;0;0;
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DOS CORREIOS NO ESTADO DO RIO GRANDE DO SUL-CREDCORREIOS;87956355;b3S;I;2;;9;PORTO ALEGRE;RS;01/06/2012;0;0;0;0;0;0;0;
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA AREVA LTDA.;88043187;b3S;I;2;;9;CANOAS;RS;01/06/2012;0;0;0;0;0;0;0;
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO PARAMOUNT;88183173;b3S;I;2;;9;SAPUCAIA DO SUL;RS;01/06/2012;0;0;0;0;0;0;0;
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO GRUPO SAINT GOBAIN;88325097;b3S;I;2;;9;CANOAS;RS;01/06/2012;0;0;0;0;0;0;0;
COOPERATIVA    DE    ECONOMIA    E    CRÉDITO   MÚTUO  MINUANO;88325113;b3S;I;2;;9;CANOAS;RS;01/06/2012;0;0;0;0;0;0;0;
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO GERDAU - AÇOS FINOS PIRATINI;88952130;b3S;I;2;;9;CHARQUEADAS;RS;01/06/2012;0;0;0;0;0;0;0;
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DAS EMPRESAS RANDON;89280960;b3S;I;2;;9;CAXIAS DO SUL;RS;01/06/2012;0;0;0;0;0;0;0;
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO GRUPO VONPAR LTDA;89523518;b3S;I;2;;9;PORTO ALEGRE;RS;01/06/2012;0;0;0;0;0;0;0;
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA ASCAR/EMATER-RS LTDA-CRESAL;90278987;b3S;I;2;;9;PORTO ALEGRE;RS;01/06/2012;0;0;0;0;0;0;0;
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DAS INDÚSTRIAS METALÚRGICAS DE PORTO ALEGRE E GRANDE PORTO ALEGRE;90560434;b3S;I;2;;9;PORTO ALEGRE;RS;01/06/2012;0;0;0;0;0;0;0;
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA DANA INDÚSTRIAS;91018408;b3S;I;2;;9;GRAVATAI;RS;01/06/2012;0;0;0;0;0;0;0;
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO SISTEMA FIERGS-CRESUL;92675578;b3S;I;2;;9;PORTO ALEGRE;RS;01/06/2012;0;0;0;0;0;0;0;
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS, APOSENTADOS E PENSIONISTAS DA COMPANHIA ESTADUAL DE ENERGIA ELÉTRICA E ELETRICITÁRIOS DO RIO GRANDE DO SUL   CRECE;92825397;b3S;I;2;;9;PORTO ALEGRE;RS;01/06/2012;0;0;0;0;0;0;0;
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO BANRISUL;92935741;b3S;I;2;;9;PORTO ALEGRE;RS;01/06/2012;0;0;0;0;0;0;0;
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FACULDADE DE ENGENHARIA DE ILHA SOLTEIRA - COOPERFEIS;96409263;b3S;I;2;;9;ILHA SOLTEIRA;SP;01/06/2012;0;0;0;0;0;0;0;
H.H.PICCHIONI;30829;n2;C;2;;196;BELO HORIZONTE;MG;01/06/2012;NI;NI;NI;NI;NI;NI;NI;
PROSPER;50414;b1;C;2;;199;RIO DE JANEIRO;RJ;01/06/2012;NI;NI;NI;NI;NI;NI;NI;
VR;50524;b1;C;2;;199;BARUERI;SP;01/06/2012;NI;NI;NI;NI;NI;NI;NI;
OBOE;51035;n1;I;2;;197;FORTALEZA;CE;01/06/2012;NI;NI;NI;NI;NI;NI;NI;
OPPORTUNITY;51107;b1;C;2;;199;RIO DE JANEIRO;RJ;01/06/2012;NI;NI;NI;NI;NI;NI;NI;
CM CAPITAL MARKETS;51248;n2;C;3;;196;SAO PAULO;SP;01/06/2012;NI;NI;NI;NI;NI;NI;NI;
PLANNER;51341;n1;C;2;;197;SAO PAULO;SP;01/06/2012;NI;NI;NI;NI;NI;NI;NI;
MORGAN STANLEY;51413;b1;C;3;;199;SAO PAULO;SP;01/06/2012;NI;NI;NI;NI;NI;NI;NI;
COINVALORES;51561;n2;C;2;;196;SAO PAULO;SP;01/06/2012;NI;NI;NI;NI;NI;NI;NI;
GERAÇÃO FUTURO;51592;b2;C;2;;198;PORTO ALEGRE;RS;01/06/2012;NI;NI;NI;NI;NI;NI;NI;
NSG CAPITAL;51640;n2;C;2;;196;RIO DE JANEIRO;RJ;01/06/2012;NI;NI;NI;NI;NI;NI;NI;
CONFIDENCE;51671;b2;C;2;;198;BARUERI;SP;01/06/2012;NI;NI;NI;NI;NI;NI;NI;
DIDIER LEVY;51743;b2;C;2;;198;SAO PAULO;SP;01/06/2012;NI;NI;NI;NI;NI;NI;NI;
WESTERN UNION;51767;b1;C;3;;199;SAO PAULO;SP;01/06/2012;NI;NI;NI;NI;NI;NI;NI;
BNY MELLON;51808;n2;I;3;;196;SAO PAULO;SP;01/06/2012;NI;NI;NI;NI;NI;NI;NI;
BR PARTNERS;51822;b2;I;2;;198;SAO PAULO;SP;01/06/2012;NI;NI;NI;NI;NI;NI;NI;
ORBIVAL CORRETORA DE CAMBIO E VALORES MOBILIARIOS LTDA;87530;n2;I;2;;15;PORTO ALEGRE;RS;01/06/2012;NI;NI;NI;NI;NI;NI;NI;
INTERBOLSA DO BRASIL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA;169331;n2;I;3;;15;SAO PAULO;SP;01/06/2012;NI;NI;NI;NI;NI;NI;NI;
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DE SAÚDE DE NÍVEL SUPERIOR E OUTROS SEGMENTOS DE CRÉDITO DO ESTADO DE MINAS GERAIS LTDA - UNICRED CENTRAL (MG);184068;b3C;I;2;;9;BELO HORIZONTE;MG;01/06/2012;NI;NI;NI;NI;NI;NI;NI;
AGK CORRETORA DE CAMBIO S.A.;250699;n2;I;2;;21;SAO PAULO;SP;01/06/2012;NA;NA;NA;NA;NA;NA;NA;
CONFEDERAÇÃO NACIONAL DAS COOPERATIVAS CENTRAIS UNICRED'S - UNICRED DO BRASIL;315557;b3C;I;2;;9;SAO PAULO;SP;01/06/2012;NI;NI;NI;NI;NI;NI;NI;
FOCO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;329598;n2;I;2;;16;RIO DE JANEIRO;RJ;01/06/2012;NI;NI;NI;NI;NI;NI;NI;
MULTICRED - CORRETORA DE VALORES E CAMBIO S.A.;419291;n2;I;2;;15;BRASILIA;DF;01/06/2012;NI;NI;NI;NI;NI;NI;NI;
COLUNA S/A. DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS;460065;n2;I;2;;16;RIO DE JANEIRO;RJ;01/06/2012;NI;NI;NI;NI;NI;NI;NI;
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DAS UNICRED'S DE SANTA CATARINA LTDA.- UNICRED CENTRAL SC;543968;b3C;I;2;;9;FLORIANOPOLIS;SC;01/06/2012;NI;NI;NI;NI;NI;NI;NI;
BANCO BM&F DE SERVIÇOS DE LIQUIDAÇÃO E CUSTÓDIA S.A.;997185;b1;I;2;;2;SAO PAULO;SP;01/06/2012;NI;NI;NI;NI;NI;NI;NI;
HENCORP COMMCOR DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;1788147;n2;I;2;;16;SAO PAULO;SP;01/06/2012;NI;NI;NI;NI;NI;NI;NI;
XP INVESTIMENTOS CORRETORA DE CÂMBIO,TÍTULOS E VALORES MOBILIÁRIOS S/A;2332886;n2;I;2;;15;RIO DE JANEIRO;RJ;01/06/2012;NI;NI;NI;NI;NI;NI;NI;
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DAS UNICREDS  DA AMAZÔNIA OCIDENTAL LTDA - UNICRED CENTRAL AMAZÔNIA OCIDENTAL;2470935;b3C;I;2;;9;MANAUS;AM;01/06/2012;NI;NI;NI;NI;NI;NI;NI;
ASM ASSET MANAGEMENT DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S/A;2678955;n2;I;2;;16;RIO DE JANEIRO;RJ;01/06/2012;NI;NI;NI;NI;NI;NI;NI;
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA POLÍCIA MILITAR DO DISTRITO FEDERAL;2719550;b3S;I;2;;9;BRASILIA;DF;01/06/2012;NI;NI;NI;NI;NI;NI;NI;
LINK S.A. CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS;2819125;n2;I;2;;15;SAO PAULO;SP;01/06/2012;NI;NI;NI;NI;NI;NI;NI;
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS PROFISSIONAIS DA CONTABILIDADE DE CUIABA;2861211;b3S;I;2;;9;CUIABA;MT;01/06/2012;NI;NI;NI;NI;NI;NI;NI;
TREVISO CORRETORA DE CÂMBIO S.A.;2992317;n2;I;2;;21;SAO PAULO;SP;01/06/2012;NA;NA;NA;NA;NA;NA;NA;
INFINITY CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;3014007;n2;I;2;;15;SAO PAULO;SP;01/06/2012;NI;NI;NI;NI;NI;NI;NI;
CENTRAL INTERESTADUAL DE COOPERATIVAS DE CREDITO LTDA.;3046391;b3C;I;2;;9;LONDRINA;PR;01/06/2012;NI;NI;NI;NI;NI;NI;NI;
AGENCIA DE FOMENTO DO ESTADO DE RORAIMA S.A. - AFERR;3058464;n1;I;1;;30;BOA VISTA;RR;01/06/2012;NI;NI;NI;NI;NI;NI;NI;
M. SAFRA & CO. DISTRIBUIDORA DE TIT E VALS MOBILIARIOS S.A.;3203507;n2;I;2;;16;SAO PAULO;SP;01/06/2012;NI;NI;NI;NI;NI;NI;NI;
ICATU DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;3282508;n2;I;2;;16;RIO DE JANEIRO;RJ;01/06/2012;NI;NI;NI;NI;NI;NI;NI;
AVIPAM CORRETORA DE CAMBIO LTDA.;3443143;n2;I;2;;21;RIO DE JANEIRO;RJ;01/06/2012;NA;NA;NA;NA;NA;NA;NA;
FITTA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.;3512293;n2;I;2;;16;SAO PAULO;SP;01/06/2012;NI;NI;NI;NI;NI;NI;NI;
INTERFLOAT HZ CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA.;4020986;n2;I;2;;15;SAO PAULO;SP;01/06/2012;NI;NI;NI;NI;NI;NI;NI;
VISION S.A. CORRETORA DE CAMBIO;4062902;n2;I;2;;21;SAO PAULO;SP;01/06/2012;NA;NA;NA;NA;NA;NA;NA;
EBS CAPITAL CORRETORA DE CÂMBIO S/A;4068419;n2;I;2;;21;SAO PAULO;SP;01/06/2012;NA;NA;NA;NA;NA;NA;NA;
