Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o)
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA UNIVERSIDADE FEDERAL DE VIÇOSA LTDA. - SICOOB UFVCREDI;2794761;b3S;S5;I;2;VICOSA;MG;43435;NA;NA;NA;NA;22416;35245;0;NA;NA;NA;0;2946;38191;NA;NA%;NA%;0,5869;NA%;0,0193
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MARANHENSE - SICOOB OESTE MARANHENSE;9424988;b3S;S5;I;2;ACAILANDIA;MA;43435;NA;NA;NA;NA;13619;33278;0;NA;NA;NA;0;4825;38103;NA;NA%;NA%;0,3574;NA%;0,1611
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DAS EMPRESAS RANDON;89280960;b3S;S5;I;2;CAXIAS DO SUL;RS;43435;NA;NA;NA;NA;47603;34574;0;NA;NA;NA;0;3443;38017;NA;NA%;NA%;1,2521;NA%;0,0025
COOPERATIVA DE CRÉDITO CAPITAL FORTE - SICOOB CREDIFORTE;3497143;b3S;S5;I;2;PORTO VELHO;RO;43435;NA;NA;NA;NA;13979;33616;0;NA;NA;NA;0;4378;37994;NA;NA%;NA%;0,3679;NA%;0,5234
COOPERATIVA DE CRÉDITO RURAL DE SÃO MIGUEL DO OESTE - SULCREDI/SÃO MIGUEL;8253539;b3S;S5;I;2;SAO MIGUEL D'OESTE;SC;43435;NA;NA;NA;NA;6900;36393;0;NA;NA;NA;0;1347;37740;NA;NA%;NA%;0,1828;NA%;0,1654
COOPERATIVA DE CREDITO CREDLIDER - SICOOB CREDLIDER;5463934;b3S;S5;I;2;VOTUPORANGA;SP;43435;NA;NA;NA;NA;13316;35209;0;NA;NA;NA;0;1980;37188;NA;NA%;NA%;0,3581;NA%;0,2908
COOPERATIVA DE CREDITO DE ITAPAGIPE LTDA - SICOOB ITAPAGIPE;71506513;b3S;S5;I;2;ITAPAGIPE;MG;43435;NA;NA;NA;NA;24270;33898;0;NA;NA;NA;0;3004;36902;NA;NA%;NA%;0,6577;NA%;0,023
BCO CAPITAL S.A. - PRUDENCIAL;1000081641;b1;S4;I;2;SALVADOR;BA;43435;18120;0;18120;0;18120;27478;0;0;580;0;580;8507;36565;27594;0,4956;0,4956;0,4956;0,6567;0,0195
GUITTA CC LTDA - PRUDENCIAL;1000082107;n2;S4;I;2;SAO PAULO;SP;43435;6820;0;6820;0;6820;3813;3140;0;0;405;3545;29117;36474;NA;0,187;0,187;0,187;NA%;0,1469
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FUNDAÇÃO HOSPITALAR E EMPREGADOS DOS ESTABELECIMENTOS HOSPITALARES DE BELO HORIZONTE, REGIÃO METROPOLITANA E ZONA DA MATA LTDA. - CECREF;19402130;b3S;S5;I;2;BELO HORIZONTE;MG;43435;NA;NA;NA;NA;17106;33671;0;NA;NA;NA;0;2792;36463;NA;NA%;NA%;0,4691;NA%;0,0127
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DAS REGIÕES NORTE E NORDESTE DO PARÁ - SICOOB UNIDAS;1042487;b3S;S5;I;2;BELEM;PA;43435;NA;NA;NA;NA;18457;32592;0;NA;NA;NA;0;3801;36394;NA;NA%;NA%;0,5071;NA%;0,2484
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAJUBÁ LTDA - SICOOB SUL DE MINAS;4079285;b3S;S5;I;2;ITAJUBA;MG;43435;NA;NA;NA;NA;9142;33523;0;NA;NA;NA;0;2777;36300;NA;NA%;NA%;0,2518;NA%;0,1051
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE IGUATAMA LTDA. - SICOOB CREDITAMA;26359745;b3S;S5;I;2;IGUATAMA;MG;43435;NA;NA;NA;NA;16142;33660;0;NA;NA;NA;0;2632;36292;NA;NA%;NA%;0,4448;NA%;0,1291
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE SÃO VALENTIM - CRESOL SÃO VALENTIM;3015152;b3S;S5;I;2;SAO VALENTIM;RS;43435;NA;NA;NA;NA;6549;34726;0;NA;NA;NA;0;1336;36063;NA;NA%;NA%;0,1816;NA%;0,0531
COOPERATIVA DE CRÉDITO E INVESTIMENTO DO SUDOESTE DE RONDÔNIA LTDA. – CREDISIS SUDOESTE/RO;3985375;b3S;S5;I;2;ROLIM DE MOURA;RO;43435;NA;NA;NA;NA;13306;33219;0;NA;NA;NA;0;2841;36059;NA;NA%;NA%;0,369;NA%;0,0476
UNIPRIME OESTE PAULISTA - COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA ÁREA DA SAÚDE DE PRESIDENTE PRUDENTE E REGIÃO;74220948;b3S;S5;I;2;PRESIDENTE PRUDENTE;SP;43435;NA;NA;NA;NA;8902;33842;0;NA;NA;NA;0;2063;35904;NA;NA%;NA%;0,2479;NA%;0,0546
COOPERATIVA DE CRÉDITO RURAL ASCOOB ITAPICURU;3921543;b3S;S5;I;2;SANTALUZ;BA;43435;NA;NA;NA;NA;3890;32908;0;NA;NA;NA;0;2944;35852;NA;NA%;NA%;0,1085;NA%;0,2153
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE MANGUEIRINHA - CRESOL MANGUEIRINHA;2961072;b3S;S5;I;2;MANGUEIRINHA;PR;43435;NA;NA;NA;NA;8802;34710;0;NA;NA;NA;0;1003;35713;NA;NA%;NA%;0,2465;NA%;0,0883
COOPERATIVA DE CRÉDITO DE RIO RUFINO - SICOOB CREDIUNIÃO;2448839;b3S;S5;I;2;RIO RUFINO;SC;43435;NA;NA;NA;NA;7723;33450;0;NA;NA;NA;0;1965;35414;NA;NA%;NA%;0,2181;NA%;0,0456
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA JUSTIÇA DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CREDJUS;4894460;b3S;S5;I;2;BELO HORIZONTE;MG;43435;NA;NA;NA;NA;23846;33247;0;NA;NA;NA;0;1960;35207;NA;NA%;NA%;0,6773;NA%;0,1239
NOVO MUNDO CC S.A. - PRUDENCIAL;1000082028;n2;S4;I;2;SAO PAULO;SP;43435;3713;0;3713;0;3713;2532;254;0;0;0;254;32241;35027;NA;0,106;0,106;0,106;NA%;0,1743
COOPERATIVA DE CRÉDITO DOS FUNCIONÁRIOS DA ABB - COOPERABB;51010858;b3S;S5;I;2;GUARULHOS;SP;43435;NA;NA;NA;NA;39735;33178;0;NA;NA;NA;0;1739;34917;NA;NA%;NA%;1,138;NA%;0,0006
COOPERATIVA DE CREDITO CLASSICA DO ESTADO DO RIO DE JANEIRO - SICOOB EMPRESAS RJ;4120633;b3S;S5;I;2;RIO DE JANEIRO;RJ;43435;NA;NA;NA;NA;13128;30617;0;NA;NA;NA;0;4259;34876;NA;NA%;NA%;0,3764;NA%;0,126
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SACRAMENTO LTDA. - SICOOB SACRAMENTO;71154256;b3S;S5;I;2;SACRAMENTO;MG;43435;NA;NA;NA;NA;17669;31939;0;NA;NA;NA;0;2805;34744;NA;NA%;NA%;0,5085;NA%;0,2092
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO PODER LEGISLATIVO FEDERAL E DO DISTRITO FEDERAL - SICOOB LEGISLATIVO;3329154;b3S;S5;I;2;BRASILIA;DF;43435;NA;NA;NA;NA;5586;32770;0;NA;NA;NA;0;1960;34730;NA;NA%;NA%;0,1608;NA%;0,0438
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE LIVRE ADMISSÃO DE ARARAQUARA E REGIÃO - SICOOB;53236808;b3S;S5;I;2;ARARAQUARA;SP;43435;NA;NA;NA;NA;7924;32203;0;NA;NA;NA;0;2475;34678;NA;NA%;NA%;0,2285;NA%;0,0764
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE MINEIRO LTDA.- UNICRED LESTE MINEIRO;1110032;b3S;S5;I;2;GOVERNADOR VALADARES;MG;43435;NA;NA;NA;NA;7710;32616;0;NA;NA;NA;0;1972;34588;NA;NA%;NA%;0,2229;NA%;0,0998
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO SCHAEFFLER;62284385;b3S;S5;I;2;SOROCABA;SP;43435;NA;NA;NA;NA;39596;32740;0;NA;NA;NA;0;1529;34269;NA;NA%;NA%;1,1555;NA%;0,0004
COOPERATIVA DE CRÉDITO MÚTUO DOS POLICIAIS FEDERAIS E SERVIDORES DA UNIÃO NO CEARÁ E LIVRE ADMISSÃO NAS MESORREGIÕES METROPOLITANA DE FORTALEZA E SUL CEARENSE - SICOOB CEARÁ;3620772;b3S;S5;I;2;FORTALEZA;CE;43435;NA;NA;NA;NA;12558;31902;0;NA;NA;NA;0;2243;34146;NA;NA%;NA%;0,3678;NA%;0,0345
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE XAVANTINA - CRESOL XAVANTINA;8055016;b3S;S5;I;2;XAVANTINA;SC;43435;NA;NA;NA;NA;11767;32704;0;NA;NA;NA;0;1300;34003;NA;NA%;NA%;0,346;NA%;0,0181
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DE MARTINHO CAMPOS LTDA - SICOOB CREDIMAC;64480833;b3S;S5;I;2;MARTINHO CAMPOS;MG;43435;NA;NA;NA;NA;10362;31582;0;NA;NA;NA;0;2389;33971;NA;NA%;NA%;0,305;NA%;0,1864
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PIRACANJUBA LTDA;5222094;b3S;S5;I;2;PIRACANJUBA;GO;43435;NA;NA;NA;NA;10702;31942;0;NA;NA;NA;0;1694;33636;NA;NA%;NA%;0,3182;NA%;0,0786
COOPERATIVA DE ECONOMIA E CRÉDITO DOS EMPREGADOS DOS CORREIOS LTDA. - SICOOB COOPERCORREIOS;3862898;b3S;S5;I;2;BELO HORIZONTE;MG;43435;NA;NA;NA;NA;20684;30341;0;NA;NA;NA;0;2950;33291;NA;NA%;NA%;0,6213;NA%;0,0431
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE PINHALZINHO - CRESOL PINHALZINHO;7412987;b3S;S5;I;2;PINHALZINHO;SC;43435;NA;NA;NA;NA;6010;31749;0;NA;NA;NA;0;1211;32961;NA;NA%;NA%;0,1823;NA%;0,0884
COOPERATIVA DE CRÉDITO E INVESTIMENTOS DO ACRE - SICOOB ACRE;3528402;b3S;S5;I;2;RIO BRANCO;AC;43435;NA;NA;NA;NA;16824;29901;0;NA;NA;NA;0;2966;32868;NA;NA%;NA%;0,5119;NA%;0,0385
COOPERATIVA DE CRÉDITO MÚTUO DOS DESPACHANTES DE TRÂNSITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CREDITRAN;4715685;b3S;S5;I;2;FLORIANOPOLIS;SC;43435;NA;NA;NA;NA;9111;27747;0;NA;NA;NA;0;5039;32786;NA;NA%;NA%;0,2779;NA%;0,3711
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ARAXÁ LTDA - SICOOB COOCREZ;71378426;b3S;S5;I;2;ARAXA;MG;43435;NA;NA;NA;NA;19789;29706;0;NA;NA;NA;0;2613;32319;NA;NA%;NA%;0,6123;NA%;0,0537
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS METALÚRGICOS DA GRANDE SÃO PAULO - SICOOB METALCRED;4833655;b3S;S5;I;2;SAO PAULO;SP;43435;NA;NA;NA;NA;31305;29088;0;NA;NA;NA;0;3192;32280;NA;NA%;NA%;0,9698;NA%;0,2241
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SERTÃO DE MINAS GERAIS LTDA. - SICOOB SERTÃO MINAS;1667352;b3S;S5;I;2;PIRAPORA;MG;43435;NA;NA;NA;NA;8938;29589;0;NA;NA;NA;0;2602;32191;NA;NA%;NA%;0,2776;NA%;0,1819
AGK CC S.A. - PRUDENCIAL;1000082035;n2;S4;I;2;SAO PAULO;SP;43435;3668;0;3668;0;3668;2269;1457;0;0;0;1457;28123;31849;NA;0,1152;0,1152;0,1152;NA%;0,0329
SICOOB CREDIMONTES - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO REGIONAL DE MONTES CLAROS LTDA;2031139;b3S;S5;I;2;MONTES CLAROS;MG;43435;NA;NA;NA;NA;13096;28259;0;NA;NA;NA;0;3489;31748;NA;NA%;NA%;0,4125;NA%;0,0563
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA SAÚDE DA REGIÃO DE CARATINGA, MANHUAÇU E CARANGOLA LTDA. - SICOOB PROFISSIONAIS DA SAÚDE;71261184;b3S;S5;I;2;CARATINGA;MG;43435;NA;NA;NA;NA;7059;29769;0;NA;NA;NA;0;1761;31530;NA;NA%;NA%;0,2239;NA%;0,0761
COOPERATIVA DE CREDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA CONCÓRDIA - CRESOL CONCÓRDIA;5425526;b3S;S5;I;2;CONCORDIA;SC;43435;NA;NA;NA;NA;6307;30143;0;NA;NA;NA;0;1345;31489;NA;NA%;NA%;0,2003;NA%;0,0363
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE DIONISIO CERQUEIRA-CRESOL DIONÍSIO CERQUEIRA;2844024;b3S;S5;I;2;DIONISIO CERQUEIRA;SC;43435;NA;NA;NA;NA;7260;29917;0;NA;NA;NA;0;1473;31390;NA;NA%;NA%;0,2313;NA%;0,0962
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PACAJÁ E REGIÃO - SICOOB TRANSAMAZÔNICA;24431221;b3S;S5;I;2;PACAJA;PA;43435;NA;NA;NA;NA;8370;29662;0;NA;NA;NA;0;1522;31184;NA;NA%;NA%;0,2684;NA%;0,2134
APOGEO DTVM - PRUDENCIAL;1000084459;n2;S4;I;2;RIO DE JANEIRO;RJ;43435;3193;0;3193;0;3193;133;0;0;32;0;32;30742;30907;NA;0,1033;0,1033;0,1033;NA%;0,0363
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ESTADO DO PARÁ - SICOOB COOESA;83836114;b3S;S5;I;2;BELEM;PA;43435;NA;NA;NA;NA;12421;28151;0;NA;NA;NA;0;2616;30767;NA;NA%;NA%;0,4037;NA%;0,0791
BANCO PORTO REAL DE INVEST.S.A - PRUDENCIAL;1000081359;b2;S4;I;2;PORTO REAL;RJ;43435;29384;0;29384;0;29384;20157;0;0;0;0;0;10610;30767;31407;0,955;0,955;0,955;0,9356;0,0015
COOPERATIVA DE ECONOMIA E CREDITO COM INTERACAO SOLIDARIA DE JAGUARUNA - CRESOL JAGUARUNA;5410056;b3S;S5;I;2;JAGUARUNA;SC;43435;NA;NA;NA;NA;5344;28975;0;NA;NA;NA;0;1676;30651;NA;NA%;NA%;0,1743;NA%;0,0761
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE MICRO REGIÕES DE GOIÂNIA E ADJACENTES LTDA.;1601342;b3S;S5;I;2;GOIANIA;GO;43435;NA;NA;NA;NA;7920;27864;0;NA;NA;NA;0;2718;30582;NA;NA%;NA%;0,259;NA%;0,1298
COOPERATIVA DE CREDITO DE SALVADOR - SICREDI SALVADOR;2245493;b3S;S5;I;2;SALVADOR;BA;43435;NA;NA;NA;NA;23220;27188;0;NA;NA;NA;0;3361;30550;NA;NA%;NA%;0,7601;NA%;0,0028
SOLIDUS S.A. CCVM - PRUDENCIAL;1000082640;n2;S4;I;2;PORTO ALEGRE;RS;43435;12171;0;12171;0;12171;13584;0;0;15;995;1010;15835;30429;NA;0,4;0,4;0,4;NA%;0,0065
COOPERATIVA DE CRÉDITO DE MAIRI LTDA. – SICOOB COOPEMAR;4174720;b3S;S5;I;2;MAIRI;BA;43435;NA;NA;NA;NA;7678;26923;0;NA;NA;NA;0;2969;29893;NA;NA%;NA%;0,2569;NA%;0,2641
COOPERATIVA DE CREDITO E ECONOMIA COM INTERAÇÃO SOLIDARIA DE QUILOMBO - CRESOL QUILOMBO;73254757;b3S;S5;I;2;QUILOMBO;SC;43435;NA;NA;NA;NA;6758;28481;0;NA;NA;NA;0;1157;29638;NA;NA%;NA%;0,228;NA%;0,0754
MAGLIANO S.A. CCVM - PRUDENCIAL;1000082839;n2;S4;I;2;SAO PAULO;SP;43435;12690;0;12690;0;12690;13321;0;0;2;0;2;16044;29366;NA;0,4321;0,4321;0,4321;NA%;0,0251
COOPERATIVA DE CRÉDITO DOS FUNCIONÁRIOS DO GRUPO WALMART LTDA. – SICOOB COOPERBOM;74026998;b3S;S5;I;2;SALVADOR;BA;43435;NA;NA;NA;NA;20363;25388;0;NA;NA;NA;0;3913;29301;NA;NA%;NA%;0,695;NA%;0,1717
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS E PRESTADORES DE SERVIÇOS DA COCRED-COPERCANA-CANAOESTE - SICOOB CRED COPERCANA;64739121;b3S;S5;I;2;SERTAOZINHO;SP;43435;NA;NA;NA;NA;16254;27554;0;NA;NA;NA;0;1634;29188;NA;NA%;NA%;0,5569;NA%;0,0261
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO EMPREENDEDORES - SICREDI EMPREENDEDORES PR;7070495;b3S;S5;I;2;CURITIBA;PR;43435;NA;NA;NA;NA;5758;26719;0;NA;NA;NA;0;2432;29151;NA;NA%;NA%;0,1975;NA%;0,1148
COOPERÁGUIA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO ÁGUIA BRANCA;27171974;b3S;S5;I;2;CARIACICA;ES;43435;NA;NA;NA;NA;31097;27849;0;NA;NA;NA;0;1238;29088;NA;NA%;NA%;1,0691;NA%;0,0005
BCO INBURSA INV S.A. - PRUDENCIAL;1000081335;b1;S4;I;3;SAO PAULO;SP;43435;55940;0;55940;0;55940;12083;0;0;0;0;0;16761;28844;63973;1,9394;1,9394;1,9394;0,8744;0,0121
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE POUSO REDONDO - CRESOL POUSO REDONDO;10453077;b3S;S5;I;2;POUSO REDONDO;SC;43435;NA;NA;NA;NA;5171;27521;0;NA;NA;NA;0;1188;28709;NA;NA%;NA%;0,1801;NA%;0,091
SERVICOOP - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS ESTADUAIS DO RIO GRANDE DO SUL EM PORTO ALEGRE E GRANDE PORTO ALEGRE.;3973814;b3S;S5;I;2;PORTO ALEGRE;RS;43435;NA;NA;NA;NA;14537;23734;0;NA;NA;NA;0;4549;28283;NA;NA%;NA%;0,514;NA%;0,1138
COOPERATIVA DE CRÉDITO DOS MILITARES E DA SEGURANÇA PÚBLICA NO DISTRITO FEDERAL LTDA. - SICOOB DFMIL;4649337;b3S;S5;I;2;BRASILIA;DF;43435;NA;NA;NA;NA;4746;26557;0;NA;NA;NA;0;1636;28193;NA;NA%;NA%;0,1683;NA%;0,07
PENTAGONO S/A DTVM - PRUDENCIAL;1000083773;n2;S4;I;2;RIO DE JANEIRO;RJ;43435;3437;0;3437;0;3437;1299;0;0;0;0;0;26711;28011;NA;0,1227;0,1227;0,1227;NA%;0,1954
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CIRCUITO DAS ÁGUAS - SICOOB CIRCUITO DAS ÁGUAS;3941182;b3S;S5;I;2;MONTE SIAO;MG;43435;NA;NA;NA;NA;6247;26078;0;NA;NA;NA;0;1932;28010;NA;NA%;NA%;0,223;NA%;0,236
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDARIA DE PORTO XAVIER – CRESOL PORTO XAVIER;5442759;b3S;S5;I;2;PORTO XAVIER;RS;43435;NA;NA;NA;NA;6521;26857;0;NA;NA;NA;0;1067;27924;NA;NA%;NA%;0,2335;NA%;0,0712
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS PROFISSIONAIS MÉDICOS E DA SAÚDE DE CURITIBA E REGIÃO METROPOLITANA - SICREDI MEDICRED PR;2924977;b3S;S4;I;2;CURITIBA;PR;43435;6980;0;6980;0;6980;24381;0;0;0;0;0;3304;27685;49546;0,2521;0,2521;0,2521;0,1409;0,0185
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MAGISTRADOS, MEMBROS DO MINISTÉRIO PÚBLICO, DEFENSORES PÚBLICOS E SERVIDORES DO PODER JUDICIÁRIO NO ESTADO DO CEARÁ - SICREDI COOPERJURIS;8041950;b3S;S5;I;2;FORTALEZA;CE;43435;NA;NA;NA;NA;7637;26270;0;NA;NA;NA;0;1332;27602;NA;NA%;NA%;0,2767;NA%;0,0098
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DA REGIÃO SUDESTE DE MINAS GERAIS LTDA. - SICOOB CREDISUCESSO;42887133;b3S;S5;I;2;BOM SUCESSO;MG;43435;NA;NA;NA;NA;8688;24120;0;NA;NA;NA;0;3434;27554;NA;NA%;NA%;0,3153;NA%;0,1035
COOPERATIVA DE CREDITO DOS SERVIDORES DA UNIAO NO NORDESTE - SICOOB CENTRO NORDESTE;3102185;b3S;S5;I;2;JOAO PESSOA;PB;43435;NA;NA;NA;NA;15230;24347;0;NA;NA;NA;0;2994;27341;NA;NA%;NA%;0,557;NA%;0,0387
GRAZZIOTIN FINANCIADORA SA CFI - PRUDENCIAL;1000083481;n1;S4;I;2;PASSO FUNDO;RS;43435;20354;0;20354;0;20354;20590;0;0;2075;0;2075;4647;27313;NA;0,7452;0,7452;0,7452;NA%;0
COOPERUFPA  - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS FEDERAIS E ESTADUAIS E DAS ENTIDADES DE ENSINO COM SEUS RESPECTIVOS FUNCIONÁRIOS NO ESTADO DO PARÁ;83325811;b3S;S5;I;2;BELEM;PA;43435;NA;NA;NA;NA;22604;24858;0;NA;NA;NA;0;2395;27253;NA;NA%;NA%;0,8294;NA%;0,0567
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CORONEL MARTINS-CRESOL PEDRA BRANCA;5070112;b3S;S5;I;2;CORONEL MARTINS;SC;43435;NA;NA;NA;NA;8957;25930;0;NA;NA;NA;0;1247;27178;NA;NA%;NA%;0,3296;NA%;0,07
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA CARGILL;68228006;b3S;S5;I;2;SAO PAULO;SP;43435;NA;NA;NA;NA;25996;25454;0;NA;NA;NA;0;1495;26950;NA;NA%;NA%;0,9646;NA%;0,0012
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MONDELEZ BRASIL, PHILIP MORRIS BRASIL E K&S ALIMENTOS;62795257;b3S;S5;I;2;SAO PAULO;SP;43435;NA;NA;NA;NA;37156;23946;0;NA;NA;NA;0;2974;26920;NA;NA%;NA%;1,3802;NA%;0,0052
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE DORES DO INDAIÁ LTDA. - SICOOB CREDINDAIÁ;71069587;b3S;S5;I;2;DORES DO INDAIA;MG;43435;NA;NA;NA;NA;9239;25306;0;NA;NA;NA;0;1596;26902;NA;NA%;NA%;0,3434;NA%;0,0193
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DO ESTADO DO ESPÍRITO SANTO LTDA. – UNICRED DO ESPÍRITO SANTO;39808449;b3S;S5;I;2;VITORIA;ES;43435;NA;NA;NA;NA;8858;24656;0;NA;NA;NA;0;2227;26883;NA;NA%;NA%;0,3295;NA%;0,035
COOPERATIVA DE CRÉDITO E INVESTIMENTO SICOOB INDEPENDÊNCIA - SICOOB INDEPENDÊNCIA;4306351;b3S;S5;I;2;SAO PAULO;SP;43435;NA;NA;NA;NA;4715;24072;0;NA;NA;NA;0;2696;26768;NA;NA%;NA%;0,1762;NA%;0,0892
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NORTE PAULISTA - SICOOB UNIMAIS NORTE PAULISTA;2250781;b3S;S5;I;2;BEBEDOURO;SP;43435;NA;NA;NA;NA;4416;24367;0;NA;NA;NA;0;2353;26720;NA;NA%;NA%;0,1653;NA%;0,2312
SICREDI COOMAMP - COOPERATIVA DE CRÉDITO DOS MEMBROS DE INSTITUIÇÕES PÚBLICAS DAS CARREIRAS JURÍDICAS E DOS SERVIDORES PÚBLICOS FEDERAIS, ESTADUAIS E MUNICIPAIS EM SÃO LUÍS/MA E MUNICÍPIOS CIRCUNVIZIN;5545390;b3S;S5;I;2;SAO LUIS;MA;43435;NA;NA;NA;NA;13879;24746;0;NA;NA;NA;0;1898;26644;NA;NA%;NA%;0,5209;NA%;0,0672
SICREDI PIAUÍ - COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA SAÚDE DAS REGIÕES CENTRO E NORTE DO PIAUÍ;3128973;b3S;S5;I;2;TERESINA;PI;43435;NA;NA;NA;NA;9635;24262;0;NA;NA;NA;0;2270;26532;NA;NA%;NA%;0,3632;NA%;0,1775
COOPERATIVA DE CRÉDITO E INVESTIMENTO D'OESTE DE RONDÔNIA;5597773;b3S;S5;I;2;NOVA BRASILANDIA;RO;43435;NA;NA;NA;NA;10417;24171;0;NA;NA;NA;0;2309;26480;NA;NA%;NA%;0,3934;NA%;0,1576
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE FORMOSA DO SUL-CRESOL FORMOSA;5269976;b3S;S5;I;2;FORMOSA DO SUL;SC;43435;NA;NA;NA;NA;6374;25224;0;NA;NA;NA;0;1253;26477;NA;NA%;NA%;0,2407;NA%;0,105
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS MUNICIPAIS DE SÃO BERNARDO DO CAMPO - CREDIABC;3612679;b3S;S5;I;2;SAO BERNARDO DO CAMPO;SP;43435;NA;NA;NA;NA;22851;24594;0;NA;NA;NA;0;1721;26316;NA;NA%;NA%;0,8683;NA%;0,0963
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CERES E RIALMA LTDA;9576849;b3S;S5;I;2;CERES;GO;43435;NA;NA;NA;NA;10839;24198;0;NA;NA;NA;0;2051;26249;NA;NA%;NA%;0,4129;NA%;0,0626
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE AMERICANA, LIMEIRA E REGIÃO - SICOOB ACICRED;9579249;b3S;S5;I;2;AMERICANA;SP;43435;NA;NA;NA;NA;6832;24072;0;NA;NA;NA;0;2140;26213;NA;NA%;NA%;0,2606;NA%;0,0208
BOA VIAGEM SCC LTDA. - PRUDENCIAL;1000082080;n2;S4;I;2;RECIFE;PE;43435;2330;0;2330;0;2330;1143;8675;0;0;0;8675;15708;25526;NA;0,0913;0,0913;0,0913;NA%;0,0898
TRINUS CAPITAL DTVM - PRUDENCIAL;1000084631;n2;S4;I;2;GOIANIA;GO;43435;3572;0;3572;0;3572;18718;0;0;3220;105;3325;3181;25224;NA;0,1416;0,1416;0,1416;NA%;0,1871
