Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Próprio (k)
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;S4;I;2;BELO HORIZONTE;MG;43070;3380;0;182346;0;0;0;185726;-183068;0;0;0;-187;-183254;2472;9;0;-4926;-2327;-29;5617;5040;-45;3338;5810;1;5811;-3;-145;5663;0
DACASA FINANCEIRA - PRUDENCIAL;1000081005;n1;S4;C;2;VITORIA;ES;43070;172647;0;9532;0;0;0;182179;-36106;0;0;0;-86656;-122762;59416;16311;13653;-20389;-78945;-11374;0;61390;-16681;-36035;23381;28;23409;-9319;0;14090;-4690
BCO MODAL S.A. - PRUDENCIAL;1000081658;b1;S4;C;2;RIO DE JANEIRO;RJ;43070;33811;0;117826;22735;6091;0;180463;-151797;-1919;0;0;-6784;-160500;19964;56745;21;-22460;-41540;-6539;-78;5866;-6454;-14439;5524;13;5538;934;-7549;-1078;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;S5;I;2;BRASILIA;DF;43070;148330;0;31596;0;0;0;179926;-71552;-447;0;0;-23080;-95079;84847;0;0;-22403;-15514;-130;0;42;-2328;-40332;44515;326;44841;-121;0;44720;-6241
BCO CLASSICO S.A. - PRUDENCIAL;1000081665;b1;S3;C;2;RIO DE JANEIRO;RJ;43070;0;0;175617;0;0;0;175617;-37964;0;0;0;0;-37964;137653;85;0;-456;-1655;-70;0;0;0;-2097;135556;0;135556;-265;0;135291;-40000
INDUSTRIAL DO BRASIL - PRUDENCIAL;1000080477;b1;S4;C;2;SAO PAULO;SP;43070;127545;0;42990;-3182;0;0;167353;-76533;-33191;0;-390;-12658;-122772;44581;5386;2046;-30792;-14510;-5449;171;14407;-669;-29409;15173;4150;19322;2087;0;21410;-22000
BMW - PRUDENCIAL;1000080635;n1;S4;C;3;SAO PAULO;SP;43070;128227;3418;2070;25329;0;0;159045;-19319;-90907;-3111;0;-6346;-119682;39363;616;4007;-9178;-15567;-2947;0;43669;-30570;-9969;29393;0;29393;-12888;0;16506;0
BANCO SEMEAR - PRUDENCIAL;1000081380;b1;S4;I;2;BELO HORIZONTE;MG;43070;148984;0;4473;0;0;0;153457;-36076;0;0;0;-13924;-49999;103458;2092;3326;-6729;-80292;-6178;19;19771;-7918;-75910;27548;-1346;26202;-7293;-1655;17253;-7400
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;S4;I;2;MEDIANEIRA;PR;43070;119187;0;33778;0;0;33;152998;-37905;-14330;0;0;-19020;-71256;81742;27168;9884;-37596;-35277;-722;0;5709;-22491;-53326;28416;-1449;26968;0;0;26968;-11286
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;S4;I;2;LUCAS DO RIO VERDE;MT;43070;117741;0;34791;-4;0;0;152528;-23753;-27373;0;0;-14114;-65239;87288;23380;7031;-25960;-23732;-626;0;5431;-20575;-35052;52237;-7280;44957;0;0;44957;-16476
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;S5;I;2;CHAPECO;SC;43070;115795;0;33530;0;0;0;149325;-45103;-3818;0;0;-41247;-90169;59156;7578;15664;-27795;-28674;-413;0;4790;-10233;-39083;20073;-1199;18874;674;0;19548;-1551
BEXS - PRUDENCIAL;1000080862;b2;S4;C;2;SAO PAULO;SP;43070;0;0;2611;0;146623;0;149234;0;0;0;0;0;0;149234;12;39;-10707;-77750;-6945;0;7;-51;-95395;53839;-6;53833;-22833;-388;30613;-1561
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO NORTE DO BRASIL - CENTRAL SICREDI CENTRO NORTE;33667205;b3C;S4;I;2;CUIABA;MT;43070;2575;0;142304;0;0;0;144879;-142075;0;0;0;210;-141865;3014;0;0;-8355;49501;0;71;786;-44934;-2930;84;10;93;0;0;93;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91586982;b3S;S4;I;2;NOVA PETROPOLIS;RS;43070;87427;0;55940;0;0;0;143368;-54182;-4398;0;0;-10313;-68892;74475;19590;11277;-33685;-22925;-532;0;5835;-20808;-41248;33227;-195;33032;0;0;33032;-14626
BCO A.J. RENNER S.A. - PRUDENCIAL;1000081799;b1;S4;C;2;PORTO ALEGRE;RS;43070;134518;0;7165;-2;0;0;141681;-45893;0;0;0;-26982;-72875;68805;5715;8570;-29911;-31570;-5648;1404;98;-828;-52169;16636;0;16636;-1825;-2122;12689;-8397
BADESUL DESENVOLVIMENTO AF/RS - PRUDENCIAL;1000081029;n1;S4;I;1;PORTO ALEGRE;RS;43070;113490;0;26879;0;0;0;140369;0;-50876;0;0;-35373;-86249;54121;5635;553;-17132;-8927;-3642;0;33406;-7710;2183;56304;98;56402;-24387;-2121;29893;0
BS2 - PRUDENCIAL;1000080422;b1;S4;C;2;BELO HORIZONTE;MG;43070;60047;0;33941;2543;41174;0;137706;-73084;-279;0;0;-22371;-95735;41971;7959;923;-26412;-70954;-6526;5713;93318;-20653;-16632;25338;1010;26348;-2302;0;24046;-10000
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37395399;b3S;S5;I;2;GOIANIA;GO;43070;110127;0;26650;0;0;0;136777;-37604;-2715;0;0;-19098;-59416;77361;5097;3634;-18598;-15716;-496;0;3219;-1884;-24744;52616;646;53262;-1319;0;51943;-12043
SCOTIABANK BRASIL - PRUDENCIAL;1000081452;b1;S4;I;3;SAO PAULO;SP;43070;24141;0;73908;32493;0;0;130542;-61973;-11431;0;-3990;30061;-47333;83209;14455;0;-27580;-10853;-5081;0;11901;-15890;-33048;50162;-7;50155;-26887;-358;22910;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88894548;b3S;S4;I;2;CERRO LARGO;RS;43070;100498;0;29263;0;0;3;129764;-29636;-11481;0;0;-15863;-56980;72784;24183;9513;-36306;-24854;-646;0;8343;-19720;-39487;33298;-1284;32013;0;0;32013;-9940
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;S4;I;2;PALOTINA;PR;43070;106291;0;22823;0;0;23;129138;-25823;-11966;0;0;-15017;-52806;76331;22336;11448;-32040;-33265;-594;0;2996;-21061;-50180;26152;85;26237;0;0;26237;-8752
COOPERATIVA CENTRAL DE CRÉDITO URBANO - CECRED;5463212;b3C;S4;I;2;BLUMENAU;SC;43070;7096;0;120472;0;0;0;127567;-123761;-4491;0;0;685;-127567;0;0;0;-22116;22968;-116;0;0;-736;0;0;0;0;0;0;0;0
MIZUHO - PRUDENCIAL;1000080697;b1;S4;C;3;SAO PAULO;SP;43070;23098;0;84157;13974;4656;0;125886;-64136;-27591;0;0;4437;-87290;38596;42883;1;-29071;-21909;-3070;1059;26979;-7436;9436;48032;-76;47956;-10179;-1692;36084;-21174
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;S4;I;2;CAMPO MOURAO;PR;43070;68486;0;57370;0;0;0;125856;-36589;-33285;0;0;-15516;-85389;40467;1250;3954;-9610;-1435;-106;0;5832;-1968;-2083;38384;24;38408;-1123;0;37285;0
HSBC BI - PRUDENCIAL;1000084741;b2;S4;I;3;SAO PAULO;SP;43070;0;0;75773;29406;18379;0;123559;-579;0;0;0;0;-579;122979;27629;0;-41319;-15130;-3900;0;6190;-35202;-61734;61246;0;61246;-8795;-741;51710;-42735
RODOBENS - PRUDENCIAL;1000080855;b1;S4;C;2;SAO PAULO;SP;43070;76381;40866;22630;-18651;0;0;121226;-24844;-9095;-24303;0;-16148;-74390;46836;221653;1894;-26217;-92887;-25216;16405;22470;-27622;90479;137316;3534;140849;-23372;-2691;114786;-33208
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE MINAS GERAIS LTDA.;42898825;b3S;S4;I;2;BELO HORIZONTE;MG;43070;66605;0;53788;0;0;0;120393;-59013;0;0;0;-10317;-69330;51063;5559;3614;-17978;-18703;-329;0;2740;-2432;-27530;23533;9;23542;142;0;23685;-16788
INDUSVAL - PRUDENCIAL;1000080415;b1;S4;C;2;SAO PAULO;SP;43070;51833;0;58435;6349;3563;0;120180;-111529;-4368;0;0;-102883;-218781;-98600;38066;12772;-40254;-57022;-5009;-1050;12808;-16597;-56285;-154886;-4368;-159254;34872;-9043;-133425;0
UNIPRIME NORTE DO PARANÁ - COOPERATIVA DE CRÉDITO LTDA;2398976;b3S;S4;I;2;LONDRINA;PR;43070;73036;0;45911;0;0;0;118947;-41545;-153;0;0;-11824;-53522;65424;4905;3805;-19010;-12502;0;0;1539;-4327;-25590;39835;-1476;38359;-23;-861;37475;-21731
PORTOCRED S.A. - CFI - PRUDENCIAL;1000083560;n1;S4;I;2;PORTO ALEGRE;RS;43070;111146;0;2073;0;0;0;113219;-14175;0;0;0;-29202;-43377;69843;2533;5024;-17467;-34801;-4907;0;1635;-2369;-50352;19490;0;19490;-4842;-2109;12539;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO SUL DO MATO GROSSO DO SUL – SICREDI CENTRO-SUL MS;26408161;b3S;S4;I;2;DOURADOS;MS;43070;91394;0;20462;0;0;15;111871;-17566;-12778;0;0;-7445;-37789;74081;15760;8643;-25153;-16661;-510;0;4313;-15491;-29098;44983;-95;44889;0;0;44889;-11319
BCO CARGILL S.A. - PRUDENCIAL;1000081414;b1;S4;I;3;SAO PAULO;SP;43070;70336;0;19894;-29192;50598;0;111637;-24920;-43530;0;0;-175279;-243729;-132092;1;0;-5197;-3870;-2834;0;14891;-17210;-14219;-146311;19;-146293;59969;0;-86323;0
SCANIA - PRUDENCIAL;1000080776;b2;S4;C;3;SAO BERNARDO DO CAMPO;SP;43070;102996;1549;6920;0;0;0;111465;-3555;-51563;-1316;0;1773;-54661;56804;58221;1893;-17390;-49226;-2000;960;122;-3400;-10819;45985;520;46505;-21743;-563;24199;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO LESTE CAPIXABA - SICOOB LESTE CAPIXABA;32430233;b3S;S5;I;2;LINHARES;ES;43070;92092;0;17698;0;0;0;109790;-22342;-5822;0;0;-36201;-64365;45425;7736;5229;-9450;-13402;-408;0;3794;-4682;-11184;34241;-105;34136;0;-758;33379;-10191
ICBC DO BRASIL BM S.A. - PRUDENCIAL;1000081830;b1;S4;I;3;SAO PAULO;SP;43070;19156;0;19274;0;68812;0;107242;-10620;-74698;0;0;-1000;-86318;20924;1380;46;-9410;-6361;-847;0;1155;-6886;-20923;0;-47;-47;62;-1076;-1061;0
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE/NORDESTE - CENTRAL SICREDI NORTE/NORDESTE;70119680;b3C;S4;I;2;CABEDELO;PB;43070;7252;0;98903;0;0;0;106155;-98889;0;0;0;-135;-99024;7131;499;0;-8530;12532;-25;4;312;-3221;1571;8702;26;8728;-17;-252;8460;-5865
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE CARLOS BARBOSA - SICREDI SERRANA RS;90608712;b3S;S4;I;2;CARLOS BARBOSA;RS;43070;63358;0;42640;0;0;0;105998;-41416;-6074;0;0;-5732;-53222;52776;19507;4796;-25810;-16099;-543;0;6346;-13884;-25688;27088;49;27137;0;0;27137;-9263
MÁXIMA - PRUDENCIAL;1000080367;b1;S4;C;2;RIO DE JANEIRO;RJ;43070;42048;0;62103;-357;341;0;104135;-65277;0;0;0;96;-65180;38955;2057;14;-12838;-23609;-3513;-137;5064;-6026;-38988;-33;1212;1179;-3434;-379;-2634;0
BCO LUSO BRASILEIRO S.A. - PRUDENCIAL;1000081706;b1;S4;I;2;SAO PAULO;SP;43070;87662;0;6384;-1187;8937;0;101796;-45382;-2147;0;0;-16711;-64240;37555;2076;19;-11676;-9122;-3000;0;3753;-8452;-26402;11154;-603;10550;-745;0;9805;0
COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES;32428294;b3C;S4;I;2;VITORIA;ES;43070;8656;0;92793;0;0;0;101449;-90078;-7547;0;0;-162;-97788;3661;298;0;-5239;-3865;-52;0;8220;-1767;-2405;1256;11;1267;0;-190;1077;-869
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR/SP;81466286;b3S;S4;I;2;PONTA GROSSA;PR;43070;70873;0;27224;0;0;0;98096;-28591;-13567;0;0;-8335;-50493;47603;19656;6107;-20883;-20152;-489;0;2914;-13058;-25906;21698;-540;21158;-131;0;21026;-7047
BCO DES. DO ES S.A. - PRUDENCIAL;1000081304;b4;S4;I;1;VITORIA;ES;43070;80298;0;17652;0;0;0;97949;-72;-11058;0;0;-17938;-29069;68881;639;1686;-22110;-9050;-2215;0;8382;-918;-23586;45295;303;45597;-17928;0;27669;-7188
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DOS VALES - SICREDI REGIÃO DOS VALES RS;89126130;b3S;S4;I;2;ENCANTADO;RS;43070;44377;0;50252;0;0;0;94629;-39133;-2315;0;0;-9748;-51195;43434;11596;2372;-16736;-8499;-279;0;3171;-7789;-16163;27271;-106;27165;0;0;27165;-8709
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DO RIO GRANDE DO SUL E OESTE DE SANTA CATARINA - SICREDI NORTE RS/SC;87780268;b3S;S4;I;2;ERECHIM;RS;43070;73102;0;20993;0;0;1;94096;-24630;-8174;0;0;-10095;-42898;51197;17350;4238;-24581;-15507;-479;0;3835;-13549;-28694;22503;394;22898;0;0;22898;-7676
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DAS UNICRED'S DE SANTA CATARINA E DO PARANÁ LTDA - UNICRED CENTRAL SC/PR;543968;b3C;S4;I;2;FLORIANOPOLIS;SC;43070;0;0;92190;0;0;0;92190;-89315;0;0;0;0;-89315;2875;178;0;-7040;2395;-7;6;96;-47;-4418;-1543;20;-1523;0;0;-1523;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUDOESTE MT/PA - SICREDI SUDOESTE MT/PA;32995755;b3S;S4;I;2;TANGARA DA SERRA;MT;43070;76480;0;15196;0;0;0;91675;-14244;-8014;0;0;-10134;-32393;59283;15522;6469;-19520;-19844;-461;0;3131;-15762;-30465;28818;-445;28373;0;0;28373;-8376
AF PARANÁ - PRUDENCIAL;1000081115;n1;S4;I;1;CURITIBA;PR;43070;64878;0;26553;0;0;0;91431;0;-7142;0;0;-11459;-18601;72831;486;943;-14769;-10187;-4017;0;6238;-1143;-22449;50381;-5;50377;-3991;-2569;43817;-39206
NEGRESCO S.A. - CFI - PRUDENCIAL;1000083450;n1;S4;I;2;CURITIBA;PR;43070;89106;0;811;0;0;0;89918;-6529;0;0;0;-30751;-37280;52638;3024;0;-9491;-16758;-3970;0;826;-3985;-30354;22283;8;22291;-8512;-502;13277;0
LEASEPLAN AM S.A. - PRUDENCIAL;1000082963;n1;S4;I;3;BARUERI;SP;43070;0;87194;53;0;0;0;87247;0;-14234;-49583;0;-870;-64687;22560;1913;0;-7886;-4868;-1320;0;2551;-380;-9989;12570;-63;12507;-5512;0;6995;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO - SICOOB CREDICOONAI;53923116;b3S;S4;I;2;RIBEIRAO PRETO;SP;43070;74632;0;10758;0;0;1709;87100;-21299;-11410;0;0;-31134;-63842;23257;2963;2198;-10727;-11551;-163;0;3034;-1760;-16006;7251;-692;6558;-403;-444;5712;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-SERRANA DO ESPÍRITO SANTO;815319;b3S;S5;I;2;VENDA NOVA DO IMIGRANTE;ES;43070;68460;0;18436;0;0;0;86896;-23270;-3814;0;0;-8444;-35528;51367;7905;5433;-12846;-15033;-462;0;3521;-7811;-19294;32074;-35;32039;0;-1126;30912;-8217
STONE PAGAMENTOS - PRUDENCIAL;1000084686;n4;;I;2;SAO PAULO;SP;43070;0;0;86073;0;0;0;86073;0;0;0;-941;-2817;-3758;82314;160120;0;-78863;-116165;-29384;-14717;147479;-120911;-52441;29873;-828;29045;-19596;0;9449;0
YAMAHA MOTOR - PRUDENCIAL;1000080721;b2;S4;C;3;GUARULHOS;SP;43070;92981;0;4548;-11461;0;0;86068;-15082;-8485;0;0;-19285;-42852;43216;41490;13663;-23900;-88237;-9275;746;92450;-29662;-2726;40490;-270;40219;-17454;0;22765;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PLANALTO   SICREDI PLANALTO RS/SC;88038260;b3S;S4;I;2;CRUZ ALTA;RS;43070;62478;0;22479;0;0;1;84959;-15563;-15289;0;0;-11352;-42204;42755;10495;3336;-15222;-6602;-287;0;2891;-9938;-15328;27427;0;27427;-1183;0;26244;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SORRISO - SICREDI CELEIRO DO MT;26555235;b3S;S4;I;2;SORRISO;MT;43070;52602;0;32174;0;0;0;84776;-18685;-17368;0;0;-13342;-49395;35381;17639;3699;-16271;-11027;-487;0;5591;-10846;-11702;23679;17;23696;0;0;23696;-8360
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO CENTRO DO RGS - SICREDI REGIÃO CENTRO;95594941;b3S;S4;I;2;SANTA MARIA;RS;43070;63063;0;21692;0;0;1;84757;-19111;-9286;0;0;-17816;-46213;38544;13150;5556;-20513;-12821;-407;0;4129;-11843;-22749;15795;-123;15672;0;0;15672;-5233
COOPERATIVA DE CRÉDITO UNICRED DA GRANDE FLORIANÓPOLIS LTDA - UNICRED FLORIANÓPOLIS;74064502;b3S;S5;I;2;FLORIANOPOLIS;SC;43070;50258;0;33954;0;0;0;84212;-39559;0;0;0;306;-39253;44959;8098;1320;-11834;-18381;-123;0;34;-464;-21349;23610;-623;22987;0;0;22987;-5275
COOPERATIVA DE POUPANÇA E CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE MARINGÁ - SICOOB METROPOLITANO;3459850;b3S;S5;I;2;MARINGA;PR;43070;57129;0;24091;0;0;0;81220;-26534;-2089;0;0;-20589;-49212;32008;7979;8561;-19421;-14016;-325;0;3049;-6817;-20988;11020;-196;10824;-643;0;10180;-1033
BCO GUANABARA S.A. - PRUDENCIAL;1000081672;b1;S4;I;2;RIO DE JANEIRO;RJ;43070;45417;0;34202;47;0;0;79667;-43401;-985;0;0;-11854;-56240;23427;308;2484;-6674;-5012;-1817;17;26;-282;-10951;12476;61;12537;-6003;-342;6192;-5746
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO MIGUEL DO OESTE - SICOOB SÃO MIGUEL SC;81607046;b3S;S5;I;2;SAO MIGUEL D'OESTE;SC;43070;58181;0;21468;0;0;6;79655;-25920;-3905;0;0;-46826;-76651;3004;7917;4518;-15281;-11033;-400;0;1389;-5838;-18728;-15724;178;-15546;-690;0;-16236;0
SAX S.A. CFI - PRUDENCIAL;1000083515;n1;S4;I;2;BARUERI;SP;43070;78545;0;543;0;0;0;79088;-1496;0;0;0;-21562;-23058;56030;2910;5174;-1693;-22126;-4276;0;4;-1006;-21013;35018;0;35018;-15870;0;19148;0
ESTRELA MINEIRA - PRUDENCIAL;1000083584;n1;S4;C;2;ARAXA;MG;43070;77689;0;1097;0;0;0;78787;-9272;-36;0;0;-17586;-26894;51892;24278;326;-2613;-49211;-5874;0;711;-976;-33358;18535;11;18546;1382;-35;19893;-1237
BCO FORD S.A. - PRUDENCIAL;1000081782;b2;S4;I;3;SAO PAULO;SP;43070;70144;0;8543;0;0;0;78686;-39024;0;0;0;-15281;-54305;24382;0;0;-974;-8855;-1494;0;2247;-2067;-11144;13238;0;13238;577;0;13815;-15723
QUERO-QUERO - PRUDENCIAL;1000080831;n1;S4;I;2;SANTO CRISTO;RS;43070;77816;0;791;0;0;0;78607;-7357;0;0;-11;-18435;-25803;52803;1854;3355;-2984;-44050;-3417;0;52;-121;-45312;7492;0;7492;-3299;0;4192;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33021064;b3S;S4;I;2;CANARANA;MT;43070;65031;0;12112;0;0;0;77142;-6521;-22241;0;0;-13893;-42655;34487;10445;3264;-14786;-8679;-272;0;2158;-8430;-16301;18186;488;18673;0;0;18673;-6879
AF DESENVOLVE SP S.A. - PRUDENCIAL;1000081153;n1;S4;I;1;SAO PAULO;SP;43070;64936;0;12059;0;0;0;76995;0;-16542;0;0;-16654;-33196;43799;1893;2675;-18009;-7696;-2760;0;193;-147;-23850;19949;116;20065;-3183;-1723;15159;-13566
CENTRAL DAS COOPERATIVAS DE CREDITO UNICOOB - SICOOB CENTRAL UNICOOB;5036532;b3C;S4;I;2;MARINGA;PR;43070;315;0;76540;0;0;0;76855;-75123;0;0;0;-29;-75151;1704;2;0;-12163;-7522;0;5638;13692;-1763;-2117;-413;-6;-419;-15;0;-434;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO NORTE DO ESPÍRITO SANTO - SICOOB NORTE;31815293;b3S;S5;I;2;SAO GABRIEL DA PALHA;ES;43070;69034;0;7024;0;0;0;76058;-10791;-12038;0;0;-35261;-58090;17969;5669;3283;-9806;-6968;-428;0;4584;-4528;-8194;9775;49;9824;0;-582;9242;-6603
AF DO ESTADO DE SC S.A. - PRUDENCIAL;1000081074;n1;S4;I;1;FLORIANOPOLIS;SC;43070;59509;0;15245;0;0;0;74754;0;-14291;0;0;-5558;-19850;54904;0;946;-19547;-6906;-2571;0;322;-4047;-31804;23100;3653;26753;-1763;0;24990;-19045
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;S4;I;2;FRANCISCO BELTRAO;PR;43070;42427;0;31357;0;0;0;73784;-27016;-26984;0;0;-2018;-56018;17766;0;0;-11091;-6670;0;1959;15212;-747;-1337;16429;7;16436;0;-454;15982;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PAMPA GAÚCHO - SICREDI PAMPA GAÚCHO;87733077;b3S;S4;I;2;ITAQUI;RS;43070;61891;0;11793;0;0;0;73685;-11391;-11622;0;0;-9793;-32806;40878;7870;3430;-14428;-9596;-252;0;3781;-8085;-17280;23598;106;23704;0;0;23704;-10280
CONFIDENCE - PRUDENCIAL;1000080783;b2;S4;C;2;SAO PAULO;SP;43070;0;0;3042;-685;71296;0;73654;0;0;0;0;0;0;73654;2084;5658;-44235;-94834;-7624;0;116144;-30129;-52936;20718;-6179;14539;-9310;-2528;2701;0
FACTA S.A. CFI - PRUDENCIAL;1000083704;n1;S4;I;2;PORTO ALEGRE;RS;43070;73109;0;120;0;0;0;73229;-6978;0;0;0;-6200;-13178;60050;0;1;-575;-33876;-3055;0;119;-4959;-42345;17705;-1;17704;-9547;-16;8141;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NORTE MATO-GROSSENSE – SICREDI NORTE MT/PA;37442605;b3S;S4;I;2;COLIDER;MT;43070;60330;0;12524;-1;0;0;72853;-7503;-6420;0;0;-10417;-24340;48512;15903;5748;-18905;-14906;-429;0;2447;-15428;-25569;22943;-238;22705;0;0;22705;-10615
STANDARD CHARTERED BI S.A. - PRUDENCIAL;1000081373;b2;S4;I;3;SAO PAULO;SP;43070;0;0;65700;6337;0;0;72037;-47300;-1294;0;-4343;0;-52938;19100;23734;0;-23766;-10224;-2363;0;4021;-13717;-22315;-3215;47;-3168;4755;-658;929;-11399
COOPERATIVA DE CRÉDITO SICREDI JOÃO PESSOA;35571249;b3S;S5;I;2;JOAO PESSOA;PB;43070;51748;0;19308;0;0;0;71056;-23652;0;0;0;-7247;-30899;40157;1316;2214;-8424;-5509;-46;5;2770;-4311;-11987;28170;-429;27741;0;-547;27194;-9968
UNIPRIME CENTRAL - CENTRAL INTERESTADUAL DE COOPERATIVAS DE CREDITO LTDA.;3046391;b3C;S4;I;2;LONDRINA;PR;43070;219;0;70709;0;0;0;70928;-69001;-219;0;0;0;-69220;1708;99;0;-3095;-3072;-15;0;4407;-32;-1708;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE GOIANO;24795049;b3S;S5;I;2;RIO VERDE;GO;43070;54096;0;16702;0;0;0;70798;-11271;-4692;0;0;-2677;-18641;52157;1459;562;-8782;-6901;-146;0;4484;-3110;-12433;39724;10;39734;-287;-1748;37699;-16167
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DOS ESTADOS DE MATO GROSSO DO SUL, TOCANTINS E OESTE DA BAHIA - SICREDI UNIÃO MS/TO;24654881;b3S;S4;I;2;CAMPO GRANDE;MS;43070;53770;0;16422;-13;0;0;70179;-16460;-5017;0;0;-10981;-32458;37721;10461;7056;-16845;-15780;-261;0;1790;-12004;-25583;12138;84;12221;0;0;12221;-5996
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTO URUGUAI - SICREDI ALTO URUGUAI RS/SC;87733770;b3S;S4;I;2;RODEIO BONITO;RS;43070;57561;0;12404;0;0;20;69986;-16613;-4085;0;0;-6936;-27633;42352;11242;3740;-19227;-11879;-283;0;2818;-10744;-24333;18020;-13;18007;0;0;18007;-4101
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL DO ESPÍRITO SANTO - SICOOB SUL;32467086;b3S;S5;I;2;CACHOEIRO DE ITAPEMIRIM;ES;43070;50434;0;19025;0;0;0;69459;-18683;-3586;0;0;-13233;-35502;33957;5093;4555;-9438;-11406;-341;0;2602;-2398;-11334;22623;101;22724;0;-657;22067;-6743
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL RONDONIENSE - SICOOB CREDIP.;2015588;b3S;S5;I;2;PIMENTA BUENO;RO;43070;59043;0;10339;0;0;0;69382;-12604;-4439;0;0;-8189;-25231;44151;7356;1680;-16447;-13086;-455;0;1296;-2982;-22638;21513;243;21756;0;0;21756;-3265
COOPERATIVA CENTRAL DE CRÉDITO DE GOIÁS LTDA;33416108;b3C;S4;I;2;GOIANIA;GO;43070;254;0;68751;0;0;0;69005;-67711;0;0;0;5;-67706;1299;113;0;-3644;-1950;-11;4186;5258;-11;3941;5239;3;5242;-31;0;5211;-8729
