Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Próprio (k)
TURCAMBIO CC LTDA. - PRUDENCIAL;1000082334;n2;;I;2;GAROPABA;SC;42614;0;0;0;0;1699;0;1699;0;0;0;0;0;0;1699;73;89;-380;-1193;-87;0;1;-69;-1564;135;0;135;-36;0;99;-40
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CERES E RIALMA LTDA;9576849;b3S;;I;2;CERES;GO;42614;1135;0;555;0;0;0;1690;-519;0;0;0;-114;-633;1057;48;42;-282;-255;-5;0;0;-20;-471;586;21;606;0;0;606;0
AGENCIA DE FOMENTO DO RN S.A. - PRUDENCIAL;1000081043;n1;;I;1;NATAL;RN;42614;535;0;1151;0;0;0;1686;0;-33;0;0;-198;-231;1455;789;26;-1359;-837;-135;0;663;-683;-1536;-80;-21;-101;-221;0;-322;0
COOPERATIVA DE CRÉDITO MÚTUO DOS PROFISSIONAIS MÉDICOS E DA SAÚDE DE CURITIBA E REGIÃO METROPOLITANA - SICREDI MEDICRED PR;2924977;b3S;;I;2;CURITIBA;PR;42614;810;0;873;0;0;0;1683;-754;-15;0;0;-84;-854;829;176;59;-390;-264;-15;0;13;-211;-632;197;0;197;-22;0;175;0
COOPERATIVA DE CRÉDITO RURAL DE MAIRI LTDA. - SICOOB COOPEMAR;4174720;b3S;;I;2;MAIRI;BA;42614;894;0;776;0;0;0;1670;-453;-6;0;0;-152;-611;1059;170;266;-622;-634;-12;0;51;-79;-860;198;-3;195;-10;0;185;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MILITARES ESTADUAIS DE SANTA CATARINA - CREDPOM;4572960;b3S;;I;2;FLORIANOPOLIS;SC;42614;1100;0;562;0;0;0;1662;-838;1;0;0;-22;-861;802;50;25;-398;-408;-6;0;40;-60;-757;45;-7;38;-6;0;32;0
COOPERATIVA DE CRÉDITO RURAL DE SÃO VICENTE DE MINAS LTDA. - SICOOB CREDISAVI;86476199;b3S;;I;2;SAO VICENTE DE MINAS;MG;42614;1354;0;308;0;0;0;1662;-451;-142;0;0;-473;-1066;596;114;154;-428;-482;-8;0;29;-59;-678;-83;0;-83;-17;0;-100;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SÃO JOÃO DO TRIUNFO - CRESOL SÃO JOÃO DO TRIUNFO;8560508;b3S;;I;2;SAO JOAO DO TRIUNFO;PR;42614;1388;0;262;0;0;0;1650;-222;-284;0;0;-396;-902;748;55;107;-210;-201;-7;0;21;-237;-473;275;-4;271;-4;-1;265;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS METALÚRGICOS DA GRANDE SÃO PAULO - SICOOB METALCRED;4833655;b3S;;I;2;SAO PAULO;SP;42614;1390;0;248;0;0;0;1638;-183;0;0;0;-281;-463;1175;18;72;-533;-319;-2;0;193;-35;-607;568;0;568;0;-14;554;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE GETULIO VARGAS-CRESOL GETÚLIO VARGAS;5241145;b3S;;I;2;GETULIO VARGAS;RS;42614;1292;0;335;0;0;0;1626;-487;-162;0;0;-21;-671;956;237;21;-319;-315;0;0;0;-73;-450;506;-25;481;0;0;481;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE GRANDES RIOS - CRESOL GRANDES RIOS;7925729;b3S;;I;2;GRANDES RIOS;PR;42614;1305;0;322;0;0;0;1626;-362;-234;0;0;-168;-765;861;65;114;-303;-378;0;0;20;-88;-570;291;-6;286;-2;-4;280;-37
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA SAÚDE, DA EDUCAÇÃO, PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DO NORTE PAULISTA - SICOOB UNIMAIS NORTE PAULISTA;2250781;b3S;;I;2;BEBEDOURO;SP;42614;1326;0;298;0;0;0;1624;-592;0;0;0;-346;-939;685;202;14;-537;-642;-4;0;38;-10;-940;-256;0;-256;0;0;-256;0
COOPERATIVA DE CRÉDITO MÚTUO DOS DESPACHANTES DE TRÂNSITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CREDITRAN;4715685;b3S;;I;2;FLORIANOPOLIS;SC;42614;1223;0;395;0;0;0;1617;-720;-1;0;0;-132;-853;764;23;1799;-695;-1260;-4;0;0;-63;-202;563;10;573;-7;0;566;-97
AVISTA S.A. CFI - PRUDENCIAL;1000084600;n1;;C;2;VITORIA;ES;42614;1638;0;-24;0;0;0;1613;-25;0;0;0;4590;4565;6178;36120;0;-8145;-94251;-9205;0;150765;-111633;-36350;-30172;31451;1279;-2949;0;-1670;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE PRAIA GRANDE E REGIÃO - SICOOB COOPERACE;9639338;b3S;;I;2;PRAIA GRANDE;SP;42614;1077;0;528;0;0;0;1605;-544;0;0;0;482;-61;1544;79;90;-261;-392;-2;0;30;-82;-539;1005;0;1005;0;0;1005;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ARCOS LTDA. - SICOOB ARCOMCREDI;71230338;b3S;;I;2;ARCOS;MG;42614;1236;0;368;0;0;0;1605;-540;0;0;0;-153;-693;911;120;165;-431;-537;-4;0;0;-42;-729;182;-22;160;0;0;160;0
MONEY PLUS SCMEPP LTDA - PRUDENCIAL;1000083292;n1;;I;2;SAO PAULO;SP;42614;1505;0;97;0;0;0;1602;0;0;0;0;2;2;1604;145;0;-274;-730;-89;0;0;-6;-953;651;-70;581;-191;0;390;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA SERRA GERAL DE MINAS LTDA. - SICOOB CREDIGERAIS;2804469;b3S;;I;2;JANAUBA;MG;42614;1118;0;483;0;0;0;1601;-578;-3;0;0;-22;-602;999;110;258;-511;-512;-6;0;23;-137;-775;224;1;225;-2;0;223;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO VALE DO ARAGUAIA - SICOOB ARAGUAIA;5244177;b3S;;I;2;BARRA DO GARCAS;MT;42614;1313;0;279;0;0;0;1592;-397;0;0;0;-55;-452;1140;125;241;-404;-480;-6;0;57;-1041;-1508;-368;0;-368;-5;0;-374;0
BANCO VIPAL - PRUDENCIAL;1000081531;b2;;I;2;PORTO ALEGRE;RS;42614;1219;0;372;0;0;0;1591;-1083;0;0;0;-1474;-2558;-966;0;132;-1024;-618;-23;0;0;-122;-1655;-2621;0;-2621;29;0;-2592;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SÃO FRANCISCO DE SALES LTDA.- SICOOB CREDICOOPERTRIL;1374196;b3S;;I;2;SAO FRANCISCO DE SALES;MG;42614;1237;0;354;0;0;0;1591;-331;-90;0;0;-59;-480;1111;49;75;-388;-207;-5;0;31;-67;-510;601;9;610;-15;-13;582;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CAÇADOR   SICOOB CAÇADOR SC;86791837;b3S;;I;2;CACADOR;SC;42614;1153;0;437;0;0;0;1590;-713;-22;0;0;-335;-1070;520;129;222;-267;-382;-4;0;0;-109;-411;110;0;110;-12;0;97;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ARAXÁ LTDA - SICOOB COOCREZ;71378426;b3S;;I;2;ARAXA;MG;42614;998;0;591;0;0;0;1589;-454;0;0;0;-89;-543;1047;44;183;-494;-321;-7;0;9;-35;-621;426;-2;424;-3;0;421;0
COOPERATIVA DE CREDITO RURAL COM INTERAÇÃO SOLIDÁRIA. DE JACUTINGA - CRESOL JACUTINGA;2904125;b3S;;I;2;JACUTINGA;RS;42614;1157;0;428;0;0;0;1585;-507;-139;0;0;-854;-1500;85;174;12;-338;-362;0;0;21;-360;-852;-767;-507;-1274;0;0;-1274;0
LABOR CC - PRUDENCIAL;1000082073;n2;;I;2;RECIFE;PE;42614;0;0;0;0;1570;0;1570;0;0;0;0;0;0;1570;167;0;-383;-1049;-86;0;0;0;-1351;219;0;219;-82;0;138;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA JUSTIÇA DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CREDJUS;4894460;b3S;;I;2;BELO HORIZONTE;MG;42614;1251;0;314;0;0;0;1565;-558;-40;0;0;8;-590;975;32;0;-274;-122;-5;0;0;0;-368;607;0;607;-6;0;600;-218
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAJUBÁ LTDA - SICOOB SUL DE MINAS;4079285;b3S;;I;2;ITAJUBA;MG;42614;1064;0;489;0;0;0;1552;-566;0;0;0;-191;-757;795;83;183;-409;-456;-17;0;39;-30;-607;188;-1;186;0;-19;167;0
COOPERATIVA DE CRÉDITO DOS SERVIDORES DA UNIÃO NO NORDESTE - SICREDI FEDERALCRED NE;3102185;b3S;;I;2;JOAO PESSOA;PB;42614;1435;0;117;0;0;0;1552;-223;-12;0;0;-58;-293;1259;138;87;-690;-342;-5;0;60;-356;-1108;151;0;152;0;0;152;0
FOURTRADE COR. DE CAMBIO LTDA - PRUDENCIAL;1000081957;n2;;I;2;RIO DE JANEIRO;RJ;42614;0;0;0;0;1548;0;1548;0;0;0;0;0;0;1548;1577;0;-947;-1613;-235;0;22;0;-1196;352;0;352;-155;0;197;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA SAÚDE DA REGIÃO DE CARATINGA, MANHUAÇU E CARANGOLA LTDA. - SICOOB PROFISSIONAIS DA SAÚDE;71261184;b3S;;I;2;CARATINGA;MG;42614;930;0;609;0;0;0;1538;-736;-10;0;0;3;-743;796;85;38;-354;-357;-11;0;57;-26;-567;229;0;229;-8;-8;214;0
COOPERATIVA DE CRÉDITO DOS FUNCIONÁRIOS DA ABB - COOPERABB;51010858;b3S;;I;2;GUARULHOS;SP;42614;1379;0;153;0;0;0;1532;0;0;0;0;-25;-25;1507;0;0;-177;-90;-8;0;0;-3;-279;1228;0;1228;-1;0;1227;-1147
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE NOVA PRATA DO IGUACU - CRESOL NOVA PRATA DO IGUACU;3014407;b3S;;I;2;NOVA PRATA DO IGUACU;PR;42614;1287;0;239;0;0;0;1526;-138;-281;0;0;-548;-968;558;130;57;-158;-136;1;0;25;-215;-297;261;-5;256;-2;-3;251;-47
AFAL - PRUDENCIAL;1000081081;n1;;I;1;MACEIO;AL;42614;521;0;999;0;0;0;1520;0;-34;0;0;-239;-274;1247;6;0;-807;-539;-72;0;531;-42;-923;324;0;324;-244;0;79;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS FEDERAIS DO MUNICÍPIO DE UBERABA E SUAS FUNDAÇÕES - SICOOB - CREDIMED LTDA.;71336432;b3S;;I;2;UBERABA;MG;42614;915;0;600;0;0;0;1515;-692;0;0;0;-17;-709;806;37;19;-395;-330;-9;0;49;-12;-642;164;3;167;-9;-12;146;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE TEÓFILO OTONI LTDA.;1709266;b3S;;I;2;TEOFILO OTONI;MG;42614;1250;0;258;0;0;0;1508;-549;0;0;0;-58;-607;900;93;45;-328;-434;-2;0;2;1;-626;274;11;285;-2;0;284;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE VITÓRIA DA CONQUISTA;2833202;b3S;;I;2;VITORIA DA CONQUISTA;BA;42614;970;0;529;0;0;0;1499;-376;0;0;0;5;-372;1128;48;28;-265;-397;1;0;16;-18;-590;538;1;539;0;0;539;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS NO ESTADO DO ACRE   SICOOB ACRE;3528402;b3S;;I;2;RIO BRANCO;AC;42614;1437;0;58;0;0;0;1496;-28;-187;0;0;-101;-316;1180;88;58;-406;-471;-7;0;3;-14;-748;432;0;432;-12;0;420;-235
GRAZZIOTIN FINANCIADORA SA CFI - PRUDENCIAL;1000083481;n1;;I;2;PASSO FUNDO;RS;42614;1205;0;290;0;0;0;1495;-173;0;0;0;25;-148;1348;0;6;-274;-91;-69;0;19;0;-409;938;0;938;-394;0;544;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE JARAGUÁ DO SUL E REGIÃO - SICOOB CEJASCRED;12384953;b3S;;I;2;JARAGUA DO SUL;SC;42614;945;0;541;0;0;0;1486;-564;0;0;0;-229;-793;693;125;110;-257;-323;-5;0;51;-28;-327;365;-20;346;1;0;345;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO FEMSA BRASIL;43488782;b3S;;I;2;SAO PAULO;SP;42614;1300;0;184;0;0;0;1484;0;0;0;0;-90;-90;1394;0;0;-291;-118;-10;0;0;0;-420;975;0;975;-8;0;967;-704
CREFAZ SCMEPP LTDA - PRUDENCIAL;1000083357;n1;;I;2;MARINGA;PR;42614;1478;0;0;0;0;0;1478;0;0;0;0;0;0;1478;0;188;-56;-1288;-77;0;0;0;-1233;245;-6;239;-77;0;162;0
COOPERATIVA DE CRÉDITO RURAL DOS PRODUTORES DE LEITE DO VALE DO RIO GRANDE LTDA - SICOOB CREDILEITE;86585049;b3S;;I;2;UBERABA;MG;42614;924;0;548;0;0;0;1473;-368;-22;0;0;9;-381;1092;89;57;-658;-332;-13;0;39;-26;-844;247;10;257;-11;0;246;0
SOLIDEZ CCTVM LTDA. - PRUDENCIAL;1000082925;n2;;I;2;SAO PAULO;SP;42614;0;0;1472;0;0;0;1472;0;0;0;0;0;0;1472;457;0;-468;-958;-10;0;0;-1541;-2519;-1047;0;-1047;0;0;-1047;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE XAVANTINA - CRESOL XAVANTINA;8055016;b3S;;I;2;XAVANTINA;SC;42614;663;0;809;0;0;0;1472;-702;-116;0;0;48;-770;702;120;7;-125;-142;0;0;0;-61;-200;502;-222;280;0;0;280;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE LIVRE ADMISSÃO DE ARARAQUARA E REGIÃO - SICOOB;53236808;b3S;;I;2;ARARAQUARA;SP;42614;1187;0;282;0;0;0;1469;-407;0;0;0;-1;-409;1060;154;125;-631;-541;-6;0;52;-74;-920;140;-4;136;-6;0;130;0
COLUNA S.A. DTVM - PRUDENCIAL;1000083728;n2;;I;2;RIO DE JANEIRO;RJ;42614;0;0;1346;0;123;0;1468;0;0;0;0;0;0;1468;180;0;-328;-1263;-86;0;0;-29;-1525;-57;0;-57;0;0;-57;0
COOPERATIVA DE CRÉDITO MÚTUO DOS DENTISTAS E DEMAIS PROFISSIONAIS DA SAÚDE DE SÃO CARLOS - SICREDI SÃO CARLOS SP;4853988;b3S;;I;2;SAO CARLOS;SP;42614;1260;0;197;0;0;0;1457;-348;-8;0;0;-207;-563;894;126;114;-380;-271;-4;0;17;-446;-844;50;0;50;-6;0;44;0
COOPERATIVA DE CRÉDITO MÚTUO DOS PROFESSORES E FUNCIONÁRIOS DA UNIVERSIDADE DE CAXIAS DO SUL - SICREDI COOPERUCS;4525997;b3S;;I;2;CAXIAS DO SUL;RS;42614;1091;0;366;0;0;0;1457;-434;-15;0;0;-422;-871;586;89;31;-313;-151;-3;0;12;-235;-570;16;0;16;-7;0;10;0
COOPERATIVA DE CRÉDITO MÚTUO DOS POLICIAIS FEDERAIS E SERVIDORES DA UNIÃO NO CEARÁ - SICOOB CEARÁ;3620772;b3S;;I;2;FORTALEZA;CE;42614;1387;0;67;0;0;0;1454;-333;-100;0;0;-79;-511;943;35;55;-391;-366;-3;0;37;-83;-717;226;0;226;-2;0;225;0
UM INVESTIMENTOS S/A CTVM - PRUDENCIAL;1000082561;n2;;I;2;RIO DE JANEIRO;RJ;42614;0;0;1432;15;0;0;1447;0;0;0;0;-80;-81;1367;1920;0;-1436;-3550;-85;0;409;-70;-2811;-1444;0;-1444;15;0;-1429;0
NOMINAL DTVM LTDA - PRUDENCIAL;1000083869;n2;;I;2;RIO DE JANEIRO;RJ;42614;0;0;1441;0;0;0;1441;0;0;0;0;0;0;1441;0;0;-221;-1215;-66;0;13;0;-1488;-47;0;-47;0;0;-47;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE GUARANI DAS MISSÕES - CRESOL GUARANI DAS MISSÕES;8488377;b3S;;I;2;GUARANI DAS MISSOES;RS;42614;1080;0;358;0;0;0;1438;-458;-151;0;0;-48;-658;781;83;43;-418;-377;0;0;187;-255;-739;42;34;76;0;-2;74;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA LESTE PARANAENSE - CRESOL LESTE PARANAENSE;5326643;b3S;;I;2;CERRO AZUL;PR;42614;1251;0;185;0;0;0;1436;-185;-167;0;0;-49;-402;1035;66;128;-288;-388;-1;0;43;-197;-638;397;-14;383;-6;0;377;0
NOVA FUTURA DTVM LTDA - PRUDENCIAL;1000083759;n2;;I;2;SAO PAULO;SP;42614;0;0;1385;51;0;0;1436;0;0;0;0;0;0;1436;3891;1988;-1850;-4551;-648;0;107;-6;-1068;368;0;368;60;-962;-533;0
SOL CC - PRUDENCIAL;1000082097;n2;;I;2;NATAL;RN;42614;0;0;0;0;1434;0;1434;0;0;0;0;0;0;1434;34;0;-658;-729;0;0;0;0;-1351;83;0;83;0;0;83;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE HUMAITÁ - CRESOL HUMAITÁ;5983995;b3S;;I;2;HUMAITA;RS;42614;959;0;475;0;0;0;1433;-610;-77;0;0;179;-507;926;55;35;-436;-327;0;0;132;-264;-806;121;1;120;0;-5;115;0
SUL AMERICA INVEST DTVM S.A. - PRUDENCIAL;1000084026;n2;;I;3;SAO PAULO;SP;42614;0;0;1433;0;0;0;1433;0;0;0;0;0;0;1433;6848;0;-2634;-2353;-467;4129;1233;-616;6139;7573;0;7573;-1789;-636;5148;0
SICREDI COOMAMP - COOPERATIVA DE CRÉDITO DOS MEMBROS DE INSTITUIÇÕES PÚBLICAS DAS CARREIRAS JURÍDICAS E DOS SERVIDORES PÚBLICOS FEDERAIS, ESTADUAIS E MUNICIPAIS EM SÃO LUÍS/MA E MUNICÍPIOS CIRCUNVIZIN;5545390;b3S;;I;2;SAO LUIS;MA;42614;1335;0;96;0;0;0;1431;-262;-178;0;0;-81;-521;911;10;21;-247;-177;1;1;45;-94;-442;469;-5;464;0;0;464;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA CÂNDIDO DE ABREU - CRESOL CÂNDIDO DE ABREU;6100881;b3S;;I;2;CANDIDO DE ABREU;PR;42614;1107;0;323;0;0;0;1430;-242;-332;0;0;-501;-1074;356;176;86;-369;-342;0;0;50;-219;-618;-263;-8;-271;0;0;-271;-15
BROOKFIELD - PRUDENCIAL;1000080453;n1;;C;3;RIO DE JANEIRO;RJ;42614;0;0;1430;0;0;0;1430;0;0;0;0;0;0;1430;171;0;-11;-1045;-79;-1;34;-226;-1157;272;0;272;-83;0;189;0
COOPERATIVA DE CRÉDITO MÚTUO DOS ESCRIVÃES, NOTÁRIOS E REGISTRADORES NO ESTADO DO PARANÁ - SICREDI CREDENOREG PR.;6078926;b3S;;I;2;CURITIBA;PR;42614;588;0;840;0;0;0;1428;-748;-6;0;0;-228;-983;445;151;51;-181;-180;-3;0;11;-132;-283;162;0;162;-7;0;155;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE LARANJEIRAS DO SUL - CRESOL LARANJEIRAS DO SUL;1086342;b3S;;I;2;LARANJEIRAS DO SUL;PR;42614;1188;0;237;0;0;0;1424;-149;-334;0;0;-1065;-1548;-124;118;97;-455;-413;-1;0;38;-270;-886;-1009;-7;-1017;-1;0;-1018;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA SAUDE DE JOACABA;2853045;b3S;;I;2;JOACABA;SC;42614;326;0;1095;0;0;0;1421;-673;0;0;0;2;-671;750;0;0;-54;-74;0;0;0;-15;-143;607;0;607;0;0;607;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DE SAO GONÇALO DO PARA LTDA - SICOOB CREDISAOGONÇALO;41683228;b3S;;I;2;SAO GONCALO DO PARA;MG;42614;684;0;734;0;0;0;1419;-550;-7;0;0;-95;-652;767;106;108;-360;-309;-7;0;19;-26;-469;298;4;302;-17;-12;273;-37
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DO NOROESTE CAPIXABA   CRESOL NOROESTE CAPIXABA;7475376;b3S;;I;2;COLATINA;ES;42614;1248;0;157;0;0;0;1406;-207;-150;0;0;-433;-790;615;75;148;-356;-333;0;0;12;-176;-630;-15;-9;-24;-3;0;-27;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE PITANGA - CRESOL PITANGA;2645093;b3S;;I;2;PITANGA;PR;42614;1206;0;186;0;0;0;1392;-147;-218;0;0;-265;-630;762;84;88;-285;-316;1;0;32;-144;-543;219;10;230;-5;-3;222;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CIRCUITO DAS MALHAS LTDA. - SICOOB CREDMALHAS;3941182;b3S;;I;2;MONTE SIAO;MG;42614;943;0;442;0;0;0;1385;-426;-18;0;0;-321;-765;620;55;153;-490;-384;-15;0;12;-32;-701;-81;35;-46;-13;0;-59;0
ACCIÓN MICROFINANÇAS SCMEPP - PRUDENCIAL;1000083319;n1;;I;3;MANAUS;AM;42614;1181;0;200;0;0;0;1382;0;0;0;0;-749;-749;633;302;0;-1403;-925;-394;0;0;-56;-2477;-1844;821;-1023;0;0;-1023;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO OESTE PANTANEIRO - SICOOB FEDERAL;37497245;b3S;;I;2;CUIABA;MT;42614;1244;0;131;0;0;0;1375;-237;-2;0;0;-862;-1101;274;140;299;-714;-728;-12;0;168;-48;-896;-622;-13;-634;-7;0;-641;0
BCO CAPITAL S.A. - PRUDENCIAL;1000081641;b1;;I;2;SALVADOR;BA;42614;168;0;1198;0;0;0;1366;-2;0;0;0;-301;-303;1063;22;17;-663;-561;-67;0;2;0;-1252;-188;3;-185;-24;0;-209;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE SARANDI-CRESOL SARANDI;5220243;b3S;;I;2;SARANDI;RS;42614;1138;0;225;0;0;0;1364;-441;-142;0;0;-49;-632;732;82;38;-347;-376;0;0;125;-116;-593;139;3;142;0;-46;97;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ABRIL;43438662;b3S;;I;2;SAO PAULO;SP;42614;1201;0;162;0;0;0;1363;0;0;0;0;-208;-208;1155;0;0;-313;-180;-9;0;0;-13;-514;641;0;641;-62;0;579;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE DORES DO INDAIÁ LTDA. - SICOOB CREDINDAIÁ;71069587;b3S;;I;2;DORES DO INDAIA;MG;42614;842;0;519;0;0;0;1362;-507;-85;0;0;-198;-790;571;53;32;-366;-206;-5;0;25;-25;-492;79;2;81;-8;0;73;0
COOPERATIVA DE CREDITO RURAL HORIZONTES NOVOS DE NOVO SARANDI-CREHNOR SARANDI;1869822;b3S;;I;2;SARANDI;RS;42614;1227;0;132;0;0;0;1360;-602;-50;0;0;-1823;-2475;-1115;53;254;-921;-883;0;0;96;-351;-1751;-2866;-3;-2869;0;0;-2869;0
COOPERATIVA DE CRÉDITO RURAL DE SÃO MIGUEL DO OESTE - SULCREDI/SÃO MIGUEL;8253539;b3S;;I;2;SAO MIGUEL D'OESTE;SC;42614;1263;0;94;0;0;0;1357;-634;-19;0;0;-39;-692;665;0;36;-342;-398;0;0;58;-88;-734;-69;-8;-77;0;0;-77;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE JAGUARUNA-CRESOL JAGUARUNA;5410056;b3S;;I;2;JAGUARUNA;SC;42614;1072;0;283;0;0;0;1355;-488;-56;0;0;-230;-773;582;74;40;-328;-262;0;0;0;-102;-578;4;-38;-34;0;0;-34;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO SCHAEFFLER;62284385;b3S;;I;2;SOROCABA;SP;42614;1094;0;261;0;0;0;1355;0;0;0;0;-24;-24;1331;0;0;-56;-71;-12;0;0;0;-140;1192;0;1192;-94;0;1098;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA CBMM LTDA.;18140913;b3S;;I;2;ARAXA;MG;42614;1326;0;26;0;0;0;1352;0;0;0;0;-248;-248;1104;0;0;-53;-40;-2;0;0;-8;-103;1001;0;1001;-8;-14;979;-306
COOPERATIVA DE CRÉDITO MÚTUO DOS COMERCIANTES DE VEÍCULOS, PEÇAS E ACESSÓRIOS PARA VEÍCULOS DE CURITIBA E REGIÃO - SICREDI SINCOCRED PR;7070495;b3S;;I;2;CURITIBA;PR;42614;803;0;546;0;0;0;1350;-536;-7;0;0;-184;-727;623;225;116;-322;-225;-4;0;25;-231;-416;206;1;207;-5;0;201;1
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE ÁGUAS DE CHAPECÓ - CRESOL ÁGUAS DE CHAPECÓ;7514202;b3S;;I;2;AGUAS DE CHAPECO;SC;42614;1232;0;117;0;0;0;1349;-235;-184;0;0;-91;-510;840;67;64;-228;-217;0;0;65;-213;-461;378;-4;375;-2;0;373;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE VERE - CRESOL VERE;3348165;b3S;;I;2;VERE;PR;42614;737;0;607;0;0;0;1344;-379;-356;0;0;-13;-749;595;164;52;-163;-151;0;0;33;-81;-146;449;-5;444;-2;-3;438;-53
INTL FCSTONE DTVM LTDA. - PRUDENCIAL;1000084088;n2;;I;3;SAO PAULO;SP;42614;0;0;259;0;1079;0;1337;0;0;0;0;0;0;1337;1283;0;-812;-887;-132;0;2;0;-547;790;-12;778;-50;-433;295;0
COOPERATIVA DE CRÉDITO RURAL DO EXTREMO OESTE DE SÃO PAULO;5463934;b3S;;I;2;VOTUPORANGA;SP;42614;826;0;508;0;0;0;1334;-281;-51;0;0;-181;-513;821;77;60;-362;-324;-3;0;145;-8;-416;405;2;407;-6;0;400;0
CREDSEF - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA SECRETARIA DE FAZENDA DO DISTRITO FEDERAL;3603683;b3S;;I;2;BRASILIA;DF;42614;686;0;646;0;0;0;1332;-603;-77;0;0;-90;-769;562;2;5;-223;-172;1;0;7;-16;-398;164;50;214;0;0;214;-107
